Id,Name,Description,RewardQuestId
"104","要塞戰役","","0"
"105","要塞戰役","","0"
"106","要塞戰役","","0"
"107","要塞戰役","","0"
"108","要塞戰役","","0"
"109","要塞戰役","","0"
"110","要塞戰役","","0"
"111","要塞戰役","","0"
"112","要塞戰役","","0"
"113","要塞戰役","","0"
"114","要塞戰役","","0"
"115","要塞戰役","","0"
"116","要塞戰役","","0"
"117","要塞戰役","","0"
"118","要塞戰役","","0"
"119","要塞戰役","","0"
"120","要塞戰役","","0"
"222","白銀之手","","0"
"358","軍團鍛造","","0"
"360","軍團鍛造","","0"
"364","軍團鍛造","","0"
"249","軍團採礦","","0"
"250","軍團採礦","","0"
"276","軍團裁縫","","0"
"363","軍團裁縫","","0"
"357","軍團鍊金術","","0"
"122","血魔","","0"
"125","伊斯卡的下落","","0"
"126","古爾丹的結局","","0"
"131","葛雷邁恩的賭注","","0"
"133","意志試煉","","0"
"137","女盾侍的秘密","","0"
"273","黯刃騎士團","","0"
"196","振虎會","","0"
"269","風行者之遺","","0"
"270","風行者之遺","","0"
"359","軍團工程學","","0"
"361","軍團珠寶設計","","0"
"362","軍團製皮","","0"
"253","軍團草藥學","","0"
"254","軍團草藥學","","0"
"255","軍團草藥學","","0"
"256","軍團草藥學","","0"
"257","軍團草藥學","","0"
"251","軍團剝皮","","0"
"252","軍團剝皮","","0"
"321","軍團考古學","","0"
"322","軍團考古學","","0"
"323","軍團考古學","","0"
"324","軍團考古學","","0"
"325","軍團考古學","","0"
"326","軍團考古學","","0"
"327","軍團考古學","","0"
"328","軍團考古學","","0"
"329","軍團考古學","","0"
"330","軍團考古學","","0"
"331","軍團考古學","","0"
"332","軍團考古學","","0"
"333","軍團考古學","","0"
"190","夢魘漫漫","","0"
"214","榮升華爾拉亞","","0"
"259","《軍臨天下》上市活動 - 第1週","","0"
"260","《軍臨天下》上市活動 - 第1週","","0"
"261","《軍臨天下》上市活動 - 第1週","","0"
"262","《軍臨天下》上市活動 - 第1週","","0"
"263","《軍臨天下》上市活動 - 第1週","","0"
"258","《軍臨天下》上市活動 - 第2週","","0"
"290","戰寵馴獸師","","0"
"300","戰寵馴獸師","","0"
"580","部落的盟友","","0"
"581","部落的盟友","","0"
"784","部落的盟友","","0"
"918","部落的盟友","","0"
"1042","部落的盟友","","0"
"578","聯盟的盟友","","0"
"579","聯盟的盟友","","0"
"783","聯盟的盟友","","0"
"917","聯盟的盟友","","0"
"637","大酋長的命令","","0"
"785","艾澤拉斯之心","麥格尼擁有天賦，因此也為我們帶來了壞消息。艾澤拉斯快要死了。","51211"
"853","職業坐騎：牧師","","0"
"864","血門","","0"
"856","無盡黑夜","","0"
"869","工具：超U質扳手","","0"
"1023","艾薩拉的陷阱","","0"
"975","扭轉劣勢","","0"
"941","遠征機械岡","","0"
"943","海中的秘密","","0"
"1022","歡迎來到納沙塔爾","","0"
"982","機械岡的紛爭","","0"
