Id,Name,Description,Pos0,Pos1,Pos2,PortLocId,PlayerConditionId,UiTextureAtlasMemberId,Flags,WmoGroupId,PoiDataType,PoiData,ContinentId,AreaId,WorldStateId,WidgetSetId,Unknown15,Importance,Icon
"2075","影月村","","-3022.78","2582.05","77.5678","0","0","0","525","0","0","0","530","3744","0","0","0","3","5"
"2076","蠻錘要塞","","-3995.69","2186.96","104.745","0","0","0","525","0","0","0","530","3745","0","0","0","3","5"
"2077","星光聖所","","-4099.49","1117.34","42.7485","0","0","0","525","0","0","0","530","3938","0","0","0","3","5"
"2078","薩塔祭壇","","-3042.85","804.584","-9.65504","0","0","0","525","0","0","0","530","3754","0","0","0","3","5"
"2080","歐格利拉","","2329.84","7297.04","365.796","0","0","0","525","0","0","0","530","3786","0","0","0","3","5"
"2083","泥鏈營地","","-4590.83","-3182.5","34.9064","0","0","0","517","0","0","0","1","4010","0","0","0","3","0"
"2084","鎮西要塞","","1386.61","-3247.23","160.907","0","0","0","525","0","0","0","571","3998","0","0","0","3","5"
"2085","卡瑪廓","","767.473","-2904.19","6.44567","0","0","0","525","0","0","0","571","3988","0","0","0","3","5"
"2086","瓦爾加德","","616.887","-5007.05","2.97427","0","0","0","525","0","0","0","571","3981","0","0","0","3","5"
"2087","復仇臺地","","1923.22","-6160.07","24.069","0","0","0","525","0","0","0","571","4000","0","0","0","3","5"
"2088","新阿加曼德","","407.822","-4599.75","240.794","0","0","0","525","0","0","0","571","3991","0","0","0","3","5"
"2089","威德瓦堡壘","","2448.53","-5114.01","276.358","0","0","0","525","0","0","0","571","4003","0","0","0","3","5"
"2090","冬蹄營地","","2666.23","-4362.25","278.099","0","0","0","525","0","0","0","571","65535","0","0","0","3","5"
"2096","日境聖所","被敵人佔領","12787.3","-6885.54","13.3894","0","14915","0","516","0","0","0","530","4080","3418","0","0","0","0"
"2097","日境聖所","破碎之日進攻部隊","12787.4","-6885.6","13.3894","0","15198","0","516","0","0","0","530","4080","3419","0","0","0","0"
"2098","日境軍械庫","被敵人佔領","12683.2","-6957.78","15.5542","0","14916","0","516","0","0","0","530","4080","3414","0","0","0","0"
"2099","日境軍械庫","破碎之日進攻部隊","12683.3","-6957.8","15.5542","0","14917","0","516","0","0","0","530","4080","3415","0","0","0","0"
"2100","日境港","被敵人佔領","12825.6","-7015.24","18.5927","0","14918","0","516","0","0","0","530","4080","3416","0","0","0","0"
"2101","日境港","破碎之日進攻部隊","12825.7","-7015.17","18.5927","0","14919","0","516","0","0","0","530","4080","3417","0","0","0","0"
"2105","市政廳","市政廳","2355.44","1195.52","130.521","0","15001","0","903","0","0","0","595","4100","3585","0","0","0","45"
"2106","長者廣場大門","長者廣場大門","2279.17","1138.86","138.046","0","14982","0","903","0","0","0","595","4100","3581","0","0","0","45"
"2107","節慶巷道大門","節慶巷道大門","2184.28","1236.69","136.484","0","14965","0","903","0","0","0","595","4100","3582","0","0","0","45"
"2108","市場區大門","市場區大門","2225.75","1331.91","127.006","0","15216","0","903","0","0","0","595","4100","3584","0","0","0","45"
"2109","國王廣場噴泉","國王廣場噴泉","2122.57","1354.61","131.484","0","15040","0","903","0","0","0","595","4100","3583","0","0","0","45"
"2110","暴風港","港口入口","-8573.47","990.095","96.3078","0","0","0","0","0","0","0","0","4253","0","0","0","0","7"
"2111","紫晶之門","","1216.33","79.1829","53.3525","0","15199","0","647","0","0","0","607","4384","3614","0","0","0","105"
"2114","紅日之門","","1232.38","-210.044","55.1186","0","14923","0","935","0","0","0","607","4384","3617","0","0","0","77"
"2117","藍晶之門","","1433.07","-216.331","30.8668","0","14924","0","959","0","0","0","607","4384","3620","0","0","0","80"
"2120","碧翠之門","","1414.54","104.746","29.9468","0","14934","0","959","0","0","0","607","4384","3623","0","0","0","108"
"2123","破霜者號","聯盟進攻","1571.42","87.6971","4.29729","0","15200","0","959","0","0","0","607","4384","3626","0","0","0","46"
"2124","優雅少女號","聯盟進攻","1570.41","-145.681","5.71539","0","14833","0","959","0","0","0","607","4384","3627","0","0","0","46"
"2125","荒蕪使者號","部落進攻","1571.34","-143.83","5.95773","0","14980","0","959","0","0","0","607","4384","3628","0","0","0","48"
"2126","棺材運輸艦","部落進攻","1571.31","87.2816","4.24728","0","14883","0","959","0","0","0","607","4384","3629","0","0","0","48"
"2127","部落防禦","","794.829","-108.578","499.238","0","14935","0","959","0","0","0","607","4384","3631","0","0","0","48"
"2128","聯盟防禦","","794.854","-108.89","499.254","0","14977","0","959","0","0","0","607","4384","3630","0","0","0","46"
"2129","東部墓地","部落控制","1338.26","-155.265","31.7632","0","14936","0","959","0","0","0","607","4384","3632","0","0","0","13"
"2130","東部墓地","聯盟控制","1338.91","-155.733","31.7634","0","14937","0","959","0","0","0","607","4384","3636","0","0","0","15"
"2132","西部墓地","聯盟控制","1308.6","8.67329","31.7639","0","14862","0","959","0","0","0","607","4384","3635","0","0","0","15"
"2133","南部墓地","部落控制","1220.74","-70.5094","70.4493","0","15065","0","959","0","0","0","607","4384","3634","0","0","0","13"
"2134","南部墓地","聯盟控制","1220.39","-70.6197","70.4493","0","15069","0","959","0","0","0","607","4384","3637","0","0","0","15"
"2135","黃月之門","","1058.72","-107.526","81.8202","0","14860","0","959","0","0","0","607","4384","3638","0","0","0","102"
"2138","死亡高崗","","7424.22","4187.86","322.244","0","0","0","1","0","0","0","571","4467","0","0","0","3","5"
"2139","暗影穹殿","","8428.89","2707.51","655.094","0","0","0","525","0","0","0","571","4477","0","0","0","3","5"
"2141","影景哨塔","","4556.98","3623.77","449.097","0","14858","0","17287","0","0","0","571","4197","3704","0","0","0","6"
"2142","冬際哨塔","","4397.97","2822.6","458.842","0","14863","0","17287","0","0","0","571","4197","3705","0","0","0","6"
"2143","焰望哨塔","","4458.95","1944.13","488.206","0","14859","0","17287","0","0","0","571","4197","3706","0","0","0","6"
"2144","冬握堡壘哨塔(西南)","","5161.26","2934.32","462.306","0","14981","0","17287","0","0","0","571","4197","3713","0","0","0","6"
"2145","冬握堡壘哨塔(東南)","","5164.64","2747.98","462.357","0","14830","0","17287","0","0","0","571","4197","3714","0","0","0","6"
"2146","冬握堡壘哨塔(東北)","","5279.47","2632.11","462.265","0","15082","0","17287","0","0","0","571","4197","3712","0","0","0","6"
"2147","冬握堡壘哨塔(西北)","","5280.07","3046.51","461.025","0","15051","0","17287","0","0","0","571","4197","3711","0","0","0","6"
"2149","堡壘載具工坊(東)","","5389.97","2712.18","442.118","0","14879","0","17287","0","0","0","571","4197","3699","0","0","0","65"
"2150","堡壘載具工坊(西)","","5390.88","2979.48","442.291","0","14880","0","17287","0","0","0","571","4197","3698","0","0","0","65"
"2151","東炫載具工坊","","4360.35","2352.27","409.367","0","14844","0","17287","0","0","0","571","4197","3703","0","0","0","65"
"2152","西炫載具工坊","","4355.01","3308.44","405.114","0","14907","0","17287","0","0","0","571","4197","3702","0","0","0","65"
"2153","破碎神殿載具工坊","","4961.23","3384.18","409.978","0","14881","0","17287","0","0","0","571","4197","3700","0","0","0","65"
"2154","沉沒之環載具工坊","","4942.819","2390.431","353.221","0","14889","0","17287","0","0","0","571","4197","3701","0","0","0","65"
"2199","偵測到PvP開啟","","5048.52","2847.42","392.943","0","14899","0","17287","0","0","0","571","4197","3723","0","0","0","101"
"2200","偵測到PvP開啟","","4484.44","2826.67","394.625","0","14926","0","17287","0","0","0","571","4197","3724","0","0","0","101"
"2201","偵測到PvP開啟","","4763.67","2881.21","377.484","0","14890","0","17287","0","0","0","571","4197","3725","0","0","0","101"
"2203","偵測到PvP開啟","","5052.91","3192.65","356.551","0","14911","0","17287","0","0","0","571","4197","3729","0","0","0","101"
"2205","偵測到PvP開啟","","4812.1","3304.64","366.602","0","14912","0","17287","0","0","0","571","4197","3730","0","0","0","101"
"2206","偵測到PvP開啟","","4730.25","2414.65","360.36","0","14827","0","17287","0","0","0","571","4197","3727","0","0","0","101"
"2207","偵測到PvP開啟","","5018.89","2578.16","354.455","0","14845","0","17287","0","0","0","571","4197","3726","0","0","0","101"
"2208","偵測到PvP開啟","","4493.03","3337.28","359.487","0","14895","0","17287","0","0","0","571","4197","3731","0","0","0","101"
"2209","偵測到PvP開啟","","4497.72","2326.91","367.382","0","14846","0","17287","0","0","0","571","4197","3728","0","0","0","101"
"2210","偵測到PvP開啟","","5010.88","2701.46","369.534","0","15016","0","17287","0","0","0","571","4197","3739","0","0","0","101"
"2211","偵測到PvP開啟","","4821.56","2618.59","356.046","0","14979","0","17287","0","0","0","571","4197","3740","0","0","0","101"
"2212","偵測到PvP開啟","","4450.37","2529.12","358.292","0","15008","0","17287","0","0","0","571","4197","3741","0","0","0","101"
"2213","偵測到PvP開啟","","4516.68","2087.62","395.444","0","15217","0","17287","0","0","0","571","4197","3738","0","0","0","101"
"2214","偵測到PvP開啟","","4774.63","2045.92","425.678","0","14891","0","17287","0","0","0","571","4197","3737","0","0","0","101"
"2215","偵測到PvP開啟","","4402.92","3090.83","358.639","0","14841","0","17287","0","0","0","571","4197","3742","0","0","0","101"
"2216","偵測到PvP開啟","","4789.57","3074.77","357.01","0","15201","0","17287","0","0","0","571","4197","3743","0","0","0","101"
"2217","偵測到PvP開啟","","5046.72","3024.94","367.504","0","14975","0","17287","0","0","0","571","4197","3744","0","0","0","101"
"2218","偵測到PvP開啟","","4400.1","3479.49","359.026","0","14848","0","17287","0","0","0","571","4197","3745","0","0","0","101"
"2219","偵測到PvP開啟","","4558.4","3490.13","366.603","0","14927","0","17287","0","0","0","571","4197","3746","0","0","0","101"
"2220","偵測到PvP開啟","","4837.71","3456.31","360.519","0","15042","0","17287","0","0","0","571","4197","3747","0","0","0","101"
"2221","偵測到PvP開啟","","5085.96","3437.93","356.64","0","14849","0","17287","0","0","0","571","4197","3748","0","0","0","101"
"2222","冬握堡壘城牆","","5372.89","3047.3","431.065","0","15012","0","16775","0","0","0","571","4197","3749","0","0","0","92"
"2223","冬握堡壘城牆","","5331.85","3046.55","431.403","0","14850","0","16775","0","0","0","571","4197","3750","0","0","0","92"
"2224","冬握堡壘城牆","","5280.8","2995.93","432.302","0","14851","0","16775","0","0","0","571","4197","3751","0","0","0","83"
"2225","冬握堡壘城牆","","5279.13","2954.81","432.095","0","15010","0","16775","0","0","0","571","4197","3752","0","0","0","83"
"2226","冬握堡壘城牆","","5255.6","2934.08","432.836","0","15011","0","16775","0","0","0","571","4197","3753","0","0","0","92"
"2227","冬握堡壘城牆","","5216.08","2933.99","432.679","0","15017","0","16775","0","0","0","571","4197","3754","0","0","0","92"
"2228","冬握堡壘城牆","","5162.25","2882.84","433.732","0","15202","0","16775","0","0","0","571","4197","3755","0","0","0","83"
"2229","冬握堡壘城門","","5162.54","2841.25","438.039","0","14985","0","18311","0","0","0","571","4197","3763","0","0","0","74"
"2230","冬握堡壘城牆","","5163.71","2798.72","432.717","0","14852","0","16775","0","0","0","571","4197","3756","0","0","0","83"
"2231","冬握堡壘城牆","","5215.36","2747.99","432.667","0","14928","0","16775","0","0","0","571","4197","3757","0","0","0","92"
"2232","冬握堡壘城牆","","5256.52","2747.55","433.229","0","14888","0","16775","0","0","0","571","4197","3758","0","0","0","92"
"2233","冬握堡壘城牆","","5279.76","2725.12","433.423","0","14892","0","16775","0","0","0","571","4197","3759","0","0","0","83"
"2234","冬握堡壘城牆","","5279.45","2683.91","433.323","0","14973","0","16775","0","0","0","571","4197","3760","0","0","0","83"
"2235","冬握堡壘城牆","","5330.66","2630.69","432.759","0","14853","0","16775","0","0","0","571","4197","3761","0","0","0","92"
"2236","冬握堡壘城牆","","5372.93","2630.77","431.929","0","14854","0","16775","0","0","0","571","4197","3762","0","0","0","92"
"2237","冬握堡壘城牆","","5386.46","2909.89","433.194","0","15013","0","16775","0","0","0","571","4197","3764","0","0","0","92"
"2238","冬握堡壘城牆","","5343.39","2909.19","432.778","0","14855","0","16775","0","0","0","571","4197","3765","0","0","0","92"
"2239","冬握堡壘城牆","","5300.49","2909.33","433.359","0","15014","0","16775","0","0","0","571","4197","3766","0","0","0","92"
"2240","冬握堡壘城牆","","5279.34","2883.16","433.021","0","14929","0","16775","0","0","0","571","4197","3767","0","0","0","83"
"2241","冬握堡壘城牆","","5280.86","2840.4","433.472","0","14974","0","16775","0","0","0","571","4197","3768","0","0","0","83"
"2242","冬握堡壘城牆","","5280.32","2798.61","433.477","0","14840","0","16775","0","0","0","571","4197","3769","0","0","0","83"
"2243","冬握堡壘城牆","","5302.01","2771.67","433.389","0","15009","0","16775","0","0","0","571","4197","3770","0","0","0","92"
"2244","冬握堡壘城牆","","5343.66","2771.01","432.827","0","14893","0","16775","0","0","0","571","4197","3771","0","0","0","92"
"2245","冬握堡壘城牆","","5384.4","2772.53","433.744","0","14878","0","16775","0","0","0","571","4197","3772","0","0","0","92"
"2246","冬握堡壘","","5394.58","2841.49","418.914","0","14894","0","17287","0","0","0","571","4197","3773","0","0","0","74"
"2247","偵測到PvP開啟","","5217.2","2842.45","409.191","0","14900","0","17287","0","0","0","571","4197","3774","0","0","0","101"
"2248","偵測到PvP開啟","","5214.84","3011.21","404.377","0","14901","0","17287","0","0","0","571","4197","3775","0","0","0","101"
"2249","偵測到PvP開啟","","5213.37","2684.88","406.243","0","14902","0","903","0","0","0","571","4253","3776","0","0","0","101"
"2250","偵測到PvP開啟","","5339.85","2700.9","409.166","0","14903","0","17287","0","0","0","571","4197","3777","0","0","0","101"
"2251","偵測到PvP開啟","","5338.95","2841.39","409.239","0","15043","0","17287","0","0","0","571","4197","3778","0","0","0","101"
"2252","偵測到PvP開啟","","5336.29","2978.43","409.191","0","15015","0","17287","0","0","0","571","4197","3779","0","0","0","101"
"2253","偵測到PvP開啟","","4481.82","1993.34","431.451","0","14831","0","17287","0","0","0","571","4197","3794","0","0","0","101"
"2254","偵測到PvP開啟","","4403.42","2349.1","375.579","0","14930","0","17287","0","0","0","571","4197","3791","0","0","0","101"
"2255","偵測到PvP開啟","","4446.22","2820.74","402.839","0","15044","0","17287","0","0","0","571","4197","3795","0","0","0","101"
"2256","偵測到PvP開啟","","4530.66","3584.57","396.104","0","15218","0","17287","0","0","0","571","4197","3793","0","0","0","101"
"2257","偵測到PvP開啟","","4394.79","3294.74","372.429","0","15045","0","17287","0","0","0","571","4197","3792","0","0","0","101"
"2258","偵測到PvP開啟","","4946.42","3331.67","376.882","0","15046","0","17287","0","0","0","571","4197","3788","0","0","0","101"
"2259","偵測到PvP開啟","","4932.31","2440.47","320.176","0","14931","0","17287","0","0","0","571","4197","3790","0","0","0","101"
"2260","偵測到PvP開啟","","4860.4","2023.33","396.598","0","14976","0","17287","0","0","0","571","4197","3797","0","0","0","101"
"2261","偵測到PvP開啟","","4310.33","1810.36","348.633","0","14978","0","17287","0","0","0","571","4197","3798","0","0","0","101"
"2262","偵測到PvP開啟","","4489.01","4028.89","411.913","0","15047","0","17287","0","0","0","571","4197","3799","0","0","0","101"
"2263","偵測到PvP開啟","","4696.33","3806.99","362.268","0","14932","0","17287","0","0","0","571","4197","3796","0","0","0","101"
"2264","冬握湖","控制冬握湖","5121.38","2845.14","405.681","0","15048","0","16808","0","0","0","571","4197","3804","0","0","0","48"
"2265","沉沒之環墓地","","5105.61","2300.68","368.485","1329","14889","0","19335","0","0","0","571","4197","3701","0","0","0","8"
"2266","破碎神殿墓地","","5102.12","3463.95","368.485","1330","14881","0","19335","0","0","0","571","4197","3700","0","0","0","8"
"2268","堡壘墓地","","5538.38","2894.84","517.055","1285","14894","0","19335","0","0","0","571","4197","3773","0","0","0","8"
"2269","西南墓地","","4336.28","3234.63","390.251","1334","14907","0","19335","0","0","0","571","4197","3702","0","0","0","8"
"2270","東南墓地","","4318.94","2408","392.581","1333","14844","0","19335","0","0","0","571","4197","3703","0","0","0","8"
"2292","遠古聖物之間","","881.703","-108.355","109.835","0","14861","0","959","0","0","0","607","4384","3849","0","0","0","80"
"2298","龍眠神殿","","3546.8","273.257","45.5803","0","0","0","525","0","0","0","571","4161","0","0","0","3","5"
"2299","毒怨之地","","3240.58","-692.569","166.881","0","0","0","525","0","0","0","571","4186","0","0","0","3","5"
"2300","繁星之眠","","3495.58","1993.21","64.8623","0","0","0","525","0","0","0","571","4158","0","0","0","3","5"
"2301","阿格瑪之錘","","3830.9","1580.96","91.5788","0","0","0","525","0","0","0","571","4165","0","0","0","3","5"
"2302","默亞基港","","2780.97","878.934","5.31823","0","0","0","525","0","0","0","571","4152","0","0","0","3","5"
"2303","驍勇要塞","","2279.52","5248.36","11.1654","0","0","0","525","0","0","0","571","4032","0","0","0","3","5"
"2304","戰歌堡","","2837.43","6186.49","277.412","0","0","0","525","0","0","0","571","4129","0","0","0","3","5"
"2305","昂紐沛","","3013.88","4103.26","24.6334","0","0","0","525","0","0","0","571","4113","0","0","0","3","5"
"2306","坦卡雷村","","3445.23","4111","15.8668","0","0","0","525","0","0","0","571","4037","0","0","0","3","5"
"2307","嘶軸簡易機場","","4158.73","5281.77","26.0579","0","0","0","525","0","0","0","571","4108","0","0","0","3","5"
"2308","博格洛克前哨","","4497.92","5727.56","80.8764","0","0","0","525","0","0","0","571","4122","0","0","0","3","5"
"2309","溫特加德要塞","","3780.27","-734.763","241.097","0","0","0","525","0","0","0","571","4177","0","0","0","3","5"
"2310","征服堡","","3250.52","-2252.59","114.548","0","0","0","525","0","0","0","571","4206","0","0","0","3","5"
"2311","琥珀松小屋","","3415.69","-2788","228.903","0","0","0","525","0","0","0","571","4204","0","0","0","3","5"
"2312","歐尼克瓦營地","","3855.81","-4524.73","209.266","0","0","0","525","0","0","0","571","4211","0","0","0","3","5"
"2313","西荒兵團駐營","","4554.15","-4213.86","170.492","0","0","0","525","0","0","0","571","4159","0","0","0","3","5"
"2314","銀白看臺","","5450.08","-2575.08","303.954","0","0","0","525","0","0","0","571","4275","0","0","0","3","5"
"2315","辛托加","","5764.67","-3563.47","387.335","0","0","0","525","0","0","0","571","4323","0","0","0","3","5"
"2316","奈辛瓦里營地","","5565.21","5757.52","-75.3093","0","0","0","525","0","0","0","571","4284","0","0","0","3","5"
"2317","達拉然","","5805.22","639.992","647.771","0","40788","0","669","0","0","0","571","4395","0","0","0","4","6"
"2318","坦卡羅營地","","7795.98","-2885.31","1245.18","0","0","0","525","0","0","0","571","4441","0","0","0","3","5"
"2319","布倫希爾達村","","6953.43","-1653.6","810.822","0","0","0","525","0","0","0","571","4422","0","0","0","3","5"
"2320","K3","","6124.23","-1061.87","402.571","0","0","0","525","0","0","0","571","4418","0","0","0","3","5"
"2321","霜堡","","6680.32","-231.676","945.471","0","0","0","525","0","0","0","571","4428","0","0","0","3","5"
"2322","葛羅姆亞什失事地","","7857.19","-749.898","1180.01","0","0","0","525","0","0","0","571","4429","0","0","0","3","5"
"2323","十字軍之巔","","6410.24","441.831","511.291","0","0","0","525","0","0","0","571","4580","0","0","0","3","5"
"2324","西部墓地","部落控制","1309","8.65516","30.8958","0","14832","0","959","0","0","0","607","4384","3633","0","0","0","13"
"2331","生命之塔","提供芙蕾雅之禦能量","-223.332","-299.08","418.652","0","15149","0","903","0","0","0","603","4273","4194","0","0","0","10"
"2332","烈焰之塔","提供彌米倫之燬能量","-79.7775","89.057","483.743","0","15103","0","903","0","0","0","603","4445","4195","0","0","0","10"
"2333","冰霜之塔","提供霍迪爾之怒能量","82.2553","-392.476","460.16","0","15104","0","903","0","0","0","603","4445","4196","0","0","0","10"
"2334","風暴之塔","提供索林姆之錘能量","341.266","317.85","459.083","0","15105","0","903","0","0","0","603","4445","4197","0","0","0","10"
"2345","工坊","聯盟控制","772.7344","-805.5174","6.617547","0","15106","0","5039","0","0","0","628","4710","4229","0","0","0","136"
"2346","工坊","部落控制","772.7344","-805.5174","6.617547","0","15107","0","5039","0","0","0","628","4710","4230","0","0","0","138"
"2347","工坊","爭奪中","772.7344","-805.5174","6.617547","0","15161","0","5039","0","0","0","628","4710","4228","0","0","0","137"
"2348","工坊","爭奪中","772.7344","-805.5174","6.617547","0","15203","0","5039","0","0","0","628","4710","4293","0","0","0","139"
"2349","工坊","未被控制","772.7344","-805.5174","6.617547","0","15108","0","5039","0","0","0","628","4710","4294","0","0","0","135"
"2350","機棚","聯盟控制","690.2934","-1125.382","133.7057","0","15130","0","5039","0","0","0","628","4710","4299","0","0","0","141"
"2352","機棚","部落控制","690.2882","-1125.396","133.7057","0","15158","0","5039","0","0","0","628","4710","4298","0","0","0","143"
"2353","機棚","爭奪中","690.2674","-1125.372","133.7057","0","15110","0","5039","0","0","0","628","4710","4300","0","0","0","142"
"2354","機棚","爭奪中","690.3021","-1125.389","133.7057","0","15109","0","5039","0","0","0","628","4710","4297","0","0","0","144"
"2355","機棚","未被控制","690.2952","-1125.405","133.7057","0","15111","0","5039","0","0","0","628","4710","4296","0","0","0","140"
"2356","碼頭","爭奪中","796.9948","-379.9479","11.90582","0","15112","0","5039","0","0","0","628","4710","4305","0","0","0","147"
"2357","碼頭","部落控制","797.0018","-379.9149","11.90582","0","15113","0","5039","0","0","0","628","4710","4303","0","0","0","148"
"2358","碼頭","聯盟控制","797.007","-379.908","11.90582","0","15114","0","5039","0","0","0","628","4710","4304","0","0","0","146"
"2359","碼頭","爭奪中","796.9983","-379.9115","11.90582","0","15219","0","5039","0","0","0","628","4710","4302","0","0","0","149"
"2360","碼頭","未被控制","796.9965","-379.9375","11.90582","0","15129","0","5039","0","0","0","628","4710","4301","0","0","0","145"
"2361","礦場","未被控制","225.0382","-1188.757","8.066819","0","15160","0","5039","0","0","0","628","4710","4306","0","0","0","16"
"2362","礦場","聯盟控制","225.0382","-1188.757","8.066819","0","15085","0","5039","0","0","0","628","4710","4309","0","0","0","18"
"2363","礦場","部落控制","225.0382","-1188.757","8.066819","0","15115","0","5039","0","0","0","628","4710","4308","0","0","0","20"
"2364","礦場","爭奪中","225.0382","-1188.757","8.066819","0","15116","0","5039","0","0","0","628","4710","4310","0","0","0","17"
"2365","礦場","爭奪中","225.0382","-1188.757","8.066819","0","15117","0","5039","0","0","0","628","4710","4307","0","0","0","19"
"2366","精煉廠","部落控制","1267.118","-396.0695","24.23371","0","15118","0","5039","0","0","0","628","4710","4313","0","0","0","153"
"2367","精煉廠","聯盟控制","1267.118","-396.0695","24.23371","0","15220","0","5039","0","0","0","628","4710","4314","0","0","0","151"
"2368","精煉廠","爭奪中","1267.118","-396.0695","24.23371","0","15119","0","5039","0","0","0","628","4710","4312","0","0","0","154"
"2369","精煉廠","爭奪中","1267.118","-396.0695","24.23371","0","15131","0","5039","0","0","0","628","4710","4315","0","0","0","152"
"2370","精煉廠","未被控制","1267.118","-396.0695","24.23371","0","15120","0","5039","0","0","0","628","4710","4311","0","0","0","150"
"2371","部落大門","前門","1151.189","-762.5261","49.44239","0","15159","0","5039","0","0","0","628","4710","4317","0","0","0","77"
"2372","部落大門","已摧毀","1151.189","-762.5261","49.44239","0","15134","0","5039","0","0","0","628","4710","4322","0","0","0","79"
"2373","部落大門","東門","1218.585","-850.993","50.19307","0","15204","0","5039","0","0","0","628","4710","4319","0","0","0","77"
"2374","部落大門","已摧毀","1218.63","-851.1024","50.19307","0","15121","0","5039","0","0","0","628","4710","4320","0","0","0","79"
"2375","部落大門","西門","1218.078","-677.0816","49.55408","0","15122","0","5039","0","0","0","628","4710","4318","0","0","0","77"
"2376","部落大門","已摧毀","1218.052","-677.1215","49.55408","0","15123","0","5039","0","0","0","628","4710","4321","0","0","0","79"
"2377","聯盟大門","東門","352.0035","-901.0434","49.98815","0","15124","0","5039","0","0","0","628","4710","4326","0","0","0","80"
"2378","聯盟大門","已摧毀","411.3854","-833.7969","49.30378","0","15125","0","5039","0","0","0","628","4710","4323","0","0","0","82"
"2379","聯盟大門","已摧毀","352.0035","-901.0434","49.98815","0","15205","0","5039","0","0","0","628","4710","4325","0","0","0","82"
"2380","聯盟大門","西門","351.6684","-764.717","50.14183","0","15126","0","5039","0","0","0","628","4710","4327","0","0","0","80"
"2381","聯盟大門","已摧毀","351.6684","-764.717","50.14183","0","15127","0","5039","0","0","0","628","4710","4324","0","0","0","82"
"2382","聯盟大門","前門","411.3854","-833.7969","49.30378","0","15128","0","5039","0","0","0","628","4710","4328","0","0","0","80"
"2383","聯盟要塞","未被控制","347.7604","-831.559","48.91625","0","15150","0","5039","0","0","0","628","4710","4341","0","0","0","6"
"2384","聯盟要塞","聯盟控制","347.7604","-831.559","48.91625","0","15151","0","5039","0","0","0","628","4710","4339","0","0","0","11"
"2385","聯盟要塞","爭奪中","347.7604","-831.559","48.91625","0","15152","0","5039","0","0","0","628","4710","4342","0","0","0","9"
"2386","聯盟要塞","爭奪中","347.7604","-831.559","48.91625","0","15153","0","5039","0","0","0","628","4710","4343","0","0","0","12"
"2387","聯盟要塞","部落控制","347.7604","-831.559","48.91625","0","15221","0","5039","0","0","0","628","4710","4340","0","0","0","10"
"2388","部落要塞","部落控制","1212.892","-765.4184","48.91625","0","15206","0","5039","0","0","0","628","4710","4345","0","0","0","10"
"2389","部落要塞","聯盟控制","1212.892","-765.4184","48.91625","0","15154","0","5039","0","0","0","628","4710","4344","0","0","0","11"
"2390","部落要塞","爭奪中","1212.892","-765.4184","48.91625","0","15155","0","5039","0","0","0","628","4710","4347","0","0","0","9"
"2391","部落要塞","爭奪中","1212.892","-765.4184","48.91625","0","15156","0","5039","0","0","0","628","4710","4348","0","0","0","12"
"2392","部落要塞","未被控制","1212.892","-765.4184","48.91625","0","15157","0","5039","0","0","0","628","4710","4346","0","0","0","6"
"2395","石衛監獄","聯盟控制","1978.74","829.606","20.5552","0","15193","0","655","0","0","0","728","3820","1787","0","0","0","11"
"2396","石衛監獄","爭奪中","1978.94","829.552","19.8081","0","14963","0","655","0","0","0","728","3820","1790","0","0","0","12"
"2397","石衛監獄","爭奪中","1978.88","829.538","19.8069","0","15077","0","655","0","0","0","728","3820","1789","0","0","0","9"
"2398","石衛監獄","部落控制","1979.11","830.01","19.9286","0","15053","0","655","0","0","0","728","3820","1788","0","0","0","10"
"2399","石衛監獄","未被控制","1976.22","828.076","19.8781","0","14999","0","655","0","0","0","728","3820","1843","0","0","0","6"
"2404","礦坑","","1249.625","958.7483","6.131395","0","0","0","4751","0","0","0","761","5449","8853","0","0","0","16"
"2405","供水坊","","980.462","948.932","14.1637","0","0","0","4751","0","0","0","761","5449","8852","0","0","0","26"
"2412","燈塔","","1057.288","1278.174","3.628269","0","0","0","4751","0","0","0","761","5449","8851","0","0","0","6"
"2428","貿易區","","-8839.79","614.043","92.8776","0","15086","0","935","0","0","0","0","1519","5398","0","0","0","46"
"2429","舊城區","","-8722.51","417.172","98.3145","0","15087","0","935","0","0","0","0","1519","5399","0","0","0","46"
"2430","矮人區","","-8444.19","595.262","93.7736","0","15088","0","935","0","0","0","0","1519","5404","0","0","0","46"
"2431","教堂廣場","","-8635.6","795.168","96.6507","0","15089","0","935","0","0","0","0","1519","5401","0","0","0","46"
"2432","雄獅陵園","","-8756.01","1106.16","92.222","0","15175","0","935","0","0","0","0","1519","5403","0","0","0","46"
"2433","法師區","","-8979.6","874.806","106.295","0","15090","0","935","0","0","0","0","1519","5400","0","0","0","46"
"2434","暴風港","","-8503.96","1011.85","59.4769","0","15091","0","935","0","0","0","0","1519","5402","0","0","0","46"
"2435","長者高地","","-1072.98","-281.852","159.03","0","15092","0","934","0","0","0","1","1638","5414","0","0","0","48"
"2436","獵人高地","","-1457.86","-88.8611","159.019","0","15093","0","934","0","0","0","1","1638","5415","0","0","0","48"
"2437","靈魂高地","","-974.498","283.786","137.59","0","15094","0","934","0","0","0","1","1638","5416","0","0","0","48"
"2438","預見之池","","-1058.27","194.363","107.688","0","15140","0","934","0","0","0","1","1638","5417","0","0","0","48"
"2439","雷霆崖","","-1197.69","30.8854","132.139","0","15145","0","934","0","0","0","1","1638","5413","0","0","0","48"
