Id,Name,Pos0,Pos1,Pos2,MapOffset0,MapOffset1,FlightMapOffset0,FlightMapOffset1,ContinentId,ConditionId,CharacterBitNumber,Flags,UiTextureKitId,MinimapAtlasMemberId,Facing,SpecialIconConditionId,VisibilityConditionId,MountCreatureId0,MountCreatureId1
"201","開發之地 - 凱爾‧雷度開始","15992.44","-16371.94","76.73","0","0","0","0","451","0","0","0","0","4689","0","0","0","23468","23468"
"202","開發之地 - 凱爾‧雷度結束","15991.68","-16371.95","76.7","0","0","0","0","451","0","0","0","0","4689","0","0","0","0","0"
"203","任務 - 繁星之眠 -> 溫特加德","3505.3","1990.83","65.1","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","27127"
"204","任務 - 新阿加曼德 -> 毒怨之地","0","0","0","0","0","0","0","571","0","0","0","0","4689","0","0","0","27179","0"
"205","祖阿曼，鬼魂之地","6789.79","-7747.58","126.51","-0.01","0","0","0","530","0","205","3","0","4689","0","0","0","3574","541"
"206","傳送，羽月要塞(東北方船)","-4348.01","2427.29","6.64","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"207","任務 - 凜風峽灣 - 慈悲姐妹號 (開始)","15.32","-4043.79","0.1","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"208","任務 - 凜風峽灣 - 慈悲姐妹號 (結束)","15.32","-4043.71","0.1","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"209","任務 - 太陽之井每日 - 死亡之痕轟炸 - 開始","13008.38","-6911.81","9.58","0","0","0","0","530","0","0","0","0","4689","0","0","0","25044","0"
"210","任務 - 太陽之井每日 - 死亡之痕轟炸 - 結束","13008.51","-6912.2","9.58","0","0","0","0","530","0","0","0","0","4689","0","0","0","25044","0"
"211","任務 - 太陽之井每日 - 轟炸船隻 - 開始","13007.5","-6911.81","9.58","0","0","0","0","530","0","0","0","0","4689","0","0","0","25044","0"
"212","任務 - 太陽之井每日 - 轟炸船隻 - 結束","13188.04","-7047.04","4.79","0","0","0","0","530","0","0","0","0","4689","0","0","0","25044","0"
"213","破碎之日會所","13012.7","-6908.37","9.58","-0.006","-0.003","0","0","530","5953","213","3","0","4689","0","0","0","19917","28361"
"214","任務 - 凜風峽灣 - 奈格法 (開始)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"215","任務 - 凜風峽灣 - 奈格法(點)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"218","傳送，凜風峽灣 (纜車，上層)","690.99","-3819.6","249.06","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"219","傳送，凜風峽灣 (纜車，下層)","607.96","-2906.17","38.54","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"221","琥珀岩臺，北風 (往碧晶)","3465.66","5901.76","144.17","0","0","0","0","571","0","0","0","0","4689","0","0","0","26088","0"
"222","碧晶哨點，北風","3213.74","6084.72","138","0","0","0","0","571","0","0","0","0","4689","0","0","0","25695","0"
"223","任務 - 納戈瓦","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"224","北風凍原，納戈瓦","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"225","琥珀岩臺，北風 (到凜懼島)","3574.06","5971.04","136.11","0","0","0","0","571","0","0","0","0","4689","0","0","0","25695","0"
"226","隘境之盾，凜懼島","3575.44","6661.64","195.19","-0.006","0","0","0","571","0","226","3","0","4689","0","0","0","26899","26899"
"227","傳送，PattyMacDevTest","16625.63","16862.9","46.98","0","0","0","0","451","0","0","0","0","4689","0","0","0","28901","25968"
"228","開發之地 - 帕特測試開始","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"229","開發之地 - 帕特測試結束","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"230","傳送，巨牙海民01","2690.26","889.81","4.61","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"231","傳送，巨牙海民02","2690.33","897.63","4.62","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"232","北風凍原 - 戰歌堡狼開始","2774.69","6258.14","83.68","0","0","0","0","571","0","0","0","0","4689","0","0","0","26128","0"
"233","北風凍原 - 戰歌堡狼結束","3443.52","4103.95","16.01","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"234","凜懼島岩臺，凜懼島","4130.62","7372.31","534.11","0","0","0","0","571","0","0","0","0","4689","0","0","0","26263","0"
"235","隘境之盾，凜懼島 (NOT USED)","3575.56","6651.84","195.21","0","0","0","0","571","0","0","0","0","4689","0","0","0","25695","0"
"236","凜懼島，凱瑞史卓莎到瑪里苟斯","4026.95","7085.54","165.54","0","0","0","0","571","0","0","0","0","4689","0","0","0","26263","0"
"237","凜懼島，凱瑞史卓莎平臺","3929.4","6590.74","170.34","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"239","北風凍原 - 任務 - 幽暮開始","3109","3819.54","23.24","0","0","0","0","571","0","0","0","0","4689","0","0","0","26404","0"
"240","北風凍原 - 任務 - 幽暮結束","3614.3","3670.12","35.78","0","0","0","0","571","0","0","0","0","4689","0","0","0","11195","0"
"241","傳送，驍勇要塞","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"242","任務 - 龍骨荒野 - 靈魂視覺 - 開始","2739.73","882.37","6.64","0","0","0","0","571","0","0","0","0","4689","0","0","0","21396","0"
"243","任務 - 龍骨荒野 - 靈魂視覺 - 結束","2738.47","882.46","6.5","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"244","溫特加德要塞，龍骨荒野","3712.43","-694.86","215.57","0","0","0","0","571","0","244","1","0","4689","0","0","0","0","541"
"245","驍勇要塞，北風凍原","2269.54","5173.69","11.1","0.017","0.014","0","0","571","0","245","1","0","4689","0","0","0","0","541"
"246","嘶軸簡易機場，北風凍原","4127.23","5313.07","28.67","0","-0.007","0","0","571","0","246","1","0","4689","0","0","0","0","28360"
"247","繁星之眠，龍骨荒野","3504.13","1992.03","64.96","0.009","0.004","0","0","571","0","247","1","0","4689","0","0","0","0","3837"
"248","藥劑師營地，凜風峽灣","2108.11","-2970.62","148.58","0","0","0","0","571","0","248","2","0","4689","0","0","0","3574","0"
"249","歐尼克瓦營地，灰白之丘","3876.34","-4520.08","217.32","0.017","0","0","0","571","0","249","2","0","4689","0","0","0","2224","0"
"250","征服堡，灰白之丘","3258.9","-2263.09","114.37","0.018","-0.007","0","0","571","0","250","2","0","4689","0","0","0","2224","0"
"251","弗塔根堡，龍骨荒野","4612.21","1406.6","195.06","-0.01","0","0","0","571","0","251","1","0","4689","0","0","0","0","541"
"252","龍眠神殿，龍骨荒野","3653.21","247.58","52.26","0","0.01","0","0","571","0","252","3","0","4689","0","0","0","26899","26899"
"253","琥珀松小屋，灰白之丘","3446.35","-2754.1","199.4","0","-0.02","0","0","571","0","253","1","0","4689","0","0","0","0","541"
"254","毒怨之地，龍骨荒野","3242.96","-666.16","166.79","-0.01","0","0","0","571","0","254","2","0","4689","0","0","0","3574","0"
"255","西荒兵團，灰白之丘","4584.98","-4254.69","182.21","-0.003","0","0","0","571","0","255","1","0","4689","0","0","0","0","541"
"256","阿格瑪之錘，龍骨荒野","3865.87","1525.63","90.04","0.01","-0.01","0","0","571","0","256","2","0","4689","0","0","0","2224","0"
"257","戰歌堡，北風凍原","2920.29","6242.85","208.8","-0.007","0","0","0","571","0","257","2","0","4689","0","0","0","2224","0"
"258","坦卡雷村，北風凍原","3449.51","4089.52","16.64","0","-0.02","0","0","571","0","258","2","0","4689","0","0","0","2224","0"
"259","博格洛克前哨，北風凍原","4474.79","5712.13","81.28","0.007","-0.02","0","0","571","0","259","2","0","4689","0","0","0","2224","0"
"260","柯爾克隆先鋒駐地，龍骨荒野","4946.67","1165.94","239.57","0","-0.007","0","0","571","0","260","2","0","4689","0","0","0","2224","0"
"261","任務 - 繁星之眠到溫特加德結束","3711.31","-698.18","215.57","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","27127"
"262","灰白之丘，聯盟木材行開始01","4267.39","-3050.93","318.16","0","0","0","0","571","0","0","0","0","4689","0","0","0","29878","0"
"263","灰白之丘，聯盟木材行結束01","2663.67","-2181.45","3.43","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"264","傳送，奧伯丁 (NEW)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"265","傳送，塞拉摩 (NEW)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"266","傳送，米奈希爾 (NEW)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"267","灰白之丘，聯盟木材行開始","4272.09","-3248.26","324.93","0","0","0","0","571","0","0","0","0","4689","0","0","0","29878","0"
"268","灰白之丘，聯盟木材行結束","2664.22","-2344.63","21.7","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"269","任務 - 鎮西要塞到溫特加德要塞開始","1341.67","-3288.74","174.45","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","27491"
"270","任務 - 鎮西要塞到溫特加德要塞結束","3712.23","-693.85","215.42","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","27491"
"271","灰白之丘，部落木材行開始","4311.25","-2956.61","317.31","0","0","0","0","571","0","0","0","0","4689","0","0","0","29879","0"
"272","灰白之丘，部落木材行結束","2883.75","-1673.71","6.48","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"273","龍眠神殿 - 下層到上層，龍骨荒野 - 起點","3547.22","381.49","52.26","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"274","龍眠神殿 - 下層到上層，龍骨荒野 - 終點","3590.38","277.54","340.85","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"275","龍眠神殿 - 上層到下層，龍骨荒野 - 起點","3587.65","279.21","340.83","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"276","龍眠神殿 - 上層到下層，龍骨荒野 - 終點","3511.48","373.93","52.26","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"277","龍眠神殿 - 上層到中層，龍骨荒野 - 起點","3587.55","279.14","340.83","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"278","龍眠神殿 - 上層到中層，龍骨荒野 - 終點","3543.24","307.04","116.73","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"279","龍眠神殿 - 中層到上層，龍骨荒野 - 終點","3587.04","277.14","340.82","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"280","龍眠神殿 - 中層到上層，龍骨荒野 - 起點","3545.62","273.6","116.84","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"281","龍眠神殿 - 中層到下層，龍骨荒野 - 終點","3512.22","373.57","52.26","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"282","龍眠神殿 - 中層到下層，龍骨荒野 - 起點","3545.61","273.6","116.84","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"283","龍眠神殿 - 下層到中層，龍骨荒野 - 終點","3543.37","307.06","116.73","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"284","龍眠神殿 - 下層到中層，龍骨荒野 - 起點","3548.15","381.01","52.26","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"285","任務 - 溫特加德 -> 繁星之眠 (開始)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","27764"
"286","任務 - 溫特加德 -> 繁星之眠 (結束)","3503.76","1990.11","65.12","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"287","任務 - 瓦爾加德 -> 溫特加德要塞開始","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","27491"
"288","任務 - 瓦爾加德 -> 鎮西要塞結束","1341.23","-3288.91","174.46","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"289","琥珀岩臺，北風凍原","3587.84","5973.3","136.22","0","0","0","0","571","0","289","3","0","4689","0","0","0","26899","26899"
"290","銀白看臺，祖爾德拉克","5450.3","-2606.27","306.91","0","0","0","0","571","0","0","0","0","4689","0","0","0","28172","0"
"291","廢墟之城崗哨 01，祖爾德拉克","5028.69","-3020.38","292.42","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"292","樣式 - 暴風港 - 起點","-8338.36","1107.01","57.26","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","541"
"293","樣式 - 暴風港 - 終點","-8341.09","1101.85","57.26","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"294","默亞基，龍骨荒野","2792.45","908.96","22.33","-0.01","0.005","0","0","571","0","294","3","0","4689","0","0","0","2224","541"
"295","卡瑪廓，凜風峽灣","785.27","-2887.71","5.89","0.005","-0.02","0","0","571","0","295","3","0","4689","0","0","0","2224","541"
"296","昂紐沛，北風凍原","2919.19","4046.09","1.85","-0.007","0.02","0","0","571","0","296","3","0","4689","0","0","0","2224","541"
"297","休拉薩盆地 - 任務 - 偵察 - 開始","5557.57","5802.05","-66.09","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"298","休拉薩盆地 - 任務 - 偵察 - 結束","5505.35","4747.79","-194.43","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"299","Transport: Menethil <-> Valgarde","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"300","傳送，暴風城","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"301","任務 - 北風凍原 - 找出碧西 - 起點","4125.51","5310.99","28.68","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","28360"
"302","任務 - 北風凍原 - 找出碧西 - 終點","4171.83","4335.63","36.23","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"303","驍勇臺地營地，冬握湖","5100.81","2185.65","365.62","0","0","0","0","571","0","303","1","0","4689","0","0","0","0","541"
"304","銀白看臺，祖爾德拉克","5521.63","-2672.25","303.95","0.01","-0.04","0","0","571","0","304","3","0","4689","0","0","0","2224","541"
"305","黯黑守望，祖爾德拉克","5218.9","-1302.22","242.16","0.015","-0.01","0","0","571","0","305","7","0","4689","0","0","0","32981","32981"
"306","聖光止境，祖爾德拉克","5190.11","-2206.46","239.4","0.014","0","0","0","571","0","306","3","0","4689","0","0","0","2224","541"
"307","辛托加，祖爾德拉克","5777.4","-3594.94","386.69","0.012","-0.01","0","0","571","0","307","3","0","4689","0","0","0","2224","541"
"308","大河之心，休拉薩盆地","5506.23","4748.1","-194.43","0","0","0","0","571","0","308","3","0","4689","0","0","0","28625","28625"
"309","奈辛瓦里營地，休拉薩盆地","5596.1","5824.37","-67.73","0","0","0","0","571","7376","309","3","0","4689","0","0","0","28625","28625"
"310","達拉然","5813.89","449.13","658.75","0","0","0","0","571","0","310","3","0","4689","0","0","0","2224","541"
"311","歐尼克瓦營地，灰白之丘 (任務)","3877.91","-4519.59","217.29","0","0","0","0","571","0","0","0","0","4689","0","0","0","2224","0"
"312","聖光止境，祖爾德拉克(任務)","5189.67","-2206.85","239.4","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"313","西荒兵團，灰白之丘 (任務)","4584.01","-4250.38","182.17","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","541"
"314","辛托加，祖爾德拉克 (任務)","5779.13","-3596.42","386.85","0","0","0","0","571","0","0","0","0","4689","0","0","0","3574","0"
"315","亞榭洛:黯黑堡","2352.37","-5666.91","382.24","0.02","0.085","0","0","0","7305","315","3","0","4689","0","0","0","32981","32981"
"316","黯黑堡 - 亞榭洛 -> 死亡止境開始","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","29488","29488"
"317","黯黑堡 - 亞榭洛 -> 死亡止境結束","2431","-5730.21","157.94","0","0","0","0","609","0","0","0","0","4689","0","0","0","0","0"
"318","黯黑堡 - 死亡止境 -> 亞榭洛開始","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","29501","29501"
"319","黯黑堡 - 死亡止境 -> 亞榭洛結束","2356.51","-5664.18","382.25","0","0","0","0","609","0","0","0","0","4689","0","0","0","0","0"
"320","K3，風暴群山","6186.75","-1052.91","410.2","0.014","0","0","0","571","0","320","3","0","4689","0","0","0","2224","541"
"321","霜堡，風暴群山","6667.04","-258.7","961.9","-0.01","0","0","0","571","0","321","1","0","4689","0","0","0","0","541"
"322","丹尼弗蘭，風暴群山","7308.04","-2607.6","814.8","0","-0.007","0","0","571","0","322","3","0","4689","0","0","0","32585","32585"
"323","葛羅姆亞什失事地，風暴群山","7857.3","-735.02","1177.15","0.01","-0.01","0","0","571","0","323","2","0","4689","0","0","0","2224","0"
"324","坦卡羅營地，風暴群山","7793.85","-2810.09","1217.03","0.034","0.007","0","0","571","0","324","2","0","4689","0","0","0","2224","0"
"325","死亡高崗，寒冰皇冠","7427.32","4224.16","314.11","0","0","0","0","571","0","325","3","0","4689","0","0","0","32981","32981"
"326","奧杜亞，風暴群山","8864.74","-1324.33","1032.82","0.015","0.04","0","0","571","0","326","3","0","4689","0","0","0","2224","541"
"327","石崖避難所，風暴群山","8472.46","-335.95","906.48","0","0","0","0","571","0","327","3","0","4689","0","0","0","2224","541"
"328","傳送，寒冰皇冠飛船 (A)","7501.65","1140.28","682.23","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"329","傳送，寒冰皇冠飛船 (H)","7561.81","1724.59","683.56","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"330","傳送，寒冰皇冠(目標)","7489.64","1477.72","328.64","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"331","剛德拉克，祖爾德拉克","6897.65","-4118.23","467.35","0","0","0","0","571","0","331","7","0","4689","0","0","0","2224","541"
"332","戰歌營地，冬握湖","5024.99","3685.55","362.94","0","0","0","0","571","0","332","2","0","4689","0","0","0","2224","0"
"333","暗影穹殿，寒冰皇冠","8408.09","2702.66","655.11","0","-0.027","0","0","571","0","333","3","0","4689","0","0","84362","32981","32981"
"334","銀白先鋒駐地，寒冰皇冠","6164.49","-61.31","388.18","0","0.018","0","0","571","0","334","3","0","4689","0","0","0","2224","541"
"335","十字軍之巔，寒冰皇冠","6402.06","467.86","511.29","0","0","0","0","571","0","335","3","0","4689","0","0","0","32586","32586"
"336","風行者瞰臺，水晶之歌森林","5035.65","-519.96","225.41","0.01","0","0","0","571","0","336","1","0","4689","0","0","0","0","31315"
"337","奪日者指揮所，水晶之歌森林","5590.49","-693.23","206.63","-0.005","0.02","0","0","571","0","337","2","0","4689","0","0","0","34709","0"
"338","黑澗營地，梣谷","3880.51","654.16","10.46","0","0","0","0","1","0","338","1","0","4689","0","0","0","0","3837"
"339","古樹之林，黑海岸","4970.5","147.65","51.64","-0.005","0","0","0","1","0","339","9","0","4689","0","0","62814","0","3837"
"340","銀白聯賽場地，寒冰皇冠","8475.79","891.2","547.29","0","0","0","0","571","0","340","3","0","4689","0","0","0","34709","31315"
"341","奧杜亞團隊 - 內部 - 嵌入點","-749.2","-99.99","429.68","0","0","0","0","603","0","0","0","0","4689","0","0","0","25968","25968"
"342","奧杜亞團隊 - 鐵之集合場","119.96","-71.62","409.8","0","0","0","0","603","0","0","0","0","4689","0","0","0","25968","25968"
"343","碎木崗哨，梣谷","2309.23","-2523.21","103.06","0","0","0","0","1","0","0","0","0","4689","0","0","0","20413","0"
"344","任務 - 碎木崗哨 -> 佐拉姆加","2308.32","-2521.55","103.16","0","0","0","0","1","0","0","0","0","4689","0","0","0","2224","0"
"345","任務 - 佐拉姆加，梣谷","3350.83","1054.24","3.01","0","0","0","0","1","0","0","0","0","4689","0","0","0","20413","0"
"346","梣谷4.x，艾薩拉到莫爾杉壁壘","2873.53","-3740.51","90.6","0","0","0","0","1","0","0","0","0","4689","0","0","0","2224","0"
"347","梣谷4.x，莫爾杉臺地","1225.78","-2250.9","91.76","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"348","傳送:雷霆崖 <-> 奧格瑪(飛艇)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"349","安德魯克，佐拉姆加","3350.21","1054.12","3.03","0","0","0","0","1","0","0","0","0","4689","0","0","0","2224","0"
"350","地獄吼守望，梣谷","3049.08","-498.95","205.64","-0.007","0","0","0","1","0","350","2","0","4689","0","0","0","2224","0"
"351","星塵尖塔，梣谷","1905.11","-321.99","118.25","0.01","0.01","0","0","1","0","351","1","0","4689","0","0","0","0","3837"
"352","征服之島 - 砲艇","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"354","莫爾杉壁壘，梣谷","1206.05","-2209.15","92.1406","0","0","0","0","1","0","354","2","0","4689","0","0","0","2224","0"
"356","銀風避難所，梣谷","2159.62","-1144.05","97.87","0","-0.01","0","0","1","0","356","2","0","4689","0","0","0","2224","0"
"358","任務 - 寒冰皇冠 - 北海海怪轟炸 - 起始","8498.32","1066.32","552.19","0","0","0","0","571","0","0","0","0","4689","0","0","0","35146","35146"
"359","任務 - 寒冰皇冠 - 北海海怪轟炸 - 結束","8501.53","1064.02","552.19","0","0","0","0","571","0","0","0","0","4689","0","0","0","33857","33857"
"360","崖行者崗哨，石爪山脈","2188","1241.89","465.763","0.01","-0.015","0","0","1","0","360","2","0","4689","0","0","0","42886","0"
"361","狂風堡，石爪山脈","1268.51","432.87","95.56","0","0","0","0","1","0","361","1","0","4689","0","0","0","0","3837"
"362","克羅姆加堡壘，石爪山脈","932.12","-21.25","92.81","0.015","0","0","0","1","0","362","2","0","4689","0","0","0","2224","0"
"363","瑪拉卡金，石爪山脈","-111.94","-260.41","23.88","0","0","0","0","1","0","363","2","0","4689","0","0","0","2224","0"
"364","北方遠征隊營地，石爪山脈","237.88","-281.35","92.76","0","0","0","0","1","0","364","1","0","4689","0","0","0","0","541"
"365","遠眺者之谷，石爪山脈","973.94","2013.13","126.59","0.015","0.008","0","0","1","0","365","1","0","4689","0","0","0","0","3837"
"366","弗里安崗哨，淒涼之地","-439.15","2242.62","93.09","-0.007","0","0","0","1","0","366","2","0","4689","0","0","0","19917","0"
"367","薩爾加德營地，淒涼之地","-1694.53","2577.57","136.59","0.006","0","0","0","1","0","367","1","0","4689","0","0","0","0","541"
"368","卡努姆林地，淒涼之地","-1038.43","1637.99","60.56","-0.007","-0.037","0","0","1","0","368","3","0","4689","0","0","0","2224","3837"
"369","桑克的居所，淒涼之地","-534.04","1056.68","89.91","0.005","0","0","0","1","0","369","3","0","4689","0","0","0","36709","36709"
"370","艾瑟雷索，淒涼之地","-356.47","2478.9","75.95","0.008","-0.012","0","0","1","0","370","3","0","4689","0","0","0","36706","36706"
"371","瓦許伊爾 - 聯盟開始","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"372","瓦許伊爾 - 聯盟結束","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"373","莫高雷 - 紅雲台地:前往血蹄","-2936.14","-1.52","189.07","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"374","莫高雷 - 紅雲台地:前往血蹄 (結束)","-2333.39","-388.45","-7.97","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"375","運輸，加基森","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"376","冰冠團隊 - 飛空艇戰鬥飛行路線","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"377","冰冠地城 - 砲艇","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"378","任務 - 丹莫洛 - 寒脊山谷 - 打包行李結束","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","30853","0"
"379","冰冠團隊 - 薩魯法爾的船(結束)","-200.59","1437.53","-452.27","0","0","0","0","631","0","0","0","0","4689","0","0","0","0","0"
"380","冰冠團隊 - 薩魯法爾的船 (開始)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"381","任務 [運輸]冰冠團隊 - 薩魯法爾的船 (START)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"382","Quest [Transport] Icecrown Raid - Saurfang Ship (END)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"383","索多里爾河，東瘟疫之地","1935.97","-2694.48","61.9471","0.008","0.008","0","0","0","0","383","3","0","4689","0","0","0","2224","541"
"384","亡靈壁壘，提里斯法林地","1726.62","-740.981","59.9282","-0.005","0.002","0","0","0","0","384","2","0","4689","0","0","0","3574","0"
"386","苔蘚堆，安戈洛環形山","-6958.44","-1095.24","-272.65","0.004","-0.012","0","0","1","0","9","3","0","4689","0","0","0","2224","541"
"387","榮譽看臺，南貧瘠之地","-335.2","-1532.44","87.51","0.000998004","0.01162791","0","0","1","0","85","1","0","4689","0","0","0","0","541"
"388","北方城堡，南貧瘠之地","-2124.21","-3561.79","100.89","0","0","0","0","1","0","86","1","0","4689","0","0","0","0","541"
"389","凱旋堡壘，南貧瘠之地","-3150.25","-2286.27","93.01","0","0","0","0","1","0","87","1","0","4689","0","0","0","0","541"
"390","獵人嶺，南貧瘠之地","-798.72","-1590.87","140.63","0.00998004","-0.002906977","0","0","1","0","34","2","0","4689","0","0","0","2224","0"
"391","荒寂堡，南貧瘠之地","-3288.85","-1697.99","122.62","0.02","0","0","0","1","0","15","2","0","4689","0","0","0","2224","0"
"392","浩劫與重生序章- GT - 任務 - 通風地平線 - 開始","-5448.5","-665.08","392.95","0","0","0","0","0","0","0","0","0","4689","0","0","0","28625","28625"
"393","浩劫與重生序章- GT - 任務 - 通風地平線 - 結束","-5447.85","-665.59","393.16","0","0","0","0","0","0","0","0","0","4689","0","0","0","35146","35146"
"394","浩劫與重生序章- GT - 戰鬥飛行 - 開始","-5451.48","-667.73","393.01","0","0","0","0","0","0","0","0","0","4689","0","0","0","28625","28625"
"395","浩劫與重生序章- GT - 戰鬥飛行 - 結束","-5434.71","523.09","388.3","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"402","血蹄村，莫高雷","-2299.54","-379.069","-9.11829","0.005","0","0","0","1","0","51","2","0","4689","0","0","0","2224","0"
"404","杜洛塔 - ET - CC 序章間諜青蛙開始","-839.64","-4985.35","14.65","0","0","0","0","1","0","0","0","0","4689","0","0","0","40203","0"
"405","杜洛塔 - ET - CC 序章間諜青蛙結束","-838.01","-4986.28","14.75","0","0","0","0","1","0","0","0","0","4689","0","0","0","40203","0"
"413","任務 - 前往山峰 - 西聯峰 - 結束","-4305.92","-923.57","81.15","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"414","任務 - 前往山峰 - 莫沙徹營地 ->西聯峰 - 開始","-4568.22","-3224.09","34.87","0","0","0","0","1","0","0","0","0","4689","0","0","0","2224","0"
"429","任務 - 前往山峰 - 泥鏈營地 ->西聯峰 - 開始","-4567.53","-3224.61","34.84","0","0","0","0","1","0","0","0","0","4689","0","0","0","2224","0"
"433","任務 - 前往新薩蘭納爾 - 泥鏈營地 ->新薩蘭納爾 - 開始","-4462.36","-543.04","5.4","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","36706"
"434","任務 - 前往新薩蘭納爾 - 新薩蘭納爾 - 結束","-4462.05","-543.39","5.37","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"436","任務 - 前往新薩蘭納爾 - 蔭枝林 -> 新薩蘭納爾 - 開始","-4997.68","71.01","99.89","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","31315"
"438","杜洛塔 - ET - CC 序章食人妖計程車蝙蝠開始","-838.85","-4985.99","14.71","0","0","0","0","1","0","0","0","0","4689","0","0","0","3574","0"
