Id,Description,Title,Reward,InstanceId,Faction,Supercedes,Category,MinimumCriteria,Points,Flags,UiOrder,IconFileId,RewardItemId,CriteriaTree,SharesCriteria,CovenantId
"2760","取得聲望崇拜以及代表達納蘇斯參加銀白聯賽的資格。","達納蘇斯崇拜勇士","頭銜獎勵：達納蘇斯的","-1","1","2777","14941","0","10","0","8","255141","0","7110","0","0"
"2761","取得聲望崇拜以及代表艾克索達參加銀白聯賽的資格。","艾克索達崇拜勇士","頭銜獎勵：艾克索達的","-1","1","2778","14941","0","10","0","10","255137","0","7896","0","0"
"2762","取得聲望崇拜以及代表諾姆瑞根流亡者參加銀白聯賽的資格。","諾姆瑞根崇拜勇士","頭銜獎勵：諾姆瑞根的","-1","1","2779","14941","0","10","0","12","255139","0","6991","0","0"
"2763","取得聲望崇拜以及代表鐵爐堡參加銀白聯賽的資格。","鐵爐堡崇拜勇士","頭銜獎勵：鐵爐堡的","-1","1","2780","14941","0","10","0","14","255138","0","11149","0","0"
"2764","取得聲望崇拜以及代表暴風城參加銀白聯賽的資格。","暴風城崇拜勇士","頭銜獎勵：暴風城的","-1","1","2781","14941","0","10","0","16","255140","0","10356","0","0"
"2765","取得聲望崇拜以及代表奧格瑪參加銀白聯賽的資格。","奧格瑪崇拜勇士","頭銜獎勵：奧格瑪的","-1","0","2783","14941","0","10","0","21","255142","0","7900","0","0"
"2766","取得聲望崇拜以及代表森金參加銀白聯賽的資格。","森金崇拜勇士","頭銜獎勵：森金的","-1","0","2784","14941","0","10","0","23","255145","0","14356","0","0"
"2767","取得聲望崇拜以及代表銀月城參加銀白聯賽的資格。","銀月城崇拜勇士","頭銜獎勵：銀月城的","-1","0","2785","14941","0","10","0","25","255136","0","8471","0","0"
"2768","取得聲望崇拜以及代表雷霆崖參加銀白聯賽的資格。","雷霆崖崇拜勇士","頭銜獎勵：雷霆崖的","-1","0","2786","14941","0","10","0","27","255144","0","8559","0","0"
"2769","取得聲望崇拜以及代表幽暗城參加銀白聯賽的資格。","幽暗城崇拜勇士","頭銜獎勵：幽暗城的","-1","0","2787","14941","0","10","0","29","255143","0","8064","0","0"
"2770","取得聲望崇拜以及代表聯盟所有種族陣營參加銀白聯賽的資格。","聯盟崇拜勇士","","-1","1","2782","14941","0","10","131072","18","255130","0","8504","0","0"
"2771","取得聲望崇拜以及代表部落所有種族陣營參加銀白聯賽的資格。","部落崇拜勇士","","-1","0","2788","14941","0","10","131072","31","255132","0","8563","0","0"
"2772","在銀白聯賽的騎乘決鬥中擊敗另一個玩家。","衝刺！","","-1","-1","0","14941","0","10","0","3","135128","0","8501","0","0"
"2773","在銀白聯賽中揭發並且擊敗黑騎士。","不過是點皮肉傷","","-1","-1","0","14941","0","10","0","5","133146","0","7642","0","0"
"2777","取得代表達納蘇斯參加銀白聯賽的資格。","達納蘇斯勇士","","-1","1","0","14941","0","10","0","7","255141","0","8074","0","0"
"2778","取得代表艾克索達參加銀白聯賽的資格。","艾克索達勇士","","-1","1","0","14941","0","10","0","9","255137","0","10439","0","0"
"2779","取得代表諾姆瑞根流亡者參加銀白聯賽的資格。","諾姆瑞根勇士","","-1","1","0","14941","0","10","0","11","255139","0","7645","0","0"
"2780","取得代表鐵爐堡參加銀白聯賽的資格。","鐵爐堡勇士","","-1","1","0","14941","0","10","0","13","255138","0","7706","0","0"
"2781","取得代表暴風城參加銀白聯賽的資格。","暴風城勇士","","-1","1","0","14941","0","10","0","15","255140","0","8601","0","0"
"2782","取得代表聯盟所有種族陣營參加銀白聯賽的資格。","聯盟勇士","","-1","1","0","14941","0","10","131072","17","255130","0","2159","0","0"
"2783","取得代表奧格瑪參加銀白聯賽的資格。","奧格瑪勇士","","-1","0","0","14941","0","10","0","20","255142","0","4811","0","0"
"2784","取得代表森金參加銀白聯賽的資格。","森金勇士","","-1","0","0","14941","0","10","0","22","255145","0","8061","0","0"
"2785","取得代表銀月城參加銀白聯賽的資格。","銀月城勇士","","-1","0","0","14941","0","10","0","24","255136","0","2166","0","0"
"2786","取得代表雷霆崖參加銀白聯賽的資格。","雷霆崖勇士","","-1","0","0","14941","0","10","0","26","255144","0","8511","0","0"
"2787","取得代表幽暗城參加銀白聯賽的資格。","幽暗城勇士","","-1","0","0","14941","0","10","0","28","255143","0","8991","0","0"
"2788","取得代表部落所有種族陣營參加銀白聯賽的資格。","部落勇士","","-1","0","0","14941","0","10","131072","30","255132","0","3425","0","0"
"2796","加入每月啤酒俱樂部。","每月啤酒","","-1","-1","0","162","1","10","0","5","133697","0","11033","0","0"
"2798","完成下列的貴族花園成就。","貴族園丁","頭銜獎勵：『貴族』","-1","-1","0","155","0","10","131072","3","237000","0","8116","0","0"
"2816","取得聲望崇拜以及代表部落所有種族陣營參加銀白聯賽的資格。","受崇拜的部落銀白勇士","頭銜獎勵：十字軍。開啟銀白聯賽十字軍每日任務。","-1","0","2771","14941","0","10","131072","32","255132","0","10314","0","0"
"2817","取得聲望崇拜以及代表聯盟所有種族陣營參加銀白聯賽的資格。","受崇拜的聯盟銀白勇士","頭銜獎勵：十字軍。開啟銀白聯賽十字軍每日任務。","-1","1","2770","14941","0","10","131072","19","255130","0","10735","0","0"
"2836","在銀白聯賽中勝過每一個種族陣營的騎士。","串～很～大～","","-1","-1","0","14941","0","10","0","4","135128","0","8514","0","0"
"2856","烈焰戰輪擊殺數(奧杜亞10人)","烈焰戰輪擊殺數(奧杜亞10人)","","603","-1","0","14823","0","10","1","62","134155","0","9115","0","0"
"2857","銳鱗擊殺數(奧杜亞10人)","銳鱗擊殺數(奧杜亞10人)","","603","-1","0","14823","0","10","1","63","134155","0","7229","0","0"
"2858","『火爐之主』伊格尼司擊殺數(奧杜亞10人)","『火爐之主』伊格尼司擊殺數(奧杜亞10人)","","603","-1","0","14823","0","10","1","64","134155","0","12332","0","0"
"2859","XT-002拆解者擊殺數(奧杜亞10人)","XT-002拆解者擊殺數(奧杜亞10人)","","603","-1","0","14823","0","10","1","65","134155","0","13158","0","0"
"2860","鐵之集會擊殺數(奧杜亞10人)","鐵之集會擊殺數(奧杜亞10人)","","603","-1","0","14823","0","10","1","66","134155","0","14884","0","0"
"2861","柯洛剛恩擊殺數(奧杜亞10人)","柯洛剛恩擊殺數(奧杜亞10人)","","603","-1","0","14823","0","10","1","67","134155","0","14887","0","0"
"2862","霍迪爾戰勝數(奧杜亞10人)","霍迪爾戰勝數奧杜亞10人)","","603","-1","0","14823","0","10","1","69","134155","0","10183","0","0"
"2863","索林姆戰勝數(奧杜亞10人)","索林姆戰勝數(奧杜亞10人)","","603","-1","0","14823","0","10","1","70","134155","0","8479","0","0"
"2864","芙蕾雅戰勝數(奧杜亞10人)","芙蕾雅戰勝數(奧杜亞10人)","","603","-1","0","14823","0","10","1","71","134155","0","12335","0","0"
"2865","彌米倫戰勝數(奧杜亞10人)","彌米倫戰勝數(奧杜亞10人)","","603","-1","0","14823","0","10","1","72","134155","0","8235","0","0"
"2866","威札斯將軍擊殺數(奧杜亞10人)","威札斯將軍擊殺數(奧杜亞10人)","","603","-1","0","14823","0","10","1","73","134155","0","7217","0","0"
"2867","『觀察者』艾爾加隆擊殺數(奧杜亞10人)","『觀察者』艾爾加隆擊殺數(奧杜亞10人)","","603","-1","0","14823","0","10","1","75","134155","0","8446","0","0"
"2868","奧芮雅擊殺數(奧杜亞10人)","奧芮雅擊殺數(奧杜亞10人)","","603","-1","0","14823","0","10","1","68","134155","0","12338","0","0"
"2869","尤格薩倫擊殺數(奧杜亞10人)","尤格薩倫擊殺數(奧杜亞10人)","","603","-1","0","14823","0","10","1","74","134155","0","13983","0","0"
"2870","『風暴看守者』艾瑪隆擊殺數(冬握湖10人)","『風暴看守者』艾瑪隆擊殺數(冬握湖10人)","","624","-1","0","14823","0","10","1","90","135836","0","14890","0","0"
"2872","烈焰戰輪擊殺數(奧杜亞25人)","烈焰戰輪擊殺數(奧杜亞25人)","","603","-1","0","14823","0","10","1","76","134155","0","14893","0","0"
"2873","銳鱗擊殺數(奧杜亞25人)","銳鱗擊殺數(奧杜亞25人)","","603","-1","0","14823","0","10","1","77","134155","0","14423","0","0"
"2874","『火爐之主』伊格尼司擊殺數(奧杜亞25人)","『火爐之主』伊格尼司擊殺數(奧杜亞25人)","","603","-1","0","14823","0","10","1","78","134155","0","14340","0","0"
"2875","柯洛剛恩擊殺數(奧杜亞25人)","柯洛剛恩擊殺數(奧杜亞25人)","","603","-1","0","14823","0","10","1","81","134155","0","9039","0","0"
"2879","彌米倫戰勝數(奧杜亞25人)","彌米倫戰勝數(奧杜亞25人)","","603","-1","0","14823","0","10","1","86","134155","0","8485","0","0"
"2880","威札斯將軍擊殺數(奧杜亞25人)","威札斯將軍擊殺數(奧杜亞25人)","","603","-1","0","14823","0","10","1","87","134155","0","7816","0","0"
"2881","『觀察者』艾爾加隆擊殺數(奧杜亞25人)","『觀察者』艾爾加隆擊殺數(奧杜亞25人)","","603","-1","0","14823","0","10","1","89","134155","0","14299","0","0"
"2882","奧芮雅擊殺數(奧杜亞25人)","奧芮雅擊殺數(奧杜亞25人)","","603","-1","0","14823","0","10","1","82","134155","0","13080","0","0"
"2883","尤格薩倫擊殺數(奧杜亞25人)","尤格薩倫擊殺數(奧杜亞25人)","","603","-1","0","14823","0","10","1","88","134155","0","14366","0","0"
"2884","XT-002拆解者擊殺數(奧杜亞25人)","XT-002拆解者擊殺數(奧杜亞25人)","","603","-1","0","14823","0","10","1","79","134155","0","8482","0","0"
"2885","鐵之集會擊殺數(奧杜亞25人)","鐵之集會擊殺數(奧杜亞25人)","","603","-1","0","14823","0","10","1","80","134155","0","14398","0","0"
"2886","10人模式中，擊敗奧杜亞攻城區的首領。","奧杜亞攻城區(10人)","","603","-1","0","15278","0","0","2048","53","254106","0","13083","0","0"
"2887","25人模式中，擊敗奧杜亞攻城區的首領。","奧杜亞攻城區(25人)","","603","-1","0","15278","0","0","2048","88","254106","0","13089","0","0"
"2888","10人模式中，擊敗奧杜亞前廳的首領。","奧杜亞前廳(10人)","","603","-1","0","15278","0","0","2048","55","298677","0","7861","0","0"
"2889","25人模式中，擊敗奧杜亞前廳的首領。","奧杜亞前廳(25人)","","603","-1","0","15278","0","0","2048","63","298677","0","14401","0","0"
"2890","10人模式中，擊敗所有奧杜亞的守衛者首領。","奧杜亞守衛者(10人)","","603","-1","0","15278","0","0","2048","57","254115","0","12575","0","0"
"2891","25人模式中，擊敗所有奧杜亞的守衛者首領。","奧杜亞守衛者(25人)","","603","-1","0","15278","0","0","2048","65","254115","0","10322","0","0"
"2892","10人模式中，擊敗奧杜亞驟狂斜廊的首領。","驟狂斜廊(10人)","","603","-1","0","15278","0","0","2048","58","254105","0","7527","0","0"
"2893","25人模式中，擊敗奧杜亞驟狂斜廊的首領。","驟狂斜廊(25人)","","603","-1","0","15278","0","0","2048","70","254105","0","10719","0","0"
"2894","10人模式中，擊敗奧杜亞所有的首領。","奧杜亞的秘密(10人)","","-1","-1","0","15278","0","0","133120","61","254111","0","12341","0","0"
"2895","25人模式中，擊敗奧杜亞所有的首領。","奧杜亞的秘密(25人)","","-1","-1","0","15278","0","0","133120","72","254111","0","14105","0","0"
"2903","10人模式中，同一團隊進度時與首領戰鬥期間無人死亡的情況下擊敗奧杜亞的所有首領。","奧杜亞勇士","頭銜獎勵：奧杜亞勇士","603","-1","0","15278","0","0","2048","15","135969","0","12633","0","0"
"2904","25人模式中，在同一團隊進度與首領戰鬥期間，無人死亡的情況下擊敗奧杜亞的所有首領。","奧杜亞征服者","頭銜獎勵：奧杜亞征服者","603","-1","0","15278","0","0","2048","20","135986","0","14369","0","0"
"2905","10人模式中，在第一次開戰且無人修理載具的情況下擊敗烈焰戰輪。","金剛不壞(10人)","","603","-1","0","15278","0","0","2048","67","134521","0","12308","0","0"
"2906","25人模式中，在第一次開戰且無人修理載具的情況下擊敗烈焰戰輪。","金剛不壞(25人)","","603","-1","0","15278","0","0","2048","80","134521","0","10127","0","0"
"2907","10人模式中，在搭乘下列各種載具的情況下擊敗烈焰戰輪。","超大車庫(10人)","","603","-1","0","15278","0","0","2048","68","132996","0","8994","0","0"
"2908","25人模式中，在搭乘下列各種載具的情況下擊敗烈焰戰輪。","超大車庫(25人)","","603","-1","0","15278","0","0","2048","84","132996","0","7819","0","0"
"2909","10人模式中，摧毀一座烈焰戰輪防禦砲塔。","拆掉那些砲塔(10人)","","603","-1","0","15278","0","0","2048","73","254102","0","14938","0","0"
"2910","25人模式中，摧毀一座烈焰戰輪防禦砲塔。","拆掉那些砲塔(25人)","","603","-1","0","15278","0","0","2048","87","134285","0","10752","0","0"
"2911","10人模式中，不使烈焰戰輪系統關機的情況下擊敗烈焰戰輪。","全面壓制(10人)","","603","-1","0","15278","0","0","2048","75","133860","0","7270","0","0"
"2912","25人模式中，不使烈焰戰輪系統關機的情況下擊敗烈焰戰輪。","全面壓制(25人)","","603","-1","0","15278","0","0","2048","90","133860","0","9707","0","0"
"2913","10人模式中，在至少1具環軌防禦系統啟動的情況下擊敗烈焰戰輪。","環軌砲擊(10人)","","603","-1","0","15278","0","0","2048","79","134336","0","10374","0","0"
"2914","10人模式中，在至少2具環軌防禦系統啟動的情況下擊敗烈焰戰輪。","環軌火網(10人)","","603","-1","2913","15278","0","0","2048","81","134335","0","7866","0","0"
"2915","10人模式中，在至少3具環軌防禦系統啟動的情況下擊敗烈焰戰輪。","環軌猛轟(10人)","","603","-1","2914","15278","0","0","2048","83","134337","0","11276","0","0"
"2916","25人模式中，在2具環軌防禦系統啟動的情況下擊敗烈焰戰輪。","環軌火網(25人)","","603","-1","2918","15278","0","0","2048","94","134335","0","10442","0","0"
"2917","25人模式中，在3具環軌防禦系統啟動的情況下擊敗烈焰戰輪。","環軌猛轟(25人)","","603","-1","2916","15278","0","0","2048","100","134337","0","8613","0","0"
"2918","25人模式中，在1具環軌防禦系統啟動的情況下擊敗烈焰戰輪。","環軌砲擊(25人)","","603","-1","0","15278","0","0","2048","92","134336","0","10445","0","0"
"2919","10人模式中，在只讓銳鱗飛上天空一次的情況下擊敗她。","刮鱗快手(10人)","","603","-1","0","15278","0","0","2048","154","298670","0","7858","0","0"
"2921","25人模式中，在只讓銳鱗飛上天空一次的情況下擊敗她。","刮鱗快手(25人)","","603","-1","0","15278","0","0","2048","155","298670","0","14111","0","0"
"2923","10人模式中，讓銳鱗的火息術擊敗25個黑暗符文守護者矮人。","鐵矮人，三分熟(10人)","","603","-1","0","15278","0","0","2048","156","254108","0","14947","0","0"
"2924","25人模式中，讓銳鱗的火息術擊敗25個黑暗符文守護者矮人。","鐵矮人，三分熟(25人)","","603","-1","0","15278","0","0","2048","30","254108","0","9710","0","0"
"2925","10人模式中，在5秒鐘內粉碎2個鐵之傀儡的情況下擊敗『火爐之主』伊格尼司。","粉碎(10人)","","603","-1","0","15278","0","0","2048","89","135849","0","8005","0","0"
"2926","25人模式中，在5秒鐘內粉碎2個鐵之傀儡的情況下擊敗『火爐之主』伊格尼司。","粉碎(25人)","","603","-1","0","15278","0","0","2048","109","135849","0","9754","0","0"
"2927","10人模式中，被丟進『火爐之主』伊格尼司的熔渣之盆後依然存活。","耐熱(10人)","","603","-1","0","15278","0","0","2048","91","135817","0","8755","0","0"
"2928","25人模式中，被丟進『火爐之主』伊格尼司的熔渣之盆後依然存活。","耐熱(25人)","","603","-1","0","15278","0","0","2048","115","135817","0","12505","0","0"
"2929","25人模式中，在4分鐘內擊敗『火爐之主』伊格尼司。","圍爐(25人)","","603","-1","0","15278","0","0","2048","112","254092","0","10617","0","0"
"2930","10人模式中，在4分鐘內擊敗『火爐之主』伊格尼司。","圍爐(10人)","","603","-1","0","15278","0","0","2048","93","254092","0","7694","0","0"
"2931","10人模式中，在不讓XS-013廢料機器人恢復XT-002拆解者生命力的情況下擊敗XT-002拆解者。","削弱工程學(10人)","","603","-1","0","15278","0","0","2048","95","133872","0","8773","0","0"
"2932","25人模式中，在不讓XS-013廢料機器人恢復XT-002拆解者生命力的情況下擊敗XT-002拆解者。","削弱工程學(25人)","","603","-1","0","15278","0","0","2048","114","133872","0","10746","0","0"
"2933","10人模式中，使用XE-321炸彈機器人在12秒內擊敗20具XS-013廢料機器人。","削弱廢料機器人(10人)","","603","-1","0","15278","0","0","2048","97","133709","0","8321","0","0"
"2934","10人模式中，在團隊成員無人死於重力彈的情況下擊敗XT-002拆解者。","削弱重力彈(10人)","","603","-1","0","15278","0","0","2048","99","133710","0","10287","0","0"
"2935","25人模式中，使用XE-321炸彈機器人在12秒內擊殺20具XS-013廢料機器人。","削弱廢料機器人(25人)","","603","-1","0","15278","0","0","2048","118","133709","0","10186","0","0"
"2936","25人模式中，在團隊成員無人死於重力彈的情況下擊敗XT-002拆解者。","削弱重力彈(25人)","","603","-1","0","15278","0","0","2048","119","133710","0","9939","0","0"
"2937","10人模式中，在205秒內擊敗XT-002拆解者。","盡快拆除(10人)","","603","-1","0","15278","0","0","2048","102","254104","0","10710","0","0"
"2938","25人模式中，在205秒內擊敗XT-002拆解者。","盡快拆除(25人)","","603","-1","0","15278","0","0","2048","121","254104","0","15004","0","0"
"2939","10人模式中，在符文大師墨吉姆為最後存活成員的情況下擊敗鐵之集會。","符文大師墨吉姆，就決定是你了(10人)","","603","-1","0","15278","0","0","2048","106","254103","0","10305","0","0"
"2940","10人模式中，在風暴召喚者布倫迪爾為最後存活成員的情況下擊敗鐵之集會。","風暴召喚者布倫迪爾，就決定是你了(10人)","","603","-1","0","15278","0","0","2048","107","254103","0","15303","0","0"
"2941","10人模式中，在破鋼者為最後存活成員的情況下擊敗鐵之集會。","破鋼者，就決定是你了(10人)","","603","-1","0","15278","0","0","2048","110","254103","0","7117","0","0"
"2942","25人模式中，在符文大師墨吉姆為最後存活成員的情況下擊敗鐵之集會。","符文大師墨吉姆，就決定是你了(25人)","","603","-1","0","15278","0","0","2048","108","254103","0","8324","0","0"
"2943","25人模式中，在風暴召喚者布倫迪爾為最後存活成員的情況下擊敗鐵之集會。","風暴召喚者布倫迪爾，就決定是你了(25人)","","603","-1","0","15278","0","0","2048","105","254103","0","8327","0","0"
"2944","25人模式中，在破鋼者為最後存活成員的情況下擊敗鐵之集會。","破鋼者，就決定是你了(25人)","","603","-1","0","15278","0","0","2048","123","254103","0","13155","0","0"
"2945","10人模式中，在鐵靴精煉藥劑的效果影響下擊敗鐵之集會。","但我跟你同一國(10人)","","603","-1","0","15278","1","0","2048","111","132788","0","7853","0","0"
"2946","25人模式中，在鐵靴精煉藥劑的效果影響下擊敗鐵之集會。","但我跟你同一國(25人)","","603","-1","0","15278","1","0","2048","124","132788","0","7845","0","0"
"2947","10人模式中，在不讓風暴召喚者布倫迪爾以閃電鏈或閃電旋風傷害任何人的情況下擊敗鐵之集會。","不能在昏迷狀態執行該動作(10人)","","603","-1","0","15278","1","0","2048","113","135990","0","9716","0","0"
"2948","25人模式中，在不讓風暴召喚者布倫迪爾以閃電鏈或閃電旋風傷害任何人的情況下擊敗鐵之集會。","不能在昏迷狀態執行該動作(25人)","","603","-1","0","15278","1","0","2048","125","135990","0","9849","0","0"
"2951","10人模式中，沒有摧毀柯洛剛恩任何一隻手臂的情況下擊敗他。","敞開雙臂(10人)","","603","-1","0","15278","0","0","2048","116","254095","0","15007","0","0"
"2952","25人模式中，沒有摧毀柯洛剛恩任何一隻手臂的情況下擊敗他。","敞開雙臂(25人)","","603","-1","0","15278","0","0","2048","103","254095","0","15010","0","0"
"2953","10人模式中，在12秒內摧毀柯洛剛恩的雙臂及本體。","卸除手臂(10人)","","603","-1","0","15278","1","0","2048","117","132343","0","7827","0","0"
"2954","25人模式中，在12秒內摧毀柯洛剛恩的雙臂及本體。","卸除手臂(25人)","","603","-1","0","15278","1","0","2048","126","132343","0","11263","0","0"
"2955","10人模式中，在沒有團隊成員被集束目光擊中的情況下擊敗柯洛剛恩。","奪命目光(10人)","","603","-1","0","15278","0","0","2048","120","135780","0","11260","0","0"
"2956","25人模式中，在沒有團隊成員被集束目光擊中的情況下擊敗柯洛剛恩。","奪命目光(25人)","","603","-1","0","15278","0","0","2048","127","135780","0","11266","0","0"
"2957","完成下列10人團隊成就。","奧杜亞團隊高手的榮耀(10人)","獎勵：鏽蝕元龍","-1","-1","0","15278","0","0","133120","152","133121","0","12311","0","0"
"2958","完成下列25人團隊成就。","奧杜亞團隊高手的榮耀(25人)","獎勵：鐵縛元龍","-1","-1","0","15278","0","0","133120","47","133104","0","8586","0","0"
"2959","10人模式中，在產生至少25隻礫石生物後擊敗柯洛剛恩。","搖滾吧，礫石(10人)","","603","-1","0","15278","0","0","2048","12","132846","0","10130","0","0"
"2960","25人模式中，在產生至少25隻礫石生物後擊敗柯洛剛恩。","搖滾吧，礫石(25人)","","603","-1","0","15278","0","0","2048","128","132846","0","7427","0","0"
"2961","10人模式中，在沒有團隊成員被閃霜擊中的情況下擊敗霍迪爾。","要冰了，笑一個(10人)","","603","-1","0","15278","0","0","2048","22","135840","0","9809","0","0"
"2962","25人模式中，在沒有團隊成員被閃霜擊中的情況下擊敗霍迪爾。","要冰了，笑一個(25人)","","603","-1","0","15278","0","0","2048","96","135840","0","12326","0","0"
"2963","10人模式中，在無友方NPC死亡的情況下擊敗霍迪爾。","我最酷～的朋友(10人)","","603","-1","0","15278","0","0","2048","26","135859","0","8708","0","0"
"2965","25人模式中，在無友方NPC死亡的情況下擊敗霍迪爾。","我最酷～的朋友(25人)","","603","-1","0","15278","0","0","2048","130","135859","0","12329","0","0"
"2967","10人模式中，在所有團隊成員未堆疊超過2次刺骨之寒的情況下擊敗霍迪爾。","這裡越來越冷了(10人)","","603","-1","0","15278","0","0","2048","29","254091","0","10696","0","0"
"2968","25人模式中，在所有團隊成員未堆疊超過2次刺骨之寒的情況下擊敗霍迪爾。","這裡越來越冷了(25人)","","603","-1","0","15278","0","0","2048","131","254091","0","3868","0","0"
"2969","10人模式中，同時受到暖適之火、風暴威能和星光的影響。","整個冬天都有人罩(10人)","","603","-1","0","15278","1","0","2048","33","135805","0","8251","0","0"
"2970","25人模式中，同時受到暖適之火、風暴威能和星光的影響。","整個冬天都有人罩(25人)","","603","-1","0","15278","1","0","2048","132","135805","0","12303","0","0"
"2971","10人模式中，沒有團隊成員被閃電充能擊中的情況下擊敗索林姆。","別待在閃電中(10人)","","603","-1","0","15278","0","0","2048","41","135990","0","18953","0","0"
"2972","25人模式中，沒有團隊成員被閃電充能擊中的情況下擊敗索林姆。","別待在閃電中(25人)","","603","-1","0","15278","0","0","2048","134","135990","0","8705","0","0"
"2973","10人模式中，擊敗索林姆、上古符文巨人和符刻巨像。","全部一起上(10人)","","603","-1","0","15278","0","0","2048","45","254110","0","9131","0","0"
"2974","25人模式中，擊敗索林姆、上古符文巨人和符刻巨像。","全部一起上(25人)","","603","-1","0","15278","0","0","2048","135","254110","0","0","0","0"
"2975","10人模式中，在迅靈光環的效果影響下擊敗索林姆。","何必開嗜血？(10人)","","603","-1","0","15278","0","0","2048","48","136116","0","8256","0","0"
"2976","25人模式中，在迅靈光環的效果影響下擊敗索林姆。","何必開嗜血？(25人)","","603","-1","0","15278","0","0","2048","136","136116","0","9136","0","0"
"2977","10人模式中，於希芙在場時迫使索林姆進入競技場。","希芙加持(10人)","","603","-1","0","15278","0","0","2048","51","298676","0","8844","0","0"
"2978","25人模式中，於希芙在場時迫使索林姆進入競技場。","希芙加持(25人)","","603","-1","0","15278","0","0","2048","137","298676","0","8670","0","0"
"2979","10人模式中，在間隔時間不超過15秒的情況下接連擊敗亮葉長者、鐵枒長者和石木長者。","樹倒啦(10人)","","603","-1","0","15278","1","0","2048","54","132129","0","8232","0","0"
"2980","10人模式中，擊殺第一隻生命溫室內的生物後的20分鐘內擊敗芙蕾雅。","溫室裡的花朵(10人)","","603","-1","0","15278","0","0","2048","56","236153","0","8126","0","0"
"2981","25人模式中，擊殺第一隻生命溫室內的生物後的20分鐘內擊敗芙蕾雅。","溫室裡的花朵(25人)","","603","-1","0","15278","0","0","2048","139","236153","0","3871","0","0"
"2982","10人模式中，擊敗堆疊25次自然和諧的芙蕾雅。","回歸大自然(10人)","","603","-1","0","15278","0","0","2048","60","254089","0","9022","0","0"
"2983","25人模式中，擊敗堆疊25次自然和諧的芙蕾雅。","回歸大自然(25人)","","603","-1","0","15278","0","0","2048","141","254089","0","0","0","0"
"2984","25人模式中，在10秒內擊敗2個上古水靈、2個風暴鞭笞者以及2個猛攫鞭笞者。","伐林計畫(25人)","","603","-1","0","15278","1","0","2048","140","136064","0","9025","0","0"
"2985","10人模式中，在10秒內擊敗2個上古水靈、2個風暴鞭笞者以及2個猛攫鞭笞者。","伐林計畫(10人)","","603","-1","0","15278","1","0","2048","59","136064","0","8129","0","0"
"2989","10人模式中，在團隊成員沒有被下列條件擊中的情況下擊敗彌米倫。","幫我們設好炸彈(10人)","","603","-1","0","15278","0","0","2048","71","236221","0","7599","0","0"
"2995","25人模式中，迫使彌米倫用火箭攻擊擊殺一具突襲機器人。","敵我不分(25人)","","603","-1","0","15278","0","0","2048","146","133032","0","7382","0","0"
"2996","10人模式中，在團隊成員無人被暗影暴擊命中的情況下擊敗威札斯將軍。","暗影閃避者(10人)","","603","-1","0","15278","0","0","2048","82","136181","0","8767","0","0"
"2997","25人模式中，在團隊成員無人被暗影暴擊命中的情況下擊敗威札斯將軍。","暗影閃避者(25人)","","603","-1","0","15278","0","0","2048","148","136181","0","7678","0","0"
"3002","25人模式中，在10秒內關閉3個黑洞的情況下擊敗『觀察者』艾爾加隆。","超重黑洞(25人)","","603","-1","0","15278","0","0","2048","44","237566","0","12060","0","0"
"3003","10人模式中，在10秒內關閉3個黑洞的情況下擊敗『觀察者』艾爾加隆。","超重黑洞(10人)","","603","-1","0","15278","0","0","2048","43","237566","0","8238","0","0"
"3004","10人模式中，在同一團隊進度與『觀察者』艾爾加隆戰鬥期間，無人死亡的情況下擊敗他。","哭泣吧，凡人(10人)","","603","-1","0","15271","0","0","2048","10","237555","0","7380","0","0"
"3005","25人模式中，在同一團隊進度與『觀察者』艾爾加隆戰鬥期間，無人死亡的情況下擊敗他。","哭泣吧，凡人(25人)","","603","-1","0","15271","0","0","2048","20","237555","0","7502","0","0"
"3006","10人模式中，在未摧毀聖所哨衛的情況下擊敗奧芮雅。","愛貓成癡(10人)","","603","-1","0","15278","0","0","2048","13","254088","0","7140","0","0"
"3007","25人模式中，在未摧毀聖所哨衛的情況下擊敗奧芮雅。","愛貓成癡(25人)","","603","-1","0","15278","0","0","2048","98","254088","0","8770","0","0"
"3008","10人模式中，在團隊成員無人陷入瘋狂的情況下擊敗尤格薩倫。","我為卿狂(10人)","","603","-1","0","15278","0","0","2048","21","136174","0","5631","0","0"
"3009","10人模式中，當奧杜亞的薩拉對你生氣時對她使用/Kiss(/親吻)。","接吻和好(10人)","","603","-1","0","15278","0","0","2048","150","135454","0","7143","0","0"
"3010","25人模式中，在團隊成員無人陷入瘋狂的情況下擊敗尤格薩倫。","我為卿狂(25人)","","603","-1","0","15278","0","0","2048","23","136174","0","9757","0","0"
"3011","25人模式中，當奧杜亞的薩拉對你生氣時對她使用/Kiss(/親吻)。","接吻和好(25人)","","603","-1","0","15278","0","0","2048","151","135454","0","8847","0","0"
"3012","10人模式中，在7分鐘內擊敗尤格薩倫。","古神也作古(10人)","","603","-1","0","15278","0","0","2048","25","254105","0","9951","0","0"
"3013","25人模式中，在7分鐘內擊敗尤格薩倫。","古神也作古(25人)","","603","-1","0","15278","0","0","2048","28","254105","0","10749","0","0"
"3014","10人模式中，在12秒內擊敗9個尤格薩倫的守護者。","傾牆而出(10人)","","603","-1","0","15278","0","0","2048","31","298654","0","9927","0","0"
