Id,Description,SourceText,CreatureId,SummonSpellId,IconFileDataId,PetTypeEnum,Flags,SourceTypeEnum,CardUIModelSceneId,LoadoutUIModelSceneId
"440","鄰近丹莫洛的厚重積雪為學習狩獵的小雪獅提供了天然的保護色。","|cFFFFD200寵物對戰：|r丹莫洛","61689","0","132252","7","26","4","6","7"
"441","這裡的高山野兔可以挖進永凍層裡冬眠好幾個禮拜，甚至好幾個月。","|cFFFFD200寵物對戰：|r丹莫洛，冬泉谷","61690","0","254857","4","26","4","6","7"
"442","大多數生物無法承受的環境，蟑螂卻能在其中成長茁壯。","|cFFFFD200寵物對戰：|r丹莫洛","61691","0","294474","4","26","4","6","7"
"443","儘管它們周遭是平靜的田園，草地毛兔能以驚人的速度蹦跳躲避其追捕者。","|cFFFFD200寵物對戰：|r阿拉希高地","61704","0","254857","4","26","4","6","7"
"444","","","61708","0","577318","4","56","-1","6","7"
"445","龍捲風以偷襲無知覺的生物為樂，並以強風灌入他們的鼻孔來讓其大吃一驚。","|cFFFFD200寵物對戰：|r阿拉希高地","61703","0","236154","6","26","4","6","7"
"446","翠玉小軟泥怪會在黑暗中發光，讓牠們大受在黑暗礦坑中工作的工人歡迎。","|cFFFFD200寵物對戰：|r辛特蘭","61718","0","134437","5","26","4","33","7"
"447","小心有鹿經過。就算是條小鹿也可以讓一台哥布林機動車徹底報銷。","|cFFFFD200寵物對戰：|r艾爾文森林，泰達希爾","61165","0","656350","4","26","4","36","7"
"448","只要一根胡蘿蔔、一個盒子、一根棍子和一些繩子。等待幾個小時你就能抓到一隻野兔。","|cFFFFD200寵物對戰：|r阿拉希高地，杜洛塔，辛特蘭","61751","0","254857","4","26","4","6","7"
"449","和牠們在艾澤拉斯的近親有很大差別，這些外域的小動物以劍刃山脈為家。","|cFFFFD200寵物對戰：|r劍刃山脈，格古隆德、辛特蘭","61752","0","2126349","4","26","4","6","7"
"450","這生物偏好住在林地，好安全完成牠的變形。","|cFFFFD200寵物對戰：|r梣谷，鬼魂之地，希爾斯布萊德丘陵，凜風峽灣，辛特蘭，提里斯法林地，塔南森林","61753","0","651538","7","26","4","6","7"
"452","根據夜精靈的傳說，第一隻紅尾栗鼠是在偷吃一顆神聖蘋果後才被變成那樣的顏色。","|cFFFFD200寵物對戰：|r達納蘇斯，淒涼之地，希爾斯布萊德丘陵，塔拉多爾、泰達希爾","61757","0","134322","4","26","4","6","7"
"453","受感染的小熊仍會聆聽著蜜蜂洩漏行蹤的嗡嗡聲，就算牠們已經不能嚐到蜂蜜的滋味也一樣。","|cFFFFD200寵物對戰：|r希爾斯布萊德丘陵","61758","0","648803","3","26","4","6","7"
"454","就算是羅德隆的老鼠也受到藥劑師瘟疫的感染，而啃食死去屍體受到污染的血肉。","|cFFFFD200寵物對戰：|r提里斯法林地","61889","0","134324","4","26","4","6","7"
"455","不死松鼠對如今生長在銀松森林的奇怪莓果與蘑菇養成了喜好。","|cFFFFD200寵物對戰：|r銀松森林","61890","0","646782","3","26","4","6","7"
"456","這隻老鷹很奇怪地會用牠剃刀般銳利的爪子，將樹皮剝掉來找出蟲子，但是牠根本就不需要食物。","|cFFFFD200寵物對戰：|r西瘟疫之地","61826","0","648726","3","26","4","34","7"
"457","可以吞下牠身體三倍重量的血。","|cFFFFD200寵物對戰：|r東瘟疫之地","61830","0","236197","7","26","4","6","7"
"458","這些幽魂覺得它們的不死鄰居不是好夥伴，所以他們通常獨自遊蕩在提里斯法林地中。","|cFFFFD200寵物對戰：|r提里斯法林地","61905","0","135974","3","26","4","6","7"
"459","在幾世紀的馴養之後，這些毛絨絨的小動物棲息在東部王國的幾乎每個人類國家之中。","|cFFFFD200寵物對戰：|r阿拉希高地，艾爾文森林，永歌森林，虛空風暴，銀月城","62019","0","132167","7","26","4","6","7"
"460","小型的元素樹液會長成樹人，森林和林地的兇猛守衛者。","|cFFFFD200寵物對戰：|r永歌森林","62020","0","132129","6","26","4","6","7"
"461","這個艾澤拉斯的新來客在不久前才誕生。牠想要在等待下一階段進化的同時旺盛地生長。","|cFFFFD200寵物對戰：|r鬼魂之地","62022","0","651538","7","26","4","6","7"
"462","[除蟲]這隻寵物來自魔法測試園地，它在那裡整天嬉戲。","|cFFFFD200商人：|r軍需官布瑞奇|n|cFFFFD200區域：|r托巴拉德半島|n|cFFFFD200陣營：|r巴拉丁鐵衛 - 尊敬","62035","89472","464160","2","32","2","6","7"
"463","被殺死的螃蟹靈魂對吃掉他們的魚人尋求報仇。","|cFFFFD200寵物對戰：|r鬼魂之地","62034","0","133275","3","26","4","6","7"
"464","如果你在安曼谷附近穿戴昂貴的服裝，你就能輕易地找到這些飛蛾。牠們無法抵抗時尚的美妙滋味。","|cFFFFD200寵物對戰：|r藍謎島","62050","0","236193","2","26","4","6","7"
"465","這些貪婪的肉食動物是經由德萊尼的次元堡壘，也就是艾克索達，而擴張到艾澤拉斯。","|cFFFFD200寵物對戰：|r血謎島","62051","0","132194","7","26","4","6","7"
"466","奧格瑪的孩童總是抓這些蜥蜴來當寵物。奧格瑪的大人總是踩扁牠們。","|cFFFFD200寵物對戰：|r杜洛塔，奧格瑪","62114","0","463491","7","26","4","33","7"
"467","一種居住在沙漠的採獵者，會被有許多糞便的區域吸引。","|cFFFFD200寵物對戰：|r杜洛塔、奧格瑪、奧丹姆","62115","0","133570","4","26","4","6","7"
"468","這些甲蟲通常會在杜洛塔被部落戰爭機器所遺棄的礦場裡築巢。","|cFFFFD200寵物對戰：|r杜洛塔","62116","0","133570","4","26","4","6","7"
"469","一種謎樣的生物，據說以上古諸神的混沌能量為食。","|cFFFFD200寵物對戰：|r艾薩拉，地深之源，海加爾山","62118","0","133570","4","26","4","6","7"
"470","被暮光之錘的黑暗魔法所扭曲，這些邪惡的小動物會以自己的幼獸為食。","|cFFFFD200寵物對戰：|r艾薩拉，地深之源，暮光高地","62117","0","132196","7","26","4","6","7"
"471","最初是被生氣的哥布林造來在早晨吵醒鄰居的。","|cFFFFD200寵物對戰：|r艾薩拉，奧格瑪，冬泉谷|n","62119","0","656513","9","26","4","6","7"
"472","被大部分人認為是4000系列的大幅改良版，然而其產生的高度熱量也讓人擔憂。","|cFFFFD200寵物對戰：|r艾薩拉，石爪山脈，冬泉谷|n","62120","0","134322","9","26","4","6","7"
"473","烏龜被納迦所畏懼，因為納迦視牠們為厄運並讓牠們在艾薩拉的海岸擁有廣大的活動空間。","|cFFFFD200寵物對戰：|r艾薩拉","62121","0","1738680","8","26","4","6","7"
"474","這些愛玩的小貓以互相跟蹤通過貧瘠之地來練習牠們的狩獵技巧。","|cFFFFD200寵物對戰：|r北貧瘠之地","62129","0","132242","7","26","4","6","7"
"475","野蠻的半人馬過度獵殺長頸鹿好幾十年的時間，但牛頭人挽救這個種族免於絕種。","|cFFFFD200寵物對戰：|r南貧瘠之地","62130","0","132368","7","26","4","36","7"
"476","大多數人只能看到蹬羚飛奔的背影。","|cFFFFD200寵物對戰：|r淒涼之地，莫高雷，北貧瘠之地，南貧瘠之地","62163","0","132368","4","160","4","6","7"
"477","年輕的蹬羚很快就學會在莫高雷聽到牛頭人獵人的呼喊時要逃跑。很不幸的是，牠們聽不到優秀的獵人們的聲音。","|cFFFFD200寵物對戰：|r莫高雷","62176","0","132368","4","26","4","36","7"
"478","喜歡居住在涼爽的森林區域，以魔皇草汁為食。","|cFFFFD200寵物對戰：|r梣谷，達納蘇斯，淒涼之地，月光林地，海加爾山，泰達希爾","62177","0","236193","2","26","4","6","7"
"479","鄰近精靈魔法對某些這種生物造成了不自然的超長壽命。而對一些小兔子造成了...奇怪的事。","|cFFFFD200寵物對戰：|r達納蘇斯，淒涼之地，海加爾山，泰達希爾","62178","0","254857","4","26","4","6","7"
"480","受到珠寶師的推崇，沒受傷害的黃寶石岩蛛屍體可以用來創造眩目的戒指和手環。","|cFFFFD200寵物對戰：|r地深之源、淒涼之地|n","62181","0","134395","6","26","4","6","7"
"482","許久之前，海加爾山的德魯伊馴服了這種生物，讓他們與區域裡其他生物和平地住在一起。","|cFFFFD200寵物對戰：|r劍刃山脈，淒涼之地，海加爾山，希利蘇斯","62184","0","132211","7","26","4","6","7"
"483","有許多學者質疑牠到底是不是一隻蟾蜍。","|cFFFFD200寵物對戰：|r淒涼之地，塔南森林","62185","0","237579","8","26","4","33","7"
"484","這種狡詐的生物在奧丹姆地底下鑽洞，並會衝出地面以捕捉其獵物。","|cFFFFD200寵物對戰：|r淒涼之地、希利蘇斯、塔納利斯、奧丹姆","62186","0","132196","7","26","4","6","7"
"485","當這些愛睡的小動物沒有在打瞌睡時，牠們會用巨大的爪子挖掘小蟲當點心。","|cFFFFD200寵物對戰：|r淒涼之地|n|cFFFFD200時間：|r夜晚|n","62187","0","464159","4","26","4","6","7"
"486","牠被叫做驢子，因為牠有雙大耳朵。經常被用來用送黑市血薊到奎爾薩拉斯的邊境。","|cFFFFD200寵物對戰：|r石爪山脈","62188","0","132368","4","160","4","6","7"
"487","許多探險家被這種高山花栗鼠的可愛給吸引，卻忽略了牠的小牙齒咬在他們凍僵的指頭上。","|cFFFFD200寵物對戰：|r高嶺，海加爾山，石爪山脈，冬泉谷|n","62189","0","134322","4","26","4","6","7"
"488","勇敢的刺客有時候會捕捉這些小動物，以使用牠們毒性極高的毒液來為武器淬毒。","|cFFFFD200寵物對戰：|r石爪山脈","62190","0","132211","7","26","4","6","7"
"489","這些兇猛會噴火的幼龍逃出奧妮克希亞的巢穴進入周圍地區。請極度小心處理。","|cFFFFD200寵物對戰：|r塵泥沼澤","62201","0","134154","1","26","4","6","7"
"491","最初被沙怒食人妖當寵物飼養。這些兇猛的野生貓科動物徘徊在塔納利斯的沙漠中。","|cFFFFD200寵物對戰：|r塔納利斯","62257","0","132167","7","26","4","6","7"
"492","一種居住在沙漠的昆蟲，會噴出一股惡臭，像巨魔一般的氣味來保護牠的蛋。","|cFFFFD200寵物對戰：|r塔納利斯","62256","0","237144","4","26","4","6","7"
"493","牠習慣在黑海岸的岸邊水面下覓食。","|cFFFFD200寵物對戰：|r黑海岸","62246","0","442735","4","26","4","6","7"
"494","這些幼蟲以越來越複雜的節奏碰撞其上下顎骨來娛樂自己。","|cFFFFD200寵物對戰：|r塔納利斯|n|cFFFFD200天氣：|r沙塵風暴","62258","0","236195","7","26","4","6","7"
"495","每一隻青蛙都可能有一個王子和公主在等待著。","|cFFFFD200寵物對戰：|r梣谷","62312","0","237579","8","26","4","6","7"
"496","別因為牠們沒有臉而被愚弄，這些黏滑的小動物很憤怒，而且渴望打鬥。","|cFFFFD200寵物對戰：|r梣谷","62313","0","442735","4","26","4","6","7"
"497","就算是蟑螂也沒強壯到能夠承受惡魔腐化的邪惡滲透。","|cFFFFD200寵物對戰：|r費伍德森林，影月谷","62314","0","294474","4","26","4","6","7"
"498","喜歡居住在腐化的樹林區域，以紫蓮花汁為食。","|cFFFFD200寵物對戰：|r費伍德森林","62315","0","236193","2","26","4","6","7"
"499","有些東西連對老鼠來說都太過骯髒。","|cFFFFD200寵物對戰：|r費伍德森林","62316","0","134324","4","26","4","6","7"
"500","這些壞脾氣的火焰與憤怒的傀儡有時會從在戰鬥中死亡的較大型煉獄火殘骸中復生。","|cFFFFD200寵物對戰：|r費伍德森林","62317","0","136219","5","26","4","6","7"
"502","第一個發現斑點鈴蛙的矮人冒險者無法決定是要用那特殊的斑點紋路，還是交配儀式中所發出的聲音來命名牠們。她兩個都用了。","|cFFFFD200寵物對戰：|r安戈洛環形山","62370","0","237579","8","26","4","6","7"
"503","喜歡居住在諾達希爾的陰影區域，以風暴藤汁為食。","|cFFFFD200寵物對戰：|r月光林地，海加爾山，安戈洛環形山","62373","0","236193","2","26","4","6","7"
"504","雙帆龍將牠們的幼獸捨棄在安戈洛環形山中讓其自生自滅。只有最強壯的才能存活下來。","|cFFFFD200寵物對戰：|r安戈洛環形山","62375","0","134318","7","26","4","6","7"
"505","雖然大部分的爬蟲生物喜歡沐浴在陽光之中，這些長滿鱗片的野獸喜歡沐浴在艾澤拉斯雙月的光輝之中。","|cFFFFD200寵物對戰：|r千針石林","62255","0","463491","7","26","4","33","7"
"506","這些八隻腳的小動物已經潛伏在石爪山脈幽暗的懸崖長達千年之久。","|cFFFFD200寵物對戰：|r石爪山脈","62191","0","132196","7","26","4","6","7"
"507","許多貓頭鷹在達納蘇斯的高聳岩架上築巢，獵殺任何進入夜精靈城市的鼠輩。","|cFFFFD200寵物對戰：|r泰達希爾","62242","0","132192","2","26","4","6","7"
"508","黑海岸熊的毛皮是在牠們所居住的終年黑暗中形成的。牠們在黑暗中的視力也十分神奇。","|cFFFFD200寵物對戰：|r黑海岸","62250","0","446127","7","26","4","6","7"
"509","這些小型元素生物附著在較大型的沼澤野獸背上，專吃美味的小蟲與蝨子。","|cFFFFD200寵物對戰：|r濕地","61686","0","135049","6","26","4","6","7"
"510","許多年輕地精發明家都曾用所愛寵物的形象做出機器朋友來化解寵物過世的悲傷。","|cFFFFD200寵物對戰：|r凱贊，冬泉谷","62434","0","466036","9","34","4","6","7"
"511","原生在艾澤拉斯的沙漠地帶，這種堅韌的爬蟲類可以好幾個禮拜不喝水。","|cFFFFD200寵物對戰：|r希利蘇斯，奧丹姆","62523","0","132211","7","26","4","6","7"
"512","安其拉中兇狠食腦甲蟲的後代。這些小甲蟲比他們的父母來得溫順(且安靜)。","|cFFFFD200寵物對戰：|r希利蘇斯","62524","0","133570","4","26","4","6","7"
"513","這些小蟲人發出的吱吱聲也許聽起來很可愛，但事實上牠們在為你的死亡發出尖叫。","|cFFFFD200寵物對戰：|r希利蘇斯|n|cFFFFD200季節：|r夏天","62526","0","236829","0","26","4","6","7"
"514","一個性急的魔獄獸人曾經試著要奴役這些小動物作為他私人的士兵。他的碎塊還散佈在外域各地。","|cFFFFD200寵物對戰：|r地獄火半島","62555","0","366938","0","26","4","6","7"
"515","這些矮胖的小生物常常在尋找最愛點心白閃菇時為自己招來麻煩。","|cFFFFD200寵物對戰：|r贊格沼澤","62564","0","134532","0","26","4","36","7"
"517","在孵化之後，這些扭曲的爬蟲生物會吞食其他較弱小的成員，以展示自己的優越地位。","|cFFFFD200寵物對戰：|r泰洛卡森林","62583","0","132201","7","26","4","6","7"
"518","對巨魔來說，將一名女性的頭髮和裂蹄滿滿的粗毛做比較是一種極佳的愛意表現。","|cFFFFD200寵物對戰：|r納葛蘭","62620","0","134060","7","26","4","6","7"
"519","因為惡魔的魔法而誕生，這些壞脾氣的小生物會以邪惡能量腐化任何它們接觸到的事物。","|cFFFFD200寵物對戰：|r影月谷，塔南森林","62621","0","135794","6","26","4","6","7"
"521","成年的虛空鰭刺相對地容易馴服，但它們的幼獸卻脾氣暴躁且極度好動。","|cFFFFD200寵物對戰：|r虛空風暴","62627","0","132191","2","26","4","6","7"
"523","凜風峽灣充滿了不斷改變的生命循環。當一個生物死亡時，它的屍體會快速地被蛆蟲吃光，接著蛆蟲將其養分傳給其他生物。","|cFFFFD200寵物對戰：|r凜風峽灣","62640","0","134895","7","26","4","6","7"
"525","一種冬幕節時期的關鍵食物來源。","|cFFFFD200寵物對戰：|r凜風峽灣","62648","0","250626","2","26","4","6","7"
"528","這種性情乖戾的蜥蜴出沒在劍刃山脈中，會盡其所能地避免接觸其他小動物。","|cFFFFD200寵物對戰：|r劍刃山脈","62628","0","463491","7","26","4","6","7"
"529","有句古老的維酷諺語這麼說「讓睡著的座狼躺下，除非你不想要你的臉孔了。」","|cFFFFD200寵物對戰：|r凜風峽灣","62669","0","132203","7","26","4","6","7"
"530","這些活生生的軟泥連最基本的智力都沒有，但那不代表它們不能當你的朋友。","|cFFFFD200寵物對戰：|r北風凍原","62697","0","134438","5","26","4","33","7"
"532","凶惡的獾狼怪獵殺這些壞脾氣的蠻獸來獲取牠們的角，打造成護符或其他飾品。","|cFFFFD200寵物對戰：|r休拉薩盆地","62816","0","236194","7","26","4","6","7"
"534","坦卡族收集這些高貴猛禽的羽毛來用於粗糙的算命儀式。","|cFFFFD200寵物對戰：|r灰白之丘","62819","0","132172","2","26","4","6","7"
"535","祖爾德拉克的食人妖在召喚水元素生物對抗天譴軍團時不慎地也製造出這些小生物。","|cFFFFD200寵物對戰：|r祖爾德拉克","62820","0","135862","6","26","4","6","7"
"536","凍原企鵝經常會在冰上集結成一大群以獲得保護，抵禦水中的威脅。但這種行為反而讓它們成為獵人尋求肉、皮與其他成就時的輕鬆獵物。","|cFFFFD200寵物對戰：|r北風凍原，龍骨荒野","62835","0","655866","8","26","4","6","7"
"537","這些躲躲藏藏的小生物孵化在北裂境中央古代龍骨堆周圍的巢穴中。","|cFFFFD200寵物對戰：|r龍骨荒野","62852","0","132200","2","26","4","6","7"
"538","科爾蘇加德曾經將一隻被瘟疫感染的小龍養育到成龍，只用最上等的液化屍體飼育牠。","|cFFFFD200寵物對戰：|r寒冰皇冠","62854","0","134154","3","26","4","6","7"
"539","灰鼠常常會和老鼠一起被搞混。但絕不會搞混兩次。","|cFFFFD200寵物對戰：|r海加爾山","62884","0","134324","4","26","4","6","7"
"540","只要哪裡有腐肉，哪裡就會有老鼠。","|cFFFFD200寵物對戰：|r海加爾山","62885","0","134324","4","26","4","6","7"
"541","外側的蟑螂蛋保護這些幼蟲不被焚毀。他們在這孵化過程中得到抵抗火焰和火山熱氣的能力。","|cFFFFD200寵物對戰：|r霜火峰、海加爾山","62886","0","294474","4","26","4","6","7"
"542","比大部分青蛙的顏色更加艷麗，且更加豐富。","|cFFFFD200寵物對戰：|r奧丹姆","62892","0","237579","8","26","4","6","7"
"543","當蝗蟲蟲群來襲時，你只聽得到牠們翅膀拍動的聲音。","|cFFFFD200寵物對戰：|r奧丹姆","62893","0","294474","4","26","4","6","7"
"544","喜歡居住在沙漠的河流、水井或水洞邊，以鞭尾汁為食。","|cFFFFD200寵物對戰：|r奧丹姆","62895","0","236193","2","26","4","6","7"
"545","喜歡在晚上偷偷住進旅人的鞋子裡。","|cFFFFD200寵物對戰：|r奧丹姆","62896","0","132195","7","24","4","6","7"
"546","腐食者通常大量出現在被挖起的古老墳墓中，牠們不必進食就能存活一段很長的時間。","|cFFFFD200寵物對戰：|r奧丹姆","62899","0","134936","4","26","4","6","7"
"547","在第三次大戰期間，數千個這種神秘的生物摧毀了惡魔領主阿克蒙德。","|cFFFFD200寵物對戰：|r海加爾山","62888","0","136116","5","26","4","6","7"
"548","太害怕而無法嘗試飛翔，直到被從極高處丟下為止。","|cFFFFD200寵物對戰：|r暮光高地","62900","0","327735","2","26","4","6","7"
"549","和牠們居住在平原的近親有很大差別，這些小動物以被戰爭摧殘過的暮光高地為家。","|cFFFFD200寵物對戰：|r暮光高地","62904","0","2126349","4","26","4","6","7"
"550","高地上的老鼠，或許因為遭到暮光之錘的扭曲，十分具有侵略性，並為了領地大打出手。","|cFFFFD200寵物對戰：|r暮光高地","62905","0","647701","4","26","4","6","7"
"552","展現一點點邪惡對一些事會有很大的幫助，這種幼魔會用牠銳利的牙齒與大嘴吞食任何在牠路徑上的事物。","|cFFFFD200寵物對戰：|r暮光高地","62914","0","136199","5","26","4","6","7"
"553","當身處在海上漂流的困苦時刻，能看見一隻老鼠也是件好事。","|cFFFFD200寵物對戰：|r地深之源","62921","0","134324","4","26","4","6","7"
"554","經由實驗，達拉然的法師們發現強化過的赤紅岩蛛殘骸可以大幅提高其火焰法術的火勢。","|cFFFFD200寵物對戰：|r地深之源","62922","0","134396","6","26","4","6","7"
"555","地深之源的蟑螂可以自己挖進石頭裡來做窩。","|cFFFFD200寵物對戰：|r地深之源","62924","0","294474","4","26","4","6","7"
"556","暮光甲蟲的近親，這種昆蟲學會如何以會和古代能量共鳴的水晶為食物。","|cFFFFD200寵物對戰：|r地深之源","62925","0","237144","4","26","4","6","7"
"557","和其他精靈龍一樣，這些愛玩的小飛獸擁有天生的魔法抗性。","|cFFFFD200寵物對戰：|r菲拉斯","62395","0","236997","1","26","4","34","7"
"558","在風暴群山的寒冷夜晚裡，這些小動物用牠們毛絨絨的尾巴當作毯子來保暖。","|cFFFFD200寵物對戰：|r風暴群山|n|cFFFFD200天氣：|r下雪","62864","0","797544","7","26","4","33","7"
"559","在蒼藍的瘋狂橫掃地深之源之前，瑟拉贊恩將這些容易發怒的赤紅元素生物當作珠寶一樣佩戴。","|cFFFFD200寵物對戰：|r地深之源","62927","0","134396","6","26","4","39","7"
"560","海鷗是碼頭邊經常可以看見的海岸清道夫。","|cFFFFD200寵物對戰：|r霜牆要塞、喀撒朗蠻荒、塔拉多爾、塔納利斯","62953","0","464160","2","26","4","6","7"
"562","珊瑚奎蛇的毒液之強，只要一口就能殺死成年的科多獸。","|cFFFFD200寵物對戰：|r翠玉林|n","62991","0","132211","7","26","4","6","7"
"564","很難相信背上扛起整個漂流島的神真子，曾經是這麼小隻的翡翠烏龜。","|cFFFFD200寵物對戰：|r翠玉林","62994","0","1738681","8","26","4","6","7"
"565","在叢林中，每片葉子都可能藏著一隻青蛙。如果你停下來檢查，牠可能早就跑掉了。","|cFFFFD200寵物對戰：|r翠玉林","62997","0","237579","8","26","4","6","7"
"566","當準備要前往遠方地點時，熊貓人傳統上會捕捉一隻鏡像水黽，並安全地將牠移到另一片水域之內。","|cFFFFD200寵物對戰：|r翠玉林","62998","0","643423","8","26","4","6","7"
"567","翠玉林的熊貓人認為這種爬蟲類是可敬玉蛟 - 玉龍的遠親。","|cFFFFD200寵物對戰：|r翠玉林","62999","0","132211","7","26","4","6","7"
"568","會藏在殼中以躲避附近螃蟹的螯。","|cFFFFD200寵物對戰：|r格古隆德、阿拉卡山、塔拉多爾、翠玉林","63001","0","442735","4","26","4","6","7"
"569","園藝師最奇怪的困擾之一，花園青蛙能對花園造成無法言喻的損害。","|cFFFFD200寵物對戰：|r艾蘇納、高嶺、翠玉林","63002","0","237579","8","26","4","6","7"
"570","到底狸是浣熊還是狗引起極大的爭辯，但其中的差別在你的大腿被牠們咬住時似乎也不怎麼重要了。","|cFFFFD200寵物對戰：|r翠玉林","63003","0","646059","4","26","4","6","7"
"571","翠玉林的山地猴人害怕這種劇毒爬蟲類，經常出於厭惡去獵捕牠們。","|cFFFFD200寵物對戰：|r翠玉林","63004","0","132211","7","26","4","6","7"
"572","這些小節肢動物是潘達利亞當地的生物，牠們以無風島為家。","|cFFFFD200寵物對戰：|r翠玉林","63005","0","2027886","8","26","4","6","7"
"573","沙地海燕高飛在無風島上，不受陸地上的掠食者侵害。","|cFFFFD200寵物對戰：|r翠玉林","63006","0","464160","2","26","4","6","7"
"626","這種不祥的生物飛在東瘟疫之地的空中，以腐肉為食。","|cFFFFD200寵物對戰：|r東瘟疫之地，海加爾山，提里斯法林地","61829","0","132182","2","26","4","6","7"
"627","比外表更可怕的是，瘟疫之地的松鼠不再囤積堅果，而是收集腐朽的血肉。","|cFFFFD200寵物對戰：|r血謎島，東瘟疫之地，銀松森林","61828","0","646782","3","26","4","6","7"
"628","只有傻子或瘋子會將被瘟疫感染的鹿頭掛在牆上。好消息是，他們會和他們的不死族新朋友混得不錯。","|cFFFFD200寵物對戰：|r血謎島，東瘟疫之地，銀松森林","61827","0","132104","3","26","4","36","7"
"629","只出沒在凱贊的海岸。這種可愛的海洋生物有時候兇了一點。","|cFFFFD200商人：|r瑪地|n|cFFFFD200區域：|r奧格瑪","63097","123212","2027878","8","2","2","6","7"
"630","烏鴉說:你最後的一句話。它過時了。","|cFFFFD200商人：|r威爾‧拉森|n|cFFFFD200區域：|r黑海岸","63098","123214","132915","2","2","2","6","7"
"631","因為其美麗的花樣毛皮而被獵捕，這種高雅的生物遍布艾澤拉斯蒼翠的河邊。","|cFFFFD200寵物對戰：|r北貧瘠之地、南貧瘠之地、奧丹姆、安戈洛環形山","62127","0","132211","7","26","4","6","7"
"632","灰燼蜥蜴的名字來自於牠看起來就像燃燒後灰燼般的皮膚。","|cFFFFD200寵物對戰：|r海加爾山，安戈洛環形山","62364","0","463491","7","26","4","33","7"
"633","高山臭鼬最出名的就是牠的冒險天性。真的真的，這就是牠最出名的地方。","|cFFFFD200寵物對戰：|r灰白之丘，石爪山脈，風暴群山，濕地，冬泉谷","61677","0","463569","4","26","4","6","7"
"634","這些奇怪的小動物會像寒冰一樣發出微光，使牠們能躲藏在冬泉谷的雪原之中。","|cFFFFD200寵物對戰：|r冬泉谷","62435","0","132196","7","26","4","6","7"
"635","和其他會主動狩獵的蛇不一樣，這些詭計多端的爬蟲生物會躲在茂密的樹葉中埋伏其獵物。","|cFFFFD200寵物對戰：|r詛咒之地、丹莫洛、杜洛塔、恐軌車站、地獄火半島、納葛蘭、北貧瘠之地、北荊棘谷、南貧瘠之地、阿拉卡山","61325","0","132211","7","26","4","6","7"
"637","這些蜘蛛類生物用牠們銳利的腿在劍刃山脈堅硬的岩石中鑿穿通道。","|cFFFFD200寵物對戰：|r劍刃山脈","62638","0","132196","7","26","4","6","7"
"638","虛空蟑螂已經適應了宇宙的寒冷真空，不需要空氣就可以生存。內部構造幾乎和普通蟑螂沒有相似處。","|cFFFFD200寵物對戰：|r虛空風暴","62625","0","294474","4","26","4","6","7"
"639","和牠們在溫暖氣候中生活的近親有很大差別，這些強韌的小動物以北裂境的凍原為家。","|cFFFFD200寵物對戰：|r北風凍原","62695","0","2126349","4","24","4","6","7"
"640","因為腿上有特大的表面積，白腳野兔能夠毫不費力地在雪中蹦跳，而追捕牠們的人卻陷入雪堆之中。","|cFFFFD200寵物對戰：|r希爾斯布萊德丘陵","61755","0","254857","4","26","4","6","7"
"641","極地野兔的心跳得有一般野兔的兩倍快。","|cFFFFD200寵物對戰：|r北風凍原，龍骨荒野，風暴群山，祖爾德拉克","62693","0","254857","4","26","4","6","7"
"644","如果不是有發生意外的極端傾向的話，峽灣老鼠可能會接管這個世界。","|cFFFFD200寵物對戰：|r凜風峽灣","62641","0","134324","4","26","4","6","7"
"645","牠們能夠飛翔，而不像被馴養的種類一樣。","|cFFFFD200寵物對戰：|r暮光高地","62906","0","250626","2","26","4","6","7"
"646","不知什麼原因，喜歡避開交叉路口。","|cFFFFD200寵物對戰：|r暮色森林，塵泥沼澤，艾爾文森林，希爾斯布萊德丘陵，凜風峽灣，赤脊山，泰洛卡森林，提里斯法林地，西部荒野，濕地|n","62664","0","250626","2","26","4","6","7"
"647","在幽深的森林中，即使是最小的生物也必須要夠兇猛來保護自己。","|cFFFFD200寵物對戰：|r灰白之丘，暮光高地","62818","0","134322","4","26","4","6","7"
"648","這是一隻大蟾蜍。","|cFFFFD200寵物對戰：|r希爾斯布萊德丘陵，悲傷沼澤，暮光高地，祖爾德拉克","61368","0","237579","8","26","4","6","7"
"649","雖有將黃蟾蜍用在醫學上的傳聞，但據說其實一開始只是藥師的惡作劇而已。","|cFFFFD200寵物對戰：|r休拉薩盆地|n","62815","0","237579","8","26","4","6","7"
"650","你還以為菜頭在餐桌上就已經夠糟的了。","|cFFFFD200掉落：|r世界掉落|n|cFFFFD200區域：|r四風峽","63365","123778","646148","6","2","0","36","7"
"652","這泡泡可是比水族箱還堅固。","|cFFFFD200商人：|r納特‧帕格|n|cFFFFD200區域：|r喀撒朗蠻荒|n|cFFFFD200陣營：|r釣手隊 - 尊敬|n|cFFFFD200花費：|r250|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","63559","124000","133922","8","2","2","6","7"
"665","沙甲蟲很容易被誤認為普通的甲蟲，但只要你不幸地被螫到一次，你就能快速釐清其中的任何誤解。","|cFFFFD200紙牌獎勵：|r遺忘之墓|n","54745","102353","134931","4","2","8","6","7"
"666","當基爾加丹的部隊在艾澤拉斯戰敗時，他常常會叫出迷你魔巡號欺負阿古斯當地的貓類生物，藉此發洩挫敗的情緒。","|cFFFFD200成就：|r古墓團隊高手的榮耀|n","63724","249870","1450455","9","82","5","33","60"
