Id,Body
"287","我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻憤怒鬥士冰霜巨龍。希望牠能好好為你服務。"
"288","敬愛的先生/女士，

身為聯盟榮譽的一份子，您有職責急速前往鐵爐堡並遵照地精之王，大工匠梅卡托克的意志行動。*

我們的流亡即將結束 - 行動:諾姆瑞根正要展開!**

*律師機器人2000說我並沒有法律方面的權力 - 不管是對地精也好，或對其他種族 - 但是您得承認這聽起來很酷!

**說真的，如果可以，請您盡量前來幫忙。非常感謝!"
"289","兄弟姊妹們:
以先祖之名，沃金，森金之子，發出了動員令!長久以來，叛徒札拉贊恩使用他的黑暗魔法褻瀆我們的亡者，誘使我們相信他已經被擊敗，還佔據了回音群島。
已經到了和他做個了斷的時候。我會幫助沃金在森金村外集結軍隊。在那裡加入我們，帶給這個叛徒遲來的正義!
為沃金效忠的
凡妮拉"
"290","我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你鎮壓者的頭銜。希望這會使你感到驕傲。"
"291","給:$n$B$B發自:B.O.O.M.火箭運作正常$B$B貨運內容為:$B$B-(1)個X-53型虛空火箭，觀光模型$B$B-(1)把火箭發動鑰匙$B$B-(1)臺後座式彈射器$B$B-(0)個降落傘"
"310","你的公會已經轉移至一個新的伺服器並/或已變更陣營！前往商城購買角色服務就能跟隨公會前往新的家。角色服務完成之後，你會自動重新加入你的公會。"
"311","你的公會會長變更了公會名稱。"
"333","我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻兇惡鬥士暮光飛龍。希望牠能好好為你服務。"
"334","我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻殘酷鬥士暮光飛龍。希望牠能好好為你服務。"
"335","因為你太久沒有登入，因此另外一位公會成員已經取代你成為新的公會會長。"
"338","你好：
由於第10季的開始，更強大的物品已經開放，使得此角色剛剛才購買的PvP裝備(物品等級365)處於淘汰之列。為此，此角色已經收到4000點的榮譽點數，幫助您在購買這些新物品前的過渡時期。
請注意，新收到的榮譽點數非常可能使你的榮譽點數超過4000點的上限。我們要鼓勵您立刻花掉這些榮譽點數，因為在榮譽點數低於上限之前將會無法獲取榮譽點數。感謝您，祝好運！
僅此致意，
Blizzard Entertainment"
"343","哈嘍!

請給你這讓人想擁抱的小寶寶一個溫暖的歡迎吧!

我真高興你能給這個兇猛的寶寶一個家。

--布芮妮"
"344","歡迎回到魔獸世界!

我們為你準備了一整套全新高等級專用的套裝，在附件中你將會發現你曾經攜帶的所有舊物品與裝備。

 - 魔獸世界研發團隊"
"345","給:$n$B$B發自:你最喜愛的靈魂醫者$B$B貨運內容為:$B$B-(1)個鬼靈坐騎$B$B警告:，請勿堵塞通氣孔$B$B事實上，根本沒關係。反正它已經是死的。"
"347","我不承認失敗!告訴你，這事還沒完呢!"
"348","我聽說你打敗了銘度‧譚。很好，因為我也有在苦練。$b$b我已經跟瑟隆諾斯提出要求，安排一場你和我的決鬥。這回，就讓我們一分高下，看看誰比較厲害!"
"349","今天和你比試之前，艾莉亞‧鴉鬃是個滿懷信心、希望與傲氣的人。然而在你獲勝之後，她卻把希望也給輸掉了。$b$b你今天該學到的教訓是，希望跟絕望只有一線相隔，而且那條線轉眼就能跨過。只是，這教訓，艾莉亞學得特別辛苦。"
"350","你果然很強。很好。"
"351","$n，你好:$b$b我是肥龍肥，幾天前跟你在安格寇亭閣上打過一場的那位。$b$b我有個問題想請教。但是你並不需要回答我，只要自己心裡有答案就好。我的問題是:$b$b你究竟，因何而戰?"
"352","$n，你好。$b$b又是我，肥龍肥，我們在安格寇亭閣上有打過。我寫這封信，是希望能給你點建議。$b$b不要放棄你的修行。我跟瑟隆諾斯談過，他會盡全力讓你獲得適當的挑戰。將來或許我們還會需要你，但在此之前，你務必自己做好準備。$b$b雖然我有事得消失一陣子，但是將來我一定會再跟你聯絡的。$b$b肥龍肥"
"353","我聽說你打敗了郭納，算你厲害...但是，我也有在訓練，而且我還留了幾個驚喜要給你。$b$b到時候見了，$n..."
"354","圖克‧吐克聽人家說你很強。$b$b圖克‧吐克看過你打架。三次的打架，你把那個小女生打很慘。但是圖克‧吐克覺得你不強。$b$b圖克‧吐克要挑戰你，$n!"
"355","圖克‧吐克跟你對不起，說你只會跟小女生打而已。圖克‧吐克覺得你很強。$b$b圖克‧吐克希望你打架全部都贏。"
"356","我很擔心艾莉亞‧鴉鬃，她已經失蹤了好幾天，沒有來訓練和修行。她恐怕已經跨過了那條細線，由希望陷入絕望。$b$b若是你有見到她的話，麻煩請通知我一聲。$b$b-瑟隆諾斯"
"357","你已經打敗了所有能跟你相提並論的學生，不過，你還沒打敗我。$b$b雖然我是你的老師，但我並沒有驕傲自大到不屑跟學生比畫自己的武藝。$b$b所以，我謹此向你提出挑戰，$n。我們赤吉搖籃見。"
"358","$n，你好:$b$b是我，肥龍肥，還記得我嗎?我們在安格寇亭閣上有打過。$b$b我很快就能回來了，然後等我回來的時候，我希望能夠跟你再打一場。這回，我們改約在巴爾里莎圓頂上，好嗎?$b$b-肥龍肥"
"359","肥龍肥是個深藏不露的人，他只是在考驗你而已。事實上，他是在考驗我們倆個。$b$b你下一場決鬥的對象就是我，而且勝利者將會獲得為紅鶴執行一項特殊任務的榮耀。$b$b我已經很久沒跟人動手了，所以，我也得開始加緊鍛鍊了!好，$n，我們戰場上見!"
"360","我回來了，$n。$b$b先前我真是太愚蠢了，竟然在追隨紅鶴。而你們也全都是笨蛋，就像無知的小鬼，為了爭搖籃在打架。$b$b我會讓你們知道，你們重視的赤吉其實有多麼的脆弱不堪。他曾經墜入過絕望的深淵，而他一定還會再度墜入的!"
"361","喬裝成肥龍肥的時候，我曾經問過，你究竟「因何而戰?」。有些人是因為恐懼，有些人就是喜歡暴力，還有人是出自於憤怒、或者仇恨、或者疑慮。$b$b艾莉亞‧鴉鬃，則是因為絕望。$b$b至於你... 我看不出你有以上任何的理由，而這也正是我之所以選中你來保護我的子民的原因。$b$b衷心感謝你的付出，我們永遠歡迎你這位英雄，$n。$b$b- 紅鶴赤吉"
"364","只要將它緊緊握在胸口，這個具有魔法的黑曜之心就能將持有者變形成一條黑曜夜翼。"
"365","嗨，$n!$B$B既然我們是鄰居了，我覺得應該是要慶祝一下才對!$B$B歡迎你隨時下來到半丘市集放鬆一下!$B$B我甚至還能讓你在市場發射煙火... 只要別像奇奇上次那樣，把東西給燒著了...$B$B好吧，期待與你再見囉!$B$B你的好鄰居，$B$B吉娜‧泥爪$B$B半丘市集: 最道地的市場、最道地的價格!"
"366","TEMP TEXT!!
I didn't have room for this pet in my journal and my bags were all full, so I mailed it to myself!"
"367","我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻絕命鬥士暮光飛龍。希望牠能好好為你服務。"
"372","你好，$n，

再次感謝你在恆春谷協助我們進行挖掘工作。

正如所預期，地獄吼大酋長非常高興能夠看看你從石頭守護者那邊挖出來的至高記錄簿。

我想你應該會想要一份關於你發現這些東西的相關資料。

我相信你當然不會把這些敏感訊息洩漏出去才對。

- 芬萊爾‧銀棘"
"375","我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻狠毒鬥士雲蛟。希望牠能好好為你服務。"
"386","我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你『暴君』魚人穆斯的夥伴。希望它會與你在將來並肩作戰。"
"392","你的鐵馬栓已經到了。"
"393","恭喜，$n!

你現在是神奇玩具屋最新、最別出心裁的原創設計擁有人:X-241型搖搖樂裝置，又稱蹺蹺板!

祝你玩得開心!

 -杰佩托

警告:蹺蹺板可能無法承載成年人及/或身著護甲之冒險者。蹺蹺板可能會讓動作太過激烈的使用者彈入大氣層下層。蹺蹺板可能會導致使用者自尊心或是屁股傷痕累累。"
"396","我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻暴君鬥士雲蛟。希望牠能好好為你服務。"
"397","我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻暴虐鬥士雲蛟。希望牠能好好為你服務。"
"398","我們代表熱砂戰鬥同盟恭喜你在這一季的競技場中的成功。$B$B為了向你的技巧與兇猛致意，我們在此將送給你這隻驕傲鬥士雲蛟。希望牠能好好為你服務。"
"399","有人認為翡翠角鷹獸是眾多高貴生物中最威風的。

即使有人不同意，但他們在目睹翡翠角鷹獸的光采後還是會震驚不已!

--梅‧法蘭西斯 - 奇特坐騎"
"401","好消息！你招兵買馬的好友在你不在線上的時候用叫做%s的角色登入了。將該角色加入你的好友名單中，看看他們下次什麼時候上線。好好享受冒險，並預祝你們狩獵愉快。"
"402","好消息！你招兵買馬的好友在你不在線上的時候用叫做%s的角色登入了%s伺服器。將該角色加入你的好友名單中，看看他們下次什麼時候上線。好好享受冒險，並預祝你們狩獵愉快。"
"403","我們已提供了你一整套全新的高等級裝備，不過你還是可以在這封信的附件找到你先前所有的舊裝備和物品。

 - 魔獸世界研發團隊"
"406","徹底的失敗。也許這箱東西能讓你下次嚐到勝利的果實。$B$B下次別再敗得那麼慘了。$B$B記住，第二名是最厲害的輸家。$B$B- 迦爾格$B$B附註：裡面說不定是滿滿一箱的垃圾。天曉得。"
"407","親愛的約聘人員：

我們注意到，格雷布林‧菲索費斯最近雇用你到納葛蘭北部找尋文物。在徹底審查他在這次探勘行動的收據和發票後，我們確信他從故障滑翔裝置救你出來的估價過高。因此我們決定進行退款。

謹致，
熱砂保護協會的公平審查委員會

附註：一旦接受此筆款項，代表您自願放棄日後對此訴請仲裁或爭議的權利。"
"408","我認為這些機械怪物能做成還不錯的嚼咬玩具，不過哥布林的臭味久久不散，而且我的那些野獸不喜歡。希望你能讓這堆破銅爛鐵發揮更大的功用。"
"409","我只是想跟你說，我手邊有台多的鑽地機，所以就架設在你的要塞外面了。你在格古隆德的時候，隨時能用這台機器前往哨站，沒有使用次數限制！"
"410","嘿，夥伴！只是想跟你說，我們和塞林‧暗砧達成協議了，他會租一台鑽地機給我們，讓你在格古隆德的時候，能夠隨時從要塞前往哨站。

出了大門之後右轉你就會看到鑽地機了。

因為搭配了置入性行銷才能談到這個價格，不過我覺得你可能根本沒注意到。"
"411","指揮官，我檢視過你從戰歌哨站取得的所有情報了。看來即使派出你所聚集到的所有兵力，想阻擋亞茲珈和葛羅瑪許仍嫌不足。我接下來幾個禮拜會來思考一下，要怎樣才能幫你把鋼鐵部落拆成碎塊。"
"412","指揮官，我今天是要來跟你報告一個壞消息的。你從戰歌哨站取回的情報完全屬實，以我們現有的力量，完全無法正面對抗鋼鐵部落，而且亞茲珈這個人物讓我感到擔憂。在接下來幾個禮拜內，我會擬出一份計畫，讓鋼鐵部落變成鐵粉。"
"413","我想你是把這個丟到虛無之中了。下次小心一點，$n。"
"417","我們的紀錄指出有一項無比珍貴的物品是專屬於你的。該物品會原封不動地隨此信件附上，敬請查看。

你誠摯的
寶庫管理員"
"418","你的新寵物到了！特別在此告知，在等候您接回的期間，我們全程仔細提運、悉心照顧你的寵物。

布芮妮"
"419","我們為你準備了特殊坐騎，最近才剛運到。我們不但悉心運送，更為其投保，一如我們提供的所有坐騎，在運送期間受到無微不至的照顧。我們有專人為你照顧它，直到你前來將它接回。

感謝你，
梅‧法蘭西斯"
"422","親愛的$n，

對我來說，我們共同的冒險還記憶猶新。 

我有好幾個仰慕者對我說，自從上次見面之後，你看起來有點…沮喪。你有榮幸跟舉世聞名的『棒透了』強尼攜手合作，我不明白你為什麼會有這樣的反應。雖然如此，但我還是覺得有一點點…怎麼說好呢…同情？

因為這樣，我決定給你一些小費，表達我對你的謝意。

大家現在還有在給小費嗎？如果現在都不給小費了，那就請你立刻把所有的附件寄回來給我，順便附上一些零錢，補貼我已經付過的郵資。

- 強尼敬上"
"423","$n，

感謝你見義勇為，信件才能繼續遞送到艾澤拉斯，甚至是艾澤拉斯以外的地方。

不過，我必須跟你坦承一件事。之前我並沒有跟你完全說實話。

一開始把你引到這裡來的那些事件，都是我一手策劃的。我知道只有你，才有辦法挽救郵務辦公室，解除這場危機。

我知道我不能永遠靠你。就算沒有你，郵件也要能繼續遞送下去。我必須請你幫我重施故技，吸引更多人前來郵務室助我一臂之力。

把隨信附上的這封訊息，寄給一位你認為有辦法接下這份工作的人。我相信你一定會辦好這件事的。我附上一個哨子，你可以在有需要的時候，把凱蒂召喚到你身邊。

- 郵務大師"
"424","$ct$n：

隨函訊息極其重要，請盡速查收。

- 六法議會"
"425","艾澤拉斯的侍從，這是最黑暗的一刻，但我從安戈洛環形山回來了！

我的艦隊已經攻進破碎群島灘頭，我會像尖銳、無堅不摧的長矛戳破燃燒軍團防線，讓它們屁滾尿流逃回扭曲虛空。

我在城堡等你。前方還有很高很高的山。快點過來！

北郡的瑪克西米利安
騎士探險家"
"427","$n，

你不在的時候，郵務辦公室又陷入了混亂。到處都是郵件，真的到處都是！我一點也沒有誇大！

少了你幫忙，我和凱蒂絕對不可能及時把所有的信件分類完成。我必須請你馬上再回郵務辦公室一趟。

我們有工作需要完成。

- 郵務大師"
"528","一位自由港的鸚鵡訓練師，羅吉哥，想要送走一些他的鸚鵡朋友，而我也需要讓我的商品更多樣化，所以我們結成了生意夥伴！你下次來波拉勒斯的時候，到我的商店波動水世界逛逛吧。"
"529","我逃出生鏽遺址的時候，發現某個你可能會喜歡的東西。你下次來波拉勒斯的時候，到我的商店波動水世界逛逛吧。"
"530","嗨，$U先生:小姐;！我在探索鑿刻匠港口的時候找到了一群到處亂跑的豬。你可能會喜歡其中一個小傢伙！你下次來佐司瓦的時候，到樹屋來看看吧。"
"531","嗨，$n！我在谷溪村附近的森林裡探險時發現一個洞穴，裡面有好多的兔子！我抓了幾隻帶回我的樹屋。如果你想要一隻可愛的兔子寵物，就來找我吧。"
"533","我去拜訪我在谷溪村的朋友，可是她不在家。結果她的寵物貓一路跟著我回到了樹屋！他看起來…很不一樣。或許他也會想要跟著你到處跑？"
"534","我的祖父告訴我，你就是把壞女人都趕走的那個人。做得太好了！我有機會去寇連恩探險，甚至還找到一隻你可能會喜歡的小動物。你下次到佐司瓦拜訪我的樹屋時，我會讓你看看。"
"535","$n，有好消息，我們在班金和瑪卡番的「化學實驗」上看到成果啦！最小的那隻幼獸有點麻煩就是了，她老是要咬詹加拉！我們把她送給了荷拉哇，但或許她和你一起會比較開心。"
"536","$n，你好，獸王洛卡拉送了個新朋友給我！這個小東西大概精力太旺盛，獸欄那裡管不了他。我總覺得不該整天讓他關在這裡。如果你想帶著他冒險，有時間就到野獸大廳這裡來看看他吧！"
"537","嗨，$n！這隻羽冠龍來到野獸大廳的時候脖子上綁了張紙條，寫著「送去給有錢人」。這指的是你嗎？他這整個星期已經為其他的訓練師製造不少麻煩了！如果你想讓他加入你的隊伍，就去野獸大廳看看吧，拜託了。"
"538","嗨，$n，我帶眼鏡蛇出門散步時遇到了一隻小小的拉尼舒。她一定是很喜歡笛子的聲音，所以一路跟著我們回家了。你會對她有興趣嗎？我只會訓練眼鏡蛇而已。如果你想看看她的話，可以到破裂海岸去。"
"539","嗨，$n，你一定不會相信今天發生了什麼事。我出門找食物的時候，一隻青蛙直接跳上卡喬許的頭，把他撞倒在泥巴裡！然後他又一路跟著我們回家。下次你到幽暗谷來的時候我要讓你看看他。"
"540","$n，我有新的故事要告訴你！我在探索遺跡的時候交了個詭異的朋友。卡喬許和他處得不好，所以我大概不應該留著他。下次你來幽暗谷的時候，或許可以給他的溫暖的家？"
"543","神獵手$n，

你現在想必正忙著在冒險，不過發生了一件事情，恐怕需要像你這樣具有獨特專長的人，才有辦法處理。

希望你盡快與我會面，我有個重要的朋友處境相當危險！

為慎重起見，我會去你經常造訪的城市港口與你碰面。換個風景對我來說應該有好處。

順頌，

亡獵者穆爾戈斯

備註：我已經好一段時間沒有再去狩獵亡者了，不過我的稱號眾所皆知，一旦建立起名聲就很難擺脫，希望你能了解。"
"544","$n,

你在艾澤拉斯的競技場和戰場中表現出的百折不撓，並未被忽視。你的名字在奧格瑪的山谷間備受尊崇，也令你在每個大陸上的敵人聞之喪膽。

來奧格瑪的傳說大廳前找我，我很樂意代表部落送給你一隻和你的勇士身分相符的坐騎。

  - 亡靈守衛奈薩里安"
"545","$n,

你在艾澤拉斯的競技場和戰場中表現出的百折不撓，並未被忽視。你的驚人之舉是暴風城人人熱議的話題，你的名字在部落當中引起的恐懼，也已在此成為傳說。

來暴風城的勇士大廳前找我，我很樂意代表聯盟送給你一隻和你的勇士身分相符的坐騎。

   - 死靈領主賽普"
"546","$n，

你在艾澤拉斯的競技場與戰場中的堅毅表現有目共睹。在世界的任何角落，你的盟友都對你表示敬重，而你的敵人則對你深懷恐懼。

來首都找我吧。我想要贈與你能夠與你的地位相匹配的坐騎。

 - 戰鬥坐騎軍需官"
"550","為了使用金幣重新啟用你的帳號，我們從你的郵件提領了一些未領取的金幣。因此，你可能會注意到郵件中的金幣比預期的少。無須太過緊張，金幣並沒有短少。

謝謝合作，並且歡迎回到艾澤拉斯！

- 魔獸世界研發團隊"
"551","[DNT] $gSir:Lady;"
"552","My beautiful $p,

I was most pleased to receive your letter, for I have been thinking of you as well.

I simply cannot wait to tell you what happened to a certain duke at my latest court.

It is positively hilarious. I thought of you immediately when it happened.

Until then,
The Countess"
"553","My beautiful $p,

Although I would rather speak with you in person, I always welcome your messages.

I fear I have nothing of particular import of which to inform you since last we spoke.

It has been positively dull out here in the Redelav District.

Perhaps I shall stir up a little excitement...

Devilishly yours,
The Countess"
"554","My beautiful $p,

Imagine my joy when I discovered your message amongst the letters Alfryd brought me this morning.

It was, of course, the first to which I replied.

As to your question, I cannot say. I will see what gossip I may uncover amongst the socialites and nobles of the Redelav District in regard to it.

Come see me soon and I shall share what I learn.

Sincerely,
The Countess"
"555","<信上絕大多數的文字都有塗改和寫錯字的痕跡。>

親愛的好夥伴，

迷失的希比兒幫我讀信。

迷失的希比兒教我回信。

你是最好的夥伴！

祝好
岩石頭"
"556","<信上絕大多數的文字都有塗改和寫錯字的痕跡。>

好夥伴，

我不會看信。

迷失的希比兒不在。

好了，掰掰。

我啦
岩石頭"
"557","<信上絕大多數的文字都有塗改和寫錯字的痕跡。>

好夥伴，

我要點心。

你的信不好吃。

寄好吃的信。

需要點心
岩石頭"
"558","Hey $p,

Why'd you write us a letter? We're right here in Sinfall.

Cudgelface don't read so good. Just stop by and say hi next time.

--Rendle"
"559","Hey $p,

This what it feels like be a fancy noble, gettin' letters all the time?

Not sure I like it. Talkin's easier and I'm a lot better at it.

You see the fancy calligraphy I did on your name at the top?

Took too long, so I stopped after that. But it looks great, yeah?

Anyway, gotta run. How do dem fancy fangs end letters?

Probably some big swirly calligraphy, right?

<The rest of the page is covered in excessively large swirls.>"
"560","我是棍臉。

謝謝來信。

我現在很喜歡信。

我正在寫信。

學習新的東西。

我是棍臉。"
"561","Greetings old friend,

I am certain you would be amused to know that your letter surprised me. Quite literally.

The stone fiend threw it at me while I was locking up one of the crypts.

That particular messenger must have had a grudge against me.

You never can fully trust a stone fiend. Stone fiends must obey our orders, but they are devilishly good at finding loopholes when they want to.

I have ordered my messenger directly to not throw, toss, or lob this letter at you. Hopefully it works.

Sincerely,
Cryptkeeper Kassir"
"562","你好，老朋友，

我被你的信鼓勵到了。我相信現在的罪殞城統治者是個有能力的人。

你可以幫我跟控罪者說一下，請下次她前往贖罪之殿的時候，順道來我的地穴一趟嗎？

關於我們在地穴找到的某個靈魂，我有些事想向她請教。

情況非常不對勁…

祝福你
墓穴守衛者凱希爾"
"563","Greetings old friend,

You must forgive my short reply. The Chamberlain's thugs have cracked open one of my crypts again!

They stole the soul that I was tending to, and put a mirror in the crypt instead.

Do not worry, I did not follow them through it.

I know better than to wander into a mirror when I do not know its destination.

Sincerely,
Cryptkeeper Kassir"
"564","If you can read this, you must really be $p.

I enchanted the parchment to reveal my true message only to you.

Everyone else will see a drawing of Bwonsamdi's behind--ha!

That's what they deserve for reading someone else's letter!

Anyway, I don't really have anything to say, I just really wanted to trick someone into looking at the drawing.

Leave it somewhere that the Prince will find it. That'd be hilarious!

See you soon,
Lady Moonberry"
"565","Heya $p,

Thanks for the letter. I read it to Lemonseed and the gang and everyone here loved it!

They're all so jealous that I get to attend the Ember Court with you. They're begging me to take them to the next one.

What a great opportunity to play some tricks on them all...

See? Even when the Ember Court isn't happening, it's still fun!

Talk to you soon,
Lady Moonberry"
"566","$p，

我們是好朋友，對吧？

既然是好朋友，如果向你求助，你一定不會問東問西，對吧？

對吧？

嗯，那很好。

我需要你把二十個泥掘者裝箱送過來，每個都要帶著淤泥彈和拉炮，然後命令他們在箱子打開的時候，大叫「中計了吧」！

算我欠你一次
月莓女士"
"567","給$p，

謝謝你寄來最近狩獵成果的詳盡報告。

儘管內容並非都跟曠野獵者目前的行動有關，不過還是令人印象深刻。

我今天負責圍堵一隻從果姆蟲巢跑出來的暴怒護蛋者。看守者維洛從上面的陽台射出一支完美瞄準的箭，了結了它的性命。

你沒辦法親眼目睹，實在太可惜了。你一定會佩服他神準的箭術。

狩獵不止
狩獵隊長克芮恩"
"568","To $p,

I won't contest the accuracy of your current tally of kills, as reported in your previous letter.

But I do find them suspiciously high. I suppose you are the Maw Walker...

Still, I enjoy our contests and will attempt to keep up with you.

I have recorded one-hundred thirty-eight killing blows since I received your previous letter, and have--

<Hunt-Captain Korayn's writing trails off the page.>

Make that one-hundred fifty-two kills! Sure, a few in that last wave were mites, but I can't afford to be picky when you're so far ahead!

Beat that,
Hunt-Captain Korayn"
"569","$p, I received your letter in a rare moment of quiet here at Claw's Edge.

The tales of your recent adventures were most welcome, both to me and the few hunters and grovewardens recovering alongside me.

I hope you don't mind: I shared your stories with them. Your legend is growing faster than you might imagine.

There's no doubt that tales of the mighty Maw Walker will be told around Wild Hunt campfires for a long time in Ardenweald.

I am proud to be a part of your story.

Until we hunt together again,
Hunt-Captain Korayn"
"570","Dear $p,

I hope this letter eventually reaches you. I've learned to be wary of faeries offering to help, but this one brought a letter from you!

Or least a very good imitation of one...

Still, I think we know each other well enough by now to identify one another's writing style.

As to the content of your letter, I trust you know that my grove is always welcome to you. Many have found peace and safety here after troubles in their past, myself included.

Whenever you need respite from the heavy burdens of being the Maw Walker, you will always find it here in Hibernal Hollow.

Sincerely,
Aliothe"
"571","親愛的$p，

你的上一封信已經成為林地的熱門話題。

守護者莫蘭對你最近經歷的戰鬥印象深刻。他要求你提供更多細節，包括戰鬥期間的部隊戰術配置圖。

納洛爾則是對你描述旅行期間的風景神往不已。那傢伙有一顆流浪的心…

泰芭和其他工匠則是急著想在你下次到訪時，檢查你的新裝備。他們希望能在幫你修理裝備的時候，從中學到一點東西。

你願意在不同國度間傳播知識的行為，讓我們所有人都深受啟發。

謝謝你
艾利歐德"
"572","Dear $p,

Anima falls like stars in the grove as I write this letter to you. Dazzlewing weaves between them in the sky, giggling.

Teendynneetll remains still, but has not yet noticed that a single star has landed on their shoulder. Or perhaps, they do not mind.

It is moments like this that make the fighting worthwhile. Remember that as you strive toward your next endeavor.

From your previous letter, it sounds like it will be a most worthwhile one.

But as you walk your path and embrace your role as Maw Walker, do not forget to rest in the peaceful moments as well.

They remind us why we must fight.

In rest,
Aliothe"
"573","Hey $p,

I was just trying to wake up Rury when your letter came.

Hours of my shouting at him couldn't get him to budge, but the moment he heard you'd wrote us a letter, he perked right up. Figures, heh.

Anyway, we all like the plan you're thinking of for the next Ember Court. Sounds like it'll be a blast!

We're going to get an invitation, I assume. It wouldn't be right to tease us with the details and then not ask us to come... right?

Right?!

Waiting for that invitation,
Choofa and the gang"
"574","這次必須長話短說，$p。

我沒時間詳述所有細節，不過我們這麼說吧，我似乎藏了一些前幾場餘燼宴會用剩的煙火。然後我似乎決定用那些煙火嚇嚇月莓女士。

結果就是我現在在逃命。月莓女士發誓要抓到我，好好教訓我一番，而且一扯到惡作劇，她絕對不會半途而廢！

希望她會認為是盧里幹的。他會比較好抓！

送更多煙火過來吧！
逃命中的丘發"
"575","Hey buddy!

I gotta say, your letter made me even more excited for the next Ember Court. My hype level is cranked to eleven!

So when's it gonna happen? Slanknen won't stop asking me about it, and Awool's giving me his go-to grumpy stare from across the grove.

To be honest, the stare is probably my fault, but Slanknen's curiosity isn't! You gotta give me some details to share with him.

Or better yet, swing by Tirna Vaal and bring us our invitation in person!

It'd be fun to see you.

Keep partying,
Choofa"
"576","$p,

Not sure how long ago your letter arrived. Hopefully recent.

Found it under a pile of ingots. It was covered in grease.

Only fourteen words were still legible, and none of them in direct sequence.

I assume you included some new curio in the package. In which case, I'm certain I've already found it, disassembled it, and reassembled it at least once already.

It was no doubt illuminating.

Your friend,
Mikanikos"
"577","$p，

我好像忘了我要去哪裡，還有我為什麼要去那裡。那應該是很重要的事。

我在包包裡發現你的信。也許你知道我本來在做什麼？

我附近似乎有棵大樹…如果這點有幫助的話…就這樣。

請給我一點指示。

你的摯友
米卡尼寇斯"
"578","$p,

Great letter. Diagrams of relics and technology you have encountered recently on your travels are very appreciated.

I will memorize them before distributing them to the forgehands for further study and experimentation.

If I am not mistaken, one of the designs you sent will make a powerful new hat for Bron.

Will try soon.

Your friend,
Mikanikos

P.S. Bron says hello."
"579","To $p,

You must warn me before opening your letters with amusing anecdotes. I nearly cracked a smile in front of the other polemarches.

That said, you are correct. It was quite entertaining when Theotar did that... thing at the Ember Court. You have some wild friends, $p.

I am glad to count myself among them.

By the grace of the Archon,
Polemarch Adrestes

<There is a small disclaimer stamped at the bottom of the letter.>
This letter is and all of its contents are the sole property of the Archon."
"580","To $p,

Thank you for obtaining permission from General Draven to send me a thorough copy of the Stone Legion's military regulations and procedures.

It was both an enlightening and rewarding book to read during my off-duty hours.

I look forward to discussing it further with the general and the other military leaders at your next Ember Court.

Until then,
Polemarch Adrestes

<There is a small disclaimer stamped at the bottom of the letter.>
This letter is and all of its contents are the sole property of the Archon."
"581","To $p,

Thank you for your letter. I sat on the edge of Hero's Rest, overlooking Purity's Pinnacle in the distance, as I read it.

It was a valuable reminder of the victories we are winning across all of the Shadowlands. 

We will restore things to their proper order--even here, as the Forsworn assault our temples and attempt to sabotage us from within.

We will prevail. We must.

In honor,
Polemarch Adrestes

<There is a small disclaimer stamped at the bottom of the letter.>
This letter is and all of its contents are the sole property of the Archon."
"582","$p,

Thank you for letter.

It was very long.

Please be more concise next time.

Efficiency essential to all of life's endeavors.

Sika"
"583","$p：

西卡很高興知道你很忙，非常好。

西卡也很忙，非常好。

快來西卡的工坊，我們不要那麼忙。我們當朋友一下。

西卡"
"584","$p：

你信裡面的故事很好。西卡讀給所有尋求協助的志士聽。

西卡的好朋友都要聽到好故事。

你是故事裡的英雄了。你快來找我，自己講故事。

西卡"
"585","我的朋友：

很高興收到你的消息，一有機會，我就會盡快回信，希望你也一樣。

我很喜歡看你的冒險故事，尤其是你和其他同伴因為理念聯手的時候。

$p，告訴我。有沒有什麼時刻，你的同袍展現出了最激勵人心的英勇犧牲精神？

我今天或許需要激勵一下。

你的朋友，
佩拉苟斯"
