Id,Name,ChrCustomizationOptionId,ChrCustomizationReqId,OrderIndex,Color,Color2,OrderIndex2,Flags
"1649","輕飄飄","112","141","0","0","0","0","0"
"1650","後梳","112","141","1","0","0","1","0"
"1651","隼鷹","112","141","2","0","0","2","0"
"1652","狐尾","112","141","3","0","0","3","0"
"1653","分線長髮","112","141","4","0","0","4","0"
"1654","刺蝟頭","112","141","5","0","0","5","0"
"1655","長瀏海","112","141","6","0","0","6","0"
"1656","羽翅","112","141","7","0","0","7","0"
"1657","油亮","112","141","8","0","0","8","0"
"1658","頭帶","112","141","9","0","0","9","0"
"1659","高馬尾","112","141","10","0","0","10","0"
"1660","髮鬃","112","141","11","0","0","11","0"
"1661","粗髮辮","112","141","12","0","0","12","0"
"1662","尾巴","112","141","13","0","0","13","0"
"1663","迎風吹","112","141","14","0","0","14","0"
"1664","武士髻","112","141","15","0","0","15","0"
"1665","短髮","112","141","16","0","0","16","0"
"1666","","113","141","0","-13988","0","9","0"
"1667","","113","141","1","12233616","0","15","0"
"1668","","113","141","2","12196871","0","1","0"
"1669","","113","141","3","-8964075","0","5","0"
"1670","","113","141","4","-8042972","0","4","0"
"1671","","113","141","5","-3889540","0","14","0"
"1672","","113","141","6","14041363","0","2","0"
"1673","","113","141","7","-5009856","0","10","0"
"1674","","113","141","8","5918082","0","12","0"
"1675","","113","141","9","-2919359","0","3","0"
"1676","","113","142","10","-9207351","0","71","0"
"1677","","113","142","11","-3160638","0","73","0"
"1678","","113","142","12","-8994594","0","70","0"
"1679","","113","10","13","0","0","100","0"
"1680","清爽","114","141","0","0","0","0","0"
"1681","尖頭鬚","114","141","1","0","0","1","0"
"1682","靈斑鬍","114","141","2","0","0","2","0"
"1683","尖刺","114","141","3","0","0","3","0"
"1684","頦尖","114","141","4","0","0","4","0"
"1685","短頦鬍","114","141","5","0","0","5","0"
"1686","條狀鬍","114","141","6","0","0","6","0"
"1687","匕首鬍","114","141","7","0","0","7","0"
"1688","山羊鬍","114","141","8","0","0","8","0"
"1689","時尚","114","141","9","0","0","9","0"
"1700","無","380","141","0","0","0","0","0"
"1701","苦難","380","143","1","0","0","1","0"
"1702","背叛者","380","143","2","0","0","2","0"
"1703","痛楚","380","143","3","0","0","3","0"
"1704","獻祭","380","143","4","0","0","4","0"
"1705","復仇","380","143","5","0","0","5","0"
"1706","","116","227","0","0","0","0","0"
"1707","","116","228","1","-5439666","0","1","0"
"1708","","116","228","2","-12022729","0","3","0"
"1709","","116","228","3","-10678789","0","4","0"
"1710","","116","228","4","-9448655","0","2","0"
"1711","","116","228","5","-1636844","0","5","0"
"1713","無","117","141","0","0","0","0","0"
"1714","野獸","117","143","1","0","0","1","0"
"1715","寬","117","143","2","0","0","2","0"
"1716","背叛者","117","143","3","0","0","3","0"
"1717","山羊","117","143","4","0","0","4","0"
"1718","蹺高","117","143","5","0","0","5","0"
"1719","鬼角","117","143","6","0","0","6","0"
"1720","","118","145","0","0","0","0","0"
"1721","魔能","118","143","1","0","0","1","0"
"1722","珠寶","118","143","2","0","0","2","0"
"1723","護面","118","143","3","0","0","3","0"
"1724","半臉","118","143","4","0","0","4","0"
"1725","尖牙","118","143","5","0","0","5","0"
"1726","棕色","118","143","6","-11255501","0","7","0"
"1727","亞麻","118","143","7","0","0","6","0"
"1728","灰色","118","143","8","-10067856","0","8","0"
"1729","紅色","118","143","9","-8903394","0","9","0"
"1730","黑色","118","143","10","-12765365","0","10","0"
"1731","綠色","118","143","11","-10395856","0","11","0"
"1732","","119","141","0","-2189968","0","8","0"
"1733","","119","141","1","-1129048","0","3","0"
"1734","","119","141","2","-403517","0","1","0"
"1735","","119","141","3","-2127004","0","10","0"
"1736","","119","141","4","-1789042","0","5","0"
"1737","","119","141","5","-2514573","0","7","0"
"1738","","119","141","6","-2184576","0","6","0"
"1739","","119","141","7","-1459045","0","4","0"
"1740","","119","141","8","-733514","0","2","0"
"1741","","119","141","9","-3302548","0","9","0"
"1742","","119","12","10","0","0","100","0"
"1743","","119","12","11","0","0","101","0"
"1744","","119","12","12","0","0","102","0"
"1745","","119","12","13","0","0","103","0"
"1746","","119","12","14","0","0","104","0"
"1747","","119","12","15","0","0","105","0"
"1748","","119","115","16","-4346236","0","70","0"
"1749","","119","115","17","-6391179","0","72","0"
"1750","","119","115","18","-5986904","0","71","0"
"1751","","119","143","19","-5078165","0","51","0"
"1752","","119","143","20","-7249060","0","54","0"
"1753","","119","143","21","-7638423","0","53","0"
"1754","","119","143","22","-8958395","0","55","0"
"1755","","119","143","23","-6067866","0","52","0"
"1756","","119","143","24","-5535110","0","50","0"
"1757","","119","10","25","0","0","106","0"
"1758","","120","146","0","0","0","0","0"
"1759","","120","146","1","0","0","1","0"
"1760","","120","146","2","0","0","2","0"
"1761","","120","146","3","0","0","3","0"
"1762","","120","146","4","0","0","4","0"
"1763","","120","146","5","0","0","5","0"
"1764","","120","144","6","0","0","6","0"
"1765","","120","144","7","0","0","7","0"
"1766","","120","144","8","0","0","8","0"
"1767","","120","144","9","0","0","9","0"
"1768","","120","142","10","0","0","10","0"
"1769","","120","142","11","0","0","11","0"
"1770","","120","142","12","0","0","12","0"
"1771","","120","142","13","0","0","13","0"
"1772","","120","142","14","0","0","14","0"
"1773","","120","142","15","0","0","15","0"
"1774","","120","142","16","0","0","16","0"
"1775","","120","142","17","0","0","17","0"
"1776","","120","142","18","0","0","18","0"
"1777","","120","142","19","0","0","19","0"
"1781","馬尾","121","141","0","0","0","0","0"
"1782","分線長髮","121","141","1","0","0","1","0"
"1783","緊貼","121","141","2","0","0","2","0"
"1784","高貴","121","141","3","0","0","3","0"
"1785","頭環","121","141","4","0","0","4","0"
"1786","厚重","121","141","5","0","0","5","0"
"1787","束髮繫帶","121","141","6","0","0","6","0"
"1788","圓髻","121","141","7","0","0","7","0"
"1789","分線短髮","121","141","8","0","0","8","0"
"1790","簡單俐落","121","141","9","0","0","9","0"
"1791","半遮面","121","141","10","0","0","10","0"
"1792","瑞秋頭","121","141","11","0","0","11","0"
"1793","風姿綽約","121","141","12","0","0","12","0"
"1794","頭帶","121","141","13","0","0","13","0"
"1795","時尚名媛","121","141","14","0","0","14","0"
"1796","精巧繁複","121","141","15","0","0","15","0"
"1797","露頸","121","141","16","0","0","16","0"
"1798","雙馬尾","121","141","17","0","0","17","0"
"1799","瀏海","121","141","18","0","0","18","0"
"1800","長髮辮","121","141","19","0","0","19","0"
"1801","","122","141","0","-13988","0","9","0"
"1802","","122","141","1","12233616","0","15","0"
"1803","","122","141","2","-4580345","0","1","0"
"1804","","122","141","3","-8964075","0","5","0"
"1805","","122","141","4","-8042972","0","4","0"
"1806","","122","141","5","-3889540","0","14","0"
"1807","","122","141","6","-2735853","0","2","0"
"1808","","122","141","7","-5009856","0","10","0"
"1809","","122","141","8","-10859134","0","12","0"
"1810","","122","141","9","-2919359","0","3","0"
"1811","","122","142","10","-9207351","0","71","0"
"1812","","122","142","11","-3160638","0","72","0"
"1813","","122","142","12","-8994594","0","70","0"
"1814","","122","10","13","0","0","100","0"
"1815","無穿孔","123","141","0","0","0","0","0"
"1816","紅寶石","123","141","1","0","0","1","0"
"1817","大耳環","123","141","2","0","0","2","0"
"1818","一般耳環","123","141","3","0","0","3","0"
"1819","耳墜","123","141","4","0","0","4","0"
"1820","混合釘飾","123","137","5","0","0","5","0"
"1821","耳輪","123","137","6","0","0","6","0"
"1822","珍珠","123","141","7","0","0","7","0"
"1823","水滴","123","141","8","0","0","8","0"
"1824","耳尖釘飾","123","137","9","0","0","9","0"
"1825","淚珠","123","137","10","0","0","10","0"
"1837","無","381","141","0","0","0","0","0"
"1838","苦難","381","143","1","0","0","1","0"
"1839","背叛者","381","143","2","0","0","2","0"
"1840","痛楚","381","143","3","0","0","3","0"
"1841","獻祭","381","143","4","0","0","4","0"
"1842","復仇","381","143","5","0","0","5","0"
"1843","無","125","229","0","0","0","0","0"
"1844","","125","230","1","-6357202","0","1","0"
"1845","","125","230","2","-15694040","0","2","0"
"1846","","125","230","3","-5825031","0","4","0"
"1847","","125","230","4","-15599229","0","3","0"
"1848","","125","230","5","-65502","0","5","0"
"1850","無","126","141","0","0","0","0","0"
"1851","背叛者","126","143","1","0","0","1","0"
"1852","野獸","126","143","2","0","0","2","0"
"1853","驚懼領主","126","143","3","0","0","3","0"
"1854","彎曲","126","143","4","0","0","4","0"
"1855","山羊","126","143","5","0","0","5","0"
"1856","鬼角","126","143","6","0","0","6","0"
"1857","","127","145","0","0","0","0","0"
"1858","魔能","127","143","1","0","0","1","0"
"1859","蝙蝠","127","143","2","0","0","2","0"
"1860","尖牙","127","143","3","0","0","3","0"
"1861","面紗","127","143","4","0","0","4","0"
"1862","珠寶","127","143","5","0","0","5","0"
"1863","亞麻","127","143","6","0","0","6","0"
"1864","紅色","127","143","7","-10282973","0","7","0"
"1865","黑色","127","143","8","-15133164","0","8","0"
"1866","棕褐","127","143","9","-9412025","0","9","0"
"1867","藍色","127","143","10","-13481124","0","10","0"
"1868","綠色","127","143","11","-10923735","0","11","0"
"1869","","128","141","0","-7559208","0","1","0"
"1870","","128","141","1","-8333313","0","6","0"
"1871","","128","141","2","-7431728","0","23","0"
"1872","","128","141","3","-6692865","0","5","0"
"1873","","128","141","4","-8887169","0","27","0"
"1874","","128","141","5","-3807803","0","29","0"
"1875","","128","141","6","-7763788","0","24","0"
"1876","","128","141","7","-7667736","0","2","0"
"1877","","128","141","8","-11565057","0","9","0"
"1878","","128","141","9","-6967576","0","21","0"
"1879","","128","141","10","-8472628","0","4","0"
"1880","","128","141","11","-13391873","0","8","0"
"1881","","128","141","12","-7437366","0","25","0"
"1882","","128","141","13","-12804376","0","7","0"
"1883","","128","130","14","-5003909","0","72","0"
"1884","","128","130","15","-8081744","0","70","0"
"1885","","128","130","16","-7817079","0","71","0"
"1886","","128","12","17","11678244","0","100","0"
"1887","","128","12","18","12150824","0","101","0"
"1888","","128","12","19","10256023","0","102","0"
"1889","","128","10","20","1513239","0","103","0"
"1890","","129","146","0","0","0","0","0"
"1891","","129","146","1","0","0","1","0"
"1892","","129","146","2","0","0","2","0"
"1893","","129","146","3","0","0","3","0"
"1894","","129","146","4","0","0","4","0"
"1895","","129","146","5","0","0","5","0"
"1896","","129","146","6","0","0","6","0"
"1897","","129","146","7","0","0","7","0"
"1898","","129","146","8","0","0","8","0"
"1899","","129","146","9","0","0","9","0"
"1900","","129","142","10","0","0","10","0"
"1901","","129","142","11","0","0","11","0"
"1902","","129","142","12","0","0","12","0"
"1903","","129","142","13","0","0","13","0"
"1904","","129","142","14","0","0","14","0"
"1905","","129","142","15","0","0","15","0"
"1906","","129","142","16","0","0","16","0"
"1907","","129","142","17","0","0","17","0"
"1908","","129","142","18","0","0","18","0"
"1909","","129","142","19","0","0","19","0"
"1910","長","130","141","0","0","0","0","0"
"1911","狐尾","130","141","1","0","0","1","0"
"1912","辮子","130","141","2","0","0","2","0"
"1913","後梳","130","141","3","0","0","3","0"
"1914","刺馬尾","130","141","4","0","0","4","0"
"1915","長尾辮","130","141","5","0","0","5","0"
"1916","犀角","130","141","6","0","0","6","0"
"1917","圈圈","130","141","7","0","0","7","0"
"1918","光頭","130","141","8","0","0","8","0"
"1919","刺蝟頭","130","141","9","0","0","9","0"
"1920","尖刺","130","141","10","0","0","10","0"
"1921","尖角","130","141","11","0","0","11","0"
"1922","飄逸","130","141","12","0","0","12","0"
"1923","隨興","130","141","13","0","0","13","0"
"1924","","131","141","0","-9225930","0","1","0"
"1925","","131","141","1","-7907209","0","8","0"
"1926","","131","141","2","-2375798","0","3","0"
"1927","","131","141","3","14342358","0","10","0"
"1928","","131","141","4","-12363973","0","4","0"
"1929","","131","141","5","-8672083","0","5","0"
"1930","","131","141","6","-8942606","0","7","0"
"1931","","131","142","7","-9457507","0","71","0"
"1932","","131","142","8","-9071161","0","72","0"
"1933","","131","142","9","-8144263","0","70","0"
"1934","","131","12","10","1975342","0","100","0"
"1935","","131","10","11","1778225","0","101","0"
"1936","鬢角","132","141","1","0","0","1","0"
"1937","兩頰","132","141","2","0","0","2","0"
"1938","上唇","132","141","3","0","0","3","0"
"1939","靈斑鬍","132","141","4","0","0","4","0"
"1940","八字鬍","132","141","5","0","0","5","0"
"1941","濃密","132","141","6","0","0","6","0"
"1942","串珠","132","141","7","0","0","7","0"
"1943","辮子","132","141","8","0","0","8","0"
"1944","","133","141","0","-10054401","0","1","0"
"1945","","133","141","1","-7493940","0","6","0"
"1946","","133","141","2","-8355585","0","21","0"
"1947","","133","141","3","-5980448","0","5","0"
"1948","","133","141","4","-7176807","0","23","0"
"1949","","133","141","5","-2359333","0","26","0"
"1950","","133","141","6","-7566593","0","22","0"
"1951","","133","141","7","-7667736","0","2","0"
"1952","","133","141","8","-10784789","0","9","0"
"1953","","133","141","9","-8217391","0","7","0"
"1954","","133","141","10","-7219221","0","3","0"
"1955","","133","141","11","-6841911","0","20","0"
"1956","","133","132","12","-7369865","0","72","0"
"1957","","133","132","13","-6508866","0","70","0"
"1958","","133","132","14","-8090740","0","71","0"
"1959","","133","12","15","9381401","0","100","0"
"1960","","133","12","16","10045970","0","101","0"
"1961","","133","12","17","8874886","0","102","0"
"1962","","133","10","18","1513239","0","103","0"
"1963","","134","146","0","0","0","0","0"
"1964","","134","146","1","0","0","1","0"
"1965","","134","146","2","0","0","2","0"
"1966","","134","146","3","0","0","3","0"
"1967","","134","146","4","0","0","4","0"
"1968","","134","146","5","0","0","5","0"
"1969","","134","146","6","0","0","6","0"
"1970","","134","146","7","0","0","7","0"
"1971","","134","146","8","0","0","8","0"
"1972","","134","146","9","0","0","9","0"
"1973","","134","142","10","0","0","10","0"
"1974","","134","142","11","0","0","11","0"
"1975","","134","142","12","0","0","12","0"
"1976","","134","142","13","0","0","13","0"
"1977","","134","142","14","0","0","14","0"
"1978","","134","142","15","0","0","15","0"
"1979","","134","142","16","0","0","16","0"
"1980","","134","142","17","0","0","17","0"
"1981","","134","142","18","0","0","18","0"
"1982","","134","142","19","0","0","19","0"
"1983","直髮","135","141","0","0","0","0","0"
"1984","大旁分","135","141","1","0","0","1","0"
"1985","可愛","135","141","2","0","0","2","0"
"1986","羽翅","135","141","3","0","0","3","0"
"1987","圓髻","135","141","4","0","0","4","0"
"1988","頭環","135","141","5","0","0","5","0"
"1989","瀏海","135","141","6","0","0","6","0"
"1990","優雅","135","141","7","0","0","7","0"
"1991","彈性","135","141","8","0","0","8","0"
"1992","露頸","135","141","9","0","0","9","0"
"1993","俏皮","135","141","10","0","0","10","0"
"1994","髮帶","135","141","11","0","0","11","0"
"1995","高貴","135","141","12","0","0","12","0"
"1996","半遮面","135","141","13","0","0","13","0"
"1997","高馬尾","135","141","14","0","0","14","0"
"1998","緊貼","135","141","15","0","0","15","0"
"1999","油亮","135","141","16","0","0","16","0"
"2000","","136","141","0","-9225930","0","1","0"
"2001","","136","141","1","-7907209","0","8","0"
"2002","","136","141","2","-2375798","0","3","0"
"2003","","136","141","3","-2434858","0","10","0"
"2004","","136","141","4","-12363973","0","4","0"
"2005","","136","141","5","-8672083","0","5","0"
"2006","","136","141","6","-8942606","0","7","0"
"2007","","136","142","7","-9457507","0","71","0"
"2008","","136","142","8","-9071161","0","72","0"
"2009","","136","142","9","-8144263","0","70","0"
"2010","","136","10","10","1778225","0","100","0"
"2011","後貼","137","141","0","0","0","0","0"
"2012","捲曲","137","141","1","0","0","1","0"
"2013","弧形","137","141","2","0","0","3","0"
"2014","粗厚","137","141","3","0","0","2","0"
"2015","外擴","137","141","4","0","0","4","0"
"2016","巨大","137","141","5","0","0","5","0"
"2017","短","137","141","6","0","0","6","0"
"2018","","137","12","7","0","0","7","0"
"2019","","138","146","0","0","0","0","0"
"2020","","138","146","1","0","0","1","0"
"2021","","138","146","2","0","0","2","0"
"2022","","139","146","0","0","0","0","0"
"2023","","140","146","0","0","0","0","0"
"2024","","141","146","0","0","0","0","0"
"2025","","142","146","0","0","0","0","0"
"2026","","143","146","0","0","0","0","0"
"2027","","144","146","0","0","0","0","0"
"2028","","144","146","1","0","0","1","0"
"2029","","144","146","2","0","0","2","0"
"2030","","144","146","3","0","0","3","0"
"2031","","144","146","4","0","0","4","0"
"2032","","144","146","5","0","0","5","0"
"2033","","145","146","0","0","0","0","0"
"2034","","146","146","0","0","0","0","0"
"2035","","147","146","0","0","0","0","0"
"2036","","147","146","1","0","0","1","0"
"2037","","147","146","2","0","0","2","0"
"2038","","147","146","3","0","0","3","0"
"2039","","147","146","4","0","0","4","0"
"2040","","147","146","5","0","0","5","0"
"2041","","148","146","0","0","0","0","0"
"2042","","149","146","0","0","0","0","0"
"2043","","150","146","0","0","0","0","0"
"2044","","150","146","1","0","0","1","0"
"2045","","150","146","2","0","0","2","0"
"2046","","150","146","3","0","0","3","0"
"2047","","150","146","4","0","0","4","0"
"2048","","150","146","5","0","0","5","0"
"2049","","151","146","0","0","0","0","0"
"2050","","152","146","0","0","0","0","0"
"2051","","152","146","1","0","0","1","0"
"2052","","152","146","2","0","0","2","0"
"2053","","153","146","0","0","0","0","0"
"2054","","153","146","1","0","0","1","0"
"2055","","153","146","2","0","0","2","0"
"2056","","153","146","3","0","0","3","0"
"2057","","153","146","4","0","0","4","0"
"2058","","153","146","5","0","0","5","0"
"2059","","153","146","6","0","0","6","0"
"2060","","153","146","7","0","0","7","0"
"2061","","153","146","8","0","0","8","0"
"2062","","153","146","9","0","0","9","0"
"2063","","154","146","0","0","0","0","0"
"2064","","155","146","0","0","0","0","0"
"2065","","156","146","0","0","0","0","0"
"2066","","157","146","0","0","0","0","0"
"2067","","158","146","0","0","0","0","0"
"2068","","159","146","0","0","0","0","0"
"2069","","160","146","0","0","0","0","0"
"2070","","161","146","0","0","0","0","0"
"2071","","162","146","0","0","0","0","0"
"2072","","162","146","1","0","0","1","0"
"2073","","162","146","2","0","0","2","0"
"2074","","162","146","3","0","0","3","0"
"2075","","162","146","4","0","0","4","0"
"2076","","162","146","5","0","0","5","0"
"2077","","163","146","0","0","0","0","0"
"2078","","164","146","0","0","0","0","0"
"2079","","164","146","1","0","0","1","0"
"2080","","164","146","2","0","0","2","0"
"2081","","164","146","3","0","0","3","0"
"2082","","164","146","4","0","0","4","0"
"2083","","164","146","5","0","0","5","0"
"2084","","165","146","0","0","0","0","0"
"2085","","165","146","1","0","0","1","0"
"2086","","165","146","2","0","0","2","0"
"2087","","165","146","3","0","0","3","0"
"2088","","165","146","4","0","0","4","0"
"2089","","166","146","0","0","0","0","0"
"2090","","166","146","1","0","0","1","0"
"2091","","166","146","2","0","0","2","0"
"2092","","166","146","3","0","0","3","0"
"2093","","166","146","4","0","0","4","0"
"2094","","166","141","5","0","0","5","0"
"2095","","167","146","0","0","0","0","0"
"2096","","168","146","0","0","0","0","0"
"2097","","169","146","0","0","0","0","0"
"2098","","169","146","1","0","0","1","0"
"2099","","169","146","2","0","0","2","0"
"2100","","169","146","3","0","0","3","0"
"2101","","169","146","4","0","0","4","0"
"2102","","169","146","5","0","0","5","0"
"2103","","169","146","6","0","0","6","0"
"2104","","170","146","0","0","0","0","0"
"2105","","171","146","0","0","0","0","0"
"2106","","171","146","1","0","0","1","0"
"2107","","171","146","2","0","0","2","0"
"2108","","171","146","3","0","0","3","0"
"2109","","171","146","4","0","0","4","0"
"2110","","171","146","5","0","0","5","0"
"2111","","171","146","6","0","0","6","0"
"2112","","172","146","0","0","0","0","0"
"2113","","172","146","1","0","0","1","0"
"2114","","172","146","2","0","0","2","0"
"2115","","172","146","3","0","0","3","0"
"2116","","172","146","4","0","0","4","0"
"2117","","172","146","5","0","0","5","0"
"2118","","172","146","6","0","0","6","0"
"2119","","173","146","0","0","0","0","0"
"2120","","173","141","1","0","0","1","0"
"2121","","173","141","2","0","0","2","0"
"2122","","173","141","3","0","0","3","0"
"2123","","173","141","4","0","0","4","0"
"2124","","173","141","5","0","0","5","0"
"2125","","173","141","6","0","0","6","0"
"2126","","174","146","0","0","0","0","0"
"2127","","175","146","0","0","0","0","0"
"2128","","176","146","0","0","0","0","0"
"2129","","176","146","1","0","0","1","0"
"2130","","176","146","2","0","0","2","0"
"2131","","176","146","3","0","0","3","0"
"2132","","176","146","4","0","0","4","0"
"2133","","176","146","5","0","0","5","0"
"2134","","176","12","6","0","0","6","0"
"2135","","176","12","7","0","0","7","0"
"2136","","176","12","8","0","0","8","0"
"2137","","176","12","9","0","0","9","0"
"2138","","176","12","10","0","0","10","0"
"2139","","176","12","11","0","0","11","0"
"2140","","176","12","12","0","0","12","0"
"2141","","176","12","13","0","0","13","0"
"2142","","176","12","14","0","0","14","0"
"2143","","177","146","0","0","0","0","0"
"2144","","177","146","1","0","0","1","0"
"2145","","177","146","2","0","0","2","0"
"2146","","177","146","3","0","0","3","0"
"2147","","177","146","4","0","0","4","0"
"2148","","178","146","0","0","0","0","0"
"2149","","178","146","1","0","0","1","0"
"2150","","178","146","2","0","0","2","0"
"2151","","178","146","3","0","0","3","0"
"2152","","178","146","4","0","0","4","0"
"2153","","178","146","5","0","0","5","0"
"2154","","179","146","0","0","0","0","0"
"2155","","179","146","1","0","0","1","0"
"2156","","179","146","2","0","0","2","0"
"2157","","179","146","3","0","0","3","0"
"2158","","179","146","4","0","0","4","0"
"2159","","179","146","5","0","0","5","0"
"2160","","179","146","6","0","0","6","0"
"2161","","179","146","7","0","0","7","0"
"2162","","179","146","8","0","0","8","0"
"2163","","179","146","9","0","0","9","0"
"2164","","180","146","0","0","0","0","0"
"2165","","180","146","1","0","0","1","0"
"2166","","180","146","2","0","0","2","0"
"2167","","180","146","3","0","0","3","0"
"2168","","180","146","4","0","0","4","0"
"2169","","180","146","5","0","0","5","0"
"2170","","180","146","6","0","0","6","0"
"2171","","180","146","7","0","0","7","0"
"2172","","180","146","8","0","0","8","0"
"2173","","180","146","9","0","0","9","0"
"2174","","180","146","10","0","0","10","0"
"2175","","181","146","0","0","0","0","0"
"2176","","182","146","0","0","0","0","0"
"2177","","183","146","0","0","0","0","0"
"2178","","183","146","1","0","0","1","0"
"2179","","183","146","2","0","0","2","0"
"2180","","183","146","3","0","0","3","0"
"2181","","184","146","0","0","0","0","0"
"2182","","185","146","0","0","0","0","0"
"2183","","187","146","0","0","0","0","0"
"2184","","187","141","1","0","0","1","0"
"2185","","187","141","2","0","0","2","0"
"2186","","188","146","0","0","0","0","0"
"2187","","189","146","0","0","0","0","0"
"2188","","190","12","0","0","0","0","0"
"2189","","190","12","1","0","0","1","0"
"2190","","190","12","2","0","0","2","0"
"2191","","190","12","3","0","0","3","0"
"2192","","191","146","0","0","0","0","0"
"2193","","192","146","0","0","0","0","0"
"2194","","192","146","1","0","0","1","0"
"2195","","192","146","2","0","0","2","0"
"2196","","192","146","3","0","0","3","0"
"2197","","193","141","0","0","0","0","0"
"2198","","193","141","1","0","0","1","0"
"2199","","193","141","2","0","0","2","0"
"2200","","193","141","3","0","0","3","0"
"2201","","193","141","4","0","0","4","0"
"2202","","194","146","0","0","0","0","0"
"2203","","195","146","0","0","0","0","0"
"2204","","196","146","0","0","0","0","0"
"2205","","196","146","1","0","0","1","0"
"2206","","196","146","2","0","0","2","0"
"2207","","196","146","3","0","0","3","0"
"2208","","196","146","4","0","0","4","0"
"2209","","196","146","5","0","0","5","0"
"2210","","196","146","6","0","0","6","0"
"2211","","196","146","7","0","0","7","0"
"2212","","197","146","0","0","0","0","0"
"2213","","198","146","0","0","0","0","0"
"2214","","198","146","1","0","0","1","0"
"2215","","198","146","2","0","0","2","0"
"2216","","198","146","3","0","0","3","0"
"2217","","198","146","4","0","0","4","0"
"2218","","198","141","5","0","0","5","0"
"2219","","199","146","0","0","0","0","0"
"2220","","199","146","1","0","0","1","0"
"2221","","199","146","2","0","0","2","0"
"2222","","199","146","3","0","0","3","0"
"2223","","199","146","4","0","0","4","0"
"2224","","199","146","5","0","0","5","0"
"2225","","200","141","0","0","0","0","0"
"2226","","200","141","1","0","0","1","0"
"2227","","200","141","2","0","0","2","0"
"2228","","200","141","3","0","0","3","0"
"2229","","200","141","4","0","0","4","0"
"2230","","201","146","0","0","0","0","0"
"2231","","202","146","0","0","0","0","0"
"2232","","203","322","0","-9537665","0","1","0"
"2233","","203","322","1","8286554","0","5","0"
"2234","","203","322","2","-10720934","0","7","0"
"2235","","203","322","3","-7486796","0","9","0"
"2236","","203","322","4","-6911145","0","6","0"
"2237","","203","134","5","-9862260","0","70","0"
"2238","","203","134","6","-10656889","0","72","0"
"2239","","203","134","7","-12561815","0","71","0"
"2240","","203","10","8","0","0","100","0"
"2241","","204","146","0","0","0","0","0"
"2242","","204","146","1","0","0","1","0"
"2243","","204","146","2","0","0","2","0"
"2244","","204","146","3","0","0","3","0"
"2245","","204","146","4","0","0","4","0"
"2246","","204","142","5","0","0","5","0"
"2247","","204","142","6","0","0","6","0"
"2248","","204","142","7","0","0","7","0"
"2249","","204","142","8","0","0","8","0"
"2250","","204","142","9","0","0","9","0"
"2251","","204","142","10","0","0","10","0"
"2252","","204","142","11","0","0","11","0"
"2253","","204","142","12","0","0","12","0"
"2254","","204","142","13","0","0","13","0"
"2255","","204","142","14","0","0","14","0"
"2256","","204","146","15","0","0","15","0"
"2257","","204","146","16","0","0","16","0"
"2258","","204","142","17","0","0","17","0"
"2259","","204","142","18","0","0","18","0"
"2260","串珠雙馬尾","205","141","0","0","0","0","0"
"2261","狂野","205","141","1","0","0","1","0"
"2262","兩頰","205","141","2","0","0","2","0"
"2263","雜亂","205","141","3","0","0","3","0"
"2264","纏綁","205","141","4","0","0","4","0"
"2265","串珠分束","205","141","5","0","0","5","0"
"2266","蓬鬆分束","205","141","6","0","0","6","0"
"2267","辮子雙馬尾","205","141","7","0","0","7","0"
"2268","四團","205","141","8","0","0","8","0"
"2269","尖刺","205","141","9","0","0","9","0"
"2270","長辮子","205","141","10","0","0","10","0"
"2271","細辮子","205","141","11","0","0","11","0"
"2272","鬃毛","205","141","12","0","0","12","0"
"2279","清爽","207","141","0","0","0","0","0"
"2280","斑白","207","141","1","0","0","1","0"
"2281","一束","207","141","2","0","0","2","0"
"2282","山羊鬍","207","141","3","0","0","3","0"
"2283","串珠","207","141","4","0","0","4","0"
"2284","參差","207","141","5","0","0","5","0"
"2285","兩束","207","141","6","0","0","6","0"
"2286","邋遢","207","141","7","0","0","7","0"
"2287","長鬍鬚","207","141","8","0","0","8","0"
"2288","綁辮","207","141","9","0","0","9","0"
"2289","套環","207","141","10","0","0","10","0"
"2290","簾子","207","141","11","0","0","11","0"
"2303","","208","141","0","-9140583","0","0","0"
"2304","","208","141","1","-4539987","0","24","0"
"2305","","208","141","2","-8358814","0","22","0"
"2306","","208","141","3","-9410726","0","20","0"
"2307","","208","141","4","-10595000","0","21","0"
"2308","","208","141","5","-8755886","0","7","0"
"2309","","208","141","6","-8236244","0","6","0"
"2310","","208","141","7","-11051677","0","2","0"
"2311","","208","141","8","-12237491","0","3","0"
"2312","","208","136","9","-6048362","0","72","0"
"2313","","208","136","10","-9999532","0","70","0"
"2314","","208","136","11","-11840449","0","71","0"
"2315","","208","10","12","0","0","100","0"
"2316","","209","146","0","0","0","0","0"
"2317","","209","146","1","0","0","1","0"
"2318","","209","146","2","0","0","2","0"
"2319","","209","146","3","0","0","3","0"
"2320","","209","146","4","0","0","4","0"
"2321","","209","146","5","0","0","5","0"
"2322","","209","146","6","0","0","6","0"
"2323","","209","146","7","0","0","7","0"
"2324","","209","146","8","0","0","8","0"
"2325","","209","146","9","0","0","9","0"
"2326","","209","146","10","0","0","10","0"
"2327","","209","146","11","0","0","11","0"
"2328","","209","146","12","0","0","12","0"
"2329","","209","146","13","0","0","13","0"
"2330","","209","142","14","0","0","14","0"
"2331","","209","142","15","0","0","15","0"
"2332","","209","142","16","0","0","16","0"
