Id,Name,Description,GarrTalentTreeId,Tier,UiOrder,IconFileDataId,PlayerConditionId,GarrAbilityId,Field_8_3_0_32044_009,Field_8_3_0_32044_010,PrerequisiteTalentId,ResearchCostSource,Field_9_0_1_33978_013,GarrTalentSocketPropertiesId
"508","出場吧，勇士","$@garrabdesc892","31","6","1","1385914","48550","0","0","0","0","0","0","0"
"510","惡魔蠻卒","你現在可以招募惡魔守衛蠻卒，這種部隊很強大。

惡魔守衛蠻卒具有一種隨機技能，可以反制|C00b3ffff手下|R、|C00b3ffff技能|R或|C00b3ffff危險|R，並且擁有：

|TInterface\ICONS\Ability_DemonHunter_FelRush.blp:20:20:0:0|t |Cffffffff魔化衝鋒|R
$@garrabdesc887","110","6","0","132332","48550","0","0","0","0","0","0","0"
"511","出場吧，勇士","$@garrabdesc892","110","6","1","607852","48550","0","0","0","0","0","0","0"
"513","強擊部隊","你現在可以招募突擊隊，這種部隊很強大。

突擊隊具有一種隨機技能，可以反制|C00b3ffff手下|R、|C00b3ffff法術|R或|C00b3ffff危險|R，並且擁有：

|TInterface\ICONS\ACHIEVEMENT_FACTION_SHADOPAN_ASSAULT.BLP:20:20:0:0|t|Cffffffff猛攻|R$@garrabdesc878","122","6","0","458975","48550","0","0","0","0","0","0","0"
"514","出場吧，勇士","$@garrabdesc892","122","6","1","132175","48550","0","0","0","0","0","0","0"
"530","Tier 1 - Aura 1","$@garrspelldesc","150","0","3","132168","0","413","0","0","0","0","0","0"
"531","二階 - 光環3","Applies Tier 2 Aura 3","150","1","3","1392555","0","0","0","0","0","0","0","0"
"532","級別4 - 光環1","Applies Tier 2 Aura 1","150","3","1","1392564","0","0","0","0","0","0","0","0"
"533","Tier 2 - Aura 2","Applies Tier 2 Aura 2","150","1","2","132294","0","0","0","0","531","0","0","0"
"534","飛龍攻擊","$@spelldesc247089","151","6","0","1354171","50667","0","0","0","0","0","0","0"
"535","加速威脅","$@spelldesc245600","151","1","0","1380676","50662","0","0","0","0","0","0","0"
"536","疾速回復","$@spelldesc247097","151","1","1","609811","50662","0","0","0","0","0","0","0"
"537","龍的決心","$@spelldesc245604","151","2","0","236232","50663","0","0","0","0","0","0","0"
"538","時光魅力","$@spelldesc247099","151","2","1","236688","50663","0","0","0","0","0","0","0"
"540","青銅龍軍團的祝福","$@spelldesc247111","151","3","1","134156","50664","0","0","0","0","0","0","0"
"541","時間停止","$@spelldesc247103","151","0","0","1391675","50661","0","0","0","0","0","0","0"
"542","加速","$@spelldesc247104","151","0","1","965900","50661","0","0","0","0","0","0","0"
"543","時空物品連續性","$@spelldesc247692","151","5","1","132594","50666","0","0","0","0","0","0","0"
"544","無限疾速","$@spelldesc247110","151","5","0","237508","50666","0","0","0","0","0","0","0"
"545","幸運","$@spelldesc247094","151","4","0","1391676","50665","0","0","0","0","0","0","0"
"546","洞察","$@spelldesc247088","151","3","0","525134","50664","0","0","0","0","0","0","0"
"547","水手火爐","駕馭大海的力量，當你在庫爾提拉斯或贊達拉使用爐石時，其冷卻時間降低${$a1658}%","152","0","0","413582","64059","0","0","0","0","0","0","0"
"548","迅捷降落","利用在飛行路線上所產生的動量，讓你在降落後的騎乘速度提高${$a1661}% ，持續${$a1662}分鐘。","152","0","1","298594","64059","0","0","0","0","0","0","0"
"549","升級部隊兵營","為你的軍隊建立更大的兵營，你可以擁有的部隊上限提高${$a1664}。","152","1","0","975738","64047","1254","0","0","0","0","0","0"
"550","部隊傳送網","開啟傳送門，將部隊從奧格瑪傳送過來，馬上完成部隊招募。","152","1","1","413583","64047","1264","0","0","0","0","0","0"
"551","水手火爐","駕馭大海的力量，當你在庫爾提拉斯或贊達拉使用爐石時，其冷卻時間降低${$a1658}%","153","0","0","413582","64046","0","0","0","0","0","0","0"
"552","迅捷降落","利用在飛行路線上所產生的動量，讓你在降落後的騎乘速度提高${$a1661}% ，持續${$a1662}分鐘。","153","0","1","132239","64046","0","0","0","0","0","0","0"
"553","升級部隊兵營","為你的軍隊建立更大的兵營，你可以擁有的部隊上限提高${$a1664}。","153","1","0","975738","64047","1254","0","0","0","0","0","0"
"554","部隊傳送網","開啟傳送門，將部隊從暴風城傳送過來，馬上完成部隊招募。","153","1","1","413583","64047","1264","0","0","0","0","0","0"
"655","島嶼盜掠者","學習海盜找寶藏的秘訣，使你有機會在海嶼遠征中獲得額外的海員古幣。","152","2","0","1064187","64048","0","0","0","0","0","0","0"
"656","島嶼考古學家","學習古代文明的秘密，神殿效果的持續時間提高${$a1667}%。","152","2","1","134451","64048","0","0","0","0","0","0","0"
"657","世界艾澤萊晶岩探測器","在你的船上建造艾澤萊晶岩探測器，當你完成世界任務時，有機會獲得額外的艾澤萊晶岩。","152","3","0","2065603","64049","0","0","0","0","0","0","0"
"658","在地交通","升級飛行管理員的哨子，使你在贊達拉或庫爾提拉斯位於飛行管理員身旁時使用哨子時，可以迅速飛行回到祖達薩。","152","3","1","132161","64049","0","0","0","0","0","0","0"
"659","戰爭前線採集者","建立管道從外部運送資源前往戰爭前線，讓你在進入戰鬥時可以帶著${$a1672}份鋼鐵與${$a1710}木材。","152","4","0","1059116","64050","0","0","0","0","0","0","0"
"660","戰爭前線將軍","學習在戰鬥中激勵盟友的最佳方式，在戰爭前線作戰時，使你招募的部隊效率提高${$a1674}%","152","4","1","2032483","64050","0","0","0","0","0","0","0"
"661","部落大使","開啟一條與新盟友的額外貿易路線，在特使任務中可以收集到額外的戰爭資源。","152","5","0","2065571","64052","0","0","0","0","0","0","0"
"662","島嶼盜掠者","學習海盜找寶藏的秘訣，使你有機會在海嶼遠征中獲得額外的海員古幣。","153","2","0","1064187","64048","0","0","0","0","0","0","0"
"663","島嶼考古學家","學習古代文明的秘密，神殿效果的持續時間提高${$a1667}%。","153","2","1","134451","64048","0","0","0","0","0","0","0"
"664","世界艾澤萊晶岩探測器","在你的船上建造艾澤萊晶岩探測器，當你完成世界任務時，有機會獲得額外的艾澤萊晶岩。","153","3","0","2065603","64049","0","0","0","0","0","0","0"
"665","在地交通","升級飛行管理員的哨子，使你在贊達拉或庫爾提拉斯位於飛行管理員身旁時使用哨子時，可以迅速飛行回到波拉勒斯。","153","3","1","132161","64049","0","0","0","0","0","0","0"
"666","戰爭前線採集者","建立管道從外部運送資源前往戰爭前線，讓你在進入戰鬥時可以帶著${$a1672}份鋼鐵與${$a1710}木材。","153","4","0","1059116","64050","0","0","0","0","0","0","0"
"667","戰爭前線將軍","學習在戰鬥中激勵盟友的最佳方式，在戰爭前線作戰時，使附近部隊的效率提高${$a1674}%","153","4","1","2001890","64050","0","0","0","0","0","0","0"
"668","聯盟大使","開啟一條與新盟友的額外貿易路線，在特使任務中可以收集到額外的戰爭資源。","153","5","0","2065569","64051","0","0","0","0","0","0","0"
"695","光明永在","Allows for you to discover torches which regenerate Sanity inside the Visions of N'Zoth. [NYI]","260","0","0","135433","67754","0","0","0","0","0","0","0"
"696","心無所懼","Increases your max sanity.[NYI]","260","1","0","136035","67754","0","0","0","0","0","0","0"
"697","懺悔者得通行","Your sanity now passively regenerates. [NYI]","260","1","1","135740","67754","0","0","0","0","0","0","0"
"698","吾為憤怒","Whenever you take damage that causes you to lose sanity, deal damage to the enemy as well. [NYI]","260","2","0","1786422","0","0","0","0","0","0","0","0"
"699","無邊黑暗裡的朋友","Whenever you lose Sanity, chance to summon a friendly void fiend to fight by your side for a short time.[NYI]","260","2","1","1711339","0","0","0","0","0","0","0","0"
"700","豐富貯藏","Chests now have a chance to contain stronger torches and greater scrolls in them. [NYI]","260","3","0","1001977","0","0","0","0","0","0","0","0"
"701","飛逝幻象","Whenever you are inside the Vision, your movement speed is increased. [NYI]","260","4","0","237529","0","0","0","0","0","0","0","0"
"702","富饒幻象","Increases the number of Corrupted Mementos that drop for you. [NYI]","260","4","1","901746","0","0","0","0","0","0","0","0"
"703","堅定心志","Whenever you are afflicted by a madness, chance instead to benefit from a Boon of Resolve. {NYI]","260","5","0","413576","0","0","0","0","0","0","0","0"
"709","緊急頭顱除顫","$@spelldesc304815","263","3","0","236225","0","0","0","0","0","0","0","0"
"721","淨化程序","$@spelldesc304844","263","0","0","132793","0","0","0","0","0","0","0","0"
"722","清潔精通","$@spelldesc304852","263","1","0","655994","0","0","0","0","0","0","0","0"
"723","反轉","$@spelldesc304872","263","2","0","135936","0","0","0","0","0","0","0","0"
"728","同步心智穩定器","$@spelldesc305111","264","3","0","1030095","0","0","0","0","0","0","0","0"
"729","可攜式明晰","$@spelldesc305146","264","0","0","236249","0","0","0","0","0","0","0","0"
"730","遼闊心智","$@spelldesc305159","264","1","0","237548","0","0","0","0","0","0","0","0"
"731","實驗性努力專門知識","$@spelldesc305169","264","2","0","236248","0","0","0","0","0","0","0","0"
"732","實驗性擾亂","$@spelldesc305380","265","0","0","236251","0","0","0","0","0","0","0","0"
"733","利用的材料","$@spelldesc307515","265","1","0","133784","0","0","0","0","0","0","0","0"
"734","清潔精通","$@spelldesc307517","266","0","0","135985","0","0","0","0","0","0","0","0"
"735","幻象獵人","$@spelldesc307518","266","1","0","135599","0","0","0","0","0","0","0","0"
"736","清除視線","$@spelldesc307519","267","0","0","133146","0","0","0","0","0","0","0","0"
"737","幻象製圖","$@spelldesc307520","267","1","0","237383","0","0","0","0","0","0","0","0"
"738","幻象重整","$@spelldesc307525","267","2","0","511651","0","0","0","0","0","0","0","0"
"739","逆轉程序","$@spelldesc307527","268","0","0","135939","0","0","0","0","0","0","0","0"
"740","改造後的面具科技","$@spelldesc307528","268","1","0","1981727","0","0","0","0","0","0","0","0"
"742","三階 - 光環1","","150","2","2","132111","0","0","0","0","0","0","0","0"
"749","級別4 - 光環2","","150","3","2","132166","0","0","0","0","0","0","0","0"
"750","級別4 - 光環3","","150","3","3","132212","0","0","0","0","0","0","0","0"
"751","級別5 - 光環1","","150","4","0","461846","0","0","0","0","0","0","0","0"
"752","級別5 - 光環2","","150","4","3","132174","0","0","0","0","0","0","0","0"
"753","級別6 - 光環1","","150","5","1","236179","0","0","0","0","0","0","0","0"
"755","級別7 - 光環1","","150","5","2","132169","0","0","0","0","0","0","0","0"
"756","級別7 - 光環2","","150","6","3","461117","0","0","0","0","0","0","0","0"
"757","級別7 - 光環3","","150","5","4","236189","0","0","0","0","0","0","0","0"
"758","級別7 - 光環1","","150","7","3","461113","0","0","0","0","0","0","0","0"
"759","二階 - 光環4","","150","1","4","132165","0","0","0","0","531","0","0","0"
"760","級別4 - 光環5","","150","3","5","132171","0","0","0","0","0","0","0","0"
"785","三階 - 光環2","","150","2","4","461112","0","0","0","0","0","0","0","0"
"786","級別4 - 光環4","","150","3","4","236177","0","0","0","0","0","0","0","0"
"787","級別5 - 光環3","","150","4","6","132173","0","0","0","0","0","0","0","0"
"788","級別6 - 光環3","","150","5","5","132176","0","0","0","0","0","0","0","0"
"791","球體行動手冊","$@spelldesc307527","271","0","2","236249","0","0","0","2","0","1","0","0"
"792","泰坦之賜","$@spelldesc307528","271","5","2","2000853","77249","0","0","2","0","1","0","0"
"794","單獨清潔專業知識","$@garrspelldesc","271","1","1","897130","0","0","0","0","0","1","0","0"
"795","緊急頭顱除顫","$@spelldesc304815","271","1","0","236225","0","0","0","0","794","1","0","0"
"798","遼闊心智","$@garrspelldesc","271","1","3","237548","0","0","0","0","0","1","0","0"
"800","同步心智穩定器","$@spelldesc305111","271","1","4","1030095","0","0","0","0","798","1","0","0"
"802","清除視線","$@garrspelldesc","271","2","2","135918","77250","0","0","0","0","1","0","0"
"804","實驗性擾亂","$@garrspelldesc","271","4","1","236251","0","0","0","0","0","1","0","0"
"805","精英屠殺","$@spelldesc310720","271","3","2","135939","0","0","0","0","0","1","0","0"
"806","幻象獵人","$@garrspelldesc","271","4","3","236282","0","0","0","0","0","1","0","0"
"807","超凡決鬥者","$@spelldesc307876","272","0","0","2015861","0","0","0","0","0","0","0","0"
"808","迅捷突刺","$@spelldesc307875","272","0","1","236268","0","0","0","0","0","0","0","0"
"809","四兩撥千金","$@spelldesc307874","272","1","0","1301080","0","0","0","0","0","0","0","0"
"811","先聲奪人","$@spelldesc307883","272","2","0","236882","0","0","0","0","0","0","0","0"
"812","紮實準備","$@spelldesc307882","272","2","1","1500885","0","0","0","0","0","0","0","0"
"814","靈活步法","$@spelldesc307880","272","3","0","965900","0","0","0","0","0","0","0","0"
"815","激勵氣勢","$@spelldesc307878","272","3","1","132171","0","0","0","0","0","0","0","0"
"816","樂趣無窮","$@spelldesc308390","272","4","0","237272","0","0","0","0","0","0","0","0"
"824","罌粟花田","$@garrspelldesc","275","0","1","306845","84497","0","0","0","0","0","0","0"
"826","花蝴蝶","$@garrspelldesc","275","3","0","237573","82861","0","0","0","0","0","0","0"
"827","舒緩之聲","$@garrspelldesc","275","3","1","136090","82861","0","0","0","0","0","0","0"
"828","強化蛹繭","$@garrspelldesc","275","3","2","132123","82861","0","0","0","0","0","0","0"
"829","耐抗靈印","","275","4","0","463893","82865","0","0","0","826","0","0","3"
"830","威能靈印","","275","4","1","463891","82865","0","0","0","827","0","0","2"
"831","巧技靈印","","275","4","2","463890","82865","0","0","0","828","0","0","1"
"832","威能靈印","","275","5","1","463891","82880","0","0","0","0","0","0","2"
"833","飛靈之塵","$@garrspelldesc","275","6","0","463521","82884","0","0","0","0","0","0","0"
"834","夢遊者","$@garrspelldesc","275","6","2","1396974","82884","0","0","0","0","0","0","0"
"835","巧技靈印","","275","1","0","463890","84497","0","0","0","0","0","0","1"
"836","威能靈印","","275","1","2","463891","84497","0","0","0","0","0","0","2"
"837","護命莢","$@garrspelldesc","275","7","1","656440","82891","0","0","0","0","0","0","0"
"844","物資禮包","$@garrspelldesc","276","6","0","133651","82883","0","0","0","0","0","0","0"
"849","耐抗靈印","","276","4","0","463893","82868","0","0","0","858","0","0","3"
"850","威能靈印","","276","1","0","463891","84491","0","0","0","863","0","0","2"
"851","巧技靈印","","276","4","2","463890","82868","0","0","0","860","0","0","1"
"858","妮亞的工具：刺果","$@garrspelldesc","276","3","0","132309","82859","0","0","0","0","0","0","0"
"859","妮亞的工具：毒藥","$@garrspelldesc","276","3","1","136242","82859","0","0","0","0","0","0","0"
"860","妮亞的工具：草藥","$@garrspelldesc","276","3","2","960671","82859","0","0","0","0","0","0","0"
"862","腳步莫停","$@garrspelldesc","276","0","2","134060","84491","0","0","0","0","0","0","0"
"863","不倦奔行","$@garrspelldesc","276","0","0","514641","84491","0","0","0","0","0","0","0"
"864","季節更迭","$@garrspelldesc","276","7","1","236160","82891","0","0","0","0","0","0","0"
"866","高速巡行","$@garrspelldesc","276","6","2","132142","82883","0","0","0","0","0","0","0"
"870","耐抗靈印","","275","2","1","463893","84497","0","0","0","0","0","0","3"
"994","威能靈印","","276","4","1","463891","82868","0","0","0","859","0","0","2"
"995","威能靈印","","276","5","1","463891","82876","0","0","0","0","0","0","2"
"997","耐抗靈印","","304","1","1","463893","84407","0","0","0","0","0","0","3"
"998","整裝備戰","$@garrspelldesc","304","2","0","236310","84407","0","0","0","0","0","0","0"
"999","堅守陣地","$@garrspelldesc","304","2","2","236368","84407","0","0","0","0","0","0","0"
"1000","巧技靈印","","304","3","0","463890","84407","0","0","0","998","0","0","1"
"1001","威能靈印","","304","3","2","463891","84407","0","0","0","999","0","0","2"
"1005","威能靈印","","304","6","0","463891","82887","0","0","0","1424","0","0","2"
"1006","耐抗靈印","","304","6","2","463893","82887","0","0","0","1425","0","0","3"
"1009","耐抗靈印","","276","1","2","463893","84491","0","0","0","862","0","0","3"
"1010","巧技靈印","","276","2","1","463890","82856","0","0","0","0","0","0","1"
"1047","魔鏡啊魔鏡","啟動瑞文崔斯各處的鏡子網路地點。","309","0","0","3854020","84025","0","0","0","0","0","0","0"
"1048","鏡子","額外啟動瑞文崔斯各處的鏡子網路地點。","309","1","0","3854020","82863","0","0","0","1047","0","0","0"
"1049","鏡影特務","額外啟動瑞文崔斯各處的鏡子網路地點。","309","2","0","3854020","82871","0","0","0","1048","0","0","0"
"1050","就是通靈塔","瑪卓薩斯傳送網路的第一個級別","310","0","0","3854019","84025","0","0","0","0","0","0","0"
"1051","上方碉堡","瑪卓薩斯傳送網路的第二個級別","310","1","0","3854019","82863","0","0","0","1050","0","0","0"
"1052","飛行堡壘","瑪卓薩斯旅行網路的第三個級別","310","2","0","3854019","82871","0","0","0","1051","0","0","0"
"1053","孕育之根","亞登曠野旅行網路的第一個級別","307","0","0","3854017","84025","0","0","0","0","0","0","0"
"1054","蘑菇之樂","亞登曠野旅行網路的第二個級別","307","1","0","3854017","82863","0","0","0","1053","0","0","0"
"1055","繁盛之網","亞登曠野旅行網路的第三個級別","307","2","0","3854017","82871","0","0","0","1054","0","0","0"
"1056","信仰之行","能夠前往樂土堡、英雄之陵、志士之墓和勇氣神殿。

抵達一個地點之後施展卸去凡軀，大幅提高行動速度，並使你向前推進。","308","0","0","3675497","84025","0","0","0","0","0","0","0"
"1057","力量之躍","得以前往賢者集所、純潔神殿和永恆頌歌之座。

卸去凡軀持續時間延長100%。

你的召喚侍者技能現在可以形成一個樂土堡信標，讓你可以在野外使用。","308","1","0","3675497","82863","0","0","0","1056","0","0","0"
"1058","永恆之路","得以前往謙遜神殿和永世文庫。

啟用卸去凡軀之後，可以在有效期間大幅降低敵人偵測到你的距離。

你的隊伍成員現在也可以使用侍者的樂土堡信標。","308","2","0","3675497","82871","0","0","0","1057","0","0","0"
"1062","川流卷鬚","將靈魄導向純潔之巔與勇氣神殿，以便獲得特殊寶藏，並對戰敵方勇士。","312","0","0","3675491","84025","0","0","0","0","0","0","0"
"1063","靈流佈線","將靈魄導向謙遜神殿與永恆熔爐，解鎖新的世界任務及每日任務。","312","1","0","3675491","82863","0","0","0","1062","0","0","0"
"1064","流竄之力","將靈魄導向永世文庫與忠誠要塞，以便獲得強大的琪瑞安強化，並挑戰強大的敵人。","312","2","0","3675491","82871","0","0","0","1063","0","0","0"
"1065","川流卷鬚","解鎖聖所的頭兩個靈魄轉移地點。","313","0","0","3854015","84025","0","0","0","0","0","0","0"
"1066","靈流佈線","解鎖其他瑪卓薩斯的靈魄轉移地點。","313","1","0","3854015","82863","0","0","0","1065","0","0","0"
"1067","流竄之力","解鎖更多瑪卓薩斯的靈魄轉移地點。","313","2","0","3854015","82871","0","0","0","1066","0","0","0"
"1068","川流卷鬚","解鎖聖所的頭兩個靈魄轉移地點。","314","0","0","3854016","84025","0","0","0","0","0","30","0"
"1069","靈流佈線","解鎖其他瑞文崔斯的靈魄轉移地點。","314","1","0","3854016","82863","0","0","0","1068","0","0","0"
"1070","流竄之力","解鎖更多瑞文崔斯的靈魄轉移地點。","314","2","0","3854016","82871","0","0","0","1069","0","0","0"
"1071","川流卷鬚","解鎖聖所的頭兩個靈魄轉移地點。","311","0","0","3854013","84025","0","0","0","0","0","0","0"
"1072","靈流佈線","解鎖其他亞登曠野的靈魄轉移地點。","311","1","0","3854013","82863","0","0","0","1071","0","0","0"
"1073","流竄之力","解鎖更多亞登曠野的靈魄轉移地點。","311","2","0","3854013","82871","0","0","0","1072","0","0","0"
"1074","真知灼見","進行冒險並收集相關獎勵。","315","0","0","3675495","84025","0","0","0","0","0","0","0"
"1075","護林者之賜","Increases the rate at which companions naturally heal by 25%.","315","1","0","3675495","82863","1274","0","0","1074","0","0","0"
"1076","秘道","完成冒險所需時間降低25%。","315","2","0","3675495","82871","1273","0","0","1075","0","0","0"
"1077","真知灼見","進行冒險並收集相關獎勵。","316","0","0","3675495","84025","0","0","0","0","0","0","0"
"1078","增強淨化","冒險者自然恢復生命力的速度提高25%。","316","1","0","3675495","82863","1274","0","0","1077","0","0","0"
"1079","Wings of Light","完成冒險所需時間降低25%。","316","2","0","3675495","82871","1273","0","0","1078","0","0","0"
"1080","真知灼見","進行冒險並收集相關獎勵。","317","0","0","3675495","84025","0","0","0","0","0","0","0"
"1081","無愧盛宴","冒險者自然恢復生命力的速度提高25%。","317","1","0","3675495","82863","1274","0","0","1080","0","0","0"
"1082","絕頂效率","完成冒險所需時間降低25%。","317","2","0","3675495","82871","1273","0","0","1081","0","0","0"
"1083","真知灼見","進行冒險並收集相關獎勵。","318","0","0","3675495","84025","0","0","0","0","0","0","0"
"1084","治癒療程","冒險者自然恢復生命力的速度提高25%。","318","1","0","3675495","82863","1274","0","0","1083","0","0","0"
"1085","強制行軍","完成冒險所需時間降低25%。","318","2","0","3675495","82871","1273","0","0","1084","0","0","0"
"1086","首次種植","進入女王的栽培園，並在裡面學習如何復活死去的神靈。","319","0","0","3675494","84025","0","0","0","0","0","0","0"
"1087","吾家有種初長成","解鎖催化區，並啟用更多野性種子。栽培者阿歐妮現在會提供每日催化任務。","319","1","0","3675494","82863","0","0","0","1086","0","0","0"
"1088","滋潤之靈","在女王的栽培園啟用更多野性種子和催化區，擴展你的栽培空間。","319","2","0","3675494","82871","0","0","0","1087","0","0","0"
"1089","繁茂花圃","在女王的栽培園啟用更多野性種子和催化區。讓你可以使用一個最多能連結三個催化物質的野性種子。","319","3","0","3675494","82881","0","0","0","1088","0","0","0"
"1090","最終形態","在女王的栽培園啟用最後的野性種子栽培區，可以連結最多四個催化物質。","319","4","0","3675494","82888","0","0","0","1089","0","0","0"
"1091","第一步","解鎖晉升之路的神聖試煉，協助你的靈魂之絆捕捉六段暗影之境的記憶，以用來訓練。","320","0","0","3675496","84025","0","0","0","0","0","0","0"
"1092","神聖試煉","捕捉額外四段暗影之境記憶，以在晉升之路上進行訓練。

使用累積的靈魄來強化你的某些記憶，可以讓你進入其第二段試煉。","320","1","0","3675496","82863","0","0","0","1091","0","0","0"
"1093","繼續訓練","強化更多捕捉到的記憶，解鎖剩下的忠誠試煉，以及第一個智慧試煉。

在晉升之路上的訓練已經強化了你的靈魂之絆，他們的生命力與傷害提高。","320","2","0","3675496","82871","0","0","0","1092","0","0","0"
"1094","智慧教誨","你收集的靈魄強化了剩餘的記憶，可進入剩下的智慧試煉。","320","3","0","3675496","82881","0","0","0","1093","0","0","0"
"1095","謙遜試煉","解鎖你捕捉到所有記憶的最終試煉，謙遜試煉。

你的靈魂之絆反思過去的試煉，並從中記取教訓進入最終試煉，進一步提高他們的生命力與傷害。","320","4","0","3675496","82888","0","0","0","1094","0","0","0"
"1096","建造夥伴","解鎖第一級的憎惡縫合術。","321","0","0","3675492","84025","0","0","0","0","0","0","0"
"1097","製造肢體","解鎖第二級的憎惡縫合術。","321","1","0","3675492","82863","0","0","0","1096","0","0","0"
"1098","賦予生命","解鎖第三級的憎惡縫合術。","321","2","0","3675492","82871","0","0","0","1097","0","0","0"
"1099","打造朋友","解鎖第四級的憎惡縫合術。","321","3","0","3675492","82881","0","0","0","1098","0","0","0"
"1100","永遠的好朋友","解鎖第五級的憎惡縫合術。","321","4","0","3675492","82888","0","0","0","1099","0","0","0"
"1111","新的宴會","協助希奧塔舉辦新的宴會，並擴大汎希爾誓盟的影響力。","324","0","0","3675493","84025","0","0","0","0","0","0","0"
"1112","挑剔味蕾","就連最挑剔的賓客都能吸引其注意力，使你能在每場餘燼宴會邀請第四名賓客。","324","3","0","3675493","82881","0","0","0","1111","0","0","0"
"1113","自己做個小幫手","製造一名泥掘者男管家來協助你舉辦餘燼宴會。","324","1","0","3675493","82863","0","0","0","1111","0","0","0"
"1114","宴會紅人","擴增賓客名單，使你能在每場餘燼宴會邀請第三名賓客。","324","2","0","3675493","82871","0","0","0","1111","0","0","0"
"1115","專業人士","雇用五名專家工作人員以協助你在每場餘燼宴會中營造完美的氣氛。","324","4","0","3675493","82888","0","0","0","1111","0","0","0"
"1121","巧技靈印","","325","1","2","463890","84500","0","0","0","0","0","0","1"
"1122","威能靈印","","325","1","1","463891","84500","0","0","0","0","0","0","2"
"1123","耐抗靈印","","325","1","0","463893","84500","0","0","0","0","0","0","3"
"1124","易揮發溶劑","$@garrspelldesc","325","0","1","1500943","84500","0","0","0","0","0","0","0"
"1125","與布魯波同行","$@garrspelldesc","325","2","0","3459800","82856","0","0","0","1123","0","0","0"
"1126","黏黏的零摩擦塗層","$@garrspelldesc","325","2","1","3459797","82856","0","0","0","1122","0","0","0"
"1127","小瘟泥的警戒之眼","$@garrspelldesc","325","2","2","3459801","82856","0","0","0","1121","0","0","0"
"1128","巧技靈印","","325","3","1","463890","82859","0","0","0","0","0","0","1"
"1129","凱文的鑰匙圈","可以打開需要600點技能的鎖。冷卻時間12小時。

每耗費一秒引導霸主之刃，可使凱文鑰匙圈的冷卻時間縮短一小時。","325","4","0","3459799","82868","0","0","0","0","0","0","0"
"1130","瘟裔淨化軟泥","$@garrspelldesc","325","4","2","3459798","82868","0","0","0","0","0","0","0"
"1132","耐抗靈印","","325","6","0","463893","82883","0","0","0","0","0","0","3"
"1133","威能靈印","","325","6","2","463891","82883","0","0","0","0","0","0","2"
"1135","威能靈印","","325","5","1","463891","82876","0","0","0","0","0","0","2"
"1136","終極形態","$@garrspelldesc","325","7","1","840942","82891","0","0","0","0","0","0","0"
"1137","擴張潛能","靈魄庫的潛在力量目前還處在尚未開發的階段。","326","0","0","418788","70102","0","0","0","0","0","0","0"
"1138","成長之力","靈魄庫的潛在力量目前還處在尚未開發的階段。","326","1","0","462300","82863","0","0","0","0","0","0","0"
"1139","最終容量","靈魄庫的潛在力量目前還處在尚未開發的階段。","326","2","0","642637","82871","0","0","0","0","0","0","0"
"1140","擴張潛能","靈魄庫的潛在力量目前還處在尚未開發的階段。","327","0","0","418788","0","0","0","0","0","0","0","0"
"1141","成長之力","靈魄庫的潛在力量目前還處在尚未開發的階段。","327","1","0","462300","82863","0","0","0","0","0","0","0"
"1142","最終容量","靈魄庫的潛在力量目前還處在尚未開發的階段。","327","2","0","642637","82871","0","0","0","0","0","0","0"
"1143","擴張潛能","靈魄庫的潛在力量目前還處在尚未開發的階段。","328","0","0","418788","0","0","0","0","0","0","0","0"
"1144","成長之力","靈魄庫的潛在力量目前還處在尚未開發的階段。","328","1","0","462300","82863","0","0","0","0","0","0","0"
"1145","最終容量","靈魄庫的潛在力量目前還處在尚未開發的階段。","328","2","0","642637","82871","0","0","0","0","0","0","0"
"1146","擴張潛能","靈魄庫的潛在力量目前還處在尚未開發的階段。","329","0","0","418788","70104","0","0","0","0","0","0","0"
"1147","成長之力","靈魄庫的潛在力量目前還處在尚未開發的階段。","329","1","0","462300","82863","0","0","0","0","0","0","0"
"1148","最終容量","靈魄庫的潛在力量目前還處在尚未開發的階段。","329","2","0","642637","82871","0","0","0","0","0","0","0"
"1154","傀儡化身","$@garrspelldesc","330","7","1","442743","82891","0","0","0","0","0","0","0"
"1155","軟骨之腿","$@garrspelldesc","330","3","0","524486","82861","0","0","0","0","0","0","0"
"1156","爐火腎石","$@garrspelldesc","330","3","2","348535","82861","0","0","0","0","0","0","0"
"1158","硫磺放射","$@garrspelldesc","330","5","2","136182","82880","0","0","0","0","0","0","0"
"1160","軟骨彈步","$@garrspelldesc","330","5","0","3163625","82880","0","0","0","0","0","0","0"
"1161","囓咬咀嚼者","$@garrspelldesc","330","5","1","132103","82880","0","0","0","0","0","0","0"
"1163","艾曼妮的頂級皮膚","$@garrspelldesc","330","0","0","1670848","84501","0","0","0","0","0","0","0"
"1164","通量導體","","330","6","0","463891","82884","0","0","0","1160","0","0","2"
"1165","巧技靈印","","330","6","2","463890","82884","0","0","0","1158","0","0","1"
"1167","威能靈印","","330","4","1","463891","82865","0","0","0","0","0","0","2"
"1168","威能靈印","","330","1","0","463891","84501","0","0","0","1163","0","0","2"
"1169","耐抗靈印","","330","6","1","463893","82884","0","0","0","1161","0","0","3"
"1170","耐抗靈印","","330","1","2","463893","84501","0","0","0","1770","0","0","3"
"1202","曠野獵者的衝鋒","$@garrspelldesc","334","0","2","1408833","84498","0","0","0","0","0","0","0"
