Id,Name,Description,MinLevel,MaxLevel,TypeId,Subtype,Faction,IconTextureFileId,RewardsBgTextureFileId,PopupBgTextureFileId,ExpansionLevel,MapId,DifficultyId,MinGear,GroupId,OrderIndex,RequiredPlayerConditionId,TargetLevel,TargetLevelMin,TargetLevelMax,RandomId,ScenarioId,FinalEncounterId,CountTank,CountHealer,CountDamage,MinCountTank,MinCountHealer,MinCountDamage,BonusReputationAmount,MentorItemLevel,MentorCharLevel,Flags0,Flags1
"530","杉齊爾的夢魘","陷入偏執並且受到恐懼之煞扭曲的螳螂人女皇，坐在恐懼之心深處的寶座上發號施令。","90","90","1","2","-1","651749","651755","651754","4","1009","7","116","0","4","17435","90","90","90","0","0","743","2","6","17","1","4","13","0","0","0","27","0"
"531","魔古山寶庫","","90","90","2","2","-1","632360","0","649959","4","1008","3","0","41","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","256","0"
"532","魔古山寶庫","","90","90","2","2","-1","632360","0","649959","4","1008","4","0","40","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"533","恐懼之心","","90","90","2","2","-1","632358","0","649956","4","1009","3","0","41","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"534","恐懼之心","","90","90","2","2","-1","632358","0","649956","4","1009","4","0","40","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"535","豐泉台","","90","90","2","2","-1","643270","0","0","4","996","3","0","41","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"536","豐泉台","","90","90","2","2","-1","643270","0","0","4","996","4","0","40","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"537","襲擊贊斐斯","突破贊斐斯的防禦，取回無價的螳螂人武器。","90","90","1","3","0","136349","615223","615222","4","1050","12","114","38","10","17889","90","90","90","493","181","0","0","0","3","0","0","3","0","0","0","523","0"
"539","酒月節","","90","90","1","3","-1","136349","615223","615222","4","1051","12","114","38","10","17891","90","90","90","493","63","0","0","0","3","0","0","3","0","0","0","523","0"
"542","塞拉摩攻防戰","","85","85","1","3","0","136349","615223","615222","3","999","12","108","38","10","17896","85","85","85","0","72","0","0","0","3","0","0","3","0","0","0","523","0"
"543","塞拉摩攻防戰","幫助仍困在滿目瘡痍的塞拉摩廢墟裡的居民。","85","85","1","3","1","136349","615223","615222","3","1000","12","108","38","10","17886","85","85","85","0","71","0","0","0","3","0","0","3","0","0","0","523","0"
"554","圍攻怒兆寺","","90","90","1","1","-1","643269","0","876949","4","1011","2","0","36","0","0","90","90","90","462","0","727","1","1","3","1","1","3","0","0","0","3","0"
"566","塞拉摩攻防戰","幫助仍困在滿目瘡痍的塞拉摩廢墟裡的居民。","90","90","1","3","1","136349","615223","615222","4","1000","12","114","38","10","0","90","90","90","493","71","0","0","0","3","0","0","3","0","0","0","523","0"
"567","塞拉摩攻防戰","","90","90","1","3","0","136349","615223","615222","4","999","12","114","38","10","0","90","90","90","493","72","0","0","0","3","0","0","3","0","0","0","523","0"
"586","暗箭難防","護送沃金，在滿是薩烏洛克的洞穴中找出蘊藏其中的秘密。","90","90","1","3","0","136349","615223","615222","4","1095","12","114","38","10","19461","90","90","90","493","179","0","0","0","3","0","0","3","0","0","0","523","0"
"588","怒海之戰","協助聯盟擊退敵方軍隊在怒海爭奪戰中取得制海權。","90","90","1","3","1","136349","615223","615222","4","1099","11","0","43","10","19493","90","90","90","641","182","0","0","0","3","0","0","3","0","0","0","4619","0"
"589","耐心試煉","[PH] Patience Description","90","90","1","3","1","136349","615223","615222","4","1104","12","114","38","10","0","90","90","90","493","183","0","0","0","3","0","0","3","0","0","0","523","0"
"590","雄獅灘","在部落增援部隊的攻勢下防禦雄獅灘!","90","90","1","3","1","136349","615223","615222","4","1103","12","114","38","10","20144","90","90","90","493","184","0","0","0","3","0","0","3","0","0","0","523","0"
"593","襲擊贊斐斯","突破贊斐斯的防禦，取回無價的螳螂人武器。","90","90","1","3","1","136349","615223","615222","4","1050","12","114","38","10","17889","90","90","90","493","203","0","0","0","3","0","0","3","0","0","0","523","0"
"594","追擊黑穫議會","隨著黑穫議會的蹤跡進入黑暗神廟的中心。","0","0","1","3","-1","136328","615223","615222","4","1112","12","0","38","10","19739","90","0","0","0","200","0","0","0","1","0","0","1","0","0","0","3075","0"
"595","制霸岬","在制霸岬防禦來自雄獅灘增援部隊的攻勢!","90","90","1","3","0","136349","615223","615222","4","1102","12","114","38","10","17884","90","90","90","493","201","0","0","0","3","0","0","3","0","0","0","523","0"
"602","突破城牆!","","85","0","1","3","1","136349","615223","615222","4","1126","12","0","38","10","20893","90","85","90","0","204","0","0","0","1","0","0","1","0","0","0","3075","0"
"603","狂濤港","","85","0","1","3","-1","136349","615223","615222","4","1126","12","0","38","10","21065","90","85","90","0","205","0","0","0","1","0","0","1","0","0","0","3075","0"
"604","襲擊札布圖拉","襲擊食人妖的村子札布圖拉，以求在雷王島上佔有一席之地。","85","0","1","3","-1","136349","615223","615222","4","1126","12","0","38","1","20935","90","85","90","0","206","0","0","0","1","0","0","1","0","0","0","3075","0"
"606","飛上天吧!","","85","0","1","3","0","0","615223","615222","4","1126","12","0","38","1","20844","90","85","90","0","207","0","0","0","1","0","0","1","0","0","0","3075","0"
"607","衫布敗亡","是時候擊敗衫布，對雷王的軍隊造成打擊了。","85","0","1","3","0","136349","615223","615222","4","1126","12","0","38","10","20780","90","85","90","0","208","0","0","0","1","0","0","1","0","0","0","3075","0"
"608","突破城牆!","","85","0","1","3","0","136349","615223","615222","4","1126","12","0","38","10","20892","90","85","90","0","209","0","0","0","1","0","0","1","0","0","0","3075","0"
"610","贊達拉的最後防線","贊達拉的軍隊紮營在雷王島城塞周圍的廢墟。","90","90","1","2","-1","838787","838794","838793","4","1098","7","116","0","6","20547","90","90","90","0","0","816","2","6","17","1","4","13","0","0","0","27","0"
"611","遺忘深淵","在雷霆王座的下面有著巨大的洞穴，裡面有著古老而恐怖的生物。","90","90","1","2","-1","838785","838790","838789","4","1098","7","116","0","7","21351","90","90","90","0","0","828","2","6","17","1","4","13","0","0","0","27","0"
"612","血肉塑形大廳","在雷王城塞底下的恐怖大廳中，魔古進行了重塑生命的可怕實驗。","90","90","1","2","-1","838786","838792","838791","4","1098","7","116","0","8","21352","90","90","90","0","0","824","2","6","17","1","4","13","0","0","0","27","0"
"613","風暴之巔","復甦的雷王在他內殿深處計畫要重興龐大的魔古帝國。","90","90","1","2","-1","838788","838796","838795","4","1098","7","116","0","9","21353","90","90","90","0","0","832","2","6","17","1","4","13","0","0","0","27","0"
"615","雷霆熔爐","與怒西昂合作找出電光熔爐的秘密。","85","0","1","3","-1","136349","615223","615222","4","1126","12","0","38","10","0","90","85","255","0","211","0","0","0","1","0","0","1","0","0","0","3595","0"
"616","暗箭難防","護送沃金，在滿是薩烏洛克的洞穴中找出蘊藏其中的秘密。","90","90","1","3","1","136349","615223","615222","4","1095","12","114","38","10","19461","90","90","90","493","179","0","0","0","3","0","0","3","0","0","0","523","0"
"617","襲擊韶嘛喇","襲擊食人妖的村子韶嘛喇，以求在雷王島上佔有一席之地。","85","0","1","3","-1","136349","615223","615222","4","1126","12","0","38","1","20934","90","85","90","0","212","0","0","0","1","0","0","1","0","0","0","3075","0"
"618","飛上天吧!","","85","0","1","3","1","0","615223","615222","4","1126","12","0","38","1","20844","90","85","90","0","207","0","0","0","1","0","0","1","0","0","0","3075","0"
"619","耐心試煉","[PH] Patience Description","90","90","1","3","0","136349","615223","615222","4","1104","12","114","38","10","0","90","90","90","493","183","0","0","0","3","0","0","3","0","0","0","523","0"
"620","雷王的珍寶","在雷王的部隊來臨之前盡可能地收集珍寶。","90","0","1","3","-1","136349","615223","615222","4","1135","12","0","38","1","21003","90","90","90","0","215","0","0","0","1","0","0","1","0","0","0","3075","0"
"621","衫布敗亡","是時候擊敗衫布，對雷王的軍隊造成打擊了。","85","0","1","3","1","136349","615223","615222","4","1126","12","0","38","10","20855","90","85","90","0","208","0","0","0","1","0","0","1","0","0","0","3075","0"
"624","潘達利亞的黑暗之心","格里斯‧輪滑和他的那群哥布林在恆春谷發現可怕的東西。","90","90","1","3","-1","136349","615223","615222","4","1144","11","0","43","10","21549","90","90","90","641","216","0","0","0","3","0","0","3","0","0","0","4619","0"
"625","怒焰之秘","","90","90","1","3","-1","136349","615223","615222","4","1131","11","0","43","10","21286","90","90","90","641","219","0","0","0","3","0","0","3","0","0","0","4619","0"
"630","圍攻怒兆寺","","83","90","1","1","-1","643269","0","876949","4","1011","1","0","37","0","0","0","85","90","463","0","727","1","1","3","1","1","3","0","0","0","323","16"
"631","落陽關","","83","90","1","1","-1","632357","0","649955","4","962","1","0","37","0","0","0","84","89","463","0","649","1","1","3","1","1","3","0","0","0","323","16"
"633","雷霆王座","","90","90","2","2","-1","838788","0","838795","4","1098","3","0","41","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"634","雷霆王座","","90","90","2","2","-1","838788","0","838795","4","1098","4","0","40","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"637","血染滄雪","","90","90","1","3","-1","136349","615223","615222","4","1130","11","0","43","10","20692","90","90","90","641","210","0","0","0","3","0","0","3","0","0","0","4619","0"
"639","雷電佳釀","用閃電釀酒並從殘暴的薩烏洛克手中救回僧院。","90","90","1","3","-1","136349","615223","615222","4","1005","11","0","43","10","17887","90","90","90","641","65","0","0","0","3","0","0","3","0","0","0","4619","0"
"640","試煉場：白虎寺","對抗各種挑戰，考驗你的本領。","15","255","1","3","-1","136349","615223","615222","4","1148","1","0","38","10","21486","90","15","255","0","237","0","0","0","1","0","0","1","0","0","0","3075","0"
"641","隨機潘達利亞之謎英雄事件","","90","90","6","3","-1","0","615223","615222","4","-1","11","0","43","3","17894","0","90","90","0","0","0","0","0","3","0","0","3","200","0","0","4099","16"
"646","血染滄雪","","90","90","1","3","-1","136349","615223","615222","4","1130","12","114","38","10","20692","90","90","90","493","210","0","0","0","3","0","0","3","0","0","0","523","0"
"647","潘達利亞的黑暗之心","格里斯‧輪滑和他的那群哥布林在恆春谷發現可怕的東西。","90","90","1","3","-1","136349","615223","615222","4","1144","12","114","38","10","21549","90","90","90","493","216","0","0","0","3","0","0","3","0","0","0","523","0"
"648","遺忘諸王墓穴","調查被煞感染的古代魔古地穴。","90","90","1","3","-1","136349","615223","615222","4","1030","11","0","43","10","17893","90","90","90","641","39","0","0","0","3","0","0","3","0","0","0","4619","0"
"649","怒焰之秘","","90","90","1","3","-1","136349","615223","615222","4","1131","12","114","38","10","21286","90","90","90","493","219","0","0","0","3","0","0","3","0","0","0","523","0"
"652","怒海之戰","協助部落擊退敵方軍隊在怒海爭奪戰中取得制海權。","90","90","1","3","0","136349","615223","615222","4","1099","11","0","43","10","19494","90","90","90","641","239","0","0","0","3","0","0","3","0","0","0","4619","0"
"654","怒海之戰","協助部落擊退敵方軍隊在怒海爭奪戰中取得制海權。","90","90","1","3","0","136349","615223","615222","4","1099","12","115","38","10","19494","90","90","90","493","239","0","0","0","3","0","0","3","0","0","0","523","0"
"655","怒海之戰","協助聯盟擊退敵方軍隊在怒海爭奪戰中取得制海權。","90","90","1","3","1","136349","615223","615222","4","1099","12","115","38","10","19493","90","90","90","493","182","0","0","0","3","0","0","3","0","0","0","523","0"
"658","試煉場","試煉場","90","90","1","3","-1","136349","615223","615222","4","1148","12","0","38","10","0","90","90","90","0","0","0","0","0","1","0","0","1","0","0","0","3075","0"
"701","天尊武道會","打倒潘達利亞最偉大的馴獸師。","90","0","1","3","-1","136349","615223","615222","4","1161","12","0","38","1","0","90","90","90","0","257","0","0","0","1","0","0","1","0","0","0","3595","0"
"714","圍攻奧格瑪","","90","90","2","2","-1","904241","0","904246","4","1136","15","0","45","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"715","圍攻奧格瑪","","90","90","2","2","-1","904241","0","904246","4","1136","14","0","45","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"716","恆憂谷","穿越滿目瘡痍的恆春谷，探索出土的魔古廢墟以找出毀滅的源頭。","90","90","1","2","-1","904243","904251","904250","4","1136","17","116","0","10","22149","90","90","90","0","0","867","2","6","17","1","4","13","0","0","0","27","0"
"717","懲戒之門","戰火已臨奧格瑪的門前，聯盟的部隊與暗矛反抗軍要向卡爾洛斯‧地獄吼復仇。","90","90","1","2","-1","904241","904247","904246","4","1136","17","116","0","11","23017","90","90","90","0","0","850","2","6","17","1","4","13","0","0","0","27","0"
"724","地下要塞","在奧格瑪地底深處熾熱洞穴的柯爾克隆秘密基地中，卡爾洛斯正在集結他的終極部隊。","90","90","1","2","-1","904242","904249","904248","4","1136","17","116","0","12","23018","90","90","90","0","0","851","2","6","17","1","4","13","0","0","0","27","0"
"725","霸權隕落","卡爾洛斯掌握了蟄眠於潘達利亞深處的黑暗力量，他打算讓新秩序降臨艾澤拉斯。一定要阻止他!","90","90","1","2","-1","904240","904245","904244","4","1136","17","116","0","13","23019","90","90","90","0","0","869","2","6","17","1","4","13","0","0","0","27","0"
"744","隨機時光漫遊地城 (燃燒的遠征)","","71","120","6","1","-1","0","0","337493","1","-1","2","67","44","3","36324","0","71","120","0","0","0","1","1","3","0","0","0","0","67","70","41031","16"
"745","找出神秘食材","與宋辛‧鐵爪合作找出林家秘傳湯麵的神秘食材。","90","0","1","3","-1","136349","615223","615222","4","1157","12","0","38","10","22339","90","90","999","0","269","0","0","0","1","0","0","1","0","0","0","1035","0"
"749","湯麵時刻","與宋辛‧鐵爪合作找出林家秘傳湯麵的神秘食材。","90","0","1","3","-1","136349","615223","615222","4","1157","11","0","43","10","22482","90","90","999","0","278","0","0","0","1","0","0","1","0","0","0","1035","0"
"750","葛羅瑪掃蕩行動","","0","0","1","3","-1","136349","615223","615222","5","1168","12","0","38","10","0","92","0","0","0","275","0","0","0","1","0","0","1","0","0","0","3075","0"
"755","葛羅瑪掃蕩行動","","0","0","1","3","-1","136349","615223","615222","5","1168","12","0","38","10","0","92","0","0","0","275","0","0","0","3","0","0","3","0","0","0","3075","0"
"765","鋼鐵部落海軍基地","","0","0","1","3","-1","136349","615223","615222","5","1195","12","0","38","10","0","95","0","0","0","320","0","0","0","5","0","0","1","0","0","0","3075","0"
"766","圍攻奧格瑪","","90","90","2","2","-1","904241","0","904246","4","1136","16","0","45","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"767","歐朵斯","","90","90","2","2","-1","904241","0","904246","4","870","4","0","46","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"768","聖獸天尊","","90","90","2","2","-1","904241","0","904246","4","870","4","0","46","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"770","骸骨鎮事件","","101","101","1","3","-1","136349","615223","615222","5","1200","12","114","38","10","0","100","101","101","0","323","0","0","0","3","0","0","3","0","0","0","1027","0"
"775","雷霆隘口之戰","","0","0","1","3","-1","136349","615223","615222","5","1203","12","0","38","10","0","95","0","0","0","324","0","0","0","5","0","0","1","0","0","0","3075","0"
"778","撒塔斯之戰","","0","0","1","3","-1","136349","615223","615222","5","1207","12","0","38","10","0","95","0","0","0","331","0","0","0","5","0","0","1","0","0","0","3075","0"
"779","擎天峰","","97","100","1","1","-1","1042064","0","1042049","5","1209","1","130","47","0","0","90","97","100","788","0","968","1","1","3","1","1","3","0","0","0","16707","16"
"780","擎天峰","","100","100","1","1","-1","1042064","0","1042049","5","1209","2","136","48","0","0","100","100","100","789","0","968","1","1","3","1","1","3","0","0","0","16387","0"
"783","影月墓地","","100","100","1","1","-1","1042063","0","1042048","5","1176","1","136","47","0","0","90","100","100","788","0","1160","1","1","3","1","1","3","0","0","0","16707","16"
"784","影月墓地","","100","100","1","1","-1","1042063","0","1042048","5","1176","2","136","48","0","0","100","100","100","789","0","1160","1","1","3","1","1","3","0","0","0","16387","0"
"787","血槌熔渣礦場","","90","100","1","1","-1","1042059","0","1042044","5","1175","1","117","47","0","0","90","90","100","788","0","889","1","1","3","1","1","3","0","0","0","16707","16"
"788","隨機德拉諾之霸地城","","90","100","6","1","-1","0","0","337493","5","-1","1","117","47","1","0","0","90","100","0","0","0","1","1","3","1","1","3","0","0","0","16451","16"
"789","隨機德拉諾之霸英雄地城","","100","100","6","1","-1","0","0","337493","5","-1","2","136","48","2","15343","0","100","100","0","0","0","1","1","3","1","1","3","0","0","0","16387","16"
"790","綠石村","","91","255","1","3","-1","136349","615223","615222","4","1024","12","0","38","0","17892","0","91","255","0","40","0","0","0","3","0","0","1","0","0","0","5123","0"
"791","仰加印古","從仰加印古邪惡的猴人海盜手中取回叢林啤酒。","91","255","1","3","-1","136349","615223","615222","4","1048","12","0","38","10","17890","90","91","255","0","15","0","0","0","3","0","0","1","0","0","0","5123","0"
"792","遺忘諸王墓穴","調查被煞感染的古代魔古地穴。","91","255","1","3","-1","136349","615223","615222","4","1030","12","0","38","10","17893","90","91","255","0","39","0","0","0","3","0","0","1","0","0","0","5123","0"
"793","殲滅競技場","","91","255","1","3","-1","136349","615223","615222","4","1031","12","0","38","10","17888","90","91","255","0","58","0","0","0","3","0","0","1","0","0","0","5123","0"
"794","雷電佳釀","用閃電釀酒並從殘暴的薩烏洛克手中救回僧院。","91","255","1","3","-1","136349","615223","615222","4","1005","12","0","38","10","17887","90","91","255","0","65","0","0","0","3","0","0","1","0","0","0","5123","0"
"795","襲擊贊斐斯","突破贊斐斯的防禦，取回無價的螳螂人武器。","91","255","1","3","0","136349","615223","615222","4","1050","12","0","38","10","17889","90","91","255","0","181","0","0","0","3","0","0","1","0","0","0","5123","0"
"796","酒月節","","91","255","1","3","-1","136349","615223","615222","4","1051","12","0","38","10","17891","90","91","255","0","63","0","0","0","3","0","0","1","0","0","0","5123","0"
"797","塞拉摩攻防戰","幫助仍困在滿目瘡痍的塞拉摩廢墟裡的居民。","91","255","1","3","1","136349","615223","615222","4","1000","12","0","38","10","0","90","91","255","0","71","0","0","0","3","0","0","1","0","0","0","5123","0"
"798","塞拉摩攻防戰","","91","255","1","3","0","136349","615223","615222","4","999","12","0","38","10","0","90","91","255","0","72","0","0","0","3","0","0","1","0","0","0","5123","0"
"799","暗箭難防","護送沃金，在滿是薩烏洛克的洞穴中找出蘊藏其中的秘密。","91","255","1","3","0","136349","615223","615222","4","1095","12","0","38","10","19461","90","91","255","0","179","0","0","0","3","0","0","1","0","0","0","5123","0"
"800","怒海之戰","協助聯盟擊退敵方軍隊在怒海爭奪戰中取得制海權。","91","255","1","3","1","136349","615223","615222","4","1099","11","0","43","10","19493","90","91","255","0","182","0","0","0","3","0","0","1","0","0","0","5123","0"
"801","耐心試煉","","91","255","1","3","1","136349","615223","615222","4","1104","12","0","38","10","0","90","91","255","0","183","0","0","0","3","0","0","1","0","0","0","5123","0"
"802","雄獅灘","在部落增援部隊的攻勢下防禦雄獅灘!","91","255","1","3","1","136349","615223","615222","0","1103","12","0","38","10","20144","90","91","255","0","184","0","0","0","3","0","0","1","0","0","0","5123","0"
"803","襲擊贊斐斯","突破贊斐斯的防禦，取回無價的螳螂人武器。","91","255","1","3","1","136349","615223","615222","4","1050","12","0","38","10","17889","90","91","255","0","203","0","0","0","3","0","0","1","0","0","0","5123","0"
"804","制霸岬","在制霸岬防禦來自雄獅灘增援部隊的攻勢!","91","255","1","3","0","136349","615223","615222","0","1102","12","0","38","10","17884","90","91","255","0","201","0","0","0","3","0","0","1","0","0","0","5123","0"
"805","暗箭難防","護送沃金，在滿是薩烏洛克的洞穴中找出蘊藏其中的秘密。","91","255","1","3","1","136349","615223","615222","4","1095","12","0","38","10","19461","90","91","255","0","179","0","0","0","3","0","0","1","0","0","0","5123","0"
"806","耐心試煉","[PH] Patience Description","91","255","1","3","0","136349","615223","615222","4","1104","12","0","38","10","0","90","91","255","0","183","0","0","0","3","0","0","1","0","0","0","5123","0"
"807","潘達利亞的黑暗之心","格里斯‧輪滑和他的那群哥布林在恆春谷發現可怕的東西。","91","255","1","3","-1","136349","615223","615222","4","1144","11","0","43","10","21549","90","91","255","0","216","0","0","0","3","0","0","1","0","0","0","5123","0"
"808","怒焰之秘","","91","255","1","3","-1","136349","615223","615222","4","1131","11","0","43","10","21286","90","91","255","0","219","0","0","0","3","0","0","1","0","0","0","5123","0"
"809","血染滄雪","","91","255","1","3","-1","136349","615223","615222","4","1130","11","0","43","10","20692","90","91","255","0","210","0","0","0","3","0","0","1","0","0","0","5123","0"
"810","雷電佳釀","用閃電釀酒並從殘暴的薩烏洛克手中救回僧院。","91","255","1","3","-1","136349","615223","615222","4","1005","11","0","43","10","17887","90","91","255","0","65","0","0","0","3","0","0","1","0","0","0","5123","0"
"811","血染滄雪","","91","255","1","3","-1","136349","615223","615222","4","1130","12","0","38","10","20692","90","91","255","0","210","0","0","0","3","0","0","1","0","0","0","5123","0"
"812","潘達利亞的黑暗之心","格里斯‧輪滑和他的那群哥布林在恆春谷發現可怕的東西。","91","255","1","3","-1","136349","615223","615222","4","1144","12","0","38","10","21549","90","91","255","0","216","0","0","0","3","0","0","1","0","0","0","5123","0"
"813","遺忘諸王墓穴","調查被煞感染的古代魔古地穴。","91","255","1","3","-1","136349","615223","615222","4","1030","11","0","43","10","17893","90","91","255","0","39","0","0","0","3","0","0","1","0","0","0","5123","0"
"814","怒焰之秘","","91","255","1","3","-1","136349","615223","615222","4","1131","12","0","38","10","21286","90","91","255","0","219","0","0","0","3","0","0","1","0","0","0","5123","0"
"815","怒海之戰","協助部落擊退敵方軍隊在怒海爭奪戰中取得制海權。","91","255","1","3","0","136349","615223","615222","4","1099","11","0","43","10","19494","90","91","255","0","239","0","0","0","3","0","0","1","0","0","0","5123","0"
"816","怒海之戰","協助部落擊退敵方軍隊在怒海爭奪戰中取得制海權。","91","255","1","3","0","136349","615223","615222","4","1099","12","0","38","10","19494","90","91","255","0","239","0","0","0","3","0","0","1","0","0","0","5123","0"
"817","怒海之戰","協助聯盟擊退敵方軍隊在怒海爭奪戰中取得制海權。","91","255","1","3","1","136349","615223","615222","4","1099","12","0","38","10","19493","90","91","255","0","182","0","0","0","3","0","0","1","0","0","0","5123","0"
"818","卡拉伯爾防衛戰","卡拉伯爾防衛戰","90","0","1","3","-1","136349","615223","615222","0","1277","12","0","38","10","0","100","90","0","0","449","0","0","0","5","0","0","1","0","0","0","35842","0"
"819","卡拉伯爾的命運","卡拉伯爾的命運","100","100","1","3","-1","136349","615223","615222","5","1277","12","0","38","10","0","100","100","100","0","450","0","0","0","5","0","0","1","0","0","0","7171","0"
"820","奧齊頓","","94","100","1","1","-1","1042057","0","1042042","5","1182","1","126","47","0","0","90","95","100","788","0","1225","1","1","3","1","1","3","0","0","0","16707","16"
"821","鋼鐵碼頭","","92","100","1","1","-1","1060552","0","1060550","5","1195","1","122","47","0","0","90","92","100","788","0","1238","1","1","3","1","1","3","0","0","0","16707","16"
"822","恐軌車站","","100","100","1","1","-1","1042061","0","1042046","5","1208","1","136","47","0","0","90","100","100","788","0","1133","1","1","3","1","1","3","0","0","0","16707","16"
"823","黑手的考驗","黑手酋長在黑石鑄造場的最上方監看著他們氏族的領土，那裡的高溫只有他能忍受得住。","100","100","1","2","-1","1042214","1042752","1042149","5","1205","17","136","0","7","31432","100","100","100","0","0","959","2","5","18","1","4","13","0","0","0","27","0"
"824","永茂林","","100","100","1","1","-1","1060551","0","1060549","5","1279","1","136","47","0","0","90","100","100","788","0","1210","1","1","3","1","1","3","0","0","0","16707","16"
"828","黑石塔上層","鋼鐵戰線先鋒在黑石塔設立了行動基地，必須制止他們！","90","90","1","1","-1","1042065","1088308","1042050","4","1358","19","120","11","0","29914","90","90","90","0","0","1228","1","1","3","1","1","3","0","0","0","16391","0"
"830","魔古山的守護者","蟄伏已久的古代魔古寶庫受到驚動，守護者從沉睡中覺醒。寶庫裡潛藏著危機與秘密...","91","255","1","2","-1","651748","651753","651752","4","1008","7","0","0","1","0","90","91","255","0","0","682","0","0","25","0","0","1","0","0","0","5139","32"
"831","秘法寶庫","這座古代的魔古寶庫中心就藏在山腰的深處，裡頭有個可以震撼整個艾澤拉斯的秘密。","91","255","1","2","-1","651751","651760","651759","4","1008","7","0","0","2","0","90","91","255","0","0","677","0","0","25","0","0","1","0","0","0","5139","32"
"832","恐懼門徑","在卡拉西的激勵下，朝螳螂人帝國進攻，直搗黃龍的時刻來臨了。","91","255","1","2","-1","651750","651758","651757","4","1009","7","0","0","3","0","90","91","255","0","0","713","0","0","25","0","0","1","0","0","0","5139","32"
"833","杉齊爾的夢魘","陷入偏執並且受到恐懼之煞扭曲的螳螂人女皇，坐在恐懼之心深處的寶座上發號施令。","91","255","1","2","-1","651749","651755","651754","4","1009","7","0","0","4","0","90","91","255","0","0","743","0","0","25","0","0","1","0","0","0","5139","32"
"834","豐泉台","恐懼之煞逃到這片淨土休養生息，以腐化之血污染這裡乾淨的水源。","91","255","1","2","-1","657173","655548","655547","4","996","7","0","0","5","0","90","91","255","0","0","709","0","0","25","0","0","1","0","0","0","5139","32"
"835","贊達拉的最後防線","贊達拉的軍隊紮營在雷王島城塞周圍的廢墟。","91","255","1","2","-1","838787","838794","838793","4","1098","7","0","0","6","0","90","91","255","0","0","816","0","0","25","0","0","1","0","0","0","5139","32"
"836","遺忘深淵","在雷霆王座的下面有著巨大的洞穴，裡面有著古老而恐怖的生物。","91","255","1","2","-1","838785","838790","838789","4","1098","7","0","0","7","0","90","91","255","0","0","828","0","0","25","0","0","1","0","0","0","5139","32"
"837","血肉塑形大廳","在雷王城塞底下的恐怖大廳中，魔古進行了重塑生命的可怕實驗。","91","255","1","2","-1","838786","838792","838791","4","1098","7","0","0","8","0","90","91","255","0","0","824","0","0","25","0","0","1","0","0","0","5139","32"
"838","風暴之巔","復甦的雷王在他內殿深處計畫要重興龐大的魔古帝國。","91","255","1","2","-1","838788","838796","838795","4","1098","7","0","0","9","0","90","91","255","0","0","832","0","0","25","0","0","1","0","0","0","5139","32"
"839","恆憂谷","穿越滿目瘡痍的恆春谷，探索出土的魔古廢墟以找出毀滅的源頭。","91","255","1","2","-1","904243","904251","904250","4","1136","17","0","0","10","0","90","91","255","0","0","867","0","0","25","0","0","1","0","0","0","5139","32"
"840","懲戒之門","戰火已臨奧格瑪的門前，聯盟的部隊與暗矛反抗軍要向卡爾洛斯‧地獄吼復仇。","91","255","1","2","-1","904241","904247","904246","4","1136","17","0","0","11","0","90","91","255","0","0","850","0","0","25","0","0","1","0","0","0","5139","32"
"841","地下要塞","在奧格瑪地底深處熾熱洞穴的柯爾克隆秘密基地中，卡爾洛斯正在集結他的終極部隊。","91","255","1","2","-1","904242","904249","904248","4","1136","17","0","0","12","0","90","91","255","0","0","851","0","0","25","0","0","1","0","0","0","5139","32"
"842","霸權隕落","卡爾洛斯掌握了蟄眠於潘達利亞深處的黑暗力量，他打算讓新秩序降臨艾澤拉斯。一定要阻止他!","91","255","1","2","-1","904240","904245","904244","4","1136","17","0","0","13","0","90","91","255","0","0","869","0","0","25","0","0","1","0","0","0","5139","32"
"843","圍攻龍眠神殿","死亡之翼試圖摧毀龍眠神殿以終結守護巨龍和索爾的生命。","86","255","1","2","-1","575265","576989","575270","3","967","7","0","0","0","0","85","86","255","0","0","0","0","0","25","0","0","1","0","0","0","5139","32"
"844","死亡之翼隕落","死亡之翼必須得死，否則所有生命都將會毀滅。","86","255","1","2","-1","575263","576354","575268","3","967","7","0","0","0","0","85","86","255","0","0","0","0","0","25","0","0","1","0","0","0","5139","32"
"845","奧齊頓","","100","100","1","1","-1","1042057","0","1042042","5","1182","2","136","48","0","0","100","100","100","789","0","1225","1","1","3","1","1","3","0","0","0","16387","0"
