Id,Name,ClassMask,TrackingQuestId,Flags,TransmogSetGroupId,ItemNameDescriptionId,ParentTransmogSetId,Field_8_1_0_28294_008,ExpansionId,PatchIntroduced,UiOrder,ConditionId
"362","悍勇信仰戰衣","16","0","0","38","13291","361","1","2","30001","2130","0"
"363","悍勇崇聖戰衣","16","0","0","37","13293","0","1","2","30100","2190","0"
"364","征服者崇聖戰衣","16","0","0","37","13291","363","1","2","30100","2260","0"
"365","絕命鬥士緞質護甲","16","46529","16","17","13301","0","1","3","40300","3900","0"
"366","絕命鬥士緞質護甲","16","0","18","17","3859","365","1","3","40300","3902","0"
"369","兇惡鬥士緞質護甲","16","46540","16","19","13301","0","1","3","40000","3520","0"
"370","兇惡鬥士緞質護甲","16","0","18","19","3859","369","1","3","40000","3522","0"
"371","嗜血鬥士緞質護甲","16","46519","16","19","13304","369","1","3","40000","3390","0"
"372","憤怒鬥士緞質護甲","16","46584","16","20","13301","0","1","2","30300","2700","0"
"373","無情鬥士緞質護甲","16","46617","16","21","13301","0","1","2","30200","2510","0"
"374","狂烈鬥士緞質護甲","16","46606","16","22","13301","0","1","2","30100","2321","0"
"375","致命鬥士緞質護甲","16","46573","16","23","13301","0","1","2","30001","2131","0"
"376","憎恨鬥士緞質護甲","16","46595","16","23","13304","375","1","2","30001","2001","0"
"377","蠻荒鬥士緞質護甲","16","46562","16","23","13306","375","1","2","30001","2001","0"
"378","野蠻鬥士緞質護甲","16","46637","16","24","13301","0","1","1","20400","1591","0"
"379","仇恨鬥士緞質護甲","16","46647","16","25","13301","0","1","1","20100","1461","0"
"380","殘忍鬥士緞質護甲","16","46657","16","26","13301","0","1","1","20003","1361","0"
"381","鬥士鎧甲護甲","1","46625","16","27","13301","0","1","1","20000","1231","0"
"382","緞質戰裝","16","0","17","27","13306","973","1","1","20000","1150","0"
"383","戰場元帥的神服","16","0","23","0","13307","0","1","0","0","740","0"
"384","督軍的神服","16","0","27","0","13307","0","1","0","0","740","0"
"388","復仇鬥士緞質護甲","16","46394","20","45","13301","0","1","6","70001","8401","0"
"389","冷酷鬥士緞質護甲","16","46464","20","46","13301","0","1","6","70200","8601","0"
"390","復仇鬥士緞質護甲","16","46393","24","45","13301","0","1","6","70001","8401","0"
"391","冷酷鬥士緞質護甲","16","46463","24","46","13301","0","1","6","70200","8601","0"
"392","復仇鬥士緞質護甲","16","46418","22","45","3859","388","1","6","70001","8712","0"
"393","復仇鬥士緞質護甲","16","46417","26","45","3859","390","1","6","70001","8712","0"
"394","冷酷鬥士緞質護甲","16","46487","26","46","3859","391","1","6","70200","8712","0"
"395","冷酷鬥士緞質護甲","16","46488","22","46","3859","389","1","6","70200","8712","0"
"396","狠毒鬥士緞質護甲","16","0","18","9","3859","282","1","4","50003","4762","0"
"397","暴君鬥士緞質護甲","16","0","22","16","3859","273","1","4","50100","4962","0"
"398","暴君鬥士緞質護甲","16","0","26","16","3859","258","1","4","50100","4962","0"
"399","驕傲鬥士緞質護甲","16","0","22","14","3859","240","1","4","50400","5502","0"
"400","驕傲鬥士緞質護甲","16","0","26","14","3859","251","1","4","50400","5502","0"
"401","暴虐鬥士緞質護甲","16","0","22","15","3859","217","1","4","50200","5222","0"
"402","暴虐鬥士緞質護甲","16","0","26","15","3859","207","1","4","50200","5222","0"
"403","原始鬥士緞質護甲","16","0","22","11","3859","140","1","5","60001","6602","0"
"404","原始鬥士緞質護甲","16","0","26","11","3859","139","1","5","60001","6602","0"
"405","荒野鬥士緞質護甲","16","0","22","12","3859","98","1","5","60100","7002","0"
"406","荒野鬥士緞質護甲","16","0","26","12","3859","97","1","5","60100","7002","0"
"407","好戰鬥士緞質護甲","16","0","22","13","3859","118","1","5","60200","7102","0"
"408","好戰鬥士緞質護甲","16","0","26","13","3859","117","1","5","60200","7102","0"
"409","復仇戰鬥者鍊甲護甲","4","46352","20","45","13302","1113","1","6","70001","8100","0"
"410","復仇戰鬥者鍊甲護甲","4","46354","24","45","13302","1114","1","6","70001","8100","0"
"413","薩弗隆戰錘","0","46721","1","0","0","0","1","0","0","670","0"
"415","活山之擁","64","0","0","28","13193","0","1","5","60200","6950","0"
"416","活山之擁","64","0","0","28","2015","415","1","5","60200","7050","0"
"417","活山之擁","64","0","0","28","13145","415","1","5","60200","7200","0"
"418","語風者的戰衣","64","0","0","29","13193","0","1","5","60001","6700","0"
"419","靈魂牧師衣飾","16","0","0","29","2015","327","1","5","60001","6850","0"
"420","語風者的戰衣","64","0","0","29","13145","418","1","5","60001","7000","0"
"421","天尊之諧戰衣","64","0","0","30","13193","0","1","4","50400","5400","0"
"422","天尊之諧戰衣","64","0","0","30","13145","421","1","4","50400","5660","0"
"423","天尊之諧戰衣","64","0","0","30","1641","421","1","4","50400","5280","0"
"424","巫醫戰衣","64","0","0","10","13193","0","1","4","50200","5220","0"
"425","巫醫戰衣","64","0","0","10","2015","424","1","4","50200","5350","0"
"426","巫醫戰衣","64","0","0","10","1641","424","1","4","50200","5020","0"
"427","火鳥戰衣","64","0","0","31","13193","0","1","4","50003","4960","0"
"428","火鳥戰衣","64","0","0","31","1641","427","1","4","50003","4830","0"
"429","守護蛟龍戰衣","16","0","0","31","2015","336","1","4","50003","5090","0"
"430","先知衣飾","64","0","0","49","0","0","1","6","70001","8400","0"
"432","鋼鐵之怒戰裝","1","0","0","28","13193","0","1","5","60200","6950","0"
"433","鋼鐵之怒戰裝","1","0","0","28","2015","432","1","5","60200","7050","0"
"434","鋼鐵之怒戰裝","1","0","0","28","13145","432","1","5","60200","7200","0"
"435","黑手的戰裝","1","0","0","29","13193","0","1","5","60001","6700","0"
"436","黑手的戰裝","1","0","0","29","2015","435","1","5","60001","6850","0"
"437","黑手的戰裝","1","0","0","29","13145","435","1","5","60001","7000","0"
"438","史前掠奪者戰甲","1","0","0","30","13193","0","1","4","50400","5400","0"
"439","史前掠奪者戰甲","1","0","0","30","13145","438","1","4","50400","5660","0"
"440","史前掠奪者戰甲","1","0","0","30","1641","438","1","4","50400","5280","0"
"441","末代魔古戰甲","1","0","0","10","13193","0","1","4","50200","5220","0"
"442","末代魔古戰甲","1","0","0","10","1641","441","1","4","50200","5020","0"
"443","末代魔古戰甲","1","0","0","10","2015","441","1","4","50200","5350","0"
"444","響亮鐘聲戰甲","1","0","0","31","13193","0","1","4","50003","4960","0"
"445","響亮鐘聲戰甲","1","0","0","31","2015","444","1","4","50003","5090","0"
"446","響亮鐘聲戰甲","1","0","0","31","1641","444","1","4","50003","4830","0"
"447","戰鬥領主的鎧甲","1","0","0","49","0","0","1","6","70001","8400","0"
"448","黑穫法衣","256","0","0","49","0","0","1","6","70001","8400","0"
"449","死亡哀鳴戰衣","256","0","0","28","13193","0","1","5","60200","6950","0"
"450","死亡哀鳴戰衣","256","0","0","28","13145","449","1","5","60200","7200","0"
"451","死亡哀鳴戰衣","256","0","0","28","2015","449","1","5","60200","7050","0"
"452","暗影議會裝束","256","0","0","29","13193","0","1","5","60001","6700","0"
"453","暗影議會裝束","256","0","0","29","13145","452","1","5","60001","7000","0"
"454","暗影議會裝束","256","0","0","29","2015","452","1","5","60001","6850","0"
"455","角之夢魘戰衣","256","0","0","30","13193","0","1","4","50400","5400","0"
"456","角之夢魘戰衣","256","0","0","30","13145","455","1","4","50400","5660","0"
"457","角之夢魘戰衣","256","0","0","30","1641","455","1","4","50400","5280","0"
"458","萬千煉獄戰衣","256","0","0","10","13193","0","1","4","50200","5220","0"
"459","萬千煉獄戰衣","256","0","0","10","1641","458","1","4","50200","5020","0"
"460","萬千煉獄戰衣","256","0","0","10","2015","458","1","4","50200","5350","0"
"461","煞器戰衣","256","0","0","31","13193","0","1","4","50003","4960","0"
"462","煞器戰衣","256","0","0","31","1641","461","1","4","50003","4830","0"
"463","煞器戰衣","256","0","0","31","2015","461","1","4","50003","5090","0"
"464","無冕者戰裝","8","0","0","49","0","0","1","6","70001","8400","0"
"465","魔刃護甲","8","0","0","28","13193","0","1","5","60200","6950","0"
"466","魔刃護甲","8","0","0","28","2015","465","1","5","60200","7050","0"
"467","魔刃護甲","8","0","0","28","13145","465","1","5","60200","7200","0"
"468","下毒者的戰裝","8","0","0","29","13193","0","1","5","60001","6700","0"
"469","下毒者的戰裝","8","0","0","29","2015","468","1","5","60001","6850","0"
"470","下毒者的戰裝","8","0","0","29","13145","468","1","5","60001","7000","0"
"471","鉤刺暗殺者戰裝","8","0","0","30","13193","0","1","4","50400","5400","0"
"472","鉤刺暗殺者戰裝","8","0","0","30","13145","471","1","4","50400","5660","0"
"473","鉤刺暗殺者戰裝","8","0","0","30","1641","471","1","4","50400","5280","0"
"474","九尾戰裝","8","0","0","10","13193","0","1","4","50200","5220","0"
"475","九尾戰裝","8","0","0","10","2015","474","1","4","50200","5350","0"
"476","九尾戰裝","8","0","0","10","1641","474","1","4","50200","5020","0"
"477","萬千劍刃戰裝","8","0","0","31","2015","478","1","4","50003","5090","0"
"478","萬千劍刃戰裝","8","0","0","31","13193","0","1","4","50003","4960","0"
"479","萬千劍刃戰裝","8","0","0","31","1641","478","1","4","50003","4830","0"
"480","無止警戒之視","2","0","0","28","13193","0","1","5","60200","6950","0"
"481","無止警戒之視","2","0","0","28","2015","480","1","5","60200","7050","0"
"482","無止警戒之視","2","0","0","28","13145","480","1","5","60200","7200","0"
"483","指引聖光戰裝","2","0","0","29","13193","0","1","5","60001","6700","0"
"484","指引聖光戰裝","2","0","0","29","2015","483","1","5","60001","6850","0"
"485","指引聖光戰裝","2","0","0","29","13145","483","1","5","60001","7000","0"
"487","勝利之翼法衣","2","0","0","30","13193","0","1","4","50400","5400","0"
"488","勝利之翼法衣","2","0","0","30","13145","487","1","4","50400","5660","0"
"489","勝利之翼法衣","2","0","0","30","1641","487","1","4","50400","5280","0"
"490","雷霆帝皇戰裝","2","0","0","10","13193","0","1","4","50200","5220","0"
"491","雷霆帝皇戰裝","2","0","0","10","2015","490","1","4","50200","5350","0"
"492","雷霆帝皇戰裝","2","0","0","10","1641","490","1","4","50200","5020","0"
"493","白虎戰裝","2","0","0","31","13193","0","1","4","50003","4960","0"
"494","白虎戰裝","2","0","0","31","2015","493","1","4","50003","5090","0"
"495","白虎戰裝","2","0","0","31","1641","493","1","4","50003","4830","0"
"496","白銀之手戰甲","2","0","0","49","0","0","1","6","70001","8400","0"
"497","宗師的華服","512","0","0","49","0","0","1","6","70001","8400","0"
"498","憂愁之凝戰裝","512","0","0","29","13193","0","1","5","60001","6700","0"
"500","憂愁之凝戰裝","512","0","0","29","2015","498","1","5","60001","6850","0"
"501","憂愁之凝戰裝","512","0","0","29","13145","498","1","5","60001","7000","0"
"502","颶風之眼戰袍","512","0","0","28","13193","0","1","5","60200","6950","0"
"503","颶風之眼戰袍","512","0","0","28","2015","502","1","5","60200","7050","0"
"505","颶風之眼戰袍","512","0","0","28","13145","502","1","5","60200","7200","0"
"506","七聖印法衣","512","0","0","30","13193","0","1","4","50400","5400","0"
"507","七聖印法衣","512","0","0","30","13145","506","1","4","50400","5660","0"
"508","七聖印法衣","512","0","0","30","1641","506","1","4","50400","5280","0"
"510","火焰符咒法衣","512","0","0","10","13193","0","1","4","50200","5220","0"
"511","火焰符咒法衣","512","0","0","10","2015","510","1","4","50200","5350","0"
"512","火焰符咒法衣","512","0","0","10","1641","510","1","4","50200","5020","0"
"513","紅鶴法衣","512","0","0","31","13193","0","1","4","50003","4960","0"
"514","紅鶴法衣","512","0","0","31","2015","513","1","4","50003","5090","0"
"515","紅鶴法衣","512","0","0","31","1641","513","1","4","50003","4830","0"
"516","提里斯護法外衣","128","0","0","49","0","0","1","6","70001","8400","0"
"517","秘法議會衣飾","128","0","0","28","13193","0","1","5","60200","6950","0"
"518","秘法議會衣飾","128","0","0","28","13145","517","1","5","60200","7200","0"
"519","秘法議會衣飾","128","0","0","28","2015","517","1","5","60200","7050","0"
"520","秘法粉碎者戰裝","128","0","0","29","13193","0","1","5","60001","6700","0"
"521","秘法粉碎者戰裝","128","0","0","29","2015","520","1","5","60001","6850","0"
"522","秘法粉碎者戰裝","128","0","0","29","13145","520","1","5","60001","7000","0"
"523","時間術師戰衣","128","0","0","30","13193","0","1","4","50400","5400","0"
"524","時間術師戰衣","128","0","0","30","13145","523","1","4","50400","5660","0"
"525","時間術師戰衣","128","0","0","30","1641","523","1","4","50400","5280","0"
"526","炫彩多頭蛇法衣","128","0","0","10","13193","0","1","4","50200","5220","0"
"527","炫彩多頭蛇法衣","128","0","0","10","2015","526","1","4","50200","5350","0"
"528","炫彩多頭蛇法衣","128","0","0","10","1641","526","1","4","50200","5020","0"
"529","燃卷戰衣","128","0","0","31","13193","0","1","4","50003","4960","0"
"530","燃卷戰衣","128","0","0","31","2015","529","1","4","50003","5090","0"
"531","燃卷戰衣","128","0","0","31","1641","529","1","4","50003","4830","0"
"532","隱獵團裝扮","4","0","0","49","0","0","1","6","70001","8400","0"
"533","野蠻獵殺戰裝","4","0","0","28","13193","0","1","5","60200","6950","0"
"534","野蠻獵殺戰裝","4","0","0","28","2015","533","1","5","60200","7050","0"
"535","野蠻獵殺戰裝","4","0","0","28","13145","533","1","5","60200","7200","0"
"536","萊拉克巡者戰裝","4","0","0","29","13193","0","1","5","60001","6700","0"
"537","萊拉克巡者戰裝","4","0","0","29","2015","536","1","5","60001","6850","0"
"538","萊拉克巡者戰裝","4","0","0","29","13145","536","1","5","60001","7000","0"
"539","不懈崗哨戰裝","4","0","0","30","13193","0","1","4","50400","5400","0"
"540","不懈崗哨戰裝","4","0","0","30","13145","539","1","4","50400","5660","0"
"541","不懈崗哨戰裝","4","0","0","30","1641","539","1","4","50400","5280","0"
"542","薩烏洛克巡者戰裝","4","0","0","10","13193","0","1","4","50200","5220","0"
"543","薩烏洛克巡者戰裝","4","0","0","10","1641","542","1","4","50200","5020","0"
"544","薩烏洛克巡者戰裝","4","0","0","10","2015","542","1","4","50200","5350","0"
"545","揚古殺手戰裝","4","0","0","31","13193","0","1","4","50003","4960","0"
"546","揚古殺手戰裝","4","0","0","31","1641","545","1","4","50003","4830","0"
"547","揚古殺手戰裝","4","0","0","31","2015","545","1","4","50003","5090","0"
"548","碎裂深淵戰裝","2048","0","0","49","0","0","1","6","70001","8400","0"
"549","幻夢之林衣飾","1024","0","0","49","0","0","1","6","70001","8400","0"
"550","死亡領主的戰甲","32","0","0","49","0","0","1","6","70001","8400","0"
"551","誓言之爪戰服","1024","0","0","28","13193","0","1","5","60200","6950","0"
"552","誓言之爪戰服","1024","0","0","28","2015","551","1","5","60200","7050","0"
"553","誓言之爪戰服","1024","0","0","28","13145","551","1","5","60200","7200","0"
"554","活木戰裝","1024","0","0","29","13193","0","1","5","60001","6700","0"
"555","活木戰裝","1024","0","0","29","2015","554","1","5","60001","6850","0"
"556","活木戰裝","1024","0","0","29","13145","554","1","5","60001","7000","0"
"557","破碎之谷法衣","1024","0","0","30","13193","0","1","4","50400","5400","0"
"558","破碎之谷法衣","1024","0","0","30","13145","557","1","4","50400","5660","0"
"559","破碎之谷法衣","1024","0","0","30","1641","557","1","4","50400","5280","0"
"560","鬼煞森林法衣","1024","0","0","10","13193","0","1","4","50200","5220","0"
"561","鬼煞森林法衣","1024","0","0","10","2015","560","1","4","50200","5350","0"
"562","鬼煞森林法衣","1024","0","0","10","1641","560","1","4","50200","5020","0"
"563","恆春法衣","1024","0","0","31","13193","0","1","4","50003","4960","0"
"564","恆春法衣","1024","0","0","31","2015","563","1","4","50003","5090","0"
"565","恆春法衣","1024","0","0","31","1641","563","1","4","50003","4830","0"
"566","惡魔凝視護甲","32","0","0","28","13193","0","1","5","60200","6950","0"
"567","惡魔凝視護甲","32","0","0","28","2015","566","1","5","60200","7050","0"
"568","惡魔凝視護甲","32","0","0","28","13145","566","1","5","60200","7200","0"
"569","巨魔顱骨鎧甲戰裝","32","0","0","29","13193","0","1","5","60001","6700","0"
"570","巨魔顱骨鎧甲戰裝","32","0","0","29","2015","569","1","5","60001","6850","0"
"571","巨魔顱骨鎧甲戰裝","32","0","0","29","13145","569","1","5","60001","7000","0"
"572","獨眼巨人之懼戰甲","32","0","0","30","13193","0","1","4","50400","5400","0"
"573","獨眼巨人之懼戰甲","32","0","0","30","13145","572","1","4","50400","5660","0"
"574","獨眼巨人之懼戰甲","32","0","0","30","1641","572","1","4","50400","5280","0"
"575","盡噬深淵戰甲","32","0","0","10","13193","0","1","4","50200","5220","0"
"576","盡噬深淵戰甲","32","0","0","10","1641","575","1","4","50200","5020","0"
"577","盡噬深淵戰甲","32","0","0","10","2015","575","1","4","50200","5350","0"
"578","失落墓穴鎧甲","32","0","0","31","13193","0","1","4","50003","4960","0"
"579","失落墓穴鎧甲","32","0","0","31","1641","578","1","4","50003","4830","0"
"580","失落墓穴鎧甲","32","0","0","31","2015","578","1","4","50003","5090","0"
"581","魔煙衣飾","400","0","0","54","1641","0","1","5","60200","6850","0"
"582","鋼鐵毛皮裝束","3592","0","0","54","1641","0","1","5","60200","6850","0"
"583","怨噬護甲","68","0","0","54","1641","0","1","5","60200","6850","0"
"584","降魔者戰甲","35","0","0","54","1641","0","1","5","60200","6850","0"
"586","暗影之擊和雷霆之擊","4","46823","1","0","0","0","1","0","0","750","0"
"587","暗影之擊和雷霆之擊","0","46824","1","0","0","0","1","0","0","2320","0"
"588","絕命鬥士鎧甲護甲","1","46527","16","17","13301","0","1","3","40300","3900","0"
"589","絕命鬥士鎧甲護甲","1","0","18","17","3859","588","1","3","40300","3902","0"
"590","絕命鬥士魔織護甲","256","46525","16","17","13301","0","1","3","40300","3900","0"
"591","絕命鬥士魔織護甲","256","0","18","17","3859","590","1","3","40300","3902","0"
"592","絕命鬥士環甲護甲","64","46528","16","17","13301","0","1","3","40300","3900","0"
"593","絕命鬥士環甲護甲","64","0","18","17","3859","592","1","3","40300","3902","0"
"594","絕命鬥士皮甲護甲","8","46526","16","17","13301","0","1","3","40300","3900","0"
"595","絕命鬥士皮甲護甲","8","0","18","17","3859","594","1","3","40300","3902","0"
"596","絕命鬥士綴鱗護甲","2","46530","16","17","13301","0","1","3","40300","3900","0"
"597","絕命鬥士綴鱗護甲","2","0","18","17","3859","596","1","3","40300","3902","0"
"598","絕命鬥士絲質護甲","128","46531","16","17","13301","0","1","3","40300","3900","0"
"599","絕命鬥士絲質護甲","128","0","18","17","3859","598","1","3","40300","3902","0"
"600","絕命鬥士鍊甲護甲","4","46355","16","17","13301","0","1","3","40300","3900","0"
"601","絕命鬥士鍊甲護甲","4","0","18","17","3859","600","1","3","40300","3902","0"
"602","絕命鬥士龍皮護甲","1024","46523","16","17","13301","0","1","3","40300","3900","0"
"603","絕命鬥士龍皮護甲","1024","0","18","17","3859","602","1","3","40300","3902","0"
"604","絕命鬥士懼鎧護甲","32","46524","16","17","13301","0","1","3","40300","3900","0"
"605","絕命鬥士懼鎧護甲","32","0","18","17","3859","604","1","3","40300","3902","0"
"606","殘酷鬥士鎧甲護甲","1","46549","16","18","13301","0","1","3","40200","3710","0"
"607","殘酷鬥士鎧甲護甲","1","0","18","18","3859","606","1","3","40200","3712","0"
"608","殘酷鬥士魔織護甲","256","46547","16","18","13301","0","1","3","40200","3710","0"
"609","殘酷鬥士魔織護甲","256","0","18","18","3859","608","1","3","40200","3712","0"
"610","殘酷鬥士環甲護甲","64","46550","16","18","13301","0","1","3","40200","3710","0"
"611","殘酷鬥士環甲護甲","64","0","18","18","3859","610","1","3","40200","3712","0"
"612","殘酷鬥士緞質護甲","16","46551","16","18","13301","0","1","3","40200","3710","0"
"613","殘酷鬥士皮甲護甲","8","0","18","18","3859","615","1","3","40200","3712","0"
"614","殘酷鬥士緞質護甲","16","0","18","18","3859","612","1","3","40200","3712","0"
"615","殘酷鬥士皮甲護甲","8","46548","16","18","13301","0","1","3","40200","3710","0"
"616","殘酷鬥士綴鱗護甲","2","46552","16","18","13301","0","1","3","40200","3710","0"
"617","殘酷鬥士綴鱗護甲","2","0","18","18","3859","616","1","3","40200","3712","0"
"618","殘酷鬥士絲質護甲","128","46553","16","18","13301","0","1","3","40200","3710","0"
"619","殘酷鬥士絲質護甲","128","0","18","18","3859","618","1","3","40200","3712","0"
"620","殘酷鬥士鍊甲護甲","4","46544","16","18","13301","0","1","3","40200","3710","0"
"621","殘酷鬥士鍊甲護甲","4","0","18","18","3859","620","1","3","40200","3712","0"
"622","殘酷鬥士龍皮護甲","1024","46545","16","18","13301","0","1","3","40200","3710","0"
"623","殘酷鬥士龍皮護甲","1024","0","18","18","3859","622","1","3","40200","3712","0"
"624","殘酷鬥士懼鎧護甲","32","46546","16","18","13301","0","1","3","40200","3710","0"
"625","殘酷鬥士懼鎧護甲","32","0","18","18","3859","624","1","3","40200","3712","0"
"626","兇惡鬥士鎧甲護甲","1","46538","16","19","13301","0","1","3","40000","3520","0"
"627","兇惡鬥士鎧甲護甲","1","0","18","19","3859","626","1","3","40000","3522","0"
"628","兇惡鬥士魔織護甲","256","46536","16","19","13301","0","1","3","40000","3520","0"
"629","兇惡鬥士魔織護甲","256","0","18","19","3859","628","1","3","40000","3522","0"
"630","靈行者的戰衣","64","0","0","32","13193","0","1","3","40300","3970","0"
"631","巨像龍甲戰裝","1","0","0","32","2015","649","1","3","40300","4100","0"
"632","靈行者的戰衣","64","0","0","32","1641","630","1","3","40300","3840","0"
"633","火山戰衣","64","0","0","33","13193","0","1","3","40200","3780","0"
"634","火山戰衣","64","0","0","33","2015","633","1","3","40200","3910","0"
"635","狂怒元素戰衣","64","0","0","34","13193","0","1","3","40000","3590","0"
"636","狂怒元素戰衣","64","0","0","34","2015","635","1","3","40200","3720","0"
"637","冰霜女巫戰衣","64","0","0","35","13293","0","1","2","30300","2510","0"
"638","冰霜女巫戰衣","64","0","0","35","13291","637","1","2","30300","2640","0"
"639","冰霜女巫戰衣","64","0","0","35","13292","637","1","2","30300","2770","0"
"640","諾柏多的裝束","64","0","4","36","13293","0","1","2","30200","2320","0"
"641","索爾的裝束","64","0","8","36","13293","0","1","2","30200","2320","0"
"642","悍勇碎界者戰衣","64","0","0","37","13293","0","1","2","30100","2190","0"
"643","征服者碎界者戰衣","64","0","0","37","13291","642","1","2","30100","2260","0"
"644","英雄碎地者戰衣","64","0","0","38","13293","0","1","2","30001","2000","0"
"645","悍勇碎地者戰衣","64","0","0","38","13291","644","1","2","30001","2130","0"
"649","巨像龍甲戰裝","1","0","0","32","13193","0","1","3","40300","3970","0"
"650","巨像龍甲戰裝","1","0","0","32","1641","649","1","3","40300","3840","0"
"651","熔火巨人戰甲","1","0","0","33","13193","0","1","3","40200","3780","0"
"652","熔火巨人戰甲","1","0","0","33","2015","651","1","3","40200","3910","0"
"653","土靈戰甲","1","0","0","34","13193","0","1","3","40000","3590","0"
"654","土靈戰甲","1","0","0","34","2015","653","1","3","40200","3720","0"
"655","依米亞領主戰裝","1","0","0","35","13293","0","1","2","30300","2510","0"
"656","沐聖依米亞領主戰裝","1","0","0","35","13291","655","1","2","30300","2640","0"
"657","地獄吼的戰裝","1","0","8","36","13293","0","1","2","30200","2320","0"
"658","烏瑞恩的戰裝","1","0","4","36","13293","0","1","2","30200","2320","0"
"659","悍勇破陣戰裝","1","0","0","37","13293","0","1","2","30100","2190","0"
"660","征服者破陣戰裝","1","0","0","37","13291","659","1","2","30100","2260","0"
"661","英雄無畏戰裝","1","0","0","38","13293","0","1","2","30001","2000","0"
"662","悍勇無畏戰裝","1","0","0","38","13291","661","1","2","30001","2130","0"
"663","靈行者的戰衣","64","0","0","32","2015","630","1","3","40300","4100","0"
"664","無面罩氅法衣","256","0","0","32","13193","0","1","3","40300","3970","0"
"665","無面罩氅法衣","256","0","0","32","1641","664","1","3","40300","3840","0"
"666","無面罩氅法衣","256","0","0","32","2015","664","1","3","40300","4100","0"
"667","禍蛛之燃套裝","256","0","0","33","13193","0","1","3","40200","3780","0"
"668","禍蛛之燃套裝","256","0","0","33","2015","667","1","3","40200","3910","0"
"669","暗影之焰戰衣","256","0","0","34","13193","0","1","3","40000","3590","0"
"670","暗影之焰戰衣","256","0","0","34","2015","669","1","3","40200","3720","0"
"671","黑暗巫會戰衣","256","0","0","35","13293","0","1","2","30300","2510","0"
"672","沐聖黑暗巫會戰衣","256","0","0","35","13291","671","1","2","30300","2640","0"
"673","沐聖黑暗巫會戰衣","256","0","0","35","13292","671","1","2","30300","2770","0"
"674","科爾蘇加德的戰衣","256","0","4","36","13293","0","1","2","30200","2320","0"
"675","古爾丹的戰衣","256","0","8","36","13293","0","1","2","30200","2320","0"
"676","悍勇死亡使者裝束","256","0","0","37","13293","0","1","2","30100","2190","0"
"677","征服者死亡使者裝束","256","0","0","37","13291","676","1","2","30100","2260","0"
"678","英雄瘟疫之心裝束","256","0","0","38","13293","0","1","2","30001","2000","0"
"679","悍勇瘟疫之心裝束","256","0","0","38","13291","678","1","2","30001","2130","0"
"680","黑色長牙戰織","8","0","0","32","13193","0","1","3","40300","3970","0"
"681","黑色長牙戰織","8","0","0","32","1641","680","1","3","40300","3840","0"
"682","黑色長牙戰織","8","0","0","32","2015","680","1","3","40300","4100","0"
"683","黑暗鳳凰套裝","8","0","0","33","13193","0","1","3","40200","3780","0"
"684","黑暗鳳凰套裝","8","0","0","33","2015","683","1","3","40200","3910","0"
"685","風舞者戰衣","8","0","0","34","13193","0","1","3","40000","3590","0"
"686","風舞者戰衣","8","0","0","34","2015","685","1","3","40200","3720","0"
"687","影刃戰裝","8","0","0","35","13293","0","1","2","30300","2510","0"
"688","沐聖影刃戰裝","8","0","0","35","13291","687","1","2","30300","2640","0"
"689","沐聖影刃戰裝","8","0","0","35","13292","687","1","2","30300","2770","0"
"690","范克里夫的戰裝","8","0","4","36","13293","0","1","2","30200","2320","0"
"691","迦羅娜的戰裝","8","0","8","36","13293","0","1","2","30200","2320","0"
"692","悍勇懼刃戰裝","8","0","0","37","13293","0","1","2","30100","2190","0"
"693","征服者懼刃戰裝","8","0","0","37","13291","692","1","2","30100","2260","0"
"694","英雄骨鐮戰裝","8","0","0","38","13293","0","1","2","30001","2000","0"
"695","悍勇骨鐮戰裝","8","0","0","38","13291","694","1","2","30001","2130","0"
"696","榮耀輻光戰甲","2","0","0","32","13193","0","1","3","40300","3970","0"
"697","榮耀輻光戰甲","2","0","0","32","1641","696","1","3","40300","3840","0"
"698","榮耀輻光戰甲","2","0","0","32","2015","696","1","3","40300","4100","0"
"699","炎祭戰甲","2","0","0","33","13193","0","1","3","40200","3780","0"
"700","炎祭戰甲","2","0","0","33","2015","699","1","3","40200","3910","0"
"701","強化藍寶石戰甲","2","0","0","34","13193","0","1","3","40000","3590","0"
"702","強化藍寶石戰甲","2","0","0","34","2015","701","1","3","40200","3720","0"
"703","光誓鎧甲","2","0","0","35","13293","0","1","2","30300","2510","0"
"704","沐聖光誓鎧甲","2","0","0","35","13291","703","1","2","30300","2640","0"
"705","沐聖光誓鎧甲","2","0","0","35","13292","703","1","2","30300","2770","0"
"706","圖拉揚的鎧甲","2","0","4","36","13293","0","1","2","30200","2320","0"
"707","莉雅德倫的鎧甲","2","0","8","36","13293","0","1","2","30200","2320","0"
"708","悍勇神禦鎧甲","2","0","0","37","13293","0","1","2","30100","2190","0"
"709","征服者神禦鎧甲","2","0","0","37","13291","708","1","2","30100","2260","0"
"710","英雄救贖鎧甲","2","0","0","38","13293","0","1","2","30001","2000","0"
"711","悍勇救贖鎧甲","2","0","0","38","13291","710","1","2","30001","2130","0"
"712","時間領主戰衣","128","0","0","32","13193","0","1","3","40300","3970","0"
"713","時間領主戰衣","128","0","0","32","1641","712","1","3","40300","3840","0"
"714","時間領主戰衣","128","0","0","32","2015","712","1","3","40300","4100","0"
"715","焚焰火鷹長袍","128","0","0","33","13193","0","1","3","40200","3780","0"
"716","焚焰火鷹長袍","128","0","0","33","2015","715","1","3","40200","3910","0"
