Id,Name,ParentUiMapId,Flags,System,Type,LevelRangeMin,LevelRangeMax,BountySetId,BountyDisplayLocation,VisibilityPlayerConditionId,HelpTextPosition,BkgAtlasId
"416","塵泥沼澤","70","0","0","6","0","0","0","0","0","0","0"
"417","科特魔古神廟","390","0","0","6","0","0","0","0","0","0","0"
"418","喀撒朗蠻荒","424","6","0","3","0","0","0","0","0","0","59"
"419","歐古戴遺蹟","418","0","0","5","0","0","0","0","0","0","0"
"420","歐古戴遺蹟","418","0","0","5","0","0","0","0","0","0","0"
"421","歐古戴遺蹟","418","0","0","5","0","0","0","0","0","0","0"
"422","悚然荒野","424","6","0","3","0","0","0","0","0","0","62"
"423","碎銀礦坑","224","0","0","4","0","0","0","0","0","0","0"
"424","潘達利亞","947","0","0","2","0","0","0","0","0","0","657"
"425","北郡","37","0","0","3","0","0","0","0","0","0","0"
"426","回音山礦坑","37","0","0","5","0","0","0","0","0","0","0"
"427","寒脊山谷","27","0","0","6","0","0","0","0","0","0","0"
"428","霜鬃小屋","27","0","0","5","0","0","0","0","0","0","0"
"429","玉蛟寺","371","0","0","4","0","0","0","0","0","0","0"
"430","玉蛟寺","371","0","0","4","0","0","0","0","0","0","0"
"431","血色大廳","18","0","0","4","0","0","0","0","0","0","0"
"432","血色大廳","18","0","0","4","0","0","0","0","0","0","0"
"433","朦朧天梯","424","6","0","3","0","0","0","0","0","0","975"
"434","上古通道","379","0","0","5","0","0","0","0","0","0","0"
"435","血色修道院","18","0","0","4","0","0","0","0","0","0","0"
"436","血色修道院","18","0","0","4","0","0","0","0","0","0","0"
"437","落陽關","390","0","0","4","0","0","0","0","0","0","0"
"438","落陽關","390","0","0","4","0","0","0","0","0","0","0"
"439","風暴烈酒酒坊","376","0","0","4","0","0","0","0","0","0","0"
"440","風暴烈酒酒坊","376","0","0","4","0","0","0","0","0","0","0"
"441","風暴烈酒酒坊","376","0","0","4","0","0","0","0","0","0","0"
"442","風暴烈酒酒坊","376","0","0","4","0","0","0","0","0","0","0"
"443","影潘僧院","379","0","0","4","0","0","0","0","0","0","0"
"444","影潘僧院","443","0","0","4","0","0","0","0","0","0","0"
"445","影潘僧院","443","0","0","4","0","0","0","0","0","0","0"
"446","影潘僧院","443","0","0","4","0","0","0","0","0","0","0"
"447","雷電佳釀","371","0","0","6","0","0","0","0","0","0","0"
"448","翠玉林","371","0","0","6","0","0","0","0","0","0","0"
"449","科特魔古神廟","390","0","0","6","0","0","0","0","0","0","0"
"450","仰加印古","418","0","0","6","0","0","0","0","0","0","0"
"451","襲擊贊斐斯","422","0","0","6","0","0","0","0","0","0","0"
"452","酒月節","379","0","0","6","0","0","0","0","0","0","0"
"453","魔古山宮","390","0","0","4","0","0","0","0","0","0","0"
"454","魔古山宮","390","0","0","4","0","0","0","0","0","0","0"
"455","魔古山宮","390","0","0","4","0","0","0","0","0","0","0"
"456","豐泉台","433","0","0","6","0","0","0","0","0","0","0"
"457","圍攻怒兆寺","388","0","0","4","0","0","0","0","0","0","0"
"458","圍攻怒兆寺","457","0","0","4","0","0","0","0","0","0","0"
"459","圍攻怒兆寺","457","0","0","4","0","0","0","0","0","0","0"
"460","幽影谷","57","6","0","3","0","0","0","0","0","0","0"
"461","試煉谷","1","6","0","3","0","0","0","0","0","0","0"
"462","納拉其營地","7","6","0","3","0","0","0","0","0","0","0"
"463","回音群島","1","6","0","3","0","0","0","0","0","0","0"
"464","惡鱗山洞","1","0","0","5","0","0","0","0","0","0","0"
"465","喪鐘鎮","18","6","0","3","0","0","0","0","0","0","0"
"466","夜行蜘蛛洞穴","18","0","0","5","0","0","0","0","0","0","0"
"467","逐日者之島","94","6","0","3","0","0","0","0","0","0","0"
"468","安曼谷","97","6","0","3","0","0","0","0","0","0","0"
"469","新地精區","27","6","0","3","0","0","0","0","0","0","0"
"470","霜鬃要塞","27","0","0","5","0","0","0","0","0","0","0"
"471","魔古山寶庫","390","0","0","4","0","0","0","0","0","0","0"
"472","魔古山寶庫","390","0","0","4","0","0","0","0","0","0","0"
"473","魔古山寶庫","390","0","0","4","0","0","0","0","0","0","0"
"474","恐懼之心","422","0","0","4","0","0","0","0","0","0","0"
"475","恐懼之心","422","0","0","4","0","0","0","0","0","0","0"
"476","通靈學院","22","0","0","4","0","0","0","0","0","0","0"
"477","通靈學院","22","0","0","4","0","0","0","0","0","0","0"
"478","通靈學院","22","0","0","4","0","0","0","0","0","0","0"
"479","通靈學院","22","0","0","4","0","0","0","0","0","0","0"
"480","試煉場","379","0","0","4","0","0","0","0","0","0","0"
"481","遺忘諸王墓穴","379","0","0","4","0","0","0","0","0","0","0"
"482","遺忘諸王墓穴","379","0","0","4","0","0","0","0","0","0","0"
"483","塵泥沼澤","70","0","0","6","0","0","0","0","0","0","0"
"486","喀撒朗蠻荒","418","0","0","6","0","0","0","0","0","0","0"
"487","耐心試煉","418","0","0","6","0","0","0","0","0","0","0"
"488","暗箭難防","433","0","0","6","0","0","0","0","0","0","0"
"489","暗箭難防","379","0","0","4","0","0","0","0","0","0","0"
"490","黑暗神廟","104","0","0","4","0","0","0","0","0","0","0"
"491","黑暗神廟","490","0","0","4","0","0","0","0","0","0","0"
"492","黑暗神廟","490","0","0","4","0","0","0","0","0","0","0"
"493","黑暗神廟","490","0","0","4","0","0","0","0","0","0","0"
"494","黑暗神廟","490","0","0","4","0","0","0","0","0","0","0"
"495","黑暗神廟","490","0","0","4","0","0","0","0","0","0","0"
"496","黑暗神廟","490","0","0","4","0","0","0","0","0","0","0"
"497","黑暗神廟","490","0","0","4","0","0","0","0","0","0","0"
"498","喀撒朗蠻荒","418","0","0","6","0","0","0","0","0","0","0"
"499","礦道地鐵","84","0","0","4","0","0","0","0","0","0","0"
"500","礦道地鐵","84","0","0","4","0","0","0","0","0","0","0"
"501","達拉然","13","0","0","4","0","0","0","0","0","0","0"
"502","達拉然","13","0","0","4","0","0","0","0","0","0","0"
"503","鬥陣競技場","85","0","0","4","0","0","0","0","0","0","0"
"504","雷王島","424","6","0","3","0","0","0","0","0","0","167"
"505","電光礦脈","504","0","0","5","0","0","0","0","0","0","0"
"506","天驕寶庫","504","0","0","5","0","0","0","0","0","0","0"
"507","巨獸島","424","6","0","3","0","0","0","0","0","0","168"
"508","雷霆王座","504","0","0","4","0","0","0","0","0","0","0"
"509","雷霆王座","504","0","0","4","0","0","0","0","0","0","0"
"510","雷霆王座","504","0","0","4","0","0","0","0","0","0","0"
"511","雷霆王座","504","0","0","4","0","0","0","0","0","0","0"
"512","雷霆王座","504","0","0","4","0","0","0","0","0","0","0"
"513","雷霆王座","504","0","0","4","0","0","0","0","0","0","0"
"514","雷霆王座","504","0","0","4","0","0","0","0","0","0","0"
"515","雷霆王座","504","0","0","4","0","0","0","0","0","0","0"
"516","雷王島","424","2","0","6","0","0","0","0","0","0","0"
"517","電光礦脈","516","0","0","5","0","0","0","0","0","0","0"
"518","雷王城塞","504","0","0","4","0","0","0","0","0","0","0"
"519","深風峽谷","376","0","0","6","0","0","0","0","0","0","0"
"520","恆春谷","390","0","0","6","0","0","0","0","0","0","0"
"521","恆春谷","390","0","0","4","0","0","0","0","0","0","0"
"522","怒焰之秘","85","0","0","4","0","0","0","0","0","0","0"
"523","丹莫洛","27","0","0","6","0","0","0","0","0","0","0"
"524","怒海之戰","12","0","0","6","0","0","0","0","0","0","0"
"525","霜火峰","572","6","0","3","0","0","0","0","0","0","64"
"526","特加爾的巢穴","525","0","0","5","0","0","0","0","0","0","0"
"527","特加爾的巢穴","525","0","0","5","0","0","0","0","0","0","0"
"528","特加爾的巢穴","525","0","0","5","0","0","0","0","0","0","0"
"529","特加爾的巢穴","525","0","0","5","0","0","0","0","0","0","0"
"530","格羅姆加","525","0","0","5","0","0","0","0","0","0","0"
"531","葛魯洛克的洞穴","525","0","0","5","0","0","0","0","0","0","0"
"532","葛魯洛克的洞穴","525","0","0","5","0","0","0","0","0","0","0"
"533","落雪秘境","525","0","0","5","0","0","0","0","0","0","0"
"534","塔南森林","572","6","0","3","0","0","0","0","0","0","176"
"535","塔拉多爾","572","6","0","3","0","0","0","0","0","0","66"
"536","聖光之墓","535","0","0","5","0","0","0","0","0","0","0"
"537","靈魂之墓","535","0","0","5","0","0","0","0","0","0","0"
"538","失陷的骨窖","535","0","0","5","0","0","0","0","0","0","0"
"539","影月谷","572","6","0","3","0","0","0","0","0","0","63"
"540","血棘洞穴","539","0","0","5","0","0","0","0","0","0","0"
"541","秘密洞穴","539","0","0","5","0","0","0","0","0","0","0"
"542","阿拉卡山","572","6","0","3","0","0","0","0","0","0","67"
"543","格古隆德","572","6","0","3","0","0","0","0","0","0","65"
"544","茉艾拉堡壘","543","0","0","5","0","0","0","0","0","0","0"
"545","茉艾拉堡壘","543","0","0","5","0","0","0","0","0","0","0"
"546","怒之裂口","543","0","0","5","0","0","0","0","0","0","0"
"547","怒之裂口","543","0","0","5","0","0","0","0","0","0","0"
"548","峭羽爐口","543","0","0","5","0","0","0","0","0","0","0"
"549","峭羽爐口","543","0","0","5","0","0","0","0","0","0","0"
"550","納葛蘭","572","6","0","3","0","0","0","0","0","0","68"
"551","宗師會所","550","0","0","5","0","0","0","0","0","0","0"
"552","石壁峽谷","550","0","0","5","0","0","0","0","0","0","0"
"553","歐夏剛","550","0","0","5","0","0","0","0","0","0","0"
"554","永恆之島","424","6","0","3","0","0","0","0","0","0","169"
"555","失落靈魂洞穴","554","0","0","5","0","0","0","0","0","0","0"
"556","圍攻奧格瑪","390","0","0","4","0","0","0","0","0","0","0"
"557","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"558","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"559","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"560","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"561","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"562","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"563","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"564","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"565","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"566","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"567","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"568","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"569","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"570","圍攻奧格瑪","556","0","0","4","0","0","0","0","0","0","0"
"571","天尊武道會","554","0","0","6","0","0","0","0","0","0","0"
"572","德拉諾","946","0","0","2","0","0","0","0","0","0","828"
"573","血槌熔渣礦場","525","0","0","4","0","0","0","0","0","0","0"
"574","影月墓地","539","0","0","4","0","0","0","0","0","0","0"
"575","影月墓地","539","0","0","4","0","0","0","0","0","0","0"
"576","影月墓地","539","0","0","4","0","0","0","0","0","0","0"
"577","塔南森林","572","0","0","6","0","0","0","0","0","0","0"
"578","晦影石窟","577","0","0","5","0","0","0","0","0","0","0"
"579","落月挖掘場","582","0","0","5","0","0","0","0","0","0","0"
"580","落月挖掘場","582","0","0","5","0","0","0","0","0","0","0"
"581","落月挖掘場","582","0","0","5","0","0","0","0","0","0","0"
"582","落月之地","539","13","0","6","0","0","64895","0","0","0","0"
"585","霜牆礦坑","590","0","0","5","0","0","0","0","0","0","0"
"586","霜牆礦坑","590","0","0","5","0","0","0","0","0","0","0"
"587","霜牆礦坑","590","0","0","5","0","0","0","0","0","0","0"
"588","艾斯蘭","572","0","0","3","0","0","0","0","0","0","0"
"589","艾斯蘭礦坑","588","0","0","5","0","0","0","0","0","0","0"
"590","霜牆要塞","525","13","0","6","0","0","64896","0","0","0","0"
"593","奧齊頓","535","0","0","4","0","0","0","0","0","0","0"
"594","撒塔斯城","535","0","0","6","0","0","0","0","0","0","0"
"595","鋼鐵碼頭","543","0","0","4","0","0","0","0","0","0","0"
"596","黑石鑄造場","543","0","0","4","0","0","0","0","0","0","0"
"597","黑石鑄造場","543","0","0","4","0","0","0","0","0","0","0"
"598","黑石鑄造場","543","0","0","4","0","0","0","0","0","0","0"
"599","黑石鑄造場","543","0","0","4","0","0","0","0","0","0","0"
"600","黑石鑄造場","543","0","0","4","0","0","0","0","0","0","0"
"601","擎天峰","542","0","0","4","0","0","0","0","0","0","0"
"602","擎天峰","542","0","0","4","0","0","0","0","0","0","0"
"606","恐軌車站","543","0","0","4","0","0","0","0","0","0","0"
"607","恐軌車站","543","0","0","4","0","0","0","0","0","0","0"
"608","恐軌車站","543","0","0","4","0","0","0","0","0","0","0"
"609","恐軌車站","543","0","0","4","0","0","0","0","0","0","0"
"610","天槌","550","0","0","4","0","0","0","0","0","0","0"
"611","天槌","610","0","0","4","0","0","0","0","0","0","0"
"612","天槌","610","0","0","4","0","0","0","0","0","0","0"
"613","天槌","610","0","0","4","0","0","0","0","0","0","0"
"614","天槌","610","0","0","4","0","0","0","0","0","0","0"
"615","天槌","610","0","0","4","0","0","0","0","0","0","0"
"616","黑石塔上層","36","0","0","4","0","0","0","0","0","0","0"
"617","黑石塔上層","36","0","0","4","0","0","0","0","0","0","0"
"618","黑石塔上層","36","0","0","4","0","0","0","0","0","0","0"
"619","破碎群島","947","0","0","2","0","1","0","0","0","0","829"
"620","永茂林","543","0","0","4","0","0","0","0","0","0","0"
"621","永茂林","620","0","0","4","0","0","0","0","0","0","0"
"622","風暴之盾","588","0","0","6","0","0","0","0","0","0","0"
"623","希爾斯布萊德丘陵(南海鎮與塔倫米爾)","25","0","0","6","0","0","0","0","0","0","0"
"624","戰爭之矛","588","0","0","6","0","0","0","0","0","0","0"
"626","達拉然","619","0","0","4","0","0","0","0","0","0","0"
"627","達拉然","619","32768","0","4","4","0","0","0","0","0","0"
"628","達拉然","619","0","0","4","0","0","0","0","0","0","0"
"629","達拉然","619","0","0","4","0","0","0","0","0","0","0"
"630","艾蘇納","619","6","0","3","4","1","0","0","0","0","331"
"631","納薩拉斯學院","630","0","0","5","0","0","0","0","0","0","0"
"632","歐宣諾海灣","630","0","0","5","0","0","0","0","0","0","0"
"633","千燈神廟","630","0","0","5","0","0","0","0","0","0","0"
"634","斯鐸海姆","619","6","0","3","4","1","0","0","0","0","334"
"635","盾息之島","634","0","0","5","0","0","0","0","0","0","0"
"636","雷鱗洞穴","634","0","0","5","0","0","0","0","0","0","0"
"637","索林尼爾避難所","634","0","0","5","0","0","0","0","0","0","0"
"638","索林尼爾避難所","634","0","0","5","0","0","0","0","0","0","0"
"639","阿格拉瑪寶庫","634","0","0","5","0","0","0","0","0","0","0"
"640","埃伊爾之殿","634","0","0","5","0","0","0","0","0","0","0"
"641","維爾薩拉","619","6","0","3","4","1","0","0","0","0","332"
"642","暗獄","641","0","0","5","0","0","0","0","0","0","0"
"643","眠者獸穴","641","0","0","5","0","0","0","0","0","0","0"
"644","眠者獸穴","641","0","0","5","0","0","0","0","0","0","0"
"645","扭曲虛空","619","0","0","6","0","5","0","0","0","0","0"
"646","破碎海岸","619","6","0","3","4","1","0","0","0","0","336"
"647","亞榭洛：黯黑堡","619","0","0","5","0","0","0","0","0","0","0"
"648","亞榭洛：黯黑堡","619","0","0","5","0","0","0","0","0","0","0"
"649","黑爾海姆","634","0","0","6","0","0","0","0","0","0","0"
"650","高嶺","619","6","0","3","4","1","0","0","0","0","333"
"651","啃石營地","650","0","0","5","0","0","0","0","0","0","0"
"652","雷霆圖騰","650","0","0","5","0","0","0","0","0","0","0"
"653","血煉洞窟","650","0","0","5","0","0","0","0","0","0","0"
"654","泥鼻洞穴","650","0","0","5","0","0","0","0","0","0","0"
"655","活泉洞穴","650","0","0","5","0","0","0","0","0","0","0"
"656","活泉洞穴","650","0","0","5","0","0","0","0","0","0","0"
"657","胡恩之路","650","0","0","5","0","0","0","0","0","0","0"
"658","胡恩之路","650","0","0","5","0","0","0","0","0","0","0"
"659","石暗岩洞","650","0","0","5","0","0","0","0","0","0","0"
"660","魔化圖騰洞穴","650","0","0","5","0","0","0","0","0","0","0"
"661","地獄火堡壘","534","0","0","4","0","0","0","0","0","0","0"
"662","地獄火堡壘","661","0","0","4","0","0","0","0","0","0","0"
"663","地獄火堡壘","661","0","0","4","0","0","0","0","0","0","0"
"664","地獄火堡壘","661","0","0","4","0","0","0","0","0","0","0"
"665","地獄火堡壘","661","0","0","4","0","0","0","0","0","0","0"
"666","地獄火堡壘","661","0","0","4","0","0","0","0","0","0","0"
"667","地獄火堡壘","661","0","0","4","0","0","0","0","0","0","0"
"668","地獄火堡壘","661","0","0","4","0","0","0","0","0","0","0"
"669","地獄火堡壘","661","0","0","4","0","0","0","0","0","0","0"
"670","地獄火堡壘","661","0","0","4","0","0","0","0","0","0","0"
"671","納夏爾海灣","619","0","0","6","0","0","0","0","0","0","0"
"672","馬爾頓，碎裂深淵","619","0","0","6","0","0","0","0","0","0","699"
"673","隱密谷地","672","0","0","5","0","0","0","0","0","0","0"
"674","靈魂引擎","672","0","0","5","0","0","0","0","0","0","0"
"675","靈魂引擎","672","0","0","5","0","0","0","0","0","0","0"
"676","破碎海岸","619","2","0","6","0","0","0","0","0","0","0"
"677","看守者鐵獄","630","64","0","4","0","0","0","0","0","0","0"
"678","看守者鐵獄","630","64","0","4","0","0","0","0","0","0","0"
"679","看守者鐵獄","630","64","0","4","0","0","0","0","0","0","0"
"680","蘇拉瑪爾","619","6","0","3","4","3","0","0","0","0","335"
"681","幽暗地窖","680","0","0","5","0","0","0","0","0","0","0"
"682","魔魂堡","680","0","0","5","0","0","0","0","0","0","0"
"683","幽暗地窖","680","0","0","5","0","0","0","0","0","0","0"
"684","破碎之處","680","0","0","5","0","0","0","0","0","0","0"
"685","破碎之處","680","0","0","5","0","0","0","0","0","0","0"
"686","艾洛爾善","680","0","0","5","0","0","0","0","0","0","0"
"687","克爾巴洛","680","0","0","5","0","0","0","0","0","0","0"
"688","亞諾拉脈能站","680","0","0","5","0","0","0","0","0","0","0"
"689","月落脈能站","680","0","0","5","0","0","0","0","0","0","0"
"690","艾瑟納爾脈能站","680","0","0","5","0","0","0","0","0","0","0"
"691","涅爾工坊","680","0","0","5","0","0","0","0","0","0","0"
"692","法拉納爾拱道","680","0","0","5","0","0","0","0","0","0","0"
"693","法拉納爾拱道","680","0","0","5","0","0","0","0","0","0","0"
"694","獄喉淺灘","619","4130","0","6","0","0","0","0","0","0","0"
"695","擎天堡","619","64","0","4","0","0","0","0","0","0","0"
"696","斯鐸海姆","619","0","0","6","0","0","0","0","0","0","334"
"697","艾薩拉","76","0","0","6","0","0","0","0","0","0","0"
"698","冰冠城塞","118","64","0","4","0","0","0","0","0","0","0"
"699","冰冠城塞","118","64","0","4","0","0","0","0","0","0","0"
"700","冰冠城塞","118","64","0","4","0","0","0","0","0","0","0"
"701","冰冠城塞","118","64","0","4","0","0","0","0","0","0","0"
"702","虛空之光神殿","619","64","0","4","0","0","0","0","0","0","0"
"703","英靈殿","634","64","0","4","0","5","0","0","0","0","0"
"704","英靈殿","703","64","0","4","0","0","0","0","0","0","0"
"705","英靈殿","703","64","0","4","0","0","0","0","0","0","0"
"706","獄喉山崖","634","64","0","4","0","5","0","0","0","0","0"
"707","獄喉山崖","706","64","0","4","0","0","0","0","0","0","0"
"708","獄喉山崖","706","64","0","4","0","0","0","0","0","0","0"
"709","漂流島","619","0","0","6","0","0","0","0","0","0","80"
"710","看守者鐵獄","630","64","0","4","0","0","0","0","0","0","0"
"711","看守者鐵獄","630","64","0","4","0","0","0","0","0","0","0"
"712","看守者鐵獄","630","64","0","4","0","0","0","0","0","0","0"
"713","艾薩拉之眼","630","64","0","6","0","5","0","0","0","0","0"
"714","尼斯卡拉","619","0","0","6","0","0","0","0","0","0","0"
"715","翡翠夢途","747","0","0","6","0","0","0","0","0","0","0"
"716","天空之牆","249","64","0","4","0","0","0","0","0","0","0"
"717","懼痕裂隙","619","0","0","6","0","0","0","0","0","0","0"
"718","懼痕裂隙","619","0","0","6","0","0","0","0","0","0","0"
"719","馬爾頓，碎裂深淵","619","64","0","4","0","0","0","0","0","0","0"
"720","馬爾頓，碎裂深淵","719","64","0","4","0","0","0","0","0","0","0"
"721","馬爾頓，碎裂深淵","719","64","0","4","0","0","0","0","0","0","0"
"723","紫羅蘭堡","627","64","0","4","0","0","0","0","0","0","0"
"725","大漩渦","948","0","0","6","0","0","0","0","0","0","0"
"726","大漩渦","619","0","0","6","0","0","0","0","0","0","54"
"728","豐泉台","433","0","0","6","0","0","0","0","0","0","0"
"729","破碎深淵","207","0","0","5","0","0","0","0","0","0","0"
"731","奈薩里奧巢穴","650","64","0","6","0","5","0","0","0","0","0"
"732","紫羅蘭堡","627","64","0","4","0","0","0","0","0","0","0"
"733","暗心灌木林","641","64","0","6","0","5","0","0","0","0","0"
"734","守護者殿堂","627","64","0","4","0","0","0","0","0","0","0"
"735","守護者殿堂","627","64","0","4","0","0","0","0","0","0","0"
"736","異界","114","64","0","4","0","0","0","0","0","0","0"
"737","漩渦尖塔","249","64","0","4","0","0","0","0","0","0","0"
"738","火源之界","198","0","0","6","0","0","0","0","0","0","0"
"739","神獵廳","650","0","0","3","4","0","42890","0","0","0","0"
"740","影血城塞","619","64","0","4","0","0","0","0","0","0","0"
"741","影血城塞","619","64","0","4","0","0","0","0","0","0","0"
"742","深淵之喉","204","64","0","4","0","0","0","0","0","0","0"
"743","深淵之喉","204","64","0","4","0","0","0","0","0","0","0"
"744","奧杜亞","120","64","0","4","0","0","0","0","0","0","0"
"745","奧杜亞","120","64","0","4","0","0","0","0","0","0","0"
"746","奧杜亞","120","64","0","4","0","0","0","0","0","0","0"
"747","幻夢之林","641","0","0","6","0","0","35351","0","0","0","0"
"748","尼斯卡拉","619","0","0","6","0","0","0","0","0","0","0"
"749","幽暗地道","680","64","0","4","0","0","0","0","0","0","0"
"750","雷霆圖騰","650","0","0","6","0","0","0","0","0","0","0"
"751","玄鴉堡","641","64","0","4","0","0","0","0","0","0","0"
"752","玄鴉堡","641","64","0","4","0","0","0","0","0","0","0"
"753","玄鴉堡","641","64","0","4","0","0","0","0","0","0","0"
"754","玄鴉堡","641","64","0","4","0","0","0","0","0","0","0"
"755","玄鴉堡","641","64","0","4","0","0","0","0","0","0","0"
"756","玄鴉堡","641","64","0","4","0","0","0","0","0","0","0"
"757","厄索克巢穴","116","0","0","6","0","0","0","0","0","0","0"
"758","薄暮嶼","641","0","0","6","0","0","0","0","0","0","0"
"759","黑暗神廟","104","64","0","4","0","0","0","0","0","0","0"
"760","瑪洛尼的夢魘","198","0","0","6","0","0","0","0","0","0","0"
"761","眾星之廷","680","64","0","4","0","5","0","0","0","0","0"
"762","眾星之廷","761","64","0","4","0","0","0","0","0","0","0"
"763","眾星之廷","761","64","0","4","0","0","0","0","0","0","0"
"764","暗夜堡","680","64","0","4","0","0","0","0","0","0","0"
"765","暗夜堡","680","64","0","4","0","0","0","0","0","0","0"
"766","暗夜堡","680","64","0","4","0","0","0","0","0","0","0"
"767","暗夜堡","680","64","0","4","0","0","0","0","0","0","0"
"768","暗夜堡","680","64","0","4","0","0","0","0","0","0","0"
"769","暗夜堡","680","64","0","4","0","0","0","0","0","0","0"
"770","暗夜堡","680","64","0","4","0","0","0","0","0","0","0"
"771","暗夜堡","680","64","0","4","0","0","0","0","0","0","0"
"772","暗夜堡","680","64","0","4","0","0","0","0","0","0","0"
"773","托巴拉德","13","0","0","6","0","0","0","0","0","0","0"
"774","托巴拉德","244","64","0","4","0","0","0","0","0","0","0"
"775","艾克索達","12","0","0","6","0","0","0","0","0","0","0"
"776","藍謎島","12","2","0","6","0","0","0","0","0","0","0"
"777","翡翠夢魘","641","64","0","4","0","0","0","0","0","0","0"
"778","翡翠夢魘","641","64","0","4","0","0","0","0","0","0","0"
"779","翡翠夢魘","641","64","0","4","0","0","0","0","0","0","0"
"780","翡翠夢魘","641","64","0","4","0","0","0","0","0","0","0"
"781","翡翠夢魘","641","64","0","4","0","0","0","0","0","0","0"
"782","翡翠夢魘","12","64","0","4","0","0","0","0","0","0","0"
"783","翡翠夢魘","13","64","0","4","0","0","0","0","0","0","0"
"784","翡翠夢魘","13","64","0","4","0","0","0","0","0","0","0"
"785","翡翠夢魘","12","64","0","4","0","0","0","0","0","0","0"
"786","翡翠夢魘","641","64","0","4","0","0","0","0","0","0","0"
"787","翡翠夢魘","641","64","0","4","0","0","0","0","0","0","0"
"788","翡翠夢魘","641","64","0","4","0","0","0","0","0","0","0"
"789","翡翠夢魘","641","64","0","4","0","0","0","0","0","0","0"
"790","艾薩拉之眼","619","2","0","3","4","1","0","0","0","0","484"
"791","玉蛟寺","371","64","0","4","0","0","0","0","0","0","0"
"792","玉蛟寺","371","64","0","4","0","0","0","0","0","0","0"
"793","玄鴉堡","641","0","0","6","0","0","0","0","0","0","0"
"794","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"795","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"796","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"797","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"798","幽暗地道","680","64","0","4","0","0","0","0","0","0","0"
"799","奧核之眼","114","0","0","6","0","0","0","0","0","0","0"
"800","奧核之眼","114","64","0","4","0","0","0","0","0","0","0"
"801","奧核之眼","114","64","0","4","0","0","0","0","0","0","0"
"802","奧核之眼","114","64","0","4","0","0","0","0","0","0","0"
"803","奧核之眼","114","64","0","4","0","0","0","0","0","0","0"
"804","血色修道院","18","64","0","4","0","0","0","0","0","0","0"
"805","血色修道院","18","64","0","4","0","0","0","0","0","0","0"
"806","勇氣試煉","634","64","0","4","0","0","0","0","0","0","0"
"807","勇氣試煉","806","64","0","4","0","0","0","0","0","0","0"
"808","勇氣試煉","806","64","0","4","0","0","0","0","0","0","0"
"809","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"810","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"811","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"812","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"813","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"814","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"815","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"816","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"817","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"818","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"819","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"820","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"821","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"822","卡拉贊","42","64","0","4","0","0","0","0","0","0","0"
"823","薩倫之淵","118","0","0","6","0","0","0","0","0","0","0"
"824","島嶼","947","0","0","6","0","0","0","0","0","0","0"
"825","哀嚎洞穴","10","64","0","4","0","0","0","0","0","0","0"
"826","血圖騰洞穴","650","64","0","4","0","0","0","0","0","0","0"
"827","斯坦索姆","22","64","0","4","0","0","0","0","0","0","0"
"828","永恆之眼","114","64","0","4","0","0","0","0","0","0","0"
"829","英靈殿","634","64","0","4","0","0","0","0","0","0","0"
"830","克庫恩","905","6","0","3","4","1","0","0","0","0","337"
"831","梵迪卡爾","830","0","0","5","0","0","0","0","0","0","0"
"832","梵迪卡爾","830","0","0","5","0","0","0","0","0","0","0"
"833","納斯拉薩斯塔","830","0","0","5","0","0","0","0","0","0","0"
"834","寒脊山谷","27","0","0","6","0","0","0","0","0","0","0"
"835","死亡礦坑","52","64","0","4","0","0","0","0","0","0","0"
"836","死亡礦坑","52","64","0","4","0","0","0","0","0","0","0"
"837","阿拉希盆地","14","0","0","6","0","0","0","0","0","0","0"
