Id,SourceText,ItemId,Flags,SourceTypeEnum
"388","|cFFFFD200商人：|r加里莎‧日露|n|cFFFFD200區域：|r暗月島","126931","0","2"
"389","|cFFFFD200寶藏：|r奧秘魔典|n|cFFFFD200區域：|r塔南森林","127670","0","0"
"390","|cFFFFD200寶藏：|r地獄火珠寶|n|cFFFFD200區域：|r塔南森林","127668","0","0"
"391","|cFFFFD200任務：|r大掃除|n|cFFFFD200區域：|r阿拉卡山|n|n|cFFFFD200任務：|r不在你的軍隊中|n|cFFFFD200區域：|r阿拉卡山","119001","0","1"
"392","|cFFFFD200商人：|r緹菲‧阱簧、蓋亞達‧金鏈|n|cFFFFD200區域：|r要塞","127695","0","2"
"393","|cFFFFD200商人：|r緹菲‧阱簧、蓋亞達‧金鏈|n|cFFFFD200區域：|r要塞","127696","0","2"
"394","|cFFFFD200商人：|r緹菲‧阱簧、蓋亞達‧金鏈|n|cFFFFD200區域：|r要塞","127707","0","2"
"395","|cFFFFD200寶藏：|r完美的花朵|n|cFFFFD200區域：|r塔南森林","127766","0","0"
"396","|cFFFFD200寶藏：|r奇怪的綠色水果|n|cFFFFD200區域：|r塔南森林","127394","0","-1"
"398","|cFFFFD200寶藏：|r炫光魔棒|n|cFFFFD200區域：|r塔南森林","127859","0","0"
"399","|cFFFFD200商人：|r商人艾蘭達|n|cFFFFD200區域：|r落月之地|n|cFFFFD200花費：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200商人：|r商人達拉克|n|cFFFFD200區域：|r霜牆要塞|n|cFFFFD200花費：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","127864","0","2"
"400","|cFFFFD200掉落：|r鐵鬚船長|n|cFFFFD200區域：|r塔南森林","127659","0","0"
"401","|cFFFFD200掉落：|r落棘|n|cFFFFD200區域：|r塔南森林","127652","0","0"
"402","|cFFFFD200掉落：|r血月殘渣|n|cFFFFD200區域：|r塔南森林","127666","0","0"
"403","|cFFFFD200要塞任務：|r燃刃大劍師","128310","0","0"
"404","|cFFFFD200世界事件：|r兒童週|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n","69896","0","6"
"405","|cFFFFD200NPC：|r史寇勒|n|cFFFFD200區域：|r塔南森林|n","128328","0","4"
"406","|cFFFFD200成就：|r正港荒野飆客：黃金|n|cFFFFD200類別：|r暗月馬戲團","122121","0","5"
"408","|cFFFFD200商人：|r暗影獵手丹傑|n|cFFFFD200區域：|r塔南森林|n|cFFFFD200陣營：|r沃金獵頭者 - 崇敬|n|cFFFFD200花費：|r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","128471","4","2"
"409","|cFFFFD200商人：|r復仇者克列索斯|n|cFFFFD200區域：|r塔南森林|n|cFFFFD200陣營：|r預言者之手 - 崇敬|n|cFFFFD200花費：|r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","128462","4","2"
"410","|cFFFFD200專業技能：|r附魔","128536","0","3"
"411","|cFFFFD200商人：|r吉瓦斯‧葛萊蓋特|n|cFFFFD200區域：|r暗月島","97994","0","2"
"412","|cFFFFD200世界事件：|r冬幕節|n|n","108635","0","6"
"413","|cFFFFD200掉落：|r史麥辛‧葛拉布|n|cFFFFD200區域：|r塔南森林","108634","0","0"
"415","|cFFFFD200掉落：|r岡達爾|n|cFFFFD200區域：|r塔南森林","108633","0","0"
"416","|cFFFFD200世界事件：|r冬幕節|n","108632","0","6"
"417","|cFFFFD200掉落：|r杜拉昆|n|cFFFFD200區域：|r塔南森林","108631","0","0"
"418","|cFFFFD200掉落：|r哈瓦克|n|cFFFFD200區域：|r崑萊峰","86573","0","0"
"420","|cFFFFD200世界事件：|r冬幕節|n","128776","0","6"
"421","|cFFFFD200世界事件：|r萬鬼節|n","128794","0","6"
"422","|cFFFFD200世界事件：|r萬鬼節|n","128807","0","6"
"425","|cFFFFD200掉落：|r高階祭司伊卡贊|n|cFFFFD200區域：|r塔南森林","122117","0","0"
"428","|cFFFFD200寶藏：|r搶來的血之谷寶藏|n|cFFFFD200區域：|r塔南森林","127709","0","0"
"429","|cFFFFD200成就：|r馴服全世界|n|cFFFFD200類別：|r寵物對戰","92738","0","-1"
"431","|cFFFFD200商人：|r庫普瑞|n|cFFFFD200區域：|r撒塔斯|n","129926","0","-1"
"432","|cFFFFD200商人：|r奧辛恩|n|cFFFFD200區域：|r達拉然","129938","0","-1"
"433","|cFFFFD200商人：|r奧辛恩|n|cFFFFD200區域：|r達拉然","129952","0","-1"
"434","|cFFFFD200專業技能：|r製皮","129956","0","3"
"435","|cFFFFD200商人：|r杰佩托‧樂吱|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","129057","0","2"
"436","|cFFFFD200商人：|r庫普瑞|n|cFFFFD200區域：|r撒塔斯城|n|cFFFFD200花費：|r500|TInterface\Icons\pvecurrency-justice.BLP:0|t","129929","0","2"
"437","|cFFFFD200商人：|r戰爭法師卡斯琳|n|cFFFFD200區域：|r破碎海岸|n|cFFFFD200陣營：|r軍團之殞部隊 - 崇敬|n|cFFFFD200花費：|r1500|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h","130199","4","2"
"438","|cFFFFD200寶藏：|r藏寶箱|n|cFFFFD200區域：|r維爾薩拉","130194","2","-1"
"439","|cFFFFD200寶藏：|r無人看守的薊葉寶藏|n|cFFFFD200區域：|r維爾薩拉","130147","0","0"
"440","|cFFFFD200寶藏：|r薛斗的箱子","129055","0","0"
"441","|cFFFFD200任務：|r偽裝大師|n|cFFFFD200區域：|r斯鐸海姆","129093","0","1"
"442","|cFFFFD200掉落：|r黑蹄|n|cFFFFD200區域：|r四風峽|n|n|cFFFFD200掉落：|r歐朵守燭者|n|cFFFFD200區域：|r永恆之島","86565","0","-1"
"443","","129111","2","-1"
"444","|cFFFFD200商人：|r琪雅特克|n|cFFFFD200區域：|r奧格瑪 / 暴風城","133511","0","2"
"445","|cFFFFD200商人：|r琪雅特克|n|cFFFFD200區域：|r奧格瑪 / 暴風城","133542","0","-1"
"446","|cFFFFD200商人：|r蘭莎‧灰羽|n|cFFFFD200區域：|r高嶺|n|cFFFFD200陣營：|r高嶺部族 - 崇敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","131812","4","2"
"447","|cFFFFD200區域：|r高嶺","131811","0","-1"
"448","|cFFFFD200促銷活動|r","93672","2","-1"
"449","|cFFFFD200任務：|r艾維娜的要求|n|cFFFFD200區域：|r要塞旅店","119093","0","0"
"451","|cFFFFD200掉落：|r『疾雲』艾崙|n|cFFFFD200區域：|r恆春谷","86590","0","0"
"452","|cFFFFD200掉落：|r『獵潮者』山恩|n|cFFFFD200區域：|r恆春谷","86582","0","0"
"453","|cFFFFD200寶藏：|r水下寶藏|n|cFFFFD200區域：|r維爾薩拉","134024","0","0"
"454","|cFFFFD200掉落：|r沙利斯戰爭斥候|n|cFFFFD200區域：|r四風峽","86583","0","0"
"455","|cFFFFD200專業技能：|r考古學","64488","0","3"
"456","|cFFFFD200掉落：|r『枯索者』卡提克|n|cFFFFD200區域：|r恆春谷","134023","0","0"
"457","|cFFFFD200掉落：|r賈洛克|n|cFFFFD200區域：|r悚然荒野","86578","0","0"
"458","|cFFFFD200掉落：|r巴潤|n|cFFFFD200區域：|r影月谷|n|n","113540","0","0"
"459","|cFFFFD200寶藏：|r工頭的午餐盒|n|cFFFFD200區域：|r塔拉多爾","116120","0","0"
"460","|cFFFFD200任務：|r賽納里奧的擔憂|n|cFFFFD200區域：|r要塞旅店","118935","0","-1"
"461","|cFFFFD200寶藏：|r血之谷蘑菇桶|n|cFFFFD200區域：|r塔南森林","128223","0","-1"
"462","|cFFFFD200掉落：|r頭目南納斯|n|cFFFFD200區域：|r恆春谷","86594","0","0"
"463","|cFFFFD200任務：|r繁殖的源頭|n|cFFFFD200區域：|r四風峽","88375","0","1"
"464","|cFFFFD200專業技能：|r考古學","89614","0","3"
"465","|cFFFFD200成就：|r高等教育|n|cFFFFD200類別：|r一般","43824","0","5"
"466","|cFFFFD200任務：|r古樹的遺產|n|cFFFFD200區域：|r要塞鋸木廠","115506","0","0"
"467","|cFFFFD200商人：|r演講者固蘭|n|cFFFFD200區域：|r永恆之島","102467","0","2"
"468","|cFFFFD200掉落：|r 『神諭者』尼索斯|n|cFFFFD200區域：|r崑萊峰|n|n|cFFFFD200掉落：|r巨型龜怒殼|n|cFFFFD200掉落：|r查蘭|n|cFFFFD200區域：|r永恆之島|n","86584","0","0"
"469","|cFFFFD200掉落：|r真理|n|cFFFFD200區域：|r影月谷","113543","0","-1"
"470","|cFFFFD200掉落：|r歐朵斯高階祭司|n|cFFFFD200區域：|r永恆之島","104329","0","0"
"471","|cFFFFD200促銷活動|r","54452","2","-1"
"472","|cFFFFD200商人：|r德瑞克‧奧茨|n|cFFFFD200商人：|r米森希|n|cFFFFD200區域：|r達拉然|n|n|cFFFFD200商人：|r莫菈‧迷霧行者|n|cFFFFD200區域：|r寒冰皇冠|n","134020","0","2"
"473","|cFFFFD200專業技能：|r工程學(490)","60854","2","3"
"474","|cFFFFD200專業技能：|r工程學(600)","87214","2","3"
"475","|cFFFFD200專業技能：|r工程學","111821","2","3"
"476","|cFFFFD200專業技能：|r工程學(425)","40768","2","3"
"477","|cFFFFD200專業技能：|r工程學(435)","48933","2","3"
"478","|cFFFFD200專業技能：|r工程學(570)","87215","2","3"
"479","|cFFFFD200專業技能：|r工程學","112059","2","3"
"480","|cFFFFD200專業技能：|r工程學","18986","2","3"
"481","|cFFFFD200專業技能：|r工程學","30544","2","3"
"482","|cFFFFD200專業技能：|r工程學","18984","2","3"
"483","|cFFFFD200專業技能：|r工程學","30542","2","3"
"484","|cFFFFD200專業技能：|r工程學(500)","40727","2","3"
"485","|cFFFFD200掉落：|r鬼影熊貓人漁夫|n|cFFFFD200專業技能：|r釣魚|n","85973","2","0"
"486","|cFFFFD200商人：|r納特‧帕格|n|cFFFFD200區域：|r喀撒朗蠻荒|n|cFFFFD200陣營：|r釣手隊 - 崇敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","85500","6","2"
"487","|cFFFFD200掉落：|r卡洛斯大爺|n|cFFFFD200區域：|r希爾斯布萊德丘陵舊址","134019","0","0"
"488","|cFFFFD200掉落：|r伯吉‧黑心|n|cFFFFD200區域：|r瓦許伊爾|n","134022","0","0"
"489","|cFFFFD200任務：|r回去找主管！|n|cFFFFD200區域：|r虛空風暴","134021","0","1"
"490","|cFFFFD200任務：|r閃亮的獎勵|n|cFFFFD200區域：|r荊棘谷海角","133997","0","-1"
"491","|cFFFFD200任務：|r打開牠們的眼睛|n|cFFFFD200區域：|r費伍德森林","133998","0","1"
"492","|cFFFFD200商人：|r喬納森‧史蒂文斯|n|cFFFFD200商人：|r莫茲戴夫|n|cFFFFD200區域：|r要塞|n","122298","0","2"
"493","|cFFFFD200掉落：|r萊沃許|n|cFFFFD200區域：|r影月谷","113542","0","0"
"494","|cFFFFD200掉落：|r踐踏者克里格|n|cFFFFD200區域：|r格古隆德","118224","0","0"
"495","|cFFFFD200掉落：|r微光之翼|n|cFFFFD200區域：|r塔拉多爾","116113","0","0"
"496","|cFFFFD200掉落：|r『懦弱的』吉博列特|n|cFFFFD200區域：|r霜火峰","119180","0","0"
"497","|cFFFFD200任務：|r沙場點兵|n|cFFFFD200區域：|r螳螂荒原","95567","0","1"
"498","|cFFFFD200任務：|r沙場點兵|n|cFFFFD200區域：|r螳螂荒原","95568","0","1"
"499","|cFFFFD200掉落：|r小鬼召喚師瓦勒莎|n|cFFFFD200區域：|r塔南森林","127655","0","0"
"500","|cFFFFD200寶藏：|r瘋狂酋長的顱骨|n|cFFFFD200區域：|r塔南森林","127669","0","0"
"501","|cFFFFD200商人：|r希莉絲‧芭爾頓n|n|cFFFFD200區域：|r泰洛卡森林|n|cFFFFD200花費：|r5000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","134007","0","2"
"502","|cFFFFD200商人：|r希莉絲‧芭爾頓n|n|cFFFFD200區域：|r泰洛卡森林|n|cFFFFD200花費：|r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","134004","0","2"
"503","|cFFFFD200寶藏：|r中型藏寶箱|n|cFFFFD200區域：|r維爾薩拉","130169","0","0"
"504","|cFFFFD200商人：|r馬林‧刃翼|n|cFFFFD200區域：|r艾蘇納|n|cFFFFD200陣營：|r看守者 - 尊敬|n|cFFFFD200花費：|r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","130157","4","2"
"505","|cFFFFD200商人：|r西爾維亞‧鹿角|n|cFFFFD200區域：|r維爾薩拉|n|cFFFFD200陣營：|r織夢者 - 友善|n|cFFFFD200花費：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","130158","4","2"
"506","|cFFFFD200掉落：|r席爾曦|n|cFFFFD200區域：|r維爾薩拉","130171","0","0"
"507","|cFFFFD200商人：|r西爾維亞‧鹿角|n|cFFFFD200區域：|r維爾薩拉|n|cFFFFD200陣營：|r織夢者 - 尊敬|n|cFFFFD200花費：|r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","130170","4","2"
"508","|cFFFFD200商人：|r馬林‧刃翼|n|cFFFFD200區域：|r艾蘇納|n|cFFFFD200陣營：|r看守者 - 尊敬|n|cFFFFD200花費：|r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","130191","4","2"
"509","|cFFFFD200商人：|r西爾維亞‧鹿角|n|cFFFFD200區域：|r維爾薩拉|n|cFFFFD200陣營：|r織夢者 - 崇敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","130232","4","2"
"510","|cFFFFD200掉落：|r亨利|n|cFFFFD200區域：|r維爾薩拉","130214","0","0"
"511","|cFFFFD200寶藏：|r藏寶箱|n|cFFFFD200區域：|r維爾薩拉","130249","2","0"
"512","|cFFFFD200掉落：|r白浪颱風|n|cFFFFD200區域：|r斯鐸海姆","129045","2","0"
"513","|cFFFFD200寶藏：|r藏寶箱|n|cFFFFD200區域：|r斯鐸海姆","129165","0","0"
"514","|cFFFFD200商人：|r布芮妮|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","37460","0","-1"
"515","|cFFFFD200商人：|r布芮妮|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","44820","0","-1"
"516","|cFFFFD200掉落：|r寵物補給袋|n|cFFFFD200來源：|r戰寵馴獸大師|n","89139","0","0"
"520","|cFFFFD200任務：|r腐化研究|n|cFFFFD200專業技能：|r考古學|n|n","131724","0","1"
"521","","136849","2","-1"
"522","","136846","2","-1"
"525","","136927","2","-1"
"526","","136855","2","-1"
"527","","136928","2","-1"
"528","","136934","2","-1"
"529","","136935","2","-1"
"530","","136937","2","-1"
"531","|cFFFFD200專業技能：|r銘文學","129211","0","3"
"532","|cFFFFD200商人：|r伊朵拉‧莫爾海德|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","137294","2","-1"
"533","|cFFFFD200專業技能：|r製皮","129958","0","3"
"534","|cFFFFD200專業技能：|r製皮","129960","0","3"
"535","|cFFFFD200專業技能：|r製皮","129961","0","3"
"536","|cFFFFD200商人：|r杰佩托‧樂吱|n|cFFFFD200花費：|r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","137663","0","-1"
"537","|cFFFFD200商人：|r布米‧斯巴克斯|n|cFFFFD200區域：|r暗月島","138202","0","2"
"538","|cFFFFD200世界事件：|r海盜節|n|cFFFFD200掉落：|r老伊瑞|n","138415","0","6"
"539","","138490","2","-1"
"540","|cFFFFD200任務：|r飢火難遏|n|cFFFFD200區域：|r艾蘇納|n|n|cFFFFD200任務：|r飢火難遏|n|cFFFFD200區域：|r艾蘇納","138876","0","1"
"541","|cFFFFD200任務：|r人要衣裝|n|cFFFFD200區域：|r艾蘇納","138873","0","1"
"542","|cFFFFD200商人：|r復仇者努倫|n|cFFFFD200區域：|r暴風之盾|n|cFFFFD200陣營：|r主教議會 - 尊敬|n|cFFFFD200花費：|r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","115472","4","2"
"543","|cFFFFD200商人：|r佛里迪斯‧法隆|n|cFFFFD200區域：|r艾蘇納|n|cFFFFD200陣營：|r法隆迪斯廷衛 - 尊敬|n|cFFFFD200花費：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","129279","4","2"
"544","|cFFFFD200商人：|r瓦德瑪‧探風者|n|cFFFFD200區域：|r斯鐸海姆|n|cFFFFD200陣營：|r華爾拉亞 - 崇敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","129149","4","2"
"545","|cFFFFD200世界事件：|r冬幕節","139337","0","6"
"546","|cFFFFD200世界事件：|r冬幕節|n","128636","0","6"
"547","|cFFFFD200專業技能：|r珠寶設計","130254","0","3"
"548","|cFFFFD200商人：|r布隆|n|cFFFFD200區域：|r杜洛塔|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t|n|n|cFFFFD200商人：|r凱蘭‧唐納修|n|cFFFFD200區域：|r丹莫洛|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t","138900","0","2"
"549","|cFFFFD200成就：|r猛禽後裔|n|cFFFFD200區域：|r高嶺|n","139773","0","0"
"550","|cFFFFD200職業大廳：|r無冕者寶庫","139587","0","-1"
"551","|cFFFFD200職業大廳：|r擎天堡榮耀競技場","140160","0","-1"
"552","|cFFFFD200商人：|r德雷穆斯|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r1000|TINTERFACE\ICONS\ACHIEVEMENT_GUILDPERK_HONORABLEMENTION.BLP:0|t","140231","0","2"
"553","|cFFFFD200商人：|r瘋狂商人|n","140309","0","2"
"554","|cFFFFD200掉落：|r驚懼滲透者|n","140363","0","0"
"557","|cFFFFD200商人：|r蘭莎‧灰羽|n|cFFFFD200區域：|r高嶺|n|cFFFFD200陣營：|r高嶺部族 - 友善|n|cFFFFD200花費：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","131814","4","2"
"558","|cFFFFD200掉落：|r世界生物","134831","0","0"
"559","|cFFFFD200商人：|r首席秘法師薩莉瑟拉|n|cFFFFD200區域：|r蘇拉瑪爾|n|cFFFFD200陣營：|r夜落精靈 - 崇敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","140325","4","2"
"560","|cFFFFD200商人：|r首席秘法師薩莉瑟拉|n|cFFFFD200區域：|r蘇拉瑪爾|n|cFFFFD200陣營：|r夜落精靈 - 尊敬|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","140324","4","2"
"561","|cFFFFD200專業技能：|r工程學","132518","0","3"
"562","|cFFFFD200商人：|r禮物店老闆|n|cFFFFD200區域：|r蘇拉瑪爾","130151","0","2"
"563","|cFFFFD200寶藏：|r大漩渦之箱|n|cFFFFD200區域：|r大漩渦","140632","2","0"
"564","|cFFFFD200商人：|r『無恥薩滿』狡蹄|n|cFFFFD200區域：|r高嶺|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","140336","0","2"
"565","|cFFFFD200任務：|r這是合約的一部份！|n|cFFFFD200區域：|r艾蘇納","138878","0","1"
"566","|cFFFFD200掉落：|r『殘虐者』厄格洛夫族長|n|cFFFFD200區域：|r斯鐸海姆","129113","0","0"
"567","","140779","2","-1"
"568","|cFFFFD200寶藏：|r發光的法拉納爾藏寶箱|n|cFFFFD200區域：|r蘇拉瑪爾","140780","0","-1"
"569","|cFFFFD200專業技能：|r珠寶設計","130251","0","3"
"570","|cFFFFD200寶藏：|r藏寶箱|n|cFFFFD200區域：|r艾蘇納","122681","0","0"
"571","|cFFFFD200任務：|r朋友受困|n|cFFFFD200區域：|r蘇拉瑪爾","130209","0","1"
"572","|cFFFFD200掉落：|rPH|n","119211","2","0"
"573","|cFFFFD200專業技能：|r工程學","109167","0","3"
"574","|cFFFFD200寶藏：|r法拉納爾藏寶箱|n|cFFFFD200區域：|r蘇拉瑪爾","140786","0","-1"
"575","|cFFFFD200寶藏：|r發光的法拉納爾藏寶箱|n|cFFFFD200區域：|r蘇拉瑪爾","141297","0","-1"
"576","|cFFFFD200寶藏：|r發光的法拉納爾藏寶箱|n|cFFFFD200區域：|r蘇拉瑪爾","141300","2","-1"
"577","|cFFFFD200寶藏：|r發光的法拉納爾藏寶箱|n|cFFFFD200區域：|r蘇拉瑪爾","141298","0","-1"
"578","|cFFFFD200寶藏：|r發光的法拉納爾藏寶箱|n|cFFFFD200區域：|r蘇拉瑪爾","141301","0","-1"
"579","|cFFFFD200寶藏：|r發光的法拉納爾藏寶箱|n|cFFFFD200區域：|r蘇拉瑪爾","141306","0","-1"
"580","|cFFFFD200寶藏：|r發光的法拉納爾藏寶箱|n|cFFFFD200區域：|r蘇拉瑪爾","141299","0","-1"
"581","|cFFFFD200寶藏：|r發光的法拉納爾藏寶箱|n|cFFFFD200區域：|r蘇拉瑪爾","141296","0","-1"
"582","|cFFFFD200掉落：|r終極工程師歐米茄布|n","141331","2","0"
"584","|cFFFFD200任務：|r攻擊狼群|n|cFFFFD200區域：|r高嶺","131933","0","1"
"585","|cFFFFD200掉落：|r威嚴領角鹿|n|cFFFFD200區域：|r高嶺","131900","0","0"
"586","|cFFFFD200商人：|r仲夏節慶商人|n|cFFFFD200花費：|r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t","141649","0","6"
"587","|cFFFFD200任務：|r我們嘎莫啊的莫咕哇|n|cFFFFD200區域：|r蘇拉瑪爾","141879","0","1"
"588","|cFFFFD200掉落：|r捏刺|n|cFFFFD200區域：|r蘇拉瑪爾","140314","0","0"
"589","|cFFFFD200掉落：|r維維爾博士|n|cFFFFD200區域：|r塵泥沼澤","142265","0","0"
"590","|cFFFFD200世界事件：|r愛就在身邊|n|n|cFFFFD200商人：|r可愛商品商人(聯盟)|n|cFFFFD200地區：|r暴風城|n|cFFFFD200花費：|r270|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|n|n|cFFFFD200商人：|r可愛商品商人(部落)|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r270|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t","142341","0","6"
"593","|cFFFFD200任務：|r跟雪羽培養感情|n","142497","0","1"
"594","|cFFFFD200任務：|r跟銳爪培養感情|n","142496","0","1"
"595","|cFFFFD200任務：|r跟恐喙培養感情|n","142495","0","1"
"596","|cFFFFD200任務：|r跟嗜血培養感情|n","142494","0","1"
"597","|cFFFFD200掉落：|r破碎群島釣魚|n","142528","0","0"
"598","|cFFFFD200掉落：|r破碎群島釣魚","142529","0","0"
"599","|cFFFFD200掉落：|r破碎群島釣魚|n","142530","0","0"
"600","|cFFFFD200商人：|r咒術師瑪苟斯|n|cFFFFD200區域：|r達拉然|n|cFFFFD200陣營：|r咒術師瑪苟斯 - 友好|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t","142531","4","-1"
"601","|cFFFFD200商人：|r咒術師瑪苟斯|n|cFFFFD200區域：|r達拉然|n|cFFFFD200陣營：|r咒術師瑪苟斯 - 友好|n|cFFFFD200花費：|r100|Hitem:138777|h|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t|h","142532","4","-1"
"602","|cFFFFD200任務：|r接合黑影","142536","0","1"
"603","","143545","2","-1"
"604","|cFFFFD200掉落：|r暗夜堡|n|n|cFFFFD200寶藏：|r夜裔的禮物|n|cFFFFD200區域：|r暗夜堡","143544","0","0"
"605","|cFFFFD200事件：|r暗黑破壞神20週年紀念","143543","2","6"
"606","|cFFFFD200商人：|r瑟里歐斯|n|cFFFFD200區域：|r達拉然|n|cFFFFD200花費：|r50|TInterface\Icons\inv_misc_elvencoins.BLP:0|t","141862","0","2"
"607","|cFFFFD200商人：|r奧辛恩
|cFFFFD200區域：|r水晶之歌森林
|cFFFFD200花費：|r750|TInterface\Icons\pvecurrency-justice.BLP:0|t","129965","0","2"
"608","|cFFFFD200寶藏：|r仿生魔杖|n|cFFFFD200區域：|r達拉然","143534","2","-1"
"609","|cFFFFD200事件：|r暗黑破壞神20週年紀念","142542","2","6"
"610","|cFFFFD200掉落：|r破碎群島釣魚|n","143662","0","0"
"611","|cFFFFD200專業技能：|r剝皮|n|cFFFFD200任務：|r德拉寇納必須死|n|cFFFFD200區域：|r斯鐸海姆","130102","0","-1"
"612","|cFFFFD200任務：|r完成職業大廳劇情任務的破碎海岸部分。","143727","0","1"
"613","|cFFFFD200成就：|r魚人鰭遇記|n","143660","0","5"
"614","|cFFFFD200世界事件：|r新年節慶|n|n|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","143827","0","6"
"615","|cFFFFD200世界事件：|r新年節慶|n|n|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","143828","0","6"
"616","|cFFFFD200世界事件：|r新年節慶|n|n|cFFFFD200商人：|r法莉爾‧星歌|n|cFFFFD200區域：|r月光林地|n|cFFFFD200花費：|r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","143829","0","6"
"618","|cFFFFD200世界事件：|r愛就在身邊|n|n|cFFFFD200商人：|r可愛商品商人(聯盟)|n|cFFFFD200區域：|r暴風城|n|cFFFFD200花費：|r200|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|n|n|cFFFFD200商人：|r可愛商品商人(部落)|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r200|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t","144339","0","6"
"619","|cFFFFD200商人：|r織霧者小霞|n|cFFFFD200區域：|r永恆之島|n|cFFFFD200花費：|r500|Hcurrency:1166|h|TInterface\Icons\pvecurrency-justice.BLP:0|t|h","144393","0","2"
"621","|cFFFFD200商人：|r『水之守衛者』伊莉西亞|n|cFFFFD200區域：|r艾蘇納|n|cFFFFD200專業技能：|r釣魚|n|cFFFFD200聲望：|r『水之守衛者』伊莉西亞 - 最好的朋友|n","147308","0","2"
"622","|cFFFFD200商人：|r英普斯|n|cFFFFD200區域：|r破碎海岸|n|cFFFFD200專業技能：|r釣魚|n|cFFFFD200聲望：|r英普斯 - 最好的朋友","147312","0","2"
"623","|cFFFFD200商人：|r阿庫爾‧河角|n|cFFFFD200區域：|r高嶺|n|cFFFFD200專業技能：|r釣魚|n|cFFFFD200聲望：|r阿庫爾‧河角 - 最好的朋友","147310","0","2"
