Id,Name,SourceText,Description,MountTypeId,Flags,SourceTypeEnum,SourceSpellId,PlayerConditionId,MountFlyRideHeight,UiModelSceneId,MountSpecialRiderAnimKitId,MountSpecialSpellVisualKitId
"286","巨大黑色戰爭長毛象","|cFFFFD200掉落：|r首領掉落|n|cFFFFD200區域：|r亞夏梵穹殿","巨人原本運用這些龐大的戰爭長毛象來運送重型裝甲戰士，牠們可以輕鬆載運一位以上身材小於巨人的騎士。","230","4","0","61465","0","0","45","0","0"
"287","巨大黑色戰爭長毛象","|cFFFFD200掉落：|r首領掉落|n|cFFFFD200區域：|r亞夏梵穹殿","在極少見的情況下，某些戰爭長毛象一出生就比牠的同伴更強壯，也更容易馴服。這些長毛象會冠上「巨大」的稱號，在前線可以乘坐一位以上的騎士。","230","4","0","61467","0","0","45","0","0"
"288","巨大冰原長毛象","|cFFFFD200商人：|r立勒賀夫|n|cFFFFD200區域：|r風暴群山|n|cFFFFD200陣營：|r霍迪爾之子 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","在風暴群山那狹窄、冰霜覆蓋的小徑上，這些長毛象是冰巨人唯一能信任的坐騎，牠們可以攜帶大量貨物和好幾位騎士。","230","4","2","61469","0","0","45","0","0"
"289","巨大冰原長毛象","|cFFFFD200商人：|r立勒賀夫|n|cFFFFD200區域：|r風暴群山|n|cFFFFD200陣營：|r霍迪爾之子 - 崇拜|n|cFFFFD200花費：|r10000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","由於強風和雪崩，如果要冒險深入風暴群山，霍迪爾之子建議至少要有兩位同伴同行。","230","4","2","61470","0","0","45","0","0"
"291","藍色龍鷹","|cFFFFD200成就：|r堆積如山的坐騎|n|cFFFFD200類別：|r一般","龍鷹是目前所知最致命的掠食者。牠們在老遠就能發現獵物的蹤影、高速飛下，然後用雙爪和尖喙把牠撕碎。","248","132","5","61996","0","0","4","0","0"
"292","紅色龍鷹","|cFFFFD200成就：|r堆積如山的坐騎|n|cFFFFD200類別：|r一般","龍鷹是目前所知最致命的掠食者。牠們在老遠就能發現獵物的蹤影、高速飛下，然後用雙爪和尖喙把牠撕碎。","248","132","5","61997","0","0","4","0","0"
"293","黑色龍鷹坐騎","|cFFFFD200經典|r","對於想要用瘋狂而且少有的方式來周遊列國的旅人來說，這種品種的龍鷹十分炙手可熱。","248","192","2","62048","0","0","4","0","0"
"294","暴風城戰駒","|cFFFFD200商人：|r亞瑟‧弗路下士|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","雖然是在暴風城飼育，但這個品種在寒冰皇冠的寒天涷地裡展現出不尋常的天份。","230","0","2","63232","0","0","4","0","0"
"295","暗矛迅猛龍","|cFFFFD200商人：|r沙瑪巴|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","這個品種的迅猛龍原本是由德拉克瑞培養，但之後被北裂境的暗矛氏族再度馴化。","230","0","2","63635","0","0","4","0","0"
"296","鐵爐堡山羊","|cFFFFD200商人：|r德瑞克‧斑鬚|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","蠻錘實情核查員宣稱這種特別的山羊，是矮人們來到丹莫洛定居時首先馴服的品種。","230","0","2","63636","0","0","4","0","0"
"297","達納蘇斯夜刃豹","|cFFFFD200商人：|r魯克‧鷹拳|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","當夜精靈的坐騎死去時，按照傳統會由牠的騎士留下一根大牙做為紀念。","230","0","2","63637","0","0","4","0","0"
"298","諾姆瑞根機械陸行鳥","|cFFFFD200商人：|r瑞里‧軸螺|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","在你絕對肯定必須要到達某個地方時使用。- 瑞里‧軸螺","230","0","2","63638","0","0","4","0","0"
"299","艾克索達伊萊克","|cFFFFD200商人：|r艾芮希|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","每一頭艾克索達伊萊克都受到了歐蘿絲的儀式祝福，這位那魯隨著費倫和他的追隨者，一起從德拉諾旅行到艾澤拉斯。","230","0","2","63639","0","0","45","0","0"
"300","奧格瑪狼騎","|cFFFFD200商人：|r弗雷卡‧血斧|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","有一段時間，許多獸人會宣稱他們「餓的像個奧格瑪狼騎」。有些血精靈還在使用這個詞彙，只不過是諷刺性的用法。","230","0","2","63640","0","0","4","0","0"
"301","雷霆崖科多獸","|cFFFFD200商人：|r杜魯‧雷角|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","做為獸群中最強大的一份子，這種科多獸是莫高雷各種神奇生物的最佳代表，牠們四處踏行時就有如打雷一般。","230","0","2","63641","0","0","4","0","0"
"302","銀月城陸行鷹","|cFFFFD200商人：|r崔利斯‧晨日|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","所以，我才剛說今晚應該要吃雞肉，接下來我馬上就被那東西擊倒，看起來牠想嚐嚐我的眼珠是什麼味道。- 波索‧爆栓","230","0","2","63642","0","0","44","0","0"
"303","被遺忘者戰馬","|cFFFFD200商人：|r伊莉莎‧基里安|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","當殞落的英雄以不死的形式重生，他們的坐騎也會一同復甦。","230","0","2","63643","0","0","4","0","0"
"304","彌米倫之首","|cFFFFD200掉落：|r尤格薩倫|n|cFFFFD200區域：|r奧杜亞","古神尤格薩倫秘藏的一件泰坦工藝品。目前是全艾澤拉斯最大的機械地精腦袋。","248","128","0","63796","0","0","4","0","0"
"305","銀白角鷹獸","|cFFFFD200商人：|r聲望軍需官|n|cFFFFD200區域：|r銀白聯賽，寒冰皇冠|n|cFFFFD200花費：|r150|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|n","銀白角鷹獸只願意和最勇敢、飽經戰鬥洗禮的勇士為伍。","248","128","2","63844","0","0","4","0","0"
"306","鐵縛元龍","|cFFFFD200成就：|r奧杜亞團隊高手的榮耀|n|cFFFFD200類別：|r地城與團隊","牠的皮膚要比現今發現的黃銅還硬，不管是長劍或是長矛都無法傷其分毫。","248","128","5","63956","0","5.5","44","0","0"
"307","鏽蝕元龍","|cFFFFD200成就：|r奧杜亞團隊高手的榮耀|n|cFFFFD200類別：|r地城與團隊","這一隻雖然沒那麼耀眼，但還是個很棒的尋路小子。布萊恩‧銅鬚","248","128","-1","63963","0","5.5","44","0","0"
"308","藍色骷髏戰馬","|cFFFFD200經典|r","十分少見。在瑞文戴爾男爵統治了斯坦索姆之後，大部份都消失了。","230","64","2","64656","0","0","45","0","0"
"309","白色科多獸","|cFFFFD200商人：|r哈布‧爪蹄|n|cFFFFD200區域：|r莫高雷|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","「科多獸是我們人民生活的骨幹。只要有部落在的地方，不管是在貿易、建立聚落或戰爭上，你都可以看到這些強大的科多獸。」 - 哈布‧爪蹄","230","0","2","64657","0","0","4","0","0"
"310","黑狼","|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","咆哮聲在數里之外都還清晰可聞。","230","0","2","64658","0","0","4","0","0"
"311","毒皮暴掠龍","|cFFFFD200任務：|r一暝大一吋|n|cFFFFD200區域：|r安戈洛環形山","你把這個有鱗小東西從小養到大－莫維克一定會以你為傲。不過他還是會叫你去清理牠在角落留下的爛攤子。","230","4","1","64659","0","0","4","0","0"
"312","海龜","|cFFFFD200專業技能：|r釣魚|n","漁夫經常會抓到幼年的海龜；這些坐騎在水中要比在陸地上更加自在。","231","2192","3","64731","0","0","4","0","0"
"313","致命鬥士冰霜巨龍","|cFFFFD200經典|r","這些帶來毀滅的重生軀殼並不害怕死亡；牠們是來散播死亡的。","248","192","2","64927","0","0","4","0","0"
"314","黑色骷髏戰馬","|cFFFFD200商人：|r撒迦利亞‧普斯特|n|cFFFFD200區域：|r提里斯法林地|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","被遺忘者認為如果失去目標，就算是負重的野獸也會感受到不死之身所帶來的痛苦。","230","0","2","64977","0","0","4","0","0"
"317","狂烈鬥士冰霜巨龍","|cFFFFD200經典|r","某些艾澤拉斯上最強大的飛龍，在召喚之下跨過了生與死之間的界限，並以永恆的忠誠向新主人效忠。","248","192","2","65439","0","0","4","0","0"
"318","巨型紅色伊萊克","|cFFFFD200商人：|r艾芮希|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","第一頭紅色的小伊萊克是在艾克索達抵達艾澤拉斯之後生下來的，在此之前從未在納葛蘭發現。有些飼養者的理論是這種獨特的色系可能和蹂躪血謎島的輻射有關。","230","0","2","65637","0","0","45","0","0"
"319","迅捷月刃豹","|cFFFFD200商人：|r魯克‧鷹拳|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","許多夜精靈敬仰這種自傲的生物，因為牠們的閃亮外皮象徵著月之女神，伊露恩。","230","0","2","65638","0","0","4","0","0"
"320","迅捷紅色陸行鷹","|cFFFFD200商人：|r崔利斯‧晨日|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","你說被染色是什麼意思？噢，你說的是鳥。我們是用了一點點紅色來修飾。- 崔利斯‧晨日","230","0","2","65639","0","0","44","0","0"
"321","迅捷灰色戰駒","|cFFFFD200商人：|r亞瑟‧弗路下士|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","經歷過銀白十字軍最艱苦戰役的沙場老將。","230","0","2","65640","0","0","4","0","0"
"322","巨型金色科多獸","|cFFFFD200商人：|r杜魯‧雷角|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","做為獸群中最強大的一份子，這種科多獸是南貧瘠之地各種神奇生物的最佳代表，牠們四處踏行時就有如打雷一般。","230","4","2","65641","0","0","4","0","0"
"323","渦輪陸行鳥","|cFFFFD200商人：|r瑞里‧軸螺|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","上面的鏡子不是讓你用來看後面的，而是讓敵人看到你的排氣管旁邊有什麼東西。","230","0","2","65642","0","0","4","0","0"
"324","迅捷紫色山羊","|cFFFFD200商人：|r德瑞克‧斑鬚|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","巴拉克托爾山羊有著厚重的頭骨和大角，很適合用來衝過一群身披戰甲的敵人。","230","0","2","65643","0","0","4","0","0"
"325","迅捷紫色迅猛龍","|cFFFFD200商人：|r沙瑪巴|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","食人妖永遠的好朋友，這些叢林中的獵人與牠們的主人形成一種特別的連繫。讓牠們同時是坐騎、守護者和朋友。","230","0","2","65644","0","0","4","0","0"
"326","白色骷髏戰馬","|cFFFFD200商人：|r伊莉莎‧基里安|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","當殞落的英雄以不死的形式重生，他們的坐騎也會一同復甦。","230","0","2","65645","0","0","4","0","0"
"327","迅捷酒紅色狼騎","|cFFFFD200商人：|r弗雷卡‧血斧|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","部落將狼群視為朋友，而非馴養的家畜。","230","0","2","65646","0","0","4","0","0"
"328","魔法猛雞","|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣","在天才的手中，魔法可以做出許多神奇的事。但在白癡手中，魔法可以做出一隻超大猛雞。","230","64","8","65917","0","0","4","0","0"
"329","白銀誓盟角鷹獸","|cFFFFD200商人：|r希倫‧識歌|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200陣營：|r白銀誓盟 - 崇拜|n|cFFFFD200花費：|r150|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","白銀誓盟角鷹獸有猛烈的忠誠性，這種猛烈不管是對騎乘牠們的同伴，或是對聯盟都一樣。","248","132","2","66087","0","0","4","0","0"
"330","奪日者龍鷹","|cFFFFD200商人：|r凡薩霖‧紅晨|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200陣營：|r奪日者 - 崇拜|n|cFFFFD200花費：|r150|Hcurrency:241|h|TInterface\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h","達拉然的奪日者只會挑選最快速和最傑出的龍鷹當坐騎。","248","132","2","66088","0","0","4","0","0"
"331","奎爾多雷戰駒","|cFFFFD200商人：|r希倫‧識歌|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200陣營：|r白銀誓盟 - 崇拜|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","來自良好的馬匹家系，牠們原先出沒在永恆之井的井邊。","230","4","2","66090","0","0","4","0","0"
"332","奪日者陸行鷹","|cFFFFD200商人：|r凡薩霖‧紅晨|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200陣營：|r奪日者 - 崇拜|n|cFFFFD200花費：|r100|Hcurrency:241|h|TInterface\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h","我要在戰場上兼具速度、優雅和紀律。這一頭應該可以符合需求。- 艾瑞西雅‧曦詠","230","4","2","66091","0","0","44","0","0"
"333","魔法猛雞","|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣","在天才的手中，魔法可以做出許多神奇的事。但在白癡手中，魔法可以做出一隻超大猛雞。","230","64","8","66122","0","0","4","0","0"
"334","魔法猛雞","|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣","在天才的手中，魔法可以做出許多神奇的事。但在白癡手中，魔法可以做出一隻超大猛雞。","230","64","8","66123","0","0","4","0","0"
"335","魔法猛雞","|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣","在天才的手中，魔法可以做出許多神奇的事。但在白癡手中，魔法可以做出一隻超大猛雞。","230","64","8","66124","0","0","4","0","0"
"336","赭色骷髏戰馬","|cFFFFD200商人：|r撒迦利亞‧普斯特|n|cFFFFD200區域：|r提里斯法林地|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","當殞落的英雄以不死的形式重生，他們的坐騎也會一同復甦。","230","0","2","66846","0","0","4","0","0"
"337","條紋曦刃豹","|cFFFFD200商人：|r萊蘭奈|n|cFFFFD200區域：|r泰達希爾|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","夜精靈曾經認為，如果在野地中看到這種淺色的豹，會是一個不祥的預兆。","230","0","2","66847","0","0","4","0","0"
"338","銀白戰騎","|cFFFFD200商人：|r伊芙尼奇‧卡莎莉絲夫人|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|n","受過訓練，只接受聖光的勇士騎乘。","230","0","2","66906","27943","0","4","0","0"
"340","無情鬥士冰霜巨龍","|cFFFFD200經典|r","牠在活著的時候無法馴服，不過在結合死靈術與祕傳束縛儀式的作用之下，終於讓這種不屈不撓的生物，得以屈從於騎土的意志。","248","192","5","67336","0","0","4","0","0"
"341","銀白戰馬","|cFFFFD200商人：|r伊芙尼奇‧卡莎莉絲夫人|n|cFFFFD200區域：|r寒冰皇冠|n|cFFFFD200花費：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","只有在銀白聯賽中證明自己技高一籌的勇士才能擁有。","230","0","2","67466","0","0","4","0","0"
"342","迅捷部落狼騎","|cFFFFD200經典|r","銀白十字軍最快速的坐騎，只會頒發給在寒冰皇冠聯賽表現傑出的部落人士。","230","68","2","68056","0","0","4","0","0"
"343","迅捷聯盟戰駒","|cFFFFD200經典|r","銀白十字軍最快速的坐騎，只會頒發給在寒冰皇冠聯賽表現傑出的聯盟人士。","230","68","2","68057","0","0","4","0","0"
"344","白色十字軍戰馬","|cFFFFD200經典|r","這些為聯盟精心挑選的坐騎來自提里奧‧弗丁的私人馬廄，會頒發給在十字軍試煉中技巧最為精湛的勇士。","230","68","5","68187","0","0","4","0","0"
"345","黑色十字軍戰馬","|cFFFFD200經典|r","這些為部落精心挑選的坐騎來自提里奧‧弗丁的私人馬廄，會頒發給在十字軍試煉中技巧最為精湛的勇士。","230","68","5","68188","0","0","4","0","0"
"349","奧妮克希亞飛龍","|cFFFFD200掉落：|r奧妮克希亞|n|cFFFFD200區域：|r奧妮克希亞的巢穴","除了被宰掉之後再復活這一點以外，她其實和媽媽蠻像的。不過，至少她還算年輕。- 瑪洛里亞克","248","128","0","69395","0","0","4","0","0"
"350","日行者科多獸","|cFFFFD200聖騎士|r","這種雄偉的巨獸在用神聖護符裝飾，並繪上聖光圖案之後，就散發出了太陽般的溫暖。","230","4","1","69820","27945","0","4","0","0"
"351","大型日行者科多獸","|cFFFFD200聖騎士|r","在破曉之時，尊貴的日行者經常會舉行祝福坐騎的儀式，並幫牠們注入神聖的魔法。","230","4","1","69826","27945","0","4","0","0"
"352","大型愛心火箭","|cFFFFD200掉落：|r心型盒","藥劑師胡默爾帶著不求回報的愛，繪出了炫亮的粉紅大作。","248","0","0","71342","0","0","4","0","0"
"358","憤怒鬥士冰霜巨龍","|cFFFFD200經典|r","很多人認為在牠們在幼年期被迫相互對戰，而僅僅是為了娛樂目的。或許這就是牠們展現出特別好鬥性情的原因。","248","192","5","71810","0","0","4","0","0"
"363","無敵","|cFFFFD200掉落：|r巫妖王|n|cFFFFD200區域：|r冰冠城塞","阿薩斯‧米奈希爾的著名坐騎，不管生死都忠實的服侍主人。騎上牠就象徵著力量。","248","0","0","72286","0","1.25","4","0","0"
"364","冰錮霜育鎮壓者","|cFFFFD200成就：|r冰冠團隊高手的榮耀(25人)|n|cFFFFD200類別：|r地城與團隊","霜育鎮壓者在寒冰皇冠的冰凍深處飼養成長，被公認為最殘暴、最無情的冰霜巨龍。","248","128","5","72807","0","0","4","0","0"
"365","浴血霜育鎮壓者","|cFFFFD200成就：|r冰冠團隊高手的榮耀(10人)|n|cFFFFD200類別：|r地城與團隊","之所以灌上浴血之名，是因為這種重生的冰霜巨龍在生前經歷了特別血腥、殘暴的死亡過程。","248","128","5","72808","0","0","4","0","0"
"366","赤紅死亡戰騎","|cFFFFD200任務：|r莫格萊尼的團聚|n|cFFFFD200區域：|r冰冠城塞","豢養在冰冠城塞的馬廄中，為最得巫妖王寵信的部下效力。","230","0","1","73313","0","0","4","0","0"
"367","主教的伊萊克","|cFFFFD200經典|r","德萊尼主教會騎乘這種氣勢宏偉的坐騎，長距離行軍參戰。牠們鋒利如刀的獠牙是經過特別挑選並培育出來的。","230","4","1","73629","27946","0","44","0","0"
"368","大主教的伊萊克","|cFFFFD200任務|r","只有最卓越的聖騎士才能獲得騎乘這頭伊萊克的殊榮。牠身上披的裝甲和紫色的裝飾品，都受到預言者費倫的親自祝福。","230","4","1","73630","27946","0","44","0","0"
"371","熾熱的角鷹獸","|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣","角鷹獸是十分聰明、有感情的生物；而不只是「坐騎」。","248","192","8","74856","0","0","4","0","0"
"372","白色蓬毛犀牛","|cFFFFD200商人：|r藍卓‧長射|n|cFFFFD200區域：|r藏寶海灣","在北風凍原被『鵝媽媽』托比‧鐵栓抓住。這種長毛野獸在被一位地精戴上轡頭之後就滿腹怨恨。","230","64","8","74918","0","0","4","0","0"
"373","深淵海馬","|cFFFFD200任務：|r深淵坐騎|n|cFFFFD200區域：|r凱波薩爾森林","這種水下生物固執的要死，但他們是在瓦許伊爾旅行時最快速的方式。","232","2064","1","75207","0","0","45","0","0"
"375","寒霜飛毯","|cFFFFD200專業技能：|r裁縫","我還記得我的第一張飛毯…雪人毛和粗麻布，和這張相比差多了。- 有名的弗羅佐","248","1024","3","75596","26503","0","4","0","0"
"376","星穹戰馬","|cFFFFD200遊戲商城|r","希望的燈塔，黑暗中的引路之光。","248","0","9","75614","0","1.25","4","0","0"
"382","X-53型觀光火箭","|cFFFFD200招兵買馬召集令|r","單獨騎著裡面裝滿了高爆性哥布林火箭燃料的圓柱體真的非常瘋狂…所以最好帶個朋友一塊上路。","248","0","7","75973","0","0","4","0","0"
"386","化石迅猛龍","|cFFFFD200專業技能：|r考古學","傳說中有隻正在尋找獵物的迅猛龍被施加了一到魔法，因為牠對著正在森林水池洗澡的年輕泰蘭妲‧語風放肆咆哮。這頭野獸受到詛咒，必須要在艾澤拉斯上不斷遊盪 - 直到牠道歉為止。","230","0","3","84751","0","0","4","0","0"
"388","哥布林機動車","|cFFFFD200商人：|r考爾‧沃瑟頓|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","螺帽、螺絲、齒輪，和處理過的木頭面板，組合出讓人出乎意料的順暢兜風體驗。","230","0","2","87090","0","0","4","0","0"
"389","哥布林渦輪機動車","|cFFFFD200商人：|r考爾‧沃瑟頓|n|cFFFFD200區域：|r奧格瑪|n|cFFFFD200花費：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","渦輪三輪車的三輪設計，和兩輪機種比較起來，增加了絕佳的穩定度與和更小的迴轉半徑。","230","0","2","87091","0","0","4","0","0"
"391","火岩石龍","|cFFFFD200成就：|r浩劫英雄的榮耀|n|cFFFFD200類別：|r地城與團隊","火焰可以透過劇烈的方式轉化石頭，但是絕對不要讓石母知道這是我說的。- 喚地者伊瓦","248","128","5","88331","0","0","4","0","0"
"392","東風之龍","|cFFFFD200成就：|r浩劫團隊高手的榮耀|n|cFFFFD200類別：|r地城與團隊","當死亡之翼沉浸於打造全新飛龍的瘋狂目的時，他忽略了這個在艾澤拉斯從未見過的迷人物種。- 索爾","248","128","5","88335","0","0","4","0","0"
"393","磷光石龍","|cFFFFD200掉落：|r艾歐納克斯|n|cFFFFD200區域：|r地深之源|n","石母不太在意背叛的艾歐納克斯，甚至容許他的後代被帶離她的領域。","248","128","0","88718","0","0","4","0","0"
"394","西風之龍","|cFFFFD200商人：|r軍需官布瑞奇|n|cFFFFD200區域：|r托巴拉德半島|n|cFFFFD200陣營：|r巴拉丁鐵衛 - 崇拜","操控著風暴的元素之力，這些雄偉的生物發出閃電般的爆裂聲和雷霆般的吼叫聲。","248","128","2","88741","0","0","4","0","0"
"395","北風之龍","|cFFFFD200掉落：|r艾塔伊洛斯|n|cFFFFD200區域：|r漩渦尖塔","瞭解風暴的人對平靜都會感到厭惡。","248","128","0","88742","0","0","4","0","0"
"396","南風之龍","|cFFFFD200掉落：|r奧拉基爾|n|cFFFFD200區域：|r四風王座","溫柔如夏天和風，但很少人想過那是從哪來的。- 伊塔許","248","128","0","88744","0","0","4","0","0"
"397","玻璃石龍","|cFFFFD200掉落：|r岩革|n|cFFFFD200區域：|r石岩之心","這幾塊當作墜飾可以說是完美無缺，那幾塊可以當做奇妙的戒指。如果這個東西會脫皮還是落角什麼的，告訴我一聲。- 卡琳達","248","128","0","88746","0","0","4","0","0"
"398","棕色騎乘駱駝","|cFFFFD200商人：|r鐵匠阿巴西|n|cFFFFD200區域：|r奧丹姆|n|cFFFFD200陣營：|r蘭姆卡韓 - 崇拜|n|cFFFFD200花費：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","芬尼摩爾‧昆利最出名的就是在一個下午的時間，先幫第一頭駱駝擠奶，並打破了「最長的未預期飛行時間」記錄。","230","0","2","88748","0","0","4","0","0"
"399","古銅色騎乘用駱駝","|cFFFFD200商人：|r鐵匠阿巴西|n|cFFFFD200區域：|r奧丹姆|n|cFFFFD200陣營：|r蘭姆卡韓 - 崇拜|n|cFFFFD200花費：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","芬尼摩爾‧昆利最出名的就是在一個下午的時間，先幫第一頭駱駝擠奶，並打破了「最長的未預期飛行時間」記錄。","230","0","2","88749","0","0","4","0","0"
"400","灰色騎乘駱駝","|cFFFFD200掉落：|r『駱駝囤積者』多姆斯|n|cFFFFD200區域：|r菲拉斯","芬尼摩爾‧昆利最出名的就是在一個下午的時間，先幫第一頭駱駝擠奶，並打破了「最長的未預期飛行時間」記錄。","230","0","0","88750","0","0","4","0","0"
"401","黑暗鳳凰","|cFFFFD200商人：|r公會商人|n|cFFFFD200花費：|r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","雖然名叫黑暗，但是牠那溫暖和歡樂的性情十分出名。","248","128","2","88990","0","0","4","0","0"
"403","黃金獅王","|cFFFFD200商人：|r世界商人|n|cFFFFD200花費：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","別被那個鞍座騙了，牠是頭狂野不羈的獅子。","230","4","2","90621","0","0","4","0","0"
"404","青綠色其拉作戰坦克","|cFFFFD200專業技能：|r考古學","托維爾的法師阿茲亞基宣稱他手中有一把權杖，可以讓他在希利蘇斯以外的地方控制一頭其拉作戰坦克。","230","0","3","92155","0","0","44","0","0"
"405","鬼靈戰馬","|cFFFFD200商人：|r軍需官布瑞奇|n|cFFFFD200區域：|r托巴拉德半島|n|cFFFFD200陣營：|r巴拉丁鐵衛 - 崇拜|n|cFFFFD200花費：|r165|Tinterface\icons\achievement_zone_tolbarad.blp:0|t","黑暗的靈魂在牠的光芒之前也會竄逃。","230","4","-1","92231","0","0","4","0","0"
"406","鬼靈之狼","|cFFFFD200商人：|r波格|n|cFFFFD200區域：|r托巴拉德半島|n|cFFFFD200陣營：|r地獄吼先鋒 - 崇拜|n|cFFFFD200花費：|r165|Hcurrency:391|h|TInterface\ICONS\Achievement_Zone_TolBarad.blp:0|t|h","只怕火。","230","4","2","92232","0","0","4","0","0"
"407","砂岩龍","|cFFFFD200專業技能：|r鍊金術","砂岩龍是著名的鍊金師沃艾‧滑鏈在許久以前潛心研究的對象。聽說沃艾研製出一種藥水，可以模擬飛龍的生理現象。","248","5250","3","93326","0","0","4","0","0"
