Id,Value,ReqId,ParentWidgetId
"2157","","3","764"
"2158","","4","764"
"2159","金隊額外生命：%15481w","2","931"
"2160","","3","765"
"2161","","4","765"
"2162","綠隊額外生命：%15480w","2","766"
"2163","","3","766"
"2164","","4","766"
"2165","金隊額外生命：%15481w","2","767"
"2166","","3","767"
"2167","","4","767"
"2168","綠隊額外生命：%15480w","2","768"
"2169","","3","768"
"2170","","4","768"
"2171","金隊額外生命：%15481w","2","769"
"2172","","3","769"
"2173","","4","769"
"2174","餵食博若克的巨魔 = %8604w/10","2","770"
"2175","吞噬者餓了，餵他吃巨魔！","3","770"
"2176","","4","770"
"2180","擊殺敵軍：%8933w/%9801w","2","772"
"2181","擊殺敵軍以召喚出將領","3","772"
"2182","","4","772"
"2183","擊殺敵軍：%8934w/%9802w","2","773"
"2184","擊殺敵軍以召喚出將領","3","773"
"2185","","4","773"
"2186","下一場戰鬥：%8945k","2","774"
"2187","下一階段的戰鬥還要多久才會開始","3","774"
"2188","","4","774"
"2189","戰鬥階段：%8955w","2","776"
"2190","","3","776"
"2191","","4","776"
"2192","捕捉復活之靈：%9200w/20","2","778"
"2193","捕捉復活之靈","3","778"
"2194","","4","778"
"2195","捕捉復活之靈：%9201w/20","2","779"
"2196","捕捉復活之靈","3","779"
"2197","","4","779"
"2198","收集礦石：%1582w/20","2","780"
"2199","部落狀態","3","780"
"2200","","4","780"
"2201","收集礦石：%1581w/20","2","781"
"2202","聯盟狀態","3","781"
"2203","","4","781"
"2204","圈數：%9292w/5","2","782"
"2205","部落狀態","3","782"
"2206","","4","782"
"2207","圈數：%9291w/5","2","783"
"2208","聯盟狀態","3","783"
"2209","","4","783"
"2210","下一場戰鬥：%8945k","2","784"
"2211","下一階段的戰鬥還要多久才會開始","3","784"
"2212","","4","784"
"2213","下一場戰鬥：%8945k","2","785"
"2214","下一階段的戰鬥還要多久才會開始","3","785"
"2215","","4","785"
"2216","剩餘時間：%9316k","2","786"
"2217","聯盟必須殺死沃拉斯","3","786"
"2218","","4","786"
"2219","剩餘時間：%9316k","2","787"
"2220","部落必須殺死崔布雷德","3","787"
"2221","","4","787"
"2222","分數：%9384w/%9386w","2","788"
"2223","聯盟分數","3","788"
"2224","","4","788"
"2225","分數：%9385w/%9386w","2","789"
"2226","部落分數","3","789"
"2227","","4","789"
"2228","剩餘時間：%8529k","2","790"
"2229","剩餘時間","3","790"
"2230","","4","790"
"2231","火坑：%9782w  分數：%9418w/%9784w","2","791"
"2232","聯盟狀態","3","791"
"2233","","4","791"
"2234","火坑：%9783w  分數：%9419w/%9784w","2","792"
"2235","部落狀態","3","792"
"2236","","4","792"
"2237","炸雞時間：%9524w秒","2","793"
"2238","還剩多少時間李洛伊會弄完雞肉，然後開始執行你的攻擊計畫。","3","793"
"2239","","4","793"
"2240","剩餘時間：%9316k","2","796"
"2241","部落必須殺死崔布雷德","3","796"
"2242","","4","796"
"2243","剩餘時間：%9316k","2","797"
"2244","聯盟必須殺死沃拉斯","3","797"
"2245","","4","797"
"2246","擊殺敵軍：%8933w/%9801w","2","798"
"2247","擊殺敵軍以召喚出將領","3","798"
"2248","","4","798"
"2249","擊殺敵軍：%8933w/%9801w","2","799"
"2250","擊殺敵軍以召喚出將領","3","799"
"2251","","4","799"
"2252","擊殺敵軍：%8934w/%9802w","2","800"
"2253","擊殺敵軍以召喚出將領","3","800"
"2254","","4","800"
"2255","擊殺敵軍：%8934w/%9802w","2","801"
"2256","擊殺敵軍以召喚出將領","3","801"
"2257","","4","801"
"2258","%9662w個鬥士還活著","2","802"
"2259","只能有一個。","3","802"
"2260","","4","802"
"2261","競技場電梯將在%9667w分鐘後啟動。","2","803"
"2262","","3","803"
"2263","","4","803"
"2264","擊殺敵軍：%8934w/%9802w","2","804"
"2265","擊殺敵軍以召喚出將領","3","804"
"2266","","4","804"
"2267","擊殺敵軍：%8934w/%9802w","2","805"
"2268","擊殺敵軍以召喚出將領","3","805"
"2269","","4","805"
"2270","擊殺敵軍：%8934w/%9802w","2","806"
"2271","擊殺敵軍以召喚出將領","3","806"
"2272","","4","806"
"2273","擊殺敵軍：%8934w/%9802w","2","807"
"2274","擊殺敵軍以召喚出將領","3","807"
"2275","","4","807"
"2276","擊殺敵軍：%8933w/%9801w","2","808"
"2277","擊殺敵軍以召喚出將領","3","808"
"2278","","4","808"
"2279","擊殺敵軍：%8933w/%9801w","2","809"
"2280","擊殺敵軍以召喚出將領","3","809"
"2281","","4","809"
"2282","擊殺敵軍：%8933w/%9801w","2","810"
"2283","擊殺敵軍以召喚出將領","3","810"
"2284","","4","810"
"2285","擊殺敵軍：%8933w/%9801w","2","811"
"2286","擊殺敵軍以召喚出將領","3","811"
"2287","","4","811"
"2288","下一場戰鬥：%8945k","2","812"
"2289","下一階段的戰鬥還要多久才會開始","3","812"
"2290","","4","812"
"2291","下個階段：%8945k","2","813"
"2292","下一階段的戰鬥還要多久才會開始","3","813"
"2293","","4","813"
"2294","下一場戰鬥：%8945k","2","814"
"2295","下一階段的戰鬥還要多久才會開始","3","814"
"2296","","4","814"
"2297","下一場戰鬥：%8945k","2","815"
"2298","下一階段的戰鬥還要多久才會開始","3","815"
"2299","","4","815"
"2300","剩餘時間：%9316k","2","816"
"2301","聯盟必須殺死沃拉斯","3","816"
"2302","","4","816"
"2303","剩餘時間：%9316k","2","817"
"2304","聯盟必須殺死沃拉斯","3","817"
"2305","","4","817"
"2306","剩餘時間：%9316k","2","818"
"2307","聯盟必須殺死沃拉斯","3","818"
"2308","","4","818"
"2309","剩餘時間：%9316k","2","819"
"2310","聯盟必須殺死沃拉斯","3","819"
"2311","","4","819"
"2312","剩餘時間：%9316k","2","820"
"2313","聯盟必須殺死沃拉斯","3","820"
"2314","","4","820"
"2315","剩餘時間：%9316k","2","821"
"2316","部落必須殺死崔布雷德","3","821"
"2317","","4","821"
"2318","剩餘時間：%9316k","2","822"
"2319","部落必須殺死崔布雷德","3","822"
"2320","","4","822"
"2321","剩餘時間：%9316k","2","823"
"2322","部落必須殺死崔布雷德","3","823"
"2323","","4","823"
"2324","剩餘時間：%9316k","2","824"
"2325","部落必須殺死崔布雷德","3","824"
"2326","","4","824"
"2327","剩餘時間：%9316k","2","825"
"2328","部落必須殺死崔布雷德","3","825"
"2329","","4","825"
"2330","十字路口","2","826"
"2331","十字路口的戰鬥正在進行中","3","826"
"2332","","4","826"
"2333","落燼塔","2","827"
"2334","落燼塔的戰鬥正在進行中","3","827"
"2335","","4","827"
"2336","高階督軍沃拉斯","2","828"
"2337","聯盟必須殺死沃拉斯","3","828"
"2338","","4","828"
"2339","沃拉斯先遣營地","2","829"
"2340","沃拉斯先遣營地的戰鬥正在進行中","3","829"
"2341","","4","829"
"2342","崔布雷德先鋒營地","2","830"
"2343","崔布雷德先鋒營地的戰鬥正在進行中","3","830"
"2344","","4","830"
"2345","大法師瞭望所","2","831"
"2346","大法師瞭望所的戰鬥正在進行中","3","831"
"2347","","4","831"
"2348","崔布雷德總元帥","2","832"
"2349","部落必須殺死崔布雷德","3","832"
"2350","","4","832"
"2351","高階督軍沃拉斯","2","833"
"2352","聯盟必須殺死沃拉斯","3","833"
"2353","","4","833"
"2354","高階督軍沃拉斯","2","834"
"2355","聯盟必須殺死沃拉斯","3","834"
"2356","","4","834"
"2357","高階督軍沃拉斯","2","835"
"2358","聯盟必須殺死沃拉斯","3","835"
"2359","","4","835"
"2360","高階督軍沃拉斯","2","836"
"2361","聯盟必須殺死沃拉斯","3","836"
"2362","","4","836"
"2363","高階督軍沃拉斯","2","837"
"2364","聯盟必須殺死沃拉斯","3","837"
"2365","","4","837"
"2366","高階督軍沃拉斯","2","838"
"2367","聯盟必須殺死沃拉斯","3","838"
"2368","","4","838"
"2369","崔布雷德先鋒營地","2","839"
"2370","崔布雷德先鋒營地的戰鬥正在進行中","3","839"
"2371","","4","839"
"2372","崔布雷德先鋒營地","2","840"
"2373","崔布雷德先鋒營地的戰鬥正在進行中","3","840"
"2374","","4","840"
"2375","崔布雷德先鋒營地","2","841"
"2376","崔布雷德先鋒營地的戰鬥正在進行中","3","841"
"2377","","4","841"
"2378","崔布雷德總元帥","2","842"
"2379","部落必須殺死崔布雷德","3","842"
"2380","","4","842"
"2381","崔布雷德總元帥","2","843"
"2382","部落必須殺死崔布雷德","3","843"
"2383","","4","843"
"2384","崔布雷德總元帥","2","844"
"2385","部落必須殺死崔布雷德","3","844"
"2386","","4","844"
"2387","崔布雷德總元帥","2","845"
"2388","部落必須殺死崔布雷德","3","845"
"2389","","4","845"
"2390","崔布雷德總元帥","2","846"
"2391","部落必須殺死崔布雷德","3","846"
"2392","","4","846"
"2393","崔布雷德總元帥","2","847"
"2394","部落必須殺死崔布雷德","3","847"
"2395","","4","847"
"2396","崔布雷德先鋒營地","2","848"
"2397","崔布雷德先鋒營地的戰鬥正在進行中","3","848"
"2398","","4","848"
"2399","崔布雷德先鋒營地","2","849"
"2400","崔布雷德先鋒營地的戰鬥正在進行中","3","849"
"2401","","4","849"
"2402","崔布雷德先鋒營地","2","850"
"2403","崔布雷德先鋒營地的戰鬥正在進行中","3","850"
"2404","","4","850"
"2405","大法師瞭望所","2","851"
"2406","大法師瞭望所的戰鬥正在進行中","3","851"
"2407","","4","851"
"2408","大法師瞭望所","2","852"
"2409","大法師瞭望所的戰鬥正在進行中","3","852"
"2410","","4","852"
"2411","大法師瞭望所","2","853"
"2412","大法師瞭望所的戰鬥正在進行中","3","853"
"2413","","4","853"
"2414","大法師瞭望所","2","854"
"2415","大法師瞭望所的戰鬥正在進行中","3","854"
"2416","","4","854"
"2417","大法師瞭望所","2","855"
"2418","大法師瞭望所的戰鬥正在進行中","3","855"
"2419","","4","855"
"2420","大法師瞭望所","2","856"
"2421","大法師瞭望所的戰鬥正在進行中","3","856"
"2422","","4","856"
"2423","十字路口","2","857"
"2424","十字路口的戰鬥正在進行中","3","857"
"2425","","4","857"
"2426","十字路口","2","858"
"2427","十字路口的戰鬥正在進行中","3","858"
"2428","","4","858"
"2429","十字路口","2","859"
"2430","十字路口的戰鬥正在進行中","3","859"
"2431","","4","859"
"2432","十字路口","2","860"
"2433","十字路口的戰鬥正在進行中","3","860"
"2434","","4","860"
"2435","十字路口","2","861"
"2436","十字路口的戰鬥正在進行中","3","861"
"2437","","4","861"
"2438","十字路口","2","862"
"2439","十字路口的戰鬥正在進行中","3","862"
"2440","","4","862"
"2441","沃拉斯先遣營地","2","863"
"2442","沃拉斯先遣營地的戰鬥正在進行中","3","863"
"2443","","4","863"
"2444","沃拉斯先遣營地","2","864"
"2445","沃拉斯先遣營地的戰鬥正在進行中","3","864"
"2446","","4","864"
"2447","沃拉斯先遣營地","2","865"
"2448","沃拉斯先遣營地的戰鬥正在進行中","3","865"
"2449","","4","865"
"2450","沃拉斯先遣營地","2","866"
"2451","沃拉斯先遣營地的戰鬥正在進行中","3","866"
"2452","","4","866"
"2453","沃拉斯先遣營地","2","867"
"2454","沃拉斯先遣營地的戰鬥正在進行中","3","867"
"2455","","4","867"
"2456","沃拉斯先遣營地","2","868"
"2457","沃拉斯先遣營地的戰鬥正在進行中","3","868"
"2458","","4","868"
"2459","落燼塔","2","869"
"2460","落燼塔的戰鬥正在進行中","3","869"
"2461","","4","869"
"2462","落燼塔","2","870"
"2463","落燼塔的戰鬥正在進行中","3","870"
"2464","","4","870"
"2465","落燼塔","2","871"
"2466","落燼塔的戰鬥正在進行中","3","871"
"2467","","4","871"
"2468","落燼塔","2","872"
"2469","落燼塔的戰鬥正在進行中","3","872"
"2470","","4","872"
"2471","落燼塔","2","873"
"2472","落燼塔的戰鬥正在進行中","3","873"
"2473","","4","873"
"2474","落燼塔","2","874"
"2475","落燼塔的戰鬥正在進行中","3","874"
"2476","","4","874"
"2477","剩餘鋼鐵擲彈手：%9723w","2","875"
"2478","鋼鐵擲彈手把手榴彈扔進競技場！","3","875"
"2479","","4","875"
"2480","剩餘酒醉的怒擲者：%9725w","2","876"
"2481","酒醉的怒擲者把大槌烈酒扔進競技場！","3","876"
"2482","","4","876"
"2483","剩餘貢品：%9726w","2","877"
"2484","克魯德要有貢品才願意戰鬥。在戈利安試煉場殺死敵人以取得貢品。","3","877"
"2485","","4","877"
"2486","控制旗幟","2","878"
"2487","","3","878"
"2488","","4","878"
"2489","控制旗幟","2","879"
"2490","","3","879"
"2491","","4","879"
"2492","控制旗幟","2","880"
"2493","","3","880"
"2494","","4","880"
"2495","控制旗幟","2","881"
"2496","","3","881"
"2497","","4","881"
"2498","控制旗幟","2","882"
"2499","","3","882"
"2500","","4","882"
"2501","控制旗幟","2","883"
"2502","","3","883"
"2503","","4","883"
"2504","控制旗幟","2","884"
"2505","","3","884"
"2506","","4","884"
"2507","","2","885"
"2508","","3","885"
"2509","","4","885"
"2510","","2","886"
"2511","","3","886"
"2512","","4","886"
"2513","建築遭到攻擊！","2","887"
"2514","你有一棟建築遭到攻擊了！","3","887"
"2515","","4","887"
"2516","發現入侵者！","2","888"
"2517","在你的要塞中發現了一個入侵者！","3","888"
"2518","","4","888"
"2519","剩餘時間：%9316k","2","889"
"2520","這道傳送門不太穩定，隨時會崩塌。","3","889"
"2521","","4","889"
"2522","戰艦生命力上限：%10019w%","2","890"
"2523","PH - Health of the Battleship, use the Harbor Cannons to destroy it.","3","890"
"2524","","4","890"
"2525","鋼鐵艦長雅珈的生命力上限：%10021w%","2","891"
"2526","","3","891"
"2527","","4","891"
"2528","目前波數：完成%10130w%","2","892"
"2529","","3","892"
"2530","","4","892"
"2531","目前波數：完成%10131w%","2","893"
"2532","","3","893"
"2533","","4","893"
"2534","目前波數：完成%10132w%","2","894"
"2535","","3","894"
"2536","","4","894"
"2537","佔領區域：%10246w/%10248w","2","896"
"2538","已佔領的聯盟區域","3","896"
"2539","","4","896"
"2540","佔領區域：%10247w/%10248w","2","897"
"2541","已佔領的部落區域","3","897"
"2542","","4","897"
"2543","收集到的印記：%10291w/%10292w","2","898"
"2544","部落狀態","3","898"
"2545","","4","898"
"2546","收集到的印記：%10290w/%10292w","2","899"
"2547","聯盟狀態","3","899"
"2548","","4","899"
"2549","金隊剩餘玩家：%3601w","2","900"
"2550","","3","900"
"2551","","4","900"
"2552","紫隊：剩下%3600w名玩家","2","901"
"2553","","3","901"
"2554","","4","901"
"2555","剩餘時間：%8529k","2","902"
"2556","","3","902"
"2557","","4","902"
"2558","金隊剩餘玩家：%3601w","2","903"
"2559","","3","903"
"2560","","4","903"
"2561","紫隊：剩下%3600w名玩家","2","904"
"2562","","3","904"
"2563","","4","904"
"2564","剩餘時間：%8529k","2","905"
"2565","","3","905"
"2566","","4","905"
"2567","剩餘時間：%10650w分","2","906"
"2568","還剩多少時間可以完成歐丁的試煉。","3","906"
"2569","","4","906"
"2570","監獄封印完整度：%3815w%","2","907"
"2571","","3","907"
"2572","","4","907"
"2573","","2","908"
"2574","","3","908"
"2575","","4","908"
"2576","擊殺的蛇：%10784w/20","2","909"
"2577","當心！毒蛇女王不喜歡她的子嗣遭到殺害…","3","909"
"2578","","4","909"
"2579","分數：%12174w","2","910"
"2580","","3","910"
"2581","","4","910"
"2582","釣魚大賽贏家：%7361w/%12688w","2","911"
"2583","","3","911"
"2584","","4","911"
"2585","釣魚大賽贏家：%7361w/%12688w","2","912"
"2586","","3","912"
"2587","","4","912"
"2588","戰力：%12781w","2","913"
"2589","聯盟戰力","3","913"
"2590","","4","913"
"2597","金隊剩餘玩家：%3601w","2","916"
"2598","","3","916"
"2599","","4","916"
"2600","綠隊額外生命：%15480w","2","917"
"2601","","3","917"
"2602","","4","917"
"2603","紫隊：剩下%3600w名玩家","2","918"
"2604","","3","918"
"2605","","4","918"
"2606","金隊額外生命：%15481w","2","919"
"2607","","3","919"
"2608","","4","919"
"2609","剩餘時間：%8529k","2","920"
"2610","","3","920"
"2611","","4","920"
"2612","基地：%1779w  資源：%1776w/1500","2","921"
"2613","聯盟狀態","3","921"
"2614","","4","921"
"2615","基地：%1778w  資源：%1777w/1500","2","922"
"2616","部落狀態","3","922"
"2617","","4","922"
"2618","杜山(紫隊)：%13198w%","2","923"
"2619","","3","923"
"2620","","4","923"
"2621","珈薩拉(金隊)：%13199w%","2","924"
"2622","","3","924"
"2623","","4","924"
"2624","剩餘時間：%8529k","2","925"
"2625","","3","925"
"2626","","4","925"
"2627","紫隊：剩下%3600w名玩家","2","927"
"2628","","3","927"
"2629","","4","927"
"2630","金隊剩餘玩家：%3601w","2","928"
"2631","","3","928"
"2632","","4","928"
"2633","剩餘時間：%8529k","2","929"
"2634","","3","929"
"2635","","4","929"
"2636","金隊額外生命：%15481w","2","930"
"2637","","3","930"
"2638","","4","930"
"2639","綠隊額外生命：%15480w","2","931"
"2640","","3","931"
"2641","","4","931"
"2642","%12953w","2","932"
"2643","聯盟其拉榮譽點數","3","932"
"2644","","4","932"
"2645","%12952w","2","933"
"2646","部落其拉榮譽點數","3","933"
"2647","","4","933"
"2648","%12953w","2","934"
"2649","聯盟其拉榮譽點數","3","934"
"2650","","4","934"
"2651","%12952w","2","935"
"2652","部落其拉榮譽點數","3","935"
"2653","","4","935"
"2654","%12953w","2","936"
"2655","聯盟其拉榮譽點數","3","936"
"2656","","4","936"
"2657","%12952w","2","937"
"2658","部落其拉榮譽點數","3","937"
"2659","","4","937"
"2660","%1581w/%1601w","2","938"
"2661","聯盟奪旗總數","3","938"
"2662","部落旗幟被拔走了","4","938"
"2663","%1582w/%1601w","2","939"
"2664","部落奪旗總數","3","939"
"2665","聯盟旗幟被拔走了","4","939"
"2666","%13473w/%13474w。目前為第%13471w/%13472w天。","2","940"
"2667","前線推進的進度。","3","940"
"2668","","4","940"
"2669","凱旋堡壘等級2：%13473w/%13474w","2","941"
"2670","將凱旋堡壘升級至等級2的進度","3","941"
"2671","","4","941"
"2672","前線指揮營地。","2","942"
"2673","守下前線指揮營地了，前線保住了。","3","942"
"2674","","4","942"
"2675","前線指揮營地。","2","944"
"2676","前線指揮營地遭到攻擊，無法再往前線推進。","3","944"
"2677","","4","944"
"2678","裂谷營地","2","945"
"2679","守下裂谷營地了，前線保住了。","3","945"
"2680","","4","945"
"2681","裂谷營地","2","946"
"2682","裂谷營地遭到攻擊，無法再往前線推進。","3","946"
"2683","","4","946"
"2684","北方道路","2","947"
"2685","守下北方道路了，前線保住了。","3","947"
"2686","","4","947"
"2687","北方道路","2","948"
"2688","北方道路遭到攻擊，無法再往前線推進。","3","948"
"2689","","4","948"
"2690","剩餘回合：%13692w","2","949"
"2691","剩餘回合","3","949"
"2692","","4","949"
"2693","敵方指揮官生命力：%13737w%","2","950"
"2694","擊敗敵方基地裡的指揮官，在戰爭前線獲得勝利。","3","950"
"2695","","4","950"
"2696","","2","951"
"2697","","3","951"
"2698","","4","951"
"2699","兵營：%13731w%","2","952"
"2700","正在建造兵營。","3","952"
"2701","","4","952"
"2702","南方建地正在建造獸欄：%13726w%","2","953"
"2703","正在建造獸欄。","3","953"
"2704","","4","953"
"2705","南方建地正在建造工坊：%13732w%","2","954"
"2706","正在建造工坊。","3","954"
"2707","","4","954"
"2708","南方建地正在建造鐵匠鋪：%13734w%","2","955"
"2709","正在建造鐵匠舖。","3","955"
"2710","","4","955"
"2711","部隊前往獸欄時間：%13699k","2","956"
"2712","Time till next troops spawn.","3","956"
"2713","","4","956"
"2714","部隊前往工坊時間：%13699k","2","957"
"2715","Time till next troops spawn.","3","957"
"2716","","4","957"
"2717","部隊前往鐵匠鋪時間：%13699k","2","958"
"2718","Time till next troops spawn.","3","958"
"2719","","4","958"
"2726","北方建地正在建造獸欄：%13841w%","2","961"
"2727","正在建造獸欄。","3","961"
"2728","","4","961"
"2729","北方建地正在建造工坊：%13840w%","2","962"
"2730","正在建造工坊。","3","962"
"2731","","4","962"
"2732","北方建地正在建造鐵匠鋪：%13842w%","2","963"
"2733","正在建造鐵匠舖。","3","963"
"2734","","4","963"
"2735","收集艾澤萊晶岩：%13845w/%13846w","2","964"
"2736","聯盟已收集到的艾澤萊晶岩","3","964"
"2737","","4","964"
"2738","收集艾澤萊晶岩：%13844w/%13846w","2","965"
"2739","部落已收集到的艾澤萊晶岩","3","965"
"2740","","4","965"
"2741","取得食材：%16628w/%16630w","2","966"
"2742","聯盟取得的食材數量","3","966"
"2743","","4","966"
"2747","戰力：%14170w","2","968"
"2748","聯盟戰力","3","968"
"2749","","4","968"
"2750","戰力：%14170w","2","969"
"2751","部落戰力","3","969"
"2752","","4","969"
"2753","剩餘時間：%4248k","2","970"
"2754","剩餘時間","3","970"
"2755","","4","970"
"2756","下一波攻擊：%14331w秒","2","971"
"2757","下次聯盟攻擊時間。","3","971"
"2758","","4","971"
"2759","祭壇：%14499w/%14500w鋼鐵 | %14590w/%14593w木材","2","972"
"2760","正在建造兵營。","3","972"
"2761","","4","972"
"2762","祭壇：%14542w/%14543w鋼鐵 | %14598w/%14599w木材","2","973"
"2763","正在建造風暴祭壇。","3","973"
"2764","","4","973"
"2765","城塞：%14524w/%14525w鋼鐵 | %14600w/%14601w木材","2","974"
"2766","正在建造城塞。","3","974"
"2767","","4","974"
"2768","工坊：%14512w/%14514w鋼鐵 | %14592w/%14595w木材","2","975"
"2769","正在建造工坊。","3","975"
"2770","","4","975"
"2771","軍械庫：%14507w/%14509w鋼鐵 | %14591w/%14594w木材","2","976"
"2772","正在建造軍械庫。","3","976"
"2773","","4","976"
"2774","堡壘：%14536w/%14538w鋼鐵 | %14602w/%14603w木材","2","977"
"2775","正在建造堡壘。","3","977"
"2776","","4","977"
"2780","戰力還剩%8890w","2","982"
"2781","別讓它變成零","3","982"
"2782","","4","982"
"2784","%25359e","56","983"
"2785","|Hcurrency:1541|h","57","983"
"2786","%25360e","59","983"
"2787","|Hcurrency:1540|h","60","983"
"2789","%26480e","56","984"
"2790","|Hcurrency:1541|h","57","984"
"2791","%26481e","59","984"
"2792","|Hcurrency:1540|h","60","984"
"2810","取得%15595w個艾澤萊晶岩。","14","988"
"2817","議事廳等級1","33","995"
"2824","城塞等級2","33","996"
"2825","%25918e","35","996"
"2827","%25919e","38","996"
"2831","堡壘等級3","33","997"
"2832","%25933e","35","997"
"2834","%25934e","38","997"
"2838","佔領並重建！","46","995"
"2839","%56404p","46","996"
"2840","%56405p","46","997"
"2841","需要建造其他建築","77","1022"
"2842","提高收集鋼鐵的苦工的數量","77","1023"
"2843","提高收集鋼鐵的苦工的數量","77","1024"
"2847","提高兵營生產單位的速度。","78","1023"
"2848","在兵營中解鎖指揮官特殊單位","79","1023"
"2850","提高兵營生產單位的速度。","78","1024"
"2851","提高石毀車的生命力","79","1024"
"2853","解鎖：","52","1000"
"2854","訓練：","52","1001"
"2855","%15002w","35","998"
"2856","薩滿","33","998"
"2857","%15026w","35","999"
"2858","元素之靈","33","999"
"2859","佔領元素之環","52","1002"
"2860","剩餘：","52","1003"
"2861","%25359e","56","1004"
"2862","%25360e","59","1004"
"2863","訓練：","52","1007"
"2866","擲斧兵","33","1008"
"2867","%15466w","35","1008"
"2868","狼騎兵","33","1010"
"2869","%15004w","35","1010"
"2870","薩滿","33","1009"
"2871","%15002w","35","1009"
"2872","需要元素之環","46","1009"
"2873","需要紐沃農莊","46","1010"
"2874","佔領枯鬚礦場","52","1011"
"2875","解鎖：","52","1012"
"2876","訓練：","52","1013"
"2877","狼騎兵","33","1014"
"2878","%15004w","35","1014"
"2879","科多獸騎士","33","1015"
"2880","%15044w","35","1015"
"2881","佔領紐沃農莊","52","1016"
"2882","佔領戰斧山脊","52","1017"
"2883","解鎖：","52","1018"
"2884","可用的：","52","1019"
"2885","飛行管理員","33","1020"
"2888","佔領高地駐營","52","1021"
"2889","飛到已佔領的地點。","46","1020"
"2890","%56403p","52","1025"
"2891","剩餘：","52","1026"
"2892","%25893e","56","1027"
"2893","%25894e","59","1027"
"2894","研究：","52","1029"
"2895","蒙那萊武器","33","1030"
"2896","%15008w","35","1030"
"2897","%15009w","38","1030"
"2898","或","70","1030"
"2899","蒙那萊護甲","33","1031"
"2900","%15008w","35","1031"
"2901","%15009w","38","1031"
"2902","或","70","1031"
"2903","風暴白銀武器","33","1034"
"2904","%15008w","35","1034"
"2905","%15009w","38","1034"
"2906","或","70","1034"
"2907","風暴白銀護甲","33","1035"
"2908","%15008w","35","1035"
"2909","%15009w","38","1035"
"2910","或","70","1035"
"2915","","3","1042"
"2916","","4","1042"
"2917","","4","1041"
"2918","","3","1041"
"2919","白金武器","33","1043"
"2920","%15008w","35","1043"
"2921","%15009w","38","1043"
"2922","或","70","1043"
"2923","白金護甲","33","1044"
"2924","%15008w","35","1044"
"2925","%15009w","38","1044"
"2926","或","70","1044"
"2927","需要堡壘","46","1043"
"2928","需要堡壘","46","1044"
"2929","城塞等級2","33","1047"
"2930","當前等級","46","1047"
"2989","議事廳等級1","33","1125"
"2990","當前等級","46","1125"
"2991","堡壘等級3","33","1126"
"2992","當前等級","46","1126"
"2993","白金武器","33","1127"
"2994","研究已完成。","46","1127"
"2995","白金護甲","33","1128"
"2996","研究已完成。","46","1128"
"2997","%56401p","52","1129"
"2998","剩餘：","52","1130"
"2999","%26000e","56","1131"
"3000","%26001e","59","1131"
"3001","提供：","52","1133"
"3002","尖刺之力","33","1134"
"3003","%15042w","35","1134"
"3004","%15042w","38","1134"
"3005","或","70","1134"
"3006","風暴之喚","33","1135"
"3007","%15043w","35","1135"
"3008","%56402p","52","1136"
"3009","剩餘：","52","1138"
"3010","%26010e","56","1139"
"3011","%26011e","59","1139"
"3012","訓練：","52","1140"
"3013","石毀車","33","1141"
"3014","%15005w","35","1141"
"3015","需要城塞","46","1035"
"3016","需要城塞","46","1034"
"3017","金隊剩餘玩家：%3601w","2","1142"
"3018","","3","1142"
"3019","","4","1142"
"3020","紫隊：剩下%3600w名玩家","2","1143"
"3021","","3","1143"
"3022","","4","1143"
"3023","剩餘時間：%8529k","2","1144"
"3024","","3","1144"
"3025","","4","1144"
"3026","金隊剩餘玩家：%3601w","2","1145"
"3027","","3","1145"
"3028","","4","1145"
"3029","紫隊：剩下%3600w名玩家","2","1146"
"3030","","3","1146"
"3031","","4","1146"
"3032","剩餘時間：%8529k","2","1147"
"3033","","3","1147"
"3034","","4","1147"
"3035","佔領賈爾森礦場","52","1148"
"3036","佔領高地伐木場","52","1149"
"3037","解鎖：","52","1150"
"3038","可用的：","52","1151"
"3039","飛到已佔領的地點。","46","1152"
"3040","飛行管理員","33","1152"
"3041","佔領高地駐營","52","1153"
"3042","解鎖：","52","1154"
"3043","騎士","33","1155"
"3044","%15344w","35","1155"
"3045","伊萊克騎士","33","1156"
"3046","%15327w","35","1156"
"3047","訓練：","52","1157"
"3048","佔領紐沃農莊","52","1158"
"3049","解鎖：","52","1159"
"3050","訓練：","52","1160"
"3051","牧師","33","1161"
"3052","%15342w","35","1161"
"3053","%15330w","35","1162"
"3054","元素之靈","33","1162"
"3055","佔領元素之環","52","1163"
"3056","城鎮大廳等級1","33","1164"
"3057","佔領並重建！","46","1164"
"3058","城鎮大廳等級1","33","1165"
"3059","當前等級","46","1165"
"3060","需要建造其他建築","77","1166"
"3061","要塞等級2","33","1167"
"3062","%26470e","35","1167"
"3063","%26471e","38","1167"
"3064","%63400p","46","1167"
"3065","要塞等級2","33","1168"
"3066","當前等級","46","1168"
"3067","提高收集鋼鐵的農民的數量","77","1170"
"3068","提高兵營生產單位的速度。","78","1170"
"3069","在兵營中解鎖指揮官特殊單位","79","1170"
"3070","城堡等級3","33","1171"
"3071","%26476e","35","1171"
"3072","%26477e","38","1171"
"3073","%63401p","46","1171"
"3074","城堡等級3","33","1172"
"3075","當前等級","46","1172"
"3076","提高收集鋼鐵的農民的數量","77","1174"
"3077","提高兵營生產單位的速度。","78","1174"
"3078","提高攻城機具的生命力","79","1174"
"3080","剩餘：","52","1176"
