Id,Name,Description,RewardQuestId
"1072","地底恐魔","","0"
"1073","职业学习","","0"
"1083","前往暗槌","","0"
"1088","锐眼密院","","0"
"1089","灵魂幸存者","","0"
"1090","晋升试炼","","0"
"1091","费斯图斯，万世之源","","0"
"1092","痛悔印记","","0"
"1093","炽蓝仙野容器","","0"
"1094","步步逼近","","0"
"1096","惩奸除恶","","0"
"1098","为了女王和林地！","","0"
"1099","月夜战神的诅咒","","0"
"1100","硕角猎人","","0"
"1101","老大","","0"
"1102","给洛阿神灵的交易","","0"
"1103","德鲁“死”特","","0"
"1104","德鲁斯特归于德鲁斯特","","0"
"1108","穿过破碎天空","暗影界第一天任务线","0"
"1109","追逐回忆","","0"
"1112","祭仪密院","","0"
"1113","半巫妖","","0"
"1114","变节的巫妖","","0"
"1116","兵主的肩甲","","0"
"1117","巴米达尔的特殊请求","","0"
"1118","突袭祭仪密院","","0"
"1119","不可忘却","","0"
"1120","金色破晓","","0"
"1121","罪有应得","","0"
"1123","重返噬渊","","0"
"1125","悲秋林地","","0"
"1126","闪瀑高地","","0"
"1127","此乃正道","","0"
"1128","未知的命运","","0"
"1130","天灾归来","","0"
"1131","9.0 Bastion - World Quests (For Broadcast Text Linkage) - GJC","","0"
"1132","晋升之路","","0"
"1133","战争的消息","","0"
"1134","侠盗猎城手","","0"
"1135","来到暗影界","","0"
"1136","托加斯特","","0"
"1137","选择你的盟约","","0"
"1138","窥视黑暗","","0"
"1139","女王的温室","","0"
"1140","命运幻象","","0"
"1141","脏活","","0"
"1142","决斗者之债","","0"
"1143","末日迷沼","","0"
"1144","最终赎罪","","0"
"1145","暗湾镇的奉纳","","0"
"1146","主宰者的制镜师","","0"
"1147","圣光启示录","","0"
"1148","艾格茜娅的回忆","","0"
"1149","卡莉娥佩之矛","","0"
"1150","狮群还是灵豹","","0"
"1151","效命的艺术","","0"
"1152","通缉：暗翼","","0"
"1153","通缉：饕餮之喙","","0"
"1154","通缉：被修改的哨兵","","0"
"1155","","","0"
"1156","伤逝剧场","","0"
"1157","保护档案","","0"
"1158","缝合巨兽","","0"
"1159","废土工作","","0"
"1161","噬神戈姆","","0"
"1162","戈姆蛴围栏的麻烦","","0"
"1163","捣蛋的林鬼","","0"
"1164","不祥的石头","","0"
"1165","邪恶计划","","0"
"1166","希望的丝线","","0"
"1167","","","0"
"1168","协助炽蓝仙野","","0"
"1169","伤逝剧场：困难时期","","0"
"39","蛮荒之地的要塞","","0"
"33","建造你的岗哨","","0"
"32","沙塔斯之战","","0"
"31","奥金顿的阴影","","0"
"28","对抗战歌氏族","","0"
"30","元素王座","","0"
"36","海军上将泰勒的要塞","","0"
"54","支援你的要塞","","0"
"56","深入巨人之境","","0"
"59","捕风捉影","","0"
"84","血环氏族","","0"
"85","血环氏族","","0"
"69","铁港入口","","0"
"71","要塞战役","","0"
"99","要塞战役","","0"
"100","要塞战役","","0"
"101","要塞战役","","0"
"102","要塞战役","","0"
"103","要塞战役","","0"
"104","要塞战役","","0"
"105","要塞战役","","0"
"106","要塞战役","","0"
"107","要塞战役","","0"
"108","要塞战役","","0"
"109","要塞战役","","0"
"110","要塞战役","","0"
"111","要塞战役","","0"
"112","要塞战役","","0"
"113","要塞战役","","0"
"114","要塞战役","","0"
"115","要塞战役","","0"
"116","要塞战役","","0"
"117","要塞战役","","0"
"118","要塞战役","","0"
"119","要塞战役","","0"
"120","要塞战役","","0"
"222","白银之手","","0"
"358","军团锻造","","0"
"360","军团锻造","","0"
"364","军团锻造","","0"
"249","军团采矿","","0"
"250","军团采矿","","0"
"276","军团裁缝","","0"
"363","军团裁缝","","0"
"357","军团炼金","","0"
"122","血魔","","0"
"125","寻找艾斯卡","","0"
"126","古尔丹的结局","","0"
"131","格雷迈恩的尝试","","0"
"133","意志试炼","","0"
"137","女武神的秘密","","0"
"273","黑锋骑士团","","0"
"196","残寺派","","0"
"269","风行者的遗产","","0"
"270","风行者的遗产","","0"
"359","军团工程学","","0"
"361","军团珠宝加工","","0"
"362","军团制皮","","0"
"253","军团草药学","","0"
"254","军团草药学","","0"
"255","军团草药学","","0"
"256","军团草药学","","0"
"257","军团草药学","","0"
"251","军团剥皮","","0"
"252","军团剥皮","","0"
"321","军团考古学","","0"
"322","军团考古学","","0"
"323","军团考古学","","0"
"324","军团考古学","","0"
"325","军团考古学","","0"
"326","军团考古学","","0"
"327","军团考古学","","0"
"328","军团考古学","","0"
"329","军团考古学","","0"
"330","军团考古学","","0"
"331","军团考古学","","0"
"332","军团考古学","","0"
"333","军团考古学","","0"
"190","历经梦魇","","0"
"214","成为瓦拉加尔","","0"
"259","“军团再临”前夕事件——第1周","","0"
"260","“军团再临”前夕事件——第1周","","0"
"261","“军团再临”前夕事件——第1周","","0"
"262","“军团再临”前夕事件——第1周","","0"
"263","“军团再临”前夕事件——第1周","","0"
"258","“军团再临”前夕事件——第2周","","0"
"290","战斗宠物训练师","","0"
"300","战斗宠物训练师","","0"
"580","部落盟友","","0"
"581","部落盟友","","0"
"784","部落盟友","","0"
"918","部落盟友","","0"
"1042","部落盟友","","0"
"578","联盟盟友","","0"
"579","联盟盟友","","0"
"783","联盟盟友","","0"
"917","联盟盟友","","0"
"637","大酋长的命令","","0"
"785","艾泽拉斯之心","麦格尼带来了一份礼物，还有一个可怕的消息：艾泽拉斯正濒临死亡。","51211"
"853","职业坐骑：牧师","","0"
"864","鲜血关口","","0"
"856","至黑之夜","","0"
"869","商业工具：Ub3r扳手","","0"
"1023","艾萨拉的陷阱","","0"
"1070","失踪的考察队","","0"
"1107","失踪的考察队","","0"
"975","力挽狂澜","","0"
"941","麦卡贡探险","","0"
"943","海洋奥秘","","0"
"1022","欢迎来到纳沙塔尔","","0"
"982","麦卡贡的冲突","","0"
"1087","盟约大厅介绍","","0"
"1074","职业学习","","0"
"1075","职业学习","","0"
"1076","职业学习","","0"
"1077","职业学习","","0"
"1078","职业学习","","0"
"1079","职业学习","","0"
"1080","职业学习","","0"
"1081","职业学习","","0"
"1082","职业学习","","0"
"1115","祭仪密院","","0"
"1129","未知的命运","","0"
"1160","","","0"
"1172","","","0"
"1170","","","0"
"1171","","","0"
