Id,Body
"338","您好，
这个角色最近购买了PvP装备（物品等级365），但由于第10赛季开始后，会有更强大的装备可用，所以该物品已濒临淘汰。为了助您顺利过渡到新的装备，该角色将获得4000点荣誉点数的补偿。
请注意，补偿可能会使您的荣誉点数超过4000点上限。我们鼓励您尽快使用这些点数，因为只有当您的荣誉点数低于上限时才能重新获取荣誉点数。谢谢。祝您好运！
此致，
暴雪娱乐"
"343","你好！

你有一个新的小伙伴了！一只看上去就想抱抱的小守护者！

你要是能给这个有点威猛的小家伙一个温暖的家，我会很高兴的。

布琳妮"
"344","欢迎回归魔兽世界！

我们为您准备了一整套全新的高级装备，但您也可以在附件中找到您原本携带的所有旧物品和装备。

 - 《魔兽世界》开发团队"
"345","收件人：$n$B$B发件人：您最爱的灵魂医者$B$B货品清单：$B$B- 一匹（1）鬼灵坐骑$B$B警告：请勿堵住透气孔$B$B其实也无所谓，它已经不喘气了。"
"347","我绝不接受失败！我们还会再见的！"
"348","我听说你击败了谭命夺。这段时间，我也在埋头苦练。$b$b我已经向塞隆尼斯提出了跟你重赛的要求。让我们来一决高下吧！"
"349","在今天与你比赛之前，艾黎亚·鸦鬃充满了希望与骄傲。可在你胜利之后，她失去了许多希望。$b$b今天的比赛让你明白，希望可以在转眼间变成绝望。艾黎亚正在艰难地学习这一课。"
"350","你很强。这样很好。"
"351","你好，$n。$b$b我是肥龙。我们几天前曾在安卡阁上切磋过一次。$b$b我想问你一个问题。你不用回答我，但你得问问你自己的心。这个问题就是：$b$b你为何而战？"
"352","你好，$n。$b$b还是我，肥龙。我们在安卡阁上打过。我这次写信来，是想给你一些忠告。$b$b不要放弃你的训练。我和塞隆尼斯谈过，他会尽力为你安排旗鼓相当的挑战者。我们今后可能会征召你前来相助，因此，你必须做好准备。$b$b我必须消失一段时间了。我们以后再联络。$b$b肥龙"
"353","我听说你击败了郭楠。真了不起……我的宿敌。很好，我也正在埋头苦练，并且给你准备了一些惊喜。$b$b我们很快就会见面的，$n……"
"354","图卡图克听说你很强。$b$b图卡图克看了你的战斗。三场战斗。你只是打败了几个小娘们而已。图卡图克觉得你一点也不强。$b$b$n，图卡图克要挑战你！"
"355","图卡图克对之前说过的话感到很抱歉。你并不是只能打败小娘们。图卡图克觉得你很强。$b$b图卡图克祝你赢得所有的比赛。"
"356","我很担心艾黎亚·鸦鬃。她已经好几天没来训练了。我担心她已经陷入了绝望的泥潭。$b$b如果你见到她，请通知我。$b$b——塞隆尼斯"
"357","你已经击败了所有能与你一战的弟子。但你还没有击败我。$b$b我可能只是你的众多教头之一，但与一名弟子切磋技艺对我来说并不值得自豪。$b$b我在此向你发出决斗挑战，$n。我们在赤精栖木见。"
"358","你好，$n。$b$b我是肥龙。你还记得吗？我们在安卡阁上切磋过一次。$b$b在离开一段时间后，如今我即将回归。等我回来之后，希望能再与你打一场。这次，我们或许可以在巴尔利萨圆顶上打？$b$b——肥龙"
"359","肥龙的身份只是个伪装。他是在考验你。事实上，他是在考验我们两个。$b$b你的下一个对手将是我。胜利者将有幸为朱鹤阁下执行一项特别任务。$b$b我已经多年未曾下场了，最好还是先做做热身。$n，我们战场见。"
"360","我回来了，$n。$b$b我是个蠢货，居然选择追随朱鹤之道。你们都是蠢货——一群在赤精栖木上打架玩的小鬼头。$b$b我要让你们看看，你们那位了不起的朱鹤是多么脆弱。他曾堕入绝望的深渊。这次，他也将再度倒下。"
"361","我曾以肥龙的身份问过你：“你为何而战？”有些人因恐惧而战，有些人则是暴力狂，还有一些人是出于愤怒、仇恨或猜忌。$b$b艾黎亚·鸦鬃是因为绝望而战。$b$b而你……我在你身上没有看到这些东西。所以，我选择了你来保护我的人民。$b$b在我的教派中，你永远是我们的英雄，$n。我们非常感谢你。$b$b——朱鹤赤精"
"364","这枚具有魔法力量的火山琉璃之心能够将使用者变形为一头黑曜夜之翼。使用时请将它紧紧握住并贴近胸口。"
"365","哟，$n！$B$B既然我们已经是邻居了，我想我们该庆祝一下！$B$B欢迎你随时来半山市集放松一下！$B$B我甚至可以让你在市集上放几个烟火。不过千万别把什么东西点着了，就像上次吱吱那样……$B$B总之，我希望能尽快见到你！$B$B你的邻居，$B$B吉娜·泥爪$B$B半山市集：本地最好的市集，物美价廉！"
"366","TEMP TEXT!!
我的手册里已经没有空间容纳这只宠物了，我的背包也满了，所以我把它邮寄给我自己！"
"367","我们谨代表热砂港搏击会祝贺您在本赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头灾变角斗士暮光幼龙，希望它能为您效力。"
"372","你好，$n：

再次感谢你对我们发掘锦绣谷工作的支持。

正如我们所料，地狱咆哮酋长对你从石头守卫中取出以太大典深表满意。

我想你或许也愿意获得一份你找到的相关真实资料的副本。

当然，我相信你是不会把这种敏感信息跟别人分享的。

——法利尔·银棘"
"375","我们谨代表热砂港搏击会祝贺您在本赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头恶毒角斗士云端翔龙，希望它能为您效力。"
"386","我们谨代表热砂港搏击协会感谢您对最新竞技场锦标赛的热情参与。$B$B为了表达感谢，我们决定授予您一个小伙伴，莫叽姆斯·暴虐修斯！愿你们能在未来的战斗中并肩战斗。"
"392","你的钢铁马桩已经送到了。"
"393","恭喜你，$n！

你现在拥有了X-241型摇摇板。这款最新的原创产品制作精良，并且是纯手工打造的，亦称跷跷板！

祝玩得开心！

 - 耶比托

警告：跷跷板可能不适合成年人和/或全副武装的冒险者。跷跷板可能会将过分狂热的乘坐者弹射至低大气层。跷跷板可能会导致擦伤和/或屁股痛。"
"396","我们谨代表热砂港搏击会祝贺您在本竞技场赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头暴虐角斗士云端翔龙，希望它能为您效力。"
"397","我们谨代表热砂港搏击会祝贺您在本竞技场赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头恶孽角斗士云端翔龙，希望它能为您效力。"
"398","我们谨代表热砂港搏击会祝贺您在本竞技场赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赠送您一头骄矜角斗士云端翔龙，希望它能为您效力。"
"399","有些人认为翡翠角鹰兽是这种高贵的生物中外表最威严的品种。

即使有人不同意这种说法，他们依然必须承认它非常拉风！

--梅尔·弗兰希斯 - 特殊坐骑商人"
"401","好消息！您的战友在您不在时登录进了游戏，角色名为%s。赶紧将其加入好友名单，以便下次他（她）们上线时就能立即看到。祝玩得开心"
"402","好消息！您的战友在您不在时登录进了游戏，角色名为%s，位于%s服务器。赶紧将其加入好友名单，以便下次他（她）们上线时就能立即看到。祝玩得开心"
"403","我我们为您准备了一整套全新的高级装备，但您也可以在附件中找到您原本携带的所有旧物品和装备。

- 魔兽世界研发团队"
"406","致最彻底的失败者：或许这盒饰品能让你在下次取得胜利。$B$B下次别再输得那么难看了。$B$B记住，第二名就意味着失败者中的第一名。$B$B——加戈$B$B另外，这可能只是一盒垃圾。谁知道呢？"
"407","亲爱的合同工，

我们注意到，最近有一位叫格莱布林·迅爆的人雇请您帮忙，从纳格兰北部运回了不少遗物。在仔细审核了这次探险活动的收据和发票之后，我们认为他对于将您从出故障的滑翔器中救出这一服务的收费过高。因此，我们特意向您寄出这部分退款。

您忠实的朋友，
热砂保护协会审查委员会

注：在接受这次薪资调整之后，您将自动放弃就此问题进一步申诉的权利。"
"408","我认为这些机械怪物或许可以做成不错的狗玩具，可上面全是地精的臭气，我的动物们根本不愿意碰它。希望这堆废物能对你更有用。"
"409","只是想告诉你一声，我把我的备用钻探机架设在你的要塞外面了。它可以随时将你送去戈尔隆德的岗哨，还不要钱！"
"410","嘿，伙计，我就是想告诉你一声，我和塞林·暗砧做了一笔买卖。我跟他租了一台钻探机，可以随时将你从要塞送往戈尔隆德岗哨。

你只要出了大门往右转就能看到了。

我想应该让你知道，是因为有植入广告才谈到了这个价格，但我想你是不会在意的。"
"411","指挥官，我已经看完了你从战歌岗哨弄回来的情报。看来虽然你已经召集了一支大军，但要想阻止阿祖卡和格罗玛什，我们依然有很多工作要做。我会在未来几周内帮你制订出击溃钢铁部落的计划。"
"412","指挥官，今天通报坏消息的差事落到了我头上。你从战歌岗哨弄回来的情报真的非常不妙。我们目前的力量还完全不足以直接对抗钢铁部落。而这个叫阿祖卡的家伙的行动也让我非常忧虑。我会在未来几周内帮我们制订出击溃钢铁部落的计划。"
"413","我想你是把这玩意儿遗落在虚空中了。下次小心点，$n。"
"417","我们的记录显示，有人为你订购了一件特别珍贵的物品。你可以在本邮件里找到打包的物品，完好无损，灿然如新。

此致，
宝库管理员"
"418","你的新宠物已经送到了！请注意，在等待你领取期间，此宠物将享受手工照料。

布琳妮"
"419","我们的兽栏最近专门为你引进了一头特殊的坐骑。我们将使用自己的私人保险公司尽快发货，以确保它和我们所有的坐骑一样安全舒适地抵达。在等待你领取期间，我们将安排专门的兽栏小厮为您照料它。

感谢，
梅尔·弗兰希斯"
"422","亲爱的$n，

回首往事，我们一起经历的冒险依然历历在目，就像发生在昨天。

我的几位仰慕者告诉我，上次我们见面时，你似乎……很不高兴。我完全无法理解，有幸与世界闻名的强尼·傲森一起共事的人为何会有那种表现，但是我还是感觉到一丝……那叫什么来着……怜悯？

有鉴于此，我认为我应当把这个寄给你，以表达我对你的赞赏。

现在的人还给小费吗？如果现在已经不流行给小费了，请立刻把所有附件寄还给我，还得加上一点金币来承担我的邮费。

——强尼"
"423","$n，

多亏了你大无畏的精神和行动，这封邮件才能在艾泽拉斯和其他世界继续传递。

但是，我必须向你坦白——我之前并没有告诉你所有真相。

促使你来到这里的这些事件都是精心安排的——我知道只有你才能拯救这所邮局，让邮件不会过期。

但我不能总是指望你——邮件的传递必须要在没有你的帮助的情况下进行。我必须请求你帮我再进行一次安排，让更多的人进入这座邮戳的殿堂来帮助我。

请取下附件的信息，并把它寄给你认为合适的人，让他们把火炬传承下去。我永远都相信你。我还附上了一个哨子，可以让你在需要的时候召唤凯蒂来到你身边。

——邮政长"
"424","$ct $n，

请尽快阅读随信附上的消息。

- 六人议会"
"425","艾泽拉斯的侍从官，在这个最黑暗的时刻，我向你寄出这封信函。我，从安戈洛环形山深处归来了！

我的舰队已经在破碎群岛的海滩上登陆。我已经准备好如锋利的长枪般穿透燃烧军团的阵线，将它们赶回虚空老家去。

我在我们的堡垒里等你，身边就是高耸入云的大山。快来吧！

北郡骑士麦斯米兰
豪侠骑士"
"427","$n，

你不在时，办公室里完全乱套了。邮件到处都是——真的是到处都有！

如果没有你帮忙，我和凯蒂肯定没办法及时给邮件分类。恐怕我得要求你立刻回到办公室了。

我们还有活儿要干。

——邮政长"
"528","自由镇的鹦鹉训练师罗德里格想脱手一些鸟，而我又正好需要丰富我的库存，所以我们达成了业务合作！下次你来伯拉勒斯的时候，一定要到我的商店“环海之犬”来看看。"
"529","我这里有些刚刚从锈废宝库里弄出来的东西，你可能会喜欢。下次你来伯拉勒斯的时候，一定到我的商店“环海之犬”来看看。"
"530","喂，$U先生:小姐;!我在探索屠夫港的时候，发现有一群猪在四处乱跑，其中有个小家伙你可能会喜欢！下次你到德鲁斯瓦来的时候，记得去拜访下树屋。"
"531","喂，$n！我在格伦布鲁克周围的森林里冒险的时候，发现了一个洞穴，里面有很多兔子！我带着一些兔子回了树屋。如果你想要只可爱的宠物兔子，就来找我吧！"
"533","我去拜访格伦布鲁克的朋友，但她没在。然后她的宠物猫就一路跟着我，回到了我的树屋！它看起来有点……与众不同。或许它也想跟着你？"
"534","我的祖父告诉我，是你消灭了那些坏女人。太棒了！我最近去探索了克莱因附近，还发现了一些小动物，你也许会喜欢的。下次你来德鲁斯瓦的时候，到我的树屋来，我给你看看。"
"535","$n，好消息，我们已经看到本金和玛冯“化学反应”的结果了！这个小东西有个问题，她一直在咬贾拉尔，根本停不下来。我们把她送到了霍罗阿那里，不过跟你在一起的话她也许会更快乐。"
"536","你好，$n，兽王勒卡拉给我送来了个新朋友！但它精力太旺盛了，没法呆在兽栏里接受训练。我觉得把它整天关在这里很不好。如果你有兴趣收养它，就到野兽大厅来看看它吧！"
"537","喂，$n！这只细颚龙出现在野兽大厅里，脖子上挂了个纸条写着“送到好心人那里”。给你可以吗？整整一周了，它一直在给其他训练师惹麻烦！如果你有兴趣让它加入你的宠物大军，就请到野兽大厅来看看吧。"
"538","你好$n，我带着眼镜蛇散步的时候，碰到了这只小小的球潮虫。她肯定很喜欢笛子的声音，一路跟着我们回家了。我只会训练眼镜蛇，你对她感兴趣吗？有兴趣的话，就来裂风海岸瞧瞧吧。"
"539","你好，$n，你可能不会相信今天发生了什么。在外面寻找食物的时候，一只蛙突然朝卡乔什的头上一跳，把他撞到了泥坑里！这只蛙一路跟着我们回了家。下次你来林荫巨木的时候，我给你看看它。"
"540","$n，有个新鲜事要告诉你！我在探索废墟的时候，发现了一个有点吓人的小朋友。他和卡乔什相处得不怎么样，所以我可能没法留下它了。下次你到林荫巨木的时候，也许可以给它一个家？"
"543","狩猎大师 $n，

我深知你正忙于冒险，但我这里却发生了一件事，恐怕只能麻烦你这样身怀绝技的专家了。

希望你可以尽快来找我。我的一位挚友正身处险境！

为了谨慎起见，我会到你最经常拜访的港口城市来见你。我也想顺便看看别的风景。

你诚挚的

死亡猎手莫戈斯

注：我现在已经不那么痴迷于死亡了，不过大家都已经熟知我的称号，这种事情一旦建立就很难摆脱了。我相信你会理解的。"
"544","$n，

你在艾泽拉斯的竞技场和战场上的成就引起了我们的注意。你的名字已经响彻奥格瑞玛的峡谷，并让各大陆的敌人望风而逃。

接信后请速至奥格瑞玛的传说大厅前来见我。我将代表部落，赠送给你一头配得上你勇士身份的坐骑。

——亡灵卫兵奈萨里安"
"545","$n，

你在艾泽拉斯的竞技场和战场上的成就引起了我们的注意。整个暴风城都在传颂你的事迹，你的传奇之名更在部落中引起了恐慌。接信后请速至暴风城的勇士大厅前来见我。我将代表联盟，赠送给你一头配得上你勇士身份的坐骑。

——通灵领主赛普"
"546","$n，

你在艾泽拉斯的竞技场和战场上坚韧不拔的英姿给人留下了深刻的印象。每一块大陆上都有盟友传唱着你的英名，敌人也因你而胆寒。

到主城来见我吧，这里有一头坐骑十分符合你的身份，我想把它作为礼物送给你。

——战争坐骑军需官"
"550",""
"85","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"88","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"89","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"90","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"92","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"95","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"96","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"97","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"124","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"125","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"126","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"127","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"128","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"129","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"130","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"168","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"237","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"238","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"239","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"240","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"241","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"242","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"243","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"244","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"255","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"257","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"258","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"260","感谢你来看望我，$n。我很高兴，因为我们还没有被遗忘。"
"91","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"121","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"132","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"137","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"138","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"139","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"140","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"141","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"142","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"153","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"154","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"155","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"156","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"157","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"160","这件小小的礼物不会给你答案，但也许它可以让你感到快乐。"
"100","感谢您继续参与我们的机械工程学联合公会！我们很高兴能有您这样活跃而充满激情的会员。请接受这件小小的礼物，以此作为我们对你的感谢，希望您继续为伟大的侏儒工程学做出杰出的贡献！"
"118","你好，$n！希望你能在冬幕节度过了一段美好的时光！$B$B你解了我的馋，所以我要送你一点别的东西，一些来自烟林牧场的好东西。如果你还没有得到礼品的话，请在节日结束之前设法搞到！$B$B祝你开心……$B- 冬天爷爷"
"104","感谢您继续参与我们的地精实验工程学协会！我们很高兴能有您这样活跃而充满激情的会员。请接受这件小小的礼物，以此作为我们对你的感谢，希望您继续为伟大的地精工程学做出杰出的贡献！"
"167","<UNUSED>"
"117","你好啊，$n，我又来了！$B$B虽然我和烟林牧场的好伙伴们忙得天昏地暗，但是我想应该给你寄一些特殊的东西。当你知道我们把萨克斯从奥特兰克救了出来的消息时应该很高兴吧？他给你送上了最真挚的祝福！$B$B在拯救他的过程中，我们研究出了一种华丽的装置，你应该会喜欢它。你需要一个雪球给它提供能量，不过我敢说你会非常非常喜欢它的！$B$B- 冬天爷爷"
"133","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"134","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"135","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"136","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"143","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"144","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"145","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"146","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"147","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"148","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"149","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"150","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"151","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"152","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"158","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"159","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"245","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"246","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"247","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"248","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"249","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"250","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"251","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"252","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"253","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"254","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"256","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"259","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"261","非常感谢你今天来看望我，请收下我送给你的春节礼物吧。"
"173","$n：$B$B我收到了这份与你在天灾士兵身上找到的文件有关的报告。虽然可能不是很有价值，但你可能会感兴趣。$B$B再次感谢你做出的努力。$B名单登记员$B银色黎明"
"174","$n：$B$B我收到了这份与你在天灾士兵身上找到的文件有关的报告。虽然可能不是很有价值，但你可能会感兴趣。$B$B再次感谢你做出的努力。$B名单登记员$B银色黎明"
"175","$n：$B$B我收到了这份与你在天灾士兵身上找到的文件有关的报告。虽然可能不是很有价值，但你可能会感兴趣。$B$B再次感谢你做出的努力。$B名单登记员$B银色黎明"
"176","$n：$B$B我收到了这份与你在天灾士兵身上找到的文件有关的报告。虽然可能不是很有价值，但你可能会感兴趣。$B$B再次感谢你做出的努力。$B名单登记员$B银色黎明"
"177","$n：$B$B我收到了这份与你在天灾士兵身上找到的文件有关的报告。虽然可能不是很有价值，但你可能会感兴趣。$B$B再次感谢你做出的努力。$B名单登记员$B银色黎明"
"212","$n，你好！$b$b    祝你新年快乐。如果你还有什么烦心事儿，就去向我们的商贩讨一杯新酿的美酒吧。它能带走你的所有不快。$b$b    饮下这杯酒样，新年就能行大运！$b$b- 本月美酒俱乐部"
"213","$n，$b$b    有时你很难抵挡美酒的魔力。我们的新酿酒很棒吧，你是不是一口就喝光了呀？$b$b    如果你喜欢这些酒样的话，可以向我们的商贩购买哟。$b$b好好享受吧！$b$b- 本月美酒俱乐部"
"214","$n，你好！$b$b    说到甜酒，还有什么比蜂蜜更好的配料呢？人人都喜欢蜂蜜的香甜。你只要喝一口我们酿造的甜酒，就会认可这一点。$b$b    如果你喜欢这些酒样的话，可以在商贩那里购买哟。$b$b好好享受吧！$b$b- 本月美酒俱乐部"
"215","$n，你好，$b$b    不少会员提出我们应该酿造一种低度的起泡酒。我们反复强调这不是“本月香槟俱乐部”的，但是需求的呼声越来越高，所以呢，希望本月的新酿能满足他们吧。$b$b    如果你喜欢这份酒样的话，可以从商贩那里购买哟。$b$b好好享受吧！$b$b- 本月美酒俱乐部"
"216","$n，你好！$b$b    春天随风而至，现在就来体验这一季的温暖吧！试试我们的新酿春季烈酒。它能带给你神清气爽的感受，最适合春天饮用啦。$b$b    如果你喜欢这份酒样的话，可以从商贩那里购买哟。$b$b好好享受吧！$b$b- 本月美酒俱乐部"
"217","$n，$b$b    本月我们新推出一种烈酒！来自黑石山的黑石窖藏啤酒。$b$b    如果你喜欢这份酒样的话，可以从商贩那里购买哟。$b$b好好享受吧！$b$b- 本月美酒俱乐部"
"218","$n，你好。$b$b    本月我们为你奉上一份极棒的佳酿。本月美酒俱乐部的会员去了荆棘谷探险，带回了这种神秘的美酒。$b$b    如果你喜欢这份酒样的话，可以从商贩那里购买哟。$b$b好好享受吧！$b$b- 本月美酒俱乐部"
"219","$n，你好。$b$b    你要知道，有时我们需要长途跋涉才能寻访到真正的美酒。本月的佳酿就来自遥远的异域，虽然路途艰辛，我们却觉得非常值得。$b$b    如果你喜欢这些酒样的话，可以在商贩那里购买哟。$b$b好好享受吧！$b$b- 本月美酒俱乐部"
"220","嗨，$n。$b$b    人们对本月的美酒褒贬不一；我相信你要么喜欢得不得了，要么觉得极其难喝。我们想让你亲口品尝后再下论断。$b$b    如果你喜欢这份酒样的话，可以从商贩那里购买哟。$b$b好好享受吧！$b$b- 本月美酒俱乐部"
"221","$n，你好！$b$b    本月的佳酿是为了庆祝秋天这个象征收获的季节的。它甘甜醇美，回味悠长，如同这一季的美好。你若是不信，尝尝好了。$b$b    如果你喜欢这些酒样的话，可以在商贩那里购买哟。$b$b好好享受吧！$b$b- 本月美酒俱乐部"
"222","$n，你好！$b$b    祝你新年快乐。如果你还有什么烦心事儿，就去向我们的商贩讨一杯新酿吧：巴特莱特苦酒。它的口感无与伦比，不过我得提前警告你，肠胃不好的话还是少喝点比较好。$b$b    与你的朋友分享吧！$b$b- 本月美酒俱乐部"
"223","$n，$b$b    夏天结束了，不少会员战胜了强大的冰霜之王。他们甚至还发现了冰霜之王的酒窖。那些酒酿可珍贵啦，我们设法储存了一批，这份酒样就送给你品尝品尝。$b$b    如果你喜欢这份酒样的话，可以从商贩那里购买哟。$b$b好好享受吧！$b$b- 本月美酒俱乐部"
"385","我们谨代表热砂港搏击协会祝贺您在最新赛季中取得的成功。$B$B为了表彰您的技艺和勇猛，我们决定赋予您胜利者的头衔。愿您以此为荣。"
"336","你的公会已经转移到了一个新的服务器和/或阵营！你可以通过购买游戏内商城的角色服务来跟随你的公会前往新家。角色服务完成之后，你会自动重新加回你的公会。"
