Id,Name,Description,JournalEncounterId,CreatureDisplayInfoId,FileDataId,OrderIndex,UiModelSceneId
"3144","啸天者托瓦拉","","1133","55630","1044376","0","9"
"3151","卡加斯·刃拳","","1128","54674","1044352","0","9"
"3152","莎达娜·血怒","","1139","54587","1044366","0","9"
"3155","加摩拉","","368","52010","1064179","0","9"
"3156","多米尼娜","","436","52034","1064180","0","9"
"3157","征服者克鲁尔","","426","52173","522214","0","9"
"3158","深渊守护者","","447","75359","1064182","0","9"
"3159","暮光领主巴赛尔","","437","52283","1064184","0","9"
"3160","刽子手戈尔","","1144","52084","1064183","0","9"
"3161","苏克","","1145","52057","1064181","0","9"
"3162","主管索戈尔","","1147","53519","1044357","0","9"
"3163","费莫斯","","1148","55849","0","1","65"
"3164","普尔","","1148","54385","1044377","0","65"
"3172","熔炉工程师","","1154","53472","0","2","9"
"3173","山脉之心","","1154","53456","1044374","7","9"
"3174","鼓风者","","1154","53473","0","3","65"
"3175","熔渣元素","","1154","53481","0","6","9"
"3176","保安","","1154","53474","0","1","9"
"3177","元素尊者","","1154","53475","0","4","9"
"3178","召火者","","1154","53477","0","5","9"
"3179","监工长石","","1154","53470","1044374","0","9"
"3180","弗兰佐克","","1155","53576","1044345","0","9"
"3181","汉斯加尔","","1155","53575","0","1","9"
"3190","耐奥祖","","1160","52769","1044356","0","9"
"3191","格鲁尔","","1161","55050","1044346","0","9"
"3195","黑石突击队火炮","","1163","55161","0","1","9"
"3197","尼托格·雷塔","","1163","55162","1044339","0","9"
"3200","罗托尔","","887","54259","1044363","0","9"
"3226","戈洛克","","889","52902","1044347","0","9"
"3234","警戒者凯萨尔","","1185","58263","1044336","0","9"
"3235","缚魂者尼娅米","","1186","53089","1044370","0","9"
"3255","吞噬者奥尔高格","","1202","54317","1044484","0","9"
"3257","真菌食肉者","","1196","58939","0","1","65"
"3265","执行者苏卡","","1203","53752","0","1","9"
"3266","血腥的玛拉卡","","1203","53876","0","2","9"
"3267","加安上将","","1203","53982","1044350","0","9"
"3274","烈焰欺诈者","","1216","53112","0","3","9"
"3275","尖啸纵火魔","","1216","19618","0","1","9"
"3276","恶魔卫士","","1216","39908","0","2","9"
"3277","阿扎凯尔","","1216","52964","1044337","0","9"
"3284","塔隆戈尔","","1225","54036","1044373","0","9"
"3285","折铁者高尔山","","1226","53177","1044358","0","9"
"3286","畸形龙兽","","1227","53010","0","1","9"
"3287","奇拉克","","1227","53005","1044354","0","9"
"3288","指挥官萨贝克","","1228","53689","1044351","0","9"
"3289","铁钩碎天兽","","1228","55518","0","1","9"
"3290","黑铁卫士","","1228","53643","0","2","9"
"3291","怒翼雏龙","","1229","53396","0","1","9"
"3292","狂野的怒翼","","1229","53646","1044361","0","9"
"3300","督军扎伊拉","","1234","54683","1044379","0","9"
"3324","佐格什","","1238","57840","0","1","9"
"3325","斯古洛克","","1238","57836","1044367","0","9"
"3326","科拉玛尔","","1238","57837","0","2","9"
"3327","惧牙","","1235","56363","0","1","9"
"3328","血肉撕裂者诺格加尔","","1235","56351","1044380","0","9"
"3329","马考格·烬刃","","1236","56017","0","1","9"
"3330","阿里奥克·杜古","","1236","56033","1044340","0","9"
"3331","妮莎·诺克斯","","1236","56029","0","2","9"
"3332","奥舍尔","","1237","55352","1044359","0","9"
"3333","大法师索尔","","1208","57193","1044335","0","9"
"3334","鲁克玛","","1262","59089","1044364","0","9"
"3347","鲁克兰","","967","59007","1044365","0","9"
"3348","铁路主管箭火","","1138","54096","1044360","0","9"
"3349","野蛮的波尔卡","","1138","59069","0","1","9"
"3350","太阳耀斑","","967","54030","0","1","9"
"3351","布兰肯斯波","","1196","58539","1044342","0","65"
"3360","枯木","","1214","56613","1044381","0","9"
"3361","塑地者特鲁","","1207","58016","0","1","9"
"3363","生命守卫高拉","","1207","57022","0","2","9"
"3364","艾里塔克","","1209","58398","1044382","0","9"
"3365","雅努","","1210","57231","1044383","0","9"
"3366","永恒的塔尔纳","","1211","57232","1044371","0","9"
"3367","泰克图斯","","1195","54793","1044372","0","9"
"3369","克罗莫格","","1162","56214","1044353","0","69"
"3370","黑手","","959","53791","1044378","0","9"
"3377","杜尔胡","","1207","59767","1053563","0","9"
"3390","毁灭者多弗","","1291","58260","1044483","0","9"
"3391","狂乱奔行者","","1291","60733","0","1","9"
"3392","元首马尔高克","","1197","54329","1044349","0","9"
"3393","克拉戈","","1153","54825","1044343","0","9"
"3394","烬狼","","1123","53450","0","2","9"
"3395","艾克诺·钢铁使者","","1123","53812","0","1","9"
"3396","巨型鞭笞者","","1211","60764","0","2","9"
"3397","不羁妖花","","1211","55767","0","1","9"
"3398","阿鲁克斯","","1142","27683","607633","0","9"
"3399","麦什伦","","1143","52354","1064178","0","66"
"3400","亡语者布莱克松","","1146","4644","607584","0","9"
"3401","寒冰之王亚门纳尔","","1141","32610","607537","0","9"
"3402","仪式枯骨","","1160","58273","0","1","9"
"3403","食腐蛆虫","","1140","59296","0","1","92"
"3404","骨喉","","1140","59273","1044341","0","92"
"3406","纳利什","","1168","59978","1053564","0","9"
"3407","火眼莫德雷斯","","433","52739","607718","0","9"
"3549","考莫克","","1392","61990","1134504","0","9"
"3551","暴君维哈里","","1394","62479","1134509","0","9"
"3552","玛诺洛斯","","1395","62410","1134505","0","9"
"3553","基尔罗格·死眼","","1396","62425","1134503","0","9"
"3606","邪影守望者","","1433","62227","0","2","9"
"3607","腐化的泰罗克祭司","","1433","63003","0","3","9"
"3608","暗影领主艾斯卡","","1433","61932","1134506","0","9"
"3609","流亡者幻影","","1433","63004","0","4","9"
"3610","邪能渡鸦","","1433","62494","0","1","9"
"3611","古尔图格·血沸","","1432","62826","1134501","0","9"
"3612","剑圣朱倍尔索斯","","1432","62815","0","1","9"
"3613","迪亚·暗语","","1432","63511","0","2","9"
"3633","钢铁掠夺者","","1425","61921","1134499","0","9"
"3634","地狱火炮","","1426","63068","0","1","9"
"3635","攻城大师玛塔克","","1426","63404","1134502","0","9"
"3644","霸主卡扎克","","1452","64119","1134508","0","9"
"3645","阿克蒙德","","1438","62423","1134497","0","9"
"3646","邪能领主扎昆","","1391","61830","1134498","0","9"
"3647","血魔","","1372","61913","1134500","0","9"
"3648","缚魂构装体","","1427","61925","1134507","0","9"
"3649","祖霍拉克","","1447","63415","1134510","0","9"
"3656","残余能量","每当有玩家离开暗影界时，都会生成残余能量，并释放出毁灭之环或毁灭之力。","1391","64352","0","1","9"
"3677","督军帕杰什","","1480","65114","1410992","0","9"
"3678","积怨碎壳者","","1480","20772","0","1","9"
"3679","积怨踏浪者","","1480","60790","0","2","9"
"3693","瑟芬崔斯克","","1479","65110","1410978","0","91"
"3694","烈焰多头蛇子嗣","","1479","65145","0","1","91"
"3695","奥术多头蛇子嗣","","1479","65146","0","2","91"
"3696","艾萨拉之怒","","1492","66741","1410993","0","9"
"3700","阿什高姆","","1468","65155","1410937","0","9"
"3707","堕落君王伊米隆","","1502","65079","1410995","0","65"
"3721","哈布隆","","1512","67556","1410956","0","65"
"3733","鲁西弗隆","","1519","13031","1378993","0","9"
"3734","玛格曼达","","1520","10193","1378995","0","9"
"3735","基赫纳斯","","1521","13030","1378976","0","9"
"3736","加尔","","1522","12110","1378975","0","9"
"3737","沙斯拉尔","","1523","13032","1379013","0","9"
"3738","迦顿男爵","","1524","12129","1378966","0","9"
"3739","火妖祭司","","1525","12030","0","1","9"
"3740","萨弗隆先驱者","","1525","13030","1379015","0","9"
"3741","焚化者古雷曼格","","1526","11986","1378978","0","9"
"3742","管理者埃克索图斯","","1527","12029","1378998","0","9"
"3743","火妖医师","","1527","13029","0","1","9"
"3744","火妖精英","","1527","12002","0","2","9"
"3745","拉格纳罗斯","","1528","11121","522261","0","225"
"3746","狂野的拉佐格尔","","1529","10115","1379008","0","9"
"3747","堕落的瓦拉斯塔兹","","1530","13992","1379022","0","9"
"3748","勒什雷尔","","1531","14308","1378968","0","9"
"3749","费尔默","","1532","6377","1378973","0","9"
"3750","埃博诺克","","1533","6377","1378971","0","9"
"3751","弗莱格尔","","1534","6377","1378974","0","9"
"3752","克洛玛古斯","","1535","14367","1378969","0","9"
"3753","奈法利安","","1536","11380","1379001","0","9"
"3754","库林纳克斯","","1537","15742","1385749","0","9"
"3755","拉贾克斯将军","","1538","15376","1385734","0","9"
"3756","莫阿姆","","1539","15392","1385755","0","9"
"3757","吞咽者布鲁","","1540","15654","1385723","0","9"
"3758","狩猎者阿亚米斯","","1541","15431","1385718","0","9"
"3760","无疤者奥斯里安","","1542","15432","1385759","0","9"
"3761","预言者斯克拉姆","","1543","15345","1385769","0","9"
"3762","沙尔图拉","","1544","15583","1385720","0","9"
"3765","沙尔图拉的皇家卫兵","","1544","15465","0","1","9"
"3766","顽强的范克瑞斯","","1545","15743","1385728","0","9"
"3767","哈霍兰公主","","1546","15739","1385761","0","9"
"3768","亚尔基公主","","1547","15657","0","2","9"
"3769","维姆","","1547","15658","0","1","9"
"3770","克里勋爵","","1547","15656","1390436","0","9"
"3771","维希度斯","","1548","15686","1385771","0","9"
"3772","维克洛尔大帝","","1549","15778","1390437","0","66"
"3773","维克尼拉斯大帝","","1549","15761","0","1","66"
"3774","奥罗","","1550","15509","1385760","0","87"
"3775","克苏恩","","1551","15556","1385726","0","9"
"3776","滑翔者沙德基斯","","1552","16053","0","1","9"
"3777","潜伏者希亚其斯","","1552","15938","0","2","9"
"3778","蹂躏者洛卡德","","1552","16054","1385766","0","9"
"3779","午夜","","1553","19640","0","1","9"
"3780","猎手阿图门","","1553","16416","1378965","0","9"
"3781","莫罗斯","","1554","16540","1378999","0","9"
"3782","贞节圣女","","1555","16198","1378997","0","67"
"3783","大灰狼","","1556","17053","1385758","0","9"
"3784","巫婆","","1556","17550","0","3","9"
"3785","罗密欧","","1556","17067","0","1","9"
"3786","朱丽叶","","1556","17068","0","2","9"
"3787","馆长","","1557","16958","1379020","0","9"
"3789","埃兰之影","","1559","16621","1379012","0","9"
"3790","特雷斯坦·邪蹄","","1560","11343","1379017","0","9"
"3791","虚空幽龙","","1561","15363","1379002","0","9"
"3792","麦迪文的回音","","1562","18720","1385725","0","9"
"3793","玛克扎尔王子","","1563","19274","1379006","0","9"
"3794","莫加尔大王","","1564","18649","1378985","0","9"
"3795","克洛什·火拳","","1564","20194","0","4","9"
"3796","疯狂的基戈尔","","1564","12472","0","1","9"
"3797","盲眼先知","","1564","11585","0","2","9"
"3798","召唤者沃尔姆","","1564","20195","0","3","9"
"3799","屠龙者格鲁尔","","1565","18698","1378982","0","9"
"3800","地狱火导魔者","","1566","9865","0","1","9"
"3801","玛瑟里顿","","1566","18527","1378996","0","9"
"3802","不稳定的海度斯","","1567","20162","1385741","0","9"
"3803","鱼斯拉","","1568","20216","1385768","0","88"
"3804","莱欧瑟拉斯之影","","1569","20568","0","1","9"
"3805","盲眼者莱欧瑟拉斯","","1569","20514","1385751","0","9"
"3806","深水卫士沙克基斯","","1570","20671","0","1","9"
"3807","深水卫士卡莉蒂丝","","1570","20672","0","3","9"
"3808","深水卫士泰达维斯","","1570","20670","0","2","9"
"3809","深水领主卡拉瑟雷斯","","1570","20662","1385729","0","9"
"3810","莫洛格里·踏潮者","","1571","20739","1385756","0","9"
"3811","瓦丝琪","","1572","20748","1385750","0","9"
"3812","奥","","1573","18945","1385712","0","9"
"3813","空灵机甲","","1574","18951","1385772","0","9"
"3814","大星术师索兰莉安","","1575","18239","1385739","0","9"
"3815","星术师卡波妮娅","","1576","20237","0","3","9"
"3816","萨古纳尔男爵","","1576","20178","0","2","9"
"3817","首席技师塔隆尼库斯","","1576","20177","0","4","9"
"3818","凯尔萨斯·逐日者","","1576","20023","607669","0","9"
"3819","亵渎者萨拉德雷","","1576","20236","0","1","9"
"3820","雷基·冬寒","","1577","17444","1385762","0","9"
"3821","安纳塞隆","","1578","21069","1385714","0","9"
"3822","卡兹洛加","","1579","17886","1385745","0","9"
"3823","阿兹加洛","","1580","18526","1385719","0","9"
"3824","阿克蒙德","","1581","20939","1385716","0","9"
"3825","高阶督军纳因图斯","","1582","21174","1378986","0","9"
"3826","苏普雷姆斯","","1583","21145","1379016","0","9"
"3827","阿卡玛之影","","1584","21357","1379011","0","9"
"3829","古尔图格·血沸","","1586","21443","1378983","0","9"
"3830","愤怒精华","","1587","21484","0","2","9"
"3831","欲望精华","","1587","21485","0","1","9"
"3832","痛苦精华","","1587","21483","1385764","0","9"
"3833","莎赫拉丝主母","","1588","21252","1379000","0","9"
"3834","击碎者加西奥斯","","1589","21416","1385743","0","9"
"3835","维尔莱斯·深影","","1589","21418","0","3","9"
"3836","高阶灵术师塞勒沃尔","","1589","21417","0","1","9"
"3837","女公爵玛兰德","","1589","21419","0","2","9"
"3838","伊利丹·怒风","","1590","21135","1378987","0","9"
"3839","卡雷苟斯","","1591","23345","1385744","0","9"
"3840","腐蚀者萨索瓦尔","","1591","26628","0","1","9"
"3841","布鲁塔卢斯","","1592","22711","1385722","0","9"
"3842","菲米丝","","1593","22838","1385730","0","9"
"3843","萨洛拉丝女王","","1594","23177","0","1","9"
"3844","高阶术士奥蕾塞丝","","1594","23334","1390438","0","9"
"3845","穆鲁","","1595","23404","1385757","0","9"
"3846","熵魔","","1595","23428","0","1","9"
"3847","基尔加丹","","1596","23200","1385746","0","89"
"3848","塔隆·血魔","","1585","21262","1379018","0","9"
"3849","岩石看守者阿尔卡冯","","1597","26967","1385715","0","64"
"3850","风暴看守者埃玛尔隆","","1598","27108","1385727","0","64"
"3851","火焰看守者科拉隆","","1599","29524","1385748","0","64"
"3852","寒冰看守者图拉旺","","1600","31089","1385767","0","65"
"3853","阿努布雷坎","","1601","15931","1378964","0","9"
"3854","黑女巫法琳娜","","1602","15940","1378980","0","9"
"3855","迈克斯纳","","1603","15928","1378994","0","9"
"3856","药剂师诺斯","","1604","16590","1379004","0","9"
"3857","肮脏的希尔盖","","1605","16309","1378984","0","9"
"3858","洛欧塞布","","1606","16110","1378991","0","9"
"3859","死亡骑士学员","","1607","16539","0","1","9"
"3860","教官拉苏维奥斯","","1607","16582","1378988","0","9"
"3861","收割者戈提克","","1608","16279","1378979","0","9"
"3862","女公爵布劳缪克丝","","1609","16153","0","2","9"
"3863","瑞文戴尔男爵","","1609","10729","1385732","0","9"
"3864","瑟里耶克爵士","","1609","16154","0","3","9"
"3865","库尔塔兹领主","","1609","16155","0","1","9"
"3866","帕奇维克","","1610","16174","1379005","0","9"
"3867","格罗布鲁斯","","1611","16035","1378981","0","9"
"3868","格拉斯","","1612","16064","1378977","0","9"
"3869","塔迪乌斯","","1613","16137","1379019","0","64"
"3870","萨菲隆","","1614","16033","1379010","0","9"
"3871","克尔苏加德","","1615","15945","1378989","0","9"
"3872","沙德隆","","1616","27421","0","2","9"
"3873","塔尼布隆","","1616","27082","0","1","9"
"3874","维斯匹隆","","1616","27039","0","3","9"
"3875","萨塔里奥","","1616","27035","1385765","0","9"
"3876","玛里苟斯","","1617","26752","1385753","0","9"
"3877","酸喉和恐鳞","","1618","29815","0","1","9"
"3878","穿刺者戈莫克","","1618","29614","1390440","0","9"
"3879","冰吼","","1618","21601","0","2","9"
"3880","威尔弗雷德·菲兹班","","1619","29814","0","1","9"
"3881","加拉克苏斯大王","","1619","29615","1385752","0","9"
"3883","索库尔","","1620","29779","0","7","9"
"3884","安塔尔·缮炉者","","1620","29767","0","1","9"
"3885","塞瑞莎·术轮","","1620","29777","0","6","9"
"3886","伊锐丝·影踪","","1620","29776","0","3","9"
"3887","泰利乌斯·达斯布雷德","","1620","29765","0","8","9"
"3888","努兹尔·啸钉","","1620","29772","0","5","9"
"3892","麦拉多·深谷游者","","1620","29780","0","4","9"
"3893","圣光使者巴尔诺","","1620","29774","0","2","9"
"3895","阿莱希娅·月行者","","1620","29770","1390442","0","9"
"3897","严肃的凯普斯","","1621","29783","0","2","9"
"3898","断钢者纳霍克","","1621","29793","0","7","9"
"3900","凋零者吉塞尔","","1621","29787","0","3","9"
"3901","玛兹迪娜","","1621","29790","0","6","9"
"3902","戈瑞姆·影斩","","1621","29782","0","4","9"
"3905","暗语者维维尼","","1621","29791","0","9","9"
"3906","德拉克道格","","1621","29792","0","5","9"
"3907","比莱纳·雷蹄","","1621","29781","1390441","0","9"
"3908","布罗恩·粗角","","1621","29784","0","1","9"
"3909","鲁姬卡","","1621","29786","0","8","9"
"3910","黑暗邪使艾蒂丝","","1622","29267","0","1","9"
"3911","光明邪使菲奥拉","","1622","29240","1390443","0","9"
"3912","阿努巴拉克","","1623","29268","607542","0","9"
"3913","玛洛加尔领主","","1624","31119","1378992","0","9"
"3914","亡语者女士","","1625","30893","1378990","0","9"
"3915","萨鲁法尔大王","","1626","30416","1385737","0","9"
"3916","穆拉丁·铜须","","1627","30508","1385736","0","9"
"3917","死亡使者萨鲁法尔","","1628","30790","1378970","0","9"
"3918","烂肠","","1629","31006","1378972","0","66"
"3919","腐面","","1630","31005","1379009","0","66"
"3920","普崔塞德教授","","1631","30881","1379007","0","9"
"3921","塔达拉姆王子","","1632","30856","0","2","9"
"3922","瓦拉纳王子","","1632","30858","1385721","0","9"
"3923","凯雷塞斯王子","","1632","30857","0","1","9"
"3924","鲜血女王兰娜瑟尔","","1633","31165","1378967","0","9"
"3925","踏梦者瓦莉瑟瑞娅","","1634","30318","1379023","0","9"
"3926","辛达苟萨","","1635","30362","1379014","0","9"
"3927","巫妖王","","1636","30721","607688","0","9"
"3928","烈焰巨兽","","1637","28875","1385731","0","9"
"3929","掌炉者伊格尼斯","","1638","29185","1385742","0","64"
"3930","锋鳞","","1639","28787","1385763","0","9"
"3931","XT-002拆解者","","1640","28611","1385773","0","9"
"3932","唤雷者布隆迪尔","","1641","28324","0","2","9"
"3933","断钢者","","1641","28344","1390439","0","65"
"3934","符文大师莫尔基姆","","1641","28381","0","1","66"
"3935","科隆加恩","","1642","28638","1385747","0","90"
"3936","欧尔莉亚","","1643","28651","1385717","0","67"
"3937","霍迪尔","","1644","28743","1385740","0","65"
"3938","西芙","","1645","28488","0","1","67"
"3939","托里姆","","1645","28977","1385770","0","65"
"3940","石树长老","","1646","29176","0","3","9"
"3941","弗蕾亚","","1646","28777","1385733","0","67"
"3942","明叶长老","","1646","29174","0","1","9"
"3943","铁枝长老","","1646","29175","0","2","64"
"3944","米米尔隆","","1647","28578","1385754","0","9"
"3945","维扎克斯将军","","1648","28548","1385735","0","9"
"3946","尤格-萨隆","","1649","28817","1385774","0","9"
"3947","观察者奥尔加隆","","1650","28641","1385713","0","9"
"3948","奥妮克希亚","","1651","8570","1379025","0","9"
"3949","海里昂","","1652","31952","1385738","0","9"
"3962","洛克莫拉","","1662","62386","1410976","0","9"
"3963","海拉","","1663","65043","1410957","0","9"
"3964","科达娜","","1470","66480","1410942","0","9"
"3965","乌拉罗格·塑山","","1665","62390","1410990","0","93"
"3967","乌索克","","1667","66676","1410991","0","9"
"3974","梦魇蛋","","1656","60365","0","1","9"
"3976","纳拉萨斯","","1673","62391","1410971","0","9"
"3991","夺心者卡什","","1686","67433","1410969","0","9"
"3992","达古尔","","1687","62392","1410944","0","9"
"3993","米尔菲丝·法力风暴","","1688","67422","1410968","0","9"
"4001","溃面","","1693","31006","1410950","0","66"
"4003","赛尔奥隆","","1697","67636","1410977","0","9"
"4004","相位蜘蛛","","1697","65920","0","1","9"
"4011","鲜血公主萨安娜","","1702","67638","1410938","0","9"
"4012","尼珊德拉","","1703","67904","1410972","0","9"
"4013","泰拉尔","","1704","67745","0","3","9"
"4014","艾莫莉丝","","1704","67747","0","1","9"
"4015","伊森德雷","","1704","67748","1410945","0","9"
"4016","莱索恩","","1704","67749","0","2","9"
"4025","邪能领主贝图格","","1711","67324","1410948","0","9"
"4044","萨维斯","","1726","65636","1410994","0","64"
"4045","腐蚀恐魔","","1726","68390","0","1","9"
"4054","崔利艾克斯","","1731","68567","1410989","0","9"
"4055","橡树之心","","1655","68127","1410973","0","9"
"4062","古尔丹","","1737","68500","1410955","0","9"
"4064","超凡恐魔","","1726","69215","0","2","9"
"4065","潜伏恐魔","","1726","68972","0","3","9"
"4067","梦魇触须","","1726","69120","0","4","9"
"4075","艾利桑德","","1743","69082","1410954","0","9"
"4083","尼索格","","1749","69816","1411029","0","9"
"4084","塞纳留斯","","1750","68656","1410940","0","9"
"4085","玛法里奥·怒风","","1750","70004","0","1","9"
"4086","烈焰魔灵","","1751","1204","0","2","9"
"4087","寒冰魔灵","","1751","69885","0","1","9"
"4088","奥术魔灵","","1751","70177","0","3","9"
"4089","魔剑士奥鲁瑞尔","","1751","68819","1410983","0","9"
"4102","库塔洛斯·拉文凯斯","","1672","64656","1410967","0","9"
"4103","可恨的斯麦斯帕","","1664","65304","1410982","0","9"
"4104","伊莉萨娜·拉文凯斯","","1653","65951","1410961","0","9"
"4105","融合之魂","","1518","65837","1410986","0","9"
"4106","顾问麦兰杜斯","","1720","67346","1410933","0","9"
"4107","塔丽克萨·火冠","","1719","69267","1410985","0","9"
"4108","巡逻队长加多","","1718","68521","1410975","0","9"
"4109","萨维斯之影","","1657","68730","1410979","0","9"
"4110","德萨隆","","1656","69096","1410946","0","9"
"4111","深须国王","","1491","67254","1410964","0","9"
"4112","积怨夫人","","1490","66397","1410966","0","9"
"4113","奥丁","","1489","67230","1410974","0","66"
"4114","神王斯科瓦尔德","","1488","65873","1410953","0","9"
"4115","芬雷尔","","1487","64466","1410949","0","9"
"4116","赫娅","","1486","65076","1410959","0","9"
"4117","海姆达尔","","1485","67773","1410958","0","65"
"4118","顾问凡多斯","","1501","65794","1410934","0","9"
"4119","纳尔提拉","","1500","65793","1410970","0","9"
"4120","萨卡尔将军","","1499","65792","1410951","0","9"
"4121","科蒂拉克斯","","1498","65791","1410943","0","9"
"4122","伊凡尔","","1497","65741","1410963","0","9"
"4123","阿努贝斯特","","1696","67630","1410935","0","9"
"4124","颤栗之喉","","1694","27767","1410980","0","86"
"4125","审判官托蒙托鲁姆","","1695","64719","1410962","0","9"
"4126","格雷泽","","1469","66204","1410952","0","9"
"4127","提拉宋·萨瑟利尔","","1467","65074","1410988","0","9"
"4128","艾乐瑞瑟·雷弗拉尔","","1744","69474","1410947","0","9"
"4129","伊格诺斯","","1738","69115","1410960","0","64"
"4130","时空畸体","","1725","68970","1410941","0","9"
"4131","克洛苏斯","","1713","68323","1410965","0","69"
"4132","斯考匹隆","","1706","67087","1410981","0","9"
"4133","占星师艾塔乌斯","","1732","68378","1410984","0","9"
"4134","梦魇恐魔","","1738","69231","0","1","64"
"4135","支配触须","","1738","69882","0","4","67"
"4136","死光触须","","1738","69881","0","3","67"
"4137","梦魇脓液","","1738","69925","0","5","63"
"4138","腐蚀触须","","1738","69880","0","2","67"
"4139","沙索斯","","1763","70659","1411030","0","9"
"4140","麦迪文的回音","","1764","18720","1385724","0","9"
"4151","卡拉米尔","","1774","70975","1411024","0","65"
"4158","梦魇畸兽","","1654","69455","0","1","9"
"4165","魔王纳扎克","","1783","71534","1411028","0","64"
"4173","提克迪奥斯","","1762","68320","1410987","0","63"
"4174","高级植物学家特尔安","","1761","68963","1410939","0","9"
"4175","自然学家特尔安","","1761","70824","0","1","9"
"4176","日心学者特尔安","","1761","70822","0","2","9"
"4183","怨嗣雏龙","","1656","69908","0","2","9"
"4184","鬼母阿娜","","1790","71277","1411023","0","64"
"4185","冷血的杜贡","","1789","68225","1411025","0","66"
"4186","掠夺者多恩","","1756","62703","0","2","9"
"4187","捕魂者麦芙拉","","1756","69803","1411031","0","66"
"4188","赫林船长","","1756","69849","0","1","9"
"4189","邪能魔灵","","1751","69906","0","4","9"
"4190","恐惧憎恶","","1726","69684","0","5","9"
"4191","凋零者吉姆","","1796","67466","1472455","0","67"
"4198","胡墨格里斯","","1770","67258","1411026","0","64"
"4199","勒凡图斯","","1769","70946","1411027","0","65"
"4200","毁灭触须","","1663","66346","0","2","9"
"4201","贪食触须","","1663","66618","0","1","9"
"4202","浮骸","","1795","66811","1472454","0","64"
"4227","麦迪文之影","","1817","18718","1536496","0","9"
"4228","奥丁","","1819","67230","1410974","0","66"
"4230","魔力吞噬者","","1818","73157","1536492","0","9"
"4231","艾尔菲拉","","1820","17550","1536495","0","9"
"4232","嘉琳黛尔","","1820","73156","0","1","9"
"4234","飞猴助手","","1820","73262","0","2","9"
"4241","贞节圣女","","1825","16198","1378997","0","67"
"4242","玛吉亚","","1826","73161","0","1","9"
"4243","托尼","","1826","73159","1536494","0","9"
"4244","考德隆夫人","","1827","73301","0","2","9"
"4245","库格斯顿","","1827","73202","1536493","0","9"
"4246","鲁米诺尔","","1827","65104","0","1","9"
"4247","巴布丽特","","1827","73203","0","3","9"
"4249","海拉","","1829","65043","1410957","0","68"
"4250","奥术师特尔安","","1761","70823","0","3","9"
"4251","高姆","","1830","70104","1536491","0","9"
"4252","递归元素","","1743","55131","0","1","9"
"4253","加速元素","","1743","55143","0","2","9"
"4254","破碎时间粒子","","1725","55561","0","2","9"
"4255","衰减时间粒子","","1725","68616","0","1","9"
"4256","大德鲁伊格兰达里斯","","1654","69815","1410936","0","67"
"4263","猎手阿图门","","1835","73162","1536490","0","9"
"4264","午夜","","1835","73160","0","1","9"
"4265","莫罗斯","","1837","16540","1378999","0","9"
"4273","监视者维兹艾德姆","","1838","73709","1536497","0","9"
"4292","哈亚坦","","1856","74020","1579940","0","9"
"4300","馆长","","1836","16958","1379020","0","9"
"4301","主母萨丝琳","","1861","74287","1579939","0","9"
"4311","阿提甘","","1867","74282","1579936","0","70"
"4312","贝拉克","","1867","74283","0","1","65"
"4319","递归元素","","1872","55131","0","1","9"
"4320","加速元素","","1872","55143","0","2","9"
"4321","艾利桑德","","1872","69082","1410954","0","9"
"4322","堕落的化身","","1873","74497","1579932","0","65"
"4323","勇气侍女","","1873","74498","0","1","67"
"4330","锋颚角斗士","","1856","5306","0","2","9"
"4331","暗鳞监工","","1856","74438","0","3","9"
"4332","锋颚波浪医师","","1856","5286","0","1","9"
"4333","孟菲斯托斯","","1878","74426","1579938","0","9"
"4340","布鲁塔卢斯","","1883","66677","1385722","0","63"
"4341","马利费库斯","","1884","63619","1579937","0","63"
"4342","丝瓦什","","1885","74528","1579941","0","9"
"4344","格罗斯","","1862","74493","1579934","0","63"
"4351","戒卫侍女","","1897","74875","1579933","0","66"
"4358","灵魂引擎","","1896","74496","1579943","0","9"
"4359","灵魂女王德雅娜","","1896","74861","0","1","67"
"4360","女猎手卡丝帕莲","","1903","74874","1579935","0","67"
"4361","女祭司月葬","","1903","74775","0","2","67"
"4362","亚萨·袭月上尉","","1903","74748","0","1","67"
"4364","阿格洛诺克斯","","1905","74482","1579930","0","9"
"4365","轻蔑的萨什比特","","1906","78445","1579942","0","9"
"4372","绝望的聚合体","","1896","75045","0","2","9"
"4417","阿波克隆","","1956","67647","1134499","0","65"
"4418","月爪","","1903","75101","0","3","9"
"4445","多玛塔克斯","","1904","76609","1579931","0","9"
"4446","基尔加丹","","1898","74504","1385746","0","9"
"4453","瓦里玛萨斯","","1983","76327","1715223","0","9"
"4454","阿格拉玛","","1984","76570","1715207","0","9"
"4455","奥萨拉，黑夜之母","","1986","76917","0","1","66"
"4456","蒂玛，幽影之母","","1986","76918","0","2","9"
"4457","诺拉，烈焰之母","","1986","76919","1715222","0","9"
"4468","加洛西灭世者","","1992","76534","1715210","0","65"
"4469","法尔格","","1987","77004","1715209","0","71"
"4470","沙图格","","1987","76990","0","1","71"
"4477","鲁拉","","1982","76770","1715214","0","9"
"4480","海军上将斯芙拉克丝","","1997","78817","1715225","0","9"
"4481","首席工程师伊什卡","","1997","76921","0","1","9"
"4489","晋升者祖拉尔","","1979","77626","1715226","0","9"
"4490","总督奈扎尔","","1981","76614","1715224","0","9"
"4491","黯牙","","1980","76602","0","1","9"
