Id,Name,ClassMask,TrackingQuestId,Flags,TransmogSetGroupId,ItemNameDescriptionId,ParentTransmogSetId,Field_8_1_0_28294_008,ExpansionId,PatchIntroduced,UiOrder,ConditionId
"371","嗜血角斗士的绸缎护甲","16","46519","16","19","13304","369","1","3","40000","3390","0"
"372","暴怒角斗士的绸缎护甲","16","46584","16","20","13301","0","1","2","30300","2700","0"
"373","无情角斗士的绸缎护甲","16","46617","16","21","13301","0","1","2","30200","2510","0"
"374","狂怒角斗士的绸缎护甲","16","46606","16","22","13301","0","1","2","30100","2321","0"
"375","致命角斗士的绸缎护甲","16","46573","16","23","13301","0","1","2","30001","2131","0"
"376","憎恨角斗士的绸缎护甲","16","46595","16","23","13304","375","1","2","30001","2001","0"
"377","凶残角斗士的绸缎护甲","16","46562","16","23","13306","375","1","2","30001","2001","0"
"378","野蛮角斗士的绸缎护甲","16","46637","16","24","13301","0","1","1","20400","1591","0"
"379","复仇角斗士的绸缎护甲","16","46647","16","25","13301","0","1","1","20100","1461","0"
"380","残酷角斗士的绸缎护甲","16","46657","16","26","13301","0","1","1","20003","1361","0"
"381","角斗士的板甲","1","46625","16","27","13301","0","1","1","20000","1231","0"
"382","绸缎战衣","16","0","17","27","13306","973","1","1","20000","1150","0"
"383","元帅的神服","16","0","23","0","13307","0","1","0","0","740","0"
"384","督军的神服","16","0","27","0","13307","0","1","0","0","740","0"
"388","血仇角斗士的丝质布甲","16","46394","20","45","13301","0","1","6","70001","8401","0"
"389","残虐角斗士的丝质布甲","16","46464","20","46","13301","0","1","6","70200","8601","0"
"390","血仇角斗士的丝质布甲","16","46393","24","45","13301","0","1","6","70001","8401","0"
"391","残虐角斗士的丝质布甲","16","46463","24","46","13301","0","1","6","70200","8601","0"
"392","血仇角斗士的丝质布甲","16","46418","22","45","3859","388","1","6","70001","8712","0"
"393","血仇角斗士的丝质布甲","16","46417","26","45","3859","390","1","6","70001","8712","0"
"394","残虐角斗士的丝质布甲","16","46487","26","46","3859","391","1","6","70200","8712","0"
"395","残虐角斗士的丝质布甲","16","46488","22","46","3859","389","1","6","70200","8712","0"
"396","恶毒角斗士的绸缎护甲","16","0","18","9","3859","282","1","4","50003","4762","0"
"397","暴虐角斗士的绸缎护甲","16","0","22","16","3859","273","1","4","50100","4962","0"
"398","暴虐角斗士的绸缎护甲","16","0","26","16","3859","258","1","4","50100","4962","0"
"399","骄矜角斗士的绸缎护甲","16","0","22","14","3859","240","1","4","50400","5502","0"
"400","骄矜角斗士的绸缎护甲","16","0","26","14","3859","251","1","4","50400","5502","0"
"401","恶孽角斗士的绸缎护甲","16","0","22","15","3859","217","1","4","50200","5222","0"
"402","恶孽角斗士的绸缎护甲","16","0","26","15","3859","207","1","4","50200","5222","0"
"403","原祖角斗士的绸缎护甲","16","0","22","11","3859","140","1","5","60001","6602","0"
"404","原祖角斗士的绸缎护甲","16","0","26","11","3859","139","1","5","60001","6602","0"
"405","狂野角斗士的绸缎护甲","16","0","22","12","3859","98","1","5","60100","7002","0"
"406","狂野角斗士的绸缎护甲","16","0","26","12","3859","97","1","5","60100","7002","0"
"407","好战角斗士的绸缎护甲","16","0","22","13","3859","118","1","5","60200","7102","0"
"408","好战角斗士的绸缎护甲","16","0","26","13","3859","117","1","5","60200","7102","0"
"409","血仇争斗者的链甲","4","46352","20","45","13302","1113","1","6","70001","8100","0"
"410","血仇争斗者的链甲","4","46354","24","45","13302","1114","1","6","70001","8100","0"
"413","萨弗隆战锤","0","46721","1","0","0","0","1","0","0","670","0"
"415","山灵之拥","64","0","0","28","13193","0","1","5","60200","6950","0"
"416","山灵之拥","64","0","0","28","2015","415","1","5","60200","7050","0"
"417","山灵之拥","64","0","0","28","13145","415","1","5","60200","7200","0"
"418","风语者法袍","64","0","0","29","13193","0","1","5","60001","6700","0"
"419","灵魂祭司法衣","16","0","0","29","2015","327","1","5","60001","6850","0"
"420","风语者法袍","64","0","0","29","13145","418","1","5","60001","7000","0"
"421","天神祥和法衣","64","0","0","30","13193","0","1","4","50400","5400","0"
"422","天神祥和法衣","64","0","0","30","13145","421","1","4","50400","5660","0"
"423","天神祥和法衣","64","0","0","30","1641","421","1","4","50400","5280","0"
"424","巫医法衣","64","0","0","10","13193","0","1","4","50200","5220","0"
"425","巫医法衣","64","0","0","10","2015","424","1","4","50200","5350","0"
"426","巫医法衣","64","0","0","10","1641","424","1","4","50200","5020","0"
"427","火鸟法衣","64","0","0","31","13193","0","1","4","50003","4960","0"
"428","火鸟法衣","64","0","0","31","1641","427","1","4","50003","4830","0"
"429","守护翔龙法衣","16","0","0","31","2015","336","1","4","50003","5090","0"
"430","先知的长袍","64","0","0","49","0","0","1","6","70001","8400","0"
"432","钢铁之怒战甲","1","0","0","28","13193","0","1","5","60200","6950","0"
"433","钢铁之怒战甲","1","0","0","28","2015","432","1","5","60200","7050","0"
"434","钢铁之怒战甲","1","0","0","28","13145","432","1","5","60200","7200","0"
"435","黑手的战甲","1","0","0","29","13193","0","1","5","60001","6700","0"
"436","黑手的战甲","1","0","0","29","2015","435","1","5","60001","6850","0"
"437","黑手的战甲","1","0","0","29","13145","435","1","5","60001","7000","0"
"438","上古屠夫战甲","1","0","0","30","13193","0","1","4","50400","5400","0"
"439","上古屠夫战甲","1","0","0","30","13145","438","1","4","50400","5660","0"
"440","上古屠夫战甲","1","0","0","30","1641","438","1","4","50400","5280","0"
"441","魔古末裔战甲","1","0","0","10","13193","0","1","4","50200","5220","0"
"442","魔古末裔战甲","1","0","0","10","1641","441","1","4","50200","5020","0"
"443","魔古末裔战甲","1","0","0","10","2015","441","1","4","50200","5350","0"
"444","回响之环战甲","1","0","0","31","13193","0","1","4","50003","4960","0"
"445","回响之环战甲","1","0","0","31","2015","444","1","4","50003","5090","0"
"446","回响之环战甲","1","0","0","31","1641","444","1","4","50003","4830","0"
"447","战争领主铠甲","1","0","0","49","0","0","1","6","70001","8400","0"
"448","黑暗收割议会外衣","256","0","0","49","0","0","1","6","70001","8400","0"
"449","哀鸣法袍","256","0","0","28","13193","0","1","5","60200","6950","0"
"450","哀鸣法袍","256","0","0","28","13145","449","1","5","60200","7200","0"
"451","哀鸣法袍","256","0","0","28","2015","449","1","5","60200","7050","0"
"452","暗影议会法袍","256","0","0","29","13193","0","1","5","60001","6700","0"
"453","暗影议会法袍","256","0","0","29","13145","452","1","5","60001","7000","0"
"454","暗影议会法袍","256","0","0","29","2015","452","1","5","60001","6850","0"
"455","恐角梦魇法袍","256","0","0","30","13193","0","1","4","50400","5400","0"
"456","恐角梦魇法袍","256","0","0","30","13145","455","1","4","50400","5660","0"
"457","恐角梦魇法袍","256","0","0","30","1641","455","1","4","50400","5280","0"
"458","无间地狱法衣","256","0","0","10","13193","0","1","4","50200","5220","0"
"459","无间地狱法衣","256","0","0","10","1641","458","1","4","50200","5020","0"
"460","无间地狱法衣","256","0","0","10","2015","458","1","4","50200","5350","0"
"461","煞皮法衣","256","0","0","31","13193","0","1","4","50003","4960","0"
"462","煞皮法衣","256","0","0","31","1641","461","1","4","50003","4830","0"
"463","煞皮法衣","256","0","0","31","2015","461","1","4","50003","5090","0"
"464","无冕者战甲","8","0","0","49","0","0","1","6","70001","8400","0"
"465","魔刃护甲","8","0","0","28","13193","0","1","5","60200","6950","0"
"466","魔刃护甲","8","0","0","28","2015","465","1","5","60200","7050","0"
"467","魔刃护甲","8","0","0","28","13145","465","1","5","60200","7200","0"
"468","施毒者战甲","8","0","0","29","13193","0","1","5","60001","6700","0"
"469","施毒者战甲","8","0","0","29","2015","468","1","5","60001","6850","0"
"470","施毒者战甲","8","0","0","29","13145","468","1","5","60001","7000","0"
"471","荆棘刺客战甲","8","0","0","30","13193","0","1","4","50400","5400","0"
"472","荆棘刺客战甲","8","0","0","30","13145","471","1","4","50400","5660","0"
"473","荆棘刺客战甲","8","0","0","30","1641","471","1","4","50400","5280","0"
"474","九尾战甲","8","0","0","10","13193","0","1","4","50200","5220","0"
"475","九尾战甲","8","0","0","10","2015","474","1","4","50200","5350","0"
"476","九尾战甲","8","0","0","10","1641","474","1","4","50200","5020","0"
"477","千锻利刃战甲","8","0","0","31","2015","478","1","4","50003","5090","0"
"478","千锻利刃战甲","8","0","0","31","13193","0","1","4","50003","4960","0"
"479","千锻利刃战甲","8","0","0","31","1641","478","1","4","50003","4830","0"
"480","不眠警戒护甲","2","0","0","28","13193","0","1","5","60200","6950","0"
"481","不眠警戒护甲","2","0","0","28","2015","480","1","5","60200","7050","0"
"482","不眠警戒护甲","2","0","0","28","13145","480","1","5","60200","7200","0"
"483","指引之光战甲","2","0","0","29","13193","0","1","5","60001","6700","0"
"484","指引之光战甲","2","0","0","29","2015","483","1","5","60001","6850","0"
"485","指引之光战甲","2","0","0","29","13145","483","1","5","60001","7000","0"
"487","凯旋之翼祭服","2","0","0","30","13193","0","1","4","50400","5400","0"
"488","凯旋之翼祭服","2","0","0","30","13145","487","1","4","50400","5660","0"
"489","凯旋之翼祭服","2","0","0","30","1641","487","1","4","50400","5280","0"
"490","闪电帝王战甲","2","0","0","10","13193","0","1","4","50200","5220","0"
"491","闪电帝王战甲","2","0","0","10","2015","490","1","4","50200","5350","0"
"492","闪电帝王战甲","2","0","0","10","1641","490","1","4","50200","5020","0"
"493","白虎战甲","2","0","0","31","13193","0","1","4","50003","4960","0"
"494","白虎战甲","2","0","0","31","2015","493","1","4","50003","5090","0"
"495","白虎战甲","2","0","0","31","1641","493","1","4","50003","4830","0"
"496","白银之手战铠","2","0","0","49","0","0","1","6","70001","8400","0"
"497","大宗师的盛装","512","0","0","49","0","0","1","6","70001","8400","0"
"498","阴郁凝视战甲","512","0","0","29","13193","0","1","5","60001","6700","0"
"500","阴郁凝视战甲","512","0","0","29","2015","498","1","5","60001","6850","0"
"501","阴郁凝视战甲","512","0","0","29","13145","498","1","5","60001","7000","0"
"502","飓风之眼战袍","512","0","0","28","13193","0","1","5","60200","6950","0"
"503","飓风之眼战袍","512","0","0","28","2015","502","1","5","60200","7050","0"
"505","飓风之眼战袍","512","0","0","28","13145","502","1","5","60200","7200","0"
"506","七星圣印法袍","512","0","0","30","13193","0","1","4","50400","5400","0"
"507","七星圣印法袍","512","0","0","30","13145","506","1","4","50400","5660","0"
"508","七星圣印法袍","512","0","0","30","1641","506","1","4","50400","5280","0"
"510","炎咒套装","512","0","0","10","13193","0","1","4","50200","5220","0"
"511","炎咒套装","512","0","0","10","2015","510","1","4","50200","5350","0"
"512","炎咒套装","512","0","0","10","1641","510","1","4","50200","5020","0"
"513","朱鹤套装","512","0","0","31","13193","0","1","4","50003","4960","0"
"514","朱鹤套装","512","0","0","31","2015","513","1","4","50003","5090","0"
"515","朱鹤套装","512","0","0","31","1641","513","1","4","50003","4830","0"
"516","提瑞斯秘法会战袍","128","0","0","49","0","0","1","6","70001","8400","0"
"517","魔法秘会法袍","128","0","0","28","13193","0","1","5","60200","6950","0"
"518","魔法秘会法袍","128","0","0","28","13145","517","1","5","60200","7200","0"
"519","魔法秘会法袍","128","0","0","28","2015","517","1","5","60200","7050","0"
"520","碎魔者法袍","128","0","0","29","13193","0","1","5","60001","6700","0"
"521","碎魔者法袍","128","0","0","29","2015","520","1","5","60001","6850","0"
"522","碎魔者法袍","128","0","0","29","13145","520","1","5","60001","7000","0"
"523","时空之主法袍","128","0","0","30","13193","0","1","4","50400","5400","0"
"524","时空之主法袍","128","0","0","30","13145","523","1","4","50400","5660","0"
"525","时空之主法袍","128","0","0","30","1641","523","1","4","50400","5280","0"
"526","多彩九头蛇法衣","128","0","0","10","13193","0","1","4","50200","5220","0"
"527","多彩九头蛇法衣","128","0","0","10","2015","526","1","4","50200","5350","0"
"528","多彩九头蛇法衣","128","0","0","10","1641","526","1","4","50200","5020","0"
"529","燃卷法衣","128","0","0","31","13193","0","1","4","50003","4960","0"
"530","燃卷法衣","128","0","0","31","2015","529","1","4","50003","5090","0"
"531","燃卷法衣","128","0","0","31","1641","529","1","4","50003","4830","0"
"532","隐秘通途的伪装","4","0","0","49","0","0","1","6","70001","8400","0"
"533","狂猎战甲","4","0","0","28","13193","0","1","5","60200","6950","0"
"534","狂猎战甲","4","0","0","28","2015","533","1","5","60200","7050","0"
"535","狂猎战甲","4","0","0","28","13145","533","1","5","60200","7200","0"
"536","飞龙追猎者战甲","4","0","0","29","13193","0","1","5","60001","6700","0"
"537","飞龙追猎者战甲","4","0","0","29","2015","536","1","5","60001","6850","0"
"538","飞龙追猎者战甲","4","0","0","29","13145","536","1","5","60001","7000","0"
"539","无懈警戒战甲","4","0","0","30","13193","0","1","4","50400","5400","0"
"540","无懈警戒战甲","4","0","0","30","13145","539","1","4","50400","5660","0"
"541","无懈警戒战甲","4","0","0","30","1641","539","1","4","50400","5280","0"
"542","蜥蜴人追猎者战甲","4","0","0","10","13193","0","1","4","50200","5220","0"
"543","蜥蜴人追猎者战甲","4","0","0","10","1641","542","1","4","50200","5020","0"
"544","蜥蜴人追猎者战甲","4","0","0","10","2015","542","1","4","50200","5350","0"
"545","野牛人杀手战甲","4","0","0","31","13193","0","1","4","50003","4960","0"
"546","野牛人杀手战甲","4","0","0","31","1641","545","1","4","50003","4830","0"
"547","野牛人杀手战甲","4","0","0","31","2015","545","1","4","50003","5090","0"
"548","破碎深渊战甲","2048","0","0","49","0","0","1","6","70001","8400","0"
"549","梦境林地长袍","1024","0","0","49","0","0","1","6","70001","8400","0"
"550","死亡领主战铠","32","0","0","49","0","0","1","6","70001","8400","0"
"551","誓言之爪战袍","1024","0","0","28","13193","0","1","5","60200","6950","0"
"552","誓言之爪战袍","1024","0","0","28","2015","551","1","5","60200","7050","0"
"553","誓言之爪战袍","1024","0","0","28","13145","551","1","5","60200","7200","0"
"554","活木战甲","1024","0","0","29","13193","0","1","5","60001","6700","0"
"555","活木战甲","1024","0","0","29","2015","554","1","5","60001","6850","0"
"556","活木战甲","1024","0","0","29","13145","554","1","5","60001","7000","0"
"557","破碎山谷祭服","1024","0","0","30","13193","0","1","4","50400","5400","0"
"558","破碎山谷祭服","1024","0","0","30","13145","557","1","4","50400","5660","0"
"559","破碎山谷祭服","1024","0","0","30","1641","557","1","4","50400","5280","0"
"560","鬼林套装","1024","0","0","10","13193","0","1","4","50200","5220","0"
"561","鬼林套装","1024","0","0","10","2015","560","1","4","50200","5350","0"
"562","鬼林套装","1024","0","0","10","1641","560","1","4","50200","5020","0"
"563","锦绣套装","1024","0","0","31","13193","0","1","4","50003","4960","0"
"564","锦绣套装","1024","0","0","31","2015","563","1","4","50003","5090","0"
"565","锦绣套装","1024","0","0","31","1641","563","1","4","50003","4830","0"
"566","恶魔凝视铠甲","32","0","0","28","13193","0","1","5","60200","6950","0"
"567","恶魔凝视铠甲","32","0","0","28","2015","566","1","5","60200","7050","0"
"568","恶魔凝视铠甲","32","0","0","28","13145","566","1","5","60200","7200","0"
"569","魔颅骨板战甲","32","0","0","29","13193","0","1","5","60001","6700","0"
"570","魔颅骨板战甲","32","0","0","29","2015","569","1","5","60001","6850","0"
"571","魔颅骨板战甲","32","0","0","29","13145","569","1","5","60001","7000","0"
"572","独眼恐惧战甲","32","0","0","30","13193","0","1","4","50400","5400","0"
"573","独眼恐惧战甲","32","0","0","30","13145","572","1","4","50400","5660","0"
"574","独眼恐惧战甲","32","0","0","30","1641","572","1","4","50400","5280","0"
"575","吞天之喉战甲","32","0","0","10","13193","0","1","4","50200","5220","0"
"576","吞天之喉战甲","32","0","0","10","1641","575","1","4","50200","5020","0"
"577","吞天之喉战甲","32","0","0","10","2015","575","1","4","50200","5350","0"
"578","失落坟冢护甲","32","0","0","31","13193","0","1","4","50003","4960","0"
"579","失落坟冢护甲","32","0","0","31","1641","578","1","4","50003","4830","0"
"580","失落坟冢护甲","32","0","0","31","2015","578","1","4","50003","5090","0"
"581","邪烟法衣","400","0","0","54","1641","0","1","5","60200","6850","0"
"582","铁皮护甲","3592","0","0","54","1641","0","1","5","60200","6850","0"
"583","反噬血仇战甲","68","0","0","54","1641","0","1","5","60200","6850","0"
"584","屠魔者战甲","35","0","0","54","1641","0","1","5","60200","6850","0"
"586","暗影之击和雷霆之击","4","46823","1","0","0","0","1","0","0","750","0"
"587","暗影之击和雷霆之击","0","46824","1","0","0","0","1","0","0","2320","0"
"588","灾变角斗士的板甲","1","46527","16","17","13301","0","1","3","40300","3900","0"
"589","灾变角斗士的板甲","1","0","18","17","3859","588","1","3","40300","3902","0"
"590","灾变角斗士的邪纹布甲","256","46525","16","17","13301","0","1","3","40300","3900","0"
"591","灾变角斗士的邪纹布甲","256","0","18","17","3859","590","1","3","40300","3902","0"
"592","灾变角斗士的环甲","64","46528","16","17","13301","0","1","3","40300","3900","0"
"593","灾变角斗士的环甲","64","0","18","17","3859","592","1","3","40300","3902","0"
"594","灾变角斗士的皮甲","8","46526","16","17","13301","0","1","3","40300","3900","0"
"595","灾变角斗士的皮甲","8","0","18","17","3859","594","1","3","40300","3902","0"
"596","灾变角斗士的板鳞甲","2","46530","16","17","13301","0","1","3","40300","3900","0"
"597","灾变角斗士的板鳞甲","2","0","18","17","3859","596","1","3","40300","3902","0"
"598","灾变角斗士的丝质布甲","128","46531","16","17","13301","0","1","3","40300","3900","0"
"599","灾变角斗士的丝质布甲","128","0","18","17","3859","598","1","3","40300","3902","0"
"600","灾变角斗士的链甲","4","46355","16","17","13301","0","1","3","40300","3900","0"
"601","灾变角斗士的链甲","4","0","18","17","3859","600","1","3","40300","3902","0"
"602","灾变角斗士的龙皮护甲","1024","46523","16","17","13301","0","1","3","40300","3900","0"
"603","灾变角斗士的龙皮护甲","1024","0","18","17","3859","602","1","3","40300","3902","0"
"604","灾变角斗士的恐怖板甲","32","46524","16","17","13301","0","1","3","40300","3900","0"
"605","灾变角斗士的恐怖板甲","32","0","18","17","3859","604","1","3","40300","3902","0"
"606","冷酷角斗士的板甲","1","46549","16","18","13301","0","1","3","40200","3710","0"
"607","冷酷角斗士的板甲","1","0","18","18","3859","606","1","3","40200","3712","0"
"608","冷酷角斗士的邪纹布甲","256","46547","16","18","13301","0","1","3","40200","3710","0"
"609","冷酷角斗士的邪纹布甲","256","0","18","18","3859","608","1","3","40200","3712","0"
"610","冷酷角斗士的环甲","64","46550","16","18","13301","0","1","3","40200","3710","0"
"611","冷酷角斗士的环甲","64","0","18","18","3859","610","1","3","40200","3712","0"
"612","冷酷角斗士的绸缎布甲","16","46551","16","18","13301","0","1","3","40200","3710","0"
"613","冷酷角斗士的皮甲","8","0","18","18","3859","615","1","3","40200","3712","0"
"614","冷酷角斗士的绸缎布甲","16","0","18","18","3859","612","1","3","40200","3712","0"
"615","冷酷角斗士的皮甲","8","46548","16","18","13301","0","1","3","40200","3710","0"
"616","冷酷角斗士的板鳞甲","2","46552","16","18","13301","0","1","3","40200","3710","0"
"617","冷酷角斗士的板鳞甲","2","0","18","18","3859","616","1","3","40200","3712","0"
"618","冷酷角斗士的丝质布甲","128","46553","16","18","13301","0","1","3","40200","3710","0"
"619","冷酷角斗士的丝质布甲","128","0","18","18","3859","618","1","3","40200","3712","0"
"620","冷酷角斗士的链甲","4","46544","16","18","13301","0","1","3","40200","3710","0"
"621","冷酷角斗士的链甲","4","0","18","18","3859","620","1","3","40200","3712","0"
"622","冷酷角斗士的龙皮护甲","1024","46545","16","18","13301","0","1","3","40200","3710","0"
"623","冷酷角斗士的龙皮护甲","1024","0","18","18","3859","622","1","3","40200","3712","0"
"624","冷酷角斗士的恐怖板甲","32","46546","16","18","13301","0","1","3","40200","3710","0"
"625","冷酷角斗士的恐怖板甲","32","0","18","18","3859","624","1","3","40200","3712","0"
"626","残忍角斗士的板甲","1","46538","16","19","13301","0","1","3","40000","3520","0"
"627","残忍角斗士的板甲","1","0","18","19","3859","626","1","3","40000","3522","0"
"628","残忍角斗士的邪纹布甲","256","46536","16","19","13301","0","1","3","40000","3520","0"
"629","残忍角斗士的邪纹布甲","256","0","18","19","3859","628","1","3","40000","3522","0"
"630","灵魂行者法衣","64","0","0","32","13193","0","1","3","40300","3970","0"
"631","巨龙装甲套装","1","0","0","32","2015","649","1","3","40300","4100","0"
"632","灵魂行者法衣","64","0","0","32","1641","630","1","3","40300","3840","0"
"633","火山法衣","64","0","0","33","13193","0","1","3","40200","3780","0"
"634","火山法衣","64","0","0","33","2015","633","1","3","40200","3910","0"
"635","狂暴元素魔装","64","0","0","34","13193","0","1","3","40000","3590","0"
"636","狂暴元素魔装","64","0","0","34","2015","635","1","3","40200","3720","0"
"637","霜巫战衣","64","0","0","35","13293","0","1","2","30300","2510","0"
"638","霜巫战衣","64","0","0","35","13291","637","1","2","30300","2640","0"
"639","霜巫战衣","64","0","0","35","13292","637","1","2","30300","2770","0"
"640","努波顿的圣装","64","0","4","36","13293","0","1","2","30200","2320","0"
"641","萨尔的圣装","64","0","8","36","13293","0","1","2","30200","2320","0"
"642","勇猛的世界击碎者法衣","64","0","0","37","13293","0","1","2","30100","2190","0"
"643","征服者的世界击碎者法衣","64","0","0","37","13291","642","1","2","30100","2260","0"
"644","英雄的碎地者法衣","64","0","0","38","13293","0","1","2","30001","2000","0"
"645","勇猛的碎地者法衣","64","0","0","38","13291","644","1","2","30001","2130","0"
"649","巨龙装甲套装","1","0","0","32","13193","0","1","3","40300","3970","0"
"650","巨龙装甲套装","1","0","0","32","1641","649","1","3","40300","3840","0"
"651","熔火巨人战铠","1","0","0","33","13193","0","1","3","40200","3780","0"
"652","熔火巨人战铠","1","0","0","33","2015","651","1","3","40200","3910","0"
"653","土灵战铠","1","0","0","34","13193","0","1","3","40000","3590","0"
"654","土灵战铠","1","0","0","34","2015","653","1","3","40200","3720","0"
"655","伊米亚之王战甲","1","0","0","35","13293","0","1","2","30300","2510","0"
"656","神圣伊米亚之王的战甲","1","0","0","35","13291","655","1","2","30300","2640","0"
"657","地狱咆哮的战甲","1","0","8","36","13293","0","1","2","30200","2320","0"
"658","乌瑞恩的战甲","1","0","4","36","13293","0","1","2","30200","2320","0"
"659","勇猛的突围战甲","1","0","0","37","13293","0","1","2","30100","2190","0"
"660","征服者的突围战甲","1","0","0","37","13291","659","1","2","30100","2260","0"
"661","英雄的无畏战甲","1","0","0","38","13293","0","1","2","30001","2000","0"
"662","勇猛的无畏战甲","1","0","0","38","13291","661","1","2","30001","2130","0"
"663","灵魂行者法衣","64","0","0","32","2015","630","1","3","40300","4100","0"
"664","无面裹布外套","256","0","0","32","13193","0","1","3","40300","3970","0"
"665","无面裹布外套","256","0","0","32","1641","664","1","3","40300","3840","0"
"666","无面裹布外套","256","0","0","32","2015","664","1","3","40300","4100","0"
"667","邪蛛的燃烧法衣","256","0","0","33","13193","0","1","3","40200","3780","0"
"668","邪蛛的燃烧法衣","256","0","0","33","2015","667","1","3","40200","3910","0"
"669","暗影烈焰魔装","256","0","0","34","13193","0","1","3","40000","3590","0"
"670","暗影烈焰魔装","256","0","0","34","2015","669","1","3","40200","3720","0"
"671","黑巫法衣","256","0","0","35","13293","0","1","2","30300","2510","0"
"672","神圣黑巫法衣","256","0","0","35","13291","671","1","2","30300","2640","0"
"673","神圣黑巫法衣","256","0","0","35","13292","671","1","2","30300","2770","0"
"674","克尔苏加德的法衣","256","0","4","36","13293","0","1","2","30200","2320","0"
"675","古尔丹的法衣","256","0","8","36","13293","0","1","2","30200","2320","0"
"676","勇猛的死亡信使","256","0","0","37","13293","0","1","2","30100","2190","0"
"677","征服者的死亡信使","256","0","0","37","13291","676","1","2","30100","2260","0"
"678","英雄的瘟疫之心套装","256","0","0","38","13293","0","1","2","30001","2000","0"
"679","勇猛的瘟疫之心套装","256","0","0","38","13291","678","1","2","30001","2130","0"
"680","黑牙织战护甲","8","0","0","32","13193","0","1","3","40300","3970","0"
"681","黑牙织战护甲","8","0","0","32","1641","680","1","3","40300","3840","0"
"682","黑牙织战护甲","8","0","0","32","2015","680","1","3","40300","4100","0"
"683","黑暗凤凰外套","8","0","0","33","13193","0","1","3","40200","3780","0"
"684","黑暗凤凰外套","8","0","0","33","2015","683","1","3","40200","3910","0"
"685","风舞者套装","8","0","0","34","13193","0","1","3","40000","3590","0"
"686","风舞者套装","8","0","0","34","2015","685","1","3","40200","3720","0"
"687","影刃战甲","8","0","0","35","13293","0","1","2","30300","2510","0"
"688","神圣影刃战甲","8","0","0","35","13291","687","1","2","30300","2640","0"
"689","神圣影刃战甲","8","0","0","35","13292","687","1","2","30300","2770","0"
"690","范克里夫的战甲","8","0","4","36","13293","0","1","2","30200","2320","0"
"691","迦罗娜的战甲","8","0","8","36","13293","0","1","2","30200","2320","0"
"692","勇猛的恐怖利刃战甲","8","0","0","37","13293","0","1","2","30100","2190","0"
"693","征服者的恐怖利刃战甲","8","0","0","37","13291","692","1","2","30100","2260","0"
"694","英雄的骨镰战甲","8","0","0","38","13293","0","1","2","30001","2000","0"
"695","勇猛的骨镰战甲","8","0","0","38","13291","694","1","2","30001","2130","0"
"696","荣光战甲","2","0","0","32","13193","0","1","3","40300","3970","0"
"697","荣光战甲","2","0","0","32","1641","696","1","3","40300","3840","0"
"698","荣光战甲","2","0","0","32","2015","696","1","3","40300","4100","0"
"699","神祭战甲","2","0","0","33","13193","0","1","3","40200","3780","0"
"700","神祭战甲","2","0","0","33","2015","699","1","3","40200","3910","0"
"701","钢化碧晶战甲","2","0","0","34","13193","0","1","3","40000","3590","0"
"702","钢化碧晶战甲","2","0","0","34","2015","701","1","3","40200","3720","0"
"703","光誓战铠","2","0","0","35","13293","0","1","2","30300","2510","0"
"704","神圣光誓战铠","2","0","0","35","13291","703","1","2","30300","2640","0"
"705","神圣光誓战铠","2","0","0","35","13292","703","1","2","30300","2770","0"
"706","图拉扬的铠甲","2","0","4","36","13293","0","1","2","30200","2320","0"
"707","莉亚德琳的铠甲","2","0","8","36","13293","0","1","2","30200","2320","0"
"708","勇猛的庇护板甲","2","0","0","37","13293","0","1","2","30100","2190","0"
"709","征服者的庇护板甲","2","0","0","37","13291","708","1","2","30100","2260","0"
"710","英雄的救赎铠甲","2","0","0","38","13293","0","1","2","30001","2000","0"
"711","勇猛的救赎铠甲","2","0","0","38","13291","710","1","2","30001","2130","0"
"712","时光之主法衣","128","0","0","32","13193","0","1","3","40300","3970","0"
"713","时光之主法衣","128","0","0","32","1641","712","1","3","40300","3840","0"
"714","时光之主法衣","128","0","0","32","2015","712","1","3","40300","4100","0"
"715","火鹰的焚烧法袍","128","0","0","33","13193","0","1","3","40200","3780","0"
"716","火鹰的焚烧法袍","128","0","0","33","2015","715","1","3","40200","3910","0"
"717","火焰之王法衣","128","0","0","34","13193","0","1","3","40000","3590","0"
"718","火焰之王法衣","128","0","0","34","2015","717","1","3","40200","3720","0"
"719","血法战衣","128","0","0","35","13293","0","1","2","30300","2510","0"
"720","神圣血法战衣","128","0","0","35","13291","719","1","2","30300","2640","0"
"721","神圣血法战衣","128","0","0","35","13292","719","1","2","30300","2770","0"
"722","卡德加的法衣","128","0","4","36","13293","0","1","2","30200","2320","0"
"723","逐日者的法衣","128","0","8","36","13293","0","1","2","30200","2320","0"
"724","勇猛的肯瑞托","128","0","0","37","13293","0","1","2","30100","2190","0"
"725","征服者的肯瑞托","128","0","0","37","13291","724","1","2","30100","2260","0"
"726","英雄的霜火套装","128","0","0","38","13293","0","1","2","30001","2000","0"
"727","勇猛的霜火套装","128","0","0","38","13291","726","1","2","30001","2130","0"
"728","堕龙追猎者战甲","4","0","0","32","13193","0","1","3","40300","3970","0"
"729","堕龙追猎者战甲","4","0","0","32","1641","728","1","3","40300","3840","0"
"730","堕龙追猎者战甲","4","0","0","32","2015","728","1","3","40300","4100","0"
"731","火妖战甲","4","0","0","33","13193","0","1","3","40200","3780","0"
"732","火妖战甲","4","0","0","33","2015","731","1","3","40200","3910","0"
