Id,Name,MapId,DifficultyId,OrderIndex,IsEncounterComplete,Bit,CreatureDisplayId,Flags,SpellIconFileId,Faction
"1397","破坏者吉普提拉克","962","0","0","6153","0","11097","4","0","-1"
"1405","突袭者加杜卡","962","0","1000","6465","1","43274","0","0","-1"
"1406","指挥官瑞魔克","962","0","2000","6466","2","43286","0","0","-1"
"1407","皇帝的意志","1008","0","3000","6470","2","41391","7","0","-1"
"1409","无尽守护者","996","0","0","6473","0","41503","6","0","-1"
"1412","乌克乌克","961","0","0","6143","0","39498","4","0","-1"
"1413","跳跳大王","961","0","1000","6375","1","40339","4","0","-1"
"1414","破桶而出的炎诛","961","0","2000","6378","2","14503","4","0","-1"
"1416","刘·焰心","960","0","1000","6141","1","39487","4","0","-1"
"1417","游学者石步","960","0","0","6295","2","0","4","0","-1"
"1418","贤者马里","960","0","-1000","6400","3","41125","4","0","-1"
"1419","莱公","962","0","3000","6293","3","0","0","0","-1"
"1420","织焰者孔格勒","1001","0","0","6330","0","40597","4","0","-1"
"1421","武器大师哈兰","1001","0","-500","6542","1","40293","4","0","-1"
"1422","驯犬者布兰恩","1001","0","-1000","6521","2","42264","4","0","-1"
"1423","裂魂者萨尔诺斯","1004","0","0","4568","0","27705","4","0","-1"
"1424","科洛夫修士","1004","0","1000","6444","1","41154","4","0","-1"
"1425","大检察官怀特迈恩","1004","0","2000","6450","2","2043","4","0","-1"
"1426","指导者寒心","1007","0","0","6321","0","40301","0","0","-1"
"1427","詹迪斯·巴罗夫","1007","0","1000","6331","1","40639","0","0","-1"
"1428","血骨傀儡","1007","0","2000","6335","2","31092","0","0","-1"
"1429","莉莉安·沃斯","1007","0","3000","6334","3","40256","0","0","-1"
"1430","黑暗院长加丁","1007","0","4000","6319","4","40322","0","0","-1"
"1431","惧之煞","996","0","1000","6525","1","45065","7","0","-1"
"1434","缚灵者戈拉亚","1008","0","500","6463","3","41256","6","0","-1"
"1436","先王之魂","1008","0","2000","6529","4","41812","6","0","-1"
"1439","疑之煞","960","0","3000","6125","0","40904","4","0","-1"
"1441","武器大师席恩","994","0","1000","6579","1","41987","0","0","-1"
"1442","君王的试炼","994","0","-1000","6586","2","42059","4","0","-1"
"1443","阿达罗格","389","0","0","6580","0","38759","4","0","-1"
"1444","黑暗萨满柯兰萨","389","0","1000","6583","1","42101","4","0","-1"
"1445","焰喉","389","0","2000","6589","2","38773","4","0","-1"
"1446","熔岩守卫戈多斯","389","0","3000","6592","3","42100","4","0","-1"
"1447","将军帕瓦拉克","1011","0","1500","6594","0","42105","0","0","-1"
"1463","加拉隆","1009","0","-1250","6649","0","42368","6","0","-1"
"1464","翼虫首领尼诺洛克","1011","0","2500","6658","1","23915","0","0","-1"
"1465","宰相金巴卡","1011","0","0","6625","2","23915","0","0","-1"
"1498","风领主梅尔加拉克","1009","0","-1000","6677","1","42645","6","0","-1"
"1499","琥珀塑形者昂舒克","1009","0","1000","6700","2","43126","7","0","-1"
"1500","伊拉贡","1008","0","2500","6786","5","41399","6","368365","-1"
"1501","大女皇夏柯希尔","1009","0","2000","6729","3","42730","7","237143","-1"
"1502","指挥官沃加克","1011","0","1250","6735","3","42169","0","0","-1"
"1504","刀锋领主塔亚克","1009","0","-1500","6944","5","43141","6","0","-1"
"1505","烛龙","996","0","500","6747","2","42533","6","0","-1"
"1506","雷施","996","0","750","6738","3","40357","6","0","-1"
"1507","皇家宰相佐尔洛克","1009","0","-2500","6741","6","42807","6","0","-1"
"1509","杰翰","994","1","0","6558","3","41920","0","0","-1"
"1510","杰翰","994","2","500","6558","3","41920","4","0","-1"
"1559","铁穹","1098","0","0","7329","0","46627","7","646675","-1"
"1560","魔古双后","1098","0","1000","7502","1","46974","7","133886","-1"
"1563","炮舰","870","0","0","0","0","0","8","0","-1"
"1564","怒之煞","870","0","1000","0","1","0","8","0","-1"
"1565","托多斯","1098","0","-1000","7507","2","46559","6","0","-1"
"1570","长者议会","1098","0","-1500","7543","3","47505","6","0","-1"
"1571","纳拉克","870","0","2000","0","2","0","8","0","-1"
"1572","遗忘者杜鲁姆","1098","0","-250","7563","4","0","6","0","-1"
"1573","季鹍","1098","0","-500","7565","5","0","6","0","-1"
"1574","普利莫修斯","1098","0","-125","7571","6","47009","6","0","-1"
"1575","赫利东","1098","0","-2000","7570","7","47325","6","0","-1"
"1576","黑暗意志","1098","0","-62","7582","8","47527","6","0","-1"
"1577","击碎者金罗克","1098","0","-3000","7575","9","47552","6","0","-1"
"1578","墨格瑞拉","1098","0","-750","7577","10","0","6","0","-1"
"1579","雷神","1098","0","2000","7603","11","46770","6","0","-1"
"1580","莱登","1098","5","3000","7605","12","47739","38","0","-1"
"1581","莱登","1098","6","3000","7605","12","47739","38","0","-1"
"1587","乌达斯塔","870","0","3000","0","3","0","8","0","-1"
"1593","卡拉克西英杰","1136","0","3500","8109","0","48677","6","897697","-1"
"1594","潘达利亚战利品","1136","0","1500","8202","1","51173","6","897406","-1"
"1595","马尔考罗克","1136","0","1000","8225","2","49070","6","897029","-1"
"1598","堕落的守护者","1136","0","-2000","8253","3","48918","6","897027","-1"
"1599","嗜血的索克","1136","0","2000","8258","4","49023","6","896625","-1"
"1600","钢铁战蝎","1136","0","-1500","8260","5","49844","6","896624","-1"
"1601","攻城匠师黑索","1136","0","3000","8236","6","51657","6","897633","-1"
"1602","伊墨苏斯","1136","0","-3000","8268","7","49056","6","896623","-1"
"1603","纳兹戈林将军","1136","0","-1250","8272","8","48995","6","897144","-1"
"1604","傲之煞","1136","0","-1750","8276","9","49098","6","651086","-1"
"1605","Omar's Test Encounter (Cosmetic only) DNT","1136","0","4000","6215","10","0","16","0","-1"
"1606","库卡隆黑暗萨满","1136","0","-1375","8285","11","49176","6","897028","-1"
"1622","迦拉卡斯","1136","0","-1625","8415","12","49337","6","896665","-1"
"1623","加尔鲁什·地狱咆哮","1136","0","3750","8356","13","49585","6","896622","-1"
"1624","诺鲁什","1136","0","-1875","8299","14","48860","6","897064","-1"
"1652","罗托尔","1175","0","0","8565","0","54259","4","0","-1"
"1653","守奴人库鲁斯托","1175","0","-1000","8563","1","52893","4","0","-1"
"1654","戈洛克","1175","0","1000","8566","2","52902","4","0","-1"
"1655","玛格莫拉图斯","1175","0","-2000","8586","3","52033","4","0","-1"
"1656","猎手布塔斯克","47","1","250","8592","6","0","0","0","-1"
"1659","督军拉姆塔斯","47","1","500","8595","7","0","0","0","-1"
"1660","盲眼猎手格罗亚特","47","1","625","8620","8","0","0","0","-1"
"1661","卡尔加·刺肋","47","1","687","8597","9","0","0","0","-1"
"1662","阿鲁克斯","129","1","4000","8622","4","0","0","0","-1"
"1663","火眼莫德雷斯","129","1","5000","8623","5","0","0","0","-1"
"1664","麦什伦","129","1","6000","8624","6","0","0","0","-1"
"1665","亡语者布莱克松","129","1","7000","8625","7","0","0","0","-1"
"1666","寒冰之王亚门纳尔","129","1","8000","8626","8","0","0","0","-1"
"1667","加摩拉","48","1","-500","4617","4","52010","4","0","-1"
"1668","多米尼娜","48","1","500","8615","8","52034","4","0","-1"
"1669","征服者克鲁尔","48","1","750","8614","9","52173","4","0","-1"
"1670","刽子手戈尔","48","1","875","4623","10","52084","4","0","-1"
"1671","暮光领主巴赛尔","48","1","937","4623","11","52283","4","0","-1"
"1672","阿库麦尔","48","1","968","4624","12","52541","4","0","-1"
"1675","苏克","48","1","812","8653","0","52057","4","0","-1"
"1676","深渊守护者","48","1","843","8655","1","75359","4","0","-1"
"1677","莎达娜·血怒","1176","0","0","8661","0","52985","4","0","-1"
"1678","阿扎凯尔，燃烧军团先锋","1182","0","0","8665","0","52964","4","0","-1"
"1679","骨喉","1176","0","1000","8678","1","59273","4","0","-1"
"1682","耐奥祖","1176","0","2000","8691","2","52769","4","0","-1"
"1685","缚魂者尼娅米","1182","0","-1000","8667","1","53089","4","0","-1"
"1686","警戒者凯萨尔","1182","0","-2000","8669","2","58263","4","0","-1"
"1688","纳利什","1176","0","500","8705","3","59978","4","0","-1"
"1689","缚火者卡格拉兹","1205","0","3250","8720","0","53471","6","0","-1"
"1690","爆裂熔炉","1205","0","3812","8724","1","53456","6","0","-1"
"1691","格鲁尔","1205","0","-1000","8731","2","55050","6","236412","-1"
"1692","主管索戈尔","1205","0","3750","8733","3","53519","6","0","-1"
"1693","汉斯加尔与弗兰佐克","1205","0","3000","8738","4","53575","6","0","-1"
"1694","兽王达玛克","1205","0","3125","8746","5","53499","6","1004898","-1"
"1695","钢铁女武神","1205","0","4000","8755","6","53876","6","0","-1"
"1696","吞噬者奥尔高格","1205","0","-2000","8761","7","54317","6","1003743","-1"
"1698","兰吉特","1209","0","0","8770","0","56015","4","0","-1"
"1699","阿拉卡纳斯","1209","0","1000","8771","1","54006","4","0","-1"
"1700","鲁克兰","1209","0","2000","8772","2","59008","4","0","-1"
"1701","高阶贤者维里克斯","1209","0","3000","8773","3","56016","4","0","-1"
"1704","黑手","1205","0","5000","8874","8","53791","7","0","-1"
"1705","元首马尔高克","1228","0","0","8800","0","54329","7","1030796","-1"
"1706","屠夫","1228","0","-1000","8806","1","53855","6","1006454","-1"
"1713","克罗莫格，远山传奇","1205","0","3875","8831","9","56214","6","0","-1"
"1714","塔隆戈尔","1182","0","1000","8843","3","54036","4","0","-1"
"1715","箭火和波尔卡","1208","0","0","8848","0","60108","4","0","-1"
"1719","独眼魔双子","1228","0","-500","8866","2","55849","6","1019377","-1"
"1720","布兰肯斯波","1228","0","-625","8884","3","58539","6","1019378","-1"
"1721","卡加斯·刃拳","1228","0","-2000","8903","4","54674","6","1005701","-1"
"1722","泰克图斯，活体之山","1228","0","-562","8923","5","54793","6","1006111","-1"
"1723","克拉戈","1228","0","-250","8930","6","54825","6","841221","-1"
"1732","尼托格·雷塔","1208","0","1000","8948","1","55162","4","0","-1"
"1736","啸天者托瓦拉","1208","0","2000","9038","2","55630","4","0","-1"
"1745","阿什兰","1191","0","0","0","0","0","16","0","-1"
"1746","枯木","1279","0","0","9175","0","56613","4","0","-1"
"1747","Ken's Test Encounter [DNT]","605","0","0","0","0","0","0","0","-1"
"1748","恐轨押运员","1195","0","0","9219","0","56017","4","0","-1"
"1749","血肉撕裂者诺格加尔","1195","0","-1000","9233","1","56351","4","0","-1"
"1750","奥舍尔","1195","0","1000","9235","2","55352","4","0","-1"
"1751","大法师索尔","1279","0","1000","9297","1","57193","4","0","-1"
"1752","艾里塔克","1279","0","2000","9298","2","58398","4","0","-1"
"1754","斯古洛克，格鲁尔之子","1195","0","2000","9341","3","57836","4","0","-1"
"1755","鲁克玛，鸦人太阳神","1116","0","0","0","0","0","8","0","-1"
"1756","雅努","1279","0","3000","9354","3","57231","4","0","-1"
"1757","远古的保卫者","1279","0","500","9356","4","59767","4","0","-1"
"1758","奇拉克","1358","0","0","9020","0","53005","4","0","-1"
"1759","指挥官萨贝克","1358","0","1000","9060","1","54712","4","0","-1"
"1760","狂野的怒翼","1358","0","2000","8703","2","53315","4","0","-1"
"1761","折铁者高尔山","1358","0","-1000","8699","3","53177","4","0","-1"
"1762","督军扎伊拉","1358","0","3000","9373","4","54683","4","0","-1"
"1770","永恒的塔尔纳","1116","0","1000","0","1","0","8","0","-1"
"1777","邪能领主扎昆","1448","0","2250","10004","0","61830","6","1113433","-1"
"1778","奇袭地狱火","1448","0","-1000","10010","1","0","6","0","-1"
"1783","血魔","1448","0","1000","10039","2","61913","6","1113437","-1"
"1784","暴君维哈里","1448","0","4500","10041","3","62479","6","1113430","-1"
"1785","钢铁掠夺者","1448","0","-500","10043","4","0","6","0","-1"
"1786","基尔罗格·死眼","1448","0","-250","10048","5","62425","6","970886","-1"
"1787","考莫克","1448","0","-375","10051","6","61990","6","1113434","-1"
"1788","暗影领主艾斯卡","1448","0","1500","10060","7","61932","6","0","-1"
"1790","洛克莫拉","1458","0","0","10092","0","62386","4","0","-1"
"1791","乌拉罗格·塑山","1458","0","500","10094","1","62390","4","0","-1"
"1792","纳拉萨斯","1458","0","750","10097","2","62391","4","0","-1"
"1793","地底之王达古尔","1458","0","875","10099","3","62392","4","0","-1"
"1794","永恒者索克雷萨","1448","0","1875","10101","8","62937","6","1113441","-1"
"1795","玛诺洛斯","1448","0","5000","10141","9","62417","6","1113439","-1"
"1798","高阶地狱火议会","1448","0","-312","10177","10","62826","6","970886","-1"
"1799","阿克蒙德","1448","0","6000","10179","11","62423","7","1113431","-1"
"1800","祖霍拉克","1448","0","3125","10208","12","63415","6","1113442","-1"
"1801","霸主卡扎克","1116","0","2000","0","2","0","8","0","-1"
"1805","海姆达尔","1477","0","0","10335","0","0","4","0","-1"
"1806","赫娅","1477","0","1000","10365","1","0","0","0","-1"
"1807","芬雷尔","1477","0","2000","10367","2","0","0","0","-1"
"1808","神王斯科瓦尔德","1477","0","3000","10369","3","0","0","0","-1"
"1809","奥丁","1477","0","4000","10371","4","0","4","0","-1"
"1810","督军帕杰什","1456","0","0","10382","0","61401","4","0","-1"
"1811","积怨夫人","1456","0","1000","10384","1","62605","4","0","-1"
"1812","深须国王","1456","0","2000","10388","2","67254","4","0","-1"
"1813","瑟芬崔斯克","1456","0","3000","10386","3","62615","4","0","-1"
"1814","艾萨拉之怒","1456","0","4000","10390","4","32743","4","0","-1"
"1815","提拉宋·萨瑟利尔","1493","0","0","10392","0","65074","4","0","-1"
"1816","阿什高姆","1493","0","1000","10397","1","65155","4","0","-1"
"1817","格雷泽","1493","0","2000","10398","2","66204","4","0","-1"
"1818","科达娜·邪歌","1493","0","3000","10401","3","66480","4","0","-1"
"1822","堕落君王伊米隆","1492","0","0","10479","0","0","4","0","-1"
"1823","哈布隆","1492","0","1000","10482","1","0","4","0","-1"
"1824","海拉","1492","0","2000","10484","2","0","4","0","-1"
"1825","科蒂拉克斯","1516","0","0","10562","0","65791","4","0","-1"
"1826","纳尔提拉","1516","0","1000","10566","1","65793","4","0","-1"
"1827","伊凡尔","1516","0","2000","10563","2","65741","4","0","-1"
"1828","萨卡尔将军","1516","0","3000","10564","3","65792","4","0","-1"
"1829","顾问凡多斯","1516","0","4000","10565","4","65794","4","0","-1"
"1832","融合之魂","1501","0","0","10580","0","0","4","0","-1"
"1833","伊莉萨娜·拉文凯斯","1501","0","1000","10582","1","0","4","0","-1"
"1834","可恨的斯麦斯帕","1501","0","2000","10584","2","0","4","0","-1"
"1835","库塔洛斯·拉文凯斯","1501","0","3000","10586","3","0","4","0","-1"
"1836","大德鲁伊格兰达里斯","1466","0","0","10381","0","0","0","0","-1"
"1837","橡树之心","1466","0","1000","10592","1","0","0","0","-1"
"1838","德萨隆","1466","0","2000","10593","2","0","0","0","-1"
"1839","萨维斯之影","1466","0","3000","10594","3","0","0","0","-1"
"1841","乌索克","1520","0","0","10640","0","66676","6","1413870","-1"
"1842","克洛苏斯","1530","0","1875","10668","0","66482","6","0","-1"
"1845","颤栗之喉","1544","0","0","10707","0","24193","4","0","-1"
"1846","夺心者卡什","1544","0","1000","10713","1","67433","4","0","-1"
"1847","米尔菲丝·法力风暴","1544","0","2000","10718","2","67422","4","0","-1"
"1848","溃面","1544","0","3000","10721","3","31006","4","0","-1"
"1849","斯考匹隆","1530","0","-1000","10728","1","67087","6","0","-1"
"1850","审判官托蒙托鲁姆","1493","0","500","10730","4","63526","4","0","-1"
"1851","赛尔奥隆","1544","0","4000","10737","4","0","4","0","-1"
"1852","阿努贝斯特","1544","0","5000","10742","5","0","4","0","-1"
"1853","尼珊德拉","1520","0","-1000","10758","1","68077","6","1413869","-1"
"1854","梦魇之龙","1520","0","2000","10762","2","67748","6","1413866","-1"
"1855","鲜血公主萨安娜","1544","0","6000","10767","6","67638","4","0","-1"
"1856","邪能领主贝图格","1544","0","7000","10771","7","65330","4","0","-1"
"1862","提克迪奥斯","1530","0","1000","10906","2","68320","6","0","-1"
"1863","占星师艾塔乌斯","1530","0","2000","11101","3","66861","6","0","-1"
"1864","萨维斯","1520","0","6000","10922","3","65636","7","1413871","-1"
"1865","时空畸体","1530","0","-500","10953","4","68970","6","0","-1"
"1866","古尔丹","1530","0","3000","11037","5","68500","6","0","-1"
"1867","崔利艾克斯","1530","0","-250","11083","6","68567","6","0","-1"
"1868","巡逻队长加多","1571","0","0","11089","0","68521","4","0","-1"
"1869","塔丽克萨·火冠","1571","0","1000","11091","1","69267","4","0","-1"
"1870","顾问麦兰杜斯","1571","0","2000","11093","2","70592","4","0","-1"
"1871","魔剑士奥鲁瑞尔","1530","0","-125","11377","7","68819","6","0","-1"
"1872","大魔导师艾利桑德","1530","0","2500","11442","8","69082","6","0","-1"
"1873","伊格诺斯，腐蚀之心","1520","0","1500","11476","4","69115","6","1413868","-1"
"1874","团队副本首领假人（5分钟）","1457","0","0","0","0","0","0","0","-1"
"1875","团队副本首领假人（5分钟）","1457","0","1000","0","1","0","0","0","-1"
"1876","艾乐瑞瑟·雷弗拉尔","1520","0","4000","11502","5","70187","6","1413867","-1"
"1877","塞纳留斯","1520","0","5000","11498","6","68656","6","1413865","-1"
"1879","夺魂者","1220","0","0","0","0","0","8","0","-1"
"1880","尼索格","1220","0","1000","0","1","0","8","0","-1"
"1881","贝恩的残影","938","0","1000","6072","0","38791","4","0","-1"
"1882","希尔瓦娜斯的残影","938","0","5000","6072","3","39559","4","0","-1"
"1883","吉安娜的残影","938","0","6000","6073","2","17369","4","0","-1"
"1884","泰兰德的残影","938","0","7000","6073","5","38918","4","0","-1"
"1885","邮差马龙","329","1","13000","4725","13","0","4","0","-1"
"1886","高级植物学家特尔安","1530","0","1750","11887","9","68963","6","0","-1"
"1887","黑曜石哨兵","70","1","8000","4761","3","0","4","0","-1"
"1888","沙索斯","1220","0","2000","0","2","0","8","0","-1"
"1889","大主教玛拉达尔","558","0","0","2702","0","0","4","0","-1"
"1890","死亡观察者希尔拉克","558","0","1000","4603","1","0","4","0","-1"
"1891","无疤者奥摩尔","543","0","0","4699","0","0","4","0","-1"
"1892","传令官瓦兹德","543","0","1000","4700","1","0","4","0","-1"
"1893","巡视者加戈玛","543","0","2000","4698","2","0","4","0","-1"
"1894","凯尔萨斯·逐日者","585","0","1000","4702","0","0","4","0","-1"
"1895","女祭司德莉希亚","585","0","3000","3450","1","0","4","0","-1"
"1897","塞林·火心","585","0","4000","3448","2","0","4","0","-1"
"1898","维萨鲁斯","585","0","5000","3449","3","0","4","0","-1"
"1899","节点亲王沙法尔","557","0","0","4606","0","0","4","0","-1"
"1900","潘德莫努斯","557","0","1000","4604","1","0","4","0","-1"
"1901","塔瓦洛克","557","0","2000","4605","2","0","4","0","-1"
"1902","利爪之王艾吉斯","556","0","0","2818","0","0","4","0","-1"
"1903","黑暗编织者塞斯","556","0","1000","4608","1","0","4","0","-1"
"1904","安苏","556","0","2000","3022","2","0","4","0","-1"
"1905","德拉克中尉","560","0","0","4659","0","0","4","0","-1"
"1906","时空猎手","560","0","1000","4660","1","0","4","0","-1"
"1907","斯卡洛克上尉","560","0","2000","2711","2","0","4","0","-1"
"1908","赫尔默大使","555","0","0","4609","0","0","4","0","-1"
"1909","煽动者布莱卡特","555","0","1000","2802","1","0","4","0","-1"
"1910","摩摩尔","555","0","2000","4610","2","0","4","0","-1"
"1911","沃匹尔大师","555","0","3000","2803","3","0","4","0","-1"
"1913","末日预言者达尔莉安","552","0","0","4742","0","0","4","0","-1"
"1914","预言者斯克瑞斯","552","0","1000","4744","1","0","4","0","-1"
"1915","天怒预言者苏克拉底","552","0","2000","4743","2","0","4","0","-1"
"1916","自由的瑟雷凯斯","552","0","3000","4741","3","0","4","0","-1"
"1917","胡墨格里斯","1220","0","3000","0","3","0","8","0","-1"
"1918","Timed Damage Dummy","1148","0","0","0","0","0","0","0","-1"
"1919","埃欧努斯","269","0","0","2819","0","0","4","0","-1"
"1920","时空领主德亚","269","0","1000","2820","1","0","4","0","-1"
"1921","坦普卢斯","269","0","2000","2821","2","0","4","0","-1"
"1922","制造者","542","0","0","2400","0","0","4","0","-1"
"1923","击碎者克里丹","542","0","1000","2403","1","0","4","0","-1"
"1924","布洛戈克","542","0","2000","4854","2","0","4","0","-1"
"1925","指挥官萨拉妮丝","553","0","0","4745","0","0","4","0","-1"
"1926","高级植物学家弗雷温","553","0","1000","4746","1","0","4","0","-1"
"1927","拉伊","553","0","2000","4748","2","0","4","0","-1"
"1928","看管者索恩格林","553","0","3000","4747","3","0","4","0","-1"
"1929","迁跃扭木","553","0","4000","4749","4","0","4","0","-1"
"1930","灵术师塞比瑟蕾","554","0","0","4751","0","0","4","0","-1"
"1931","计算者帕萨雷恩","554","0","1000","4752","1","0","4","0","-1"
"1932","机械领主卡帕西图斯","554","0","2000","4750","2","0","4","0","-1"
"1933","看守者盖罗基尔","554","0","3000","12051","3","0","4","0","-1"
"1934","看守者埃隆汉","554","0","4000","12053","4","0","4","0","-1"
"1935","血卫士伯鲁恩","540","0","0","4701","0","0","4","0","-1"
"1936","高阶术士奈瑟库斯","540","0","1000","2804","1","0","4","0","-1"
"1937","战争使者沃姆罗格","540","0","2000","2844","2","0","4","0","-1"
"1938","酋长卡加斯·刃拳","540","0","3000","2907","3","0","4","0","-1"
"1939","背叛者门努","547","0","0","4661","0","0","4","0","-1"
"1940","夸格米拉","547","0","1000","2532","1","0","4","0","-1"
"1941","巨钳鲁克玛尔","547","0","2000","4662","2","0","4","0","-1"
"1942","水术师瑟丝比娅","545","0","0","4663","0","0","4","0","-1"
"1943","机械师斯蒂里格","545","0","1000","4664","1","0","4","0","-1"
"1944","督军卡利瑟里斯","545","0","2000","4665","2","0","4","0","-1"
"1945","加兹安","546","0","0","4667","0","0","4","0","-1"
"1946","霍加尔芬","546","0","1000","4666","1","0","4","0","-1"
"1947","沼地领主穆塞雷克","546","0","2000","2448","2","0","4","0","-1"
"1948","黑色阔步者","546","0","3000","4668","3","0","4","0","-1"
"1949","冷血的杜贡","1220","0","8000","0","4","0","8","0","-1"
"1950","魔王纳扎克","1220","0","4000","0","5","0","8","0","-1"
"1951","浮骸","1220","0","5000","0","6","0","8","0","-1"
"1952","卡拉米尔","1220","0","6000","0","7","0","8","0","-1"
"1953","勒凡图斯","1220","0","7000","0","8","0","8","0","-1"
"1954","贞节圣女","1651","0","-1000","12521","0","0","4","0","-1"
"1957","歌剧院","1651","0","-3000","12534","1","0","4","0","-1"
"1958","奥丁","1648","0","-2000","12546","0","0","6","0","-1"
"1959","魔力吞噬者","1651","0","7000","12548","2","73157","4","0","-1"
"1960","猎手阿图门","1651","0","-250","12542","3","0","4","0","-1"
"1961","莫罗斯","1651","0","-500","12554","4","0","4","0","-1"
"1962","高姆","1648","0","-1000","12556","1","0","6","0","-1"
"1964","馆长","1651","0","0","12560","5","0","4","0","-1"
"1965","麦迪文之影","1651","0","6000","12566","8","0","4","0","-1"
"1966","塔达拉姆王子","619","0","0","3870","0","0","4","0","-1"
"1967","耶戈达·觅影者","619","0","1000","4612","1","0","4","0","-1"
"1968","传令官沃拉兹","619","0","5000","4613","2","0","4","0","-1"
"1969","纳多克斯长老","619","0","-1000","4611","3","0","4","0","-1"
"1971","看门者克里克希尔","601","0","0","3874","0","0","4","0","-1"
"1972","哈多诺克斯","601","0","1000","4615","1","0","4","0","-1"
"1973","阿努巴拉克","601","0","2000","4616","2","0","4","0","-1"
"1974","托尔戈","600","0","0","4684","0","0","4","0","-1"
"1975","先知萨隆亚","600","0","4000","4687","1","0","4","0","-1"
"1976","召唤者诺沃斯","600","0","2000","4685","2","0","4","0","-1"
"1977","暴龙之王爵德","600","0","3000","4686","3","0","4","0","-1"
"1978","斯拉德兰","604","0","0","3852","0","0","4","0","-1"
"1980","莫拉比","604","0","1000","3851","1","0","4","0","-1"
"1981","迦尔达拉","604","0","4000","3850","2","0","4","0","-1"
"1983","达卡莱巨像","604","0","500","3853","4","0","4","0","-1"
"1984","艾欧纳尔","602","0","0","3865","0","0","4","0","-1"
"1985","沃尔坎","602","0","-500","3864","1","0","4","0","-1"
"1986","洛肯","602","0","2000","3866","2","0","4","0","-1"
"1987","比亚格里将军","602","0","-1000","3863","3","0","4","0","-1"
"1988","凶残的伊克","604","2","3500","3854","5","0","4","0","-1"
"1989","埃曼尼塔","619","2","4500","4614","5","0","4","0","-1"
"1990","逃离阿尔萨斯","668","0","1000","4948","0","0","4","0","-1"
"1992","法瑞克","668","0","0","4897","1","0","4","0","-1"
"1993","玛维恩","668","0","500","4898","2","0","4","0","-1"
"1994","克莱斯塔卢斯","599","0","0","4768","0","0","4","0","-1"
"1995","远古法庭","599","0","2000","3861","1","0","4","0","-1"
"1996","悲伤圣女","599","0","1000","4769","2","0","4","0","-1"
"1998","塑铁者斯约尼尔","599","0","5000","4770","3","0","4","0","-1"
"1999","熔炉之主加弗斯特","658","0","0","4852","0","0","4","0","-1"
"2000","天灾领主泰兰努斯","658","0","1000","4861","1","0","4","0","-1"
"2001","科瑞克","658","0","500","4860","2","0","4","0","-1"
"2002","肉钩","595","0","0","4688","0","0","4","0","-1"
"2003","时光领主埃博克","595","0","1000","4690","1","0","4","0","-1"
"2004","塑血者沙尔拉姆","595","0","2000","4689","2","0","4","0","-1"
"2005","玛尔加尼斯","595","0","3000","4691","3","26582","4","0","-1"
"2006","布隆亚姆","632","0","0","4859","0","0","4","0","-1"
"2007","噬魂者","632","0","1000","4424","1","0","4","0","-1"
"2008","海拉","1648","0","0","12597","2","0","6","0","-1"
"2009","阿诺玛鲁斯","576","0","0","3692","0","0","4","0","-1"
"2010","大魔导师泰蕾丝塔","576","0","1000","3691","1","0","4","0","-1"
"2011","克莉斯塔萨","576","0","2000","3694","2","0","4","0","-1"
"2012","塑树者奥莫洛克","576","0","3000","3693","3","0","4","0","-1"
"2013","魔网守护者埃雷苟斯","578","0","0","3873","0","0","4","0","-1"
"2014","法师领主伊洛姆","578","0","1000","3872","1","0","4","0","-1"
"2015","瓦尔洛斯·云击","578","0","2000","3871","2","0","4","0","-1"
"2016","审讯者达库斯","578","0","3000","3869","3","0","4","0","-1"
"2017","监视者维兹艾德姆","1651","0","8000","12613","6","0","4","0","-1"
"2018","第二囚犯","608","0","0","3833","0","0","4","0","-1"
"2019","第一囚犯","608","0","1000","3828","1","0","4","0","-1"
"2020","塞安妮苟萨","608","0","2000","3836","2","0","4","0","-1"
"2021","黑骑士","650","0","3000","4363","0","0","4","0","-1"
"2022","总冠军","650","0","-1000","4361","1","0","4","0","-1"
"2023","银色勇士","650","0","2000","4362","2","0","4","0","-1"
"2024","斯卡瓦尔德和达尔隆","574","0","0","4772","0","0","4","0","-1"
"2025","掠夺者因格瓦尔","574","0","1000","4771","1","0","4","0","-1"
"2026","凯雷塞斯王子","574","0","-1000","4773","2","0","4","0","-1"
"2027","戈托克·苍蹄","575","0","0","4775","0","0","4","0","-1"
"2028","伊米隆国王","575","0","1000","3808","1","0","4","0","-1"
"2029","残忍的斯卡迪","575","0","500","3809","2","0","4","0","-1"
"2030","席瓦拉·索格蕾","575","0","-1000","4774","3","0","4","0","-1"
"2031","夜之魇","1651","0","9000","12670","7","73528","68","0","-1"
"2032","格罗斯","1676","0","0","12773","0","74493","6","0","-1"
"2036","哈亚坦","1676","0","1000","12815","1","0","6","0","-1"
"2037","主母萨丝琳","1676","0","2000","12861","2","74287","6","236422","-1"
"2038","堕落的化身","1676","0","3000","12863","3","74497","6","1546417","-1"
"2039","孟菲斯托斯","1677","0","0","12865","0","69245","4","0","-1"
"2048","恶魔审判庭","1676","0","500","12996","4","74282","6","0","-1"
"2049","原始冰霜之怒","1689","0","0","13019","0","33254","8","893779","-1"
"2050","月之姐妹","1676","0","1500","13026","5","74781","6","0","-1"
"2051","基尔加丹","1676","0","5000","12967","6","0","6","0","-1"
"2052","戒卫侍女","1676","0","2875","13123","7","0","6","0","-1"
"2053","多玛塔克斯","1677","0","1000","13131","1","0","4","0","-1"
