Id,Description,Title,Reward,InstanceId,Faction,Supercedes,Category,MinimumCriteria,Points,Flags,UiOrder,IconFileId,RewardItemId,CriteriaTree,SharesCriteria,CovenantId
"5222","拿起旗帜并在75秒内交还。","烈焰，与我同行","","726","0","0","15074","0","10","0","16","236353","0","17982","0","0"
"5223","完成下列双子峰成就。","双子峰主宰","","726","-1","0","15074","0","25","135168","20","136026","0","17844","0","0"
"5226","在一场双子峰战斗中，夺取并归还9面旗帜。","九重天","","726","1","0","15074","0","10","128","9","462273","0","16847","0","0"
"5227","在一场双子峰战斗中，夺取并归还9面旗帜。","九重天","","726","0","0","15074","0","10","128","10","462273","0","15471","0","0"
"5228","在一场双子峰战斗中消灭5个矮人。","逆击的蛮锤","","726","0","0","15074","0","10","0","12","134159","0","17342","0","0"
"5229","在一场双子峰战斗中消灭5个兽人。","锯喉","","726","1","0","15074","0","10","0","11","135726","0","17398","0","0"
"5230","在同时受到加速与狂暴效果影响的情况下，持旗作出咆哮的表情。","双子峰巡山人","","726","-1","0","15074","1","10","0","17","236350","0","17118","0","0"
"5231","在0比2落后的情况下，获得一场双子峰战斗的胜利。","两度遇险","","726","1","0","15074","0","10","0","18","462674","0","18290","0","0"
"5232","双子峰的战斗","双子峰的战斗","","763","-1","0","153","0","0","1","16","136243","0","18293","0","0"
"5233","双子峰的胜利","双子峰的胜利","","-1","-1","0","153","0","0","1","17","136243","0","15053","0","0"
"5234","双子峰旗帜已夺取","双子峰旗帜已夺取","","-1","-1","0","153","0","0","1","31","136243","0","20777","0","0"
"5235","双子峰旗帜归还","双子峰旗帜归还","","-1","-1","0","153","0","0","1","32","136243","0","19733","0","0"
"5236","吉尔尼斯之战的战斗","吉尔尼斯之战的战斗","","529","-1","0","153","0","0","1","7","136243","0","17225","0","0"
"5237","吉尔尼斯之战的胜利","吉尔尼斯之战的胜利","","529","-1","0","153","0","0","1","8","136243","0","18206","0","0"
"5239","完成50,000个任务。","冗长的任务文本","","-1","-1","5421","15077","0","10","28672","2","463851","0","20780","0","0"
"5240","在公会队伍中，获得1000次评级战场的胜利。","这才叫团队合作","","-1","-1","5132","15090","0","10","28800","2","132333","0","17622","0","0"
"5241","在公会队伍中，获得2000次评级战场的胜利。","同舟共济","","-1","-1","5240","15090","0","10","28800","3","132351","0","19551","0","0"
"5244","在公会队伍中，获得5000次评级战场的胜利。","齐心协力","","-1","-1","5241","15090","0","10","28800","4","236317","0","15155","0","0"
"5245","获得吉尔尼斯之战的胜利。","吉尔尼斯之战的胜利","","761","-1","0","15073","0","10","0","1","409606","0","15660","0","0"
"5246","在吉尔尼斯之战中获得100场胜利。","吉尔尼斯之战精英","","761","-1","5245","15073","0","10","0","2","409606","0","17979","0","0"
"5247","在吉尔尼斯之战中以1500比0获胜。","完美吉尔尼斯之战","","761","-1","0","15073","0","20","0","3","236348","0","18171","0","0"
"5248","在吉尔尼斯之战中夺取50面旗帜。","夺旗狂人","","761","-1","0","15073","0","10","0","4","236375","0","15663","0","0"
"5249","在一场吉尔尼斯之战中突袭2座基地。","1，2，3，你不知道我是谁","","761","-1","0","15073","0","10","0","5","236373","0","19561","0","0"
"5250","在一场吉尔尼斯之战中防守2座基地。","冲破迷雾","","761","-1","0","15073","0","10","0","6","136107","0","19612","0","0"
"5251","在吉尔尼斯之战中，通过夺回旗帜保卫10次基地。","不是一般的野队玩家","","761","-1","0","15073","0","10","0","7","132365","0","15331","0","0"
"5252","在吉尔尼斯之战资源落后500点的情况下反超并获胜。","不要以为你赢了","","761","-1","0","15073","1","10","0","8","236281","0","20148","0","0"
"5253","在占领全部3面旗帜的情况下获取10次吉尔尼斯之战的胜利。","全面占领","","761","-1","0","15073","0","10","0","9","236344","0","15056","0","0"
"5254","在吉尔尼斯之战中于6分钟内获胜。","从菜鸟到强力党","","761","-1","0","15073","0","10","0","10","236390","0","15666","0","0"
"5255","在吉尔尼斯之战以100点或更小的资源优势获胜。","胜负难料","","761","-1","0","15073","0","10","0","11","132298","0","17070","0","0"
"5256","在一场吉尔尼斯之战中突袭并防守一座基地。","吉尔尼斯之战全能明星","","761","-1","0","15073","0","20","0","13","236310","0","19249","0","0"
"5257","在一场吉尔尼斯之战中，在每个基地都达到10次荣誉消灭。","吉尔尼斯之战刺客","","761","-1","0","15073","0","20","0","14","132205","0","18056","0","0"
"5258","完成下列吉尔尼斯之战成就。","吉尔尼斯之战主宰","","-1","-1","0","15073","0","25","135168","15","462671","0","15737","0","0"
"5262","在吉尔尼斯之战中，于双虹下做出/喘气的表情。","见证双虹","","761","-1","0","15073","0","10","0","12","461790","0","15561","0","0"
"5263","消灭100,000只小动物","小动物审判者","","-1","-1","5144","15088","0","10","28672","10","133719","0","15752","0","0"
"5264","完成30,000个日常任务。","家常便饭","","-1","-1","5422","15077","0","10","28672","5","464075","0","15248","0","0"
"5265","完成75,000个日常任务。","例行苦事","","-1","-1","5264","15077","0","10","28672","6","464073","0","15251","0","0"
"5266","在3v3竞技场比赛中达到2400个人等级。","三人行：2400","","-1","-1","1160","165","0","10","12288","14","236336","0","16755","0","0"
"5267","在3v3竞技场比赛中达到2700个人等级。","三人行：2700","","-1","-1","5266","165","0","10","12288","15","236336","0","16758","0","0"
"5268","获得1次评级战场的胜利。","效忠联盟","","-1","1","0","15092","0","10","0","1","132486","0","17148","0","0"
"5269","获得1次评级战场的胜利。","效忠部落","","-1","0","0","15092","0","10","0","9","132485","0","17151","0","0"
"5273","在公会队伍中获得500场评级竞技场战斗的胜利。","结伴同行","","-1","-1","5459","15091","0","10","28672","2","236276","0","17700","0","0"
"5274","从钓鱼场所钓到25,000条鱼。","我们需要更大的渔船","","-1","-1","5036","15080","0","10","28672","20","133921","0","20567","0","0"
"5275","在公会队伍中获得1000场评级竞技场战斗的胜利。","携友击败","","-1","-1","5273","15091","0","10","28672","3","236276","0","17703","0","0"
"5281","在黑石岩窟中，让摧骨者罗姆欧格用碎颅技能消灭10个愤怒之土元素，然后将他击败（英雄难度）。","摧骨与碎颅","","645","-1","0","15067","0","10","0","22","432005","0","18209","0","0"
"5282","在黑石岩窟中，允许柯尔拉的3个狂热者进化，并在消灭进化的狂热者后将柯尔拉击败（英雄难度）。","严禁进化","","645","-1","0","15067","0","10","0","23","432004","0","20342","0","0"
"5283","在黑石岩窟中，于卡尔什·断钢累积达到15层过热水银护甲后将其击败（英雄难度）。","烫死人了","","645","-1","0","15067","0","10","0","24","462728","0","15275","0","0"
"5284","在黑石岩窟中，于没有任何队伍成员获得4层微光之雾的情况下击败升腾者领主奥西迪斯（英雄难度）。","升腾者的殒落","","645","-1","0","15067","0","10","0","25","432002","0","18091","0","0"
"5285","在潮汐王座中，让纳兹夏尔女士用喷泉技能消灭她的一名仆从（英雄难度）。","徒劳的追随者","","643","-1","0","15067","0","10","0","26","236422","0","18061","0","0"
"5286","在潮汐王座与厄祖玛特的战斗中，于受到海潮涌动效果影响的情况下击败顽强的巨兽（英雄难度）。","潮汐王子","","643","-1","0","15067","0","10","0","27","432011","0","18485","0","0"
"5287","在巨石之核与高阶女祭司艾苏尔的战斗中，于10秒内击败60个信徒（英雄难度）。","腐烂透顶","","725","-1","0","15067","0","10","0","28","236301","0","18162","0","0"
"5288","在旋云之巅与阿萨德的战斗中完全避开静电缠握效果（英雄难度）。","静电绝缘","","657","-1","0","15067","0","10","0","29","462675","0","18218","0","0"
"5289","单次前往旋云之巅即收集到5个金色宝珠（英雄难度）。","额外奖励","","657","-1","0","15067","0","10","0","30","135863","0","18807","0","0"
"5290","在托维尔失落之城与高阶预言者巴林姆的战斗中，击败3个正在燃烧的灵魂（英雄难度）。","用烈焰消灭它！","","755","-1","0","15067","0","10","0","37","133886","0","18118","0","0"
"5291","在托维尔失落之城与锁喉的战斗中，于10秒内击败20条狂乱的鳄鱼（英雄难度）。","制止狂乱","","755","-1","0","15067","0","10","0","38","132187","0","17946","0","0"
"5292","在托维尔失落之城中，在受到3层闪电充能效果影响的情况下击败南风之主希亚玛特（英雄难度）。","一路向南","","755","-1","0","15067","0","10","0","39","236222","0","19188","0","0"
"5293","在起源大厅中，于神殿守护者安努尔施放圣歌回响的15秒内将其打断，然后击败他（英雄难度）。","我讨厌这首歌","","644","-1","0","15067","0","10","0","33","237540","0","19724","0","0"
"5294","在骆驼背上击败起源大厅中的地怒者塔赫（英雄难度）。","压死骆驼的最后一根稻草","","755","-1","0","15067","0","10","0","34","454773","0","18221","0","0"
"5295","在起源大厅中，于拉夏完成整个充能阶段之前将他击败（英雄难度）。","……的太阳","","644","-1","0","15067","0","10","0","36","433444","0","19373","0","0"
"5296","在进入起源大厅的5分钟之内，结束光明穹顶的战斗（英雄难度）。","超越光速","","644","-1","0","15067","0","10","0","35","134376","0","17685","0","0"
"5297","在格瑞姆巴托中，在乌比斯将军受到莫德古德的怨念影响的情况下将其击败（英雄难度）。","生闷气的乌比斯","","670","-1","0","15067","0","10","0","31","432009","0","17792","0","0"
"5298","在格瑞姆巴托中，在无面腐蚀者没能对阿莱克丝塔萨的卵施放暮光腐蚀的情况下，击败埃鲁达克（英雄难度）。","谁说炒鸡蛋前必须要把蛋壳打破","","670","-1","0","15067","0","10","0","32","236549","0","19017","0","0"
"5300","在先后倒下的10秒内将两条幼龙消灭，然后击败哈尔弗斯·碎龙者。绿龙宝宝可被视作一条幼龙。","唯一的出路","","671","-1","0","15068","0","10","0","23","133802","0","15341","0","0"
"5301","找回下列讲述尼特加尔大帝盛衰历程的托维尔神器。","王权在望的男孩","","-1","-1","0","15071","0","10","0","25","456574","0","17062","0","0"
"5304","在风神王座中，于团队所有成员都受到至少7层严寒之风效果影响时，击败风神议会。","彻骨之寒","","754","-1","0","15068","0","10","0","27","237522","0","17914","0","0"
"5305","在风神王座中，于奥拉基尔受到回馈效果影响的情况下将其击败。","四风行","","754","-1","0","15068","0","10","0","28","237587","0","19376","0","0"
"5306","在黑翼血环中，于团队任何成员受到寄生虫感染前，击败熔喉。","寄生之夜","","669","-1","0","15068","0","10","0","17","236197","0","18115","0","0"
"5307","在黑翼血环中击败全能金刚防御系统，并不会被下列攻击击中。","比全能更全能","","669","-1","0","15068","0","10","0","18","415046","0","16585","0","0"
"5308","在黑翼血环中击败艾卓曼德斯，并保证没有任何团队成员的音量高过50%。","沉默是金","","669","-1","0","15068","0","10","0","19","133706","0","16752","0","0"
"5309","在黑翼血环中击败奇美隆，并最多只有2名团队成员在战斗中倒下。","声嚣与狂乱","","669","-1","0","15068","0","10","0","20","458971","0","19366","0","0"
"5310","在黑翼血环对马洛拉克的战斗中，于10秒内消灭12个畸变怪，然后将马洛拉克击败。","畸变行为","","669","-1","0","15068","0","10","0","21","366936","0","17816","0","0"
"5311","在暮光堡垒中，于只有一片液冰的情况下击败源质畸体。","自然之力","","671","-1","0","15068","0","10","0","25","429378","0","18165","0","0"
"5312","在暮光堡垒中，于任何团队成员获得超过30%的堕落之血前，击败古加尔。","深渊会回望你","","671","-1","0","15068","0","10","0","26","462324","0","17385","0","0"
"5313","在暮光堡垒中，于初次尝试且没有任何团队成员倒下的情况下，击败希奈丝特拉（英雄难度）。","大声说出我有多强力","","671","-1","0","15271","0","0","2048","24","429377","0","15578","0","0"
"5315","找到10件独特的普通神器。","挖掘者","","-1","-1","0","15071","0","10","0","12","442736","0","5678","0","0"
"5317","在奥丹姆的天降弹雨日常任务中，用1发炮弹消灭10个司克诺兹步兵。","帮助投弹手！我就是投弹手！","","-1","-1","0","15070","0","10","0","21","133709","0","15391","0","0"
"5318","在瓦丝琪尔完成耐普图隆任务，包括保卫深渊裂口。","海底两万里","","-1","1","0","15070","0","10","0","13","237302","0","20339","0","0"
"5319","在瓦丝琪尔完成耐普图隆任务，包括保卫深渊裂口。","海底两万里","","-1","0","0","15070","0","10","0","14","237302","0","17388","0","0"
"5320","在暮光高地完成暮光之锤系列任务，包括碎颅者魔山。","高山之王","","-1","1","0","15070","0","10","0","25","236412","0","17795","0","0"
"5321","在暮光高地完成暮光之锤系列任务，包括碎颅者魔山。","高山之王","","-1","0","0","15070","0","10","0","26","236412","0","16816","0","0"
"5322","获得10次评级战场的胜利。","效忠联盟","","-1","1","5268","15092","0","10","0","2","132486","0","15886","0","0"
"5323","获得10次评级战场的胜利。","效忠部落","","-1","0","5269","15092","0","10","0","10","132485","0","18788","0","0"
"5324","获得25次评级战场的胜利。","效忠部落","","-1","0","5323","15092","0","10","0","11","132485","0","20059","0","0"
"5325","获取75次评级战场的胜利。","部落精兵","奖励：史诗战狼；头衔奖励：部落精兵","-1","0","0","15092","0","10","0","12","132485","0","15785","0","0"
"5326","获得300次评级战场的胜利。","部落的战争使者","奖励：史诗战狼；头衔奖励：战争使者","-1","0","5824","15092","0","10","4096","15","132485","0","16488","0","0"
"5327","获得25次评级战场的胜利。","效忠联盟","","-1","1","5322","15092","0","10","0","3","132486","0","17967","0","0"
"5328","获取75次评级战场的胜利。","联盟精兵","奖励：史诗战马；头衔奖励：联盟精兵","-1","1","0","15092","0","10","0","4","132486","0","18479","0","0"
"5329","获得300次评级战场的胜利。","联盟的战争终结者","奖励：史诗战马；头衔奖励：战争终结者","-1","1","5823","15092","0","10","4096","7","132486","0","18656","0","0"
"5330","获得1100评级战场等级。","列兵","头衔奖励：列兵","-1","1","0","15092","0","10","0","17","236577","0","15788","0","0"
"5331","获得1200评级战场等级。","下士","头衔奖励：下士","-1","1","0","15092","0","10","0","19","236578","0","17506","0","0"
"5332","获得1300评级战场等级。","中士","头衔奖励：中士","-1","1","0","15092","0","10","0","21","236579","0","18020","0","0"
"5333","获得1400评级战场等级。","军士长","头衔奖励：军士长","-1","1","0","15092","0","10","0","23","236580","0","17813","0","0"
"5334","获得1500评级战场等级。","士官长","头衔奖励：士官长","-1","1","0","15092","0","10","0","25","236581","0","15791","0","0"
"5335","获得1600评级战场等级。","骑士","头衔奖励：骑士","-1","1","0","15092","0","10","0","27","236582","0","20239","0","0"
"5336","获得1700评级战场等级。","骑士中尉","头衔奖励：骑士中尉","-1","1","0","15092","0","10","0","29","236583","0","15446","0","0"
"5337","获得1800评级战场等级。","骑士队长","头衔奖励：骑士队长","-1","1","0","15092","0","10","0","31","236584","0","15867","0","0"
"5338","获得1900评级战场等级。","百夫长","头衔奖励：百夫长","-1","0","0","15092","0","10","0","34","236620","0","20062","0","0"
"5339","获得2000评级战场等级。","少校","头衔奖励：少校","-1","1","0","15092","0","10","0","35","236586","0","20065","0","0"
"5340","获得2100评级战场等级。","司令","头衔奖励：司令","-1","1","0","15092","0","10","4096","37","236587","0","15870","0","0"
"5341","获得2200评级战场等级。","统帅","头衔奖励：统帅","-1","1","0","15092","0","10","4096","39","236588","0","15710","0","0"
"5342","获得2300评级战场等级。","督军","头衔奖励：督军","-1","0","0","15092","0","10","4096","42","236624","0","20068","0","0"
"5343","获得2400评级战场等级。","大元帅","头衔奖励：大元帅","-1","1","0","15092","0","10","12288","43","236590","0","20071","0","0"
"5344","以评级战场排名前.5%的战绩结束竞技场第9赛季的战斗。","联盟英雄：凶残","","-1","1","0","15270","0","0","14336","104","236593","0","15873","0","0"
"5345","获得1100评级战场等级。","侦察兵","头衔奖励：侦察兵","-1","0","0","15092","0","10","0","18","236612","0","20145","0","0"
"5346","获得1200评级战场等级。","步兵","头衔奖励：步兵","-1","0","0","15092","0","10","0","20","236613","0","17325","0","0"
"5347","获得1300评级战场等级。","中士","头衔奖励：中士","-1","0","0","15092","0","10","0","22","236614","0","20433","0","0"
"5348","获得1400评级战场等级。","高阶军士","头衔奖励：高阶军士","-1","0","0","15092","0","10","0","24","236615","0","18632","0","0"
"5349","获得1500评级战场等级。","一等军士长","头衔奖励：一等军士长","-1","0","0","15092","0","10","0","26","236616","0","16822","0","0"
"5350","获得1600评级战场等级。","石头守卫","头衔奖励：石头守卫","-1","0","0","15092","0","10","0","28","236617","0","15876","0","0"
"5351","获得1700评级战场等级。","血卫士","头衔奖励：血卫士","-1","0","0","15092","0","10","0","30","236618","0","18106","0","0"
"5352","获得1800评级战场等级。","军团士兵","头衔奖励：军团士兵","-1","0","0","15092","0","10","0","32","236619","0","17706","0","0"
"5353","获得2000评级战场等级。","勇士","头衔奖励：勇士","-1","0","0","15092","0","10","0","36","236621","0","18094","0","0"
"5354","获得2100评级战场等级。","中将","头衔奖励：中将","-1","0","0","15092","0","10","4096","38","236622","0","15713","0","0"
"5355","获得2200评级战场等级。","将军","头衔奖励：将军","-1","0","0","15092","0","10","4096","40","236623","0","18097","0","0"
"5356","获得2400评级战场等级。","高阶督军","头衔奖励：高阶督军","-1","0","0","15092","0","10","12288","44","236625","0","15449","0","0"
"5357","获得2300评级战场等级。","元帅","头衔奖励：元帅","-1","1","0","15092","0","10","4096","41","236589","0","20349","0","0"
"5358","以评级战场排名前.5%的战绩结束竞技场第9赛季的战斗。","部落英雄：凶残","","-1","0","0","15270","0","0","14336","105","236629","0","18100","0","0"
"5359","获得1900评级战场等级。","护卫骑士","头衔奖励：护卫骑士","-1","1","0","15092","0","10","0","33","236585","0","18306","0","0"
"5362","生成并购买一件公会战袍。","人人都需要标志","","-1","-1","0","15088","0","10","20480","1","135026","0","18028","0","0"
"5363","达到250000次荣誉消灭。","250000次荣誉消灭","头衔奖励：嗜血者","-1","-1","870","95","0","10","143360","11","462274","0","17964","0","0"
"5366","在死亡矿井对格拉布托克的战斗中，不被火墙击中（英雄难度）。","准备突袭","","36","-1","0","15067","0","10","0","40","135789","0","17115","0","0"
"5367","在死亡矿井对赫利克斯·破甲的战斗中，消灭20只矿井鼠（英雄难度）。","屠鼠","","36","-1","0","15067","0","10","0","41","133954","0","16819","0","0"
"5368","在死亡矿井对死神5000的战斗中，确保死神原型机的生命值不会低于90%以下（英雄难度）。","原型奇观","","36","-1","0","15067","0","10","0","42","133015","0","15041","0","0"
"5369","在死亡矿井对撕心狼将军的战斗中，允许3个冻结蒸汽施放凝结（英雄难度）。","冻伤","","36","-1","0","15067","0","10","0","43","237528","0","16841","0","0"
"5370","在死亡矿井对曲奇的战斗中，不承受多于1层的反胃效果（英雄难度）。","我在节食","","36","-1","0","15067","0","10","0","44","237329","0","18454","0","0"
"5371","在死亡矿井受到噩梦药剂影响的5分钟内，与梵妮莎·范克里夫交战（英雄难度）。","坚定的范克里夫复仇者","","36","-1","0","15067","0","10","0","45","236409","0","18457","0","0"
"5372","在身上的每一个装备栏中都装备一件物品等级不低于359级的史诗品质物品（“争霸艾泽拉斯”上线前）。","大灾变式史诗","","-1","-1","556","15446","0","0","2048","18","132885","0","0","0","0"
"5373","在身上的每一个装备栏中都装备一件物品等级不低于333级的精良品质物品（“争霸艾泽拉斯”上线前）。","大灾变式精良","","-1","-1","557","15446","0","0","2048","12","135865","0","0","0","0"
"5374","在45个势力中达到崇拜声望。","45个声望崇拜","","-1","-1","1015","201","0","10","143488","10","236688","0","76570","0","0"
"5375","在巴拉丁典狱官阵营中达到崇拜声望。","巴拉丁典狱官","","-1","1","0","15072","0","10","0","7","456564","0","17006","0","0"
"5376","在地狱咆哮近卫军阵营中达到崇拜声望。","地狱咆哮近卫军","","-1","0","0","15072","0","10","0","8","456571","0","17081","0","0"
"5377","拥有“大地的裂变”典藏版赠送的小翼宠物。","典藏版：小翼","","-1","-1","0","15268","1","0","133120","22","441880","0","20345","0","0"
"5378","拥有2010年暴雪嘉年华赠送的死亡之鳍。","死亡之鳍","","-1","-1","0","15268","1","0","133120","6","134430","0","18460","0","0"
"5381","本服务器第一个达到525点炼金技能。","服务器第一！巨匠级炼金","","-1","-1","0","81","0","0","256","46","136240","0","16468","0","0"
"5382","本服务器第一个达到525点锻造技能。","服务器第一！巨匠级锻造","","-1","-1","0","81","0","0","256","49","136241","0","16825","0","0"
"5383","本服务器第一个达到525点烹饪技能。","服务器第一！巨匠级烹饪","","-1","-1","0","81","0","0","256","52","133971","0","16983","0","0"
"5384","本服务器第一个达到525点附魔技能。","服务器第一！巨匠级附魔","","-1","-1","0","81","0","0","256","55","136244","0","18181","0","0"
"5385","本服务器第一个达到525点工程学技能。","服务器第一！巨匠级工程学","","-1","-1","0","81","0","0","256","58","136243","0","20036","0","0"
"5386","本服务器第一个达到525点急救技能。","服务器第一！巨匠级急救","","-1","-1","0","81","0","0","256","61","135966","0","20763","0","0"
"5387","本服务器第一个达到525点钓鱼技能。","服务器第一！巨匠级钓鱼","","-1","-1","0","81","0","0","256","64","136245","0","20039","0","0"
"5388","本服务器第一个达到525点草药学技能。","服务器第一！巨匠级草药学","","-1","-1","0","81","0","0","256","67","136246","0","15452","0","0"
"5389","本服务器第一个达到525点铭文技能。","服务器第一！巨匠级铭文","","-1","-1","0","81","0","0","256","70","132918","0","16986","0","0"
"5390","本服务器第一个达到525点珠宝加工技能。","服务器第一！巨匠级珠宝加工","","-1","-1","0","81","0","0","256","73","134071","0","18252","0","0"
"5391","本服务器第一个达到525点制皮技能。","服务器第一！巨匠级制皮","","-1","-1","0","81","0","0","256","76","136247","0","17130","0","0"
"5392","本服务器第一个达到525点采矿技能。","服务器第一！巨匠级采矿","","-1","-1","0","81","0","0","256","79","136248","0","20042","0","0"
"5393","本服务器第一个达到525点剥皮技能。","服务器第一！巨匠级剥皮","","-1","-1","0","81","0","0","256","82","134366","0","20124","0","0"
"5394","本服务器第一个达到525点裁缝技能。","服务器第一！巨匠级裁缝","","-1","-1","0","81","0","0","256","85","136249","0","20127","0","0"
"5395","本服务器第一个达到450点考古学技能。","服务器第一！宗师级考古学","","-1","-1","0","81","0","0","256","87","441139","0","15558","0","0"
"5396","本服务器第一个达到525点考古学技能。","服务器第一！巨匠级考古学","","-1","-1","0","81","0","0","256","88","441139","0","17133","0","0"
"5407","成为本服务器首个公会等级达到25级的公会。","服务器第一！公会达到25级","","-1","-1","0","15093","0","0","30976","7","464608","0","17242","0","0"
"5408","成为本服务器首个在所有专业与辅助专业中都获得525点技能点数的公会。","服务器第一！同心协力","","-1","-1","0","15093","0","0","96512","8","464483","0","17245","0","0"
"5409","在公会队伍中，成为本服务器首个在英雄难度的黑翼血环中成功消灭奈法利安的公会。","服务器第一！奈法利安","","669","-1","0","15093","1","0","63744","10","454028","0","15306","0","0"
"5410","在公会队伍中，成为本服务器首个在英雄难度的风神王座中成功消灭奥拉基尔的公会。","服务器第一！奥拉基尔","","754","-1","0","15093","1","0","63744","11","254501","0","15310","0","0"
"5411","在公会队伍中，成为本服务器首个在英雄难度的暮光堡垒中成功消灭希奈丝特拉的公会。","服务器第一！希奈丝特拉","","671","-1","0","15093","1","0","63744","12","429377","0","15314","0","0"
"5412","获得托尔巴拉德战斗的胜利。","托尔巴拉德获胜","","732","-1","0","15075","1","10","0","1","409548","0","18031","0","0"
"5415","在托尔巴拉德摧毁一座塔楼。","拆塔者","","732","-1","0","15075","0","10","0","6","135764","0","18035","0","0"
"5416","击败深渊领主阿尔加洛斯。","深渊领主阿尔加洛斯","","757","-1","0","15075","0","10","0","10","236423","0","19615","0","0"
"5417","获得25次托尔巴拉德战斗的胜利。","托尔巴拉德精英","","732","1","5412","15075","0","10","0","5","409548","0","15816","0","0"
"5418","获得25次托尔巴拉德战斗的胜利。","托尔巴拉德精英","","732","0","5412","15075","0","10","0","4","409548","0","20564","0","0"
"5420","花费100,000枚金币用于公会成员修理装备。","有福同享","","-1","-1","4913","15088","0","10","28672","4","413573","0","17823","0","0"
"5421","完成25,000个任务。","漫长的旅程","","-1","-1","0","15077","0","10","28672","1","464069","0","17826","0","0"
"5422","完成15,000个日常任务。","日常工作","奖励：协同战旗","-1","-1","0","15077","0","10","28672","4","464074","0","18103","0","0"
"5425","在公会队伍中击败巴拉丁监狱的首领。","巴拉丁监狱（公会版）","","757","-1","0","15087","0","10","53248","4","409548","0","17917","0","0"
"5429","下列所有职业均获得“竞争者”头衔。","公会竞争者","","-1","-1","0","15091","0","10","94208","5","236541","0","20008","0","0"
"5430","下列所有职业均获得“决斗者”头衔。","公会决斗者","","-1","-1","0","15091","0","10","94208","6","236542","0","20352","0","0"
"5431","下列所有职业均获得“角斗士”头衔。","公会角斗士","","-1","-1","0","15091","0","0","94208","7","236543","0","18689","0","0"
"5432","下列所有职业均获得“司令”头衔。","公会司令","","-1","1","0","15090","0","10","94208","6","236587","0","7276","0","0"
"5433","下列所有职业均获得“勇士”头衔。","公会勇士","","-1","0","0","15090","0","10","94208","7","236622","0","15546","0","0"
"5434","下列所有职业均获得“统帅”头衔。","公会统帅","","-1","1","0","15090","0","10","94208","8","236588","0","15478","0","0"
"5435","下列所有职业均获得“将军”头衔。","公会将军","","-1","0","0","15090","0","10","94208","9","236623","0","18791","0","0"
"5436","下列所有职业均获得“元帅”头衔。","公会元帅","","-1","1","0","15090","0","10","94208","10","236589","0","13027","0","0"
"5437","下列所有职业均获得“督军”头衔。","公会督军","","-1","0","0","15090","0","10","94208","11","236624","0","17636","0","0"
"5438","下列所有职业均获得“大元帅”头衔。","公会大元帅","","-1","1","0","15090","0","15","94208","12","236590","0","17709","0","0"
"5439","下列所有职业均获得“高阶督军”头衔。","公会高阶督军","","-1","0","0","15090","0","15","94208","13","236625","0","16450","0","0"
"5440","下列所有职业均获得“战斗大师”头衔。","公会战斗大师","","-1","0","0","15093","0","0","94208","41","236626","0","0","0","0"
"5441","下列所有职业均获得“战斗大师”头衔。","公会战斗大师","","-1","1","0","15093","0","0","94208","42","236591","0","0","0","0"
"5442","在东瘟疫之地，将全部8个角色招募至菲奥拉的旅行小队。","满载的大篷车","","-1","-1","0","14861","0","10","0","23","133803","0","16828","0","0"
"5443","从冬泉谷下列怪物身上获得魂精。","我为魂精狂","","-1","-1","0","15081","0","10","0","24","237404","0","20549","0","0"
"5444","用公山羊打击者或公山羊打击者DX型，于1分钟内打击12只公山羊。","就位，预备，打击！","","-1","-1","0","14861","0","10","0","24","133832","0","19246","0","0"
"5445","在深岩之洲与真菌占卜者戈洛普的战斗中，于未受到任何蘑菇伤害的情况下将其击败。","真菌恐惧症","","-1","-1","0","15070","0","10","0","15","134527","0","17262","0","0"
"5446","在深岩之洲完成10次“戈洛普，戈洛普之子”日常任务。","戈洛普家族的香火","","-1","-1","0","15070","0","10","0","16","134533","0","15059","0","0"
"5447","在深岩之洲于敲击共鸣水晶之后的90秒内，完成“不休的龙母”日常任务。","我自己的龙母","","-1","-1","0","15070","1","10","0","19","433446","0","18464","0","0"
"5448","在艾萨拉克希雷姆大师的火焰试炼中，确保在不受到伤害的情况下获得10层火焰之舞。","烈焰贪图者","","-1","-1","0","15081","0","10","0","25","236223","0","15062","0","0"
"5449","在深岩之洲完成10次“迷失在深渊中”日常任务。","石头爱好者","奖励：佩波","-1","-1","0","15070","0","10","0","17","136024","60869","15587","0","0"
"5450","同时经受住便池、拖曳块菌、收缩蘑菇和陷阱盖的效果。","真菌狂乱","","-1","-1","0","15070","0","10","0","18","134528","0","17009","0","0"
"5451","在暮光高地经受住厄索拉斯的梦魇。","被梦魇吞噬","","-1","-1","0","15070","0","10","0","27","133427","0","15065","0","0"
"5452","在瓦丝琪尔目睹纳兹夏尔女武士的3个视象。","瓦丝琪尔过往之景","","-1","-1","0","15070","0","10","0","12","236422","0","15068","0","0"
"5453","发现深埋在黑海岸虚空深渊之下的秘密。","黑暗中的幽魂","","-1","1","0","15081","0","10","0","22","236415","0","16977","0","0"
"5454","在艾萨拉完成火箭车全程。","快乐兜风","","-1","0","0","15081","0","10","0","23","132262","0","19309","0","0"
"5455","拾取50,000枚金币。","积少成多","","-1","-1","1181","92","0","10","0","18","133784","0","15071","0","0"
"5456","拾取100,000枚金币。","积少成多","","-1","-1","5455","92","0","10","131072","19","133784","0","18734","0","0"
"5457","制作2,500个雕文。","笔诛胜于剑伐","","-1","-1","0","15080","0","10","28672","7","237131","0","15819","0","0"
