Id,Name,SourceText,Description,MountTypeId,Flags,SourceTypeEnum,SourceSpellId,PlayerConditionId,MountFlyRideHeight,UiModelSceneId,MountSpecialRiderAnimKitId,MountSpecialSpellVisualKitId
"318","重型红色雷象","|cFFFFD200商人出售：|r艾蕾希|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","红色的雷象从未在纳格兰出现过，第一只红色的雷象幼崽出生于艾泽拉斯，就在埃索达降落后不久。有些饲养员推断说，这种独特的颜色是由破坏了秘血岛的辐射造成的。","230","0","2","65637","0","0","45","0","0"
"319","迅捷月刃豹","|cFFFFD200商人出售：|r鲁克·鹰爪|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","许多暗夜精灵都很尊重这些骄傲的坐骑，因为它们闪闪发光的毛皮象征着月之女神艾露恩。","230","0","2","65638","0","0","4","0","0"
"320","迅捷红色陆行鸟","|cFFFFD200商人出售：|r特雷利斯·晨日|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","你说它染过色是什么意思？噢，那只鸟。我们确实渲染了一下它的红色。——特雷利斯·晨日","230","0","2","65639","0","0","44","0","0"
"321","迅捷灰马","|cFFFFD200商人出售：|r下士亚瑟·弗卢|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","经历过数次银色北伐军最艰苦战役的老兵。","230","0","2","65640","0","0","4","0","0"
"322","大型金色科多兽","|cFFFFD200商人出售：|r杜尔鲁·雷角|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","作为兽群的头领，这头科多兽很好地代表了这种威震南贫瘠之地的强大生物。","230","4","2","65641","0","0","4","0","0"
"323","涡轮机械陆行鸟","|cFFFFD200商人出售：|r莉蕾·转轴|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","镜子不是为了让你看清身后，而是为了让你的敌人看清你的排气管边上还有东西。——莉蕾·转轴","230","0","2","65642","0","0","4","0","0"
"324","迅捷紫色战羊","|cFFFFD200商人出售：|r德里克·斑须|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","巴拉克托山羊结实的头骨和巨大的羊角使其成为冲向大群重甲敌人时最理想的坐骑。","230","0","2","65643","0","0","4","0","0"
"325","迅捷紫色迅猛龙","|cFFFFD200商人出售：|r萨玛巴|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","作为巨魔由来已久的伙伴，这些丛林猎手与它们的主人形成了特殊的感情。它们不仅是坐骑，也是守护者和朋友。","230","0","2","65644","0","0","4","0","0"
"326","白色骷髅战马","|cFFFFD200商人出售：|r伊莉莎·基连|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","当死去的英雄们被复活为亡灵时，他们的战马也一起复活了。","230","0","2","65645","0","0","4","0","0"
"327","迅捷紫鬃战狼","|cFFFFD200商人出售：|r弗蕾卡·血斧|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","你只能和部落的狼成为朋友，而不能驯服它们。","230","0","2","65646","0","0","4","0","0"
"328","魔法公鸡","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾","在天才手中，魔法能够创造奇迹。在蠢货手中，魔法只能带来巨型公鸡。","230","64","8","65917","0","0","4","0","0"
"329","银色盟约角鹰兽","|cFFFFD200商人出售：|r海伦·慧歌|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200阵营：|r银色盟约 - 崇拜|n|cFFFFD200价格：|r150|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","银色盟约角鹰兽极其忠诚，不论是对它的骑手还是对联盟。","248","132","2","66087","0","0","4","0","0"
"330","夺日者龙鹰","|cFFFFD200商人出售：|r瓦萨林·赤晨|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200阵营：|r夺日者 - 崇拜|n|cFFFFD200价格：|r150|Hcurrency:241|h|TInterface\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h","达拉然的夺日者只选择最迅捷强大的龙鹰作为自己的坐骑。","248","132","2","66088","0","0","4","0","0"
"331","奎尔多雷战马","|cFFFFD200商人出售：|r海伦·慧歌|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200阵营：|r银色盟约 - 崇拜|n|cFFFFD200价格：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","源自曾繁衍于永恒之井沿岸的一群精良骏马。","230","4","2","66090","0","0","4","0","0"
"332","夺日者陆行鸟","|cFFFFD200商人出售：|r瓦萨林·赤晨|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200阵营：|r夺日者 - 崇拜|n|cFFFFD200价格：|r100|Hcurrency:241|h|TInterface\ICONS\Ability_Paladin_ArtofWar.blp:0|t|h","在战场上，我需要的是速度、优雅和纪律。它完全满足了我的要求。——埃蕾希·晨歌","230","4","2","66091","0","0","44","0","0"
"333","魔法公鸡","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾","在天才手中，魔法能够创造奇迹。在蠢货手中，魔法只能带来巨型公鸡。","230","64","8","66122","0","0","4","0","0"
"334","魔法公鸡","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾","在天才手中，魔法能够创造奇迹。在蠢货手中，魔法只能带来巨型公鸡。","230","64","8","66123","0","0","4","0","0"
"335","魔法公鸡","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾","在天才手中，魔法能够创造奇迹。在蠢货手中，魔法只能带来巨型公鸡。","230","64","8","66124","0","0","4","0","0"
"336","赭色骷髅战马","|cFFFFD200商人出售：|r撒迦利亚·普斯特|n|cFFFFD200地区：|r提瑞斯法林地|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","当死去的英雄们被复活为亡灵时，他们的战马也一起复活了。","230","0","2","66846","0","0","4","0","0"
"337","条纹晨刃豹","|cFFFFD200商人出售：|r莱兰奈|n|cFFFFD200地区：|r泰达希尔|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","暗夜精灵曾认为在丛林中见到这种浅色刃豹是一个坏兆头。","230","0","2","66847","0","0","4","0","0"
"338","银色军马","|cFFFFD200商人出售：|r卡普萨里斯夫人|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t|n","训练有素，只接受圣光的勇士们骑乘。","230","0","2","66906","27943","0","4","0","0"
"340","无情角斗士的冰霜巨龙","|cFFFFD200绝版|r","在活着的时候，它是无法被驯服的。但现在死灵法术和秘法束缚仪式相结合，让这个不屈不挠的生物屈从于骑手的意志。","248","192","5","67336","0","0","4","0","0"
"341","银色战马","|cFFFFD200商人出售：|r卡普萨里斯夫人|n|cFFFFD200地区：|r冰冠冰川|n|cFFFFD200价格：|r100|TINTERFACE\ICONS\Ability_Paladin_ArtofWar.blp:0|t","只有那些在银色锦标赛中证明过自己的勇士才能得到它。","230","0","2","67466","0","0","4","0","0"
"342","迅捷部落战狼","|cFFFFD200绝版|r","银色北伐军最迅捷的坐骑，只奖励给那些在冰冠冰川的锦标赛中表现优异的部落成员。","230","68","2","68056","0","0","4","0","0"
"343","迅捷联盟战马","|cFFFFD200绝版|r","银色北伐军最迅捷的坐骑，只奖励给那些在冰冠冰川的锦标赛中表现优异的联盟成员。","230","68","2","68057","0","0","4","0","0"
"344","十字军的白色战马","|cFFFFD200绝版|r","这些为联盟成员精心挑选的战马来自提里奥·弗丁的私人马厩，只奖励给十字军的试炼中最老练的勇士。","230","68","5","68187","0","0","4","0","0"
"345","十字军的黑色战马","|cFFFFD200绝版|r","这些为部落成员精心挑选的战马来自提里奥·弗丁的私人马厩，只奖励给十字军的试炼中最老练的勇士。","230","68","5","68188","0","0","4","0","0"
"349","奥妮克希亚幼龙","|cFFFFD200掉落：|r奥妮克希亚|n|cFFFFD200地区：|r奥妮克希亚的巢穴","她和她的母亲有许多共同点，除了曾被杀死并复活这一点之外。但她还年轻。——马洛拉克","248","128","0","69395","0","0","4","0","0"
"350","烈日行者科多兽","|cFFFFD200圣骑士|r","这头强大的野兽身上披挂着神圣的护符，绘满神圣的图案，散发着太阳般的温暖。","230","4","1","69820","27945","0","4","0","0"
"351","巨型烈日行者科多兽","|cFFFFD200圣骑士|r","在破晓时分，高贵的烈日行者们常常会举行仪式来祝福他们的坐骑，为它们注入神圣的魔力。","230","4","1","69826","27945","0","4","0","0"
"352","爱情火箭","|cFFFFD200掉落：|r心型护匣","药剂师汉摩尔将这件杰作涂成亮粉色，以献给自己暗恋的人。","248","0","0","71342","0","0","4","0","0"
"358","暴怒角斗士的冰霜巨龙","|cFFFFD200绝版|r","许多人都相信这些巨龙在年幼时，曾被迫自相残杀以取悦观众。或许这就是它们如此好斗的原因。","248","192","5","71810","0","0","4","0","0"
"363","无敌","|cFFFFD200掉落：|r巫妖王|n|cFFFFD200地区：|r冰冠堡垒","阿尔萨斯·米奈希尔的著名战马，无论生前还是死后都忠心耿耿地侍奉它的主人。能骑上它本身就已经是一桩光辉事迹了。","248","0","0","72286","0","1.25","4","0","0"
"364","缚寒冰霜征服者","|cFFFFD200成就：|r冰河踏破者的荣耀（25人）|n|cFFFFD200分类：|r地下城与团队副本","冰霜征服者产自冰冠冰川的严寒深渊，它们被认为是所有冰龙中最凶猛、最残酷的一种。","248","128","5","72807","0","0","4","0","0"
"365","浴血冰霜征服者","|cFFFFD200成就：|r冰河踏破者的荣耀（10人）|n|cFFFFD200分类：|r地下城与团队副本","浴血冰霜征服者的名字源于它们都是由死得极为可怕和血腥的冰霜巨龙复活而来的。","248","128","5","72808","0","0","4","0","0"
"366","血色死亡战马","|cFFFFD200任务：|r莫格莱尼的团聚|n|cFFFFD200地区：|r冰冠堡垒","来自冰冠堡垒，只为最得巫妖王青睐的爪牙服务。","230","0","1","73313","0","0","4","0","0"
"367","主教的雷象","|cFFFFD200绝版|r","长久以来，德莱尼大主教一直骑着这种威风凛凛的坐骑上战场，这也使它们进化出了刀锋一样锐利的獠牙。","230","4","1","73629","27946","0","44","0","0"
"368","大主教的雷象","|cFFFFD200任务|r|n","只有最杰出的圣骑士才能有幸骑上这头雷象。它的装甲和紫色的装饰受过先知维伦本人的祝福。","230","4","1","73630","27946","0","44","0","0"
"371","炽焰角鹰兽","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾","角鹰兽是非常聪明且通人性的生物，而不仅仅是一种“坐骑”。","248","192","8","74856","0","0","4","0","0"
"372","白毛犀牛","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾","这头毛发蓬松的野兽是由母鹅”托比·铁栓在北风苔原上抓到的。在被侏儒套上笼头后，它就一直怀恨在心。","230","64","8","74918","0","0","4","0","0"
"373","瓦丝琪尔海马","|cFFFFD200任务：|r深渊坐骑|n|cFFFFD200地区：|r柯尔普萨之森","这些水下坐骑在破碎前极为坚固，它们是瓦丝琪尔深渊附近最快捷的交通工具。","232","2064","1","75207","0","0","45","0","0"
"375","凝霜飞毯","|cFFFFD200专业技能：|r裁缝","“我还记得我的第一张飞毯……用雪人毛和粗麻布织成的。还不如这张漂亮。”——鼎鼎有名的佛罗佐","248","1024","3","75596","26503","0","4","0","0"
"376","星骓","|cFFFFD200游戏商城|r","希望的信标，黑暗中的明灯。","248","0","9","75614","0","1.25","4","0","0"
"382","X-53型观光火箭","|cFFFFD200战友招募|r","独自坐上一只装满地精高爆火箭燃料的大铁桶简直就是发疯……所以拉上小伙伴一起坐吧。","248","0","7","75973","0","0","4","0","0"
"386","化石迅猛龙","|cFFFFD200专业技能：|r考古学","传说泰兰德·语风年轻时，有一次在森林的水池中洗澡。一头狩猎的迅猛龙对她咆哮，结果被她施加了法术。这头野兽被诅咒，将永远游荡在艾泽拉斯大陆上——直到它道歉为止。","230","0","3","84751","0","0","4","0","0"
"388","地精三轮摩托","|cFFFFD200商人出售：|r卡尔·万金|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","由螺帽、螺栓、齿轮和经过处理的木板组装而成，可提供异常流畅的驾乘体验。","230","0","2","87090","0","0","4","0","0"
"389","地精三轮摩托涡轮增压型","|cFFFFD200商人出售：|r卡尔·万金|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","涡轮增压型三轮摩托的三轮设计使其具有超强的稳定性，并使转向半径比它的两轮近亲们更小。","230","0","2","87091","0","0","4","0","0"
"391","火山石幼龙","|cFFFFD200成就：|r大地的裂变团队的荣耀|n|cFFFFD200分类：|r地下城与团队副本","火焰能以一种激动人心的方式改变岩石的面貌，但千万别让石母知道我这么说了。——唤地者耶法","248","128","5","88331","0","0","4","0","0"
"392","东风幼龙","|cFFFFD200成就：|r大地的裂变英雄的荣耀|n|cFFFFD200分类：|r地下城与团队副本","在死亡之翼疯狂地想要创造新的巨龙品种时，他忽略了这个从未出现在艾泽拉斯的神奇品种。——萨尔","248","128","5","88335","0","0","4","0","0"
"393","磷光石幼龙","|cFFFFD200掉落：|r奥伊纳克斯|n|cFFFFD200地区：|r深岩之洲","石母对反叛的奥伊纳克斯表现得漠不关心，甚至任由他的子嗣被带出她的国度。","248","128","0","88718","0","0","4","0","0"
"394","西风幼龙","|cFFFFD200商人出售：|r军需官布雷泽|n|cFFFFD200地区：|r托尔巴拉德半岛|n|cFFFFD200阵营：|r巴拉丁典狱官 - 崇拜","这些威严的野兽掌握着风暴的元素之力。它们会像闪电一样劈啪作响，还能发出雷鸣般的吼声。","248","128","2","88741","0","0","4","0","0"
"395","北风幼龙","|cFFFFD200掉落：|r阿尔泰鲁斯|n|cFFFFD200地区：|r旋云之巅","它们酷爱风暴，厌恶宁静。","248","128","0","88742","0","0","4","0","0"
"396","南风幼龙","|cFFFFD200掉落：|r奥拉基尔|n|cFFFFD200地区：|r风神王座","像夏季的微风一样温和，但这种说法显然没有考虑过它是从哪里来的。——伊特什","248","128","0","88744","0","0","4","0","0"
"397","琉璃石幼龙","|cFFFFD200掉落：|r岩皮|n|cFFFFD200地区：|r巨石之核","它很适合做成吊坠，也可以制作精美的戒指。如果这家伙有蜕皮、掉屑或者其他情况，请通知我。——卡琳达","248","128","0","88746","0","0","4","0","0"
"398","棕色骑乘骆驼","|cFFFFD200商人出售：|r铁匠阿巴西|n|cFFFFD200地区：|r奥丹姆|n|cFFFFD200阵营：|r拉穆卡恒 - 崇拜|n|cFFFFD200价格：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","梵尼莫·奎格利被认为是第一个给骆驼挤奶的人，他还打破了“最长时间非自主飞行”的记录。这两件事都发生在同一个下午。","230","0","2","88748","0","0","4","0","0"
"399","褐色骑乘骆驼","|cFFFFD200商人出售：|r铁匠阿巴西|n|cFFFFD200地区：|r奥丹姆|n|cFFFFD200阵营：|r拉穆卡恒 - 崇拜|n|cFFFFD200价格：|r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","梵尼莫·奎格利被认为是第一个给骆驼挤奶的人，他还打破了“最长时间非自主飞行”的记录。这两件事都发生在同一个下午。","230","0","2","88749","0","0","4","0","0"
"400","灰色骑乘骆驼","|cFFFFD200掉落：|r骆驼驭手多尔穆斯|n|cFFFFD200地区：|r菲拉斯","梵尼莫·奎格利被认为是第一个给骆驼挤奶的人，他还打破了“最长时间非自主飞行”的记录。这两件事都发生在同一个下午。","230","0","0","88750","0","0","4","0","0"
"401","暗色凤凰","|cFFFFD200商人出售：|r公会商人|n|cFFFFD200价格：|r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","虽然有个阴暗的名字，但暗色凤凰的性情却是出了名的热情欢快。","248","128","2","88990","0","0","4","0","0"
"403","黄金狮王","|cFFFFD200商人出售：|r世界商人|n|cFFFFD200价格：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","别让那个鞍具骗了，它很狂野，可不是温顺的狮子。","230","4","2","90621","0","0","4","0","0"
"404","深蓝其拉作战坦克","|cFFFFD200专业技能：|r考古学","据说托维尔巫师阿兹亚基有一根节杖，能让他在希利苏斯沙漠之外的地方控制其拉作战坦克。","230","0","3","92155","0","0","44","0","0"
"405","鬼灵战马","|cFFFFD200商人出售：|r军需官布雷泽|n|cFFFFD200地区：|r托尔巴拉德半岛|n|cFFFFD200阵营：|r巴拉丁典狱官 - 崇拜|n|cFFFFD200价格：|r165|Tinterface\icons\achievement_zone_tolbarad.blp:0|t","逃避光明的黑暗之魂。","230","4","-1","92231","0","0","4","0","0"
"406","鬼灵座狼","|cFFFFD200商人出售：|r普格|n|cFFFFD200地区：|r托尔巴拉德半岛|n|cFFFFD200阵营：|r地狱咆哮近卫军 - 崇拜|n|cFFFFD200价格：|r165|Hcurrency:391|h|TInterface\ICONS\Achievement_Zone_TolBarad.blp:0|t|h","火是它唯一的弱点。","230","4","2","92232","0","0","4","0","0"
"407","沙石幼龙","|cFFFFD200专业技能：|r炼金","许多年前，著名的炼金师沃莱·喷箭就仔细研究过沙石幼龙。据说沃莱还发明了一种模仿其生理机能的药水。","248","5250","3","93326","0","0","4","0","0"
"408","斑纹幼龙","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾|n","我本以为这个小家伙病了，直到它一飞冲天。它的飞行技巧和我本人一样好。——阿莱克丝塔萨","248","192","8","93623","0","0","4","0","0"
"409","库卡隆横扫者","|cFFFFD200商人出售：|r古拉姆|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r1500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","这种战蝎在战斗时极其狡诈却格外忠诚，只会臣服于那些为强大的公会付出满腔热情的人。","230","4","2","93644","0","0","4","0","0"
"410","装甲拉扎什迅猛龙","|cFFFFD200掉落：|r血领主曼多基尔|n|cFFFFD200地区：|r祖尔格拉布","作为祖尔格拉布的纯种皇家迅猛龙，这些坐骑在荆棘谷已经很少见到了。如果让古拉巴什巨魔看到有非巨魔的骑手骑着他们的宝贝坐骑，他们一定会勃然大怒。","230","0","0","96491","0","0","4","0","0"
"411","迅捷祖利安黑豹","|cFFFFD200掉落：|r高阶祭司基尔娜拉|n|cFFFFD200地区：|r祖尔格拉布","猎豹的獠牙是丛林巨魔梦寐以求的宝物。他们会用这些獠牙来举行仪式或作为魔精的材料。","230","0","0","96499","0","0","4","0","0"
"412","阿曼尼龙鹰","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾","从巨魔的奴役中被解救出来的龙鹰被认为是龙鹰中最忠诚的品种。","248","192","8","96503","0","0","4","0","0"
"413","浴火角鹰兽","|cFFFFD200成就：|r熔火前线的攻势|n|cFFFFD200分类：|r大地的裂变","击败炎魔之王，拉格纳罗斯后，浴火角鹰兽就出现了。","248","128","5","97359","0","0","4","0","0"
"415","纯血火鹰","|cFFFFD200掉落：|r拉格纳罗斯|n|cFFFFD200地区：|r火焰之地","传说纯血火鹰的谱系能一直追溯到火焰之地诞生之时。","248","128","0","97493","0","5","4","0","0"
"416","魔能火鹰","|cFFFFD200成就：|r坐骑狂人|n|n","魔能火焰对接触者是致命的。幸运的是，火鹰可以压制烈焰，选择不将它的骑手烧成翠绿色的雕像。","248","128","5","97501","0","5","4","0","0"
"417","堕落火鹰","|cFFFFD200成就：|r火焰之地团队的荣耀|n|cFFFFD200分类：|r地下城与团队副本","米拉盖佐尔是一只忠于拉格纳罗斯的火鹰。不知道这次有多少米拉盖佐尔的卵被腐蚀了。","248","128","5","97560","0","5","4","0","0"
"418","野蛮迅猛龙","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾|n","陨落的巨魔英雄，原生者康戈曾经的伙伴。这头迅猛龙的名字无人知晓，因为康戈只在熊形态下跟它说话。","230","64","8","97581","0","0","4","0","0"
"419","阿曼尼斗熊","|cFFFFD200掉落：|r卡莎的包裹","阿曼尼巨魔用魔法护符和仪式面具装饰这些凶猛的坐骑，以此向熊神纳洛拉克表达崇敬之情。","230","0","0","98204","0","0","4","0","0"
"420","驯服的海马","|cFFFFD200掉落：|r波塞冬斯|n|cFFFFD200地区：|r瓦丝琪尔","“只有当一个人骑着雄壮的海马，感受过洋流拂过发丝的感觉，你才算不虚此生。”——无名氏","254","2064","0","98718","0","0","45","0","0"
"421","飞翼守护者","|cFFFFD200游戏商城|r","这种强大的有翼狮子最近刚从一座古代陵墓中被发掘出来，曾为一位古代托维尔亲王效力。","248","128","9","98727","0","1.75","4","0","0"
"422","勇猛的战驹","|cFFFFD200成就：|r联盟精兵II|n|cFFFFD200分类：|r评级战场","披着装甲，可抵御战斗中的冲撞。","230","4","5","100332","0","0","45","0","0"
"423","勇猛的战狼","|cFFFFD200成就：|r部落精兵II|n|cFFFFD200分类：|r评级战场","根据地狱咆哮酋长的命令，部落训练师们开始驯养能够适应残酷的长期战斗的座狼。","230","4","5","100333","0","0","4","0","0"
"424","残忍角斗士的暮光幼龙","|cFFFFD200绝版|r","只有在大灾变期间的角斗场中证明过自己力量的英雄们才能获得这种极其稀有的暮光幼龙。","248","192","5","101282","0","0","4","0","0"
"425","奥利瑟拉佐尔的烈焰之爪","|cFFFFD200掉落：|r奥利瑟拉佐尔|n|cFFFFD200地区：|r火焰之地","和它们的主母奥利瑟拉佐尔一样，这些元素猛禽的怒火和高温是永不熄灭的。","230","0","0","101542","0","0","4","0","0"
"426","迅捷海滨陆行鸟","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾","在卡利姆多的陆行鸟种群中非常罕见，但可以通过它身上浓烈的枯萎海草味道分辨出来。","230","64","8","101573","0","0","4","0","0"
"428","冷酷角斗士的暮光幼龙","|cFFFFD200绝版|r","只有在大灾变期间的角斗场中证明过自己力量的英雄们才能获得这种极其稀有的暮光幼龙。","248","192","5","101821","0","0","4","0","0"
"429","迅捷森林陆行鸟","|cFFFFD200商人出售：|r兰拉|n|cFFFFD200地区：|r暗月岛|n|cFFFFD200价格：|r180|Tinterface\icons\inv_misc_ticket_darkmoon_01.blp:0|t|n","这个充满活力的品种只能在暗月岛的森林里找到。","230","0","2","102346","0","0","4","0","0"
"430","迅捷春日陆行鸟","|cFFFFD200商人出售：|r复活节商人|n|cFFFFD200地区：|r杜隆塔尔、永歌森林、莫高雷、提瑞斯法林地、秘蓝岛、丹莫罗、艾尔文森林、泰达希尔|n|cFFFFD200价格：|r500|TINTERFACE\ICONS\ACHIEVEMENT_NOBLEGARDEN_CHOCOLATE_EGG.BLP:0|t|n","复活节最大的乐趣就是跟这种忠诚、可爱、色彩柔和、怪模怪样的坐骑一起庆祝节日。","230","0","6","102349","0","0","4","0","0"
"431","迅捷爱情鸟","|cFFFFD200世界事件：|r情人节|n|n|cFFFFD200商人出售：|r可爱的商贩（联盟）|n|cFFFFD200地区：|r暴风城|n|cFFFFD200价格：|r270|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|n|n|cFFFFD200商人出售：|r可爱的商贩（部落）|n|cFFFFD200地区：|r奥格瑞玛|n|cFFFFD200价格：|r270|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t","看起来像是红色的，但其实并不准确。","230","0","6","102350","0","0","4","0","0"
"432","白色骑乘骆驼","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾|n","梵尼莫·奎格利被认为是第一个给骆驼挤奶的人，他还打破了“最长时间非自主飞行”的记录。这两件事都发生在同一个下午。","230","0","8","102488","0","0","4","0","0"
"433","堕落角鹰兽","|cFFFFD200商人出售：|r兰德鲁·郎绍特|n|cFFFFD200地区：|r藏宝海湾","这是个悲伤的事实，即使是睿智威严的角鹰兽也会被腐化。","248","192","8","102514","0","0","4","0","0"
"434","暗月跳舞熊","|cFFFFD200商人出售：|r兰拉|n|cFFFFD200地区：|r暗月岛|n|cFFFFD200价格：|r180|TINTERFACE\ICONS\INV_Misc_Ticket_Darkmoon_01.blp:0|t|n|n","这些巨大的坐骑经常在战斗中突然翩翩起舞，让它们的骑手感到非常烦恼。","230","0","2","103081","0","0","4","0","0"
"435","高山马","|cFFFFD200商人出售：|r阿斯特丽德·长袜|n|cFFFFD200地区：|r达纳苏斯|n|cFFFFD200价格：|r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","这种生物的形象常常出现在掺水的矮人啤酒的酒桶上。","230","0","2","103195","0","0","4","0","0"
"436","迅捷高山马","|cFFFFD200商人出售：|r阿斯特丽德·长袜|n|cFFFFD200地区：|r达纳苏斯|n|cFFFFD200价格：|r10|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","它一直期待着重返故乡吉尔尼斯的那一天。","230","0","2","103196","0","0","4","0","0"
"439","泰瑞尔的天使战马","|cFFFFD200游戏商城|r","全世界公认的正义象征。","248","64","7","107203","0","0","226","0","0"
"440","幽灵狮鹫","|cFFFFD200特殊：|r复活卷轴|n","当你说有个老朋友要来时，我真没想到会是它。——布娜拉·云翼 ","248","196","7","107516","0","0","4","0","0"
"441","幽灵驭风者","|cFFFFD200特殊：|r复活卷轴|n","你怎么不会穿过它的身体掉下来呢？——玛奇萨","248","196","7","107517","0","0","4","0","0"
"442","炽炎幼龙","|cFFFFD200掉落：|r源质碎片|n|cFFFFD200地区：|r巨龙之魂","炽炎幼龙展现出了对生活的无限热情，并被许多人认为是艾泽拉斯最忠诚的坐骑之一。","248","128","0","107842","0","0","4","0","0"
"443","暮光先驱者","|cFFFFD200成就：|r巨龙之魂团队的荣耀|n|cFFFFD200分类：|r地下城与团队副本","曾经驱使暮光先驱者的黑暗魔法已经被打破了……真的吗？","248","128","5","107844","0","0","4","0","0"
"444","生命缚誓者的仆从","|cFFFFD200掉落：|r源质碎片|n|cFFFFD200地区：|r巨龙之魂|n|n","前生命守护巨龙阿莱克丝塔萨是一位以和蔼耐心著称的导师。在她的指导下，只有最专心的学生才能获得“生命缚誓者的仆从”的称号。","248","128","0","107845","0","0","4","0","0"
"445","实验体12-B","|cFFFFD200掉落：|r守护巨龙的小型宝箱|n|cFFFFD200地区：|r巨龙之魂|n","有些人认为实验体12-B是由军情七处首创的，其他人则认为它是某个地精科学家的实验品。无论如何，有一点是肯定的：按照它的力量、速度和敏捷水平来看，实验体12-B非常成功！","248","128","0","110039","0","0","4","0","0"
"446","守护巨龙之心","|cFFFFD200游戏商城|r","你是艾泽拉斯真正的守护者，这个世界的未来就在你的手中，因为凡人的纪元已经开启了。——阿莱克丝塔萨","248","128","9","110051","0","0","4","0","0"
