Id,Name,Pos0,Pos1,Pos2,MapOffset0,MapOffset1,FlightMapOffset0,FlightMapOffset1,ContinentId,ConditionId,CharacterBitNumber,Flags,UiTextureKitId,MinimapAtlasMemberId,Facing,SpecialIconConditionId,VisibilityConditionId,MountCreatureId0,MountCreatureId1
"204","Quest - New Agamand -> Venomspite","0","0","0","0","0","0","0","571","0","0","0","0","4689","0","0","0","27179","0"
"205","祖阿曼，幽魂之地","6789.79","-7747.58","126.51","-0.01","0","0","0","530","0","205","3","0","4689","0","0","0","3574","541"
"206","运输，羽月要塞","-4348.01","2427.29","6.64","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"207","Quest - Howling Fjord - Sister Mercy (Start)","15.32","-4043.79","0.1","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"208","Quest - Howling Fjord - Sister Mercy (End)","15.32","-4043.71","0.1","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"209","Quest - Sunwell Daily - Dead Scar Bombing - Start","13008.38","-6911.81","9.58","0","0","0","0","530","0","0","0","0","4689","0","0","0","25044","0"
"210","Quest - Sunwell Daily - Dead Scar Bombing - End","13008.51","-6912.2","9.58","0","0","0","0","530","0","0","0","0","4689","0","0","0","25044","0"
"211","Quest - Sunwell Daily - Ship Bombing - Start","13007.5","-6911.81","9.58","0","0","0","0","530","0","0","0","0","4689","0","0","0","25044","0"
"212","Quest - Sunwell Daily - Ship Bombing - End","13188.04","-7047.04","4.79","0","0","0","0","530","0","0","0","0","4689","0","0","0","25044","0"
"213","破碎残阳基地","13012.7","-6908.37","9.58","-0.006","-0.003","0","0","530","5953","213","3","0","4689","0","0","0","19917","28361"
"214","Quest - Howling Fjord - Naglfar (Start)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"215","Quest - Howling Fjord - Naglfar (Nodes)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"218","Transport, Howling Fjord (Gondola, Top)","690.99","-3819.6","249.06","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"219","Transport, Howling Fjord (Gondola, Bottom)","607.96","-2906.17","38.54","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"221","Amber Ledge, Borean (To Beryl)","3465.66","5901.76","144.17","0","0","0","0","571","0","0","0","0","4689","0","0","0","26088","0"
"222","蓝玉营地，北风苔原","3213.74","6084.72","138","0","0","0","0","571","0","0","0","0","4689","0","0","0","25695","0"
"223","Quest - Naglevar","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"224","Borean Tundra, Naglevar","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"225","Amber Ledge, Borean (to Coldarra)","3574.06","5971.04","136.11","0","0","0","0","571","0","0","0","0","4689","0","0","0","25695","0"
"226","永生之盾，考达拉","3575.44","6661.64","195.19","-0.006","0","0","0","571","0","226","3","0","4689","0","0","0","26899","26899"
"227","Transport, PattyMacDevTest","16625.63","16862.9","46.98","0","0","0","0","451","0","0","0","0","4689","0","0","0","28901","25968"
"228","Development Land - Pat Test Start","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"229","Development Land - Pat Test End","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"230","Transport, Tuskarr 01","2690.26","889.81","4.61","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"231","Transport, Tuskarr 02","2690.33","897.63","4.62","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"232","Borean Tundra - Warsong Hold Wolf Start","2774.69","6258.14","83.68","0","0","0","0","571","0","0","0","0","4689","0","0","0","26128","0"
"233","Borean Tundra - Warsong Hold Wolf End","3443.52","4103.95","16.01","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"234","考达拉台地，考达拉","4130.62","7372.31","534.11","0","0","0","0","571","0","0","0","0","4689","0","0","0","26263","0"
"235","Transitus Shield, Coldarra (NOT USED)","3575.56","6651.84","195.21","0","0","0","0","571","0","0","0","0","4689","0","0","0","25695","0"
"236","Coldarra, Keristrasza to Malygos","4026.95","7085.54","165.54","0","0","0","0","571","0","0","0","0","4689","0","0","0","26263","0"
"237","考达拉，克莉斯塔萨平台","3929.4","6590.74","170.34","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"239","Borean Tundra - Quest - Dusk Start","3109","3819.54","23.24","0","0","0","0","571","0","0","0","0","4689","0","0","0","26404","0"
"240","Borean Tundra - Quest - Dusk - End","3614.3","3670.12","35.78","0","0","0","0","571","0","0","0","0","4689","0","0","0","11195","0"
"241","Transport, Valiance Keep","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"242","Quest - Dragonblight - Spiritual Vision - Begin","2739.73","882.37","6.64","0","0","0","0","571","0","0","0","0","4689","0","0","0","21396","0"
"243","Quest - Dragonblight - Spiritual Vision - End","2738.47","882.46","6.5","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"244","暮冬要塞，龙骨荒野","3712.43","-694.86","215.57","0","0","0","0","571","0","244","1","0","4689","0","0","0","0","541"
"245","无畏要塞，北风苔原","2269.54","5173.69","11.1","0.017","0.014","0","0","571","0","245","1","0","4689","0","0","0","0","541"
"246","菲兹兰克机场，北风苔原","4127.23","5313.07","28.67","0","-0.007","0","0","571","0","246","1","0","4689","0","0","0","0","28360"
"247","群星之墓，龙骨荒野","3504.13","1992.03","64.96","0.009","0.004","0","0","571","0","247","1","0","4689","0","0","0","0","3837"
"248","药剂师营地，嚎风峡湾","2108.11","-2970.62","148.58","0","0","0","0","571","0","248","2","0","4689","0","0","0","3574","0"
"249","欧尼瓦营地，灰熊丘陵","3876.34","-4520.08","217.32","0.017","0","0","0","571","0","249","2","0","4689","0","0","0","2224","0"
"250","征服堡，灰熊丘陵","3258.9","-2263.09","114.37","0.018","-0.007","0","0","571","0","250","2","0","4689","0","0","0","2224","0"
"251","弗塔根要塞，龙骨荒野","4612.21","1406.6","195.06","-0.01","0","0","0","571","0","251","1","0","4689","0","0","0","0","541"
"252","龙眠神殿，龙骨荒野","3653.21","247.58","52.26","0","0.01","0","0","571","0","252","3","0","4689","0","0","0","26899","26899"
"253","琥珀松木营地，灰熊丘陵","3446.35","-2754.1","199.4","0","-0.02","0","0","571","0","253","1","0","4689","0","0","0","0","541"
"254","怨毒镇，龙骨荒野","3242.96","-666.16","166.79","-0.01","0","0","0","571","0","254","2","0","4689","0","0","0","3574","0"
"255","月溪旅，灰熊丘陵","4584.98","-4254.69","182.21","-0.003","0","0","0","571","0","255","1","0","4689","0","0","0","0","541"
"256","阿格玛之锤，龙骨荒野","3865.87","1525.63","90.04","0.01","-0.01","0","0","571","0","256","2","0","4689","0","0","0","2224","0"
"257","战歌要塞，北风苔原","2920.29","6242.85","208.8","-0.007","0","0","0","571","0","257","2","0","4689","0","0","0","2224","0"
"258","牦牛村，北风苔原","3449.51","4089.52","16.64","0","-0.02","0","0","571","0","258","2","0","4689","0","0","0","2224","0"
"259","博古洛克前哨站，北风苔原","4474.79","5712.13","81.28","0.007","-0.02","0","0","571","0","259","2","0","4689","0","0","0","2224","0"
"260","库卡隆先锋营地，龙骨荒野","4946.67","1165.94","239.57","0","-0.007","0","0","571","0","260","2","0","4689","0","0","0","2224","0"
"261","Quest - Stars' Rest to Wintergarde End","3711.31","-698.18","215.57","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","27127"
"262","Grizzly Hills, Alliance Log Ride Start 01","4267.39","-3050.93","318.16","0","0","0","0","571","0","0","0","0","4689","0","0","0","29878","0"
"263","Grizzly Hills, Alliance Log Ride End 01","2663.67","-2181.45","3.43","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"264","Transport, Auberdine (NEW)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"265","Transport, Theramore (NEW)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"266","Transport, Menethil (NEW)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"267","Grizzly Hills, Alliance Log Ride Start","4272.09","-3248.26","324.93","0","0","0","0","571","0","0","0","0","4689","0","0","0","29878","0"
"268","Grizzly Hills, Alliance Log Ride End","2664.22","-2344.63","21.7","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"269","Quest - Westguard Keep to Wintergarde Keep Begin","1341.67","-3288.74","174.45","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","27491"
"270","Quest - Westguard Keep to Wintergarde Keep End","3712.23","-693.85","215.42","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","27491"
"271","Grizzly Hills, Horde Log Ride Start","4311.25","-2956.61","317.31","0","0","0","0","571","0","0","0","0","4689","0","0","0","29879","0"
"272","Grizzly Hills, Horde Log Ride End","2883.75","-1673.71","6.48","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"273","Wyrmrest Temple - bottom to top, Dragonblight - Begin","3547.22","381.49","52.26","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"274","Wyrmrest Temple - bottom to top, Dragonblight - End","3590.38","277.54","340.85","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"275","Wyrmrest Temple - top to bottom, Dragonblight - Begin","3587.65","279.21","340.83","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"276","Wyrmrest Temple - top to bottom, Dragonblight - End","3511.48","373.93","52.26","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"277","Wyrmrest Temple - top to middle, Dragonblight - Begin","3587.55","279.14","340.83","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"278","Wyrmrest Temple - top to middle, Dragonblight - End","3543.24","307.04","116.73","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"279","Wyrmrest Temple - middle to top, Dragonblight - End","3587.04","277.14","340.82","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"280","Wyrmrest Temple - middle to top, Dragonblight - Begin","3545.62","273.6","116.84","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"281","Wyrmrest Temple - middle to bottom, Dragonblight - End","3512.22","373.57","52.26","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"282","Wyrmrest Temple - middle to bottom, Dragonblight - Begin","3545.61","273.6","116.84","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"283","Wyrmrest Temple - bottom to middle, Dragonblight - End","3543.37","307.06","116.73","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"284","Wyrmrest Temple - bottom to middle, Dragonblight - Begin","3548.15","381.01","52.26","0","0","0","0","571","0","0","0","0","4689","0","0","0","26899","26899"
"285","Quest - Wintergarde -> Stars' Rest (Start)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","27764"
"286","Quest - Wintergarde -> Stars' Rest (End)","3503.76","1990.11","65.12","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"287","Quest - Valgarde -> Westguard Keep Start","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","27491"
"288","Quest - Valgarde -> Westguard Keep End","1341.23","-3288.91","174.46","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"289","琥珀崖，北风苔原","3587.84","5973.3","136.22","0","0","0","0","571","0","289","3","0","4689","0","0","0","26899","26899"
"290","银色前沿，祖达克","5450.3","-2606.27","306.91","0","0","0","0","571","0","0","0","0","4689","0","0","0","28172","0"
"291","Ruined City Post 01, Zul'Drak","5028.69","-3020.38","292.42","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"292","Flavor - Stormwind Harbor  - Start","-8338.36","1107.01","57.26","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","541"
"293","Flavor - Stormwind Harbor - Stop","-8341.09","1101.85","57.26","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"294","莫亚基，龙骨荒野","2792.45","908.96","22.33","-0.01","0.005","0","0","571","0","294","3","0","4689","0","0","0","2224","541"
"295","卡玛古，嚎风峡湾","785.27","-2887.71","5.89","0.005","-0.02","0","0","571","0","295","3","0","4689","0","0","0","2224","541"
"296","乌努比，北风苔原","2919.19","4046.09","1.85","-0.007","0.02","0","0","571","0","296","3","0","4689","0","0","0","2224","541"
"297","Sholazar Basin - Quest - Reconnaisance - Start","5557.57","5802.05","-66.09","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"298","Sholazar Basin - Quest - Reconnaisance - End","5505.35","4747.79","-194.43","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"299","Transport: Menethil <-> Valgarde","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"300","Transport, Stormwind","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"301","Quest - Borean Tundra - Check In With Bixie - Begin","4125.51","5310.99","28.68","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","28360"
"302","Quest - Borean Tundra - Check In With Bixie - End","4171.83","4335.63","36.23","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"303","无畏远征军营地，冬拥湖","5100.81","2185.65","365.62","0","0","0","0","571","0","303","1","0","4689","0","0","0","0","541"
"304","银色前沿，祖达克","5521.63","-2672.25","303.95","0.01","-0.04","0","0","571","0","304","3","0","4689","0","0","0","2224","541"
"305","黑锋哨站，祖达克","5218.9","-1302.22","242.16","0.015","-0.01","0","0","571","0","305","7","0","4689","0","0","0","32981","32981"
"306","圣光据点，祖达克","5190.11","-2206.46","239.4","0.014","0","0","0","571","0","306","3","0","4689","0","0","0","2224","541"
"307","希姆托加，祖达克","5777.4","-3594.94","386.69","0.012","-0.01","0","0","571","0","307","3","0","4689","0","0","0","2224","541"
"308","河流之心，索拉查盆地","5506.23","4748.1","-194.43","0","0","0","0","571","0","308","3","0","4689","0","0","0","28625","28625"
"309","奈辛瓦里营地，索拉查盆地","5596.1","5824.37","-67.73","0","0","0","0","571","7376","309","3","0","4689","0","0","0","28625","28625"
"310","达拉然","5813.89","449.13","658.75","0","0","0","0","571","0","310","3","0","4689","0","0","0","2224","541"
"311","Camp Onequah, Grizzly Hills (Quest)","3877.91","-4519.59","217.29","0","0","0","0","571","0","0","0","0","4689","0","0","0","2224","0"
"312","Light's Breach, Zul'Drak (Quest)","5189.67","-2206.85","239.4","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"313","Westfall Brigade, Grizzly Hills (Quest)","4584.01","-4250.38","182.17","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","541"
"314","Zim'Torga, Zul'Drak (Quest)","5779.13","-3596.42","386.85","0","0","0","0","571","0","0","0","0","4689","0","0","0","3574","0"
"315","阿彻鲁斯：黑锋要塞","2352.37","-5666.91","382.24","0.02","0.085","0","0","0","7305","315","3","0","4689","0","0","0","32981","32981"
"316","Ebon Hold - Acherus -> Death's Breach Start","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","29488","29488"
"317","Ebon Hold - Acherus -> Death's Breach End","2431","-5730.21","157.94","0","0","0","0","609","0","0","0","0","4689","0","0","0","0","0"
"318","Ebon Hold - Death's Breach -> Acherus Start","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","29501","29501"
"319","Ebon Hold - Death's Breach -> Acherus End","2356.51","-5664.18","382.25","0","0","0","0","609","0","0","0","0","4689","0","0","0","0","0"
"320","K3，风暴峭壁","6186.75","-1052.91","410.2","0.014","0","0","0","571","0","320","3","0","4689","0","0","0","2224","541"
"321","冰霜堡，风暴峭壁","6667.04","-258.7","961.9","-0.01","0","0","0","571","0","321","1","0","4689","0","0","0","0","541"
"322","丹尼芬雷，风暴峭壁","7308.04","-2607.6","814.8","0","-0.007","0","0","571","0","322","3","0","4689","0","0","0","32585","32585"
"323","格罗玛什坠毁点，风暴峭壁","7857.3","-735.02","1177.15","0.01","-0.01","0","0","571","0","323","2","0","4689","0","0","0","2224","0"
"324","唐卡洛营地，风暴峭壁","7793.85","-2810.09","1217.03","0.034","0.007","0","0","571","0","324","2","0","4689","0","0","0","2224","0"
"325","死亡高地，冰冠冰川","7427.32","4224.16","314.11","0","0","0","0","571","0","325","3","0","4689","0","0","0","32981","32981"
"326","奥杜尔，风暴峭壁","8864.74","-1324.33","1032.82","0.015","0.04","0","0","571","0","326","3","0","4689","0","0","0","2224","541"
"327","布德克拉格庇护所，风暴峭壁","8472.46","-335.95","906.48","0","0","0","0","571","0","327","3","0","4689","0","0","0","2224","541"
"328","Transport, Icecrown Airship (A)","7501.65","1140.28","682.23","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"329","Transport, Icecrown Airship (H)","7561.81","1724.59","683.56","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"330","Transport, Icecrown (Target)","7489.64","1477.72","328.64","0","0","0","0","571","0","0","0","0","4689","0","0","0","0","0"
"331","古达克，祖达克","6897.65","-4118.23","467.35","0","0","0","0","571","0","331","7","0","4689","0","0","0","2224","541"
"332","战歌营地，冬拥湖","5024.99","3685.55","362.94","0","0","0","0","571","0","332","2","0","4689","0","0","0","2224","0"
"333","暗影拱顶，冰冠冰川","8408.09","2702.66","655.11","0","-0.027","0","0","571","0","333","3","0","4689","0","0","84362","32981","32981"
"334","银色前线基地，冰冠冰川","6164.49","-61.31","388.18","0","0.018","0","0","571","0","334","3","0","4689","0","0","0","2224","541"
"335","北伐军之峰，冰冠冰川","6402.06","467.86","511.29","0","0","0","0","571","0","335","3","0","4689","0","0","0","32586","32586"
"336","风行者观察站，晶歌森林","5035.65","-519.96","225.41","0.01","0","0","0","571","0","336","1","0","4689","0","0","0","0","31315"
"337","夺日者指挥站，晶歌森林","5590.49","-693.23","206.63","-0.005","0.02","0","0","571","0","337","2","0","4689","0","0","0","34709","0"
"338","黑渊营地，灰谷","3880.51","654.16","10.46","0","0","0","0","1","0","338","1","0","4689","0","0","0","0","3837"
"339","古树之林，黑海岸","4970.5","147.65","51.64","-0.005","0","0","0","1","0","339","9","0","4689","0","0","62814","0","3837"
"340","银色比武场，冰冠冰川","8475.79","891.2","547.29","0","0","0","0","571","0","340","3","0","4689","0","0","0","34709","31315"
"341","Ulduar Raid - Interior - Insertion Point","-749.2","-99.99","429.68","0","0","0","0","603","0","0","0","0","4689","0","0","0","25968","25968"
"342","Ulduar Raid - Iron Concourse","119.96","-71.62","409.8","0","0","0","0","603","0","0","0","0","4689","0","0","0","25968","25968"
"343","碎木岗哨，灰谷","2309.23","-2523.21","103.06","0","0","0","0","1","0","0","0","0","4689","0","0","0","20413","0"
"344","Quest - Splintertree  Post -> Zoramgar","2308.32","-2521.55","103.16","0","0","0","0","1","0","0","0","0","4689","0","0","0","2224","0"
"345","Quest - Zoramgar，Ashenvale","3350.83","1054.24","3.01","0","0","0","0","1","0","0","0","0","4689","0","0","0","20413","0"
"346","灰谷，艾萨拉至莫尔杉农场","2873.53","-3740.51","90.6","0","0","0","0","1","0","0","0","0","4689","0","0","0","2224","0"
"347","灰谷，莫尔杉农场","1225.78","-2250.9","91.76","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"348","Transport: Thunder Bluff <-> Org (Zep)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"349","安德鲁克，佐拉姆加","3350.21","1054.12","3.03","0","0","0","0","1","0","0","0","0","4689","0","0","0","2224","0"
"350","地狱咆哮岗哨，灰谷","3049.08","-498.95","205.64","-0.007","0","0","0","1","0","350","2","0","4689","0","0","0","2224","0"
"351","星尘塔，灰谷","1905.11","-321.99","118.25","0.01","0.01","0","0","1","0","351","1","0","4689","0","0","0","0","3837"
"352","征服之岛 - 炮艇","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"354","莫尔杉农场，灰谷","1206.05","-2209.15","92.1406","0","0","0","0","1","0","354","2","0","4689","0","0","0","2224","0"
"356","银风避难所，灰谷","2159.62","-1144.05","97.87","0","-0.01","0","0","1","0","356","2","0","4689","0","0","0","2224","0"
"358","Quest - Icecrown - North Sea Kraken Bombing - Start","8498.32","1066.32","552.19","0","0","0","0","571","0","0","0","0","4689","0","0","0","35146","35146"
"359","Quest - Icecrown - North Sea Kraken Bombing - End","8501.53","1064.02","552.19","0","0","0","0","571","0","0","0","0","4689","0","0","0","33857","33857"
"360","峭壁行者哨站，石爪山脉","2188","1241.89","465.763","0.01","-0.015","0","0","1","0","360","2","0","4689","0","0","0","42886","0"
"361","风剪要塞，石爪山脉","1268.51","432.87","95.56","0","0","0","0","1","0","361","1","0","4689","0","0","0","0","3837"
"362","克罗姆加壁垒，石爪山脉","932.12","-21.25","92.81","0.015","0","0","0","1","0","362","2","0","4689","0","0","0","2224","0"
"363","玛拉卡金，石爪山脉","-111.94","-260.41","23.88","0","0","0","0","1","0","363","2","0","4689","0","0","0","2224","0"
"364","北卫远征军营地，石爪山脉","237.88","-281.35","92.76","0","0","0","0","1","0","364","1","0","4689","0","0","0","0","541"
"365","远望角，石爪山脉","973.94","2013.13","126.59","0.015","0.008","0","0","1","0","365","1","0","4689","0","0","0","0","3837"
"366","弗瑞恩的哨站，凄凉之地","-439.15","2242.62","93.09","-0.007","0","0","0","1","0","366","2","0","4689","0","0","0","19917","0"
"367","萨加德营地，凄凉之地","-1694.53","2577.57","136.59","0.006","0","0","0","1","0","367","1","0","4689","0","0","0","0","541"
"368","卡隆林地，凄凉之地","-1038.43","1637.99","60.56","-0.007","-0.037","0","0","1","0","368","3","0","4689","0","0","0","2224","3837"
"369","桑克的住所，凄凉之地","-534.04","1056.68","89.91","0.005","0","0","0","1","0","369","3","0","4689","0","0","0","36709","36709"
"370","艾瑟雷索，凄凉之地","-356.47","2478.9","75.95","0.008","-0.012","0","0","1","0","370","3","0","4689","0","0","0","36706","36706"
"371","瓦丝琪尔 - Alliance Start","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"372","瓦丝琪尔 - Alliance End","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"373","Mulgore - Red Cloud Mesa: To Bloodhoof","-2936.14","-1.52","189.07","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"374","Mulgore - Red Cloud Mesa: To Bloodhoof (End)","-2333.39","-388.45","-7.97","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"375","传送，加基森","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"376","Icecrown Raid - Airship Battle Taxi Paths","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"377","冰冠堡垒副本 - 炮艇","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"378","Quest - Dun Morogh - Coldridge Valley - Pack Your Bags End","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","30853","0"
"379","Icecrown Raid - Saurfang's Ship (End)","-200.59","1437.53","-452.27","0","0","0","0","631","0","0","0","0","4689","0","0","0","0","0"
"380","Icecrown Raid - Saurfang's Ship (Start)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"381","Quest [Transport] Icecrown Raid - Saurfang Ship (START)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"382","Quest [Transport] Icecrown Raid - Saurfang Ship (END)","0","0","0","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"383","索多里尔河，东瘟疫之地","1935.97","-2694.48","61.9471","0.008","0.008","0","0","0","0","383","3","0","4689","0","0","0","2224","541"
"384","亡灵壁垒，提瑞斯法","1726.62","-740.981","59.9282","-0.005","0.002","0","0","0","0","384","2","0","4689","0","0","0","3574","0"
"386","覆苔营地，安戈洛环形山","-6958.44","-1095.24","-272.65","0.004","-0.012","0","0","1","0","9","3","0","4689","0","0","0","2224","541"
"387","荣耀岗哨，南贫瘠之地","-335.2","-1532.44","87.51","0.000998004","0.01162791","0","0","1","0","85","1","0","4689","0","0","0","0","541"
"388","北方城堡，南贫瘠之地","-2124.21","-3561.79","100.89","0","0","0","0","1","0","86","1","0","4689","0","0","0","0","541"
"389","凯旋壁垒，南贫瘠之地","-3150.25","-2286.27","93.01","0","0","0","0","1","0","87","1","0","4689","0","0","0","0","541"
"390","猎手岭，南贫瘠之地","-798.72","-1590.87","140.63","0.00998004","-0.002906977","0","0","1","0","34","2","0","4689","0","0","0","2224","0"
"391","凄凉要塞，南贫瘠之地","-3288.85","-1697.99","122.62","0.02","0","0","0","1","0","15","2","0","4689","0","0","0","2224","0"
"392","CC Prologue - GT - Quest - Vent Horizon - Start","-5448.5","-665.08","392.95","0","0","0","0","0","0","0","0","0","4689","0","0","0","28625","28625"
"393","CC Prologue - GT - Quest - Vent Horizon - End","-5447.85","-665.59","393.16","0","0","0","0","0","0","0","0","0","4689","0","0","0","35146","35146"
"394","CC Prologue - GT - Battle Flight - Start","-5451.48","-667.73","393.01","0","0","0","0","0","0","0","0","0","4689","0","0","0","28625","28625"
"395","CC Prologue - GT - Battle Flight - End","-5434.71","523.09","388.3","0","0","0","0","0","0","0","0","0","4689","0","0","0","0","0"
"402","血蹄村，莫高雷","-2299.54","-379.069","-9.11829","0.005","0","0","0","1","0","51","2","0","4689","0","0","0","2224","0"
"404","Durotar - ET - CC Prologue Spy Frog Start","-839.64","-4985.35","14.65","0","0","0","0","1","0","0","0","0","4689","0","0","0","40203","0"
"405","Durotar - ET - CC Prologue Spy Frog End","-838.01","-4986.28","14.75","0","0","0","0","1","0","0","0","0","4689","0","0","0","40203","0"
"413","Quest - ""To The Summit"" - Westreach Summit - End","-4305.92","-923.57","81.15","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"414","Quest - ""To The Summit"" - Camp Mojache -> Westreach Summit - Begin","-4568.22","-3224.09","34.87","0","0","0","0","1","0","0","0","0","4689","0","0","0","2224","0"
"429","Quest - ""To The Summit"" - Mudsprocket -> Westreach Summit - Begin","-4567.53","-3224.61","34.84","0","0","0","0","1","0","0","0","0","4689","0","0","0","2224","0"
"433","Quest - ""To New Thalanaar"" - Mudsprocket -> New Thalanaar - Begin","-4462.36","-543.04","5.4","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","36706"
"434","Quest - ""To New Thalanaar"" - New Thalanaar - End","-4462.05","-543.39","5.37","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"436","Quest - ""To New Thalanaar"" - Shadebough -> New Thalanaar - Begin","-4997.68","71.01","99.89","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","31315"
"438","Durotar - ET - CC Prologue Troll Taxi Bat Start","-838.85","-4985.99","14.71","0","0","0","0","1","0","0","0","0","4689","0","0","0","3574","0"
"439","Durotar - ET - CC Prologue Troll Recruit End","284.38","-4762.36","12.56","0","0","0","0","1","0","0","0","0","4689","0","0","0","3574","0"
"440","Durotar - ET - CC Prologue - Troll Battle End","-848.2","-5339.46","3.07","0","0","0","0","1","0","0","0","0","4689","0","0","0","0","0"
"456","多兰纳尔，泰达希尔","9873.1","977.698","1309.98","0","0","0","0","1","0","36","9","0","4689","0","0","62814","0","3837"
"457","达纳苏斯，泰达希尔","9968.8","2622.09","1316.08","0","0","0","0","1","0","35","9","0","4689","0","0","62814","0","3837"
"458","诺兹波特的哨站，北贫瘠之地","1152.6","-3381.74","91.8054","0.00499002","-0.004360465","0","0","1","0","46","2","0","4689","0","0","0","2224","0"
"460","布瑞尔，提瑞斯法林地","2272.68","372.064","35.7611","0","-0.005","0","0","0","62731","113","10","0","4689","0","0","0","3574","0"
"509","Quest Path 2063: Brian's 4.0 Test Path","16083.1","16120.1","69.4444","0","0","0","0","451","0","0","0","0","4689","0","0","0","28783","28783"
