Id,Name,Description,Pos0,Pos1,Pos2,PortLocId,PlayerConditionId,UiTextureAtlasMemberId,Flags,WmoGroupId,PoiDataType,PoiData,ContinentId,AreaId,WorldStateId,WidgetSetId,Unknown15,Importance,Icon
"2211","检测到PvP活动","","4821.56","2618.59","356.046","0","14979","0","17287","0","0","0","571","4197","3740","0","0","0","101"
"2212","检测到PvP活动","","4450.37","2529.12","358.292","0","15008","0","17287","0","0","0","571","4197","3741","0","0","0","101"
"2213","检测到PvP活动","","4516.68","2087.62","395.444","0","15217","0","17287","0","0","0","571","4197","3738","0","0","0","101"
"2214","检测到PvP活动","","4774.63","2045.92","425.678","0","14891","0","17287","0","0","0","571","4197","3737","0","0","0","101"
"2215","检测到PvP活动","","4402.92","3090.83","358.639","0","14841","0","17287","0","0","0","571","4197","3742","0","0","0","101"
"2216","检测到PvP活动","","4789.57","3074.77","357.01","0","15201","0","17287","0","0","0","571","4197","3743","0","0","0","101"
"2217","检测到PvP活动","","5046.72","3024.94","367.504","0","14975","0","17287","0","0","0","571","4197","3744","0","0","0","101"
"2218","检测到PvP活动","","4400.1","3479.49","359.026","0","14848","0","17287","0","0","0","571","4197","3745","0","0","0","101"
"2219","检测到PvP活动","","4558.4","3490.13","366.603","0","14927","0","17287","0","0","0","571","4197","3746","0","0","0","101"
"2220","检测到PvP活动","","4837.71","3456.31","360.519","0","15042","0","17287","0","0","0","571","4197","3747","0","0","0","101"
"2221","检测到PvP活动","","5085.96","3437.93","356.64","0","14849","0","17287","0","0","0","571","4197","3748","0","0","0","101"
"2222","冬拥堡垒城墙","","5372.89","3047.3","431.065","0","15012","0","16775","0","0","0","571","4197","3749","0","0","0","92"
"2223","冬拥堡垒城墙","","5331.85","3046.55","431.403","0","14850","0","16775","0","0","0","571","4197","3750","0","0","0","92"
"2224","冬拥堡垒城墙","","5280.8","2995.93","432.302","0","14851","0","16775","0","0","0","571","4197","3751","0","0","0","83"
"2225","冬拥堡垒城墙","","5279.13","2954.81","432.095","0","15010","0","16775","0","0","0","571","4197","3752","0","0","0","83"
"2226","冬拥堡垒城墙","","5255.6","2934.08","432.836","0","15011","0","16775","0","0","0","571","4197","3753","0","0","0","92"
"2227","冬拥堡垒城墙","","5216.08","2933.99","432.679","0","15017","0","16775","0","0","0","571","4197","3754","0","0","0","92"
"2228","冬拥堡垒城墙","","5162.25","2882.84","433.732","0","15202","0","16775","0","0","0","571","4197","3755","0","0","0","83"
"2229","冬拥堡垒大门","","5162.54","2841.25","438.039","0","14985","0","18311","0","0","0","571","4197","3763","0","0","0","74"
"2230","冬拥堡垒城墙","","5163.71","2798.72","432.717","0","14852","0","16775","0","0","0","571","4197","3756","0","0","0","83"
"2231","冬拥堡垒城墙","","5215.36","2747.99","432.667","0","14928","0","16775","0","0","0","571","4197","3757","0","0","0","92"
"2232","冬拥堡垒城墙","","5256.52","2747.55","433.229","0","14888","0","16775","0","0","0","571","4197","3758","0","0","0","92"
"2233","冬拥堡垒城墙","","5279.76","2725.12","433.423","0","14892","0","16775","0","0","0","571","4197","3759","0","0","0","83"
"2234","冬拥堡垒城墙","","5279.45","2683.91","433.323","0","14973","0","16775","0","0","0","571","4197","3760","0","0","0","83"
"2235","冬拥堡垒城墙","","5330.66","2630.69","432.759","0","14853","0","16775","0","0","0","571","4197","3761","0","0","0","92"
"2236","冬拥堡垒城墙","","5372.93","2630.77","431.929","0","14854","0","16775","0","0","0","571","4197","3762","0","0","0","92"
"2237","冬拥堡垒城墙","","5386.46","2909.89","433.194","0","15013","0","16775","0","0","0","571","4197","3764","0","0","0","92"
"2238","冬拥堡垒城墙","","5343.39","2909.19","432.778","0","14855","0","16775","0","0","0","571","4197","3765","0","0","0","92"
"2239","冬拥堡垒城墙","","5300.49","2909.33","433.359","0","15014","0","16775","0","0","0","571","4197","3766","0","0","0","92"
"2240","冬拥堡垒城墙","","5279.34","2883.16","433.021","0","14929","0","16775","0","0","0","571","4197","3767","0","0","0","83"
"2241","冬拥堡垒城墙","","5280.86","2840.4","433.472","0","14974","0","16775","0","0","0","571","4197","3768","0","0","0","83"
"2242","冬拥堡垒城墙","","5280.32","2798.61","433.477","0","14840","0","16775","0","0","0","571","4197","3769","0","0","0","83"
"2243","冬拥堡垒城墙","","5302.01","2771.67","433.389","0","15009","0","16775","0","0","0","571","4197","3770","0","0","0","92"
"2244","冬拥堡垒城墙","","5343.66","2771.01","432.827","0","14893","0","16775","0","0","0","571","4197","3771","0","0","0","92"
"2245","冬拥堡垒城墙","","5384.4","2772.53","433.744","0","14878","0","16775","0","0","0","571","4197","3772","0","0","0","92"
"2246","冬拥堡垒","","5394.58","2841.49","418.914","0","14894","0","17287","0","0","0","571","4197","3773","0","0","0","74"
"2247","检测到PvP活动","","5217.2","2842.45","409.191","0","14900","0","17287","0","0","0","571","4197","3774","0","0","0","101"
"2248","检测到PvP活动","","5214.84","3011.21","404.377","0","14901","0","17287","0","0","0","571","4197","3775","0","0","0","101"
"2249","检测到PvP活动","","5213.37","2684.88","406.243","0","14902","0","903","0","0","0","571","4253","3776","0","0","0","101"
"2250","检测到PvP活动","","5339.85","2700.9","409.166","0","14903","0","17287","0","0","0","571","4197","3777","0","0","0","101"
"2251","检测到PvP活动","","5338.95","2841.39","409.239","0","15043","0","17287","0","0","0","571","4197","3778","0","0","0","101"
"2252","检测到PvP活动","","5336.29","2978.43","409.191","0","15015","0","17287","0","0","0","571","4197","3779","0","0","0","101"
"2253","检测到PvP活动","","4481.82","1993.34","431.451","0","14831","0","17287","0","0","0","571","4197","3794","0","0","0","101"
"2254","检测到PvP活动","","4403.42","2349.1","375.579","0","14930","0","17287","0","0","0","571","4197","3791","0","0","0","101"
"2255","检测到PvP活动","","4446.22","2820.74","402.839","0","15044","0","17287","0","0","0","571","4197","3795","0","0","0","101"
"2256","检测到PvP活动","","4530.66","3584.57","396.104","0","15218","0","17287","0","0","0","571","4197","3793","0","0","0","101"
"2257","检测到PvP活动","","4394.79","3294.74","372.429","0","15045","0","17287","0","0","0","571","4197","3792","0","0","0","101"
"2258","检测到PvP活动","","4946.42","3331.67","376.882","0","15046","0","17287","0","0","0","571","4197","3788","0","0","0","101"
"2259","检测到PvP活动","","4932.31","2440.47","320.176","0","14931","0","17287","0","0","0","571","4197","3790","0","0","0","101"
"2260","检测到PvP活动","","4860.4","2023.33","396.598","0","14976","0","17287","0","0","0","571","4197","3797","0","0","0","101"
"2261","检测到PvP活动","","4310.33","1810.36","348.633","0","14978","0","17287","0","0","0","571","4197","3798","0","0","0","101"
"2262","检测到PvP活动","","4489.01","4028.89","411.913","0","15047","0","17287","0","0","0","571","4197","3799","0","0","0","101"
"2263","检测到PvP活动","","4696.33","3806.99","362.268","0","14932","0","17287","0","0","0","571","4197","3796","0","0","0","101"
"2264","冬拥湖","控制冬拥湖","5121.38","2845.14","405.681","0","15048","0","16808","0","0","0","571","4197","3804","0","0","0","48"
"2265","沉降之环墓地","","5105.61","2300.68","368.485","1329","14889","0","19335","0","0","0","571","4197","3701","0","0","0","8"
"2266","破碎神殿墓地","","5102.12","3463.95","368.485","1330","14881","0","19335","0","0","0","571","4197","3700","0","0","0","8"
"2268","堡垒墓地","","5538.38","2894.84","517.055","1285","14894","0","19335","0","0","0","571","4197","3773","0","0","0","8"
"2269","西南墓地","","4336.28","3234.63","390.251","1334","14907","0","19335","0","0","0","571","4197","3702","0","0","0","8"
"2270","东南墓地","","4318.94","2408","392.581","1333","14844","0","19335","0","0","0","571","4197","3703","0","0","0","8"
"2292","古代圣物之厅","","881.703","-108.355","109.835","0","14861","0","959","0","0","0","607","4384","3849","0","0","0","80"
"2298","龙眠神殿","","3546.8","273.257","45.5803","0","0","0","525","0","0","0","571","4161","0","0","0","3","5"
"2299","怨毒镇","","3240.58","-692.569","166.881","0","0","0","525","0","0","0","571","4186","0","0","0","3","5"
"2300","群星之墓","","3495.58","1993.21","64.8623","0","0","0","525","0","0","0","571","4158","0","0","0","3","5"
"2301","阿格玛之锤","","3830.9","1580.96","91.5788","0","0","0","525","0","0","0","571","4165","0","0","0","3","5"
"2302","莫亚基港口","","2780.97","878.934","5.31823","0","0","0","525","0","0","0","571","4152","0","0","0","3","5"
"2303","无畏要塞","","2279.52","5248.36","11.1654","0","0","0","525","0","0","0","571","4032","0","0","0","3","5"
"2304","战歌要塞","","2837.43","6186.49","277.412","0","0","0","525","0","0","0","571","4129","0","0","0","3","5"
"2305","乌努比","","3013.88","4103.26","24.6334","0","0","0","525","0","0","0","571","4113","0","0","0","3","5"
"2306","牦牛村","","3445.23","4111","15.8668","0","0","0","525","0","0","0","571","4037","0","0","0","3","5"
"2307","菲兹兰克机场","","4158.73","5281.77","26.0579","0","0","0","525","0","0","0","571","4108","0","0","0","3","5"
"2308","博古洛克前哨站","","4497.92","5727.56","80.8764","0","0","0","525","0","0","0","571","4122","0","0","0","3","5"
"2309","暮冬要塞","","3780.27","-734.763","241.097","0","0","0","525","0","0","0","571","4177","0","0","0","3","5"
"2310","征服堡","","3250.52","-2252.59","114.548","0","0","0","525","0","0","0","571","4206","0","0","0","3","5"
"2311","琥珀松木营地","","3415.69","-2788","228.903","0","0","0","525","0","0","0","571","4204","0","0","0","3","5"
"2312","欧尼瓦营地","","3855.81","-4524.73","209.266","0","0","0","525","0","0","0","571","4211","0","0","0","3","5"
"2313","月溪旅营地","","4554.15","-4213.86","170.492","0","0","0","525","0","0","0","571","4159","0","0","0","3","5"
"2314","银色前沿","","5450.08","-2575.08","303.954","0","0","0","525","0","0","0","571","4275","0","0","0","3","5"
"2315","希姆托加","","5764.67","-3563.47","387.335","0","0","0","525","0","0","0","571","4323","0","0","0","3","5"
"2316","奈辛瓦里营地","","5565.21","5757.52","-75.3093","0","0","0","525","0","0","0","571","4284","0","0","0","3","5"
"2317","达拉然","","5805.22","639.992","647.771","0","40788","0","669","0","0","0","571","4395","0","0","0","4","6"
"2318","唐卡洛营地","","7795.98","-2885.31","1245.18","0","0","0","525","0","0","0","571","4441","0","0","0","3","5"
"2319","布伦希尔达村","","6953.43","-1653.6","810.822","0","0","0","525","0","0","0","571","4422","0","0","0","3","5"
"2320","K3","","6124.23","-1061.87","402.571","0","0","0","525","0","0","0","571","4418","0","0","0","3","5"
"2321","冰霜堡","","6680.32","-231.676","945.471","0","0","0","525","0","0","0","571","4428","0","0","0","3","5"
"2322","格罗玛什坠毁点","","7857.19","-749.898","1180.01","0","0","0","525","0","0","0","571","4429","0","0","0","3","5"
"2323","北伐军之峰","","6410.24","441.831","511.291","0","0","0","525","0","0","0","571","4580","0","0","0","3","5"
"2324","西部墓地","被部落控制","1309","8.65516","30.8958","0","14832","0","959","0","0","0","607","4384","3633","0","0","0","13"
"2331","生命之塔","为弗蕾亚的防御结界提供能量","-223.332","-299.08","418.652","0","15149","0","903","0","0","0","603","4273","4194","0","0","0","10"
"2332","烈焰之塔","为米米尔隆的烈焰提供能量","-79.7775","89.057","483.743","0","15103","0","903","0","0","0","603","4445","4195","0","0","0","10"
"2333","冰霜之塔","为霍迪尔之怒提供能量","82.2553","-392.476","460.16","0","15104","0","903","0","0","0","603","4445","4196","0","0","0","10"
"2334","风暴之塔","为托里姆之锤提供能量","341.266","317.85","459.083","0","15105","0","903","0","0","0","603","4445","4197","0","0","0","10"
"2345","车间","被联盟控制","772.7344","-805.5174","6.617547","0","15106","0","5039","0","0","0","628","4710","4229","0","0","0","136"
"2346","车间","被部落控制","772.7344","-805.5174","6.617547","0","15107","0","5039","0","0","0","628","4710","4230","0","0","0","138"
"2347","车间","争夺中","772.7344","-805.5174","6.617547","0","15161","0","5039","0","0","0","628","4710","4228","0","0","0","137"
"2348","车间","争夺中","772.7344","-805.5174","6.617547","0","15203","0","5039","0","0","0","628","4710","4293","0","0","0","139"
"2349","车间","未被控制","772.7344","-805.5174","6.617547","0","15108","0","5039","0","0","0","628","4710","4294","0","0","0","135"
"2350","飞艇基地","被联盟控制","690.2934","-1125.382","133.7057","0","15130","0","5039","0","0","0","628","4710","4299","0","0","0","141"
"2352","飞艇基地","被部落控制","690.2882","-1125.396","133.7057","0","15158","0","5039","0","0","0","628","4710","4298","0","0","0","143"
"2353","飞艇基地","争夺中","690.2674","-1125.372","133.7057","0","15110","0","5039","0","0","0","628","4710","4300","0","0","0","142"
"2354","飞艇基地","争夺中","690.3021","-1125.389","133.7057","0","15109","0","5039","0","0","0","628","4710","4297","0","0","0","144"
"2355","飞艇基地","未被控制","690.2952","-1125.405","133.7057","0","15111","0","5039","0","0","0","628","4710","4296","0","0","0","140"
"2356","码头","争夺中","796.9948","-379.9479","11.90582","0","15112","0","5039","0","0","0","628","4710","4305","0","0","0","147"
"2357","码头","被部落控制","797.0018","-379.9149","11.90582","0","15113","0","5039","0","0","0","628","4710","4303","0","0","0","148"
"2358","码头","被联盟控制","797.007","-379.908","11.90582","0","15114","0","5039","0","0","0","628","4710","4304","0","0","0","146"
"2359","码头","争夺中","796.9983","-379.9115","11.90582","0","15219","0","5039","0","0","0","628","4710","4302","0","0","0","149"
"2360","码头","未被控制","796.9965","-379.9375","11.90582","0","15129","0","5039","0","0","0","628","4710","4301","0","0","0","145"
"2361","采石场","未被控制","225.0382","-1188.757","8.066819","0","15160","0","5039","0","0","0","628","4710","4306","0","0","0","16"
"2362","采石场","被联盟控制","225.0382","-1188.757","8.066819","0","15085","0","5039","0","0","0","628","4710","4309","0","0","0","18"
"2363","采石场","被部落控制","225.0382","-1188.757","8.066819","0","15115","0","5039","0","0","0","628","4710","4308","0","0","0","20"
"2364","采石场","争夺中","225.0382","-1188.757","8.066819","0","15116","0","5039","0","0","0","628","4710","4310","0","0","0","17"
"2365","采石场","争夺中","225.0382","-1188.757","8.066819","0","15117","0","5039","0","0","0","628","4710","4307","0","0","0","19"
"2366","精炼厂","被部落控制","1267.118","-396.0695","24.23371","0","15118","0","5039","0","0","0","628","4710","4313","0","0","0","153"
"2367","精炼厂","被联盟控制","1267.118","-396.0695","24.23371","0","15220","0","5039","0","0","0","628","4710","4314","0","0","0","151"
"2368","精炼厂","争夺中","1267.118","-396.0695","24.23371","0","15119","0","5039","0","0","0","628","4710","4312","0","0","0","154"
"2369","精炼厂","争夺中","1267.118","-396.0695","24.23371","0","15131","0","5039","0","0","0","628","4710","4315","0","0","0","152"
"2370","精炼厂","未被控制","1267.118","-396.0695","24.23371","0","15120","0","5039","0","0","0","628","4710","4311","0","0","0","150"
"2371","部落大门","前门","1151.189","-762.5261","49.44239","0","15159","0","5039","0","0","0","628","4710","4317","0","0","0","77"
"2372","部落大门","被摧毁","1151.189","-762.5261","49.44239","0","15134","0","5039","0","0","0","628","4710","4322","0","0","0","79"
"2373","部落大门","东大门","1218.585","-850.993","50.19307","0","15204","0","5039","0","0","0","628","4710","4319","0","0","0","77"
"2374","部落大门","被摧毁","1218.63","-851.1024","50.19307","0","15121","0","5039","0","0","0","628","4710","4320","0","0","0","79"
"2375","部落大门","西大门","1218.078","-677.0816","49.55408","0","15122","0","5039","0","0","0","628","4710","4318","0","0","0","77"
"2376","部落大门","被摧毁","1218.052","-677.1215","49.55408","0","15123","0","5039","0","0","0","628","4710","4321","0","0","0","79"
"2377","联盟大门","东大门","352.0035","-901.0434","49.98815","0","15124","0","5039","0","0","0","628","4710","4326","0","0","0","80"
"2378","联盟大门","被摧毁","411.3854","-833.7969","49.30378","0","15125","0","5039","0","0","0","628","4710","4323","0","0","0","82"
"2379","联盟大门","被摧毁","352.0035","-901.0434","49.98815","0","15205","0","5039","0","0","0","628","4710","4325","0","0","0","82"
"2380","联盟大门","西大门","351.6684","-764.717","50.14183","0","15126","0","5039","0","0","0","628","4710","4327","0","0","0","80"
"2381","联盟大门","被摧毁","351.6684","-764.717","50.14183","0","15127","0","5039","0","0","0","628","4710","4324","0","0","0","82"
"2382","联盟大门","前门","411.3854","-833.7969","49.30378","0","15128","0","5039","0","0","0","628","4710","4328","0","0","0","80"
"2383","联盟要塞","未被控制","347.7604","-831.559","48.91625","0","15150","0","5039","0","0","0","628","4710","4341","0","0","0","6"
"2384","联盟要塞","被联盟控制","347.7604","-831.559","48.91625","0","15151","0","5039","0","0","0","628","4710","4339","0","0","0","11"
"2385","联盟要塞","争夺中","347.7604","-831.559","48.91625","0","15152","0","5039","0","0","0","628","4710","4342","0","0","0","9"
"2386","联盟要塞","争夺中","347.7604","-831.559","48.91625","0","15153","0","5039","0","0","0","628","4710","4343","0","0","0","12"
"2387","联盟要塞","被部落控制","347.7604","-831.559","48.91625","0","15221","0","5039","0","0","0","628","4710","4340","0","0","0","10"
"2388","部落要塞","被部落控制","1212.892","-765.4184","48.91625","0","15206","0","5039","0","0","0","628","4710","4345","0","0","0","10"
"2389","部落要塞","被联盟控制","1212.892","-765.4184","48.91625","0","15154","0","5039","0","0","0","628","4710","4344","0","0","0","11"
"2390","部落要塞","争夺中","1212.892","-765.4184","48.91625","0","15155","0","5039","0","0","0","628","4710","4347","0","0","0","9"
"2391","部落要塞","争夺中","1212.892","-765.4184","48.91625","0","15156","0","5039","0","0","0","628","4710","4348","0","0","0","12"
"2392","部落要塞","未被控制","1212.892","-765.4184","48.91625","0","15157","0","5039","0","0","0","628","4710","4346","0","0","0","6"
"2395","斯通沃德监狱","联盟控制","1978.74","829.606","20.5552","0","15193","0","655","0","0","0","728","3820","1787","0","0","0","11"
"2396","斯通沃德监狱","争夺中","1978.94","829.552","19.8081","0","14963","0","655","0","0","0","728","3820","1790","0","0","0","12"
"2397","斯通沃德监狱","争夺中","1978.88","829.538","19.8069","0","15077","0","655","0","0","0","728","3820","1789","0","0","0","9"
"2398","斯通沃德监狱","被部落控制","1979.11","830.01","19.9286","0","15053","0","655","0","0","0","728","3820","1788","0","0","0","10"
"2399","斯通沃德监狱","未被控制","1976.22","828.076","19.8781","0","14999","0","655","0","0","0","728","3820","1843","0","0","0","6"
"2404","矿洞","","1249.625","958.7483","6.131395","0","0","0","4751","0","0","0","761","5449","8853","0","0","0","16"
"2405","磨坊","","980.462","948.932","14.1637","0","0","0","4751","0","0","0","761","5449","8852","0","0","0","26"
"2412","灯塔","","1057.288","1278.174","3.628269","0","0","0","4751","0","0","0","761","5449","8851","0","0","0","6"
"2428","贸易区","","-8839.79","614.043","92.8776","0","15086","0","935","0","0","0","0","1519","5398","0","0","0","46"
"2429","旧城区","","-8722.51","417.172","98.3145","0","15087","0","935","0","0","0","0","1519","5399","0","0","0","46"
"2430","矮人区","","-8444.19","595.262","93.7736","0","15088","0","935","0","0","0","0","1519","5404","0","0","0","46"
"2431","教堂广场","","-8635.6","795.168","96.6507","0","15089","0","935","0","0","0","0","1519","5401","0","0","0","46"
"2432","雄狮之眠","","-8756.01","1106.16","92.222","0","15175","0","935","0","0","0","0","1519","5403","0","0","0","46"
"2433","法师区","","-8979.6","874.806","106.295","0","15090","0","935","0","0","0","0","1519","5400","0","0","0","46"
"2434","暴风城港口","","-8503.96","1011.85","59.4769","0","15091","0","935","0","0","0","0","1519","5402","0","0","0","46"
"2435","长者高地","","-1072.98","-281.852","159.03","0","15092","0","934","0","0","0","1","1638","5414","0","0","0","48"
"2436","猎人高地","","-1457.86","-88.8611","159.019","0","15093","0","934","0","0","0","1","1638","5415","0","0","0","48"
"2437","灵魂高地","","-974.498","283.786","137.59","0","15094","0","934","0","0","0","1","1638","5416","0","0","0","48"
"2438","预见之池","","-1058.27","194.363","107.688","0","15140","0","934","0","0","0","1","1638","5417","0","0","0","48"
"2439","雷霆崖","","-1197.69","30.8854","132.139","0","15145","0","934","0","0","0","1","1638","5413","0","0","0","48"
"2440","铁甲兵营","联盟控制","-914.184","979.191","121.441","0","15142","0","1967","0","0","0","732","5095","5422","0","0","0","11"
"2441","铁甲兵营","被部落控制","-914.184","979.191","121.441","0","15171","0","1967","0","0","0","732","5095","5418","0","0","0","10"
"2442","铁甲兵营","争夺中","-914.184","979.191","121.441","0","15207","0","1967","0","0","0","732","5095","5421","0","0","0","9"
"2443","铁甲兵营","争夺中","-914.184","979.191","121.441","0","15095","0","1967","0","0","0","732","5095","5419","0","0","0","12"
"2444","典狱官岗哨","联盟控制","-1496.24","1312.83","133.584","0","15168","0","1967","0","0","0","732","5095","5427","0","0","0","11"
"2445","典狱官岗哨","被部落控制","-1496.24","1312.83","133.584","0","15096","0","1967","0","0","0","732","5095","5423","0","0","0","10"
"2446","典狱官岗哨","争夺中","-1496.24","1312.83","133.584","0","15167","0","1967","0","0","0","732","5095","5426","0","0","0","9"
"2447","典狱官岗哨","争夺中","-1496.24","1312.83","133.584","0","15222","0","1967","0","0","0","732","5095","5424","0","0","0","12"
"2448","熔渣车间","联盟控制","-1436.89","685.561","123.421","0","15165","0","1967","0","0","0","732","5095","5432","0","0","0","28"
"2449","熔渣车间","被部落控制","-1436.89","685.561","123.421","0","15143","0","1967","0","0","0","732","5095","5428","0","0","0","30"
"2450","熔渣车间","争夺中","-1436.89","685.561","123.421","0","15146","0","1967","0","0","0","732","5095","5431","0","0","0","27"
"2451","熔渣车间","争夺中","-1436.89","685.561","123.421","0","15179","0","1967","0","0","0","732","5095","5429","0","0","0","29"
"2452","西部尖塔","联盟控制","-950.056","1469.46","180.104","0","15176","0","1967","0","0","0","732","5095","5436","0","0","0","11"
"2453","西部尖塔","被部落控制","-950.056","1469.46","180.104","0","15162","0","1967","0","0","0","732","5095","5433","0","0","0","10"
"2454","西部尖塔","被部落控制，受损","-950.056","1469.46","180.104","0","15097","0","1967","0","0","0","732","5095","5434","0","0","0","52"
"2455","西部尖塔","联盟控制，受损","-950.056","1469.46","180.104","0","15223","0","1967","0","0","0","732","5095","5437","0","0","0","50"
"2456","西部尖塔","受损","-950.056","1469.46","180.104","0","15163","0","1967","0","0","0","732","5095","5454","0","0","0","54"
"2457","西部尖塔","被摧毁","-950.056","1469.46","180.104","0","15098","0","1967","0","0","0","732","5095","5435","0","0","0","55"
"2458","西部尖塔","未被控制","-950.056","1469.46","180.104","0","15173","0","1967","0","0","0","732","5095","5453","0","0","0","6"
"2459","东部尖塔","未被控制","-1012.88","530.448","153.305","0","15099","0","1967","0","0","0","732","5095","5451","0","0","0","6"
"2460","东部尖塔","被摧毁","-1012.88","530.448","153.305","0","15169","0","1967","0","0","0","732","5095","5445","0","0","0","55"
"2461","东部尖塔","受损","-1012.88","530.448","153.305","0","15141","0","1967","0","0","0","732","5095","5452","0","0","0","54"
"2462","东部尖塔","联盟控制","-1012.88","530.448","153.305","0","15100","0","1967","0","0","0","732","5095","5446","0","0","0","11"
"2463","东部尖塔","联盟控制，受损","-1012.88","530.448","153.305","0","15224","0","1967","0","0","0","732","5095","5447","0","0","0","50"
"2464","东部尖塔","被部落控制","-1012.88","530.448","153.305","0","15170","0","1967","0","0","0","732","5095","5443","0","0","0","10"
"2465","东部尖塔","被部落控制，受损","-1012.88","530.448","153.305","0","15225","0","1967","0","0","0","732","5095","5444","0","0","0","52"
"2466","南部尖塔","未被控制","-1618.03","953.585","170.797","0","15172","0","1967","0","0","0","732","5095","5455","0","0","0","6"
"2467","南部尖塔","受损","-1618.03","953.585","170.797","0","15101","0","1967","0","0","0","732","5095","5456","0","0","0","54"
"2468","南部尖塔","被摧毁","-1618.03","953.585","170.797","0","15102","0","1967","0","0","0","732","5095","5440","0","0","0","55"
"2469","南部尖塔","联盟控制","-1618.03","953.585","170.797","0","15226","0","1967","0","0","0","732","5095","5441","0","0","0","11"
"2470","南部尖塔","联盟控制，受损","-1618.03","953.585","170.797","0","15177","0","1967","0","0","0","732","5095","5442","0","0","0","50"
"2471","南部尖塔","被部落控制","-1618.03","953.585","170.797","0","15164","0","1967","0","0","0","732","5095","5438","0","0","0","10"
"2472","南部尖塔","被部落控制，受损","-1618.03","953.585","170.797","0","15135","0","1967","0","0","0","732","5095","5439","0","0","0","52"
"2473","探险者大厅","","-4703.6","-1217.26","501.659","0","15136","0","934","0","0","0","0","1537","5457","0","0","0","46"
"2474","秘法区","","-4645.04","-944.885","501.66","0","15147","0","934","0","0","0","0","1537","5458","0","0","0","46"
"2475","平民区","","-4930.1","-943.351","501.614","0","15137","0","934","0","0","0","0","1537","5459","0","0","0","46"
"2476","荒弃的洞穴","","-4639.32","-1098.48","501.231","0","15174","0","934","0","0","0","0","1537","5460","0","0","0","46"
"2477","大锻炉","","-4818.28","-1090.15","502.213","0","15144","0","934","0","0","0","0","1537","5461","0","0","0","46"
"2478","军事区","","-4983.07","-1220.4","501.675","0","15178","0","934","0","0","0","0","1537","5462","0","0","0","46"
"2481","暗影裂口","","1773.42","-4336.81","-7.82195","0","15227","0","934","0","0","0","1","1637","5465","0","0","0","48"
"2482","暗巷区","","1841.67","-4519.81","23.7195","0","15138","0","934","0","0","0","1","1637","5466","0","0","0","48"
"2485","巴拉丁监狱","联盟控制","-1292.11","980.354","119.752","0","15148","0","943","0","0","0","732","5095","5470","0","0","0","46"
"2486","巴拉丁监狱","被部落控制","-1292.11","980.354","119.752","0","15166","0","943","0","0","0","732","5095","5469","0","0","0","48"
"2500","地精贫民窟","","1581.96","-4204.51","53.7287","0","15139","0","934","0","0","0","1","1637","5463","0","0","0","48"
"2557","新卡加斯","","-6764.01","-2433.285","273.5188","0","0","0","517","0","0","0","0","3","0","0","0","3","0"
"2558","巨龙峡口","","-7011.733","-2554.184","241.7135","0","0","0","517","0","0","0","0","3","0","0","0","1","7"
"2559","熔光镇","","-6615.338","-3892.476","378.9377","0","0","0","517","0","0","0","0","3","0","0","0","3","0"
"2560","守望堡","","-10994.64","-3435.795","62.20361","0","0","0","517","0","0","0","0","4","0","0","0","2","0"
"2561","巨槌要塞","","-10930.78","-2728.788","7.636692","0","31303","0","525","0","0","0","0","4","0","0","0","2","5"
"2562","瑟维奇","","-12706.02","-2873.431","1.392253","0","0","0","517","0","0","0","0","4","0","0","0","3","7"
"2564","圣光之愿礼拜堂","","2302.976","-5341.295","105.2383","0","0","0","517","0","0","0","0","139","0","0","0","3","0"
"2566","东谷伐木场","","-9478.264","-1290.38","41.26386","0","0","0","517","0","0","0","0","12","0","0","0","1","7"
"2567","旅行者营地","","-5656.009","-4274.749","407.8244","0","0","0","517","0","0","0","0","38","0","0","0","3","7"
"2568","利文斯顿营地","","-12836.27","-425.6736","13.38152","0","0","0","517","0","0","0","0","33","0","0","0","3","0"
"2569","铸铁峰","","-7095.238","-1202.052","317.8476","0","0","0","517","0","0","0","0","51","0","0","0","2","0"
"2570","被遗忘者后卫军","","1065.51","1559.382","28.40172","0","0","0","517","0","0","0","0","130","0","0","0","1","7"
"2571","沼桨镇","","-9767.96","-3912.948","21.66613","0","0","0","517","0","0","0","0","8","0","0","0","3","0"
"2572","避难营","","-10110.46","-2804.26","22.323","0","0","0","517","0","0","0","0","8","0","0","0","1","7"
"2573","硬钳避世乐园","","-13272.82","728.3663","3.952216","0","0","0","0","0","0","0","0","33","0","0","0","0","5"
"2574","西利瓦萨研究站","","-25.46354","-2815.5","145.504","0","0","0","517","0","0","0","0","47","0","0","0","1","7"
"2575","风暴之羽哨站","","340.6684","-4128.128","126.29","0","0","0","517","0","0","0","0","47","0","0","0","1","7"
"2576","亡灵壁垒","","1712.175","-751.5295","55.46126","0","0","0","517","0","0","0","0","85","0","0","0","2","0"
"2577","龙喉港","","-4013.146","-6417.573","37.60102","0","0","0","517","0","0","0","0","4922","0","0","0","3","0"
"2578","滩头堡","","-4812.708","-6678.292","4.883382","0","0","0","517","0","0","0","0","4922","0","0","0","3","0"
"2579","焰须巡逻营","","-4186.21","-5608.162","25.19615","0","0","0","517","0","0","0","0","4922","0","0","0","1","7"
"2580","溅血谷地","","-3663.528","-5303.932","35.77249","0","0","0","517","0","0","0","0","4922","0","0","0","2","7"
"2581","卡拉兹工坊","","-2743.804","-6410.026","241.7703","0","0","0","517","0","0","0","0","4922","0","0","0","1","7"
