Id,Name,Description,MinLevel,MaxLevel,TypeId,Subtype,Faction,IconTextureFileId,RewardsBgTextureFileId,PopupBgTextureFileId,ExpansionLevel,MapId,DifficultyId,MinGear,GroupId,OrderIndex,RequiredPlayerConditionId,TargetLevel,TargetLevelMin,TargetLevelMax,RandomId,ScenarioId,FinalEncounterId,CountTank,CountHealer,CountDamage,MinCountTank,MinCountHealer,MinCountDamage,BonusReputationAmount,MentorItemLevel,MentorCharLevel,Flags0,Flags1
"536","永春台","","90","90","2","2","-1","643270","0","0","4","996","4","0","40","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"537","突袭扎尼维斯","攻破扎尼维斯的防线，夺回珍贵的螳螂妖武器。","90","90","1","3","0","136349","615223","615222","4","1050","12","114","38","10","17889","90","90","90","493","181","0","0","0","3","0","0","3","0","0","0","523","0"
"539","酿月祭","","90","90","1","3","-1","136349","615223","615222","4","1051","12","114","38","10","17891","90","90","90","493","63","0","0","0","3","0","0","3","0","0","0","523","0"
"542","塞拉摩的沦陷","","85","85","1","3","0","136349","615223","615222","3","999","12","108","38","10","17896","85","85","85","0","72","0","0","0","3","0","0","3","0","0","0","523","0"
"543","塞拉摩的沦陷","为那些依然滞留在塞拉摩废墟中的市民提供帮助。","85","85","1","3","1","136349","615223","615222","3","1000","12","108","38","10","17886","85","85","85","0","71","0","0","0","3","0","0","3","0","0","0","523","0"
"554","围攻砮皂寺","","90","90","1","1","-1","643269","0","876949","4","1011","2","0","36","0","0","90","90","90","462","0","727","1","1","3","1","1","3","0","0","0","3","0"
"566","塞拉摩的沦陷","为那些依然滞留在塞拉摩废墟中的市民提供帮助。","90","90","1","3","1","136349","615223","615222","4","1000","12","114","38","10","0","90","90","90","493","71","0","0","0","3","0","0","3","0","0","0","523","0"
"567","塞拉摩的沦陷","","90","90","1","3","0","136349","615223","615222","4","999","12","114","38","10","0","90","90","90","493","72","0","0","0","3","0","0","3","0","0","0","523","0"
"586","黑暗中的匕首","护送沃金勇闯满是蜥蜴人的洞穴，发掘洞中的秘密。","90","90","1","3","0","136349","615223","615222","4","1095","12","114","38","10","19461","90","90","90","493","179","0","0","0","3","0","0","3","0","0","0","523","0"
"588","公海激战","帮助联盟在一场争夺制海权的公海激战中击退敌方舰队。","90","90","1","3","1","136349","615223","615222","4","1099","11","0","43","10","19493","90","90","90","641","182","0","0","0","3","0","0","3","0","0","0","4619","0"
"589","王者的耐心","[PH] Patience Description","90","90","1","3","1","136349","615223","615222","4","1104","12","114","38","10","0","90","90","90","493","183","0","0","0","3","0","0","3","0","0","0","523","0"
"590","雄师港","部落援兵来袭，保卫雄师港！","90","90","1","3","1","136349","615223","615222","4","1103","12","114","38","10","20144","90","90","90","493","184","0","0","0","3","0","0","3","0","0","0","523","0"
"593","突袭扎尼维斯","攻破扎尼维斯的防线，夺回珍贵的螳螂妖武器。","90","90","1","3","1","136349","615223","615222","4","1050","12","114","38","10","17889","90","90","90","493","203","0","0","0","3","0","0","3","0","0","0","523","0"
"594","追踪黑暗收割议会","追寻黑暗收割议会留下的蛛丝马迹，深入黑暗神殿。","0","0","1","3","-1","136328","615223","615222","4","1112","12","0","38","10","19739","90","0","0","0","200","0","0","0","1","0","0","1","0","0","0","3075","0"
"595","统御岗哨","雄师港派出了联盟援军袭击统御岗哨，死守阵地！","90","90","1","3","0","136349","615223","615222","4","1102","12","114","38","10","17884","90","90","90","493","201","0","0","0","3","0","0","3","0","0","0","523","0"
"602","摧毁城墙！","","85","0","1","3","1","136349","615223","615222","4","1126","12","0","38","10","20893","90","85","90","0","204","0","0","0","1","0","0","1","0","0","0","3075","0"
"603","风暴之海码头","","85","0","1","3","-1","136349","615223","615222","4","1126","12","0","38","10","21065","90","85","90","0","205","0","0","0","1","0","0","1","0","0","0","3075","0"
"604","突袭赞布图拉","突袭巨魔的领地赞布图拉，以图在雷神岛上获取落脚点。","85","0","1","3","-1","136349","615223","615222","4","1126","12","0","38","1","20935","90","85","90","0","206","0","0","0","1","0","0","1","0","0","0","3075","0"
"606","直冲云霄！","","85","0","1","3","0","0","615223","615222","4","1126","12","0","38","1","20844","90","85","90","0","207","0","0","0","1","0","0","1","0","0","0","3075","0"
"607","山怖之死","打倒山怖，削弱雷电之王大军的时候到了。","85","0","1","3","0","136349","615223","615222","4","1126","12","0","38","10","20780","90","85","90","0","208","0","0","0","1","0","0","1","0","0","0","3075","0"
"608","摧毁城墙！","","85","0","1","3","0","136349","615223","615222","4","1126","12","0","38","10","20892","90","85","90","0","209","0","0","0","1","0","0","1","0","0","0","3075","0"
"610","赞达拉的背水一战","赞达拉的大军已经在雷电之王的海岛要塞外围的废墟中集结。","90","90","1","2","-1","838787","838794","838793","4","1098","7","116","0","6","20547","90","90","90","0","0","816","2","6","17","1","4","13","0","0","0","27","0"
"611","被遗忘的深渊","雷电王座的地基之下存在着巨型溶洞，里面充满了远古的恐怖怪物。","90","90","1","2","-1","838785","838790","838789","4","1098","7","116","0","7","21351","90","90","90","0","0","828","2","6","17","1","4","13","0","0","0","27","0"
"612","修身殿","在雷神要塞下的恐怖殿堂内，魔古族在进行着改造生命的可怕实验。","90","90","1","2","-1","838786","838792","838791","4","1098","7","116","0","8","21352","90","90","90","0","0","824","2","6","17","1","4","13","0","0","0","27","0"
"613","风暴之巅","崛起的雷电之王正在他的内殿中策划着光复魔古帝国的阴谋。","90","90","1","2","-1","838788","838796","838795","4","1098","7","116","0","9","21353","90","90","90","0","0","832","2","6","17","1","4","13","0","0","0","27","0"
"615","雷霆熔炉","与拉希奥合作，发现雷霆熔炉的秘密。","85","0","1","3","-1","136349","615223","615222","4","1126","12","0","38","10","0","90","85","255","0","211","0","0","0","1","0","0","1","0","0","0","3595","0"
"616","黑暗中的匕首","护送沃金勇闯满是蜥蜴人的洞穴，发掘洞中的秘密。","90","90","1","3","1","136349","615223","615222","4","1095","12","114","38","10","19461","90","90","90","493","179","0","0","0","3","0","0","3","0","0","0","523","0"
"617","突袭绍尔马拉","突袭巨魔城镇绍尔马拉，以图在雷神岛上获取落脚点。","85","0","1","3","-1","136349","615223","615222","4","1126","12","0","38","1","20934","90","85","90","0","212","0","0","0","1","0","0","1","0","0","0","3075","0"
"618","直冲云霄！","","85","0","1","3","1","0","615223","615222","4","1126","12","0","38","1","20844","90","85","90","0","207","0","0","0","1","0","0","1","0","0","0","3075","0"
"619","王者的耐心","[PH] Patience Description","90","90","1","3","0","136349","615223","615222","4","1104","12","114","38","10","0","90","90","90","493","183","0","0","0","3","0","0","3","0","0","0","523","0"
"620","雷电之王的藏宝库","在雷电之王的大军抵达前，尽量多抢夺一些战利品。","90","0","1","3","-1","136349","615223","615222","4","1135","12","0","38","1","21003","90","90","90","0","215","0","0","0","1","0","0","1","0","0","0","3075","0"
"621","山怖之死","打倒山怖，削弱雷电之王大军的时候到了。","85","0","1","3","1","136349","615223","615222","4","1126","12","0","38","10","20855","90","85","90","0","208","0","0","0","1","0","0","1","0","0","0","3075","0"
"624","潘达利亚的黑暗之心","格里兹尔·轮滑和他的地精们在锦绣谷发现了一些可怕的东西。","90","90","1","3","-1","136349","615223","615222","4","1144","11","0","43","10","21549","90","90","90","641","216","0","0","0","3","0","0","3","0","0","0","4619","0"
"625","怒焰之谜","","90","90","1","3","-1","136349","615223","615222","4","1131","11","0","43","10","21286","90","90","90","641","219","0","0","0","3","0","0","3","0","0","0","4619","0"
"630","围攻砮皂寺","","83","90","1","1","-1","643269","0","876949","4","1011","1","0","37","0","0","0","85","90","463","0","727","1","1","3","1","1","3","0","0","0","323","16"
"631","残阳关","","83","90","1","1","-1","632357","0","649955","4","962","1","0","37","0","0","0","84","89","463","0","649","1","1","3","1","1","3","0","0","0","323","16"
"633","雷电王座","","90","90","2","2","-1","838788","0","838795","4","1098","3","0","41","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"634","雷电王座","","90","90","2","2","-1","838788","0","838795","4","1098","4","0","40","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"637","雪山血战","","90","90","1","3","-1","136349","615223","615222","4","1130","11","0","43","10","20692","90","90","90","641","210","0","0","0","3","0","0","3","0","0","0","4619","0"
"639","酝酿风暴","巧妙利用闪电酿造美酒，从暴动的蜥蜴人手中解救禅院。","90","90","1","3","-1","136349","615223","615222","4","1005","11","0","43","10","17887","90","90","90","641","65","0","0","0","3","0","0","3","0","0","0","4619","0"
"640","试炼场：白虎寺","测试你面对各种挑战时的勇气。","15","255","1","3","-1","136349","615223","615222","4","1148","1","0","38","10","21486","90","15","255","0","237","0","0","0","1","0","0","1","0","0","0","3075","0"
"641","随机《熊猫人之谜》场景战役（英雄）","","90","90","6","3","-1","0","615223","615222","4","-1","11","0","43","3","17894","0","90","90","0","0","0","0","0","3","0","0","3","200","0","0","4099","16"
"646","雪山血战","","90","90","1","3","-1","136349","615223","615222","4","1130","12","114","38","10","20692","90","90","90","493","210","0","0","0","3","0","0","3","0","0","0","523","0"
"647","潘达利亚的黑暗之心","格里兹尔·轮滑和他的地精们在锦绣谷发现了一些可怕的东西。","90","90","1","3","-1","136349","615223","615222","4","1144","12","114","38","10","21549","90","90","90","493","216","0","0","0","3","0","0","3","0","0","0","523","0"
"648","遗忘之王古墓","调查被煞魔盘踞的古代魔古陵寝。","90","90","1","3","-1","136349","615223","615222","4","1030","11","0","43","10","17893","90","90","90","641","39","0","0","0","3","0","0","3","0","0","0","4619","0"
"649","怒焰之谜","","90","90","1","3","-1","136349","615223","615222","4","1131","12","114","38","10","21286","90","90","90","493","219","0","0","0","3","0","0","3","0","0","0","523","0"
"652","公海激战","帮助部落在一场争夺制海权的公海激战中击退敌方舰队。","90","90","1","3","0","136349","615223","615222","4","1099","11","0","43","10","19494","90","90","90","641","239","0","0","0","3","0","0","3","0","0","0","4619","0"
"654","公海激战","帮助部落在一场争夺制海权的公海激战中击退敌方舰队。","90","90","1","3","0","136349","615223","615222","4","1099","12","115","38","10","19494","90","90","90","493","239","0","0","0","3","0","0","3","0","0","0","523","0"
"655","公海激战","帮助联盟在一场争夺制海权的公海激战中击退敌方舰队。","90","90","1","3","1","136349","615223","615222","4","1099","12","115","38","10","19493","90","90","90","493","182","0","0","0","3","0","0","3","0","0","0","523","0"
"658","试炼场","试炼场","90","90","1","3","-1","136349","615223","615222","4","1148","12","0","38","10","0","90","90","90","0","0","0","0","0","1","0","0","1","0","0","0","3075","0"
"701","天神比武大会","击败潘达利亚最伟大的驯宠师。","90","0","1","3","-1","136349","615223","615222","4","1161","12","0","38","1","0","90","90","90","0","257","0","0","0","1","0","0","1","0","0","0","3595","0"
"714","决战奥格瑞玛","","90","90","2","2","-1","904241","0","904246","4","1136","15","0","45","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"715","决战奥格瑞玛","","90","90","2","2","-1","904241","0","904246","4","1136","14","0","45","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"716","锦绣谷之殇","冒险穿越满目疮痍的锦绣谷，探索被发掘出的魔古废墟，发现毁灭的源头。","90","90","1","2","-1","904243","904251","904250","4","1136","17","116","0","10","22149","90","90","90","0","0","867","2","6","17","1","4","13","0","0","0","27","0"
"717","复仇之门","战火已经烧到了奥格瑞玛的大门前，联盟部队和暗矛起义军誓要向加尔鲁什·地狱咆哮讨还公道。","90","90","1","2","-1","904241","904247","904246","4","1136","17","116","0","11","23017","90","90","90","0","0","850","2","6","17","1","4","13","0","0","0","27","0"
"724","地下堡垒","在奥格瑞玛地下闷热的洞穴中藏着库卡隆的秘密基地。加尔鲁什正在这里集结他最后的大军。","90","90","1","2","-1","904242","904249","904248","4","1136","17","116","0","12","23018","90","90","90","0","0","851","2","6","17","1","4","13","0","0","0","27","0"
"725","暴君的黄昏","在掌握了潜藏于潘达利亚地下的黑暗力量后，加尔鲁什试图在艾泽拉斯构建全新的秩序。一定要阻止他！","90","90","1","2","-1","904240","904245","904244","4","1136","17","116","0","13","23019","90","90","90","0","0","869","2","6","17","1","4","13","0","0","0","27","0"
"744","随机时空漫游地下城（燃烧的远征）","","71","120","6","1","-1","0","0","337493","1","-1","2","67","44","3","36324","0","71","120","0","0","0","1","1","3","0","0","0","0","67","70","41031","16"
"745","寻找秘制原料","与孙行·铁掌合作，发现林家秘制面汤的秘制原料。","90","0","1","3","-1","136349","615223","615222","4","1157","12","0","38","10","22339","90","90","999","0","269","0","0","0","1","0","0","1","0","0","0","1035","0"
"749","汤面时间","与孙行·铁掌合作，发现林家秘制面汤的秘制原料。","90","0","1","3","-1","136349","615223","615222","4","1157","11","0","43","10","22482","90","90","999","0","278","0","0","0","1","0","0","1","0","0","0","1035","0"
"750","清洗格罗玛尔","","0","0","1","3","-1","136349","615223","615222","5","1168","12","0","38","10","0","92","0","0","0","275","0","0","0","1","0","0","1","0","0","0","3075","0"
"755","清洗格罗玛尔","","0","0","1","3","-1","136349","615223","615222","5","1168","12","0","38","10","0","92","0","0","0","275","0","0","0","3","0","0","3","0","0","0","3075","0"
"765","钢铁部落海军基地","","0","0","1","3","-1","136349","615223","615222","5","1195","12","0","38","10","0","95","0","0","0","320","0","0","0","5","0","0","1","0","0","0","3075","0"
"766","决战奥格瑞玛","","90","90","2","2","-1","904241","0","904246","4","1136","16","0","45","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"767","斡耳朵斯","","90","90","2","2","-1","904241","0","904246","4","870","4","0","46","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"768","至尊天神","","90","90","2","2","-1","904241","0","904246","4","870","4","0","46","0","0","90","90","90","0","0","0","0","0","0","0","0","0","0","0","0","1","0"
"770","白骨镇场景战役","","101","101","1","3","-1","136349","615223","615222","5","1200","12","114","38","10","0","100","101","101","0","323","0","0","0","3","0","0","3","0","0","0","1027","0"
"775","雷霆小径之战","","0","0","1","3","-1","136349","615223","615222","5","1203","12","0","38","10","0","95","0","0","0","324","0","0","0","5","0","0","1","0","0","0","3075","0"
"778","沙塔斯之战","","0","0","1","3","-1","136349","615223","615222","5","1207","12","0","38","10","0","95","0","0","0","331","0","0","0","5","0","0","1","0","0","0","3075","0"
"779","通天峰","","97","100","1","1","-1","1042064","0","1042049","5","1209","1","130","47","0","0","90","97","100","788","0","968","1","1","3","1","1","3","0","0","0","16707","16"
"780","通天峰","","100","100","1","1","-1","1042064","0","1042049","5","1209","2","136","48","0","0","100","100","100","789","0","968","1","1","3","1","1","3","0","0","0","16387","0"
"783","影月墓地","","100","100","1","1","-1","1042063","0","1042048","5","1176","1","136","47","0","0","90","100","100","788","0","1160","1","1","3","1","1","3","0","0","0","16707","16"
"784","影月墓地","","100","100","1","1","-1","1042063","0","1042048","5","1176","2","136","48","0","0","100","100","100","789","0","1160","1","1","3","1","1","3","0","0","0","16387","0"
"787","血槌炉渣矿井","","90","100","1","1","-1","1042059","0","1042044","5","1175","1","117","47","0","0","90","90","100","788","0","889","1","1","3","1","1","3","0","0","0","16707","16"
"788","随机《德拉诺之王》地下城","","90","100","6","1","-1","0","0","337493","5","-1","1","117","47","1","0","0","90","100","0","0","0","1","1","3","1","1","3","0","0","0","16451","16"
"789","随机《德拉诺之王》地下城（英雄）","","100","100","6","1","-1","0","0","337493","5","-1","2","136","48","2","15343","0","100","100","0","0","0","1","1","3","1","1","3","0","0","0","16387","16"
"790","绿石村","","91","255","1","3","-1","136349","615223","615222","4","1024","12","0","38","0","17892","0","91","255","0","40","0","0","0","3","0","0","1","0","0","0","5123","0"
"791","盎迦猴岛","从盎迦猴岛的邪恶猢狲海盗手中抢救丛林酒。","91","255","1","3","-1","136349","615223","615222","4","1048","12","0","38","10","17890","90","91","255","0","15","0","0","0","3","0","0","1","0","0","0","5123","0"
"792","遗忘之王古墓","调查被煞魔盘踞的古代魔古陵寝。","91","255","1","3","-1","136349","615223","615222","4","1030","12","0","38","10","17893","90","91","255","0","39","0","0","0","3","0","0","1","0","0","0","5123","0"
"793","破军比武场","","91","255","1","3","-1","136349","615223","615222","4","1031","12","0","38","10","17888","90","91","255","0","58","0","0","0","3","0","0","1","0","0","0","5123","0"
"794","酝酿风暴","巧妙利用闪电酿造美酒，从暴动的蜥蜴人手中解救禅院。","91","255","1","3","-1","136349","615223","615222","4","1005","12","0","38","10","17887","90","91","255","0","65","0","0","0","3","0","0","1","0","0","0","5123","0"
"795","突袭扎尼维斯","攻破扎尼维斯的防线，夺回珍贵的螳螂妖武器。","91","255","1","3","0","136349","615223","615222","4","1050","12","0","38","10","17889","90","91","255","0","181","0","0","0","3","0","0","1","0","0","0","5123","0"
"796","酿月祭","","91","255","1","3","-1","136349","615223","615222","4","1051","12","0","38","10","17891","90","91","255","0","63","0","0","0","3","0","0","1","0","0","0","5123","0"
"797","塞拉摩的沦陷","为那些依然滞留在塞拉摩废墟中的市民提供帮助。","91","255","1","3","1","136349","615223","615222","4","1000","12","0","38","10","0","90","91","255","0","71","0","0","0","3","0","0","1","0","0","0","5123","0"
"798","塞拉摩的沦陷","","91","255","1","3","0","136349","615223","615222","4","999","12","0","38","10","0","90","91","255","0","72","0","0","0","3","0","0","1","0","0","0","5123","0"
"799","黑暗中的匕首","护送沃金勇闯满是蜥蜴人的洞穴，发掘洞中的秘密。","91","255","1","3","0","136349","615223","615222","4","1095","12","0","38","10","19461","90","91","255","0","179","0","0","0","3","0","0","1","0","0","0","5123","0"
"800","公海激战","帮助联盟在一场争夺制海权的公海激战中击退敌方舰队。","91","255","1","3","1","136349","615223","615222","4","1099","11","0","43","10","19493","90","91","255","0","182","0","0","0","3","0","0","1","0","0","0","5123","0"
"801","王者的耐心","","91","255","1","3","1","136349","615223","615222","4","1104","12","0","38","10","0","90","91","255","0","183","0","0","0","3","0","0","1","0","0","0","5123","0"
"802","雄狮港","部落援兵来袭，保卫雄师港！","91","255","1","3","1","136349","615223","615222","0","1103","12","0","38","10","20144","90","91","255","0","184","0","0","0","3","0","0","1","0","0","0","5123","0"
"803","突袭扎尼维斯","攻破扎尼维斯的防线，夺回珍贵的螳螂妖武器。","91","255","1","3","1","136349","615223","615222","4","1050","12","0","38","10","17889","90","91","255","0","203","0","0","0","3","0","0","1","0","0","0","5123","0"
"804","统御岗哨","雄师港派出了联盟援军袭击统御岗哨，死守阵地！","91","255","1","3","0","136349","615223","615222","0","1102","12","0","38","10","17884","90","91","255","0","201","0","0","0","3","0","0","1","0","0","0","5123","0"
"805","黑暗中的匕首","护送沃金勇闯满是蜥蜴人的洞穴，发掘洞中的秘密。","91","255","1","3","1","136349","615223","615222","4","1095","12","0","38","10","19461","90","91","255","0","179","0","0","0","3","0","0","1","0","0","0","5123","0"
"806","王者的耐心","[PH] Patience Description","91","255","1","3","0","136349","615223","615222","4","1104","12","0","38","10","0","90","91","255","0","183","0","0","0","3","0","0","1","0","0","0","5123","0"
"807","潘达利亚的黑暗之心","格里兹尔·轮滑和他的地精们在锦绣谷发现了一些可怕的东西。","91","255","1","3","-1","136349","615223","615222","4","1144","11","0","43","10","21549","90","91","255","0","216","0","0","0","3","0","0","1","0","0","0","5123","0"
"808","怒焰之谜","","91","255","1","3","-1","136349","615223","615222","4","1131","11","0","43","10","21286","90","91","255","0","219","0","0","0","3","0","0","1","0","0","0","5123","0"
"809","雪山血战","","91","255","1","3","-1","136349","615223","615222","4","1130","11","0","43","10","20692","90","91","255","0","210","0","0","0","3","0","0","1","0","0","0","5123","0"
"810","酝酿风暴","巧妙利用闪电酿造美酒，从暴动的蜥蜴人手中解救禅院。","91","255","1","3","-1","136349","615223","615222","4","1005","11","0","43","10","17887","90","91","255","0","65","0","0","0","3","0","0","1","0","0","0","5123","0"
"811","雪山血战","","91","255","1","3","-1","136349","615223","615222","4","1130","12","0","38","10","20692","90","91","255","0","210","0","0","0","3","0","0","1","0","0","0","5123","0"
"812","潘达利亚的黑暗之心","格里兹尔·轮滑和他的地精们在锦绣谷发现了一些可怕的东西。","91","255","1","3","-1","136349","615223","615222","4","1144","12","0","38","10","21549","90","91","255","0","216","0","0","0","3","0","0","1","0","0","0","5123","0"
"813","遗忘之王古墓","调查被煞魔盘踞的古代魔古陵寝。","91","255","1","3","-1","136349","615223","615222","4","1030","11","0","43","10","17893","90","91","255","0","39","0","0","0","3","0","0","1","0","0","0","5123","0"
"814","怒焰之谜","","91","255","1","3","-1","136349","615223","615222","4","1131","12","0","38","10","21286","90","91","255","0","219","0","0","0","3","0","0","1","0","0","0","5123","0"
"815","公海激战","帮助部落在一场争夺制海权的公海激战中击退敌方舰队。","91","255","1","3","0","136349","615223","615222","4","1099","11","0","43","10","19494","90","91","255","0","239","0","0","0","3","0","0","1","0","0","0","5123","0"
"816","公海激战","帮助部落在一场争夺制海权的公海激战中击退敌方舰队。","91","255","1","3","0","136349","615223","615222","4","1099","12","0","38","10","19494","90","91","255","0","239","0","0","0","3","0","0","1","0","0","0","5123","0"
"817","公海激战","帮助联盟在一场争夺制海权的公海激战中击退敌方舰队。","91","255","1","3","1","136349","615223","615222","4","1099","12","0","38","10","19493","90","91","255","0","182","0","0","0","3","0","0","1","0","0","0","5123","0"
"818","卡拉波防线","卡拉波防线","90","0","1","3","-1","136349","615223","615222","0","1277","12","0","38","10","0","100","90","0","0","449","0","0","0","5","0","0","1","0","0","0","35842","0"
"819","卡拉波的命运","卡拉波的命运","100","100","1","3","-1","136349","615223","615222","5","1277","12","0","38","10","0","100","100","100","0","450","0","0","0","5","0","0","1","0","0","0","7171","0"
"820","奥金顿","","94","100","1","1","-1","1042057","0","1042042","5","1182","1","126","47","0","0","90","95","100","788","0","1225","1","1","3","1","1","3","0","0","0","16707","16"
"821","钢铁码头","","92","100","1","1","-1","1060552","0","1060550","5","1195","1","122","47","0","0","90","92","100","788","0","1238","1","1","3","1","1","3","0","0","0","16707","16"
"822","恐轨车站","","100","100","1","1","-1","1042061","0","1042046","5","1208","1","136","47","0","0","90","100","100","788","0","1133","1","1","3","1","1","3","0","0","0","16707","16"
"823","黑手的熔炉","在黑石铸造厂的顶层，督军黑手正在只有他能忍受的超高温中俯视着先祖的家园。","100","100","1","2","-1","1042214","1042752","1042149","5","1205","17","136","0","7","31432","100","100","100","0","0","959","2","5","18","1","4","13","0","0","0","27","0"
"824","永茂林地","","100","100","1","1","-1","1060551","0","1060549","5","1279","1","136","47","0","0","90","100","100","788","0","1210","1","1","3","1","1","3","0","0","0","16707","16"
"828","黑石塔上层","铁军先锋已经在黑石塔安营扎站，必须阻止他们！","90","90","1","1","-1","1042065","1088308","1042050","4","1358","19","120","11","0","29914","90","90","90","0","0","1228","1","1","3","1","1","3","0","0","0","16391","0"
"830","魔古山守护者","这座沉寂已久的远古魔古宝库及其守护者已经苏醒。危险与谜团等待着人们的探索……","91","255","1","2","-1","651748","651753","651752","4","1008","7","0","0","1","0","90","91","255","0","0","682","0","0","25","0","0","1","0","0","0","5139","32"
"831","神秘宝库","深藏于群山之下的古代魔古宝库中心收藏着一个足以威胁全艾泽拉斯的秘密。","91","255","1","2","-1","651751","651760","651759","4","1008","7","0","0","2","0","90","91","255","0","0","677","0","0","25","0","0","1","0","0","0","5139","32"
"832","恐惧临近","在卡拉克西的鼓动下，向螳螂妖帝国中枢发动总攻的时刻到了。","91","255","1","2","-1","651750","651758","651757","4","1009","7","0","0","3","0","90","91","255","0","0","713","0","0","25","0","0","1","0","0","0","5139","32"
"833","夏柯希尔的梦魇","被恐惧扭曲的螳螂妖女皇已经完全被自己的妄想所控制。此刻，她正躲在恐惧之心深处的王座上发号施令。","91","255","1","2","-1","651749","651755","651754","4","1009","7","0","0","4","0","90","91","255","0","0","743","0","0","25","0","0","1","0","0","0","5139","32"
"834","永春台","逃入这个宁静港湾的惧之煞已经占据了这一区域，并用自己的污秽之血腐化了这里的纯净之水。","91","255","1","2","-1","657173","655548","655547","4","996","7","0","0","5","0","90","91","255","0","0","709","0","0","25","0","0","1","0","0","0","5139","32"
"835","赞达拉的背水一战","赞达拉的大军已经在雷电之王的海岛要塞外围的废墟中集结。","91","255","1","2","-1","838787","838794","838793","4","1098","7","0","0","6","0","90","91","255","0","0","816","0","0","25","0","0","1","0","0","0","5139","32"
"836","被遗忘的深渊","雷电王座的地基之下存在着巨型溶洞，里面充满了远古的恐怖怪物。","91","255","1","2","-1","838785","838790","838789","4","1098","7","0","0","7","0","90","91","255","0","0","828","0","0","25","0","0","1","0","0","0","5139","32"
"837","修身殿","在雷神要塞下的恐怖殿堂内，魔古族在进行着改造生命的可怕实验。","91","255","1","2","-1","838786","838792","838791","4","1098","7","0","0","8","0","90","91","255","0","0","824","0","0","25","0","0","1","0","0","0","5139","32"
"838","风暴之巅","崛起的雷电之王正在他的内殿中策划着光复魔古帝国的阴谋。","91","255","1","2","-1","838788","838796","838795","4","1098","7","0","0","9","0","90","91","255","0","0","832","0","0","25","0","0","1","0","0","0","5139","32"
"839","锦绣谷之殇","冒险穿越满目疮痍的锦绣谷，探索被发掘出的魔古废墟，发现毁灭的源头。","91","255","1","2","-1","904243","904251","904250","4","1136","17","0","0","10","0","90","91","255","0","0","867","0","0","25","0","0","1","0","0","0","5139","32"
"840","复仇之门","战火已经烧到了奥格瑞玛的大门前，联盟部队和暗矛起义军誓要向加尔鲁什·地狱咆哮讨还公道。","91","255","1","2","-1","904241","904247","904246","4","1136","17","0","0","11","0","90","91","255","0","0","850","0","0","25","0","0","1","0","0","0","5139","32"
"841","地下堡垒","在奥格瑞玛地下闷热的洞穴中藏着库卡隆的秘密基地。加尔鲁什正在这里集结他最后的大军。","91","255","1","2","-1","904242","904249","904248","4","1136","17","0","0","12","0","90","91","255","0","0","851","0","0","25","0","0","1","0","0","0","5139","32"
"842","暴君的黄昏","在掌握了潜藏于潘达利亚地下的黑暗力量后，加尔鲁什试图在艾泽拉斯构建全新的秩序。一定要阻止他！","91","255","1","2","-1","904240","904245","904244","4","1136","17","0","0","13","0","90","91","255","0","0","869","0","0","25","0","0","1","0","0","0","5139","32"
"843","围攻龙眠神殿","死亡之翼妄图摧毁龙眠神殿，一劳永逸地消灭萨尔和守护巨龙。","86","255","1","2","-1","575265","576989","575270","3","967","7","0","0","0","0","85","86","255","0","0","0","0","0","25","0","0","1","0","0","0","5139","32"
"844","死亡之翼的陨落","必须消灭死亡之翼，否则万物都将遭到毁灭。","86","255","1","2","-1","575263","576354","575268","3","967","7","0","0","0","0","85","86","255","0","0","0","0","0","25","0","0","1","0","0","0","5139","32"
"845","奥金顿","","100","100","1","1","-1","1042057","0","1042042","5","1182","2","136","48","0","0","100","100","100","789","0","1225","1","1","3","1","1","3","0","0","0","16387","0"
"846","黑色熔炉","在黑石铸造厂的深处，野蛮而巨大的生物在日夜锻打着钢铁部落的战争机器。","100","100","1","2","-1","1042215","1042753","1042150","5","1205","17","136","0","5","31433","100","100","100","0","0","1162","2","5","18","1","4","13","0","0","0","27","0"
"847","熔渣车间","只有铸造厂熔炉中反常的高温才能融化黑石矿石，而这种矿石正是钢铁部落的武力核心。","100","100","1","2","-1","1042216","1042754","1042151","5","1205","17","136","0","4","31415","100","100","100","0","0","1154","2","5","18","1","4","13","0","0","0","27","0"
"848","钢铁装配车间","延绵不绝的钢铁部落武器和军火构成了一副可怕的图景。","100","100","1","2","-1","1042213","1042751","1042148","5","1205","17","136","0","6","31434","100","100","100","0","0","1203","2","5","18","1","4","13","0","0","0","27","0"
"849","围城","当食人魔和钢铁部落的首领们集聚一堂，在悬槌堡的大竞技场中观看难得一见的奇景时，一场毁灭性的阴谋正在暗中酝酿。","100","100","1","2","-1","1042217","1042755","1042152","5","1228","17","136","0","1","30904","100","100","100","0","0","1196","2","5","18","1","4","13","0","0","0","27","0"
