Id,Text,Text1,LanguageId,ConditionId,EmotesId,Flags,ChatBubbleDurationMs,SoundEntriesId0,SoundEntriesId1,EmoteId0,EmoteId1,EmoteId2,EmoteDelay0,EmoteDelay1,EmoteDelay2
"75957","","What are you standing in?! Get out of the fire!","0","0","0","69","0","0","38427","0","0","0","0","0","0"
"75958","","Illusionary Rippers approaching. They should pose little challenge; they are but mindless grunts.","0","0","0","69","0","0","38428","0","0","0","0","0","0"
"75959","","Prepare your defenses. That is an Illusionary Conqueror! When they become enraged, they gain great strength, and nothing can stop them.","0","0","0","69","0","0","38429","0","0","0","0","0","0"
"75960","","A new enemy, Illusionary Flamecallers. They cast fireballs and spew lava. Use the lava to your advantage; it will burn the other illusions.","0","0","0","69","0","0","38430","0","0","0","0","0","0"
"75961","","Beware! Illusionary Wind-Guards can use their wings to knock you back. When they do, they will likely switch to attacking me instead.","0","0","0","69","0","0","38431","0","0","0","0","0","0"
"75962","","Illusionary Ambushers! Get their attention, quick. And get them away from me, so they cannot hit me with their devastating bananas!","0","0","0","69","0","0","38432","0","0","0","0","0","0"
"75963","","Illusionary Foragers are attacking. Do not let their cute faces fool you. They can work together to cause terrible devastation.","0","0","0","69","0","0","38433","0","0","0","0","0","0"
"75964","","Ahh, I cannot heal through that much damage! Did you forget to equip your heaviest armor?!","0","0","0","69","0","0","38434","0","0","0","0","0","0"
"75965","","I am down. Maybe I should bring more healing herbs for next time.","0","0","0","69","0","0","38435","0","0","0","0","0","0"
"75966","","Greetings. I am Sikari, master of jade lightning, chi, and healing mists. For this trial, you must protect me from the incoming illusions, while I heal you and dispatch our foes.","0","0","0","69","0","0","38439","0","0","0","0","0","0"
"75967","","Greetings, again. Our next trial will be more challenging. Prepare to defend me.","0","0","0","69","0","0","38438","0","0","0","0","0","0"
"75968","","Once again, you must defend me. Rotun, give us a challenge this time.","0","0","0","69","0","0","38437","0","0","0","0","0","0"
"75969","","While our end is inevitable, let us try to take as many of them down with us as we can. Be ready.","0","0","0","69","0","0","38994","0","0","0","0","0","0"
"75976","","Assassin!","0","0","0","68","0","0","44126","0","0","0","0","0","0"
"76063","Thank you... emperor. Thank you.","","0","0","0","71","0","39078","0","0","0","0","0","0","0"
"76100","","Khadgar - someone's here!","0","0","0","68","0","0","44125","0","0","0","0","0","0"
"76139","Rest well, honored mother. You will be avenged.","Rest well, honored mother. You will be avenged.","1","0","0","68","0","0","0","0","0","0","0","0","0"
"76148","It's all fun and games until...","","0","0","0","70","0","45330","0","0","0","0","0","0","0"
"76149","Eye, what are you looking at?","","0","0","0","70","0","45329","0","0","0","0","0","0","0"
"76150","Razuun, you stay here. I have other plans for... what is that?","","0","0","0","70","0","45328","0","0","0","0","0","0","0"
"76151","All I require is its limitless power.","","0","0","0","70","0","45327","0","0","0","0","0","0","0"
"76152","It will be done, Lord Gul'dan.","","0","0","0","70","0","44440","0","0","0","0","0","0","0"
"76154","You know what needs to be done, champion.","","0","0","0","71","0","38845","0","0","0","0","0","0","0"
"76155","Meet me in the Veiled Stair when the deed is done - assuming you're still alive when this is over.","","0","0","0","71","0","38846","0","0","0","0","0","0","0"
"76178","","Oi! That was a fun ride!","0","0","0","70","0","0","38187","0","0","0","0","0","0"
"76179","","Heroes, I salute you. There's something right foul in these chambers below the city.","0","0","0","70","0","0","38188","0","0","0","0","0","0"
"76180","","Ooh, that looks dangerous. Get in there, boys, and show em' what we're made of.","0","0","0","70","0","0","38189","0","0","0","0","0","0"
"76181","","A right deadly machine, that is. Best watch yer step down here, heroes.","0","0","0","70","0","0","38190","0","0","0","0","0","0"
"76182","Oh, ho ho... Hey now. What do we have here?","","0","0","0","70","0","38571","0","0","0","0","0","0","0"
"76183","So Garrosh thinks he can cheat ol' Grizzle out of a payday, huh?!","","0","0","0","70","0","38572","0","0","0","0","0","0","0"
"76184","Go get it boys, that contraption's got nothin' on real goblin engineering!","","0","0","0","70","0","38573","0","0","0","0","0","0","0"
"76185","Ahhhh! Or maybe it does. I better, um, go check on the others.","","0","0","0","70","0","38574","0","0","0","0","0","0","0"
"76547","I like shorts! They're perfect for this weather!","I like shorts! They're perfect for this weather!","0","0","0","69","0","0","0","1","0","0","0","0","0"
"76549","Go easy on me!","","0","0","0","69","0","0","0","6","0","0","0","0","0"
"76550","Your pet fell down!","","0","0","0","69","0","0","0","1","0","0","0","0","0"
"76551","Awww! No fair!","","0","0","0","69","0","0","0","25","0","0","0","0","0"
"76552","Yay! I'm the best!","","0","0","0","69","0","0","0","4","0","0","0","0","0"
"76877","Rise, old friends. The time has come for the next step of my plan.","","0","0","0","70","0","45323","0","0","0","0","0","0","0"
"76878","Teron'gor, infiltrate the Auchenai and take control of Auchindoun. Bleed them dry.","","0","0","0","70","0","45324","0","0","0","0","0","0","0"
"76879","Cho'gall, we'll finish your Frostfire business together.","","0","0","0","70","0","45325","0","0","0","0","0","0","0"
"76881","I'm sending you to Nagrand to subjugate the naaru in Oshu'gun.","","0","0","0","70","0","45326","0","0","0","0","0","0","0"
"76904","Hellscream!","","0","0","0","69","0","0","0","0","0","0","0","0","0"
"76905","Your attack on Karabor was cowardly and unwarranted.","","0","0","0","69","0","0","0","0","0","0","0","0","0"
"76906","What's more, we thoroughly outclassed your orcs on the battlefield.","","0","0","0","69","0","0","0","0","0","0","0","0","0"
"76907","I would be within my rights to behead you and raze this town...","","0","0","0","69","0","0","0","0","0","0","0","0","0"
"76908","...but not today.  Today, we show mercy.  Pack up your machines of war and leave this place.","","0","0","0","69","0","0","0","0","0","0","0","0","0"
"76975","Teron'gor, we'll finish your Shadowmoon business together.","","0","0","0","70","0","45345","0","0","0","0","0","0","0"
"76976","I'm sending you to Talador. Infiltrate the Auchenai. Take control of Auchindoun. Bleed it dry.","","0","0","0","70","0","45346","0","0","0","0","0","0","0"
"76979","Cho'gall, I'm sending you to Nagrand.","","0","0","0","70","0","45347","0","0","0","0","0","0","0"
"76982","You'll subjugate the fallen naaru inside Oshu'gun.","","0","0","0","70","0","45348","0","0","0","0","0","0","0"
"76983","Giselda, you stay here. I have other plans for... what is behind me?","","0","0","0","70","0","45349","0","0","0","0","0","0","0"
"77104","Send word to the rest of the pack: The sons of the Iron Wolf have been found. Lok'tar ogar!","","0","0","0","71","0","44101","0","0","0","0","0","0","0"
"77105","My... father... will... avenge... me.","","0","0","0","71","0","41923","0","0","0","0","0","0","0"
"77107","Your father will mourn, as I have mourned.","","0","0","0","71","0","44100","0","0","0","0","0","0","0"
"77140","","The Iron Horde approaches. No sudden movements.","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77148","","Throm-Ka, Commander Vorka. The Shadowmoon clan is honored by your presence.","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77149","Shaman, women... <spits>. I have no time for seers and mystics.","","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77150","Where are your true warriors? Or, is what they say about the Shadowmoon true?","","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77151","That you're a mass of cravens hiding behind your magic?","","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77153","Step aside, brothers. We must speak with Hellscream.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77154","No one may enter the city. Not even you, Shaman.","No one may enter the city. Not even you, Shaman.","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77155","Thrall? Varok? What business do you have here?","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77156","Strength and Honor, General. We come to speak with Garrosh. There may yet be hope for peace.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77157","But...","But...","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77158","Kor'kron! You are needed at the front!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77159","NOW!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77160","You know I can make no guarantee of your safety... or Garrosh's response.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77161","Lok'tar Ogar, brothers.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77163","","Cravens? I'll show you craven!","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77164","Hold. I would not spill your blood today, Hara.","","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77165","You Shadowmoon are proud and still have the warriors' spirit!","","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77166","","<Narrows her eyes, but relaxes.>","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77167","","Very well, Vorka, son of Vorash. The Shadowmoon clan will join this Iron Horde.","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77168","","Lok-Regar. What orders?","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77169","Gather your clan. Soon the Iron Horde will crush Karabor once and for all!","","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77170","","Zug-zug.","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77192","","Our paths diverge here. Good luck, champion.","0","0","0","70","0","0","0","0","0","0","0","0","0"
"77193","Hatock, son of the Iron Wolf! I come for your head.","","0","0","22","69","0","0","0","0","0","0","0","0","0"
"77194","Well look here boys, the mongrel son of Garad has returned from the grave.","","0","0","22","69","0","41890","0","0","0","0","0","0","0"
"77195","Hrah hrah hrah! You should have stayed dead, Ga'nar. You would have lived longer.","","0","0","22","69","0","41891","0","0","0","0","0","0","0"
"77196","Had Garrad just joined the Iron Horde like he was told you would still have your precious daddy to save you today.","","0","0","22","69","0","0","0","0","0","0","0","0","0"
"77197","Chose your last words carefully Hatock. There is no Thunderlord that can stand against me.","","0","0","1","69","0","0","0","0","0","0","0","0","0"
"77198","Yes, your wolves are very formidable in battle when in the open. But let us see how you do in the shadow of a gronn.","","0","0","22","69","0","41892","0","0","0","0","0","0","0"
"77199","Thunderlord...  RELEASE THE BEAST!","","0","0","22","69","0","41893","0","0","0","0","0","0","0"
"77200","Keep a grip on those chains.","","0","0","22","69","0","0","0","0","0","0","0","0","0"
"77201","His arm is loosening! Tighten that slack before he puts you all against a wall.","","0","0","22","69","0","0","0","0","0","0","0","0","0"
"77202","Put your backs into it!","","0","0","22","69","0","0","0","0","0","0","0","0","0"
"77203","We have a schedule to keep.","","0","0","22","69","0","0","0","0","0","0","0","0","0"
"77215","Hatock, son of the Iron Wolf! I come for your head.","","0","0","1","69","0","44104","0","0","0","0","0","0","0"
"77232","What is wrong Ga'nar? Afraid of a bit of Gronn?","","0","0","22","69","0","41894","0","0","0","0","0","0","0"
"77233","I thought you Frostwolves were supposed to be skilled?","","0","0","22","69","0","41895","0","0","0","0","0","0","0"
"77234","Not so easy to fight a Thunderlord, is it?","","0","0","22","69","0","41896","0","0","0","0","0","0","0"
"77236","You mongrels are no match for my blade!","","0","0","22","71","0","41897","0","0","0","0","0","0","0"
"77237","If you had just joined the Iron Horde I wouldn't have to kill you now.","","0","0","22","69","0","41898","0","0","0","0","0","0","0"
"77240","Hatock! You cannot hide from me!","","0","0","22","69","0","44106","0","0","0","0","0","0","0"
"77327","Frostwolves! Fan out and harry the Thunderlord. For vengeance!","","0","0","53","69","0","44103","0","0","0","0","0","0","0"
"77375","Honored brothers and sisters! Today we achieved what Durotan would not even dare to try.","","0","0","0","69","0","44107","0","0","0","0","0","0","0"
"77376","Make no mistake. We are at war. And we need a Warchief!","","0","0","0","69","0","44108","0","0","0","0","0","0","0"
"77377","Those of you bold enough to stand with me - come! We will show the world the might of the Frostwolves!","","0","0","0","69","0","44109","0","0","0","0","0","0","0"
"77378","We... are... FROSTWOLVES!","","0","0","0","69","0","0","0","0","0","0","0","0","0"
"77398","","This is the Arbitum.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77399","","The Prophet foresaw a time in our future when our people would come into grave danger.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77400","","This shrine holds the power to save us from destruction.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77401","","I pray that the day of judgment shall never come. Power like this can only come at great cost.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77402","","Activation of The Arbitum requires an incredible amount of energy - energy of a kind that can't be found on this world.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77403","","Luckily, Iris Crystals do not originate from Draenor. We think three should be enough to supply the energy we need.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77404","","Five Iris Crystals have fallen from the skies around Shadowmoon Valley.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77405","","Unfortunately, it looks like the Shadowmoon are collecting them as well. We cannot allow them to succeed.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77406","","This is the Prophet's vision of what will come to pass.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77407","","Do you know the workings of our magic, traveler?","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77408","","See this hammer? In my hands, it strikes with magical force against enemies. But used by an inexperienced trainee, it is no more than a blunt rock.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77409","","The Arbitum is only as powerful as the one who uses it.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77410","","In the right hands, it restores hope for this world. In the wrong ones, it is a weapon of absolute destruction.","0","0","1","70","0","0","0","0","0","0","0","0","0"
"77478","Spirits of the water, I seek your guidance. Spirits of the earth, I seek your strength.","","0","0","0","69","0","46639","0","0","0","0","0","0","0"
"77479","I... I hear the voice of a Fury!","","0","0","0","69","0","46640","0","0","0","0","0","0","0"
"77489","Fly with me, hero. We will assist them from above!","","0","0","0","68","0","44799","0","0","0","0","0","0","0"
"77490","The purifying light of the naaru is both our hammer AND shield.","","0","0","0","68","0","44800","0","0","0","0","0","0","0"
"77491","They are at the very temple gates - fly closer! Hurry!","","0","0","0","68","0","44801","0","0","0","0","0","0","0"
"77492","Circle back. We must clear the steps.","","0","0","0","68","0","44802","0","0","0","0","0","0","0"
"77493","Exarch Akama! Watch your flanks!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77494","Thank you, old friend!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77495","Never again will you orcish hordes darken the light of Karabor!","","0","0","0","68","0","44803","0","0","0","0","0","0","0"
"77496","Press onward. By the light of the Naaru!","","0","0","0","68","0","44804","0","0","0","0","0","0","0"
"77498","","Watch out! Goren!","0","0","0","71","0","0","41779","0","0","0","0","0","0"
"77502","Spirits of fire, I seek ferocity- aaaaaah!","","0","0","0","69","0","46641","0","0","0","0","0","0","0"
"77503","Hold, $p! This is not our enemy.","","0","0","0","69","0","46642","0","0","0","0","0","0","0"
"77504","","Drek'Thar! $p, cover me.","0","0","0","69","0","0","41782","0","0","0","0","0","0"
"77505","","Hear it faster! We are getting swarmed down here.","0","0","0","69","0","0","41781","0","0","0","0","0","0"
"77548","","Let your wolf guide you Drek'Thar, and stay close to me if you can. $p, look for us in the Ice Forges when you are finished. Lok'tar ogar!","0","0","0","71","0","0","0","0","0","0","0","0","0"
"77569","","Rulkan was Ner'zhul's most trusted advisor for many years. Ner'zhul's strength and ambition guided our lives, but Rulkan's wisdom and vision inspired our spirits.","0","0","1","68","0","0","0","0","0","0","0","0","0"
"77570","","Ner'zhul's methods are brutal and direct. He cuts his enemies down by force.$B$BRulkan is clever and wise. She will turn an enemy's own blade against them.","0","0","1","68","0","0","0","0","0","0","0","0","0"
"77571","","The Shadowmoon Clan is no longer. Even if physical remnants remain, its spirit is corrupted.","0","0","1","68","0","0","0","0","0","0","0","0","0"
"77572","","We are here in self-exile. We refused to tap the magic of Ner'zhul's Dark Star.","0","0","1","68","0","0","0","0","0","0","0","0","0"
"77573","","It is unclear what will happen to us from here, but one thing is certain. My loyalty to Chieftess Rulkan is absolute.","0","0","1","68","0","0","0","0","0","0","0","0","0"
"77586","Draka, help me up. We shou- hrraarh!","","0","0","0","71","0","46649","0","0","0","0","0","0","0"
"77587","Do not forget, child, one of us is blind and unable to call upon the spirits like he used to.","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"77588","","Bah! That should just come close to making it a fair fight. On your feet, old man.","0","0","0","71","0","0","0","0","0","0","0","0","0"
"77589","What hope is there against a foe that can consume the very elements?","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"77590","","You taught me long ago that the elements have always been there for us. Now it is our turn to be there for them. Victory or death, we owe it to them to try.","0","0","0","71","0","0","0","0","0","0","0","0","0"
"77593","%s rumbles in assent.","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"77595","$C! You have freed my children and made me whole. Accept my boon and bring the full fury of Frostfire to your enemies.","","0","0","0","69","0","0","0","0","0","0","0","0","0"
"77596","Shaman, you alone were strong enough to hear my call. You were wise enough to know what needed to be done. Give me your totem.","","0","0","0","69","0","0","0","0","0","0","0","0","0"
"77602","Feel the flames of the fury!","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"77604","Exurotus was always believed to be a legend. A story told from shaman to shaman as a symbol of a true elemental spirit.$b$bTo see something so revered in shackles is an affront to orcs, to shamanism, and to me.","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"77609","The stench of tortured stone fills the air, Draka. What do you see?","","0","22102","0","68","0","0","0","0","0","0","0","0","0"
"77610","I can feel hundreds of goren burrowing through the earth. This will not be easy.","","0","0","0","68","0","46672","0","0","0","0","0","0","0"
"77612","","Goren... lots of goren. We will distract them in order to sneak you into the Ice Forge.","0","22102","0","68","0","0","41801","0","0","0","0","0","0"
"77613","What you suggest should be good enough to bring down a forger, but only for a few seconds at a time.","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"77681","Spirits of the wind! Heed my call! We have need of your wisdom.","","0","0","0","71","0","46638","0","0","0","0","0","0","0"
"77705","This is not a place Frostwolves tread. Be mindful of what shadows you step in.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77750","","I am sworn by duty. If we are needed, we will be there. Come, Vindicators!","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77751","","Hmmm... yes, you make a compelling point. Come, vindicators!","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77754","Come, child. Find safe refuge in my totem.","","0","0","0","69","0","46643","0","0","0","0","0","0","0"
"77757","So many? Very well. When the Prophet calls, the rangari answer. Follow me, men! Velen requests our aid!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77758","I place my trust in Velen's wisdom. He is, after all, the Prophet of my people. Follow me, men!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77764","It is done? Good. Once this battle is over, we will have to begin repairing Karabor's proper shield defenses.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77769","You are a friend of the anchorites, visitor. I will see you back at the rallying point.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77792","Carry this symbol of my gratitude into battle, and its fire shall join with your own to burn your enemies to ash.","","0","0","0","69","0","0","0","0","0","0","0","0","0"
"77793","We are the only ones close enough to collect these pieces and unleash the fury.","","0","0","0","71","0","46648","0","0","0","0","0","0","0"
"77840","Your security is lax, Chieftain. I caught these Rangari spies within your gates.","","0","0","1","68","0","43661","0","0","0","0","0","0","0"
"77841","They are too late. The prisoners are already on their way to Anguish Fortress.","","0","0","1","68","0","43702","0","0","0","0","0","0","0"
"77842","Their blood will summon forth the Dark Star, and make me as a God among the Iron Horde!","","0","0","1","68","0","43703","0","0","0","0","0","0","0"
"77843","The Warchief honors deeds, not words, shadowcaster.","","0","0","1","68","0","43662","0","0","0","0","0","0","0"
"77844","Seal the exits! No draenei scum leaves this village alive!","","0","0","1","68","0","43705","0","0","0","0","0","0","0"
"77848","Thunderlord... I have failed you...","","1","0","0","68","0","41774","0","0","0","0","0","0","0"
"77855","","Husband...","0","0","0","71","0","0","44700","0","0","0","0","0","0"
"77856","Enough! You scheming draenei can keep your precious temple... for now.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77857","The Iron Horde will return!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77858","I will move ahead and prepare a staging area for our counter-attack.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77881","These orcs have violated the sanctity of Karabor. Their attack ends NOW!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77882","May the Light guide our path!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77883","Karabor ki'le!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77884","Karabor ki'le!","Karabor ki'le!","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77885","Arepheon! Provide us with cover fire!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77886","Rangari! Arrows ready...","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77887","FIRE AT WILL!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77888","Artificers, disable those tanks!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77889","As you wish, Great Prophet.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77890","Akama, Taalo! Show them the might of the draenei!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77895","$n, you come with me.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"77999","Yes... Very good. Around Shadowmoon Valley are four arkonite crystals, ancient wreckage from our vessel.","","0","0","1","68","0","0","0","0","0","0","0","0","0"
"78000","I thought we would never need their power, but the time has come. Take my staff, and gather their energy for me.","","0","0","1","68","0","0","0","0","0","0","0","0","0"
"78001","All right, give me one moment...","","0","0","1","68","0","0","0","0","0","0","0","0","0"
"78005","There are still enemies among us. EVERYONE TO ARMS!","","0","0","1","68","0","43704","0","0","0","0","0","0","0"
"78061","You must defeat Commander Vorka. There he is, at the very gates of Karabor.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78062","With pleasure. Vindicators, follow me into the fray!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78090","Furious little orcling!","","0","0","0","70","0","41878","0","0","0","0","0","0","0"
"78091","In your blind rage you rush to face my ogres alone.","","0","0","0","70","0","41879","0","0","0","0","0","0","0"
"78092","They will end you, little lone wolf.","","0","0","0","70","0","41880","0","0","0","0","0","0","0"
"78093","Your conquered clan will fill my slave pens...","","0","0","0","70","0","41881","0","0","0","0","0","0","0"
"78113","I'll drown you in the blood of your little army!","","0","0","0","70","0","44066","0","0","0","0","0","0","0"
"78142","I will get these orcs to safety and meet with you outside.","","0","0","0","68","0","45189","0","0","0","0","0","0","0"
"78159","Get me lose and I will speak with your wolf chief.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78160","Let's go.","Let's go.","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78161","I... feel... better! You've done the right thing! Now I shall go see what your wolf chief has to say.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78180","The siege is broken! Come, brothers and sisters - drive these orcs from Karabor!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78221","Karabor stands, for today.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78226","You will not die today, champion!","You will not die today, champion!","0","0","1","68","0","45649","45649","0","0","0","0","0","0"
"78227","Let the Light heal your wounds!","Let the Light heal your wounds!","0","0","1","68","0","45650","45650","0","0","0","0","0","0"
"78228","The Light protects its champions.","The Light protects its champions.","0","0","1","68","0","45651","45651","0","0","0","0","0","0"
"78229","Thank you, $n. I will meet you back at Twilight Glade.","Thank you, $n. I will meet you back at Twilight Glade.","0","0","1","68","0","45655","45655","0","0","0","0","0","0"
"78273","Look! Fire!","Look! Fire!","0","0","0","68","0","43219","43219","0","0","0","0","0","0"
"78297","Aaauuughh!","Aaauuughh!","0","0","0","68","0","43220","43220","0","0","0","0","0","0"
"78298","No, Ga'nar. We are surrounded and exposed. We must fortify.","","0","0","396","68","0","45196","0","0","0","0","0","0","0"
"78299","Reckless brother!","","0","0","396","68","0","45197","0","0","0","0","0","0","0"
"78301","O're atal'sha! For the Light!","O're atal'sha! For the Light!","0","0","1","68","0","45652","45652","0","0","0","0","0","0"
"78302","We will not yield!","We will not yield!","0","0","1","68","0","45653","45653","0","0","0","0","0","0"
"78303","Forward! For Karabor!","Forward! For Karabor!","0","0","1","68","0","45654","45654","0","0","0","0","0","0"
"78336","There is much to be done. Taalo, see that the troops are healed and rested.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78391","","Gah! He tried to stab me! I told you we couldn't trust the Laughing Skulls.","0","0","0","71","0","0","0","0","0","0","0","0","0"
"78392","Limbflayer forgot to be nice. I saw pretty orc. I wanted to see if she could dance. Sorry. Sorry.","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"78393","I have come to hunt the Iron Horde. I could destroy what remains of your ruined village, or perhaps we could assist one another.","","0","0","0","71","0","45266","0","0","0","0","0","0","0"
"78394","Yes, wolves and skulls need each other. You need to know where the big Iron Hordy weapon is at. We need your $p.","","0","0","0","71","0","0","0","0","0","0","0","0","0"
"78396","You have proven yourself loyal to my clan. Capable of great things.","","0","0","396","68","0","45198","0","0","0","0","0","0","0"
"78397","Our hold on Bladespire is tenuous, and some of my best warriors have raced off with my reckless brother.","","0","0","396","68","0","45199","0","0","0","0","0","0","0"
"78398","I was impressed by your skill in our battle against Dorogg the Ruthless.","","0","0","396","68","0","45200","0","0","0","0","0","0","0"
"78399","I would be honored if you continued to fight by our side.","","0","0","396","68","0","45201","0","0","0","0","0","0","0"
"78464","I will block the temple against any more damage.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78465","Go, $n. I will hold the temple gates!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78487","Look out!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78574","","Fan out! Leave nothing alive!","0","0","0","71","0","0","0","0","0","0","0","0","0"
"78809","Let's get movin', then!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78810","Lemme just get her warmed up...","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78811","Come on, baby girl...","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78812","There we go!","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78813","This way. There is a safe spot up ahead, just outside the Iron Horde's facilities.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78814","I s'pose priority number one is to take care o' that nasty giant cannon.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78815","Did somebody say ""giant cannon""?","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78816","Soon enough. Our first priority is to find Yrel. She is out there somewhere.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78817","D'kaan, you and our champion did some scouting earlier. What did you find?","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78818","...nothing conclusive, Vindicator.","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78819","I see. Well then, we will just have to...","","0","0","0","68","0","0","0","0","0","0","0","0","0"
"78839","I'll dispatch artificers to secure the crystals to the north.","","0","0","1","68","0","0","0","0","0","0","0","0","0"
"78840","And what of Ner'zhul? Will we let him take our people without retribution?","","0","0","1","68","0","0","0","0","0","0","0","0","0"
"78841","Patience, Maraad. A rescue will require planning - do not rush into danger until we know where our people are.","","0","0","1","68","0","0","0","0","0","0","0","0","0"
"78842","We made the wrong choice once before. I won't let it happen again. I can't leave our people to die.","","0","0","1","68","0","0","0","0","0","0","0","0","0"
"78843","","I will keep an eye on him, teacher.","0","0","1","68","0","0","0","0","0","0","0","0","0"
"78850","","When the Iron Horde came, they gave our clan a choice. Join them, or die.","0","0","1","68","0","0","43241","0","0","0","0","0","0"
"78851","","My husband Ner'zhul chose to save our people. He joined the Iron Horde, but they asked of him a heavy price.","0","0","1","68","0","0","43242","0","0","0","0","0","0"
"78852","","They said:","0","0","0","68","0","0","43243","0","0","0","0","0","0"
"78853","","So Ner'zhul turned to the silent void. He broke the ancient laws, and drew upon the dark star.","0","0","1","68","0","0","43244","0","0","0","0","0","0"
"78854","","I pleaded with him to stop, but he would not turn back.","0","0","579","68","0","0","43245","0","0","0","0","0","0"
"78855","","By breaking this stone, he forswore all loyalty to our ancestors.","0","0","1","68","0","0","43246","0","0","0","0","0","0"
"78856","","I can ask only one thing of you now, stranger.","0","0","1","68","0","0","0","0","0","0","0","0","0"
