Id,Name,ClassMask,TrackingQuestId,Flags,TransmogSetGroupId,ItemNameDescriptionId,ParentTransmogSetId,Field_8_1_0_28294_008,ExpansionId,PatchIntroduced,UiOrder,ConditionId
"526","Regalia of the Chromatic Hydra","128","0","0","10","13193","0","1","4","50200","5220","0"
"527","Regalia of the Chromatic Hydra","128","0","0","10","2015","526","1","4","50200","5350","0"
"528","Regalia of the Chromatic Hydra","128","0","0","10","1641","526","1","4","50200","5020","0"
"529","Regalia of the Burning Scroll","128","0","0","31","13193","0","1","4","50003","4960","0"
"530","Regalia of the Burning Scroll","128","0","0","31","2015","529","1","4","50003","5090","0"
"531","Regalia of the Burning Scroll","128","0","0","31","1641","529","1","4","50003","4830","0"
"532","Guise of the Unseen Path","4","0","0","49","0","0","1","6","70001","8400","0"
"533","Battlegear of the Savage Hunt","4","0","0","28","13193","0","1","5","60200","6950","0"
"534","Battlegear of the Savage Hunt","4","0","0","28","2015","533","1","5","60200","7050","0"
"535","Battlegear of the Savage Hunt","4","0","0","28","13145","533","1","5","60200","7200","0"
"536","Rylakstalker's Battlegear","4","0","0","29","13193","0","1","5","60001","6700","0"
"537","Rylakstalker's Battlegear","4","0","0","29","2015","536","1","5","60001","6850","0"
"538","Rylakstalker's Battlegear","4","0","0","29","13145","536","1","5","60001","7000","0"
"539","Battlegear of the Unblinking Vigil","4","0","0","30","13193","0","1","4","50400","5400","0"
"540","Battlegear of the Unblinking Vigil","4","0","0","30","13145","539","1","4","50400","5660","0"
"541","Battlegear of the Unblinking Vigil","4","0","0","30","1641","539","1","4","50400","5280","0"
"542","Battlegear of the Saurok Stalker","4","0","0","10","13193","0","1","4","50200","5220","0"
"543","Battlegear of the Saurok Stalker","4","0","0","10","1641","542","1","4","50200","5020","0"
"544","Battlegear of the Saurok Stalker","4","0","0","10","2015","542","1","4","50200","5350","0"
"545","Yaungol Slayer Battlegear","4","0","0","31","13193","0","1","4","50003","4960","0"
"546","Yaungol Slayer Battlegear","4","0","0","31","1641","545","1","4","50003","4830","0"
"547","Yaungol Slayer Battlegear","4","0","0","31","2015","545","1","4","50003","5090","0"
"548","Battlegear of the Shattered Abyss","2048","0","0","49","0","0","1","6","70001","8400","0"
"549","Dreamgrove Raiment","1024","0","0","49","0","0","1","6","70001","8400","0"
"550","Deathlord's Battleplate","32","0","0","49","0","0","1","6","70001","8400","0"
"551","Oathclaw Wargarb","1024","0","0","28","13193","0","1","5","60200","6950","0"
"552","Oathclaw Wargarb","1024","0","0","28","2015","551","1","5","60200","7050","0"
"553","Oathclaw Wargarb","1024","0","0","28","13145","551","1","5","60200","7200","0"
"554","Living Wood Battlegear","1024","0","0","29","13193","0","1","5","60001","6700","0"
"555","Living Wood Battlegear","1024","0","0","29","2015","554","1","5","60001","6850","0"
"556","Living Wood Battlegear","1024","0","0","29","13145","554","1","5","60001","7000","0"
"557","Vestments of the Shattered Vale","1024","0","0","30","13193","0","1","4","50400","5400","0"
"558","Vestments of the Shattered Vale","1024","0","0","30","13145","557","1","4","50400","5660","0"
"559","Vestments of the Shattered Vale","1024","0","0","30","1641","557","1","4","50400","5280","0"
"560","Vestments of the Haunted Forest","1024","0","0","10","13193","0","1","4","50200","5220","0"
"561","Vestments of the Haunted Forest","1024","0","0","10","2015","560","1","4","50200","5350","0"
"562","Vestments of the Haunted Forest","1024","0","0","10","1641","560","1","4","50200","5020","0"
"563","Vestments of the Eternal Blossom","1024","0","0","31","13193","0","1","4","50003","4960","0"
"564","Vestments of the Eternal Blossom","1024","0","0","31","2015","563","1","4","50003","5090","0"
"565","Vestments of the Eternal Blossom","1024","0","0","31","1641","563","1","4","50003","4830","0"
"566","Demongaze Armor","32","0","0","28","13193","0","1","5","60200","6950","0"
"567","Demongaze Armor","32","0","0","28","2015","566","1","5","60200","7050","0"
"568","Demongaze Armor","32","0","0","28","13145","566","1","5","60200","7200","0"
"569","Ogreskull Boneplate Battlegear","32","0","0","29","13193","0","1","5","60001","6700","0"
"570","Ogreskull Boneplate Battlegear","32","0","0","29","2015","569","1","5","60001","6850","0"
"571","Ogreskull Boneplate Battlegear","32","0","0","29","13145","569","1","5","60001","7000","0"
"572","Battleplate of Cyclopean Dread","32","0","0","30","13193","0","1","4","50400","5400","0"
"573","Battleplate of Cyclopean Dread","32","0","0","30","13145","572","1","4","50400","5660","0"
"574","Battleplate of Cyclopean Dread","32","0","0","30","1641","572","1","4","50400","5280","0"
"575","Battleplate of the All-Consuming Maw","32","0","0","10","13193","0","1","4","50200","5220","0"
"576","Battleplate of the All-Consuming Maw","32","0","0","10","1641","575","1","4","50200","5020","0"
"577","Battleplate of the All-Consuming Maw","32","0","0","10","2015","575","1","4","50200","5350","0"
"578","Plate of the Lost Catacomb","32","0","0","31","13193","0","1","4","50003","4960","0"
"579","Plate of the Lost Catacomb","32","0","0","31","1641","578","1","4","50003","4830","0"
"580","Plate of the Lost Catacomb","32","0","0","31","2015","578","1","4","50003","5090","0"
"581","Felfume Raiment","400","0","0","54","1641","0","1","5","60200","6850","0"
"582","Ironpelt Garb","3592","0","0","54","1641","0","1","5","60200","6850","0"
"583","Rancorbite Armor","68","0","0","54","1641","0","1","5","60200","6850","0"
"584","Demonbreaker Battleplate","35","0","0","54","1641","0","1","5","60200","6850","0"
"586","Shadowstrike and Thunderstrike","4","46823","1","0","0","0","1","0","0","750","0"
"587","Shadowstrike and Thunderstrike","0","46824","1","0","0","0","1","0","0","2320","0"
"588","Cataclysmic Gladiator's Plate Armor","1","46527","16","17","13301","0","1","3","40300","3900","0"
"589","Cataclysmic Gladiator's Plate Armor","1","0","18","17","3859","588","1","3","40300","3902","0"
"590","Cataclysmic Gladiator's Felweave Armor","256","46525","16","17","13301","0","1","3","40300","3900","0"
"591","Cataclysmic Gladiator's Felweave Armor","256","0","18","17","3859","590","1","3","40300","3902","0"
"592","Cataclysmic Gladiator's Ringmail Armor","64","46528","16","17","13301","0","1","3","40300","3900","0"
"593","Cataclysmic Gladiator's Ringmail Armor","64","0","18","17","3859","592","1","3","40300","3902","0"
"594","Cataclysmic Gladiator's Leather Armor","8","46526","16","17","13301","0","1","3","40300","3900","0"
"595","Cataclysmic Gladiator's Leather Armor","8","0","18","17","3859","594","1","3","40300","3902","0"
"596","Cataclysmic Gladiator's Scaled Armor","2","46530","16","17","13301","0","1","3","40300","3900","0"
"597","Cataclysmic Gladiator's Scaled Armor","2","0","18","17","3859","596","1","3","40300","3902","0"
"598","Cataclysmic Gladiator's Silk Armor","128","46531","16","17","13301","0","1","3","40300","3900","0"
"599","Cataclysmic Gladiator's Silk Armor","128","0","18","17","3859","598","1","3","40300","3902","0"
"600","Cataclysmic Gladiator's Chain Armor","4","46355","16","17","13301","0","1","3","40300","3900","0"
"601","Cataclysmic Gladiator's Chain Armor","4","0","18","17","3859","600","1","3","40300","3902","0"
"602","Cataclysmic Gladiator's Dragonhide Armor","1024","46523","16","17","13301","0","1","3","40300","3900","0"
"603","Cataclysmic Gladiator's Dragonhide Armor","1024","0","18","17","3859","602","1","3","40300","3902","0"
"604","Cataclysmic Gladiator's Dreadplate Armor","32","46524","16","17","13301","0","1","3","40300","3900","0"
"605","Cataclysmic Gladiator's Dreadplate Armor","32","0","18","17","3859","604","1","3","40300","3902","0"
"606","Ruthless Gladiator's Plate Armor","1","46549","16","18","13301","0","1","3","40200","3710","0"
"607","Ruthless Gladiator's Plate Armor","1","0","18","18","3859","606","1","3","40200","3712","0"
"608","Ruthless Gladiator's Felweave Armor","256","46547","16","18","13301","0","1","3","40200","3710","0"
"609","Ruthless Gladiator's Felweave Armor","256","0","18","18","3859","608","1","3","40200","3712","0"
"610","Ruthless Gladiator's Ringmail Armor","64","46550","16","18","13301","0","1","3","40200","3710","0"
"611","Ruthless Gladiator's Ringmail Armor","64","0","18","18","3859","610","1","3","40200","3712","0"
"612","Ruthless Gladiator's Satin Armor","16","46551","16","18","13301","0","1","3","40200","3710","0"
"613","Ruthless Gladiator's Leather Armor","8","0","18","18","3859","615","1","3","40200","3712","0"
"614","Ruthless Gladiator's Satin Armor","16","0","18","18","3859","612","1","3","40200","3712","0"
"615","Ruthless Gladiator's Leather Armor","8","46548","16","18","13301","0","1","3","40200","3710","0"
"616","Ruthless Gladiator's Scaled Armor","2","46552","16","18","13301","0","1","3","40200","3710","0"
"617","Ruthless Gladiator's Scaled Armor","2","0","18","18","3859","616","1","3","40200","3712","0"
"618","Ruthless Gladiator's Silk Armor","128","46553","16","18","13301","0","1","3","40200","3710","0"
"619","Ruthless Gladiator's Silk Armor","128","0","18","18","3859","618","1","3","40200","3712","0"
"620","Ruthless Gladiator's Chain Armor","4","46544","16","18","13301","0","1","3","40200","3710","0"
"621","Ruthless Gladiator's Chain Armor","4","0","18","18","3859","620","1","3","40200","3712","0"
"622","Ruthless Gladiator's Dragonhide Armor","1024","46545","16","18","13301","0","1","3","40200","3710","0"
"623","Ruthless Gladiator's Dragonhide Armor","1024","0","18","18","3859","622","1","3","40200","3712","0"
"624","Ruthless Gladiator's Dreadplate Armor","32","46546","16","18","13301","0","1","3","40200","3710","0"
"625","Ruthless Gladiator's Dreadplate Armor","32","0","18","18","3859","624","1","3","40200","3712","0"
"626","Vicious Gladiator's Plate Armor","1","46538","16","19","13301","0","1","3","40000","3520","0"
"627","Vicious Gladiator's Plate Armor","1","0","18","19","3859","626","1","3","40000","3522","0"
"628","Vicious Gladiator's Felweave Armor","256","46536","16","19","13301","0","1","3","40000","3520","0"
"629","Vicious Gladiator's Felweave Armor","256","0","18","19","3859","628","1","3","40000","3522","0"
"630","Spiritwalker's Regalia","64","0","0","32","13193","0","1","3","40300","3970","0"
"631","Colossal Dragonplate Battlegear","1","0","0","32","2015","649","1","3","40300","4100","0"
"632","Spiritwalker's Regalia","64","0","0","32","1641","630","1","3","40300","3840","0"
"633","Volcanic Regalia","64","0","0","33","13193","0","1","3","40200","3780","0"
"634","Volcanic Regalia","64","0","0","33","2015","633","1","3","40200","3910","0"
"635","Regalia of the Raging Elements","64","0","0","34","13193","0","1","3","40000","3590","0"
"636","Regalia of the Raging Elements","64","0","0","34","2015","635","1","3","40200","3720","0"
"637","Frost Witch's Regalia","64","0","0","35","13293","0","1","2","30300","2510","0"
"638","Frost Witch's Regalia","64","0","0","35","13291","637","1","2","30300","2640","0"
"639","Frost Witch's Regalia","64","0","0","35","13292","637","1","2","30300","2770","0"
"640","Nobundo's Garb","64","0","4","36","13293","0","1","2","30200","2320","0"
"641","Thrall's Garb","64","0","8","36","13293","0","1","2","30200","2320","0"
"642","Valorous Worldbreaker Regalia","64","0","0","37","13293","0","1","2","30100","2190","0"
"643","Conqueror's Worldbreaker Regalia","64","0","0","37","13291","642","1","2","30100","2260","0"
"644","Heroes' Earthshatter Regalia","64","0","0","38","13293","0","1","2","30001","2000","0"
"645","Valorous Earthshatter Regalia","64","0","0","38","13291","644","1","2","30001","2130","0"
"649","Colossal Dragonplate Battlegear","1","0","0","32","13193","0","1","3","40300","3970","0"
"650","Colossal Dragonplate Battlegear","1","0","0","32","1641","649","1","3","40300","3840","0"
"651","Molten Giant Battleplate","1","0","0","33","13193","0","1","3","40200","3780","0"
"652","Molten Giant Battleplate","1","0","0","33","2015","651","1","3","40200","3910","0"
"653","Earthen Battleplate","1","0","0","34","13193","0","1","3","40000","3590","0"
"654","Earthen Battleplate","1","0","0","34","2015","653","1","3","40200","3720","0"
"655","Ymirjar Lord's Battlegear","1","0","0","35","13293","0","1","2","30300","2510","0"
"656","Sanctified Ymirjar Lord's Battlegear","1","0","0","35","13291","655","1","2","30300","2640","0"
"657","Hellscream's Battlegear","1","0","8","36","13293","0","1","2","30200","2320","0"
"658","Wrynn's Battlegear","1","0","4","36","13293","0","1","2","30200","2320","0"
"659","Valorous Siegebreaker Battlegear","1","0","0","37","13293","0","1","2","30100","2190","0"
"660","Conqueror's Siegebreaker Battlegear","1","0","0","37","13291","659","1","2","30100","2260","0"
"661","Heroes' Dreadnaught Battlegear","1","0","0","38","13293","0","1","2","30001","2000","0"
"662","Valorous Dreadnaught Battlegear","1","0","0","38","13291","661","1","2","30001","2130","0"
"663","Spiritwalker's Regalia","64","0","0","32","2015","630","1","3","40300","4100","0"
"664","Vestments of the Faceless Shroud","256","0","0","32","13193","0","1","3","40300","3970","0"
"665","Vestments of the Faceless Shroud","256","0","0","32","1641","664","1","3","40300","3840","0"
"666","Vestments of the Faceless Shroud","256","0","0","32","2015","664","1","3","40300","4100","0"
"667","Balespider's Burning Vestments","256","0","0","33","13193","0","1","3","40200","3780","0"
"668","Balespider's Burning Vestments","256","0","0","33","2015","667","1","3","40200","3910","0"
"669","Shadowflame Regalia","256","0","0","34","13193","0","1","3","40000","3590","0"
"670","Shadowflame Regalia","256","0","0","34","2015","669","1","3","40200","3720","0"
"671","Dark Coven's Regalia","256","0","0","35","13293","0","1","2","30300","2510","0"
"672","Sanctified Dark Coven's Regalia","256","0","0","35","13291","671","1","2","30300","2640","0"
"673","Sanctified Dark Coven's Regalia","256","0","0","35","13292","671","1","2","30300","2770","0"
"674","Kel'Thuzad's Regalia","256","0","4","36","13293","0","1","2","30200","2320","0"
"675","Gul'dan's Regalia","256","0","8","36","13293","0","1","2","30200","2320","0"
"676","Valorous Deathbringer Garb","256","0","0","37","13293","0","1","2","30100","2190","0"
"677","Conqueror's Deathbringer Garb","256","0","0","37","13291","676","1","2","30100","2260","0"
"678","Heroes' Plagueheart Garb","256","0","0","38","13293","0","1","2","30001","2000","0"
"679","Valorous Plagueheart Garb","256","0","0","38","13291","678","1","2","30001","2130","0"
"680","Blackfang Battleweave","8","0","0","32","13193","0","1","3","40300","3970","0"
"681","Blackfang Battleweave","8","0","0","32","1641","680","1","3","40300","3840","0"
"682","Blackfang Battleweave","8","0","0","32","2015","680","1","3","40300","4100","0"
"683","Vestments of the Dark Phoenix","8","0","0","33","13193","0","1","3","40200","3780","0"
"684","Vestments of the Dark Phoenix","8","0","0","33","2015","683","1","3","40200","3910","0"
"685","Wind Dancer's Regalia","8","0","0","34","13193","0","1","3","40000","3590","0"
"686","Wind Dancer's Regalia","8","0","0","34","2015","685","1","3","40200","3720","0"
"687","Shadowblade's Battlegear","8","0","0","35","13293","0","1","2","30300","2510","0"
"688","Sanctified Shadowblade's Battlegear","8","0","0","35","13291","687","1","2","30300","2640","0"
"689","Sanctified Shadowblade's Battlegear","8","0","0","35","13292","687","1","2","30300","2770","0"
"690","VanCleef's Battlegear","8","0","4","36","13293","0","1","2","30200","2320","0"
"691","Garona's Battlegear","8","0","8","36","13293","0","1","2","30200","2320","0"
"692","Valorous Terrorblade Battlegear","8","0","0","37","13293","0","1","2","30100","2190","0"
"693","Conqueror's Terrorblade Battlegear","8","0","0","37","13291","692","1","2","30100","2260","0"
"694","Heroes' Bonescythe Battlegear","8","0","0","38","13293","0","1","2","30001","2000","0"
"695","Valorous Bonescythe Battlegear","8","0","0","38","13291","694","1","2","30001","2130","0"
"696","Battleplate of Radiant Glory","2","0","0","32","13193","0","1","3","40300","3970","0"
"697","Battleplate of Radiant Glory","2","0","0","32","1641","696","1","3","40300","3840","0"
"698","Battleplate of Radiant Glory","2","0","0","32","2015","696","1","3","40300","4100","0"
"699","Battleplate of Immolation","2","0","0","33","13193","0","1","3","40200","3780","0"
"700","Battleplate of Immolation","2","0","0","33","2015","699","1","3","40200","3910","0"
"701","Reinforced Sapphirium Battleplate","2","0","0","34","13193","0","1","3","40000","3590","0"
"702","Reinforced Sapphirium Battleplate","2","0","0","34","2015","701","1","3","40200","3720","0"
"703","Lightsworn Plate","2","0","0","35","13293","0","1","2","30300","2510","0"
"704","Sanctified Lightsworn Plate","2","0","0","35","13291","703","1","2","30300","2640","0"
"705","Sanctified Lightsworn Plate","2","0","0","35","13292","703","1","2","30300","2770","0"
"706","Turalyon's Plate","2","0","4","36","13293","0","1","2","30200","2320","0"
"707","Liadrin's Plate","2","0","8","36","13293","0","1","2","30200","2320","0"
"708","Valorous Aegis Plate","2","0","0","37","13293","0","1","2","30100","2190","0"
"709","Conqueror's Aegis Plate","2","0","0","37","13291","708","1","2","30100","2260","0"
"710","Heroes' Redemption Plate","2","0","0","38","13293","0","1","2","30001","2000","0"
"711","Valorous Redemption Plate","2","0","0","38","13291","710","1","2","30001","2130","0"
"712","Time Lord's Regalia","128","0","0","32","13193","0","1","3","40300","3970","0"
"713","Time Lord's Regalia","128","0","0","32","1641","712","1","3","40300","3840","0"
"714","Time Lord's Regalia","128","0","0","32","2015","712","1","3","40300","4100","0"
"715","Firehawk Robes of Conflagration","128","0","0","33","13193","0","1","3","40200","3780","0"
"716","Firehawk Robes of Conflagration","128","0","0","33","2015","715","1","3","40200","3910","0"
"717","Firelord's Vestments","128","0","0","34","13193","0","1","3","40000","3590","0"
"718","Firelord's Vestments","128","0","0","34","2015","717","1","3","40200","3720","0"
"719","Bloodmage's Regalia","128","0","0","35","13293","0","1","2","30300","2510","0"
"720","Sanctified Bloodmage's Regalia","128","0","0","35","13291","719","1","2","30300","2640","0"
"721","Sanctified Bloodmage's Regalia","128","0","0","35","13292","719","1","2","30300","2770","0"
"722","Khadgar's Regalia","128","0","4","36","13293","0","1","2","30200","2320","0"
"723","Sunstrider's Regalia","128","0","8","36","13293","0","1","2","30200","2320","0"
"724","Valorous Kirin Tor Garb","128","0","0","37","13293","0","1","2","30100","2190","0"
"725","Conqueror's Kirin Tor Garb","128","0","0","37","13291","724","1","2","30100","2260","0"
"726","Heroes' Frostfire Garb","128","0","0","38","13293","0","1","2","30001","2000","0"
"727","Valorous Frostfire Garb","128","0","0","38","13291","726","1","2","30001","2130","0"
"728","Wyrmstalker Battlegear","4","0","0","32","13193","0","1","3","40300","3970","0"
"729","Wyrmstalker Battlegear","4","0","0","32","1641","728","1","3","40300","3840","0"
"730","Wyrmstalker Battlegear","4","0","0","32","2015","728","1","3","40300","4100","0"
"731","Flamewaker's Battlegear","4","0","0","33","13193","0","1","3","40200","3780","0"
"732","Flamewaker's Battlegear","4","0","0","33","2015","731","1","3","40200","3910","0"
"733","Lightning-Charged Battlegear","4","0","0","34","13193","0","1","3","40000","3590","0"
"734","Lightning-Charged Battlegear","4","0","0","34","2015","733","1","3","40200","3720","0"
"735","Ahn'Kahar Blood Hunter's Battlegear","4","0","0","35","13293","0","1","2","30300","2510","0"
"736","Sanctified Ahn'Kahar Blood Hunter's Battlegear","4","0","0","35","13291","735","1","2","30300","2640","0"
"737","Sanctified Ahn'Kahar Blood Hunter's Battlegear","4","0","0","35","13292","735","1","2","30300","2770","0"
"738","Windrunner's Pursuit","4","0","8","36","13293","0","1","2","30200","2320","0"
"739","Windrunner's Battlegear","4","0","4","36","13293","0","1","2","30200","2320","0"
"740","Valorous Scourgestalker Battlegear","4","0","0","37","13293","0","1","2","30100","2190","0"
"741","Conqueror's Scourgestalker Battlegear","4","0","0","37","13291","740","1","2","30100","2260","0"
"742","Heroes' Cryptstalker Battlegear","4","0","0","38","13293","0","1","2","30001","2000","0"
"743","Valorous Cryptstalker Battlegear","4","0","0","38","13291","742","1","2","30001","2130","0"
"747","Vicious Gladiator's Ringmail Armor","64","46539","16","19","13301","0","1","3","40000","3520","0"
"748","Vicious Gladiator's Ringmail Armor","64","0","18","19","3859","747","1","3","40000","3522","0"
"749","Vicious Gladiator's Leather Armor","8","46537","16","19","13301","0","1","3","40000","3520","0"
"750","Vicious Gladiator's Leather Armor","8","0","18","19","3859","749","1","3","40000","3522","0"
"751","Vicious Gladiator's Scaled Armor","2","46541","16","19","13301","0","1","3","40000","3520","0"
"752","Vicious Gladiator's Scaled Armor","2","0","18","19","3859","751","1","3","40000","3522","0"
"753","Vicious Gladiator's Silk Armor","128","46542","16","19","13301","0","1","3","40000","3520","0"
"754","Vicious Gladiator's Silk Armor","128","0","18","19","3859","753","1","3","40000","3522","0"
"755","Vicious Gladiator's Chain Armor","4","46533","16","19","13301","0","1","3","40000","3520","0"
"756","Vicious Gladiator's Chain Armor","4","0","18","19","3859","755","1","3","40000","3522","0"
"757","Vicious Gladiator's Dragonhide Armor","1024","46534","16","19","13301","0","1","3","40000","3520","0"
"758","Vicious Gladiator's Dragonhide Armor","1024","0","18","19","3859","757","1","3","40000","3522","0"
"759","Vicious Gladiator's Dreadplate Armor","32","46535","16","19","13301","0","1","3","40000","3520","0"
"760","Vicious Gladiator's Dreadplate Armor","32","0","18","19","3859","759","1","3","40000","3522","0"
"761","Wrathful Gladiator's Plate Armor","1","46582","16","20","13301","0","1","2","30300","2700","0"
"762","Wrathful Gladiator's Felweave Armor","256","46580","16","20","13301","0","1","2","30300","2700","0"
"763","Wrathful Gladiator's Ringmail Armor","64","46583","16","20","13301","0","1","2","30300","2700","0"
"764","Wrathful Gladiator's Leather Armor","8","46581","16","20","13301","0","1","2","30300","2700","0"
"765","Wrathful Gladiator's Scaled Armor","2","46585","16","20","13301","0","1","2","30300","2700","0"
"766","Wrathful Gladiator's Silk Armor","128","46586","16","20","13301","0","1","2","30300","2700","0"
"767","Wrathful Gladiator's Chain Armor","4","46577","16","20","13301","0","1","2","30300","2700","0"
"768","Wrathful Gladiator's Dragonhide Armor","1024","46578","16","20","13301","0","1","2","30300","2700","0"
"769","Wrathful Gladiator's Dreadplate Armor","32","46579","16","20","13301","0","1","2","30300","2700","0"
"770","Relentless Gladiator's Plate Armor","1","46615","16","21","13301","0","1","2","30200","2510","0"
"771","Relentless Gladiator's Felweave Armor","256","46613","16","21","13301","0","1","2","30200","2510","0"
"772","Relentless Gladiator's Ringmail Armor","64","46616","16","21","13301","0","1","2","30200","2510","0"
"773","Relentless Gladiator's Leather Armor","8","46614","16","21","13301","0","1","2","30200","2510","0"
"774","Relentless Gladiator's Scaled Armor","2","46618","16","21","13301","0","1","2","30200","2510","0"
"775","Relentless Gladiator's Silk Armor","128","46619","16","21","13301","0","1","2","30200","2510","0"
"776","Relentless Gladiator's Chain Armor","4","46610","16","21","13301","0","1","2","30200","2510","0"
"777","Relentless Gladiator's Dragonhide Armor","1024","46611","16","21","13301","0","1","2","30200","2510","0"
"778","Relentless Gladiator's Dreadplate Armor","32","46612","16","21","13301","0","1","2","30200","2510","0"
"779","Furious Gladiator's Plate Armor","1","46604","16","22","13301","0","1","2","30100","2321","0"
"780","Furious Gladiator's Felweave Armor","256","46602","16","22","13301","0","1","2","30100","2320","0"
"781","Furious Gladiator's Ringmail Armor","64","46605","16","22","13301","0","1","2","30100","2321","0"
"782","Furious Gladiator's Leather Armor","8","46603","16","22","13301","0","1","2","30100","2321","0"
"783","Furious Gladiator's Scaled Armor","2","46607","16","22","13301","0","1","2","30100","2321","0"
"784","Furious Gladiator's Silk Armor","128","46608","16","22","13301","0","1","2","30100","2321","0"
"785","Furious Gladiator's Chain Armor","4","46599","16","22","13301","0","1","2","30100","2321","0"
"786","Furious Gladiator's Dragonhide Armor","1024","46600","16","22","13301","0","1","2","30100","2320","0"
"787","Furious Gladiator's Dreadplate Armor","32","46601","16","22","13301","0","1","2","30100","2321","0"
"788","Deadly Gladiator's Plate Armor","1","46571","16","23","13301","0","1","2","30001","2131","0"
"789","Deadly Gladiator's Felweave Armor","256","46569","16","23","13301","0","1","2","30001","2131","0"
"790","Deadly Gladiator's Ringmail Armor","64","46572","16","23","13301","0","1","2","30001","2131","0"
"791","Deadly Gladiator's Leather Armor","8","46570","16","23","13301","0","1","2","30001","2131","0"
"792","Deadly Gladiator's Scaled Armor","2","46574","16","23","13301","0","1","2","30001","2131","0"
"793","Deadly Gladiator's Silk Armor","128","46575","16","23","13301","0","1","2","30001","2131","0"
"794","Deadly Gladiator's Chain Armor","4","46566","16","23","13301","0","1","2","30001","2131","0"
"795","Deadly Gladiator's Dragonhide Armor","1024","46567","16","23","13301","0","1","2","30001","2131","0"
"796","Deadly Gladiator's Dreadplate Armor","32","46568","16","23","13301","0","1","2","30001","2131","0"
"797","Hateful Gladiator's Plate Armor","1","46593","16","23","13304","788","1","2","30001","2001","0"
"798","Hateful Gladiator's Felweave Armor","256","46591","16","23","13304","789","1","2","30001","2001","0"
"799","Hateful Gladiator's Ringmail Armor","64","46594","16","23","13304","790","1","2","30001","2001","0"
"800","Hateful Gladiator's Leather Armor","8","46592","16","23","13304","791","1","2","30001","2001","0"
"801","Hateful Gladiator's Scaled Armor","2","46596","16","23","13304","792","1","2","30001","2001","0"
"802","Hateful Gladiator's Silk Armor","128","46597","16","23","13304","793","1","2","30001","2001","0"
"803","Hateful Gladiator's Chain Armor","4","46588","16","23","13304","794","1","2","30001","2001","0"
"804","Hateful Gladiator's Dragonhide Armor","1024","46589","16","23","13304","795","1","2","30001","2001","0"
"805","Hateful Gladiator's Dreadplate Armor","32","46590","16","23","13304","796","1","2","30001","2001","0"
"806","Savage Gladiator's Plate Armor","1","46560","16","23","13306","788","1","2","30001","2001","0"
"807","Savage Gladiator's Felweave Armor","256","46558","16","23","13306","789","1","2","30001","2001","0"
"808","Savage Gladiator's Ringmail Armor","64","46561","16","23","13306","790","1","2","30001","2001","0"
"809","Savage Gladiator's Leather Armor","8","46559","16","23","13306","791","1","2","30001","2001","0"
"810","Savage Gladiator's Scaled Armor","2","46563","16","23","13306","792","1","2","30001","2001","0"
"811","Savage Gladiator's Silk Armor","128","46564","16","23","13306","793","1","2","30001","2001","0"
"812","Savage Gladiator's Chain Armor","4","46555","16","23","13306","794","1","2","30001","2001","0"
"813","Savage Gladiator's Dragonhide Armor","1024","46556","16","23","13306","795","1","2","30001","2001","0"
"814","Savage Gladiator's Dreadplate Armor","32","46557","16","23","13306","796","1","2","30001","2001","0"
"815","Deep Earth Vestments","1024","0","0","32","13193","0","1","3","40300","3970","0"
"816","Deep Earth Vestments","1024","0","0","32","1641","815","1","3","40300","3840","0"
"817","Deep Earth Vestments","1024","0","0","32","2015","815","1","3","40300","4100","0"
"818","Obsidian Arborweave Vestments","1024","0","0","33","13193","0","1","3","40200","3780","0"
"819","Obsidian Arborweave Vestments","1024","0","0","33","2015","818","1","3","40200","3910","0"
"820","Stormrider's Vestments","1024","0","0","34","13193","0","1","3","40000","3590","0"
"821","Stormrider's Vestments","1024","0","0","34","2015","820","1","3","40200","3720","0"
"822","Lasherweave Battlegear","1024","0","0","35","13293","0","1","2","30300","2510","0"
"823","Sanctified Lasherweave Battlegear","1024","0","0","35","13291","822","1","2","30300","2640","0"
"824","Sanctified Lasherweave Battlegear","1024","0","0","35","13292","822","1","2","30300","2770","0"
"825","Malfurion's Battlegear","1024","0","4","36","13293","0","1","2","30200","2320","0"
"826","Runetotem's Battlegear","1024","0","8","36","13293","0","1","2","30200","2320","0"
"827","Valorous Nightsong Battlegear","1024","0","0","37","13293","0","1","2","30100","2190","0"
"828","Conqueror's Nightsong Battlegear","1024","0","0","37","13291","827","1","2","30100","2260","0"
"829","Heroes' Dreamwalker Battlegear","1024","0","0","38","13293","0","1","2","30001","2000","0"
"830","Valorous Dreamwalker Battlegear","1024","0","0","38","13291","829","1","2","30001","2130","0"
"831","Necrotic Boneplate Armor","32","0","0","32","13193","0","1","3","40300","3970","0"
"832","Necrotic Boneplate Armor","32","0","0","32","1641","831","1","3","40300","3840","0"
"833","Necrotic Boneplate Armor","32","0","0","32","2015","831","1","3","40300","4100","0"
"834","Elementium Deathplate Battlearmor","32","0","0","33","13193","0","1","3","40300","3780","0"
"835","Elementium Deathplate Battlearmor","32","0","0","33","2015","834","1","3","40200","3910","0"
"836","Magma Plated Battlearmor","32","0","0","34","13193","0","1","3","40000","3590","0"
"837","Magma Plated Battlearmor","32","0","0","34","2015","836","1","3","40200","3720","0"
"838","Scourgelord's Plate","32","0","0","35","13293","0","1","2","30300","2510","0"
"839","Sanctified Scourgelord's Plate","32","0","0","35","13291","838","1","2","30300","2640","0"
