Id,Name,Description,Pos0,Pos1,Pos2,PortLocId,PlayerConditionId,UiTextureAtlasMemberId,Flags,WmoGroupId,PoiDataType,PoiData,ContinentId,AreaId,WorldStateId,WidgetSetId,Unknown15,Importance,Icon
"2466","South Spire","Uncontrolled","-1618.03","953.585","170.797","0","15172","0","1967","0","0","0","732","5095","5455","0","0","0","6"
"2467","South Spire","Damaged","-1618.03","953.585","170.797","0","15101","0","1967","0","0","0","732","5095","5456","0","0","0","54"
"2468","South Spire","Destroyed","-1618.03","953.585","170.797","0","15102","0","1967","0","0","0","732","5095","5440","0","0","0","55"
"2469","South Spire","Alliance Controlled","-1618.03","953.585","170.797","0","15226","0","1967","0","0","0","732","5095","5441","0","0","0","11"
"2470","South Spire","Alliance Controlled, Damaged","-1618.03","953.585","170.797","0","15177","0","1967","0","0","0","732","5095","5442","0","0","0","50"
"2471","South Spire","Horde Controlled","-1618.03","953.585","170.797","0","15164","0","1967","0","0","0","732","5095","5438","0","0","0","10"
"2472","South Spire","Horde Controlled, Damaged","-1618.03","953.585","170.797","0","15135","0","1967","0","0","0","732","5095","5439","0","0","0","52"
"2473","Hall of Explorers","","-4703.6","-1217.26","501.659","0","15136","0","934","0","0","0","0","1537","5457","0","0","0","46"
"2474","Mystic Ward","","-4645.04","-944.885","501.66","0","15147","0","934","0","0","0","0","1537","5458","0","0","0","46"
"2475","The Commons","","-4930.1","-943.351","501.614","0","15137","0","934","0","0","0","0","1537","5459","0","0","0","46"
"2476","The Forlorn Cavern","","-4639.32","-1098.48","501.231","0","15174","0","934","0","0","0","0","1537","5460","0","0","0","46"
"2477","The Great Forge","","-4818.28","-1090.15","502.213","0","15144","0","934","0","0","0","0","1537","5461","0","0","0","46"
"2478","The Military Ward","","-4983.07","-1220.4","501.675","0","15178","0","934","0","0","0","0","1537","5462","0","0","0","46"
"2481","The Cleft of Shadow","","1773.42","-4336.81","-7.82195","0","15227","0","934","0","0","0","1","1637","5465","0","0","0","48"
"2482","The Drag","","1841.67","-4519.81","23.7195","0","15138","0","934","0","0","0","1","1637","5466","0","0","0","48"
"2485","Baradin Hold","Alliance Controlled","-1292.11","980.354","119.752","0","15148","0","943","0","0","0","732","5095","5470","0","0","0","46"
"2486","Baradin Hold","Horde Controlled","-1292.11","980.354","119.752","0","15166","0","943","0","0","0","732","5095","5469","0","0","0","48"
"2500","The Goblim Slums","","1581.96","-4204.51","53.7287","0","15139","0","934","0","0","0","1","1637","5463","0","0","0","48"
"2557","New Kargath","","-6764.01","-2433.285","273.5188","0","0","0","517","0","0","0","0","3","0","0","0","3","0"
"2558","Dragon's Mouth","","-7011.733","-2554.184","241.7135","0","0","0","517","0","0","0","0","3","0","0","0","1","7"
"2559","Fuselight","","-6615.338","-3892.476","378.9377","0","0","0","517","0","0","0","0","3","0","0","0","3","0"
"2560","Nethergarde Keep","","-10994.64","-3435.795","62.20361","0","0","0","517","0","0","0","0","4","0","0","0","2","0"
"2561","Dreadmaul Hold","","-10930.78","-2728.788","7.636692","0","31303","0","525","0","0","0","0","4","0","0","0","2","5"
"2562","Surwich","","-12706.02","-2873.431","1.392253","0","0","0","517","0","0","0","0","4","0","0","0","3","7"
"2564","Light's Hope Chapel","","2302.976","-5341.295","105.2383","0","0","0","517","0","0","0","0","139","0","0","0","3","0"
"2566","Eastvale Logging Camp","","-9478.264","-1290.38","41.26386","0","0","0","517","0","0","0","0","12","0","0","0","1","7"
"2567","Farstrider Lodge","","-5656.009","-4274.749","407.8244","0","0","0","517","0","0","0","0","38","0","0","0","3","7"
"2568","Fort Livingston","","-12836.27","-425.6736","13.38152","0","0","0","517","0","0","0","0","33","0","0","0","3","0"
"2569","Iron Summit","","-7095.238","-1202.052","317.8476","0","0","0","517","0","0","0","0","51","0","0","0","2","0"
"2570","Forsaken Rear Guard","","1065.51","1559.382","28.40172","0","0","0","517","0","0","0","0","130","0","0","0","1","7"
"2571","Bogpaddle","","-9767.96","-3912.948","21.66613","0","0","0","517","0","0","0","0","8","0","0","0","3","0"
"2572","The Harborage","","-10110.46","-2804.26","22.323","0","0","0","517","0","0","0","0","8","0","0","0","1","7"
"2573","Hardwrench Hideaway","","-13272.82","728.3663","3.952216","0","0","0","0","0","0","0","0","33","0","0","0","0","5"
"2574","Hiri'watha Research Station","","-25.46354","-2815.5","145.504","0","0","0","517","0","0","0","0","47","0","0","0","1","7"
"2575","Stormfeather Outpost","","340.6684","-4128.128","126.29","0","0","0","517","0","0","0","0","47","0","0","0","1","7"
"2576","The Bulwark","","1712.175","-751.5295","55.46126","0","0","0","517","0","0","0","0","85","0","0","0","2","0"
"2577","Dragonmaw Port","","-4013.146","-6417.573","37.60102","0","0","0","517","0","0","0","0","4922","0","0","0","3","0"
"2578","Highbank","","-4812.708","-6678.292","4.883382","0","0","0","517","0","0","0","0","4922","0","0","0","3","0"
"2579","Firebeard's Patrol","","-4186.21","-5608.162","25.19615","0","0","0","517","0","0","0","0","4922","0","0","0","1","7"
"2580","Bloodgulch","","-3663.528","-5303.932","35.77249","0","0","0","517","0","0","0","0","4922","0","0","0","2","7"
"2581","The Krazzworks","","-2743.804","-6410.026","241.7703","0","0","0","517","0","0","0","0","4922","0","0","0","1","7"
"2582","Kirthaven","","-2769.226","-5333.944","177.3343","0","0","0","517","0","0","0","0","4922","0","0","0","1","7"
"2583","Thundermar","","-3201.318","-5029.646","119.7402","0","0","0","517","0","0","0","0","4922","0","0","0","2","7"
"2584","Victor's Point","","-4194.932","-4724.745","126.7875","0","0","0","517","0","0","0","0","4922","0","0","0","1","7"
"2585","Crushblow","","-4840.495","-4821.499","196.2232","0","0","0","517","0","0","0","0","4922","0","0","0","1","7"
"2586","Deepmist Grotto","","-5132.042","3282.906","-118.4719","0","0","0","0","0","0","0","0","5146","0","0","0","3","7"
"2587","Silver Tide Hollow","","-6116.978","4294.889","-348.483","0","0","0","517","0","0","0","0","5146","0","0","0","3","7"
"2588","Tranquil Wash","","-6608.521","4285.433","-563.1512","0","0","0","517","0","0","0","0","5146","0","0","0","3","7"
"2589","Legion's Rest","","-6778.962","4193.525","-480.1643","0","0","0","517","0","0","0","0","5146","0","0","0","3","7"
"2590","Darkbreak Cove","","-6876.415","6009.471","-764.8592","0","0","0","517","0","0","0","0","5146","0","0","0","3","7"
"2591","Tenebrous Cavern","","-6549.031","6126.409","-670.2721","0","0","0","517","0","0","0","0","5146","0","0","0","3","7"
"2592","Andorhal","","1537.479","-1596.34","86.04756","0","0","0","517","0","0","0","0","28","0","0","0","2","0"
"2593","Swiftgear Station","","-2871.995","-1493.771","9.573503","0","0","0","517","0","0","0","0","11","0","0","0","1","7"
"2594","Greenwarden's Grove","","-3280.667","-2752.481","12.28057","0","0","0","517","0","0","0","0","11","0","0","0","2","7"
"2596","Keel Harbor","","-1380.689","2126.285","12.02669","0","0","0","517","0","0","0","0","4714","0","0","0","1","7"
"2597","Hellscream's Watch","","3015.771","-514.8507","203.0174","0","0","0","517","0","0","0","1","331","0","0","0","1","7"
"2598","Bilgewater Harbor","","3511.2","-6549.838","41.03283","0","0","0","517","0","0","0","1","16","0","0","0","3","0"
"2599","Lor'danel","","7415.803","-272.474","7.658942","0","0","0","517","0","0","0","1","148","0","0","0","3","0"
"2600","Karnum's Glade","","-977.8316","1640.688","67.47268","0","0","0","517","0","0","0","1","405","0","0","0","3","0"
"2601","Whisperwind Grove","","6089.463","-871.8021","411.4954","0","0","0","517","0","0","0","1","361","0","0","0","3","0"
"2602","Talonbranch Glade","","6197.865","-1931.347","568.132","0","0","0","517","0","0","0","1","361","0","0","0","1","7"
"2603","Camp Ataya","","-3077.53","2573.988","50.26794","0","0","0","517","0","0","0","1","357","0","0","0","1","7"
"2604","Stonemaul Hold","","-4573.439","1832.96","88.98129","0","0","0","517","0","0","0","1","357","0","0","0","1","7"
"2605","Dreamer's Rest","","-3168.969","1909.273","45.38034","0","0","0","517","0","0","0","1","357","0","0","0","1","7"
"2606","Nordrassil","","5523.938","-3609.866","1569.56","0","0","0","517","0","0","0","1","616","0","0","0","3","0"
"2607","Grove of Aessina","","5136.833","-1755.382","1334.218","0","0","0","517","0","0","0","1","616","0","0","0","1","7"
"2608","Shrine of Aviana","","4919.508","-2727.566","1437.624","0","0","0","517","0","0","0","1","616","0","0","0","1","7"
"2609","Nozzlepot's Outpost","","1169.868","-3390.976","91.66666","0","0","0","517","0","0","0","1","17","0","0","0","1","7"
"2611","Hunter's Hill","","-789.2674","-1568.986","140.4889","0","0","0","517","0","0","0","1","4709","0","0","0","1","7"
"2612","Honor's Stand","","-442.1649","-1475.08","91.02652","0","0","0","517","0","0","0","1","4709","0","0","0","1","7"
"2613","Northwatch Hold","","-2171.91","-3632.043","92.31681","0","0","0","517","0","0","0","1","4709","0","0","0","1","7"
"2614","Desolation Hold","","-3253.825","-1725.438","92.02309","0","0","0","517","0","0","0","1","4709","0","0","0","3","0"
"2615","Fort Triumph","","-3146.649","-2280.623","93.10373","0","0","0","517","0","0","0","1","4709","0","0","0","3","0"
"2616","Krom'gar Fortress","","902.5382","3.770833","92.92836","0","0","0","517","0","0","0","1","406","0","0","0","3","0"
"2617","Windshear Hold","","1202.004","443.184","77.99612","0","0","0","517","0","0","0","1","406","0","0","0","3","0"
"2618","Farwatcher's Glen","","1025.519","2003.116","126.7799","0","0","0","517","0","0","0","1","406","0","0","0","1","7"
"2619","Thal'darah Overlook","","2127.559","1592.045","342.0546","0","0","0","517","0","0","0","1","406","0","0","0","1","7"
"2620","Bootlegger Outpost","","-8670.891","-4065.628","41.60059","0","0","0","517","0","0","0","1","440","0","0","0","1","7"
"2621","Fizzle and Pozzik's Speedbarge","","-6126.91","-3852.34","6.171231","0","0","0","517","0","0","0","1","400","0","0","0","3","0"
"2622","Ramkahen","","-9440.91","-958.6354","111.0117","0","0","0","517","0","0","0","1","5034","0","0","0","3","0"
"2623","Oasis of Vir'sar","","-8340.511","788.2864","152.0977","0","0","0","517","0","0","0","1","5034","0","0","0","1","7"
"2624","Schnottz's Landing","","-10676.9","1052.095","24.27686","0","0","0","517","0","0","0","1","5034","0","0","0","3","5"
"2625","Marshal's Stand","","-7504.564","-1503.879","-265.8937","0","0","0","517","0","0","0","1","490","0","0","0","3","0"
"2626","Chiselgrip","","-7924.009","-1918.425","132.7817","0","0","0","517","0","0","0","0","46","0","0","0","2","0"
"2627","Smuggler's Scar","","-4635.432","3535.167","-130.5969","0","0","0","0","0","0","0","0","4815","0","0","0","1","7"
"2693","Blood Elf Tower","","2048.422","1394.047","1194.358","0","15180","0","655","0","0","0","968","5799","8861","0","0","0","6"
"2694","Fel Reaver Ruins","","2043.83","1730.028","1189.813","0","15228","9111","655","0","0","0","968","5799","8862","0","0","0","0"
"2695","Mage Tower","","2284.903","1731.54","1189.807","0","15181","0","655","0","0","0","968","5799","8859","0","0","0","6"
"2696","Draenei Ruins","","2286.568","1402.504","1197.086","0","15182","9110","655","0","0","0","968","5799","8860","0","0","0","0"
"2704","Darkmoon Faire","","-9548.009","90.97396","59.06316","0","15184","0","29","0","0","0","0","12","6078","0","0","0","181"
"2705","Darkmoon Faire","","-1524.851","176.7622","-7.632026","0","15184","0","29","0","0","0","1","215","6078","0","0","0","181"
"2723","Portal 1","CoT Well of Eternity - Portal 1","3289.22","-4993.2","181.0768","0","15210","0","643","0","0","0","939","5993","6246","0","0","0","45"
"2724","Portal 2","CoT Well of Eternity - Portal 2","3452.313","-4880.193","181.0767","0","15210","0","643","0","0","0","939","5993","6246","0","0","0","45"
"2725","Portal 3","CoT Well of Eternity - Portal 3","3478.842","-4851.016","194.1321","0","15210","0","643","0","0","0","939","5993","6246","0","0","0","45"
"2774","Power Orb","Uncontrolled","1708.837","1244.149","10.55556","0","16754","0","655","0","0","0","998","6051","6960","0","0","0","45"
"2775","Power Orb","Uncontrolled","1857.913","1422.75","10.55556","0","16757","0","655","0","0","0","998","6051","6960","0","0","0","45"
"2776","Power Orb","Uncontrolled","1855.028","1245.365","10.55555","0","16759","0","655","0","0","0","998","6051","6960","0","0","0","45"
"2777","Power Orb","Uncontrolled","1710.686","1421.894","10.5561","0","16758","0","655","0","0","0","998","6051","6960","0","0","0","45"
"2816","Temple of the White Tiger","","3821.906","537.4739","639.0076","0","17763","0","4260","0","0","0","870","5841","0","0","0","0","188"
"2817","Eye of the Storm Flag","Not Controlled","2174.45","1569.498","1159.851","0","15183","0","647","0","0","0","968","5799","8863","0","0","0","45"
"2821","Klaxxi'vess Alchemy","","156.8837","3162.639","214.7006","4107","0","0","0","0","0","0","870","6315","0","0","0","0","7"
"2822","Seat of Knowledge Archaeology","","1421.056","364.2743","548.0162","4276","0","0","0","0","0","0","870","6295","0","0","0","0","7"
"2823","Setting Sun Garrison Blacksmith","","726.5486","1928.281","320.5749","4280","0","0","0","0","0","0","870","6035","0","0","0","0","7"
"2824","Halfhill Cooking","","-256.1441","611.6059","167.5478","4148","0","0","0","0","0","0","870","5981","0","0","0","0","7"
"2825","Dawn's Blossom Enchanting","","1656.757","-1817.516","306.5157","3567","0","0","0","0","0","0","870","5930","0","0","0","0","7"
"2826","Nesingwary's Safari Engineering","","-1079.483","2048.707","147.8471","4148","0","0","0","0","0","0","870","6025","0","0","0","0","7"
"2827","Nesingwary's Safari Skinning","","-1078.097","2054.267","147.8844","4148","0","0","0","0","0","0","870","3673","0","0","0","0","7"
"2829","Anglers Wharf Fishing","","-1469.734","-261.8681","0.04897732","4103","0","0","0","0","0","0","870","6106","0","0","0","0","7"
"2830","Seat of Knowledge Inscription","","1464.674","406.3906","548.0162","4281","0","0","0","0","0","0","870","6295","0","0","0","0","7"
"2831","Greenstone Village Jewelcrafting","","2025.571","-1905.21","207.2751","3567","0","0","0","0","0","0","870","6204","0","0","0","0","7"
"2832","Greenstone Quarry Mining","","2283.715","-1764.807","234.3373","3567","0","0","0","0","0","0","870","5955","0","0","0","0","7"
"2833","Silken Fields Tailoring","","-466.4288","219.7326","165.8463","4148","0","0","0","0","0","0","870","5986","0","0","0","0","7"
"2834","The Grummle Bazaar Leatherworking","","3079.293","793.3646","527.4859","3590","0","0","0","0","0","0","870","6079","0","0","0","0","7"
"2835","Serpent's Spine Alliance Conquest Quartermasters","","200.5556","2203.135","272.5626","4348","0","0","0","0","0","0","870","6395","0","0","0","0","7"
"2836","Gate of the Setting Sun Honor Quartermaster","","894.033","2324.655","390.7796","4348","0","0","0","0","0","0","870","6396","0","0","0","0","7"
"2837","Valor & Justice Quartermaster","","2084.592","4903.283","198.5374","4380","20106","0","4231","0","0","0","870","6213","0","0","0","0","194"
"2838","Niuzao Temple Justice Quartermaster","","2083.97","4900.018","198.5374","4380","0","0","0","0","0","0","870","6213","0","0","0","0","7"
"2839","Anglers Wharf Anglers Quartermaster","","-1469.991","-260.474","0.02276272","4103","0","0","0","0","0","0","870","6106","0","0","0","0","7"
"2841","Stormstout Brewery Brewmasters Quartermaster","","-695.3055","1253.743","136.0237","4100","0","0","0","0","0","0","870","5963","0","0","0","0","7"
"2842","Mogu'shan Palace Golden Lotus Quartermaster - Alliance","","888.4063","346.8524","457.1193","4278","0","0","0","0","0","0","870","6143","0","0","0","0","7"
"2843","Klaxxi'vess Klaxxi Quartermaster","","149.9236","3193.011","214.7605","4107","0","0","0","0","0","0","870","6315","0","0","0","0","7"
"2844","Seat of Knowledge Lorewalkers Quartermaster","","1453.361","405.4688","548.0162","4278","0","0","0","0","0","0","870","6295","0","0","0","0","7"
"2845","Halfhill Tillers Quartermaster","","-258.2188","599.3455","167.5478","4148","0","0","0","0","0","0","870","5980","0","0","0","0","7"
"2850","Shrine of Seven Stars Flight Trainer","","911.7327","348.4757","506.0849","4276","0","0","0","0","0","0","870","6142","0","0","0","0","7"
"2880","Halfhill Herbalism","","-246.3594","570.8854","167.5113","4148","0","0","0","0","0","0","870","5980","0","0","0","0","7"
"2881","Shado-Pan Garrison Quartermaster","","1856.34","4274.068","148.868","4381","0","0","0","0","0","0","870","6197","0","0","0","0","7"
"2882","Conquest & Honor Quartermaster","","200.5556","2203.135","272.5626","0","20112","0","4231","0","0","0","870","6395","0","0","0","0","46"
"2883","Serpent's Spine Horde Conquest Quartermasters","","2141.648","2620.688","543.2811","4348","0","0","0","0","0","0","870","6395","0","0","0","0","7"
"2884","Conquest & Honor Quartermaster","","2141.648","2620.688","543.2811","0","20111","0","4231","0","0","0","870","6396","0","0","0","0","48"
"2886","The Arboretum Order of the Cloud Serpent Quartermaster","","1461.167","-2498.797","153.3374","3568","0","0","0","0","0","0","870","5931","0","0","0","0","7"
"2890","Domination Point Graveyard","Horde Controlled","-1964.78","2282.354","10.58784","0","19607","0","6023","0","0","0","870","6134","0","0","0","0","13"
"2891","Domination Point Graveyard","Alliance Controlled","-1964.873","2282.385","10.59764","0","19608","0","6023","0","0","0","870","6134","0","0","0","0","15"
"2892","Domination Point Tower","Horde Controlled","-2183.47","2331.568","4.339613","0","19609","0","6023","0","0","0","870","6134","0","0","0","0","10"
"2893","Domination Point Tower","Alliance Controlled","-2183.432","2331.54","4.325183","0","19610","0","6023","0","0","0","870","6134","0","0","0","0","11"
"2894","Lion's Landing Graveyard","Horde Controlled","-773.4149","-1033.611","25.51759","0","19611","0","6023","0","0","0","870","6134","0","0","0","0","13"
"2895","Lion's Landing Graveyard","Alliance Controlled","-773.4011","-1033.563","25.5066","0","19612","0","6023","0","0","0","870","6134","0","0","0","0","15"
"2896","Lion's Landing Tower","Horde Controlled","-881.5399","-769.2621","9.686787","0","19613","0","6023","0","0","0","870","6134","0","0","0","0","10"
"2897","Lion's Landing Tower","Alliance Controlled","-881.5399","-769.3108","9.681002","0","19614","0","6023","0","0","0","870","6134","0","0","0","0","11"
"2902","Elder Adler","","-1292.828","1513.953","14.25707","0","19733","0","4285","0","0","0","1104","6574","0","0","0","0","193"
"2903","Rosey Axlerod","","-1188.431","1147.741","17.07784","0","19734","0","4285","0","0","0","1104","6574","0","0","0","0","193"
"2904","Duff McStrum","","-1175.679","1210.557","17.48158","0","19735","0","4285","0","0","0","1104","6574","0","0","0","0","193"
"2905","Blacksand Oilfield","Horde Controlled","-2116.457","1768.351","-4.159783","0","19808","0","6023","0","0","0","870","6134","0","0","0","0","153"
"2906","Blacksand Oilfield","Alliance Controlled","-2116.46","1768.387","-4.159393","0","19809","0","6023","0","0","0","870","6134","0","0","0","0","151"
"2907","Ogudei Shrine","Horde Controlled","-717.5295","-1030.047","35.80404","0","19810","0","6023","0","0","0","870","6134","0","0","0","0","20"
"2908","Ogudei Shrine","Alliance Controlled","-717.5313","-1030.002","35.81","0","19811","0","6023","0","0","0","870","6134","0","0","0","0","18"
"2909","Master Brownstone","","-1163.405","1037.464","21.88157","0","19845","0","4285","0","0","0","1104","6574","0","0","0","0","193"
"2910","Ferra Pearl","","-1093.622","1256.693","15.77886","0","20015","0","4285","0","0","0","1104","6574","0","0","0","0","193"
"2925","The Zandalari Battlements","Aid the Kirin Tor war effort to gain access to the city.","6820.853","5458.492","29.57399","0","5703","0","4228","0","0","0","1064","6507","0","0","0","0","102"
"2927","The Zandalari Battlements","You need to gain a foothold on the island before attacking the city.","6820.983","5458.362","29.57398","0","5703","0","4228","0","0","0","1064","6507","0","0","0","0","104"
"2937","The Thunder Forges","Aid the Kirin Tor war effort to gain access to the forge.","7348.343","5403.266","48.56067","0","5703","0","4228","35338","0","0","1064","6507","0","0","0","0","102"
"2938","The Thunder Forges","You need to break through the battlements before attacking this area.","7347.894","5401.14","48.56067","0","5703","0","4228","35338","0","0","1064","6507","0","0","0","0","102"
"2939","Stormsea Landing","Aid the Kirin Tor war effort to gain access to the landing.","6924.854","4903.918","8.147963","0","5703","0","4228","35035","0","0","1064","6507","0","0","0","0","102"
"2940","Stormsea Landing","You need to control the Thunder Forges before attacking this area.","6923.648","4902.349","8.21247","0","5703","0","4228","35035","0","0","1064","6507","0","0","0","0","102"
"2941","The Foot of Lei Shen","Aid the Kirin Tor war effort to gain access to this area.","7301.731","4973.28","76.15842","0","5703","0","4228","0","0","0","1064","6507","0","0","0","0","102"
"2942","The Foot of Lei Shen","You need to hold Stormsea Landing before attacking this area.","7301.441","4973.695","76.15842","0","5703","0","4228","0","0","0","1064","6507","0","0","0","0","102"
"2943","Shaol'mara","Aid the Kirin Tor war effort to gain access to this area.","6134.277","5011.243","36.90865","0","5703","0","4228","0","0","0","1064","6507","0","0","0","0","102"
"2944","Zeb'tula","Aid the Sunreaver war effort to gain access to this area.","7203.191","6302.98","12.47003","0","5703","0","4228","0","0","0","1064","6507","0","0","0","0","102"
"2945","The Zandalari Battlements","Aid the Sunreaver war effort to gain access to the city.","6820.853","5458.492","29.57399","0","5703","0","4228","0","0","0","1064","6507","0","0","0","0","102"
"2946","The Thunder Forges","Aid the Sunreaver war effort to gain access to the forge.","7347.783","5401.788","48.56067","0","5703","0","4228","35338","0","0","1064","6507","0","0","0","0","102"
"2947","Stormsea Landing","Aid the Sunreaver war effort to gain access to the landing.","6923.24","4902.965","8.229261","0","5703","0","4228","35035","0","0","1064","6507","0","0","0","0","102"
"2948","The Foot of Lei Shen","Aid the Sunreaver war effort to gain access to this area.","7300.356","4973.545","76.15845","0","5703","0","4228","0","0","0","1064","6507","0","0","0","0","102"
"2949","The Zandalari Battlements","You need to gain a foothold on the island before attacking the city.","6820.983","5458.362","29.57398","0","5703","0","4228","0","0","0","1064","6507","0","0","0","0","104"
"2950","The Thunder Forges","You need to break through the battlements before attacking this area.","7347.467","5401.82","48.56067","0","5703","0","4228","35338","0","0","1064","6507","0","0","0","0","102"
"2951","Stormsea Landing","You need to control the Thunder Forges before attacking this area.","6923.199","4902.674","8.202135","0","5703","0","4228","35035","0","0","1064","6507","0","0","0","0","102"
"2952","The Foot of Lei Shen","You need to hold Stormsea Landing before attacking this area.","7303.135","4975.564","76.15842","0","5703","0","4228","0","0","0","1064","6507","0","0","0","0","102"
"2958","Ogudei Shrine","Horde Controlled","-717.5295","-1030.047","35.80404","0","19810","0","268167","0","0","0","870","6609","0","0","0","0","20"
"2959","Ogudei Shrine","Alliance Controlled","-717.5313","-1030.002","35.81","0","19811","0","268167","0","0","0","870","6609","0","0","0","0","18"
"2960","Pandaren Mine","In Conflict","68.30729","431.6146","111.784","0","21387","9034","655","0","0","0","1105","6665","7857","0","0","0","0"
"2961","Pandaren Mine","In Conflict","68.37153","432.0573","111.7922","0","21440","9037","655","0","0","0","1105","6665","7861","0","0","0","0"
"2962","Pandaren Mine","Alliance Controlled","68.37847","431.9097","111.7885","0","21390","9042","655","0","0","0","1105","6665","7859","0","0","0","0"
"2963","Pandaren Mine","Horde Controlled","68.39931","431.4462","111.7733","0","21391","9038","655","0","0","0","1105","6665","7858","0","0","0","0"
"2965","Pandaren Mine","Uncontrolled","68.30035","431.7674","111.7896","0","21392","9109","655","0","0","0","1105","6665","7935","0","0","0","0"
"2966","Center Mine","Uncontrolled","-165.3524","502.5538","83.80347","0","21417","0","647","0","0","0","1105","6665","7939","0","0","0","16"
"2967","Goblin Mine","In Conflict","-397.2639","573.6111","111.6273","0","21434","9041","655","0","0","0","1105","6665","7865","0","0","0","0"
"2968","Goblin Mine","Uncontrolled","-397.559","573.4948","111.6477","0","21435","9108","655","0","0","0","1105","6665","7938","0","0","0","0"
"2969","Goblin Mine","In Conflict","-397.9496","573.8386","111.6108","0","21441","9030","655","0","0","0","1105","6665","7864","0","0","0","0"
"2970","Goblin Mine","Horde Controlled","-397.7014","573.5555","111.6423","0","21436","9043","655","0","0","0","1105","6665","7863","0","0","0","0"
"2971","Goblin Mine","Alliance Controlled","-397.5868","573.7587","111.6143","0","21437","9031","655","0","0","0","1105","6665","7862","0","0","0","0"
"2972","Center Mine","In Conflict","-165.1372","502.5451","83.80347","0","21442","9039","655","0","0","0","1105","6665","7936","0","0","0","0"
"2973","Center Mine","In Conflict","-164.9931","502.4826","83.80347","0","21443","9032","655","0","0","0","1105","6665","7934","0","0","0","0"
"2974","Center Mine","Horde Controlled","-165.0712","502.6094","83.80347","0","21444","9040","655","0","0","0","1105","6665","7933","0","0","0","0"
"2975","Center Mine","Alliance Controlled","-164.9497","502.4236","83.80347","0","21445","9033","655","0","0","0","1105","6665","7937","0","0","0","0"
"2976","Kor'kron Commander","","377.1302","-1968.347","91.66752","0","21465","0","4743","0","0","0","1","0","0","0","0","0","195"
"2977","Kor'kron Commander","","517.6528","-1586.951","91.66668","0","21466","0","4743","0","0","0","1","0","0","0","0","0","195"
"2978","Kor'kron Commander","","-493.6059","-2055.349","91.66666","0","21467","0","4743","0","0","0","1","0","0","0","0","0","195"
"2979","Kor'kron Commander","","-742.6528","-2485.988","91.70068","0","21469","0","4743","0","0","0","1","0","0","0","0","0","195"
"2980","Kor'kron Commander","","-41.25868","-1414.483","93.92843","0","21470","0","4743","0","0","0","1","0","0","0","0","0","195"
"2981","Kor'kron Commander","","-672.0972","-3744.96","92.14228","0","21471","0","4743","0","0","0","1","0","0","0","0","0","195"
"2982","Kor'kron Commander","","54.79514","-3024.609","95.65623","0","21472","0","4743","0","0","0","1","0","0","0","0","0","195"
"2983","Kor'kron Commander","","437.9774","-3451.163","92.45478","0","21473","0","4743","0","0","0","1","0","0","0","0","0","195"
"2984","Kor'kron Commander","","765.4514","-2894.318","93.56672","0","21474","0","4743","0","0","0","1","0","0","0","0","0","195"
"2985","Overturned Kor'kron Caravan","Lumber","570.3299","-1747.17","92.91388","0","21503","0","4743","0","0","0","1","0","0","0","0","0","68"
"2986","Overturned Kor'kron Caravan","Oil","482.1528","-2635.715","92.72605","0","21504","0","4743","0","0","0","1","0","0","0","0","0","68"
"2987","Overturned Kor'kron Caravan","Meat","-234.4288","-2511.734","100.2025","0","21505","0","4743","0","0","0","1","0","0","0","0","0","68"
"2988","Overturned Kor'kron Caravan","Stone","-898.5278","-3441.068","83.95668","0","21506","0","4743","0","0","0","1","0","0","0","0","0","68"
"2990","Overturned Kor'kron Caravan","Lumber","674.9202","-2125.816","91.66666","0","21616","0","4743","0","0","0","1","0","0","0","0","0","68"
"2991","Overturned Kor'kron Caravan","Lumber","305.8871","-1595.639","91.66666","0","21621","0","4743","0","0","0","1","0","0","0","0","0","68"
"2992","Overturned Kor'kron Caravan","Oil","345.5208","-3268.58","79.24992","0","21618","0","4743","0","0","0","1","0","0","0","0","0","68"
"2993","Overturned Kor'kron Caravan","Oil","922.3004","-2969.097","92.02165","0","21622","0","4743","0","0","0","1","0","0","0","0","0","68"
"2994","Overturned Kor'kron Caravan","Meat","103.6649","-1952.55","82.46304","0","21619","0","4743","0","0","0","1","0","0","0","0","0","68"
"2995","Overturned Kor'kron Caravan","Meat","35.25","-2615.83","91.10455","0","21623","0","4743","0","0","0","1","0","0","0","0","0","68"
"2996","Overturned Kor'kron Caravan","Stone","-810.4688","-3087.337","98.13806","0","21620","0","4743","0","0","0","1","0","0","0","0","0","68"
"2997","Overturned Kor'kron Caravan","Stone","-378","-3627.344","71.25179","0","21624","0","4743","0","0","0","1","0","0","0","0","0","68"
"2998","Julia Stevens","Aspiring Pet Tamer","-9876.11","89.52","32.2","0","0","0","12332","0","0","0","0","0","0","0","0","0","196"
"2999","Old Macdonald","Master Pet Tamer","-9831.59","886.78","27.02","0","0","0","12332","0","0","0","0","0","0","0","0","0","196"
"3003","Lindsay","Master Pet Tamer","-9414.94","-2334.44","59.56","0","0","0","12332","0","0","0","0","0","0","0","0","0","196"
"3004","Eric Davidson","Master Pet Tamer","-10528.03","297.28","30.96","0","0","0","12332","0","0","0","0","0","0","0","0","0","196"
"3005","Steven Lisbane","Master Pet Tamer","-12122.29","-142.4","32.35","0","0","0","12332","0","0","0","0","0","0","0","0","0","196"
"3006","Bill Buckler","Master Pet Tamer","-14447.72","77.53","4.55","0","0","0","12332","0","0","0","0","0","0","0","0","0","196"
