Id,Description,Title,Reward,InstanceId,Faction,Supercedes,Category,MinimumCriteria,Points,Flags,UiOrder,IconFileId,RewardItemId,CriteriaTree,SharesCriteria,CovenantId
"941","Complete the Green Hills of Stranglethorn, Hills Like White Elekk and Snows of Northrend achievements.","Hemet Nesingwary: The Collected Quests","","-1","-1","0","96","0","10","131072","28","135614","0","2257","0","0"
"942","Raise your reputation level from Unfriendly to Exalted with Timbermaw Hold, Sporeggar and the Kurenai.","The Diplomat","Title Reward: The Diplomat","-1","1","0","201","0","25","0","21","133146","0","431","0","0"
"943","Raise your reputation level from Unfriendly to Exalted with Timbermaw Hold, Sporeggar and The Mag'har.","The Diplomat","Title Reward: The Diplomat","-1","0","0","201","0","25","0","22","133146","0","4298","0","0"
"944","Earn Exalted status with Timbermaw Hold.","They Love Me In That Tunnel","","-1","-1","0","14864","0","15","0","2","236696","0","4662","0","0"
"945","Earn Exalted status with the Argent Dawn and the Argent Crusade.","The Argent Champion","Title Reward: The Argent Champion","-1","-1","0","201","0","25","0","23","135921","0","4010","0","0"
"946","Earn Exalted status with the Argent Dawn.","The Argent Dawn","","-1","-1","0","14864","0","15","0","1","133440","0","9124","0","0"
"947","Earn Exalted status with the Argent Crusade.","The Argent Crusade","","-1","-1","0","14866","0","15","0","1","133441","0","4303","0","0"
"948","Earn Exalted reputation with all six Alliance factions.","Ambassador of the Alliance","Title Reward: Ambassador","-1","1","0","201","0","10","0","20","236592","0","4867","0","0"
"949","Earn Exalted status with The Kalu'ak.","Tuskarrmageddon","","-1","-1","0","14866","0","15","0","2","236697","0","3558","0","0"
"950","Earn Exalted status with the Frenzyheart Tribe.","Frenzyheart Tribe","","-1","-1","0","14866","0","10","0","3","132266","0","6216","0","0"
"951","Earn Exalted status with the The Oracles.","The Oracles","","-1","-1","0","14866","0","10","0","4","134169","0","4306","0","0"
"952","Earn Exalted status with the The Oracles and the Frenzyheart Tribe.","Mercenary of Sholazar","","-1","-1","0","14866","0","10","131072","5","136056","0","7353","0","0"
"953","Earn Exalted status with the Cenarion Circle and Cenarion Expedition.","Guardian of Cenarius","Title Reward: Guardian of Cenarius","-1","-1","0","201","0","25","0","24","132280","0","5138","0","0"
"955","Earn Exalted status with the Hydraxian Waterlords.","Hydraxian Waterlords","","-1","-1","0","14864","0","10","0","3","135862","0","2677","0","0"
"956","Earn Exalted status with the Brood of Nozdormu.","Brood of Nozdormu","","-1","-1","0","14864","0","10","0","4","134156","0","3747","0","0"
"957","Earn exalted status with the Zandalar Tribe.","Hero of the Zandalar Tribe","","-1","-1","0","15234","0","0","2048","8","132529","0","2507","0","0"
"958","Earn Exalted status with the Ashtongue Deathsworn.","Sworn to the Deathsworn","","-1","-1","0","14865","0","10","0","13","236691","0","1319","0","0"
"959","Earn Exalted status with The Scale of the Sands.","The Scale of the Sands","","-1","-1","0","14865","0","10","0","14","132856","0","3750","0","0"
"960","Earn Exalted status with The Violet Eye.","The Violet Eye","","-1","-1","0","14865","0","10","0","15","135933","0","5545","0","0"
"961","Complete the 8 daily quests for the Frenzyheart listed below.","Honorary Frenzyheart","","-1","-1","0","14863","0","10","0","15","236824","0","1195","0","0"
"962","Complete the 8 daily quests for the Oracles listed below.","Savior of the Oracles","","-1","-1","0","14863","0","10","0","16","236827","0","4050","0","0"
"963","Visit the Candy Buckets in Kalimdor.","Tricks and Treats of Kalimdor","","-1","1","0","158","0","10","0","14","236546","0","6219","0","0"
"964","Fall 65 yards without dying.","Going Down?","","-1","-1","0","97","0","10","0","11","237570","0","5142","0","0"
"965","Visit the Candy Buckets in Kalimdor.","Tricks and Treats of Kalimdor","","-1","0","0","158","0","10","0","20","236546","0","6585","0","0"
"966","Visit the Candy Buckets in Eastern Kingdoms.","Tricks and Treats of Eastern Kingdoms","","-1","1","0","158","0","10","0","15","133983","0","3778","0","0"
"967","Visit the Candy Buckets in Eastern Kingdoms.","Tricks and Treats of Eastern Kingdoms","","-1","0","0","158","0","10","0","21","133983","0","6677","0","0"
"968","Visit the Candy Buckets in Outland.","Tricks and Treats of Outland","","-1","0","0","158","0","10","0","22","133985","0","3683","0","0"
"969","Visit the Candy Buckets in Outland.","Tricks and Treats of Outland","","-1","1","0","158","0","10","0","16","133985","0","1561","0","0"
"971","Complete the Kalimdor, Eastern Kingdoms and Outland Tricks and Treats achievements.","Tricks and Treats of Azeroth","","-1","-1","0","158","0","20","131072","26","133984","0","1087","0","0"
"972","Receive a handful of treats from one of the Candy Buckets located in an inn.","Trick or Treat!","","-1","-1","0","158","0","10","0","1","133986","0","1092","0","0"
"973","Complete 5 daily quests.","5 Daily Quests Completed","","-1","-1","0","96","0","10","0","10","236672","0","6251","0","0"
"974","Complete 50 daily quests.","50 Daily Quests Completed","","-1","-1","973","96","0","10","0","11","236673","0","3065","0","0"
"975","Complete 200 daily quests.","200 Daily Quests Completed","","-1","-1","974","96","0","10","0","12","236674","0","3806","0","0"
"976","Complete 500 daily quests.","500 Daily Quests Completed","","-1","-1","975","96","0","10","0","13","236675","0","4718","0","0"
"977","Complete 1000 daily quests.","1000 Daily Quests Completed","","-1","-1","976","96","0","10","0","14","236676","0","2074","0","0"
"978","Complete 3000 quests.","3000 Quests Completed","Title Reward: The Seeker","-1","-1","32","96","0","50","0","9","236671","0","6963","0","0"
"979","Obtain a Mask during Hallow's End.","The Mask Task","","-1","-1","0","158","1","10","0","5","133569","0","1896","0","0"
"980","Obtain The Horseman's Reins from The Headless Horseman in the Scarlet Monastery during Hallow's End.","The Horseman's Reins","","-1","-1","0","15269","1","0","133120","3","132501","0","436","0","0"
"981","Show off your sparkling smile by using a Tooth Pick.","That Sparkling Smile","","-1","-1","0","158","0","10","0","7","236550","0","1609","0","0"
"1005","Get an honorable, killing blow against all Alliance races.","Know Thy Enemy","","-1","0","0","95","0","10","0","15","132155","0","1612","0","0"
"1006","Kill 50 enemy players in any of your home cities.","City Defender","","-1","0","0","95","0","10","128","20","236629","0","1024","0","0"
"1007","Earn Exalted status with The Wyrmrest Accord.","The Wyrmrest Accord","","-1","-1","0","14866","0","10","0","6","236699","0","8378","0","0"
"1008","Earn Exalted status with The Kirin Tor.","The Kirin Tor","","-1","-1","0","14866","0","10","0","7","236693","0","663","0","0"
"1009","Earn Exalted status with the Knights of the Ebon Blade.","Knights of the Ebon Blade","","-1","-1","0","14866","0","10","0","8","236694","0","6674","0","0"
"1010","Gain Exalted reputation with the Argent Crusade, Wyrmrest Accord, Kirin Tor and Knights of the Ebon Blade.","Northrend Vanguard","","-1","-1","0","14866","0","20","0","9","136001","0","7008","0","0"
"1011","Gain Exalted reputation with the Horde Expedition.","The Winds of the North","","-1","0","0","14866","0","20","0","10","136003","0","4730","0","0"
"1012","Gain Exalted reputation with the Alliance Vanguard.","The Winds of the North","","-1","1","0","14866","0","20","0","11","136002","0","8071","0","0"
"1014","Raise 35 reputations to Exalted.","35 Exalted Reputations","","-1","-1","518","201","0","10","131200","8","236687","0","76914","0","0"
"1015","Raise 40 reputations to Exalted.","40 Exalted Reputations","Title Reward: The Exalted","-1","-1","1014","201","0","10","131200","9","236688","0","76742","0","0"
"1017","Obtain a pet.","Can I Keep Him?","","-1","-1","0","15118","0","10","131072","1","132599","0","22150","0","0"
"1020","Collect 10 tabard slot appearances.","Ten Tabards","","-1","-1","621","15246","0","10","131072","2","135026","0","60636","621","0"
"1021","Collect 25 tabard slot appearances.","Twenty-Five Tabards","Reward: Tabard of the Achiever","-1","-1","1020","15246","0","10","131072","3","132671","0","60638","621","0"
"1022","Honor the flames of Eastern Kingdoms.","Flame Warden of Eastern Kingdoms","","-1","1","0","161","0","10","0","5","135265","0","3948","0","0"
"1023","Honor the flames of Kalimdor.","Flame Warden of Kalimdor","","-1","1","0","161","0","10","0","6","135265","0","103","0","0"
"1024","Honor the flames of Outland.","Flame Warden of Outland","","530","1","0","161","0","10","0","8","135265","0","1821","0","0"
"1025","Honor the flames of Eastern Kingdoms.","Flame Keeper of Eastern Kingdoms","","-1","0","0","161","0","10","0","25","135265","0","7316","0","0"
"1026","Honor the flames of Kalimdor.","Flame Keeper of Kalimdor","","-1","0","0","161","0","10","0","26","135265","0","12374","0","0"
"1027","Honor the flames of Outland.","Flame Keeper of Outland","","530","0","0","161","0","10","0","28","135265","0","1830","0","0"
"1028","Desecrate the Horde's bonfires in Eastern Kingdoms.","Extinguishing Eastern Kingdoms","","-1","1","0","161","0","10","0","15","135820","0","1242","0","0"
"1029","Desecrate the Horde's bonfires in Kalimdor.","Extinguishing Kalimdor","","-1","1","0","161","0","10","0","16","135820","0","7330","0","0"
"1030","Desecrate the Horde's bonfires in Outland.","Extinguishing Outland","","-1","1","0","161","0","10","0","18","135820","0","3925","0","0"
"1031","Desecrate the Alliance's bonfires in Eastern Kingdoms.","Extinguishing Eastern Kingdoms","","-1","0","0","161","0","10","0","34","135820","0","1256","0","0"
"1032","Desecrate the Alliance's bonfires in Kalimdor.","Extinguishing Kalimdor","","-1","0","0","161","0","10","0","35","135820","0","1435","0","0"
"1033","Desecrate the Alliance's bonfires in Outland.","Extinguishing Outland","","-1","0","0","161","0","10","0","37","135820","0","2029","0","0"
"1034","Complete the Flame Warden achievements.","The Fires of Azeroth","","-1","1","0","161","0","10","131072","12","135807","0","4549","0","0"
"1035","Complete all Extinguishing achievements.","Desecration of the Horde","","-1","1","0","161","0","10","131072","22","135820","0","2484","0","0"
"1036","Complete the Flame Keeper achievements.","The Fires of Azeroth","","-1","0","0","161","0","10","131072","32","135807","0","515","0","0"
"1037","Complete all Extinguishing achievements.","Desecration of the Alliance","","-1","0","0","161","0","10","131072","42","135820","0","5300","0","0"
"1038","Complete the Midsummer achievements listed below.","The Flame Warden","Title Reward: Flame Warden","-1","1","0","155","0","20","131072","5","135268","0","6199","0","0"
"1039","Complete the Midsummer achievements listed below.","The Flame Keeper","Title Reward: Flame Keeper","-1","0","0","155","0","20","131072","6","135269","0","1623","0","0"
"1040","Ruin Hallow's End for the Horde and foil their attempts to wreck the Alliance celebration by completing the following quests.","Rotten Hallow","","-1","1","0","158","0","10","0","8","236549","0","5735","0","0"
"1041","Ruin Hallow's End for the Alliance and foil their attempts to wreck the Horde celebration by completing the following quests.","Rotten Hallow","","-1","0","0","158","0","10","0","9","236549","0","7977","0","0"
"1042","Number of hugs","Number of hugs","","-1","-1","0","131","0","0","1","1","136243","0","2491","0","0"
"1045","Total cheers","Total cheers","","-1","-1","0","131","0","0","1","5","136243","0","3865","0","0"
"1047","Total facepalms","Total facepalms","","-1","-1","0","131","0","0","1","2","136243","0","14995","0","0"
"1065","Total waves","Total waves","","-1","-1","0","131","0","0","1","6","136243","0","1722","0","0"
"1066","Total times LOL'd","Total times LOL'd","","-1","-1","0","131","0","0","9","4","136243","0","398","0","0"
"1067","Total times playing world's smallest violin","Total times playing world's smallest violin","","-1","-1","0","131","0","0","1","3","136243","0","8349","0","0"
"1068","Keli'dan the Breaker kills (The Blood Furnace)","Keli'dan the Breaker kills (The Blood Furnace)","","542","-1","0","14822","0","5","1","2","136124","0","210","0","0"
"1069","Nexus-Prince Shaffar kills (Mana Tombs)","Nexus-Prince Shaffar kills (Mana Tombs)","","557","-1","0","14822","0","5","1","3","136039","0","2756","0","0"
"1070","Epoch Hunter kills (The Escape From Durnholde)","Epoch Hunter kills (The Escape From Durnholde)","","560","-1","0","14822","0","5","1","4","134156","0","2144","0","0"
"1071","Quagmirran kills (Slave Pens)","Quagmirran kills (Slave Pens)","","547","-1","0","14822","0","5","1","5","134186","0","13773","0","0"
"1072","Black Stalker kills (Underbog)","Black Stalker kills (Underbog)","","546","-1","0","14822","0","5","1","6","136029","0","10413","0","0"
"1073","Exarch Maladaar kills (Auchenai Crypts)","Exarch Maladaar kills (Auchenai Crypts)","","558","-1","0","14822","0","5","1","7","135188","0","10142","0","0"
"1074","Talon King Ikiss kills (Sethekk Halls)","Talon King Ikiss kills (Sethekk Halls)","","556","-1","0","14822","0","5","1","8","132926","0","10405","0","0"
"1075","Murmur kills (Shadow Labyrinth)","Murmur kills (Shadow Labyrinth)","","555","-1","0","14822","0","5","1","9","133534","0","3564","0","0"
"1076","Aeonus kills (Opening of the Dark Portal)","Aeonus kills (Opening of the Dark Portal)","","269","-1","0","14822","0","5","1","10","134154","0","261","0","0"
"1077","Warlord Kalithresh kills (The Steamvault)","Warlord Kalithresh kills (The Steamvault)","","545","-1","0","14822","0","5","1","11","135127","0","8155","0","0"
"1078","Warchief Kargath Bladefist kills (The Shattered Halls)","Warchief Kargath Bladefist kills (The Shattered Halls)","","540","-1","0","14822","0","5","1","12","132344","0","5829","0","0"
"1079","Pathaleon the Calculator kills (The Mechanar)","Pathaleon the Calculator kills (The Mechanar)","","554","-1","0","14822","0","5","1","13","135480","0","2939","0","0"
"1080","Warp Splinter kills (The Botanica)","Warp Splinter kills (The Botanica)","","553","-1","0","14822","0","5","1","14","135692","0","10145","0","0"
"1081","Harbinger Skyriss kills (The Arcatraz)","Harbinger Skyriss kills (The Arcatraz)","","552","-1","0","14822","0","5","1","15","132776","0","3400","0","0"
"1082","Kael'thas Sunstrider kills (Magister's Terrace)","Kael'thas Sunstrider kills (Magister's Terrace)","","585","-1","0","14822","0","5","1","16","134373","0","8288","0","0"
"1083","Prince Malchezaar kills (Karazhan)","Prince Malchezaar kills (Karazhan)","","532","-1","0","14822","0","5","1","17","135735","0","273","0","0"
"1084","Zul'jin kills (Zul'Aman)","Zul'jin kills (Zul'Aman)","","568","-1","0","14822","0","5","1","18","133095","0","2942","0","0"
"1085","Gruul kills (Gruul's Lair)","Gruul kills (Gruul's Lair)","","565","-1","0","14822","0","5","1","19","135084","0","7021","0","0"
"1086","Magtheridon kills (Magtheridon's Lair)","Magtheridon kills (Magtheridon's Lair)","","544","-1","0","14822","0","5","1","20","135564","0","4519","0","0"
"1087","Lady Vashj kills (Serpentshrine Cavern)","Lady Vashj kills (Serpentshrine Cavern)","","548","-1","0","14822","0","5","1","21","132852","0","5652","0","0"
"1088","Kael'thas Sunstrider kills (Tempest Keep)","Kael'thas Sunstrider kills (Tempest Keep)","","550","-1","0","14822","0","5","1","22","135208","0","2945","0","0"
"1089","Illidan Stormrage kills (The Black Temple)","Illidan Stormrage kills (The Black Temple)","","564","-1","0","14822","0","5","1","24","135561","0","8898","0","0"
"1090","Kil'jaeden kills (Sunwell Plateau)","Kil'jaeden kills (Sunwell Plateau)","","580","-1","0","14822","0","5","1","25","134993","0","12347","0","0"
"1091","","Captain Cookie kills (Deadmines)","","36","-1","0","14821","0","5","1","2","133694","0","8901","0","0"
"1092","","Lord Godfrey kills (Shadowfang Keep)","","33","-1","0","14821","0","5","1","4","135752","0","6547","0","0"
"1093","","High Inquisitor Whitemane kills (Scarlet Monastery)","","1004","-1","0","14821","0","0","1","11","133154","0","2948","0","0"
"1094","Chief Ukorz Sandscalp kills (Zul'Farrak)","Chief Ukorz Sandscalp kills (Zul'Farrak)","","209","-1","0","14821","0","5","1","13","132482","0","276","0","0"
"1095","Emperor Dagran Thaurissan kills (Blackrock Depths)","Emperor Dagran Thaurissan kills (Blackrock Depths)","","230","-1","0","14821","0","5","1","16","132839","0","14324","0","0"
"1096","General Drakkisath kills (Blackrock Spire)","General Drakkisath kills (Upper Blackrock Spire)","","229","-1","0","14821","0","5","1","20","134966","0","9942","0","0"
"1097","Rivendare kills (Stratholme)","Rivendare kills (Stratholme)","","329","-1","0","14821","0","5","1","17","237511","0","3415","0","0"
"1098","Onyxia kills (Onyxia's Lair)","Onyxia kills (Onyxia's Lair)","","249","-1","0","14821","0","5","1","22","134153","0","3820","0","0"
"1099","Ragnaros kills (Molten Core)","Ragnaros kills (Molten Core)","","409","-1","0","14821","0","5","1","23","135790","0","1716","0","0"
"1100","Nefarian kills (Blackwing Lair)","Nefarian kills (Blackwing Lair)","","469","-1","0","14821","0","5","1","24","134154","0","3403","0","0"
"1101","C'Thun kills (Temple of Ahn'Qiraj)","C'Thun kills (Temple of Ahn'Qiraj)","","531","-1","0","14821","0","5","1","25","133575","0","6183","0","0"
"1102","Hakkar kills (Zul'Gurub)","Hakkar kills (Zul'Gurub)","","309","-1","0","15176","0","5","524289","7","133798","0","3419","0","0"
"1103","Lich King 5-player dungeons completed (final boss killed)","Lich King 5-player dungeons completed (final boss defeated)","","-1","-1","0","14807","0","0","1","4","136243","0","6738","0","0"
"1104","Lich King 10-player raids completed (final boss killed)","Lich King 10-player raids completed (final boss defeated)","","-1","-1","0","14807","0","0","9","5","136243","0","12356","0","0"
"1109","5v5 Arena Honorable Kills","5v5 Arena Honorable Kills","","-1","-1","0","136","0","0","524289","7","136243","0","4236","0","0"
"1110","3v3 Arena Honorable Kills","3v3 Arena Honorable Kills","","-1","-1","0","136","0","0","1","6","136243","0","9677","0","0"
"1111","2v2 Arena Honorable Kills","2v2 Arena Honorable Kills","","-1","-1","0","136","0","0","1","5","136243","0","5873","0","0"
"1112","Eye of the Storm Honorable Kills","Eye of the Storm Honorable Kills","","-1","-1","0","136","0","0","1","11","136243","0","5876","0","0"
"1113","Alterac Valley Honorable Kills","Alterac Valley Honorable Kills","","-1","-1","0","136","0","0","1","8","136243","0","5879","0","0"
"1114","Arathi Basin Honorable Kills","Arathi Basin Honorable Kills","","-1","-1","0","136","0","0","1","9","136243","0","10112","0","0"
"1115","Warsong Gulch Honorable Kills","Warsong Gulch Honorable Kills","","-1","-1","0","136","0","0","1","10","136243","0","6946","0","0"
"1125","Bandage used most","Bandage used most","","-1","-1","0","145","0","0","17","2","136243","0","24789","344","0"
"1145","Complete the quest, ""A Thief's Reward"", by stealing the flames from your enemy's capital cities.","King of the Fire Festival","","-1","-1","0","161","1","10","0","3","133076","0","2523","0","0"
"1146","Gold spent on travel","Gold spent on travel","","-1","-1","0","140","0","0","1","11","136243","0","10623","0","0"
"1147","Gold spent at barber shops","Gold spent at barber shops","","-1","-1","0","140","0","0","1","12","136243","0","5106","0","0"
"1148","Gold spent on postage","Gold spent on postage","","-1","-1","0","140","0","0","1","13","136243","0","893","0","0"
"1151","In Alterac Valley, kill 50 enemy players in the Hall of the Stormpike.","Loyal Defender","","30","1","0","14801","0","10","0","8","236368","0","4239","0","0"
"1153","Defend 3 bases in a single Arathi Basin battle.","Overly Defensive","","-1","-1","0","14802","0","10","0","6","236346","0","1153","0","0"
"1157","Win a duel against another player.","Duel-icious","","-1","-1","0","95","0","10","0","12","132148","0","1192","0","0"
"1159","Earn a 2200 personal rating in the 2v2 bracket of the arena.","Just the Two of Us: 2200","","-1","-1","401","165","0","10","12288","9","236329","0","645","0","0"
"1160","Earn a 2200 personal rating in the 3v3 bracket of the arena.","Three's Company: 2200","","-1","-1","405","165","0","10","12288","13","236336","0","3133","0","0"
"1161","Earn a 2200 personal rating in the 5v5 bracket of the arena.","High Five: 2200","","-1","-1","404","15270","0","0","2048","90","236343","0","508","0","0"
"1162","Win ten ranked matches in a row with a personal rating above 1800.","Hotter Streak","","-1","-1","0","165","0","10","0","17","135805","0","4698","0","0"
"1164","Win Alterac Valley while your team controls both mines.","Everything Counts","","30","0","0","14801","0","10","0","10","236389","0","511","0","0"
"1165","Equip Haris Pilton's ""Gigantique"" Bag.","My Sack is ""Gigantique""","","-1","-1","0","15246","0","10","0","5","133660","0","6949","0","0"
"1166","Loot the Autographed Picture of Foror & Tigule in Alterac Valley.","To the Looter Go the Spoils","","30","-1","0","14801","0","10","0","20","134946","0","8526","0","0"
"1167","Complete the Alterac Valley achievements listed below.","Master of Alterac Valley","","-1","-1","0","14801","0","25","135168","21","133308","0","6662","0","0"
"1169","Complete the Arathi Basin achievements listed below.","Master of Arathi Basin","","-1","-1","0","14802","0","25","135168","16","133282","0","4409","0","0"
"1171","Complete the Eye of the Storm achievements listed below.","Master of Eye of the Storm","","-1","-1","0","14803","0","25","135168","13","136032","0","5639","0","0"
"1172","Complete the Warsong Gulch achievements listed below.","Master of Warsong Gulch","","-1","-1","0","14804","0","25","135168","19","134420","0","1411","0","0"
"1174","Complete the arena achievements listed below.","The Arena Master","Title Reward: Arena Master","-1","-1","0","15279","0","0","133120","53","236541","0","1047","0","0"
"1175","Complete the battleground achievements listed below.","Battlemaster","Title Reward: Battlemaster","-1","0","0","95","0","50","143360","41","236626","0","1057","0","0"
"1176","Loot 100 gold.","Got My Mind On My Money","","-1","-1","0","92","0","10","0","14","133789","0","2254","0","0"
"1177","Loot 1,000 gold.","Got My Mind On My Money","","-1","-1","1176","92","0","10","0","15","133787","0","8440","0","0"
"1178","Loot 5,000 gold.","Got My Mind On My Money","","-1","-1","1177","92","0","10","0","16","133786","0","3817","0","0"
"1180","Loot 10,000 gold.","Got My Mind On My Money","","-1","-1","1178","92","0","10","0","17","133785","0","2520","0","0"
"1181","Loot 25,000 gold.","Got My Mind On My Money","","-1","-1","1180","92","0","10","0","18","133784","0","6472","0","0"
"1182","Make 10,000 gold from quest rewards.","The Bread Winner","","-1","-1","0","96","0","10","0","31","133799","0","2189","0","0"
"1183","Sample 12 beers featured in the Brew of the Month club.","Brew of the Year","","-1","-1","0","162","0","10","0","6","133201","0","2192","0","0"
"1184","Acquire the Brewfest beers listed below. Don't drink them all at once!","Strange Brew","","-1","1","0","162","0","10","0","1","132795","0","2206","0","0"
"1185","Eat 8 of the Brewfest foods listed below.","The Brewfest Diet","","-1","-1","0","162","0","10","0","4","133196","0","4955","0","0"
"1186","Defend the Brewfest camp from the Dark Iron attack and complete the quest, ""This One Time, When I Was Drunk...""","Down With The Dark Iron","","-1","-1","0","15416","1","0","2048","1","134575","0","4843","0","0"
"1188","Shoot 10 players with the Silver Shafted Arrow.","Shafted!","","-1","-1","0","187","0","10","0","15","132382","0","2090","0","0"
"1189","Complete the Hellfire Peninsula storylines listed below.","To Hellfire and Back","","-1","1","0","14862","0","10","0","2","236778","0","62951","0","0"
"1190","Complete the Zangarmarsh storylines listed below.","Mysteries of the Marsh","","-1","-1","0","14862","0","10","0","4","236855","0","62987","0","0"
"1191","Complete the Terokkar Forest storylines listed below.","Terror of Terokkar","","-1","1","0","14862","0","10","0","5","236847","0","63080","0","0"
"1192","Complete the Nagrand storylines listed below.","Nagrand Slam","","-1","1","0","14862","0","10","0","7","236810","0","63190","0","0"
"1193","Complete the Blade's Edge Mountains storylines listed below.","On the Blade's Edge","","-1","-1","0","14862","0","10","0","9","236719","0","63157","0","0"
"1194","Complete the Netherstorm storylines listed below.","Into the Nether","","-1","-1","0","14862","0","10","0","10","236811","0","63236","0","0"
"1195","Complete the Shadowmoon Valley storylines listed below.","Shadow of the Betrayer","","-1","-1","0","14862","0","10","0","11","236816","0","63255","0","0"
"1197","Total kills","Total kills","","-1","-1","0","128","0","0","9","1","136243","0","1159","0","0"
"1198","Total kills that grant experience or honor","Total kills that grant experience or honor","","-1","-1","0","128","0","0","9","2","136243","0","2513","0","0"
"1199","Professions learned","Professions learned","","-1","-1","0","132","0","0","1","1","136243","0","1163","0","0"
"1200","Secondary skills at maximum skill","Secondary skills at maximum skill","","-1","-1","0","132","0","0","1","3","136243","0","7766","0","0"
"1201","Professions at maximum skill","Professions at maximum skill","","-1","-1","0","132","0","0","1","2","136243","0","1176","0","0"
"1203","Acquire the Brewfest beers listed below. Don't drink them all at once!","Strange Brew","","-1","0","0","162","0","10","0","2","132795","0","4701","0","0"
"1205","Gained exalted status with The Scryers and The Aldor.","Hero of Shattrath","","-1","-1","0","15273","0","0","2048","1","135760","0","1814","0","0"
"1206","Show the critters of Azeroth how much you /love them.","To All The Squirrels I've Loved Before","","-1","-1","0","14777","0","10","0","26","237182","0","1631","0","0"
"1225","Catch a fish in each of the specific nodes listed below.","Outland Angler","","530","-1","0","171","0","10","0","25","236576","0","213","0","0"
"1229","Revived by druids","Revived by druids","","-1","-1","0","122","0","0","9","12","136243","0","195","0","0"
"1231","Keristrasza kills (The Nexus)","Keristrasza kills (The Nexus)","","576","-1","0","14823","0","5","1","3","135840","0","7983","0","0"
"1232","Anub'arak kills (Azjol-Nerub)","Anub'arak kills (Azjol-Nerub)","","601","-1","0","14823","0","5","1","5","135442","0","965","0","0"
"1233","Herald Volazj kills (Ahn'kahet: The Old Kingdom)","Herald Volazj kills (Ahn'kahet: The Old Kingdom)","","619","-1","0","14823","0","5","1","7","134321","0","5046","0","0"
"1234","The Prophet Tharon'ja kills (Drak'Tharon Keep)","The Prophet Tharon'ja kills (Drak'Tharon Keep)","","600","-1","0","14823","0","5","1","9","135198","0","968","0","0"
"1235","Cyanigosa kills (The Violet Hold)","Cyanigosa kills (The Violet Hold)","","608","-1","0","14823","0","5","1","11","135440","0","8895","0","0"
"1236","Gal'darah kills (Gundrak)","Gal'darah kills (Gundrak)","","604","-1","0","14823","0","5","1","13","135004","0","3089","0","0"
"1237","Sjonnir the Ironshaper kills (Halls of Stone)","Sjonnir the Ironshaper kills (Halls of Stone)","","599","-1","0","14823","0","5","1","15","134448","0","8650","0","0"
"1238","Loken kills (Halls of Lightning)","Loken kills (Halls of Lightning)","","602","-1","0","14823","0","5","1","17","135990","0","8434","0","0"
"1239","Ley-Guardian Eregos kills (The Oculus)","Ley-Guardian Eregos kills (The Oculus)","","578","-1","0","14823","0","5","1","19","135834","0","3092","0","0"
"1240","King Ymiron kills (Utgarde Pinnacle)","King Ymiron kills (Utgarde Pinnacle)","","575","-1","0","14823","0","5","1","21","133560","0","7101","0","0"
"1241","Mal'Ganis defeated (Caverns of Time: Stratholme)","Mal'Ganis defeated (Caverns of Time: Stratholme)","","595","-1","0","14823","0","5","1","23","136002","0","10408","0","0"
"1242","Ingvar the Plunderer kills (Utgarde Keep)","Ingvar the Plunderer kills (Utgarde Keep)","","574","-1","0","14823","0","5","1","1","133112","0","4864","0","0"
"1243","Learn the ability to find fish.","Fish Don't Leave Footprints","","-1","-1","0","171","0","10","0","40","236572","0","4402","0","0"
"1244","Read an original version of the books listed below.","Well Read","","-1","-1","0","97","0","10","0","13","133736","0","5056","0","0"
"1248","Collect 25 unique pets.","Plethora of Pets","","-1","-1","15","15118","0","10","131072","4","132599","0","22154","0","0"
"1250","Collect 50 unique pets.","Shop Smart, Shop Pet...Smart","Reward: Stinker","-1","-1","1248","15118","0","10","131072","5","132599","40653","22156","0","0"
"1251","In a single Warsong Gulch battle, kill 2 flag carriers before they leave the Warsong Flag Room.","Not In My House","","2106","0","0","14804","0","10","0","15","236362","0","5246","0","0"
"1252","Kill 100 flag carriers in Warsong Gulch.","Supreme Defender","","489","0","0","14804","0","10","0","7","236360","0","6988","0","0"
"1254","Slay 15 turkeys in 3 minutes.","Friend or Fowl?","","-1","-1","0","14780","0","10","0","14","133971","0","451","0","0"
"1255","Throw a snowball at Muradin Bronzebeard during the Feast of Winter Veil.","Scrooge","","-1","1","0","156","1","10","0","4","132387","0","855","0","0"
"1257","Successfully fish in each of the junk nodes listed below.","The Scavenger","","-1","-1","0","171","0","10","0","16","132765","0","5049","0","0"
"1258","In Eye of the Storm, kill a player who is under the effects of the Berserker power-up.","Take a Chill Pill","","566","-1","0","14803","0","10","0","10","236364","0","4073","0","0"
"1259","In Warsong Gulch, kill a player who is under the effects of the speed power-up.","Not So Fast","","489","-1","0","14804","0","10","0","13","132309","0","6347","0","0"
"1260","Fall 65 yards without dying while wearing Synthebrew Goggles during the Brewfest Holiday.","Almost Blind Luck","","-1","-1","0","162","0","10","0","7","132621","0","7377","0","0"
"1261","Earn 10 honorable kills while under the influence of the G.N.E.R.D. buff. It's a slap in the face!","G.N.E.R.D. Rage","","-1","-1","0","158","0","10","0","10","132352","0","6272","0","0"
"1262","Complete the Outland quest achievements listed below.","Loremaster of Outland","","-1","-1","0","14862","0","10","131072","14","236813","0","793","0","0"
"1263","Explore Howling Fjord, revealing the covered areas of the world map.","Explore Howling Fjord","","-1","-1","0","14780","0","10","0","2","236781","0","3629","0","0"
