Id,SourceText,ItemId,Flags,SourceTypeEnum
"375","|cFFFFD200Achievement: |rAzeroth's Top Twenty Tunes|n|cFFFFD200Category: |rGarrisons","122700","0","5"
"376","|cFFFFD200Drop: |rTor'goroth|n|cFFFFD200Zone: |rFrostfire Ridge","119163","0","0"
"377","|cFFFFD200Quest: |rPick a Yak|n|cFFFFD200Zone: |rTownlong Steppes","82467","0","1"
"378","|cFFFFD200Drop: |rHearthsinger Forresten|n|cFFFFD200Zone: |rStratholme","13379","0","0"
"379","|cFFFFD200Drop:|r Blingtron 5000 Gift Package|n","123851","0","0"
"381","|cFFFFD200Achievement: |rRocketeer: Gold|n|cFFFFD200Category: |rDarkmoon Faire","122119","0","5"
"383","|cFFFFD200World Event:|r Day of the Dead|n","116856","0","6"
"384","|cFFFFD200World Event:|r Day of the Dead|n","116888","0","6"
"385","|cFFFFD200World Event:|r Day of the Dead|n","116889","0","6"
"386","|cFFFFD200World Event:|r Day of the Dead|n","116890","0","6"
"387","|cFFFFD200World Event:|r Day of the Dead|n","116891","0","6"
"388","|cFFFFD200Vendor: |rGalissa Sundew|n|cFFFFD200Zone: |rDarkmoon Island","126931","0","2"
"389","|cFFFFD200Treasure: |rTome of Secrets|n|cFFFFD200Zone: |rTanaan Jungle","127670","0","0"
"390","|cFFFFD200Treasure: |rJewel of Hellfire|n|cFFFFD200Zone: |rTanaan Jungle","127668","0","0"
"391","|cFFFFD200Quest: |rCleaning House|n|cFFFFD200Zone: |rSpires of Arak|n|n|cFFFFD200Quest: |rNot In Your Army|n|cFFFFD200Zone: |rSpires of Arak","119001","0","1"
"392","|cFFFFD200Vendor:|r Tiffy Trapspring, Giada Goldleash|n|cFFFFD200Zone: |rGarrison","127695","0","2"
"393","|cFFFFD200Vendor:|r Tiffy Trapspring, Giada Goldleash|n|cFFFFD200Zone: |rGarrison","127696","0","2"
"394","|cFFFFD200Vendor:|r Tiffy Trapspring, Giada Goldleash|n|cFFFFD200Zone: |rGarrison","127707","0","2"
"395","|cFFFFD200Treasure: |rThe Perfect Blossom|n|cFFFFD200Zone: |rTanaan Jungle","127766","0","0"
"396","|cFFFFD200Treasure: |rStrange Green Fruit|n|cFFFFD200Zone: |rTanaan Jungle","127394","0","-1"
"398","|cFFFFD200Treasure: |rDazzling Rod|n|cFFFFD200Zone: |rTanaan Jungle","127859","0","0"
"399","|cFFFFD200Vendor: |rTrader Araanda|n|cFFFFD200Zone: |rLunarfall|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t|n|n|cFFFFD200Vendor: |rTrader Darakk|n|cFFFFD200Zone: |rFrostwall|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","127864","0","2"
"400","|cFFFFD200Drop: |rCaptain Ironbeard|n|cFFFFD200Zone: |rTanaan Jungle","127659","0","0"
"401","|cFFFFD200Drop: |rBramblefell|n|cFFFFD200Zone: |rTanaan Jungle","127652","0","0"
"402","|cFFFFD200Drop: |rRemnant of the Blood Moon|n|cFFFFD200Zone: |rTanaan Jungle","127666","0","0"
"403","|cFFFFD200Garrison Mission:|r Burning Blademasters","128310","0","0"
"404","|cFFFFD200World Event: |rChildren's Week|n|cFFFFD200Cost: |r10|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t|n","69896","0","6"
"405","|cFFFFD200NPC: |rSkoller|n|cFFFFD200Zone:|r Tanaan Jungle|n","128328","0","4"
"406","|cFFFFD200Achievement: |rBig Wanderluster: Gold|n|cFFFFD200Category: |rDarkmoon Faire","122121","0","5"
"408","|cFFFFD200Vendor: |rShadow Hunter Denjai|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rVol'jin's Headhunters - Revered|n|cFFFFD200Cost: |r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","128471","4","2"
"409","|cFFFFD200Vendor: |rVindicator Krethos|n|cFFFFD200Zone: |rTanaan Jungle|n|cFFFFD200Faction: |rHand of the Prophet - Revered|n|cFFFFD200Cost: |r300|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","128462","4","2"
"410","|cFFFFD200Profession: |rEnchanting","128536","0","3"
"411","|cFFFFD200Vendor: |rGelvas Grimegate|n|cFFFFD200Zone: |rDarkmoon Island","97994","0","2"
"412","|cFFFFD200World Event:|r Feast of Winter Veil|n|n","108635","0","6"
"413","|cFFFFD200Drop: |rSmashum Grabb|n|cFFFFD200Zone: |rTanaan Jungle","108634","0","0"
"415","|cFFFFD200Drop: |rGondar|n|cFFFFD200Zone: |rTanaan Jungle","108633","0","0"
"416","|cFFFFD200World Event:|r Feast of Winter Veil|n","108632","0","6"
"417","|cFFFFD200Drop: |rDrakum|n|cFFFFD200Zone: |rTanaan Jungle","108631","0","0"
"418","|cFFFFD200Drop: |rHavak|n|cFFFFD200Zone: |rKun-Lai Summit","86573","0","0"
"420","|cFFFFD200World Event:|r Feast of Winter Veil|n","128776","0","6"
"421","|cFFFFD200World Event:|r Hallow's End|n","128794","0","6"
"422","|cFFFFD200World Event:|r Hallow's End|n","128807","0","6"
"425","|cFFFFD200Drop: |rHigh Priest Ikzan|n|cFFFFD200Zone: |rTanaan Jungle","122117","0","0"
"428","|cFFFFD200Treasure: |rLooted Bleeding Hollow Treasure|n|cFFFFD200Zone: |rTanaan Jungle","127709","0","0"
"429","|cFFFFD200Achievement: |rTaming the World|n|cFFFFD200Category: |rPet Battles","92738","0","-1"
"431","|cFFFFD200Vendor: |rCupri|n|cFFFFD200Zone: |rShattrath|n","129926","0","-1"
"432","|cFFFFD200Vendor: |rAuzin|n|cFFFFD200Zone: |rDalaran","129938","0","-1"
"433","|cFFFFD200Vendor: |rAuzin|n|cFFFFD200Zone: |rDalaran|n","129952","0","-1"
"434","|cFFFFD200Profession: |rLeatherworking","129956","0","3"
"435","|cFFFFD200Vendor: |rJepetto Joybuzz|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","129057","0","2"
"436","|cFFFFD200Vendor: |rCupri|n|cFFFFD200Zone: |rShattrath City|n|cFFFFD200Cost: |r500|TInterface\Icons\pvecurrency-justice.BLP:0|t","129929","0","2"
"437","|cFFFFD200Vendor: |rWarmage Kath'leen|n|cFFFFD200Zone: |rBroken Shore|n|cFFFFD200Faction: |rArmies of Legionfall - Revered|n|cFFFFD200Cost: |r1500|Hcurrency:1226|h|TInterface\Icons\inv_datacrystal01.BLP:0|t|h","130199","4","2"
"438","|cFFFFD200Treasure: |rTreasure Chest|n|cFFFFD200Zone: |rVal'sharah","130194","2","-1"
"439","|cFFFFD200Treasure: |rUnguarded Thistleleaf Treasure|n|cFFFFD200Zone: |rVal'sharah","130147","0","0"
"440","|cFFFFD200Treasure: |rSheddle's Chest","129055","0","0"
"441","|cFFFFD200Quest: |rMasters of Disguise|n|cFFFFD200Zone: |rStormheim","129093","0","1"
"442","|cFFFFD200Drop:|r Blackhoof|n|cFFFFD200Zone:|r Valley of the Four Winds|n|n|cFFFFD200Drop:|r Ordon Candlekeeper|n|cFFFFD200Zone:|r Timeless Isle","86565","0","-1"
"443","","129111","2","-1"
"444","|cFFFFD200Vendor: |rKiatke|n|cFFFFD200Zone: |rOrgrimmar / Stormwind City","133511","0","2"
"445","|cFFFFD200Vendor: |rKiatke|n|cFFFFD200Zone: |rOrgrimmar / Stormwind City","133542","0","-1"
"446","|cFFFFD200Vendor: |rRansa Greyfeather|n|cFFFFD200Zone: |rHighmountain|n|cFFFFD200Faction: |rHighmountain Tribe - Revered|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","131812","4","2"
"447","|cFFFFD200Zone: |rHighmountain","131811","0","-1"
"448","|cFFFFD200Promotion|r","93672","2","-1"
"449","|cFFFFD200Quest:|r Aviana's Request|n|cFFFFD200Zone:|r Garrison Inn|n","119093","0","0"
"451","|cFFFFD200Drop: |rAi-Ran the Shifting Cloud|n|cFFFFD200Zone: |rVale of Eternal Blossoms","86590","0","0"
"452","|cFFFFD200Drop: |rSahn Tidehunter|n|cFFFFD200Zone: |rVale of Eternal Blossoms","86582","0","0"
"453","|cFFFFD200Treasure: |rSunken Treasure|n|cFFFFD200Zone: |rTimeless Isle","134024","0","0"
"454","|cFFFFD200Drop: |rSalyin Warscout|n|cFFFFD200Zone: |rValley of the Four Winds","86583","0","0"
"455","|cFFFFD200Profession: |rArchaeology","64488","0","3"
"456","|cFFFFD200Drop: |rKal'tik the Blight|n|cFFFFD200Zone: |rVale of Eternal Blossoms","134023","0","0"
"457","|cFFFFD200Drop: |rGar'lok|n|cFFFFD200Zone: |rDread Wastes","86578","0","0"
"458","|cFFFFD200Drop:|r Ba'ruun|n|cFFFFD200Zone:|r Shadowmoon Valley|n|n","113540","0","0"
"459","|cFFFFD200Treasure: |rForeman's Lunchbox|n|cFFFFD200Zone: |rTalador","116120","0","0"
"460","|cFFFFD200Quest:|r Cenarion Concerns|n|cFFFFD200Zone:|r Garrison Inn","118935","0","-1"
"461","|cFFFFD200Treasure: |rBleeding Hollow Mushroom Stash|n|cFFFFD200Zone: |rTanaan","128223","0","-1"
"462","|cFFFFD200Drop: |rMajor Nanners|n|cFFFFD200Zone: |rVale of Eternal Blossoms","86594","0","0"
"463","|cFFFFD200Quest: |rLeaders Among Breeders|n|cFFFFD200Zone: |rValley of the Four Winds","88375","0","1"
"464","|cFFFFD200Profession: |rArchaeology","89614","0","3"
"465","|cFFFFD200Achievement: |rHigher Learning|n|cFFFFD200Category: |rGeneral","43824","0","5"
"466","|cFFFFD200Quest:|r Legacy of the Ancients|n|cFFFFD200Zone:|r Garrison Lumbermill ","115506","0","0"
"467","|cFFFFD200Vendor: |rSpeaker Gulan|n|cFFFFD200Zone: |rTimeless Isle","102467","0","2"
"468","|cFFFFD200Drop:|r Nessos the Oracle|n|cFFFFD200Zone:|r Kun-Lai Summit|n|n|cFFFFD200Drop:|r Great Turtle Furyshell|n|cFFFFD200Drop:|r Chelon |n|cFFFFD200Zone:|r Timeless Isle |n","86584","0","0"
"469","|cFFFFD200Drop: |rShinri|n|cFFFFD200Zone: |rShadowmoon Valley","113543","0","-1"
"470","|cFFFFD200Drop: |rHigh Priest of Ordos|n|cFFFFD200Zone: |rTimeless Isle","104329","0","0"
"471","|cFFFFD200Promotion|r","54452","2","-1"
"472","|cFFFFD200Vendor:|r Derek Odds|n|cFFFFD200Vendor:|r Misensi|n|cFFFFD200Zone:|r Dalaran|n|n|cFFFFD200Vendor:|r Mera Mistrunner|n|cFFFFD200Zone:|r Icecrown|n","134020","0","2"
"473","|cFFFFD200Profession: |rEngineering(490)","60854","2","3"
"474","|cFFFFD200Profession: |rEngineering(600)","87214","2","3"
"475","|cFFFFD200Profession: |rEngineering","111821","2","3"
"476","|cFFFFD200Profession: |rEngineering(425)","40768","2","3"
"477","|cFFFFD200Profession: |rEngineering(435)","48933","2","3"
"478","|cFFFFD200Profession: |rEngineering(570)","87215","2","3"
"479","|cFFFFD200Profession: |rEngineering","112059","2","3"
"480","|cFFFFD200Profession: |rEngineering","18986","2","3"
"481","|cFFFFD200Profession: |rEngineering","30544","2","3"
"482","|cFFFFD200Profession: |rEngineering","18984","2","3"
"483","|cFFFFD200Profession: |rEngineering","30542","2","3"
"484","|cFFFFD200Profession: |rEngineering(500)","40727","2","3"
"485","|cFFFFD200Drop:|r Ghostly Pandaren Fisherman|n|cFFFFD200Profession:|r Fishing|n","85973","2","0"
"486","|cFFFFD200Vendor: |rNat Pagle|n|cFFFFD200Zone: |rKrasarang Wilds|n|cFFFFD200Faction: |rThe Anglers - Revered|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","85500","6","2"
"487","|cFFFFD200Drop: |rDon Carlos|n|cFFFFD200Zone: |rOld Hillsbrad Foothills","134019","0","0"
"488","|cFFFFD200Drop:|r Burgy Blackheart |n|cFFFFD200Zone:|r Vashj'ir|n","134022","0","0"
"489","|cFFFFD200Quest: |rBack to the Chief!|n|cFFFFD200Zone: |rNetherstorm","134021","0","1"
"490","|cFFFFD200Quest: |rA Shiny Reward|n|cFFFFD200Zone: |rThe Cape of Stranglethorn","133997","0","-1"
"491","|cFFFFD200Quest: |rOpen Their Eyes|n|cFFFFD200Zone: |rFelwood","133998","0","1"
"492","|cFFFFD200Vendor:|r Jonathan Stephens|n|cFFFFD200Vendor:|r Moz'def|n|cFFFFD200Zone:|r Garrison|n","122298","0","2"
"493","|cFFFFD200Drop: |rRai'vosh|n|cFFFFD200Zone: |rShadowmoon Valley","113542","0","0"
"494","|cFFFFD200Drop: |rStomper Kreego|n|cFFFFD200Zone: |rGorgrond","118224","0","0"
"495","|cFFFFD200Drop: |rGlimmerwing|n|cFFFFD200Zone: |rTalador","116113","0","0"
"496","|cFFFFD200Drop: |rGibblette the Cowardly|n|cFFFFD200Zone: |rFrostfire Ridge","119180","0","0"
"497","|cFFFFD200Quest: |rThe Storm Gathers|n|cFFFFD200Zone: |rTownlong Steppes","95567","0","1"
"498","|cFFFFD200Quest: |rThe Storm Gathers|n|cFFFFD200Zone: |rTownlong Steppes","95568","0","1"
"499","|cFFFFD200Drop: |rImp-Master Valessa|n|cFFFFD200Zone: |rTanaan Jungle","127655","0","0"
"500","|cFFFFD200Treasure: |rSkull of the Mad Chief|n|cFFFFD200Zone: |rTanaan Jungle","127669","0","0"
"501","|cFFFFD200Vendor: |rHaris Pilton|n|cFFFFD200Zone: |rTerokkar Forest|n|cFFFFD200Cost: |r5000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","134007","0","2"
"502","|cFFFFD200Vendor: |rHaris Pilton|n|cFFFFD200Zone: |rTerokkar Forest|n|cFFFFD200Cost: |r3000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","134004","0","2"
"503","|cFFFFD200Treasure: |rMedium Treasure Chest|n|cFFFFD200Zone: |rVal'sharah","130169","0","0"
"504","|cFFFFD200Vendor: |rMarin Bladewing|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Faction: |rThe Wardens - Honored|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","130157","4","2"
"505","|cFFFFD200Vendor: |rSylvia Hartshorn|n|cFFFFD200Zone: |rVal'sharah|n|cFFFFD200Faction: |rDreamweavers - Friendly|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","130158","4","2"
"506","|cFFFFD200Drop: |rSeersei|n|cFFFFD200Zone: |rVal'sharah","130171","0","0"
"507","|cFFFFD200Vendor: |rSylvia Hartshorn|n|cFFFFD200Zone: |rVal'sharah|n|cFFFFD200Faction: |rDreamweavers - Honored|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","130170","4","2"
"508","|cFFFFD200Vendor: |rMarin Bladewing|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Faction: |rThe Wardens - Honored|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","130191","4","2"
"509","|cFFFFD200Vendor: |rSylvia Hartshorn|n|cFFFFD200Zone: |rVal'sharah|n|cFFFFD200Faction: |rDreamweavers - Revered|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","130232","4","2"
"510","|cFFFFD200Drop: |rHenry|n|cFFFFD200Zone: |rVal'sharah","130214","0","0"
"511","|cFFFFD200Treasure: |rTreasure Chest|n|cFFFFD200Zone: |rVal'sharah","130249","2","0"
"512","|cFFFFD200Drop: |rWhitewater Typhoon|n|cFFFFD200Zone: |rStormheim","129045","2","0"
"513","|cFFFFD200Treasure: |rTreasure Chest|n|cFFFFD200Zone: |rStormheim","129165","0","0"
"514","|cFFFFD200Vendor: |rBreanni|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r75|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","37460","0","-1"
"515","|cFFFFD200Vendor: |rBreanni|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r1|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t50|TINTERFACE\MONEYFRAME\UI-SILVERICON.BLP:0|t","44820","0","-1"
"516","|cFFFFD200Drop:|r Pet Supply Bags|n|cFFFFD200Sources:|r Pet Battle Masters |n","89139","0","0"
"520","|cFFFFD200Quest:|r Corrupted Studies|n|cFFFFD200Profession:|r Archaeology|n|n","131724","0","1"
"521","","136849","2","-1"
"522","","136846","2","-1"
"525","","136927","2","-1"
"526","","136855","2","-1"
"527","","136928","2","-1"
"528","","136934","2","-1"
"529","","136935","2","-1"
"530","","136937","2","-1"
"531","|cFFFFD200Profession: |rInscription","129211","0","3"
"532","|cFFFFD200Vendor: |rEndora Moorehead|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","137294","2","-1"
"533","|cFFFFD200Profession: |rLeatherworking","129958","0","3"
"534","|cFFFFD200Profession: |rLeatherworking","129960","0","3"
"535","|cFFFFD200Profession: |rLeatherworking","129961","0","3"
"536","|cFFFFD200Vendor: |rJepetto Joybuzz|n|cFFFFD200Cost: |r50|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","137663","0","-1"
"537","|cFFFFD200Vendor: |rBoomie Sparks|n|cFFFFD200Zone: |rDarkmoon Island","138202","0","2"
"538","|cFFFFD200World Event:|r Pirates' Day|n|cFFFFD200Drop:|r Ol' Eary|n","138415","0","6"
"539","","138490","2","-1"
"540","|cFFFFD200Quest: |rThe Hunger Returns|n|cFFFFD200Zone: |rAzsuna|n|n|cFFFFD200Quest: |rThe Hunger Returns|n|cFFFFD200Zone: |rAzsuna","138876","0","1"
"541","|cFFFFD200Quest: |rDressing With Class|n|cFFFFD200Zone: |rAzsuna","138873","0","1"
"542","|cFFFFD200Vendor: |rVindicator Nuurem|n|cFFFFD200Zone: |rStormshield|n|cFFFFD200Faction: |rCouncil of Exarchs - Honored|n|cFFFFD200Cost: |r1000|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","115472","4","2"
"543","|cFFFFD200Vendor: |rVeridis Fallon|n|cFFFFD200Zone: |rAzsuna|n|cFFFFD200Faction: |rCourt of Farondis - Honored|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","129279","4","2"
"544","|cFFFFD200Vendor: |rValdemar Stormseeker|n|cFFFFD200Zone: |rStormheim|n|cFFFFD200Faction: |rValarjar - Revered|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","129149","4","2"
"545","|cFFFFD200World Event:|r Feast of Winter Veil","139337","0","6"
"546","|cFFFFD200World Event:|r Feast of Winter Veil|n","128636","0","6"
"547","|cFFFFD200Profession: |rJewelcrafting","130254","0","3"
"548","|cFFFFD200Vendor: |rBron|n|cFFFFD200Zone: |rDurotar|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t|n|n|cFFFFD200Vendor: |rKeiran Donoghue|n|cFFFFD200Zone: |rDun Morogh|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_MISC_COIN_01.BLP:0|t","138900","0","2"
"549","|cFFFFD200Achievement:|r Hatchling of the Talon|n|cFFFFD200Zone:|r Highmountain|n","139773","0","0"
"550","|cFFFFD200Order Hall:|r Uncrowned Vault","139587","0","-1"
"551","|cFFFFD200Order Hall:|r Skyhold Arena of Glory","140160","0","-1"
"552","|cFFFFD200Vendor: |rDraemus|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r1000|TINTERFACE\ICONS\ACHIEVEMENT_GUILDPERK_HONORABLEMENTION.BLP:0|t","140231","0","2"
"553","|cFFFFD200Vendor:|r The Mad Merchant|n","140309","0","2"
"554","|cFFFFD200Drop:|r Dread Infiltrator|n","140363","0","0"
"557","|cFFFFD200Vendor: |rRansa Greyfeather|n|cFFFFD200Zone: |rHighmountain|n|cFFFFD200Faction: |rHighmountain Tribe - Friendly|n|cFFFFD200Cost: |r100|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","131814","4","2"
"558","|cFFFFD200Drop: |rWorld Creatures","134831","0","0"
"559","|cFFFFD200Vendor: |rFirst Arcanist Thalyssra|n|cFFFFD200Zone: |rSuramar|n|cFFFFD200Faction: |rThe Nightfallen - Revered|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","140325","4","2"
"560","|cFFFFD200Vendor: |rFirst Arcanist Thalyssra|n|cFFFFD200Zone: |rSuramar|n|cFFFFD200Faction: |rThe Nightfallen - Honored|n|cFFFFD200Cost: |r200|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","140324","4","2"
"561","|cFFFFD200Profession: |rEngineering","132518","0","3"
"562","|cFFFFD200Vendor: |rGift Shopkeeper|n|cFFFFD200Zone: |rSuramar","130151","0","2"
"563","|cFFFFD200Treasure: |rMaelstrom Chest|n|cFFFFD200Zone: |rThe Maelstrom","140632","2","0"
"564","|cFFFFD200Vendor: |rSlyhoof the Shameless Shaman|n|cFFFFD200Zone: |rHighmountain|n|cFFFFD200Cost: |r500|TINTERFACE\MONEYFRAME\UI-GOLDICON.BLP:0|t","140336","0","2"
"565","|cFFFFD200Quest: |rThis IS In My Contract.|n|cFFFFD200Zone: |rAzsuna","138878","0","1"
"566","|cFFFFD200Drop: |rThane Irglov the Merciless|n|cFFFFD200Zone: |rStormheim","129113","0","0"
"567","","140779","2","-1"
"568","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar","140780","0","-1"
"569","|cFFFFD200Profession: |rJewelcrafting","130251","0","3"
"570","|cFFFFD200Treasure: |rTreasure Chest|n|cFFFFD200Zone: |rAzsuna","122681","0","0"
"571","|cFFFFD200Quest: |rFriends in Cages|n|cFFFFD200Zone: |rSuramar","130209","0","1"
"572","|cFFFFD200Drop:|r PH|n","119211","2","0"
"573","|cFFFFD200Profession: |rEngineering","109167","0","3"
"574","|cFFFFD200Treasure: |rFalanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar","140786","0","-1"
"575","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar","141297","0","-1"
"576","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar","141300","2","-1"
"577","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar","141298","0","-1"
"578","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar","141301","0","-1"
"579","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar","141306","0","-1"
"580","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar","141299","0","-1"
"581","|cFFFFD200Treasure: |r Glimmering Falanaar Treasure Chest|n|cFFFFD200Zone: |rSuramar","141296","0","-1"
"582","|cFFFFD200Drop:|r Endgineer Omegaplugg|n","141331","2","0"
"584","|cFFFFD200Quest: |rWolf Pack Attack|n|cFFFFD200Zone: |rHighmountain","131933","0","1"
"585","|cFFFFD200Drop: |rMajestic Elderhorn|n|cFFFFD200Zone: |rHighmountain","131900","0","0"
"586","|cFFFFD200Vendor: |rMidsummer Merchant|n|cFFFFD200Cost: |r500|TINTERFACE\ICONS\INV_SUMMERFEST_FIREFLOWER.BLP:0|t","141649","0","6"
"587","|cFFFFD200Quest: |rMglrgrs of Our Grmlgrlr|n|cFFFFD200Zone: |rSuramar","141879","0","1"
"588","|cFFFFD200Drop: |rPinchshank|n|cFFFFD200Zone: |rSuramar","140314","0","0"
"589","|cFFFFD200Drop: |rDoctor Weavil|n|cFFFFD200Zone: |rDustwallow Marsh","142265","0","0"
"590","|cFFFFD200World Event:|r Love is in the Air|n|n|cFFFFD200Vendor: |rLovely Merchant (Alliance)|n|cFFFFD200Zone: |rStormwind City|n|cFFFFD200Cost: |r270|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t|n|n|cFFFFD200Vendor: |rLovely Merchant (Horde)|n|cFFFFD200Zone: |rOrgrimmar|n|cFFFFD200Cost: |r270|TINTERFACE\ICONS\INV_VALENTINESCARD01.BLP:0|t","142341","0","6"
"593","|cFFFFD200Quest: |rSnowfeather Bonding|n","142497","0","1"
"594","|cFFFFD200Quest: |rSharptalon Bonding|n","142496","0","1"
"595","|cFFFFD200Quest: |rDirebeak Bonding|n","142495","0","1"
"596","|cFFFFD200Quest: |rBloodgazer Bonding|n","142494","0","1"
"597","|cFFFFD200Drop:|r Broken Isles Fishing|n","142528","0","0"
"598","|cFFFFD200Drop:|r Broken Isles Fishing","142529","0","0"
"599","|cFFFFD200Drop:|r Broken Isles Fishing|n","142530","0","0"
"600","|cFFFFD200Vendor: |rConjurer Margoss|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Faction: |rConjurer Margoss - Friend|n|cFFFFD200Cost: |r100|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t","142531","4","-1"
"601","|cFFFFD200Vendor: |rConjurer Margoss|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Faction: |rConjurer Margoss - Friend|n|cFFFFD200Cost: |r100|Hitem:138777|h|TINTERFACE\ICONS\INV_ELEMENTAL_PRIMAL_WATER.BLP:0|t|h","142532","4","-1"
"602","|cFFFFD200Quest: |rCubic Coalescing","142536","0","1"
"603","","143545","2","-1"
"604","|cFFFFD200Drop: |rThe Nighthold|n|n|cFFFFD200Treasure: |rGift of the Nightborne|n|cFFFFD200Zone: |rThe Nighthold","143544","0","0"
"605","|cFFFFD200Event: |rDiablo 20th Anniversary","143543","2","6"
"606","|cFFFFD200Vendor: |rXur'ios|n|cFFFFD200Zone: |rDalaran|n|cFFFFD200Cost: |r50|TInterface\Icons\inv_misc_elvencoins.BLP:0|t","141862","0","2"
"607","|cFFFFD200Vendor: |rAuzin
|cFFFFD200Zone: |rCrystalsong Forest
|cFFFFD200Cost: |r750|TInterface\Icons\pvecurrency-justice.BLP:0|t","129965","0","2"
"608","|cFFFFD200Treasure: |rWand of Simulated Life|n|cFFFFD200Zone: |rDalaran","143534","2","-1"
"609","|cFFFFD200Event: |rDiablo 20th Anniversary","142542","2","6"
"610","|cFFFFD200Drop:|r Broken Isles Fishing|n","143662","0","0"
"611","|cFFFFD200Profession: |rSkinning|n|cFFFFD200Quest: |rDrakol'nir Must Die|n|cFFFFD200Zone: |rStormheim","130102","0","-1"
"612","|cFFFFD200Quest: |rComplete the Broken Shore portion of your class Order Campaign.","143727","0","1"
"613","|cFFFFD200Achievement:|r No Shellfish Endeavor|n","143660","0","5"
"614","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r25|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","143827","0","6"
"615","|cFFFFD200World Event:|r Lunar Festival|n|n|cFFFFD200Vendor: |rFariel Starsong|n|cFFFFD200Zone: |rMoonglade|n|cFFFFD200Cost: |r10|TINTERFACE\ICONS\INV_MISC_ELVENCOINS.BLP:0|t","143828","0","6"
