Id,Name,ChrCustomizationOptionId,ChrCustomizationReqId,OrderIndex,Color,Color2,OrderIndex2,Flags
"1947","","133","141","3","-5980448","0","5","0"
"1948","","133","141","4","-7176807","0","23","0"
"1949","","133","141","5","-2359333","0","26","0"
"1950","","133","141","6","-7566593","0","22","0"
"1951","","133","141","7","-7667736","0","2","0"
"1952","","133","141","8","-10784789","0","9","0"
"1953","","133","141","9","-8217391","0","7","0"
"1954","","133","141","10","-7219221","0","3","0"
"1955","","133","141","11","-6841911","0","20","0"
"1956","","133","132","12","-7369865","0","72","0"
"1957","","133","132","13","-6508866","0","70","0"
"1958","","133","132","14","-8090740","0","71","0"
"1959","","133","12","15","9381401","0","100","0"
"1960","","133","12","16","10045970","0","101","0"
"1961","","133","12","17","8874886","0","102","0"
"1962","","133","10","18","1513239","0","103","0"
"1963","","134","146","0","0","0","0","0"
"1964","","134","146","1","0","0","1","0"
"1965","","134","146","2","0","0","2","0"
"1966","","134","146","3","0","0","3","0"
"1967","","134","146","4","0","0","4","0"
"1968","","134","146","5","0","0","5","0"
"1969","","134","146","6","0","0","6","0"
"1970","","134","146","7","0","0","7","0"
"1971","","134","146","8","0","0","8","0"
"1972","","134","146","9","0","0","9","0"
"1973","","134","142","10","0","0","10","0"
"1974","","134","142","11","0","0","11","0"
"1975","","134","142","12","0","0","12","0"
"1976","","134","142","13","0","0","13","0"
"1977","","134","142","14","0","0","14","0"
"1978","","134","142","15","0","0","15","0"
"1979","","134","142","16","0","0","16","0"
"1980","","134","142","17","0","0","17","0"
"1981","","134","142","18","0","0","18","0"
"1982","","134","142","19","0","0","19","0"
"1983","Straight","135","141","0","0","0","0","0"
"1984","Flipped","135","141","1","0","0","1","0"
"1985","Cute","135","141","2","0","0","2","0"
"1986","Feathered","135","141","3","0","0","3","0"
"1987","Buns","135","141","4","0","0","4","0"
"1988","Circlet","135","141","5","0","0","5","0"
"1989","Bangs","135","141","6","0","0","6","0"
"1990","Elegant","135","141","7","0","0","7","0"
"1991","Bounce","135","141","8","0","0","8","0"
"1992","Nape","135","141","9","0","0","9","0"
"1993","Sassy","135","141","10","0","0","10","0"
"1994","Hairband","135","141","11","0","0","11","0"
"1995","Trouble","135","141","12","0","0","12","0"
"1996","Shy","135","141","13","0","0","13","0"
"1997","High Tail","135","141","14","0","0","14","0"
"1998","Soaked","135","141","15","0","0","15","0"
"1999","Slicked","135","141","16","0","0","16","0"
"2000","","136","141","0","-9225930","0","1","0"
"2001","","136","141","1","-8761236","0","21","0"
"2002","","136","141","2","-2375798","0","3","0"
"2003","","136","141","3","-2434858","0","23","0"
"2004","","136","141","4","-12363973","0","4","0"
"2005","","136","141","5","-8672083","0","7","0"
"2006","","136","141","6","-8942606","0","20","0"
"2007","","136","141","7","-9457507","0","6","0"
"2008","","136","141","8","-9071161","0","9","0"
"2009","","136","141","9","-8144263","0","5","0"
"2010","","136","10","10","1778225","0","100","0"
"2011","Sweeping","137","141","0","0","0","0","0"
"2012","Curled","137","141","1","0","0","1","0"
"2013","Curved","137","141","2","0","0","3","0"
"2014","Thick","137","141","3","0","0","2","0"
"2015","Wide","137","141","4","0","0","4","0"
"2016","Grand","137","141","5","0","0","5","0"
"2017","Short","137","141","6","0","0","6","0"
"2018","","137","12","7","0","0","7","0"
"2019","","138","146","0","0","0","0","0"
"2020","","138","146","1","0","0","1","0"
"2021","","138","146","2","0","0","2","0"
"2022","","139","146","0","0","0","0","0"
"2023","","140","146","0","0","0","0","0"
"2024","","141","146","0","0","0","0","0"
"2025","","142","146","0","0","0","0","0"
"2026","","143","146","0","0","0","0","0"
"2027","","144","146","0","0","0","0","0"
"2028","","144","146","1","0","0","1","0"
"2029","","144","146","2","0","0","2","0"
"2030","","144","146","3","0","0","3","0"
"2031","","144","146","4","0","0","4","0"
"2032","","144","146","5","0","0","5","0"
"2033","","145","146","0","0","0","0","0"
"2034","","146","146","0","0","0","0","0"
"2035","","147","146","0","0","0","0","0"
"2036","","147","146","1","0","0","1","0"
"2037","","147","146","2","0","0","2","0"
"2038","","147","146","3","0","0","3","0"
"2039","","147","146","4","0","0","4","0"
"2040","","147","146","5","0","0","5","0"
"2041","","148","146","0","0","0","0","0"
"2042","","149","146","0","0","0","0","0"
"2043","","150","146","0","0","0","0","0"
"2044","","150","146","1","0","0","1","0"
"2045","","150","146","2","0","0","2","0"
"2046","","150","146","3","0","0","3","0"
"2047","","150","146","4","0","0","4","0"
"2048","","150","146","5","0","0","5","0"
"2049","","151","146","0","0","0","0","0"
"2050","","152","146","0","0","0","0","0"
"2051","","152","146","1","0","0","1","0"
"2052","","152","146","2","0","0","2","0"
"2053","","153","146","0","0","0","0","0"
"2054","","153","146","1","0","0","1","0"
"2055","","153","146","2","0","0","2","0"
"2056","","153","146","3","0","0","3","0"
"2057","","153","146","4","0","0","4","0"
"2058","","153","146","5","0","0","5","0"
"2059","","153","146","6","0","0","6","0"
"2060","","153","146","7","0","0","7","0"
"2061","","153","146","8","0","0","8","0"
"2062","","153","146","9","0","0","9","0"
"2063","","154","146","0","0","0","0","0"
"2064","","155","146","0","0","0","0","0"
"2065","","156","146","0","0","0","0","0"
"2066","","157","146","0","0","0","0","0"
"2067","","158","146","0","0","0","0","0"
"2068","","159","146","0","0","0","0","0"
"2069","","160","146","0","0","0","0","0"
"2070","","161","146","0","0","0","0","0"
"2071","","162","146","0","0","0","0","0"
"2072","","162","146","1","0","0","1","0"
"2073","","162","146","2","0","0","2","0"
"2074","","162","146","3","0","0","3","0"
"2075","","162","146","4","0","0","4","0"
"2076","","162","146","5","0","0","5","0"
"2077","","163","146","0","0","0","0","0"
"2078","","164","146","0","0","0","0","0"
"2079","","164","146","1","0","0","1","0"
"2080","","164","146","2","0","0","2","0"
"2081","","164","146","3","0","0","3","0"
"2082","","164","146","4","0","0","4","0"
"2083","","164","146","5","0","0","5","0"
"2084","","165","146","0","0","0","0","0"
"2085","","165","146","1","0","0","1","0"
"2086","","165","146","2","0","0","2","0"
"2087","","165","146","3","0","0","3","0"
"2088","","165","146","4","0","0","4","0"
"2089","","166","146","0","0","0","0","0"
"2090","","166","146","1","0","0","1","0"
"2091","","166","146","2","0","0","2","0"
"2092","","166","146","3","0","0","3","0"
"2093","","166","146","4","0","0","4","0"
"2094","","166","141","5","0","0","5","0"
"2095","","167","146","0","0","0","0","0"
"2096","","168","146","0","0","0","0","0"
"2097","","169","146","0","0","0","0","0"
"2098","","169","146","1","0","0","1","0"
"2099","","169","146","2","0","0","2","0"
"2100","","169","146","3","0","0","3","0"
"2101","","169","146","4","0","0","4","0"
"2102","","169","146","5","0","0","5","0"
"2103","","169","146","6","0","0","6","0"
"2104","","170","146","0","0","0","0","0"
"2105","","171","146","0","0","0","0","0"
"2106","","171","146","1","0","0","1","0"
"2107","","171","146","2","0","0","2","0"
"2108","","171","146","3","0","0","3","0"
"2109","","171","146","4","0","0","4","0"
"2110","","171","146","5","0","0","5","0"
"2111","","171","146","6","0","0","6","0"
"2112","","172","146","0","0","0","0","0"
"2113","","172","146","1","0","0","1","0"
"2114","","172","146","2","0","0","2","0"
"2115","","172","146","3","0","0","3","0"
"2116","","172","146","4","0","0","4","0"
"2117","","172","146","5","0","0","5","0"
"2118","","172","146","6","0","0","6","0"
"2119","","173","146","0","0","0","0","0"
"2120","","173","141","1","0","0","1","0"
"2121","","173","141","2","0","0","2","0"
"2122","","173","141","3","0","0","3","0"
"2123","","173","141","4","0","0","4","0"
"2124","","173","141","5","0","0","5","0"
"2125","","173","141","6","0","0","6","0"
"2126","","174","146","0","0","0","0","0"
"2127","","175","146","0","0","0","0","0"
"2128","","176","146","0","0","0","0","0"
"2129","","176","146","1","0","0","1","0"
"2130","","176","146","2","0","0","2","0"
"2131","","176","146","3","0","0","3","0"
"2132","","176","146","4","0","0","4","0"
"2133","","176","146","5","0","0","5","0"
"2134","","176","12","6","0","0","6","0"
"2135","","176","12","7","0","0","7","0"
"2136","","176","12","8","0","0","8","0"
"2137","","176","12","9","0","0","9","0"
"2138","","176","12","10","0","0","10","0"
"2139","","176","12","11","0","0","11","0"
"2140","","176","12","12","0","0","12","0"
"2141","","176","12","13","0","0","13","0"
"2142","","176","12","14","0","0","14","0"
"2143","","177","146","0","0","0","0","0"
"2144","","177","146","1","0","0","1","0"
"2145","","177","146","2","0","0","2","0"
"2146","","177","146","3","0","0","3","0"
"2147","","177","146","4","0","0","4","0"
"2148","","178","146","0","0","0","0","0"
"2149","","178","146","1","0","0","1","0"
"2150","","178","146","2","0","0","2","0"
"2151","","178","146","3","0","0","3","0"
"2152","","178","146","4","0","0","4","0"
"2153","","178","146","5","0","0","5","0"
"2154","","179","146","0","0","0","0","0"
"2155","","179","146","1","0","0","1","0"
"2156","","179","146","2","0","0","2","0"
"2157","","179","146","3","0","0","3","0"
"2158","","179","146","4","0","0","4","0"
"2159","","179","146","5","0","0","5","0"
"2160","","179","146","6","0","0","6","0"
"2161","","179","146","7","0","0","7","0"
"2162","","179","146","8","0","0","8","0"
"2163","","179","146","9","0","0","9","0"
"2164","","180","146","0","0","0","0","0"
"2165","","180","146","1","0","0","1","0"
"2166","","180","146","2","0","0","2","0"
"2167","","180","146","3","0","0","3","0"
"2168","","180","146","4","0","0","4","0"
"2169","","180","146","5","0","0","5","0"
"2170","","180","146","6","0","0","6","0"
"2171","","180","146","7","0","0","7","0"
"2172","","180","146","8","0","0","8","0"
"2173","","180","146","9","0","0","9","0"
"2174","","180","146","10","0","0","10","0"
"2175","","181","146","0","0","0","0","0"
"2176","","182","146","0","0","0","0","0"
"2177","","183","146","0","0","0","0","0"
"2178","","183","146","1","0","0","1","0"
"2179","","183","146","2","0","0","2","0"
"2180","","183","146","3","0","0","3","0"
"2181","","184","146","0","0","0","0","0"
"2182","","185","146","0","0","0","0","0"
"2183","","187","146","0","0","0","0","0"
"2184","","187","141","1","0","0","1","0"
"2185","","187","141","2","0","0","2","0"
"2186","","188","146","0","0","0","0","0"
"2187","","189","146","0","0","0","0","0"
"2188","","190","12","0","0","0","0","0"
"2189","","190","12","1","0","0","1","0"
"2190","","190","12","2","0","0","2","0"
"2191","","190","12","3","0","0","3","0"
"2192","","191","146","0","0","0","0","0"
"2193","","192","146","0","0","0","0","0"
"2194","","192","146","1","0","0","1","0"
"2195","","192","146","2","0","0","2","0"
"2196","","192","146","3","0","0","3","0"
"2197","","193","141","0","0","0","0","0"
"2198","","193","141","1","0","0","1","0"
"2199","","193","141","2","0","0","2","0"
"2200","","193","141","3","0","0","3","0"
"2201","","193","141","4","0","0","4","0"
"2202","","194","146","0","0","0","0","0"
"2203","","195","146","0","0","0","0","0"
"2204","","196","146","0","0","0","0","0"
"2205","","196","146","1","0","0","1","0"
"2206","","196","146","2","0","0","2","0"
"2207","","196","146","3","0","0","3","0"
"2208","","196","146","4","0","0","4","0"
"2209","","196","146","5","0","0","5","0"
"2210","","196","146","6","0","0","6","0"
"2211","","196","146","7","0","0","7","0"
"2212","","197","146","0","0","0","0","0"
"2213","","198","146","0","0","0","0","0"
"2214","","198","146","1","0","0","1","0"
"2215","","198","146","2","0","0","2","0"
"2216","","198","146","3","0","0","3","0"
"2217","","198","146","4","0","0","4","0"
"2218","","198","141","5","0","0","5","0"
"2219","","199","146","0","0","0","0","0"
"2220","","199","146","1","0","0","1","0"
"2221","","199","146","2","0","0","2","0"
"2222","","199","146","3","0","0","3","0"
"2223","","199","146","4","0","0","4","0"
"2224","","199","146","5","0","0","5","0"
"2225","","200","141","0","0","0","0","0"
"2226","","200","141","1","0","0","1","0"
"2227","","200","141","2","0","0","2","0"
"2228","","200","141","3","0","0","3","0"
"2229","","200","141","4","0","0","4","0"
"2230","","201","146","0","0","0","0","0"
"2231","","202","146","0","0","0","0","0"
"2232","","203","322","0","-9537665","0","1","0"
"2233","","203","322","1","8286554","0","5","0"
"2234","","203","322","2","-10720934","0","7","0"
"2235","","203","322","3","-7486796","0","9","0"
"2236","","203","322","4","-6911145","0","6","0"
"2237","","203","134","5","-9862260","0","70","0"
"2238","","203","134","6","-10656889","0","72","0"
"2239","","203","134","7","-12561815","0","71","0"
"2240","","203","10","8","0","0","100","0"
"2241","","204","146","0","0","0","0","0"
"2242","","204","146","1","0","0","1","0"
"2243","","204","146","2","0","0","2","0"
"2244","","204","146","3","0","0","3","0"
"2245","","204","146","4","0","0","4","0"
"2246","","204","142","5","0","0","5","0"
"2247","","204","142","6","0","0","6","0"
"2248","","204","142","7","0","0","7","0"
"2249","","204","142","8","0","0","8","0"
"2250","","204","142","9","0","0","9","0"
"2251","","204","142","10","0","0","10","0"
"2252","","204","142","11","0","0","11","0"
"2253","","204","142","12","0","0","12","0"
"2254","","204","142","13","0","0","13","0"
"2255","","204","142","14","0","0","14","0"
"2256","","204","146","15","0","0","15","0"
"2257","","204","146","16","0","0","16","0"
"2258","","204","142","17","0","0","17","0"
"2259","","204","142","18","0","0","18","0"
"2260","Beaded Tails","205","141","0","0","0","0","0"
"2261","Wild","205","141","1","0","0","1","0"
"2262","Chops","205","141","2","0","0","2","0"
"2263","Scruffy","205","141","3","0","0","3","0"
"2264","Wrapped","205","141","4","0","0","4","0"
"2265","Beaded Tufts","205","141","5","0","0","5","0"
"2266","Short Tufts","205","141","6","0","0","6","0"
"2267","Braided Tails","205","141","7","0","0","7","0"
"2268","Quartet","205","141","8","0","0","8","0"
"2269","Spikes","205","141","9","0","0","9","0"
"2270","Long Braids","205","141","10","0","0","10","0"
"2271","Thin Braids","205","141","11","0","0","11","0"
"2272","Mane","205","141","12","0","0","12","0"
"2279","Clean","207","141","0","0","0","0","0"
"2280","Grizzled","207","141","1","0","0","1","0"
"2281","Tuft","207","141","2","0","0","2","0"
"2282","Goatee","207","141","3","0","0","3","0"
"2283","Bead","207","141","4","0","0","4","0"
"2284","Ragged","207","141","5","0","0","5","0"
"2285","Twin Tufts","207","141","6","0","0","6","0"
"2286","Scruffy","207","141","7","0","0","7","0"
"2287","Long","207","141","8","0","0","8","0"
"2288","Braid","207","141","9","0","0","9","0"
"2289","Ringed","207","141","10","0","0","10","0"
"2290","Veil","207","141","11","0","0","11","0"
"2303","","208","141","0","-9140583","0","0","0"
"2304","","208","141","1","-4539987","0","24","0"
"2305","","208","141","2","-8358814","0","22","0"
"2306","","208","141","3","-9410726","0","20","0"
"2307","","208","141","4","-10595000","0","21","0"
"2308","","208","141","5","-8755886","0","7","0"
"2309","","208","141","6","-8236244","0","6","0"
"2310","","208","141","7","-11051677","0","2","0"
"2311","","208","141","8","-12237491","0","3","0"
"2312","","208","136","9","-6048362","0","72","0"
"2313","","208","136","10","-9999532","0","70","0"
"2314","","208","136","11","-11840449","0","71","0"
"2315","","208","10","12","0","0","100","0"
"2316","","209","146","0","0","0","0","0"
"2317","","209","146","1","0","0","1","0"
"2318","","209","146","2","0","0","2","0"
"2319","","209","146","3","0","0","3","0"
"2320","","209","146","4","0","0","4","0"
"2321","","209","146","5","0","0","5","0"
"2322","","209","146","6","0","0","6","0"
"2323","","209","146","7","0","0","7","0"
"2324","","209","146","8","0","0","8","0"
"2325","","209","146","9","0","0","9","0"
"2326","","209","146","10","0","0","10","0"
"2327","","209","146","11","0","0","11","0"
"2328","","209","146","12","0","0","12","0"
"2329","","209","146","13","0","0","13","0"
"2330","","209","142","14","0","0","14","0"
"2331","","209","142","15","0","0","15","0"
"2332","","209","142","16","0","0","16","0"
"2333","","209","142","17","0","0","17","0"
"2334","","209","142","18","0","0","18","0"
"2335","","209","142","19","0","0","19","0"
"2336","","209","142","20","0","0","20","0"
"2337","","209","142","21","0","0","21","0"
"2338","","209","142","22","0","0","22","0"
"2339","","209","142","23","0","0","23","0"
"2340","","209","142","24","0","0","24","0"
"2341","","209","142","25","0","0","25","0"
"2342","","209","142","26","0","0","26","0"
"2343","","209","142","27","0","0","27","0"
"2344","","209","146","28","0","0","28","0"
"2345","","209","142","29","0","0","29","0"
"2346","","209","146","30","0","0","30","0"
"2347","","209","142","31","0","0","31","0"
"2348","Mane","210","141","0","0","0","0","0"
"2349","Beaded","210","141","1","0","0","1","0"
"2350","Bangs","210","141","2","0","0","2","0"
"2351","Styled","210","141","3","0","0","3","0"
"2352","Salted Tail","210","141","4","0","0","4","0"
"2353","Salted Mane","210","141","5","0","0","5","0"
"2354","Long Braids","210","141","6","0","0","6","0"
"2355","Full","210","141","7","0","0","7","0"
"2356","Short Braids","210","141","8","0","0","8","0"
"2357","Thin Braids","210","141","9","0","0","9","0"
"2358","Long Bangs","210","141","10","0","0","10","0"
"2359","Thick","210","141","11","0","0","11","0"
"2360","Long Mane","210","141","12","0","0","12","0"
"2361","Side Tail","210","141","13","0","0","13","0"
"2362","Twin Tails","210","141","14","0","0","14","0"
"2363","Tied","210","141","15","0","0","15","0"
"2370","Clean","212","141","0","0","0","0","0"
"2371","Fuzzy","212","141","1","0","0","1","0"
"2372","Alert","212","141","2","0","0","2","0"
"2373","Pointed","212","141","3","0","0","3","0"
"2374","Rounded","212","141","4","0","0","4","0"
"2375","Average","212","141","5","0","0","5","0"
"2376","Wide","212","141","6","0","0","6","0"
"2377","Tufted","212","141","7","0","0","7","0"
"2378","Tall","212","141","8","0","0","8","0"
"2379","Scruffy","212","141","9","0","0","9","0"
"2380","Small","212","141","10","0","0","10","0"
"2381","Flopped","212","141","11","0","0","11","0"
"2382","","213","141","0","0","0","0","0"
"2383","","213","141","1","0","0","1","0"
"2384","","213","141","2","0","0","2","0"
"2385","","213","141","3","0","0","3","0"
"2386","","213","141","4","0","0","4","0"
"2387","","213","141","5","0","0","5","0"
"2388","","213","141","6","0","0","6","0"
"2389","","213","141","7","0","0","7","0"
"2390","","213","10","8","0","0","8","0"
"2391","","214","141","0","0","0","0","0"
"2392","","214","146","1","0","0","1","0"
"2393","","214","146","2","0","0","2","0"
"2394","","214","146","3","0","0","3","0"
"2395","","214","146","4","0","0","4","0"
"2396","","214","142","5","0","0","5","0"
"2397","","214","142","6","0","0","6","0"
"2398","","214","142","7","0","0","7","0"
"2399","","214","142","8","0","0","8","0"
"2400","","214","142","9","0","0","9","0"
"2401","","214","142","10","0","0","10","0"
"2402","","214","142","11","0","0","11","0"
"2403","","214","142","12","0","0","12","0"
"2404","","214","142","13","0","0","13","0"
"2405","","214","142","14","0","0","14","0"
"2406","","214","146","15","0","0","15","0"
"2407","","214","146","16","0","0","16","0"
"2408","","214","142","17","0","0","17","0"
"2409","","214","142","18","0","0","18","0"
"2410","","215","141","0","0","0","0","0"
"2411","","215","141","1","0","0","1","0"
"2412","","215","141","2","0","0","2","0"
"2413","","215","141","3","0","0","3","0"
"2414","","215","141","4","0","0","4","0"
"2415","","215","141","5","0","0","5","0"
"2416","","215","141","6","0","0","6","0"
"2417","","215","141","7","0","0","7","0"
"2418","","215","141","8","0","0","8","0"
"2419","","215","141","9","0","0","9","0"
"2420","","215","141","10","0","0","10","0"
"2421","","215","141","11","0","0","11","0"
"2422","","215","141","12","0","0","12","0"
"2423","","215","141","13","0","0","13","0"
"2424","","215","141","14","0","0","14","0"
"2425","","215","141","15","0","0","15","0"
"2426","","215","141","16","0","0","16","0"
"2427","","216","141","0","0","0","0","0"
"2428","","216","141","1","0","0","1","0"
"2429","","216","141","2","0","0","2","0"
"2430","","216","141","3","0","0","3","0"
"2431","","216","141","4","0","0","4","0"
"2432","","216","10","5","0","0","5","0"
"2433","","217","141","0","0","0","0","0"
"2434","","217","141","1","0","0","1","0"
"2435","","217","141","2","0","0","2","0"
"2436","","217","141","3","0","0","3","0"
"2437","","217","141","4","0","0","4","0"
"2438","","217","141","5","0","0","5","0"
"2439","","217","141","6","0","0","6","0"
"2440","","217","141","7","0","0","7","0"
"2441","","217","141","8","0","0","8","0"
"2442","","218","141","0","0","0","0","0"
"2443","","218","141","1","0","0","1","0"
"2444","","218","141","2","0","0","2","0"
"2445","","218","141","3","0","0","3","0"
"2446","","218","141","4","0","0","4","0"
"2447","","218","141","5","0","0","5","0"
"2448","","218","141","6","0","0","6","0"
"2449","","218","141","7","0","0","7","0"
"2450","","218","141","8","0","0","8","0"
"2451","","218","142","9","0","0","9","0"
"2452","","218","142","10","0","0","10","0"
"2453","","218","142","11","0","0","11","0"
"2454","","218","10","12","0","0","12","0"
"2455","","219","146","0","0","0","0","0"
"2456","","219","146","1","0","0","1","0"
"2457","","219","146","2","0","0","2","0"
"2458","","219","146","3","0","0","3","0"
"2459","","219","146","4","0","0","4","0"
"2460","","219","146","5","0","0","5","0"
"2461","","219","146","6","0","0","6","0"
"2462","","219","141","7","0","0","7","0"
"2463","","219","146","8","0","0","8","0"
"2464","","219","141","9","0","0","9","0"
"2465","","219","146","10","0","0","10","0"
"2466","","219","146","11","0","0","11","0"
"2467","","219","146","12","0","0","12","0"
"2468","","219","141","13","0","0","13","0"
"2469","","219","142","14","0","0","14","0"
"2470","","219","142","15","0","0","15","0"
"2471","","219","142","16","0","0","16","0"
"2472","","219","142","17","0","0","17","0"
"2473","","219","142","18","0","0","18","0"
"2474","","219","142","19","0","0","19","0"
"2475","","219","142","20","0","0","20","0"
"2476","","219","142","21","0","0","21","0"
"2477","","219","142","22","0","0","22","0"
"2478","","219","142","23","0","0","23","0"
"2479","","219","142","24","0","0","24","0"
"2480","","219","142","25","0","0","25","0"
"2481","","219","142","26","0","0","26","0"
"2482","","219","142","27","0","0","27","0"
"2483","","219","146","28","0","0","28","0"
"2484","","219","142","29","0","0","29","0"
"2485","","219","146","30","0","0","30","0"
"2486","","219","142","31","0","0","31","0"
"2487","","220","141","0","0","0","0","0"
"2488","","220","141","1","0","0","1","0"
"2489","","220","141","2","0","0","2","0"
"2490","","220","141","3","0","0","3","0"
"2491","","220","141","4","0","0","4","0"
"2492","","220","141","5","0","0","5","0"
"2493","","220","141","6","0","0","6","0"
"2494","","220","141","7","0","0","7","0"
"2495","","220","141","8","0","0","8","0"
"2496","","220","141","9","0","0","9","0"
"2497","","220","141","10","0","0","10","0"
"2498","","220","141","11","0","0","11","0"
"2499","","220","141","12","0","0","12","0"
"2500","","220","141","13","0","0","13","0"
"2501","","220","141","14","0","0","14","0"
"2502","","220","141","15","0","0","15","0"
"2503","","220","141","16","0","0","16","0"
"2504","","220","141","17","0","0","17","0"
"2505","","220","141","18","0","0","18","0"
"2506","","220","141","19","0","0","19","0"
"2507","","220","141","20","0","0","20","0"
"2508","","220","141","21","0","0","21","0"
"2509","","220","141","22","0","0","22","0"
"2510","","220","141","23","0","0","23","0"
"2511","","220","141","24","0","0","24","0"
"2512","","220","141","25","0","0","25","0"
"2513","","220","141","26","0","0","26","0"
"2514","","220","141","27","0","0","27","0"
"2515","","221","141","0","0","0","0","0"
"2516","","221","141","1","0","0","1","0"
"2517","","221","141","2","0","0","2","0"
"2518","","221","141","3","0","0","3","0"
"2519","","221","141","4","0","0","4","0"
"2520","","221","10","5","0","0","5","0"
"2521","","382","141","0","0","0","0","0"
"2522","","382","141","1","0","0","1","0"
"2523","","382","141","2","0","0","2","0"
"2524","","382","141","3","0","0","3","0"
"2525","","382","141","4","0","0","4","0"
"2526","","382","141","5","0","0","5","0"
"2527","","382","141","6","0","0","6","0"
"2528","","383","141","0","-11715534","0","0","0"
"2529","","383","141","1","-4234746","0","10","0"
"2530","","383","141","2","-9212825","0","20","0"
"2531","","383","141","3","-9221082","0","30","0"
"2532","","383","141","4","-6517637","0","40","0"
"2533","","383","141","5","6115913","0","50","0"
"2534","","383","141","6","-11715534","0","1","0"
"2535","","383","141","7","-4234746","0","11","0"
"2536","","383","141","8","-9212825","0","21","0"
"2537","","383","141","9","-9221082","0","31","0"
"2538","","383","141","10","-6517637","0","41","0"
"2539","","383","141","11","-4234746","0","12","0"
"2540","","383","141","12","-9212825","0","22","0"
"2541","","383","141","13","-9221082","0","32","0"
"2542","","383","10","14","1644825","0","100","0"
"2543","","384","141","0","0","0","0","0"
"2544","","384","141","1","0","0","1","0"
"2545","","384","141","2","0","0","2","0"
"2546","","384","141","3","0","0","3","0"
"2547","","384","141","4","0","0","4","0"
"2548","","384","141","5","0","0","5","0"
"2549","","384","141","6","0","0","6","0"
"2550","","384","141","7","0","0","7","0"
"2551","","384","141","8","0","0","8","0"
"2552","","384","141","9","0","0","9","0"
"2553","","384","141","10","0","0","10","0"
"2554","","384","141","11","0","0","11","0"
"2555","","384","141","12","0","0","12","0"
"2556","","384","141","13","0","0","13","0"
"2557","","384","141","14","0","0","14","0"
"2558","","384","141","15","0","0","15","0"
"2559","","384","141","16","0","0","16","0"
"2560","","384","141","17","0","0","17","0"
"2561","","384","141","18","0","0","18","0"
"2562","","384","141","19","0","0","19","0"
"2563","","384","141","20","0","0","20","0"
"2564","Fur","385","141","0","0","0","0","0"
"2565","Mohawk","385","141","1","0","0","1","0"
"2566","Slicked","385","141","2","0","0","2","0"
"2567","Beaded Tail","385","141","3","0","0","3","0"
"2568","Backbrushed","385","141","4","0","0","4","0"
"2569","Tall Knot","385","141","5","0","0","5","0"
"2570","Ponytail","385","141","6","0","0","6","0"
"2571","Short Tail","385","141","7","0","0","7","0"
"2572","Low Knot","385","141","8","0","0","8","0"
"2573","Queue","385","141","9","0","0","9","0"
"2574","Bun","385","141","10","0","0","10","0"
"2575","Tuft","385","141","11","0","0","11","0"
"2576","Mane","385","141","12","0","0","12","0"
"2577","Chonmage","385","141","13","0","0","13","0"
"2578","Wrapped","385","141","14","0","0","14","0"
"2579","Chopstick","385","141","15","0","0","15","0"
"2580","Spiky","385","141","16","0","0","16","0"
"2581","The Sokka","385","141","17","0","0","17","0"
"2582","Topknot","385","141","18","0","0","18","0"
"2584","Temple Rope","386","141","19","0","0","19","0"
"2585","Beard","386","141","7","0","0","7","0"
"2586","Chin Bead","386","141","4","0","0","4","0"
"2587","Three Rings","386","141","1","0","0","1","0"
"2589","Temple Cord","386","141","10","0","0","10","0"
"2590","Long Beard","386","141","2","0","0","2","0"
"2591","Spikes","386","141","5","0","0","5","0"
"2592","Goatee","386","141","6","0","0","6","0"
"2593","Tufts","386","141","15","0","0","15","0"
"2594","Banner","386","141","16","0","0","16","0"
"2596","Chops","386","141","18","0","0","18","0"
"2598","Twin Ropes","386","141","17","0","0","17","0"
"2599","Blade","386","141","13","0","0","13","0"
"2600","Horseshoe","386","141","14","0","0","14","0"
"2601","Forked Beard","386","141","12","0","0","12","0"
"2607","Two Rings","386","141","11","0","0","11","0"
"2608","Stern Beard","386","141","9","0","0","9","0"
"2609","Three Ropes","386","141","8","0","0","8","0"
"2614","None","386","141","0","0","0","0","0"
"2618","","387","141","0","-11715534","0","0","0"
"2619","","387","141","1","-4234746","0","10","0"
"2620","","387","141","2","-9212825","0","20","0"
"2621","","387","141","3","-9221082","0","30","0"
"2622","","387","141","4","-11715534","0","1","0"
"2623","","387","141","5","-4234746","0","11","0"
"2624","","387","141","6","-9212825","0","21","0"
"2625","","387","141","7","-9221082","0","31","0"
"2626","","387","141","8","-11715534","0","2","0"
"2627","","387","141","9","-4234746","0","12","0"
"2628","","387","141","10","-9212825","0","22","0"
"2629","","387","141","11","-9221082","0","32","0"
"2630","","387","141","12","-4234746","0","13","0"
"2631","","387","141","13","-4234746","0","14","0"
"2632","","387","10","14","1513239","0","100","0"
"2633","","388","141","0","0","0","0","0"
"2634","","388","141","1","0","0","1","0"
"2635","","388","141","2","0","0","2","0"
"2636","","388","141","3","0","0","3","0"
"2637","","388","141","4","0","0","4","0"
"2638","","388","141","5","0","0","5","0"
"2639","","388","141","6","0","0","6","0"
"2640","","388","141","7","0","0","7","0"
"2641","","388","141","8","0","0","8","0"
"2642","","388","141","9","0","0","9","0"
"2643","","388","141","10","0","0","10","0"
"2644","","388","141","11","0","0","11","0"
"2645","","388","141","12","0","0","12","0"
"2646","","388","141","13","0","0","13","0"
"2647","","388","141","14","0","0","14","0"
